"Freq [GHz]","ang_deg(S(1,1)) [deg]","ang_deg(S(1,2)) [deg]","ang_deg(S(2,1)) [deg]","ang_deg(S(2,2)) [deg]"
1,133.84624467561,45.0575592146888,45.0575592146887,134.213347096003
1.001,133.709768019633,44.9232031869031,44.9232031869031,134.077272885362
1.002,133.57330031375,44.7888464171959,44.7888464171958,133.941206575269
1.003,133.436841525478,44.6544888850398,44.6544888850398,133.805148138149
1.004,133.300391622591,44.5201305698531,44.5201305698531,133.66909754667
1.005,133.163950573117,44.3857714509998,44.3857714509998,133.533054773736
1.006,133.027518345334,44.2514115077892,44.2514115077891,133.397019792485
1.007,132.891094907768,44.1170507194767,44.1170507194767,133.260992576292
1.008,132.754680229198,43.9826890652631,43.982689065263,133.124973098764
1.009,132.618274278646,43.8483265242962,43.8483265242962,132.988961333739
1.01,132.481877025382,43.7139630756692,43.7139630756692,132.852957255285
1.011,132.345488438919,43.5795986984228,43.5795986984228,132.7169608377
1.012,132.209108489013,43.4452333715431,43.445233371543,132.580972055506
1.013,132.07273714566,43.3108670739638,43.3108670739638,132.444990883452
1.014,131.936374379096,43.1764997845655,43.1764997845655,132.309017296512
1.015,131.800020159797,43.0421314821755,43.0421314821754,132.173051269881
1.016,131.663674458473,42.9077621455686,42.9077621455685,132.037092778974
1.017,131.52733724607,42.7733917534669,42.7733917534669,131.901141799427
1.018,131.391008493768,42.6390202845406,42.6390202845406,131.765198307095
1.019,131.254688172978,42.5046477174068,42.5046477174068,131.629262278046
1.02,131.118376255345,42.3702740306317,42.3702740306317,131.493333688566
1.021,130.982072712738,42.2358992027282,42.2358992027282,131.357412515153
1.022,130.845777517258,42.1015232121585,42.1015232121585,131.221498734517
1.023,130.70949064123,41.967146037333,41.967146037333,131.08559232358
1.024,130.573212057205,41.8327676566107,41.8327676566107,130.949693259471
1.025,130.436941737956,41.698388048299,41.6983880482989,130.813801519526
1.026,130.300679656477,41.5640071906549,41.5640071906548,130.67791708129
1.027,130.164425785986,41.429625061884,41.429625061884,130.542039922509
1.028,130.028180099916,41.2952416401413,41.2952416401412,130.406170021134
1.029,129.891942571919,41.1608569035317,41.1608569035316,130.270307355317
1.03,129.755713175862,41.026470830109,41.026470830109,130.13445190341
1.031,129.619491885828,40.8920833978775,40.8920833978774,129.998603643963
