!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 04, 2016 14:01:52
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB)
1197000000,-26.296936,-0.23450007
1198000000,-26.385641,-0.23070458
1199000000,-26.346209,-0.22146423
1200000000,-26.385187,-0.26131281
1201000000,-26.40513,-0.2565707
1202000000,-26.466503,-0.25598392
1203000000,-26.431349,-0.24012639
1204000000,-26.510208,-0.24901724
1205000000,-26.455503,-0.26850471
1206000000,-26.463959,-0.22506002
1207000000,-26.472824,-0.26126409
1208000000,-26.441183,-0.22564404
1209000000,-26.478947,-0.24286874
1210000000,-26.564857,-0.25694144
1211000000,-26.56551,-0.26255733
1212000000,-26.574102,-0.25271088
1213000000,-26.558666,-0.23712209
1214000000,-26.579086,-0.24683024
1215000000,-26.573479,-0.23287855
1216000000,-26.664015,-0.2424437
1217000000,-26.630268,-0.23502734
1218000000,-26.615755,-0.21029557
1219000000,-26.712519,-0.24145576
1220000000,-26.700846,-0.25344491
1221000000,-26.731749,-0.24689062
1222000000,-26.750891,-0.25708428
1223000000,-26.789072,-0.25923127
1224000000,-26.72872,-0.22534555
1225000000,-26.810322,-0.26530868
1226000000,-26.841228,-0.25553098
1227000000,-26.77235,-0.22442152
1228000000,-26.767895,-0.21701992
1229000000,-26.860243,-0.2503722
1230000000,-26.86342,-0.23776661
1231000000,-26.914383,-0.27333134
1232000000,-26.886095,-0.24274963
1233000000,-26.956596,-0.26578176
1234000000,-26.952089,-0.27402544
1235000000,-26.979837,-0.27148056
1236000000,-26.973944,-0.23969455
1237000000,-27.002827,-0.25449628
1238000000,-27.039293,-0.24974914
1239000000,-27.05245,-0.23658463
1240000000,-27.013821,-0.23382097
1241000000,-27.064487,-0.25003162
1242000000,-27.078613,-0.26715654
1243000000,-27.152655,-0.25082731
1244000000,-27.116299,-0.26772049
1245000000,-27.170238,-0.27674732
1246000000,-27.10968,-0.23646688
1247000000,-27.218954,-0.23982793
1248000000,-27.239058,-0.24749547
1249000000,-27.237078,-0.24759312
1250000000,-27.260784,-0.24942838
1251000000,-27.284233,-0.24347462
1252000000,-27.331539,-0.26796558
1253000000,-27.351055,-0.26480851
1254000000,-27.36438,-0.29593709
1255000000,-27.364231,-0.28979251
1256000000,-27.421713,-0.28318629
1257000000,-27.308676,-0.22335497
1258000000,-27.405281,-0.23515077
1259000000,-27.410547,-0.25667402
1260000000,-27.466839,-0.27284449
1261000000,-27.438002,-0.27572864
1262000000,-27.395969,-0.23010342
1263000000,-27.502958,-0.2501424
1264000000,-27.460751,-0.23392162
1265000000,-27.523876,-0.24916621
1266000000,-27.53974,-0.24873811
1267000000,-27.462614,-0.23475231
1268000000,-27.577185,-0.24496524
1269000000,-27.58489,-0.26012611
1270000000,-27.623674,-0.27496341
1271000000,-27.61507,-0.26512718
1272000000,-27.685415,-0.26760906
1273000000,-27.665396,-0.26475793
1274000000,-27.664925,-0.24361181
1275000000,-27.65353,-0.22054878
1276000000,-27.696703,-0.25645691
1277000000,-27.748497,-0.22833163
1278000000,-27.74913,-0.25518885
1279000000,-27.794102,-0.24140224
1280000000,-27.804756,-0.24684982
1281000000,-27.85644,-0.24409026
1282000000,-27.914795,-0.25414991
1283000000,-27.831873,-0.24591468
1284000000,-27.908331,-0.25099611
1285000000,-27.943762,-0.28274232
1286000000,-27.976475,-0.24152538
1287000000,-27.962498,-0.25352043
