!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 04, 2016 13:40:04
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Phase(°),S21 Phase(°)
1000000000,-78.45813,-154.69916
1001000000,-78.279053,-154.79616
1002000000,-78.985214,-155.0061
1003000000,-78.787361,-155.10805
1004000000,-79.277069,-155.34901
1005000000,-78.97406,-155.42992
1006000000,-79.183479,-155.57449
1007000000,-79.485268,-155.74161
1008000000,-80.052101,-155.94353
1009000000,-79.871552,-156.14255
1010000000,-79.886734,-156.08461
1011000000,-80.130493,-156.41716
1012000000,-80.28009,-156.64728
1013000000,-80.541176,-156.64967
1014000000,-80.447624,-156.93436
1015000000,-80.621223,-157.07161
1016000000,-80.426636,-157.22661
1017000000,-80.947624,-157.43013
1018000000,-81.243561,-157.38988
1019000000,-81.200233,-157.73294
1020000000,-81.436127,-157.63127
1021000000,-81.616631,-157.94339
1022000000,-81.233986,-158.02296
1023000000,-81.839188,-158.22197
1024000000,-81.941689,-158.27364
1025000000,-82.230621,-158.52052
1026000000,-82.309059,-158.6852
1027000000,-82.55146,-158.85455
1028000000,-82.324532,-159.07283
1029000000,-82.559517,-158.98308
1030000000,-82.950111,-159.24449
1031000000,-82.880424,-159.51614
1032000000,-83.087463,-159.60667
1033000000,-83.0662,-159.78358
1034000000,-83.45005,-160.12589
1035000000,-83.264671,-160.20557
1036000000,-83.320747,-160.1761
1037000000,-83.593277,-160.2849
1038000000,-83.686943,-160.48714
1039000000,-83.882103,-160.71179
1040000000,-83.74897,-160.8205
1041000000,-84.107521,-160.92404
1042000000,-84.191849,-161.08109
1043000000,-84.337318,-161.2934
1044000000,-84.293724,-161.37845
1045000000,-84.45314,-161.5872
1046000000,-84.890953,-161.81656
1047000000,-85.099625,-162.14505
1048000000,-85.172653,-162.19919
1049000000,-85.167496,-162.2254
1050000000,-85.155106,-162.26353
1051000000,-85.515305,-162.63789
1052000000,-85.754143,-162.7236
1053000000,-85.956985,-162.99051
1054000000,-86.110794,-162.80588
1055000000,-86.438049,-163.13132
1056000000,-86.512337,-163.36377
1057000000,-86.654434,-163.52917
1058000000,-86.532593,-163.71111
1059000000,-86.724899,-163.69258
1060000000,-86.981567,-163.79744
1061000000,-87.180122,-163.95898
1062000000,-86.943451,-164.01717
1063000000,-87.259079,-164.41881
1064000000,-87.720497,-164.61119
1065000000,-87.830551,-164.6637
1066000000,-87.840012,-164.67598
1067000000,-87.889191,-164.97795
1068000000,-87.843521,-164.93509
1069000000,-88.407623,-165.38484
1070000000,-88.336823,-165.38083
1071000000,-88.510826,-165.53351
1072000000,-88.446259,-165.63567
1073000000,-89.083847,-166.13126
1074000000,-88.929016,-165.83789
1075000000,-89.084167,-166.20975
1076000000,-89.149452,-166.23793
1077000000,-89.367874,-166.30081
1078000000,-89.679459,-166.59875
1079000000,-89.713455,-166.80128
1080000000,-89.71051,-166.929
1081000000,-90.120255,-167.22057
1082000000,-90.146431,-167.33507
1083000000,-90.448471,-167.39012
1084000000,-90.423851,-167.58218
1085000000,-90.762115,-167.85815
1086000000,-90.807175,-167.88248
1087000000,-90.944359,-167.99875
1088000000,-91.105843,-168.13992
1089000000,-91.15802,-168.19334
1090000000,-91.420181,-168.57915
1091000000,-91.524536,-168.55759
1092000000,-91.697662,-168.97307
1093000000,-92.004433,-168.89496
1094000000,-92.061058,-168.96075
1095000000,-92.254066,-169.28238
1096000000,-92.550499,-169.34746
1097000000,-92.732887,-169.73784
1098000000,-92.539055,-169.7646
1099000000,-92.920578,-169.71991
1100000000,-93.044571,-170.03172
1101000000,-93.369911,-170.2531
1102000000,-93.393349,-170.32306
1103000000,-93.509872,-170.58778
1104000000,-93.59079,-170.5995
1105000000,-93.806549,-170.79597
1106000000,-93.994621,-170.90385
1107000000,-94.107895,-171.1163
1108000000,-94.279655,-171.2334
1109000000,-94.480637,-171.46095
1110000000,-94.534645,-171.5007
1111000000,-94.627426,-171.6096
1112000000,-94.817924,-171.81239
1113000000,-95.114098,-172.00545
1114000000,-95.326492,-172.31841
1115000000,-95.236595,-172.3224
1116000000,-95.432838,-172.39464
1117000000,-95.632683,-172.72601
1118000000,-95.760361,-172.69698
1119000000,-95.846077,-172.89397
1120000000,-96.036964,-173.12331
1121000000,-96.203476,-173.18617
1122000000,-96.208458,-173.26012
1123000000,-96.660942,-173.53337
1124000000,-96.45179,-173.58289
1125000000,-96.797722,-173.8
1126000000,-96.802368,-173.82712
1127000000,-97.118698,-174.17572
1128000000,-97.290688,-174.09975
1129000000,-97.479942,-174.49142
1130000000,-97.584595,-174.66544
1131000000,-97.528328,-174.7375
1132000000,-97.970833,-174.9937
1133000000,-98.217102,-175.11311
1134000000,-98.232765,-175.3802
1135000000,-98.319214,-175.36816
1136000000,-98.57618,-175.56279
1137000000,-98.442368,-175.7747
1138000000,-98.741936,-175.88383
1139000000,-98.993584,-176.06601
1140000000,-99.181763,-176.07208
1141000000,-99.368889,-176.3968
1142000000,-99.328972,-176.61797
1143000000,-99.481789,-176.72813
1144000000,-99.748856,-176.80495
1145000000,-99.661461,-176.95436
1146000000,-99.962662,-177.21323
1147000000,-99.941956,-177.1496
1148000000,-100.18745,-177.53384
1149000000,-100.56176,-177.68538
1150000000,-100.5415,-177.75531
1151000000,-100.57825,-177.83223
1152000000,-100.82547,-177.97795
1153000000,-100.90803,-178.16422
1154000000,-101.09378,-178.28366
1155000000,-101.00214,-178.35507
1156000000,-101.37251,-178.6562
1157000000,-101.50126,-178.7849
1158000000,-101.53583,-178.84866
1159000000,-101.59004,-178.99431
1160000000,-101.85839,-179.06342
1161000000,-101.98229,-179.50385
1162000000,-102.04167,-179.52197
1163000000,-102.18745,-179.56154
1164000000,-102.43414,-179.81137
1165000000,-102.77341,179.86714
1166000000,-102.71114,179.88129
1167000000,-102.90134,179.63268
1168000000,-103.16857,179.45163
1169000000,-103.12775,179.53287
1170000000,-103.22302,179.19778
1171000000,-103.4094,179.06326
1172000000,-103.55078,179.01712
1173000000,-103.6908,178.87148
1174000000,-103.97122,178.62346
1175000000,-103.98608,178.64796
1176000000,-104.1131,178.44942
1177000000,-104.19946,178.21828
1178000000,-104.40816,178.21707
1179000000,-104.62443,177.88797
1180000000,-104.67088,177.82909
1181000000,-104.72013,177.69984
1182000000,-105.03235,177.52965
1183000000,-105.24099,177.30463
1184000000,-105.45397,177.21089
1185000000,-105.46411,176.95306
1186000000,-105.63705,176.85095
1187000000,-105.72692,176.84338
1188000000,-105.90284,176.53659
1189000000,-106.07936,176.27051
1190000000,-106.06006,176.23129
1191000000,-106.31603,176.00072
1192000000,-106.51482,175.91469
1193000000,-106.52469,175.81648
1194000000,-106.65525,175.6218
1195000000,-106.93757,175.36958
1196000000,-107.1132,175.32343
1197000000,-107.30159,175.20958
1198000000,-107.32996,175.11069
1199000000,-107.49606,174.80179
1200000000,-107.65013,174.61293
1201000000,-107.67986,174.52301
1202000000,-107.9072,174.29361
1203000000,-108.07901,174.25868
1204000000,-108.07721,174.15031
1205000000,-108.37768,173.89444
1206000000,-108.45037,173.89607
1207000000,-108.86547,173.57346
1208000000,-108.78503,173.3239
1209000000,-108.86234,173.36505
1210000000,-109.03211,173.13066
1211000000,-109.14824,173.12846
1212000000,-109.20827,172.8891
1213000000,-109.51695,172.69574
1214000000,-109.62807,172.68474
1215000000,-109.55675,172.52264
1216000000,-110.06635,172.16394
1217000000,-110.29362,172.01675
1218000000,-110.25488,172.03577
1219000000,-110.21214,172.05629
1220000000,-110.5195,171.80672
1221000000,-110.71364,171.49524
1222000000,-110.84203,171.39966
1223000000,-111.25538,171.20349
1224000000,-111.35058,170.89499
1225000000,-111.4191,170.72003
1226000000,-111.36113,170.86955
