frequency,e',e''
200000000,18.8485,0.7037
209600000,18.9275,0.5797
219200000,18.9631,0.5816
228800000,19.0831,0.5413
238400000,19.1597,0.7233
248000000,19.1264,0.6125
257600000,19.2423,0.5304
267200000,19.1941,0.5107
276800000,19.2119,0.4495
286400000,19.3927,0.5992
296000000,19.4525,0.6015
305600000,19.454,0.6172
315200000,19.5223,0.5091
324800000,19.5321,0.4274
334400000,19.6192,0.37
344000000,19.6252,0.4317
353600000,19.695,0.3238
363200000,19.6469,0.4142
372800000,19.6577,0.4101
382400000,19.7492,0.3933
392000000,19.7635,0.364
401600000,19.8052,0.4235
411200000,19.7578,0.397
420800000,19.8261,0.4216
430400000,19.8129,0.4179
440000000,19.8365,0.3125
449600000,19.9482,0.3591
459200000,19.9137,0.4061
468800000,19.9229,0.3567
478400000,19.9607,0.367
488000000,19.9624,0.368
497600000,20.0184,0.3575
507200000,19.952,0.3771
516800000,19.9877,0.4098
526400000,20.0066,0.3456
536000000,19.9622,0.3339
545600000,19.9878,0.2681
555200000,19.9912,0.3137
564800000,19.9907,0.3131
574400000,20.0189,0.3225
584000000,20.0115,0.3471
593600000,20.0237,0.2999
603200000,20.0198,0.3022
612800000,20.0784,0.2663
622400000,20.0332,0.2258
632000000,20.0707,0.288
641600000,20.1215,0.2636
651200000,20.1076,0.3215
660800000,20.0828,0.2947
670400000,20.0669,0.2803
680000000,20.0926,0.2669
689600000,20.0491,0.2387
699200000,20.0555,0.2388
708800000,20.0593,0.1462
718400000,20.0355,0.0829
728000000,20.0968,0.0163
737600000,20.2042,-0.0032
747200000,20.3065,0.0336
756800000,20.3672,0.0912
766400000,20.3529,0.1228
776000000,20.3326,0.1482
785600000,20.349,0.2258
795200000,20.2878,0.2045
804800000,20.2786,0.219
814400000,20.2313,0.2118
824000000,20.294,0.2656
833600000,20.2345,0.2579
843200000,20.2198,0.2038
852800000,20.22,0.1611
862400000,20.2126,0.122
872000000,20.2596,0.0616
881600000,20.3248,0.0667
891200000,20.4154,0.091
900800000,20.4358,0.1184
910400000,20.4848,0.1351
920000000,20.4523,0.1992
929600000,20.4296,0.2382
939200000,20.3908,0.2541
948800000,20.423,0.2432
958400000,20.414,0.2578
968000000,20.4637,0.2229
977600000,20.4043,0.2223
987200000,20.4032,0.2268
996800000,20.3794,0.2574
1006400000,20.3887,0.2348
1016000000,20.3609,0.2364
1025600000,20.3618,0.2243
1035200000,20.4186,0.2522
1044800000,20.3725,0.24
1054400000,20.3635,0.2204
1064000000,20.3457,0.2573
1073600000,20.3767,0.2518
1083200000,20.3997,0.265
1092800000,20.3228,0.2618
1102400000,20.3672,0.2347
1112000000,20.3489,0.3031
1121600000,20.3721,0.2541
1131200000,20.3445,0.2255
1140800000,20.3581,0.227
1150400000,20.3434,0.182
1160000000,20.3869,0.2192
1169600000,20.3736,0.2131
1179200000,20.3302,0.2107
1188800000,20.371,0.184
1198400000,20.3935,0.1967
1208000000,20.3676,0.2043
1217600000,20.3726,0.2323
1227200000,20.3897,0.2309
1236800000,20.3594,0.2212
1246400000,20.3619,0.2299
1256000000,20.377,0.2073
1265600000,20.3677,0.2195
1275200000,20.371,0.2134
1284800000,20.3727,0.2133
1294400000,20.3736,0.2431
1304000000,20.3653,0.1899
1313600000,20.358,0.2239
1323200000,20.3727,0.2238
1332800000,20.3726,0.2339
1342400000,20.3639,0.1959
1352000000,20.3652,0.2113
1361600000,20.3615,0.2065
1371200000,20.3628,0.2058
1380800000,20.3248,0.1577
1390400000,20.3659,0.1906
1400000000,20.3531,0.1892
1409600000,20.3663,0.1897
1419200000,20.3331,0.1774
1428800000,20.3513,0.1875
1438400000,20.3758,0.1929
1448000000,20.3658,0.1823
1457600000,20.3553,0.1838
1467200000,20.3622,0.169
1476800000,20.3744,0.1524
1486400000,20.3756,0.1557
1496000000,20.3553,0.1261
1505600000,20.3894,0.1437
1515200000,20.3978,0.1556
1524800000,20.4069,0.1409
1534400000,20.4191,0.137
1544000000,20.4165,0.1352
1553600000,20.4039,0.1372
1563200000,20.424,0.1432
1572800000,20.4077,0.1516
1582400000,20.403,0.1487
1592000000,20.4176,0.1684
1601600000,20.3976,0.1291
1611200000,20.4007,0.1394
1620800000,20.4044,0.1362
1630400000,20.415,0.1212
1640000000,20.4109,0.1278
1649600000,20.4056,0.1218
1659200000,20.4381,0.0902
1668800000,20.4199,0.0943
1678400000,20.4368,0.1158
1688000000,20.4494,0.0873
1697600000,20.4536,0.1127
1707200000,20.463,0.106
1716800000,20.4721,0.0961
1726400000,20.4733,0.103
1736000000,20.4924,0.0955
1745600000,20.4906,0.1047
1755200000,20.5135,0.1022
1764800000,20.5111,0.1007
1774400000,20.4709,0.108
1784000000,20.5236,0.1143
1793600000,20.5263,0.0972
1803200000,20.5347,0.1264
1812800000,20.5334,0.1317
1822400000,20.5357,0.1375
1832000000,20.5454,0.1198
1841600000,20.5406,0.1433
1851200000,20.5457,0.149
1860800000,20.5609,0.1495
1870400000,20.5667,0.1568
1880000000,20.5609,0.1492
1889600000,20.5721,0.1642
1899200000,20.5694,0.164
1908800000,20.5663,0.1896
1918400000,20.5616,0.2031
1928000000,20.5694,0.2015
1937600000,20.5669,0.2254
1947200000,20.5547,0.231
1956800000,20.5473,0.2333
1966400000,20.5402,0.2459
1976000000,20.5406,0.2417
1985600000,20.5391,0.2596
1995200000,20.5208,0.2729
2004800000,20.5209,0.2661
2014400000,20.5015,0.2813
2024000000,20.4918,0.2541
2033600000,20.4944,0.2713
2043200000,20.4716,0.2584
2052800000,20.4718,0.2663
2062400000,20.4709,0.2638
2072000000,20.4675,0.2638
2081600000,20.4647,0.2643
2091200000,20.4599,0.2579
2100800000,20.4652,0.2507
2110400000,20.4713,0.2279
2120000000,20.4662,0.2224
2129600000,20.4698,0.2182
2139200000,20.468,0.2428
2148800000,20.4642,0.2341
2158400000,20.4665,0.2504
2168000000,20.4739,0.2582
2177600000,20.4713,0.2561
2187200000,20.467,0.2701
2196800000,20.4699,0.2699
2206400000,20.467,0.2731
2216000000,20.4613,0.293
2225600000,20.4546,0.2787
2235200000,20.4583,0.2822
2244800000,20.4507,0.2785
2254400000,20.4433,0.284
2264000000,20.4431,0.2715
2273600000,20.4493,0.2843
2283200000,20.4528,0.2754
2292800000,20.4518,0.2744
2302400000,20.4527,0.2808
2312000000,20.4491,0.277
2321600000,20.4464,0.278
2331200000,20.4371,0.2738
2340800000,20.4404,0.2847
2350400000,20.443,0.2874
2360000000,20.4268,0.2928
2369600000,20.4253,0.3004
2379200000,20.421,0.3028
2388800000,20.399,0.29
2398400000,20.3851,0.2963
2408000000,20.3733,0.2887
2417600000,20.3548,0.279
2427200000,20.3541,0.2821
2436800000,20.3344,0.2576
2446400000,20.3373,0.2621
2456000000,20.3468,0.2528
2465600000,20.3491,0.2284
2475200000,20.3545,0.2336
2484800000,20.362,0.2192
2494400000,20.3742,0.203
2504000000,20.3718,0.1989
2513600000,20.3735,0.198
2523200000,20.3934,0.2072
2532800000,20.3993,0.2144
2542400000,20.4221,0.2104
2552000000,20.4289,0.2265
2561600000,20.4302,0.2436
2571200000,20.4396,0.2584
2580800000,20.4326,0.2623
2590400000,20.428,0.2727
2600000000,20.4217,0.2681
2609600000,20.4095,0.2987
2619200000,20.4096,0.2881
2628800000,20.3936,0.2814
2638400000,20.3994,0.2752
2648000000,20.3864,0.2862
2657600000,20.3839,0.2818
2667200000,20.3829,0.281
2676800000,20.3912,0.2567
2686400000,20.3957,0.261
2696000000,20.3941,0.2716
2705600000,20.398,0.2583
2715200000,20.4058,0.2647
2724800000,20.3955,0.2716
2734400000,20.4089,0.2812
2744000000,20.4032,0.2735
2753600000,20.3956,0.2942
2763200000,20.396,0.2982
2772800000,20.398,0.2967
2782400000,20.385,0.303
2792000000,20.3795,0.3074
2801600000,20.3735,0.3068
2811200000,20.368,0.3013
2820800000,20.3642,0.3052
2830400000,20.3627,0.3092
2840000000,20.3588,0.3055
2849600000,20.3539,0.3027
2859200000,20.3536,0.309
2868800000,20.345,0.3117
2878400000,20.345,0.3171
2888000000,20.3353,0.3361
2897600000,20.3272,0.3391
2907200000,20.3153,0.3495
2916800000,20.2977,0.3488
2926400000,20.2788,0.3454
2936000000,20.2578,0.3531
2945600000,20.2457,0.341
2955200000,20.2334,0.3307
2964800000,20.2235,0.329
2974400000,20.2087,0.3138
2984000000,20.215,0.2931
2993600000,20.204,0.284
3003200000,20.2033,0.2773
3012800000,20.1916,0.262
3022400000,20.1886,0.2789
3032000000,20.2018,0.2615
3041600000,20.1969,0.256
3051200000,20.2062,0.245
3060800000,20.2037,0.2262
3070400000,20.2236,0.2219
3080000000,20.2257,0.2192
3089600000,20.2178,0.2268
3099200000,20.2321,0.2146
3108800000,20.2419,0.2095
3118400000,20.2503,0.2015
3128000000,20.2546,0.2122
3137600000,20.2648,0.1985
3147200000,20.2724,0.1944
3156800000,20.2712,0.1973
3166400000,20.2718,0.1961
3176000000,20.284,0.1965
3185600000,20.2874,0.1949
3195200000,20.2877,0.1832
3204800000,20.2894,0.1743
3214400000,20.2951,0.1827
3224000000,20.2943,0.1774
3233600000,20.292,0.1786
3243200000,20.2995,0.1694
3252800000,20.2982,0.1703
3262400000,20.2971,0.1677
3272000000,20.2873,0.1731
3281600000,20.2989,0.1746
3291200000,20.2998,0.1709
3300800000,20.3003,0.1639
3310400000,20.2971,0.1643
3320000000,20.2999,0.1555
3329600000,20.2998,0.1546
3339200000,20.2911,0.1545
3348800000,20.2931,0.1572
3358400000,20.2907,0.1537
3368000000,20.2858,0.1464
3377600000,20.2783,0.1411
3387200000,20.282,0.1492
3396800000,20.2899,0.145
3406400000,20.2882,0.1466
3416000000,20.2827,0.1642
3425600000,20.2876,0.1435
3435200000,20.2884,0.146
3444800000,20.2917,0.1402
3454400000,20.2911,0.1419
3464000000,20.2905,0.1455
3473600000,20.2935,0.1517
3483200000,20.2974,0.1462
3492800000,20.31,0.1437
3502400000,20.3258,0.1553
3512000000,20.3346,0.1551
3521600000,20.3377,0.1553
3531200000,20.3549,0.1534
3540800000,20.3567,0.1487
3550400000,20.3697,0.1513
3560000000,20.3711,0.1479
3569600000,20.3869,0.1459
3579200000,20.385,0.1671
3588800000,20.4062,0.1789
3598400000,20.4043,0.1609
3608000000,20.4193,0.1749
3617600000,20.4199,0.1792
3627200000,20.4267,0.1854
3636800000,20.4194,0.1907
3646400000,20.4235,0.1901
3656000000,20.4217,0.2095
3665600000,20.4208,0.2003
3675200000,20.4235,0.2161
3684800000,20.4127,0.2232
3694400000,20.4114,0.2199
3704000000,20.4125,0.2126
3713600000,20.4048,0.2132
3723200000,20.3992,0.2066
3732800000,20.3952,0.211
3742400000,20.3822,0.1986
3752000000,20.376,0.1908
3761600000,20.3637,0.1983
3771200000,20.3673,0.1898
3780800000,20.3593,0.1903
3790400000,20.3587,0.1873
3800000000,20.356,0.1807
3809600000,20.3505,0.1763
3819200000,20.343,0.1766
3828800000,20.3444,0.1623
3838400000,20.3409,0.1615
3848000000,20.3406,0.1641
3857600000,20.3395,0.1636
3867200000,20.3472,0.1546
3876800000,20.3413,0.1586
3886400000,20.3484,0.1669
3896000000,20.3486,0.1607
3905600000,20.3428,0.1589
3915200000,20.3423,0.1488
3924800000,20.3389,0.1563
3934400000,20.337,0.155
3944000000,20.3468,0.1626
3953600000,20.3588,0.1593
3963200000,20.3652,0.1835
3972800000,20.3829,0.1822
3982400000,20.3883,0.1755
3992000000,20.3994,0.1787
4001600000,20.4015,0.1722
4011200000,20.4021,0.1737
4020800000,20.4061,0.1703
4030400000,20.4044,0.1755
4040000000,20.4156,0.1702
4049600000,20.4219,0.185
4059200000,20.4298,0.1885
4068800000,20.4419,0.1964
4078400000,20.4582,0.211
4088000000,20.4631,0.2018
4097600000,20.465,0.2072
4107200000,20.4692,0.196
4116800000,20.4652,0.1941
4126400000,20.4621,0.1949
4136000000,20.4687,0.1961
4145600000,20.4711,0.2074
4155200000,20.4843,0.2119
4164800000,20.4802,0.2024
4174400000,20.4851,0.2044
4184000000,20.4889,0.2045
4193600000,20.482,0.199
4203200000,20.48,0.1894
4212800000,20.4761,0.1914
4222400000,20.4736,0.1921
4232000000,20.4726,0.194
4241600000,20.4702,0.194
4251200000,20.4762,0.2058
4260800000,20.4776,0.2002
4270400000,20.4745,0.1964
4280000000,20.4707,0.2013
