!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 23, 2016 16:12:02
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S11 Phase(°),S21 Log Mag(dB),S21 Phase(°)
1000000000,-12.903804,60.216412,-0.45313293,170.31865
1001000000,-12.903764,59.791676,-0.44685885,170.08528
1002000000,-12.923419,59.497288,-0.45711547,169.88245
1003000000,-12.908174,59.445427,-0.45936212,169.77745
1004000000,-12.92116,59.116806,-0.45041063,169.46834
1005000000,-12.915568,58.814526,-0.46407738,169.16957
1006000000,-12.921427,59.274731,-0.44022396,169.25175
1007000000,-12.924835,58.526218,-0.46118304,169.01363
1008000000,-12.890859,58.251083,-0.40696341,168.64381
1009000000,-12.918696,58.106823,-0.4426294,168.63846
1010000000,-12.92884,57.798412,-0.43111867,168.40971
1011000000,-12.925767,57.520233,-0.42616922,168.08388
1012000000,-12.970469,57.466721,-0.45508021,168.02467
1013000000,-12.982734,57.308674,-0.45409849,167.93034
1014000000,-12.977715,56.937332,-0.46874225,167.51845
1015000000,-12.983504,56.908218,-0.43350226,167.42288
1016000000,-13.033183,56.37389,-0.45168042,167.15958
1017000000,-13.025064,56.23748,-0.45900163,166.95523
1018000000,-13.007211,56.365288,-0.43911269,167.04248
1019000000,-13.027893,55.875488,-0.45770603,166.63205
1020000000,-12.982546,55.8181,-0.40606266,166.52095
1021000000,-13.032568,55.605286,-0.4282217,166.44545
1022000000,-13.033443,55.310627,-0.45962319,166.18321
1023000000,-13.043908,54.837845,-0.44458577,165.81544
1024000000,-13.019516,54.8964,-0.40362221,165.94397
1025000000,-13.084174,54.648708,-0.44243863,165.73022
1026000000,-13.094781,54.556366,-0.44364604,165.43288
1027000000,-13.068557,54.389427,-0.45452768,165.27296
1028000000,-13.093511,54.176731,-0.43439054,165.24625
1029000000,-13.094621,53.552113,-0.44221446,164.78394
1030000000,-13.118608,53.572166,-0.43429655,164.7666
1031000000,-13.137016,53.537395,-0.46293834,164.89413
1032000000,-13.136016,53.027531,-0.43782762,164.45932
1033000000,-13.167148,52.924118,-0.45106578,164.21466
1034000000,-13.138522,52.837154,-0.39558724,163.95602
1035000000,-13.194391,52.357262,-0.42283961,163.8736
1036000000,-13.177505,52.218445,-0.45465413,163.51106
1037000000,-13.161854,52.136814,-0.41381991,163.56459
1038000000,-13.199205,51.529438,-0.42816523,163.25134
1039000000,-13.244999,51.683773,-0.44296169,163.07356
1040000000,-13.237574,51.31625,-0.41016641,162.83566
1041000000,-13.243066,51.137089,-0.45111918,162.70572
1042000000,-13.287627,51.002251,-0.45434919,162.57089
1043000000,-13.26732,50.692665,-0.41405791,162.38112
1044000000,-13.290211,50.37458,-0.4419021,161.97424
1045000000,-13.277374,50.057941,-0.42449319,161.80522
1046000000,-13.292724,50.074997,-0.43457559,161.75945
1047000000,-13.297209,49.614014,-0.42483613,161.54514
1048000000,-13.319119,49.346169,-0.42449015,161.36661
1049000000,-13.333049,49.293671,-0.45344809,161.2115
1050000000,-13.35605,48.9837,-0.44819,161.0099
1051000000,-13.387186,48.819141,-0.42494488,160.93614
1052000000,-13.400216,48.559895,-0.43134844,160.77678
1053000000,-13.398169,48.417236,-0.41210002,160.539
1054000000,-13.431191,48.217915,-0.44446671,160.29678
1055000000,-13.451388,47.887352,-0.42459875,160.02638
1056000000,-13.403479,47.865002,-0.39668033,159.73253
1057000000,-13.466021,47.336315,-0.43584943,159.9442
1058000000,-13.47384,47.398506,-0.41220033,159.66902
1059000000,-13.474734,46.684093,-0.42034763,159.23482
1060000000,-13.4859,46.626457,-0.41042203,159.09354
1061000000,-13.517224,46.213566,-0.41937864,158.91867
1062000000,-13.502839,46.199768,-0.42951882,158.78137
1063000000,-13.524407,46.097832,-0.40597624,158.56323
1064000000,-13.560517,45.745121,-0.42323536,158.47371
1065000000,-13.574729,45.48505,-0.44714642,158.13408
1066000000,-13.570738,45.084362,-0.41305202,157.99063
1067000000,-13.627795,44.955692,-0.43162191,157.84229
1068000000,-13.611793,44.550716,-0.41589862,157.57739
1069000000,-13.660748,44.599461,-0.45136082,157.55063
1070000000,-13.662953,44.214661,-0.43518609,157.37392
1071000000,-13.640368,43.982433,-0.42886803,157.01044
1072000000,-13.645812,43.762318,-0.37861881,156.96054
1073000000,-13.722288,43.305702,-0.43388724,156.6936
1074000000,-13.730329,43.155109,-0.42651474,156.55449
1075000000,-13.701067,42.924252,-0.42600513,156.1992
1076000000,-13.781467,42.640778,-0.43902081,156.22682
1077000000,-13.726408,42.672825,-0.41781211,156.05276
1078000000,-13.759515,42.116222,-0.40578958,155.73683
1079000000,-13.759032,42.083714,-0.38792834,155.56268
1080000000,-13.791068,41.686375,-0.44086766,155.33289
1081000000,-13.832894,41.262657,-0.42495355,155.1019
1082000000,-13.866207,41.130375,-0.4258011,154.9738
1083000000,-13.873063,41.046532,-0.4083133,154.93987
1084000000,-13.86618,40.564732,-0.40322021,154.67749
1085000000,-13.927111,40.408287,-0.41258752,154.56184
1086000000,-13.922018,40.710793,-0.44348583,154.57629
1087000000,-13.971986,39.962021,-0.43797156,154.1322
1088000000,-13.953568,39.752682,-0.40562123,153.96059
1089000000,-13.976363,39.636246,-0.43450648,153.71199
1090000000,-13.973806,39.74826,-0.39780053,153.54552
1091000000,-14.030836,39.04707,-0.43108046,153.38321
1092000000,-14.030298,38.508335,-0.43862724,153.12007
1093000000,-13.998235,38.420185,-0.40610549,152.79007
1094000000,-14.034813,38.223415,-0.39826578,152.8987
1095000000,-14.080841,38.023991,-0.41096094,152.51306
1096000000,-14.085992,37.726181,-0.40142584,152.36147
1097000000,-14.096907,37.866455,-0.40135536,152.3448
1098000000,-14.146387,37.059563,-0.40490666,152.12053
1099000000,-14.141603,36.992672,-0.39903012,151.78847
1100000000,-14.13941,36.89024,-0.40002334,151.75423
1101000000,-14.176521,36.290104,-0.41485164,151.56128
1102000000,-14.192608,36.187435,-0.41414589,151.28557
1103000000,-14.221775,35.933765,-0.38426998,151.17578
1104000000,-14.250442,35.668545,-0.40256628,150.89395
1105000000,-14.240243,35.498528,-0.39712265,150.87201
1106000000,-14.252663,35.006992,-0.37585384,150.41943
1107000000,-14.319393,34.769196,-0.40662912,150.52092
1108000000,-14.336602,34.540504,-0.40644896,150.20459
1109000000,-14.344959,34.43993,-0.41239369,149.87294
1110000000,-14.369459,34.120068,-0.42127734,149.7112
1111000000,-14.384893,33.758305,-0.40903628,149.61189
1112000000,-14.392471,33.639484,-0.4226841,149.27539
1113000000,-14.418112,33.445461,-0.3975077,149.22768
1114000000,-14.475082,33.248119,-0.42029715,149.2025
1115000000,-14.465411,32.831959,-0.38153759,148.87183
1116000000,-14.490916,32.477604,-0.39842576,148.63376
1117000000,-14.54219,32.467564,-0.39546147,148.44525
1118000000,-14.594358,31.884748,-0.40657425,148.09225
1119000000,-14.540154,31.491936,-0.37964568,148.09679
1120000000,-14.608378,31.523806,-0.40696275,147.85187
1121000000,-14.597957,31.32406,-0.39503649,147.87041
1122000000,-14.635462,30.771984,-0.38239619,147.46149
1123000000,-14.649899,30.490948,-0.41493955,147.44373
1124000000,-14.680299,30.194067,-0.39338073,147.05536
1125000000,-14.729508,30.446901,-0.41219077,147.04588
1126000000,-14.699944,30.001062,-0.40475067,146.79105
1127000000,-14.770829,29.731564,-0.39934185,146.87968
1128000000,-14.770175,29.466747,-0.37918237,146.32092
1129000000,-14.804976,29.270817,-0.3999297,146.29674
1130000000,-14.876343,28.904566,-0.40648147,146.02185
1131000000,-14.872394,28.399382,-0.39658183,145.82462
1132000000,-14.869748,28.11183,-0.42516509,145.69357
1133000000,-14.896492,28.0231,-0.38611463,145.48387
1134000000,-14.88235,27.82571,-0.37793276,145.32239
1135000000,-14.941597,27.163225,-0.37236896,145.05269
1136000000,-14.951977,27.270632,-0.38961744,144.98445
1137000000,-15.015253,27.033731,-0.40433502,144.74113
1138000000,-15.043406,26.551466,-0.3894667,144.58069
1139000000,-15.079776,26.344374,-0.38382673,144.34013
1140000000,-15.08647,25.8776,-0.41068456,143.99399
1141000000,-15.100632,25.634417,-0.38163176,143.93596
1142000000,-15.124665,25.384716,-0.38394272,143.64888
1143000000,-15.154948,25.088188,-0.38858122,143.36668
1144000000,-15.152934,24.702276,-0.37482631,143.29482
1145000000,-15.191118,24.442612,-0.39634916,143.052
1146000000,-15.234404,24.355476,-0.41214609,142.82512
1147000000,-15.279509,24.237171,-0.40570942,142.77896
1148000000,-15.25681,23.912088,-0.37333649,142.56532
1149000000,-15.30895,23.393839,-0.38198271,142.20015
1150000000,-15.3366,23.100414,-0.39189872,142.07091
1151000000,-15.381927,22.935896,-0.38540456,142.05455
1152000000,-15.38313,22.677189,-0.34471598,141.92349
1153000000,-15.479686,22.411228,-0.39582059,141.70013
1154000000,-15.389595,22.064325,-0.36701959,141.50183
1155000000,-15.485807,21.844034,-0.39211947,141.14786
1156000000,-15.495626,21.713806,-0.37943652,141.27147
1157000000,-15.535579,21.31131,-0.38332781,141.06538
1158000000,-15.59199,20.667156,-0.39275718,140.62823
