!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 09, 2016 16:38:21
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1000000000,-0.18446498,-147.93088,-26.765484,53.709545
1001000000,-0.18201993,-148.013,-26.759827,54.461807
1002000000,-0.19451594,-148.40572,-26.684746,53.833931
1003000000,-0.20934227,-148.44582,-26.749723,54.581707
1004000000,-0.20273428,-148.35927,-26.681229,52.964252
1005000000,-0.17715992,-148.75235,-26.73278,54.719543
1006000000,-0.19946466,-148.81325,-26.817249,54.071228
1007000000,-0.22580932,-148.8812,-26.72356,55.202717
1008000000,-0.19241084,-149.01491,-26.630095,55.057007
1009000000,-0.21289596,-149.24931,-26.656191,55.065224
1010000000,-0.19860084,-149.31285,-26.68376,54.810772
1011000000,-0.18531923,-149.35895,-26.561493,55.322037
1012000000,-0.20795904,-149.799,-26.606731,55.384838
1013000000,-0.23901342,-149.68088,-26.606928,55.779545
1014000000,-0.22494291,-149.93929,-26.475086,55.89608
1015000000,-0.19199049,-149.93536,-26.62565,55.853256
1016000000,-0.18262628,-150.1093,-26.692982,56.663025
1017000000,-0.19235066,-150.5343,-26.367519,56.946915
1018000000,-0.21102677,-150.5417,-26.572029,57.049374
1019000000,-0.18463223,-150.61551,-26.296555,57.281681
1020000000,-0.21018155,-150.75407,-26.511047,56.19817
1021000000,-0.18294714,-150.8799,-26.406731,56.831772
1022000000,-0.20784429,-151.25378,-26.388983,57.159515
1023000000,-0.20880966,-151.32372,-26.358759,57.039661
1024000000,-0.21201225,-151.30467,-26.361349,56.787109
1025000000,-0.21236724,-151.62395,-26.229004,57.186256
1026000000,-0.21410093,-151.7225,-26.239979,57.381927
1027000000,-0.20029889,-152.07994,-26.290615,57.913891
1028000000,-0.16898704,-151.99617,-26.270065,58.263618
1029000000,-0.19894499,-152.06567,-26.31262,57.529808
1030000000,-0.23102111,-152.45415,-26.208147,57.605118
1031000000,-0.22129004,-152.49121,-26.18647,57.576714
1032000000,-0.18910253,-152.7506,-26.206352,58.523643
1033000000,-0.18519887,-152.76886,-26.153675,58.72456
1034000000,-0.20313506,-152.87302,-26.131201,58.09272
1035000000,-0.20029967,-153.16394,-26.169958,58.318356
1036000000,-0.17399831,-153.26848,-26.065891,58.973923
1037000000,-0.18608226,-153.37024,-26.130384,58.240921
1038000000,-0.20706254,-153.57582,-26.066132,59.364899
1039000000,-0.17645255,-153.69492,-26.102808,59.222809
1040000000,-0.20102759,-153.68243,-26.226452,58.833336
1041000000,-0.20371319,-154.07455,-26.089968,59.07122
1042000000,-0.22319438,-154.05095,-26.138895,58.688305
1043000000,-0.23607753,-154.10944,-26.217779,58.649734
1044000000,-0.15261385,-154.40707,-26.052736,59.784481
1045000000,-0.20599055,-154.48309,-26.186388,59.263645
1046000000,-0.21368536,-154.63394,-26.073221,60.096077
1047000000,-0.19058676,-154.78561,-25.99987,59.811142
1048000000,-0.17652479,-154.94008,-26.021404,60.246552
1049000000,-0.20435211,-155.08577,-26.062761,59.51775
1050000000,-0.20732783,-155.37117,-25.975273,59.541233
1051000000,-0.21592791,-155.226,-26.021854,60.070587
1052000000,-0.20987532,-155.71259,-25.845469,59.065804
1053000000,-0.2011375,-155.76852,-25.993963,60.063263
1054000000,-0.20554127,-155.77618,-25.954302,60.218269
1055000000,-0.18689266,-156.03783,-25.838017,60.095257
1056000000,-0.18274525,-156.04034,-25.833567,61.593323
1057000000,-0.20534414,-156.30693,-25.956135,59.957012
1058000000,-0.20666279,-156.46317,-25.954653,60.579365
1059000000,-0.22086819,-156.55266,-25.872744,60.945614
1060000000,-0.17378734,-156.79463,-25.854767,60.86937
1061000000,-0.1815453,-156.84435,-25.737434,61.662949
1062000000,-0.1890457,-157.06323,-25.737432,60.968296
1063000000,-0.19889337,-157.23647,-25.730742,61.183735
1064000000,-0.18759258,-157.31317,-25.772625,60.728878
1065000000,-0.17907435,-157.46936,-25.648958,61.052563
1066000000,-0.20016585,-157.44026,-25.673498,61.569477
1067000000,-0.21537384,-157.7245,-25.571629,61.345528
1068000000,-0.20125331,-157.91191,-25.602882,61.392391
1069000000,-0.23466061,-158.20087,-25.630222,61.45977
1070000000,-0.20982714,-158.11226,-25.563095,62.088505
1071000000,-0.21345006,-158.39572,-25.528303,61.697769
1072000000,-0.22187306,-158.46465,-25.534533,61.580811
1073000000,-0.22109671,-158.55598,-25.50634,62.112846
1074000000,-0.24659996,-158.7325,-25.573334,61.260773
1075000000,-0.23548062,-158.7408,-25.538475,62.056061
1076000000,-0.21670084,-159.20937,-25.502804,61.737881
1077000000,-0.21241727,-159.27084,-25.426889,62.328346
1078000000,-0.2229566,-159.38289,-25.347193,61.75668
1079000000,-0.23515177,-159.71999,-25.387642,61.936108
1080000000,-0.2031537,-159.77783,-25.285656,62.587284
1081000000,-0.21088567,-159.7867,-25.43704,62.439075
1082000000,-0.20076819,-159.91563,-25.343582,62.990314
1083000000,-0.18347563,-160.02965,-25.229441,62.903133
1084000000,-0.20383917,-160.2867,-25.236835,63.070621
1085000000,-0.18877955,-160.42973,-25.201262,63.257553
