!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 09, 2016 18:30:44
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1000000000,-0.18735556,-145.77206,-23.327158,95.237656
1001000000,-0.19215611,-145.81612,-23.265755,95.692284
1002000000,-0.20319648,-146.27966,-23.253044,94.621414
1003000000,-0.19639403,-146.34358,-23.247637,95.26577
1004000000,-0.21115854,-146.37233,-23.349796,93.981743
1005000000,-0.20365444,-146.57361,-23.266186,95.106133
1006000000,-0.191366,-146.70335,-23.339266,95.027924
1007000000,-0.17868045,-146.67455,-23.179953,95.252388
1008000000,-0.16055202,-146.94998,-23.16218,94.902107
1009000000,-0.17952102,-147.29344,-23.140245,94.693771
1010000000,-0.17943059,-147.09979,-23.203812,95.189133
1011000000,-0.18416664,-147.29689,-23.12591,94.936035
1012000000,-0.19237667,-147.63577,-23.151409,94.878578
1013000000,-0.1666853,-147.63936,-23.042294,95.312172
1014000000,-0.19968571,-147.64499,-23.068369,94.788826
1015000000,-0.1698778,-147.79088,-23.128344,95.325645
1016000000,-0.17291565,-148.04048,-23.110458,95.591965
1017000000,-0.191673,-148.26071,-22.903078,95.268738
1018000000,-0.18913512,-148.31381,-23.023329,95.800995
1019000000,-0.18233633,-148.58235,-22.906132,94.778564
1020000000,-0.22100596,-148.68176,-23.08148,94.860207
1021000000,-0.14979154,-148.83807,-22.935535,94.689537
1022000000,-0.1932369,-148.95212,-22.953634,95.270607
1023000000,-0.19635291,-149.04636,-22.960241,94.691383
1024000000,-0.17885569,-149.09048,-22.981091,94.550346
1025000000,-0.19351318,-149.51701,-22.856449,94.288826
1026000000,-0.19953251,-149.59528,-22.853521,94.502563
1027000000,-0.18325213,-149.72662,-22.854971,94.694252
1028000000,-0.16844019,-149.76131,-22.865051,95.031914
1029000000,-0.18944685,-149.97459,-22.938725,94.592606
1030000000,-0.1893979,-150.22774,-22.806528,94.414749
1031000000,-0.21023749,-150.3365,-22.835052,94.110321
1032000000,-0.16726863,-150.7639,-22.771931,94.254532
1033000000,-0.18570811,-150.66806,-22.751421,94.408623
1034000000,-0.18352439,-150.70685,-22.796013,94.187302
1035000000,-0.18078738,-151.01373,-22.802233,94.277084
1036000000,-0.15222719,-151.03267,-22.669397,94.344925
1037000000,-0.18571405,-151.30855,-22.788916,93.82193
1038000000,-0.1845504,-151.62151,-22.635746,94.214294
1039000000,-0.20461309,-151.53604,-22.752186,94.217529
1040000000,-0.16908766,-151.44489,-22.767204,94.388496
1041000000,-0.20557897,-151.89064,-22.716105,94.209671
1042000000,-0.22203729,-151.83173,-22.789389,93.945801
1043000000,-0.19826883,-151.80727,-22.781305,94.238884
1044000000,-0.18456973,-152.22231,-22.668034,94.313263
1045000000,-0.19158085,-152.34265,-22.747099,94.259232
1046000000,-0.22822358,-152.53592,-22.657402,94.225143
1047000000,-0.18823275,-152.61995,-22.602957,93.862579
1048000000,-0.20738216,-152.76616,-22.616877,94.271683
1049000000,-0.18625298,-152.88123,-22.636465,93.971352
1050000000,-0.19598518,-153.0563,-22.617256,93.613815
1051000000,-0.18950517,-153.08292,-22.590115,94.111176
1052000000,-0.18856694,-153.58737,-22.523207,92.782127
1053000000,-0.2073177,-153.36978,-22.643503,93.988182
1054000000,-0.19960082,-153.6367,-22.56082,93.728584
1055000000,-0.18447006,-153.70192,-22.487129,93.837608
1056000000,-0.20097278,-153.83147,-22.456558,94.590591
1057000000,-0.21710123,-154.05125,-22.569185,93.552063
1058000000,-0.19620836,-154.1888,-22.498405,94.293518
1059000000,-0.21387286,-154.37212,-22.493126,93.89106
1060000000,-0.17256075,-154.63698,-22.462498,93.839951
1061000000,-0.1690377,-154.64461,-22.346498,94.083199
1062000000,-0.21350512,-154.85487,-22.46829,93.478294
1063000000,-0.19200511,-155.12485,-22.364687,93.585144
1064000000,-0.1823934,-155.14072,-22.424675,93.283279
1065000000,-0.19888702,-155.20761,-22.361986,93.533035
1066000000,-0.18845749,-155.36589,-22.307941,93.466385
1067000000,-0.1952202,-155.49603,-22.28126,93.510376
1068000000,-0.18983831,-155.74733,-22.293253,93.169922
1069000000,-0.2059785,-155.97287,-22.307545,93.569168
1070000000,-0.19488512,-155.93614,-22.256636,93.465561
1071000000,-0.22326556,-156.32793,-22.29351,93.197098
1072000000,-0.22042952,-156.35417,-22.268829,93.06842
1073000000,-0.20500918,-156.51727,-22.214346,93.159187
1074000000,-0.20945984,-156.55177,-22.29318,93.067535
1075000000,-0.22843754,-156.81259,-22.289694,93.063622
1076000000,-0.2134047,-156.92351,-22.274366,93.133263
1077000000,-0.20719658,-157.03302,-22.208101,93.165062
1078000000,-0.1993794,-157.04671,-22.175842,92.838242
1079000000,-0.19621253,-157.26508,-22.157413,92.987518
1080000000,-0.20445727,-157.55515,-22.150024,92.994324
1081000000,-0.18870604,-157.53067,-22.220739,93.244331
1082000000,-0.20739505,-157.85245,-22.173082,93.013794
1083000000,-0.17726587,-157.73764,-22.096376,92.809105
1084000000,-0.19253273,-157.96194,-22.108,93.078079
1085000000,-0.21096602,-158.02873,-22.127531,93.204445
1086000000,-0.19683175,-158.3199,-22.0555,92.732536
1087000000,-0.23024377,-158.26065,-22.090477,92.804268
1088000000,-0.19408509,-158.63332,-22.081345,92.506088
1089000000,-0.19728783,-158.45903,-22.103542,92.807922
1090000000,-0.1622996,-158.72028,-22.020384,93.200272
1091000000,-0.17349577,-159.00664,-22.03825,92.675591
1092000000,-0.18675992,-159.11795,-22.057188,92.787857
1093000000,-0.20881784,-159.42192,-22.012421,92.325691
1094000000,-0.19395745,-159.22905,-22.020319,92.882614
1095000000,-0.19451073,-159.33388,-22.09432,93.05455
1096000000,-0.18233164,-159.70857,-22.044083,92.610321
1097000000,-0.19800402,-159.83081,-21.984695,92.370567
1098000000,-0.21431871,-160.05482,-22.029869,92.081833
1099000000,-0.20118012,-160.0434,-22.006989,92.288284
1100000000,-0.19737941,-160.2661,-21.983248,92.418266
1101000000,-0.22363423,-160.53235,-22.023384,92.239311
1102000000,-0.20347959,-160.48816,-21.899734,92.029762
1103000000,-0.20494157,-160.9635,-21.895222,91.844276
1104000000,-0.19375381,-160.89453,-21.898325,92.077271
1105000000,-0.21771805,-161.15723,-21.911921,91.722191
1106000000,-0.18150853,-160.97217,-21.886379,92.069618
1107000000,-0.20507488,-161.1713,-21.949751,92.308464
1108000000,-0.22082248,-161.58707,-21.888958,92.012741
1109000000,-0.20926015,-161.62935,-21.867195,91.806801
1110000000,-0.22772689,-161.80203,-21.9084,91.633972
1111000000,-0.24090466,-161.90012,-21.905094,91.623238
1112000000,-0.22387345,-162.07559,-21.861212,91.795029
1113000000,-0.187958,-162.03207,-21.783499,91.733177
1114000000,-0.20908865,-162.48198,-21.818836,91.602531
1115000000,-0.21509086,-162.55426,-21.803261,91.664589
1116000000,-0.20426835,-162.65961,-21.779537,91.371017
1117000000,-0.18569115,-162.72267,-21.75955,91.585152
1118000000,-0.21651764,-162.92841,-21.793419,91.137016
1119000000,-0.20789628,-162.89314,-21.754261,91.309166
1120000000,-0.23053142,-163.12939,-21.764257,91.191826
