!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 09, 2016 16:39:55
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1000000000,-0.25562873,-150.34171,-23.979925,64.652359
1001000000,-0.24040043,-150.25967,-23.978798,65.295197
1002000000,-0.24789648,-150.90233,-23.924856,64.138046
1003000000,-0.26755223,-150.82147,-24.079233,64.729019
1004000000,-0.26300344,-150.81718,-24.102848,63.337532
1005000000,-0.24700786,-151.21036,-24.129093,64.288139
1006000000,-0.22984196,-151.07487,-24.216429,64.439812
1007000000,-0.22910979,-151.20137,-24.114676,64.719879
1008000000,-0.24703008,-151.42892,-24.156122,64.395088
1009000000,-0.2646718,-151.68401,-24.257174,64.213348
1010000000,-0.23275459,-151.59691,-24.271475,64.643723
1011000000,-0.25449988,-151.90918,-24.275883,63.960678
1012000000,-0.24124469,-152.14722,-24.324463,64.137062
1013000000,-0.25447908,-152.1563,-24.344473,64.74205
1014000000,-0.2670745,-152.2787,-24.343544,64.288025
1015000000,-0.23896141,-152.48361,-24.485092,64.511108
1016000000,-0.23463219,-152.51627,-24.565638,64.900116
1017000000,-0.26740792,-152.96524,-24.395254,64.875053
1018000000,-0.26354358,-152.87695,-24.554728,65.121239
1019000000,-0.25918984,-153.1983,-24.433737,64.982788
1020000000,-0.27282548,-153.306,-24.615763,63.918858
1021000000,-0.24471083,-153.36642,-24.585367,64.479851
1022000000,-0.25456196,-153.52821,-24.623928,65.036171
1023000000,-0.24358627,-153.77528,-24.636435,64.282768
1024000000,-0.25365338,-153.86626,-24.70381,64.090065
1025000000,-0.24890655,-154.11888,-24.624914,64.154221
1026000000,-0.24401912,-154.22649,-24.66543,64.462448
1027000000,-0.26426184,-154.37189,-24.807999,64.643288
1028000000,-0.2424297,-154.3725,-24.83363,64.98098
1029000000,-0.235512,-154.60558,-24.887938,64.572868
1030000000,-0.24696486,-154.89069,-24.837894,64.506134
1031000000,-0.26728642,-154.97308,-24.885838,64.410973
1032000000,-0.23186918,-155.16547,-24.925461,64.932442
1033000000,-0.22762091,-155.27214,-24.935051,65.028023
1034000000,-0.24397229,-155.32648,-25.022579,64.589218
1035000000,-0.23409785,-155.65106,-25.102215,64.954643
1036000000,-0.22757508,-155.724,-25.028732,65.03083
1037000000,-0.24310914,-155.88828,-25.128489,64.631554
1038000000,-0.25456467,-156.10179,-25.132166,65.353119
1039000000,-0.24428813,-156.12834,-25.224726,65.24601
1040000000,-0.2385083,-156.0632,-25.326187,65.297394
1041000000,-0.24639432,-156.38704,-25.288488,65.482613
1042000000,-0.27922195,-156.49275,-25.372103,64.909203
1043000000,-0.25942564,-156.63022,-25.451593,64.890465
1044000000,-0.24031594,-156.76915,-25.429344,65.834282
1045000000,-0.24973656,-157.07117,-25.57394,65.306
1046000000,-0.25717148,-157.06866,-25.496492,66.118477
1047000000,-0.22277671,-157.42433,-25.456572,65.518402
1048000000,-0.24081235,-157.53831,-25.547068,65.838608
1049000000,-0.24522787,-157.54507,-25.647661,65.417946
1050000000,-0.28413767,-157.7088,-25.677374,65.477043
1051000000,-0.25413039,-157.89433,-25.716814,65.665649
1052000000,-0.24319895,-158.1021,-25.607475,65.021126
1053000000,-0.254107,-158.21643,-25.758835,65.483459
1054000000,-0.21491191,-158.16701,-25.754782,66.253273
1055000000,-0.23805693,-158.45264,-25.767908,65.675026
1056000000,-0.2398181,-158.6149,-25.830935,67.128502
1057000000,-0.22894415,-158.75195,-25.905394,65.962425
1058000000,-0.2533147,-158.97194,-26.001909,66.390274
1059000000,-0.27596268,-159.12369,-25.949167,66.290138
1060000000,-0.22505537,-159.38138,-26.04047,66.43528
1061000000,-0.23158692,-159.51395,-25.93103,66.89978
1062000000,-0.24571285,-159.59845,-26.024504,66.43264
1063000000,-0.2415946,-159.80191,-25.995617,66.839821
1064000000,-0.24986416,-159.911,-26.138578,66.193985
1065000000,-0.23363911,-160.12549,-26.069798,66.584389
1066000000,-0.23523501,-160.08977,-26.106327,66.922737
1067000000,-0.22152939,-160.26567,-26.084253,67.0588
1068000000,-0.23792461,-160.37691,-26.156796,66.989174
1069000000,-0.24582481,-160.77078,-26.257551,67.16539
1070000000,-0.2440391,-160.78018,-26.201584,67.454628
1071000000,-0.24295232,-161.10513,-26.223913,67.399826
1072000000,-0.26858056,-161.29315,-26.336672,66.853561
1073000000,-0.2809056,-161.06995,-26.423941,67.901123
1074000000,-0.26384154,-161.37291,-26.394596,67.132996
1075000000,-0.28514642,-161.45064,-26.498543,67.531021
1076000000,-0.2552433,-161.59889,-26.490746,67.887413
1077000000,-0.24266461,-161.86661,-26.441561,68.221573
1078000000,-0.24803273,-162.1306,-26.435226,67.583817
1079000000,-0.25296092,-162.21147,-26.496099,68.060143
1080000000,-0.2362369,-162.39931,-26.453953,68.698753
1081000000,-0.25477129,-162.50481,-26.672077,68.448433
1082000000,-0.26284224,-162.68399,-26.652412,69.00473
1083000000,-0.22826797,-162.53116,-26.579967,69.094162
1084000000,-0.25991771,-162.91983,-26.646259,69.442894
1085000000,-0.26626644,-162.99278,-26.712564,69.74147
1086000000,-0.2429661,-163.25221,-26.622204,69.472992
1087000000,-0.26143244,-163.26596,-26.715641,69.666084
1088000000,-0.24811068,-163.60263,-26.738384,69.382568
1089000000,-0.26992789,-163.34523,-26.897879,70.058449
1090000000,-0.24824324,-163.87219,-26.818933,70.483032
1091000000,-0.2469335,-163.94316,-26.857819,70.401917
1092000000,-0.22580485,-164.12267,-26.898367,70.811806
1093000000,-0.25067857,-164.39375,-26.896608,70.574211
1094000000,-0.2505371,-164.09906,-26.970409,71.72377
1095000000,-0.25262862,-164.41042,-27.129671,71.423157
1096000000,-0.24335708,-164.59799,-27.061991,71.490456
1097000000,-0.26110524,-164.60521,-27.06859,71.920288
1098000000,-0.25195193,-164.95018,-27.087059,71.441719
1099000000,-0.24021453,-165.23196,-27.107103,71.590393
1100000000,-0.26417735,-165.17323,-27.182852,72.386002
1101000000,-0.24253464,-165.3929,-27.16831,72.474785
1102000000,-0.24344115,-165.33849,-27.09705,72.934593
1103000000,-0.254879,-165.91745,-27.135237,72.584137
1104000000,-0.25399432,-165.86328,-27.228857,72.99678
1105000000,-0.25885388,-166.09644,-27.255476,73.030441
1106000000,-0.26662189,-165.99237,-27.32431,73.177879
1107000000,-0.25979337,-166.24429,-27.38345,73.44368
1108000000,-0.26996049,-166.61925,-27.343645,73.831108
1109000000,-0.2113326,-166.78098,-27.290449,73.986076
1110000000,-0.26107895,-166.79674,-27.484358,74.082237
1111000000,-0.28863612,-167.13446,-27.41321,73.284973
1112000000,-0.25192091,-167.13232,-27.431082,74.816002
1113000000,-0.24256575,-167.23682,-27.417635,74.766129
1114000000,-0.26298624,-167.67285,-27.516283,74.695793
1115000000,-0.24077858,-167.60715,-27.488111,75.56324
1116000000,-0.26137754,-167.63652,-27.605885,75.53714
1117000000,-0.23309965,-167.62926,-27.591394,76.17276
1118000000,-0.28103143,-168.0416,-27.664726,75.694542
1119000000,-0.25282848,-168.08424,-27.614067,76.022537
1120000000,-0.26696181,-168.33015,-27.633965,76.122566
1121000000,-0.27739897,-168.54091,-27.652348,76.487045
1122000000,-0.26819232,-168.49698,-27.754843,76.55526
1123000000,-0.26399708,-168.81284,-27.784708,76.95002
1124000000,-0.25121105,-168.89288,-27.802795,77.354729
1125000000,-0.23560607,-168.95787,-27.750919,77.902977
1126000000,-0.26560995,-169.112,-27.841066,77.622902
1127000000,-0.25190109,-169.33919,-27.814568,77.900925
1128000000,-0.27073976,-169.38921,-27.859854,78.127991
1129000000,-0.2591497,-169.57085,-27.851542,78.785873
1130000000,-0.3086307,-169.75569,-27.988535,78.205246
1131000000,-0.2358487,-169.99088,-27.880398,79.061691
1132000000,-0.25917211,-170.04883,-27.960756,79.001404
1133000000,-0.26413435,-170.14264,-28.037546,79.592529
1134000000,-0.25716206,-170.18063,-28.010782,80.635231
1135000000,-0.29091516,-170.70381,-28.075293,79.628235
1136000000,-0.26082331,-170.76749,-28.07033,80.424889
1137000000,-0.26476464,-170.94592,-28.110374,80.876045
1138000000,-0.27715892,-171.07919,-28.128708,80.631569
1139000000,-0.26086107,-171.13504,-28.086687,81.128952
1140000000,-0.27811465,-171.53882,-28.114723,81.018028
1141000000,-0.28429648,-171.51167,-28.133934,81.598984
1142000000,-0.27931747,-171.82556,-28.161348,82.075302
1143000000,-0.28355899,-171.76128,-28.149538,82.032211
1144000000,-0.26805714,-171.82462,-28.265862,82.712883
1145000000,-0.27034554,-172.15231,-28.245241,82.70211
1146000000,-0.27828485,-172.54317,-28.222111,82.833008
1147000000,-0.25452602,-172.3046,-28.218319,83.161453
1148000000,-0.27521113,-172.48651,-28.266273,83.868195
1149000000,-0.27773526,-172.55728,-28.255136,84.509644
1150000000,-0.29791555,-172.69397,-28.33423,84.301598
1151000000,-0.25940245,-172.79491,-28.258955,84.92955
1152000000,-0.29256997,-173.04881,-28.375673,84.646156
1153000000,-0.26483822,-173.17513,-28.324478,85.61319
1154000000,-0.27656201,-173.26378,-28.302792,85.263504
1155000000,-0.27222973,-173.73253,-28.315603,85.703079
1156000000,-0.27776706,-173.63712,-28.429668,86.039398
1157000000,-0.26678237,-173.83109,-28.355286,86.457176
1158000000,-0.27226964,-173.95509,-28.366909,86.830704
1159000000,-0.2809574,-174.23447,-28.384472,86.522324
1160000000,-0.29577646,-174.20509,-28.461226,86.949043
1161000000,-0.29048732,-174.3671,-28.439388,87.280479
1162000000,-0.26922604,-174.66684,-28.412954,87.786896
1163000000,-0.26823929,-174.75632,-28.436157,87.8162
1164000000,-0.26262525,-174.93907,-28.374823,88.123985
1165000000,-0.26377124,-175.05264,-28.447119,88.268669
1166000000,-0.28355324,-175.3175,-28.390047,88.490784
1167000000,-0.27348945,-175.54477,-28.423515,88.613274
1168000000,-0.27134243,-175.59766,-28.447931,88.996765
