!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 11, 2016 13:42:37
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1091000000,-0.23827049,-162.2361,-21.699425,133.56258
1092000000,-0.23572904,-162.36194,-21.709595,133.51828
1093000000,-0.23626056,-162.6969,-21.692255,133.16765
1094000000,-0.22764829,-162.78088,-21.684149,133.31549
1095000000,-0.21901673,-162.92725,-21.644667,133.10742
1096000000,-0.23550619,-162.85286,-21.683765,133.19514
1097000000,-0.22380851,-163.22531,-21.664509,133.0838
1098000000,-0.22687657,-163.31334,-21.668114,133.03343
1099000000,-0.2158414,-163.6163,-21.602901,132.51611
1100000000,-0.22814147,-163.41624,-21.675697,132.91051
1101000000,-0.2125507,-163.65456,-21.595192,133.25728
1102000000,-0.22973076,-163.78009,-21.644539,133.21817
1103000000,-0.26506016,-164.19748,-21.694458,132.5092
1104000000,-0.23141137,-164.11533,-21.653725,132.71062
1105000000,-0.24883698,-164.37787,-21.64554,132.24425
1106000000,-0.23061244,-164.44925,-21.606176,132.54857
1107000000,-0.22830112,-164.68005,-21.61216,132.55205
1108000000,-0.22015022,-164.96404,-21.632938,132.0242
1109000000,-0.26701367,-165.07526,-21.656322,132.30043
1110000000,-0.22730869,-164.97668,-21.635622,132.36929
1111000000,-0.20576043,-165.33096,-21.584496,131.911
1112000000,-0.22385012,-165.43799,-21.608677,131.98936
1113000000,-0.23964976,-165.56618,-21.622538,132.23056
1114000000,-0.25939003,-165.5305,-21.700676,132.09285
1115000000,-0.24095771,-165.92468,-21.639704,132.08478
1116000000,-0.22154874,-165.89668,-21.674253,132.03023
1117000000,-0.23066558,-166.13704,-21.575583,132.00883
1118000000,-0.22898166,-166.08141,-21.644238,131.97305
1119000000,-0.23834404,-166.41379,-21.675903,131.75136
1120000000,-0.23825562,-166.58417,-21.656519,131.78969
1121000000,-0.22949749,-166.63672,-21.675821,131.98877
1122000000,-0.24178217,-166.92787,-21.637142,131.62111
1123000000,-0.21594852,-167.12776,-21.656641,131.49573
1124000000,-0.23374332,-167.0712,-21.646988,131.77919
1125000000,-0.25055072,-167.23622,-21.753441,131.27998
1126000000,-0.24735369,-167.39471,-21.690903,131.7504
1127000000,-0.24426296,-167.63341,-21.686766,131.27295
1128000000,-0.23360486,-167.78012,-21.71174,131.34656
1129000000,-0.23962167,-167.76924,-21.723772,131.04855
1130000000,-0.25978154,-167.83353,-21.771353,131.60095
1131000000,-0.21856081,-168.14635,-21.710966,131.08189
1132000000,-0.21813014,-168.21834,-21.724401,131.23143
1133000000,-0.26743194,-168.39333,-21.761938,131.13467
1134000000,-0.24058007,-168.77724,-21.779984,130.89653
1135000000,-0.22487807,-168.83266,-21.777733,130.75764
1136000000,-0.26768696,-168.8625,-21.850674,130.65865
1137000000,-0.20666219,-168.98004,-21.744528,131.01491
1138000000,-0.22882183,-169.17795,-21.809946,130.79338
1139000000,-0.23855425,-169.23932,-21.823713,130.8075
1140000000,-0.23782356,-169.31845,-21.796152,130.66562
1141000000,-0.23859288,-169.68382,-21.839127,130.6445
1142000000,-0.25320068,-169.65718,-21.811213,130.75893
1143000000,-0.23209479,-169.91864,-21.807961,130.50867
1144000000,-0.22947362,-170.0618,-21.800352,130.37149
1145000000,-0.24024455,-170.32819,-21.841223,130.44843
1146000000,-0.24785638,-170.24107,-21.828728,130.35986
1147000000,-0.21446978,-170.35484,-21.822636,130.38908
1148000000,-0.21918362,-170.69583,-21.839979,130.20796
1149000000,-0.25078517,-170.7242,-21.879742,130.38698
1150000000,-0.25779215,-170.99626,-21.875582,130.34489
1151000000,-0.24030893,-171.04739,-21.874613,130.41354
1152000000,-0.22718973,-171.3716,-21.902309,129.94617
1153000000,-0.22463478,-171.28384,-21.881001,130.23042
1154000000,-0.23598009,-171.57494,-21.857819,130.08455
1155000000,-0.24892984,-171.74474,-21.927538,130.16116
1156000000,-0.23132397,-171.79985,-21.849611,130.06148
1157000000,-0.21325944,-171.87885,-21.885061,130.2065
1158000000,-0.23731832,-172.26775,-21.938215,129.78537
1159000000,-0.23423441,-172.49416,-21.927832,129.68733
1160000000,-0.2314619,-172.45474,-21.945,130.1227
1161000000,-0.22736838,-172.60301,-21.938753,129.99698
1162000000,-0.24501514,-172.7735,-21.961107,129.88937
1163000000,-0.2276293,-172.82562,-21.939154,129.82874
1164000000,-0.22045487,-173.08585,-21.984585,129.67833
1165000000,-0.22238111,-173.20731,-21.948273,129.90459
1166000000,-0.21046212,-173.33662,-21.992281,129.61577
1167000000,-0.21972539,-173.33363,-22.005182,130.24281
1168000000,-0.24506308,-173.60669,-22.056194,129.73082
1169000000,-0.2408729,-173.8163,-22.021105,129.9697
1170000000,-0.26326349,-173.79359,-22.117895,130.06778
1171000000,-0.20468768,-174.02937,-22.013529,130.0419
1172000000,-0.22815776,-174.24632,-22.053837,130.01663
1173000000,-0.22138214,-174.38341,-22.060684,129.79228
1174000000,-0.24326618,-174.44441,-22.104488,129.98997
1175000000,-0.24978355,-174.75397,-22.123713,129.71889
1176000000,-0.23795584,-174.7495,-22.133808,130.14604
1177000000,-0.25230461,-174.89882,-22.156055,130.04848
1178000000,-0.20922938,-175.06236,-22.079905,130.00314
1179000000,-0.24448276,-175.3083,-22.15078,129.65598
1180000000,-0.21499242,-175.34331,-22.079182,129.882
1181000000,-0.22919771,-175.46068,-22.160145,130.0027
1182000000,-0.23409748,-175.94754,-22.164728,129.37038
