frequency, S11, S12, S21, S22
2305980416.0000000000, -14.3257613983, -1.2049183560, -1.2049190283, -14.3257595254
2306980352.0000000000, -14.3257620225, -1.2049163388, -1.2049183560, -14.3257645197
2307980288.0000000000, -14.3257638954, -1.2049183560, -1.2049197007, -14.3257620225
2308980224.0000000000, -14.3257564040, -1.2049176836, -1.2049197007, -14.3257620225
2309980160.0000000000, -14.3257620225, -1.2049183560, -1.2049197007, -14.3257613983
2310980096.0000000000, -14.3257607740, -1.2049176836, -1.2049190283, -14.3257620225
2311980032.0000000000, -14.3257626468, -1.2049190283, -1.2049197007, -14.3257620225
2312979968.0000000000, -14.3257607740, -1.2049170112, -1.2049190283, -14.3257620225
2313979904.0000000000, -14.3257638954, -1.2049176836, -1.2049197007, -14.3257613983
2314979840.0000000000, -14.3257620225, -1.2049170112, -1.2049190283, -14.3257613983
2315979776.0000000000, -14.3257582769, -1.2049176836, -1.2049197007, -14.3257620225
2316979712.0000000000, -14.3257595254, -1.2049176836, -1.2049183560, -14.3257607740
2317979648.0000000000, -14.3257626468, -1.2049163388, -1.2049176836, -14.3257626468
2318979584.0000000000, -14.3257613983, -1.2049176836, -1.2049190283, -14.3257620225
2319979520.0000000000, -14.3257613983, -1.2049183560, -1.2049197007, -14.3257607740
2320979456.0000000000, -14.3257645197, -1.2049176836, -1.2049197007, -14.3257632711
2321979392.0000000000, -14.3257601497, -1.2049183560, -1.2049183560, -14.3257626468
2322979328.0000000000, -14.3257607740, -1.2049183560, -1.2049190283, -14.3257613983
2323979264.0000000000, -14.3257638954, -1.2049183560, -1.2049190283, -14.3257607740
2324979200.0000000000, -14.3257638954, -1.2049170112, -1.2049183560, -14.3257601497
2325979136.0000000000, -14.3257607740, -1.2049183560, -1.2049183560, -14.3257626468
2326979072.0000000000, -14.3257626468, -1.2049183560, -1.2049190283, -14.3257626468
2327979008.0000000000, -14.3257557797, -1.2049176836, -1.2049190283, -14.3257613983
2328978944.0000000000, -14.3257601497, -1.2049170112, -1.2049197007, -14.3257626468
2329978880.0000000000, -14.3257620225, -1.2049183560, -1.2049176836, -14.3257626468
2330978816.0000000000, -14.3257582769, -1.2049176836, -1.2049183560, -14.3257613983
