"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","dB(S(3,1)) []","dB(S(4,1)) []"
1.085,-4.65240623898758,-7.60012188676257,-5.88043366412049,-7.42556368401076
1.086,-4.65140270333135,-7.60258609098988,-5.87944276121921,-7.42755424381923
1.087,-4.65040249616466,-7.60505189064417,-5.87844855384915,-7.42954488775487
1.088,-4.64940562570577,-7.60751927144456,-5.87745103721969,-7.43153561411574
1.089,-4.64841210018697,-7.60998821905744,-5.87645020654322,-7.43352642119798
1.09,-4.64742192785475,-7.61245871909686,-5.87544605703518,-7.43551730729584
1.091,-4.64643511696979,-7.61493075712509,-5.87443858391411,-7.43750827070168
1.092,-4.64545167580706,-7.61740431865293,-5.87342778240161,-7.43949930970597
1.093,-4.64447161265588,-7.61987938914033,-5.87241364772247,-7.44149042259734
1.094,-4.64349493582001,-7.62235595399669,-5.87139617510458,-7.44348160766255
1.095,-4.64252165361768,-7.62483399858138,-5.87037535977906,-7.44547286318656
1.096,-4.64155177438171,-7.62731350820417,-5.86935119698019,-7.44746418745251
1.097,-4.64058530645953,-7.62979446812567,-5.86832368194552,-7.44945557874177
1.098,-4.63962225821328,-7.63227686355777,-5.86729280991586,-7.45144703533392
1.099,-4.63866263801989,-7.63476067966405,-5.86625857613527,-7.45343855550681
1.1,-4.63770645427111,-7.63724590156023,-5.86522097585117,-7.45543013753659
1.101,-4.63675371537361,-7.63973251431463,-5.86418000431427,-7.4574217796977
1.102,-4.63580442974904,-7.6422205029485,-5.86313565677871,-7.4594134802629
1.103,-4.63485860583413,-7.64470985243658,-5.86208792850196,-7.46140523750335
1.104,-4.6339162520807,-7.64720054770739,-5.86103681474495,-7.46339704968856
1.105,-4.6329773769558,-7.6496925736437,-5.85998231077206,-7.46538891508648
1.106,-4.63204198894173,-7.65218591508298,-5.85892441185111,-7.46738083196352
1.107,-4.63111009653613,-7.65468055681776,-5.85786311325346,-7.46937279858454
1.108,-4.63018170825207,-7.65717648359603,-5.85679841025399,-7.47136481321295
1.109,-4.6292568326181,-7.6596736801217,-5.85573029813114,-7.47335687411069
1.11,-4.62833547817832,-7.66217213105494,-5.85465877216693,-7.47534897953831
1.111,-4.62741765349247,-7.66467182101263,-5.85358382764702,-7.47734112775497
1.112,-4.626503367136,-7.66717273456872,-5.85250545986067,-7.4793333170185
1.113,-4.62559262770011,-7.66967485625462,-5.85142366410087,-7.48132554558543
1.114,-4.62468544379189,-7.67217817055964,-5.85033843566426,-7.48331781171104
1.115,-4.62378182403432,-7.67468266193131,-5.84924976985123,-7.4853101136494
1.116,-4.6228817770664,-7.67718831477581,-5.84815766196594,-7.48730244965341
1.117,-4.62198531154321,-7.67969511345829,-5.84706210731634,-7.48929481797486
1.118,-4.62109243613594,-7.68220304230335,-5.84596310121418,-7.49128721686444
1.119,-4.62020315953204,-7.6847120855953,-5.84486063897506,-7.49327964457185
1.12,-4.61931749043524,-7.68722222757859,-5.84375471591847,-7.49527209934579
1.121,-4.61843543756565,-7.6897334524582,-5.84264532736781,-7.49726457943404
1.122,-4.61755700965983,-7.69224574439993,-5.84153246865041,-7.49925708308349
1.123,-4.61668221547084,-7.69475908753083,-5.84041613509755,-7.50124960854025
1.124,-4.61581106376837,-7.69727346593951,-5.83929632204454,-7.50324215404965
1.125,-4.61494356333877,-7.69978886367652,-5.8381730248307,-7.50523471785628
1.126,-4.61407972298515,-7.70230526475466,-5.83704623879944,-7.50722729820413
1.127,-4.61321955152743,-7.70482265314942,-5.83591595929819,-7.50921989333657
1.128,-4.61236305780247,-7.7073410127992,-5.83478218167858,-7.51121250149645
1.129,-4.61151025066407,-7.70986032760575,-5.83364490129636,-7.51320512092617
1.13,-4.61066113898314,-7.71238058143444,-5.83250411351144,-7.5151977498677
1.131,-4.60981573164768,-7.71490175811465,-5.831359813688,-7.51719038656269
1.132,-4.60897403756295,-7.71742384144005,-5.83021199719442,-7.51918302925252
1.133,-4.60813606565147,-7.71994681516896,-5.82906065940338,-7.52117567617836
1.134,-4.60730182485317,-7.72247066302463,-5.82790579569187,-7.52316832558127
1.135,-4.60647132412539,-7.72499536869564,-5.82674740144124,-7.52516097570223
1.136,-4.60564457244305,-7.72752091583612,-5.8255854720372,-7.52715362478223
1.137,-4.60482157879864,-7.73004728806613,-5.82442000286985,-7.52914627106238
1.138,-4.60400235220236,-7.73257446897194,-5.82325098933377,-7.53113891278391
1.139,-4.6031869016822,-7.73510244210636,-5.82207842682801,-7.53313154818832
1.14,-4.60237523628396,-7.73763119098899,-5.82090231075611,-7.53512417551743
1.141,-4.60156736507142,-7.74016069910658,-5.81972263652614,-7.53711679301346
1.142,-4.60076329712633,-7.74269094991327,-5.81853939955082,-7.5391093989191
1.143,-4.59996304154857,-7.74522192683095,-5.81735259524738,-7.54110199147762
1.144,-4.59916660745619,-7.74775361324947,-5.81616221903778,-7.54309456893295
1.145,-4.59837400398548,-7.75028599252698,-5.8149682663486,-7.54508712952975
1.146,-4.5975852402911,-7.75281904799016,-5.81377073261116,-7.54707967151351
1.147,-4.59680032554611,-7.75535276293458,-5.81256961326152,-7.54907219313065
1.148,-4.59601926894208,-7.75788712062486,-5.81136490374054,-7.55106469262857
1.149,-4.5952420796892,-7.76042210429504,-5.81015659949386,-7.55305716825583
1.15,-4.59446876701629,-7.7629576971488,-5.80894469597202,-7.55504961826215
1.151,-4.59369934017095,-7.76549388235969,-5.80772918863042,-7.55704204089855
1.152,-4.59293380841963,-7.76803064307149,-5.80651007292937,-7.55903443441747
1.153,-4.59217218104769,-7.77056796239836,-5.80528734433418,-7.56102679707281
1.154,-4.59141446735951,-7.77310582342512,-5.80406099831514,-7.56301912712012
1.155,-4.59066067667856,-7.77564420920754,-5.80283103034754,-7.5650114228166
1.156,-4.5899108183475,-7.77818310277253,-5.80159743591179,-7.56700368242129
1.157,-4.58916490172826,-7.78072248711841,-5.80036021049338,-7.56899590419513
1.158,-4.58842293620211,-7.78326234521514,-5.79911934958295,-7.5709880864011
1.159,-4.58768493116977,-7.78580266000454,-5.7978748486763,-7.5729802273043
1.16,-4.58695089605149,-7.78834341440056,-5.79662670327447,-7.57497232517208
1.161,-4.58622084028713,-7.79088459128942,-5.79537490888376,-7.57696437827415
1.162,-4.58549477333625,-7.79342617352992,-5.79411946101573,-7.57895638488269
1.163,-4.5847727046782,-7.79596814395363,-5.79286035518731,-7.5809483432725
1.164,-4.58405464381223,-7.79851048536507,-5.79159758692077,-7.58294025172106
1.165,-4.58334060025752,-7.80105318054195,-5.7903311517438,-7.58493210850871
1.166,-4.58263058355334,-7.80359621223539,-5.78906104518955,-7.58692391191873
1.167,-4.58192460325908,-7.80613956317007,-5.78778726279661,-7.58891566023748
1.168,-4.58122266895439,-7.80868321604447,-5.78650980010915,-7.59090735175454
1.169,-4.58052479023923,-7.81122715353108,-5.78522865267687,-7.59289898476284
1.17,-4.57983097673396,-7.81377135827653,-5.78394381605507,-7.59489055755873
1.171,-4.5791412380795,-7.81631581290181,-5.78265528580473,-7.59688206844219
1.172,-4.57845558393731,-7.81886050000249,-5.78136305749247,-7.59887351571694
1.173,-4.57777402398957,-7.82140540214883,-5.78006712669065,-7.60086489769054
1.174,-4.57709656793924,-7.82395050188597,-5.77876748897742,-7.60285621267458
1.175,-4.57642322551015,-7.82649578173418,-5.77746413993668,-7.60484745898477
1.176,-4.5757540064471,-7.82904122418889,-5.77615707515823,-7.60683863494113
1.177,-4.57508892051594,-7.83158681172097,-5.77484629023774,-7.60882973886807
1.178,-4.5744279775037,-7.83413252677683,-5.7735317807768,-7.61082076909462
1.179,-4.57377118721863,-7.8366783517786,-5.77221354238295,-7.61281172395448
1.18,-4.57311855949033,-7.83922426912425,-5.77089157066979,-7.61480260178625
1.181,-4.57247010416985,-7.84177026118779,-5.76956586125696,-7.61679340093354
1.182,-4.57182583112976,-7.84431631031936,-5.7682364097702,-7.61878411974512
1.183,-4.57118575026427,-7.84686239884539,-5.76690321184136,-7.62077475657509
1.184,-4.5705498714893,-7.84940850906875,-5.76556626310849,-7.62276530978303
1.185,-4.56991820474259,-7.85195462326886,-5.7642255592159,-7.62475577773415
1.186,-4.56929075998381,-7.85450072370181,-5.76288109581413,-7.62674615879946
1.187,-4.56866754719465,-7.85704679260051,-5.76153286856004,-7.62873645135594
1.188,-4.56804857637889,-7.85959281217481,-5.76018087311686,-7.63072665378668
1.189,-4.56743385756255,-7.86213876461157,-5.75882510515422,-7.63271676448106
1.19,-4.56682340079392,-7.86468463207484,-5.75746556034819,-7.63470678183491
1.191,-4.56621721614374,-7.86723039670589,-5.75610223438135,-7.6366967042507
1.192,-4.56561531370523,-7.86977604062338,-5.75473512294279,-7.63868653013768
1.193,-4.56501770359424,-7.87232154592344,-5.7533642217282,-7.64067625791208
1.194,-4.5644243959493,-7.87486689467971,-5.7519895264399,-7.64266588599726
1.195,-4.56383540093177,-7.87741206894354,-5.75061103278687,-7.64465541282392
1.196,-4.56325072872592,-7.87995705074396,-5.74922873648482,-7.64664483683026
1.197,-4.56267038953903,-7.88250182208785,-5.74784263325623,-7.64863415646214
1.198,-4.56209439360149,-7.88504636495998,-5.74645271883039,-7.65062337017331
1.199,-4.5615227511669,-7.88759066132308,-5.74505898894343,-7.65261247642556
1.2,-4.5609554725122,-7.89013469311793,-5.74366143933844,-7.65460147368892
1.201,-4.56039256793775,-7.89267844226342,-5.74226006576541,-7.65659036044184
1.202,-4.55983404776741,-7.8952218906566,-5.74085486398135,-7.65857913517139
1.203,-4.5592799223487,-7.89776502017276,-5.73944582975035,-7.66056779637345
1.204,-4.55873020205288,-7.90030781266545,-5.73803295884355,-7.66255634255292
1.205,-4.55818489727503,-7.90285024996659,-5.73661624703927,-7.66454477222388
1.206,-4.5576440184342,-7.90539231388645,-5.73519569012304,-7.66653308390984
1.207,-4.55710757597349,-7.90793398621372,-5.73377128388761,-7.66852127614388
1.208,-4.55657558036014,-7.91047524871556,-5.73234302413302,-7.6705093474689
1.209,-4.5560480420857,-7.9130160831376,-5.73091090666669,-7.67249729643782
1.21,-4.55552497166605,-7.91555647120402,-5.7294749273034,-7.67448512161377
1.211,-4.55500637964161,-7.91809639461755,-5.7280350818654,-7.6764728215703
1.212,-4.55449227657734,-7.92063583505943,-5.72659136618244,-7.67846039489162
1.213,-4.55398267306295,-7.92317477418955,-5.72514377609181,-7.68044784017277
1.214,-4.55347757971292,-7.92571319364636,-5.72369230743839,-7.68243515601987
1.215,-4.55297700716671,-7.92825107504693,-5.72223695607472,-7.68442234105032
1.216,-4.55248096608876,-7.93078839998693,-5.72077771786106,-7.68640939389302
1.217,-4.55198946716869,-7.93332515004064,-5.7193145886654,-7.6883963131886
1.218,-4.55150252112137,-7.93586130676096,-5.71784756436355,-7.69038309758964
1.219,-4.55102013868704,-7.93839685167938,-5.71637664083919,-7.69236974576089
1.22,-4.55054233063143,-7.94093176630596,-5.71490181398388,-7.6943562563795
1.221,-4.55006910774587,-7.94346603212936,-5.71342307969722,-7.69634262813526
1.222,-4.54960048084738,-7.94599963061677,-5.71194043388675,-7.69832885973081
1.223,-4.54913646077885,-7.9485325432139,-5.71045387246813,-7.7003149498819
1.224,-4.54867705840906,-7.95106475134498,-5.70896339136515,-7.7023008973176
1.225,-4.5482222846329,-7.95359623641266,-5.70746898650978,-7.70428670078056
1.226,-4.5477721503714,-7.95612697979806,-5.70597065384222,-7.70627235902723
1.227,-4.54732666657189,-7.95865696286067,-5.70446838931099,-7.70825787082813
1.228,-4.54688584420811,-7.96118616693828,-5.70296218887293,-7.71024323496804
1.229,-4.54644969428034,-7.96371457334703,-5.70145204849333,-7.71222845024633
1.23,-4.54601822781548,-7.96624216338123,-5.6999379641459,-7.71421351547713
1.231,-4.54559145586722,-7.96876891831342,-5.69841993181291,-7.7161984294896
1.232,-4.54516938951612,-7.97129481939422,-5.69689794748518,-7.71818319112823
1.233,-4.54475203986975,-7.97381984785229,-5.69537200716218,-7.72016779925302
1.234,-4.5443394180628,-7.97634398489428,-5.69384210685208,-7.72215225273981
1.235,-4.54393153525722,-7.97886721170475,-5.69230824257178,-7.72413655048046
1.236,-4.54352840264232,-7.98138950944603,-5.69077041034702,-7.72612069138319
1.237,-4.5431300314349,-7.98391085925826,-5.68922860621239,-7.72810467437278
1.238,-4.54273643287938,-7.98643124225915,-5.68768282621141,-7.73008849839088
1.239,-4.54234761824791,-7.98895063954401,-5.68613306639659,-7.73207216239625
1.24,-4.54196359884054,-7.9914690321856,-5.68457932282949,-7.73405566536501
1.241,-4.54158438598526,-7.99398640123403,-5.68302159158078,-7.73603900629099
1.242,-4.54120999103819,-7.99650272771668,-5.68145986873031,-7.7380221841859
1.243,-4.54084042538373,-7.99901799263803,-5.67989415036713,-7.7400051980797
1.244,-4.54047570043458,-8.00153217697965,-5.67832443258962,-7.74198804702077
1.245,-4.540115827632,-8.00404526169996,-5.67675071150548,-7.74397073007632
1.246,-4.53976081844583,-8.00655722773423,-5.67517298323182,-7.74595324633256
1.247,-4.53941068437468,-8.00906805599433,-5.67359124389529,-7.74793559489505
1.248,-4.53906543694605,-8.0115777273687,-5.672005489632,-7.74991777488894
1.249,-4.53872508771643,-8.01408622272218,-5.67041571658772,-7.75189978545929
1.25,-4.53838964827148,-8.01659352289587,-5.66882192091786,-7.75388162577136
1.251,-4.53805913022611,-8.01909960870693,-5.66722409878757,-7.75586329501088
1.252,-4.53773354522466,-8.02160446094857,-5.6656222463718,-7.75784479238434
1.253,-4.53741290494098,-8.02410806038975,-5.66401635985535,-7.75982611711934
1.254,-4.53709722107863,-8.02661038777511,-5.66240643543297,-7.7618072684648
1.255,-4.53678650537095,-8.02911142382481,-5.66079246930935,-7.76378824569134
1.256,-4.53648076958123,-8.0316111492343,-5.65917445769931,-7.76576904809156
1.257,-4.53618002550284,-8.03410954467423,-5.65755239682772,-7.76774967498029
1.258,-4.53588428495935,-8.03660659079022,-5.65592628292968,-7.769730125695
1.259,-4.5355935598047,-8.0391022682027,-5.65429611225055,-7.77171039959599
1.26,-4.5353078619233,-8.04159655750674,-5.65266188104599,-7.7736904960668
1.261,-4.53502720323021,-8.04408943927187,-5.65102358558208,-7.77567041451447
1.262,-4.53475159567122,-8.04658089404182,-5.64938122213533,-7.77765015436985
1.263,-4.53448105122305,-8.04907090233444,-5.64773478699281,-7.77962971508796
1.264,-4.53421558189346,-8.05155944464141,-5.64608427645216,-7.78160909614826
1.265,-4.5339551997214,-8.05404650142806,-5.64442968682171,-7.783588297055
1.266,-4.53369991677713,-8.05653205313318,-5.64277101442051,-7.78556731733753
1.267,-4.53344974516239,-8.05901608016877,-5.64110825557844,-7.78754615655062
1.268,-4.53320469701053,-8.0614985629199,-5.63944140663623,-7.78952481427482
1.269,-4.53296478448668,-8.06397948174439,-5.63777046394557,-7.79150329011673
1.27,-4.53273001978783,-8.06645881697266,-5.63609542386919,-7.79348158370939
1.271,-4.53250041514305,-8.06893654890744,-5.63441628278088,-7.79545969471257
1.272,-4.5322759828136,-8.07141265782362,-5.63273303706562,-7.79743762281314
1.273,-4.53205673509305,-8.07388712396794,-5.63104568311962,-7.79941536772536
1.274,-4.53184268430749,-8.07635992755874,-5.6293542173504,-7.80139292919127
1.275,-4.53163384281563,-8.07883104878579,-5.62765863617687,-7.803370306981
1.276,-4.53143022300898,-8.08130046780995,-5.6259589360294,-7.8053475008931
1.277,-4.53123183731196,-8.083768164763,-5.62425511334987,-7.80732451075494
1.278,-4.53103869818209,-8.0862341197473,-5.6225471645918,-7.80930133642299
1.279,-4.53085081811014,-8.08869831283559,-5.62083508622038,-7.81127797778322
1.28,-4.53066820962025,-8.09116072407068,-5.61911887471256,-7.8132544347514
1.281,-4.5304908852701,-8.09362133346519,-5.61739852655713,-7.81523070727353
1.282,-4.53031885765107,-8.09608012100129,-5.61567403825479,-7.8172067953261
1.283,-4.53015213938841,-8.09853706663038,-5.61394540631822,-7.81918269891651
1.284,-4.52999074314134,-8.10099215027285,-5.61221262727218,-7.82115841808343
1.285,-4.52983468160327,-8.10344535181778,-5.61047569765359,-7.8231339528971
1.286,-4.52968396750192,-8.10589665112261,-5.60873461401155,-7.82510930345977
1.287,-4.52953861359949,-8.10834602801286,-5.60698937290751,-7.82708446990601
1.288,-4.52939863269281,-8.11079346228188,-5.60523997091528,-7.82905945240313
1.289,-4.5292640376135,-8.11323893369045,-5.60348640462112,-7.83103425115143
1.29,-4.52913484122814,-8.11568242196653,-5.60172867062386,-7.83300886638474
1.291,-4.52901105643844,-8.11812390680493,-5.59996676553495,-7.83498329837067
1.292,-4.52889269618136,-8.120563367867,-5.59820068597852,-7.83695754741099
1.293,-4.52877977342933,-8.12300078478027,-5.59643042859151,-7.83893161384209
1.294,-4.52867230119036,-8.12543613713819,-5.59465599002374,-7.84090549803524
1.295,-4.52857029250825,-8.1278694044997,-5.59287736693795,-7.84287920039707
1.296,-4.52847376046271,-8.13030056638898,-5.59109455600993,-7.84485272136992
1.297,-4.52838271816958,-8.13272960229508,-5.58930755392861,-7.84682606143218
1.298,-4.52829717878094,-8.13515649167153,-5.58751635739609,-7.84879922109873
1.299,-4.52821715548532,-8.13758121393607,-5.58572096312775,-7.8507722009213
1.3,-4.52814266150786,-8.14000374847023,-5.58392136785241,-7.85274500148887
1.301,-4.52807371011045,-8.14242407461901,-5.58211756831228,-7.85471762342805
1.302,-4.52801031459195,-8.14484217169048,-5.58030956126315,-7.85669006740349
1.303,-4.52795248828833,-8.14725801895545,-5.57849734347442,-7.85866233411825
1.304,-4.52790024457284,-8.14967159564707,-5.57668091172922,-7.86063442431422
1.305,-4.52785359685618,-8.15208288096049,-5.5748602628245,-7.8626063387725
1.306,-4.52781255858673,-8.15449185405243,-5.57303539357109,-7.8645780783138
1.307,-4.52777714325063,-8.15689849404083,-5.57120630079381,-7.86654964379886
1.308,-4.52774736437205,-8.15930278000446,-5.56937298133154,-7.86852103612882
1.309,-4.52772323551328,-8.16170469098248,-5.56753543203735,-7.87049225624569
1.31,-4.527704770275,-8.16410420597412,-5.56569364977853,-7.87246330513266
1.311,-4.52769198229637,-8.16650130393824,-5.56384763143675,-7.87443418381458
1.312,-4.52768488525528,-8.1688959637929,-5.56199737390808,-7.87640489335838
1.313,-4.52768349286848,-8.17128816441498,-5.56014287410313,-7.87837543487341
1.314,-4.52768781889178,-8.17367788463974,-5.55828412894716,-7.88034580951191
1.315,-4.52769787712027,-8.17606510326044,-5.55642113538009,-7.88231601846944
1.316,-4.52771368138843,-8.17844979902789,-5.55455389035668,-7.88428606298522
1.317,-4.52773524557038,-8.18083195065001,-5.55268239084658,-7.88625594434265
1.318,-4.52776258358002,-8.18321153679143,-5.55080663383445,-7.88822566386965
1.319,-4.52779570937125,-8.18558853607301,-5.54892661632002,-7.89019522293911
1.32,-4.52783463693814,-8.18796292707147,-5.5470423353182,-7.89216462296932
1.321,-4.5278793803151,-8.19033468831887,-5.54515378785922,-7.89413386542441
1.322,-4.52792995357713,-8.19270379830218,-5.54326097098864,-7.89610295181472
1.323,-4.52798637083996,-8.19507023546288,-5.54136388176753,-7.8980718836973
1.324,-4.52804864626022,-8.19743397819642,-5.53946251727252,-7.90004066267629
1.325,-4.52811679403571,-8.19979500485181,-5.53755687459592,-7.90200929040337
1.326,-4.52819082840552,-8.20215329373116,-5.53564695084579,-7.90397776857821
1.327,-4.52827076365028,-8.20450882308918,-5.53373274314608,-7.90594609894888
1.328,-4.52835661409229,-8.20686157113269,-5.53181424863671,-7.90791428331228
1.329,-4.5284483940958,-8.20921151602021,-5.52989146447367,-7.90988232351461
1.33,-4.52854611806714,-8.2115586358614,-5.52796438782913,-7.91185022145179
1.331,-4.52864980045494,-8.21390290871664,-5.5260330158915,-7.91381797906992
1.332,-4.52875945575035,-8.21624431259646,-5.52409734586562,-7.91578559836568
1.333,-4.5288750984872,-8.21858282546112,-5.52215737497276,-7.91775308138684
1.334,-4.52899674324225,-8.22091842522008,-5.52021310045082,-7.91972043023264
1.335,-4.52912440463535,-8.22325108973147,-5.51826451955433,-7.92168764705428
1.336,-4.52925809732966,-8.22558079680161,-5.51631162955467,-7.92365473405536
1.337,-4.52939783603187,-8.22790752418451,-5.5143544277401,-7.92562169349232
1.338,-4.5295436354924,-8.23023124958131,-5.51239291141586,-7.92758852767492
1.339,-4.52969551050558,-8.2325519506398,-5.51042707790433,-7.92955523896666
1.34,-4.52985347590989,-8.23486960495385,-5.50845692454509,-7.93152182978526
1.341,-4.53001754658816,-8.23718419006295,-5.50648244869507,-7.93348830260307
1.342,-4.53018773746777,-8.23949568345158,-5.5045036477286,-7.93545465994763
1.343,-4.5303640635209,-8.24180406254876,-5.50252051903756,-7.93742090440201
1.344,-4.53054653976468,-8.24410930472747,-5.50053306003152,-7.93938703860535
1.345,-4.53073518126145,-8.24641138730408,-5.49854126813778,-7.94135306525329
1.346,-4.53093000311898,-8.24871028753785,-5.49654514080151,-7.94331898709844
