"Freq [GHz]","dB(S(4,2)) []","dB(S(3,2)) []","dB(S(4,3)) []"
1.77,-4.28649717785328,-8.96464126643367,-8.48984091912758
1.771,-4.28289617416502,-8.96831286796896,-8.48700983015769
1.772,-4.27929395222585,-8.97199793425598,-8.4841533404958
1.773,-4.27569053876128,-8.97569654576756,-8.48127138692077
1.774,-4.27208596063948,-8.9794087833295,-8.47836390662694
1.775,-4.26848024487154,-8.98313472812194,-8.47543083723122
1.776,-4.26487341861176,-8.98687446168059,-8.47247211678028
1.777,-4.26126550915791,-8.99062806589822,-8.46948768375776
1.778,-4.25765654395155,-8.99439562302579,-8.46647747709143
1.779,-4.25404655057826,-8.99817721567397,-8.46344143616044
1.78,-4.25043555676792,-9.00197292681445,-8.46037950080263
1.781,-4.24682359039498,-9.00578283978122,-8.45729161132172
1.782,-4.24321067947872,-9.00960703827204,-8.45417770849464
1.783,-4.23959685218346,-9.01344560634976,-8.45103773357888
1.784,-4.2359821368189,-9.01729862844372,-8.44787162831974
1.785,-4.23236656184029,-9.02116618935111,-8.44467933495774
1.786,-4.2287501558487,-9.02504837423842,-8.441460796236
1.787,-4.22513294759128,-9.0289452686428,-8.43821595540753
1.788,-4.22151496596145,-9.03285695847348,-8.43494475624271
1.789,-4.21789623999915,-9.03678353001321,-8.43164714303665
1.79,-4.21427679889111,-9.04072506991965,-8.42832306061664
1.791,-4.21065667197099,-9.04468166522684,-8.42497245434955
1.792,-4.20703588871967,-9.04865340334662,-8.42159527014929
1.793,-4.20341447876541,-9.05264037207008,-8.41819145448428
1.794,-4.1997924718841,-9.05664265956904,-8.41476095438486
1.795,-4.19616989799943,-9.06066035439748,-8.4113037174508
1.796,-4.1925467871831,-9.06469354549303,-8.40781969185877
1.797,-4.18892316965503,-9.06874232217848,-8.40430882636982
1.798,-4.18529907578352,-9.0728067741632,-8.40077107033685
1.799,-4.18167453608547,-9.07688699154471,-8.39720637371214
1.8,-4.17804958122651,-9.08098306481014,-8.3936146870548
1.801,-4.17442424202122,-9.08509508483775,-8.38999596153829
1.802,-4.17079854943328,-9.08922314289845,-8.38635014895791
1.803,-4.16717253457562,-9.09336733065737,-8.38267720173831
1.804,-4.16354622871061,-9.09752774017532,-8.37897707294099
1.805,-4.15991966325018,-9.10170446391041,-8.37524971627176
1.806,-4.156292869756,-9.10589759471956,-8.37149508608827
1.807,-4.15266587993956,-9.11010722586008,-8.36771313740746
1.808,-4.14903872566241,-9.11433345099124,-8.3639038259131
1.809,-4.14541143893619,-9.11857636417583,-8.36006710796318
1.81,-4.1417840519228,-9.1228360598818,-8.35620294059748
1.811,-4.13815659693454,-9.12711263298379,-8.35231128154494
1.812,-4.13452910643417,-9.13140617876478,-8.34839208923114
1.813,-4.13090161303505,-9.13571679291773,-8.34444532278577
1.814,-4.12727414950125,-9.14004457154709,-8.34047094205002
1.815,-4.12364674874763,-9.14438961117059,-8.33646890758401
1.816,-4.12001944383991,-9.14875200872075,-8.33243918067416
1.817,-4.11639226799481,-9.1531318615466,-8.32838172334063
1.818,-4.11276525458006,-9.15752926741533,-8.32429649834464
1.819,-4.10913843711453,-9.16194432451394,-8.32018346919583
1.82,-4.10551184926823,-9.16637713145091,-8.31604260015961
1.821,-4.10188552486244,-9.17082778725796,-8.31187385626443
1.822,-4.0982594978697,-9.17529639139162,-8.30767720330913
1.823,-4.09463380241389,-9.17978304373508,-8.30345260787014
1.824,-4.09100847277026,-9.18428784459979,-8.29920003730878
1.825,-4.08738354336543,-9.18881089472723,-8.29491945977843
1.826,-4.08375904877748,-9.19335229529066,-8.29061084423174
1.827,-4.0801350237359,-9.19791214789685,-8.28627416042783
1.828,-4.07651150312163,-9.20249055458781,-8.28190937893936
1.829,-4.07288852196707,-9.2070876178426,-8.27751647115968
1.83,-4.06926611545607,-9.21170344057908,-8.27309540930992
1.831,-4.06564431892389,-9.21633812615567,-8.26864616644595
1.832,-4.06202316785723,-9.2209917783732,-8.26416871646549
1.833,-4.05840269789416,-9.22566450147667,-8.25966303411502
1.834,-4.05478294482413,-9.23035640015706,-8.25512909499674
1.835,-4.05116394458786,-9.2350675795532,-8.25056687557547
1.836,-4.0475457332774,-9.23979814525356,-8.24597635318549
1.837,-4.04392834713594,-9.24454820329813,-8.24135750603741
1.838,-4.04031182255786,-9.24931786018023,-8.23671031322489
1.839,-4.03669619608858,-9.25410722284841,-8.23203475473143
1.84,-4.03308150442453,-9.25891639870837,-8.22733081143704
1.841,-4.02946778441303,-9.26374549562473,-8.22259846512488
1.842,-4.02585507305221,-9.26859462192304,-8.21783769848787
1.843,-4.02224340749091,-9.27346388639164,-8.2130484951353
1.844,-4.01863282502853,-9.27835339828358,-8.20823083959924
1.845,-4.01502336311496,-9.2832632673186,-8.20338471734105
1.846,-4.01141505935041,-9.28819360368498,-8.19851011475782
1.847,-4.0078079514853,-9.29314451804158,-8.19360701918864
1.848,-4.00420207742011,-9.29811612151976,-8.18867541892099
1.849,-4.00059747520518,-9.30310852572541,-8.18371530319689
1.85,-3.9969941830406,-9.30812184274084,-8.17872666221918
1.851,-3.99339223927603,-9.31315618512688,-8.17370948715759
1.852,-3.98979168241048,-9.31821166592485,-8.16866377015482
1.853,-3.98619255109216,-9.32328839865858,-8.16358950433259
1.854,-3.98259488411826,-9.32838649733646,-8.15848668379753
1.855,-3.97899872043474,-9.33350607645348,-8.15335530364711
1.856,-3.97540409913611,-9.33864725099326,-8.14819535997545
1.857,-3.97181105946523,-9.34381013643021,-8.14300684987907
1.858,-3.96821964081303,-9.3489948487315,-8.13778977146262
1.859,-3.96462988271828,-9.35420150435928,-8.13254412384442
1.86,-3.96104182486735,-9.35943022027265,-8.12726990716213
1.861,-3.95745550709392,-9.36468111392991,-8.12196712257813
1.862,-3.95387096937873,-9.36995430329063,-8.11663577228498
1.863,-3.95028825184926,-9.37524990681779,-8.11127585951079
1.864,-3.94670739477947,-9.38056804347998,-8.10588738852443
1.865,-3.94312843858945,-9.38590883275357,-8.10047036464075
1.866,-3.93955142384517,-9.39127239462483,-8.0950247942257
1.867,-3.9359763912581,-9.39665884959222,-8.08955068470136
1.868,-3.93240338168487,-9.40206831866859,-8.08404804455089
1.869,-3.92883243612698,-9.40750092338331,-8.07851688332346
1.87,-3.92526359573039,-9.41295678578467,-8.07295721163896
1.871,-3.92169690178516,-9.41843602844197,-8.06736904119281
1.872,-3.91813239572511,-9.42393877444793,-8.06175238476054
1.873,-3.91457011912739,-9.42946514742088,-8.05610725620235
1.874,-3.91101011371209,-9.4350152715071,-8.05043367046759
1.875,-3.90745242134184,-9.44058927138313,-8.04473164359911
1.876,-3.90389708402139,-9.44618727225805,-8.03900119273759
1.877,-3.90034414389718,-9.4518093998759,-8.03324233612569
1.878,-3.89679364325688,-9.45745578051796,-8.02745509311221
1.879,-3.89324562452895,-9.46312654100518,-8.02163948415609
1.88,-3.88970013028218,-9.46882180870051,-8.01579553083032
1.881,-3.88615720322519,-9.47454171151134,-8.00992325582581
1.882,-3.88261688620599,-9.48028637789193,-8.00402268295513
1.883,-3.87907922221142,-9.48605593684576,-7.9980938371561
1.884,-3.87554425436669,-9.49185051792807,-7.99213674449542
1.885,-3.87201202593483,-9.49767025124828,-7.98615143217208
1.886,-3.86848258031616,-9.50351526747245,-7.9801379285207
1.887,-3.86495596104776,-9.50938569782582,-7.97409626301482
1.888,-3.8614322118029,-9.51528167409528,-7.96802646627006
1.889,-3.85791137639046,-9.52120332863192,-7.96192857004713
1.89,-3.85439349875439,-9.52715079435356,-7.95580260725481
1.891,-3.85087862297307,-9.53312420474731,-7.94964861195284
1.892,-3.84736679325872,-9.53912369387219,-7.94346661935457
1.893,-3.8438580539568,-9.54514939636164,-7.9372566658297
1.894,-3.84035244954535,-9.5512014474262,-7.93101878890676
1.895,-3.83685002463439,-9.55727998285609,-7.92475302727558
1.896,-3.83335082396521,-9.56338513902394,-7.91845942078955
1.897,-3.82985489240977,-9.56951705288734,-7.91213801046789
1.898,-3.82636227496995,-9.5756758619916,-7.90578883849777
1.899,-3.82287301677692,-9.58186170447241,-7.89941194823624
1.9,-3.81938716309039,-9.5880747190586,-7.89300738421216
1.901,-3.81590475929791,-9.59431504507482,-7.88657519212799
1.902,-3.81242585091415,-9.60058282244437,-7.88011541886144
1.903,-3.80895048358014,-9.60687819169187,-7.87362811246699
1.904,-3.80547870306253,-9.61320129394617,-7.86711332217735
1.905,-3.80201055525279,-9.61955227094306,-7.86057109840485
1.906,-3.79854608616647,-9.62593126502818,-7.85400149274253
1.907,-3.79508534194236,-9.63233841915981,-7.84740455796531
1.908,-3.79162836884174,-9.63877387691177,-7.84078034803098
1.909,-3.78817521324749,-9.64523778247635,-7.83412891808102
1.91,-3.78472592166328,-9.65173028066714,-7.82745032444138
1.911,-3.78128054071275,-9.65825151692201,-7.8207446246231
1.912,-3.77783911713861,-9.66480163730606,-7.8140118773228
1.913,-3.77440169780179,-9.67138078851461,-7.80725214242312
1.914,-3.77096832968052,-9.67798911787615,-7.80046548099295
1.915,-3.76753905986946,-9.68462677335538,-7.79365195528762
1.916,-3.76411393557875,-9.69129390355626,-7.7868116287489
1.917,-3.7606930041331,-9.69799065772508,-7.77994456600496
1.918,-3.75727631297087,-9.7047171857535,-7.77305083287013
1.919,-3.75386390964302,-9.71147363818167,-7.76613049634459
1.92,-3.75045584181226,-9.71826016620139,-7.75918362461393
1.921,-3.74705215725196,-9.72507692165921,-7.75221028704856
1.922,-3.74365290384521,-9.73192405705966,-7.74521055420304
1.923,-3.74025812958377,-9.73880172556839,-7.73818449781527
1.924,-3.73686788256705,-9.74571008101542,-7.73113219080554
1.925,-3.73348221100109,-9.75264927789841,-7.72405370727547
1.926,-3.73010116319747,-9.75961947138586,-7.71694912250688
1.927,-3.72672478757225,-9.76662081732048,-7.70981851296041
1.928,-3.72335313264487,-9.77365347222246,-7.70266195627417
1.929,-3.71998624703708,-9.78071759329283,-7.69547953126213
1.93,-3.71662417947178,-9.78781333841682,-7.6882713179125
1.931,-3.71326697877193,-9.79494086616728,-7.68103739738591
1.932,-3.70991469385938,-9.80210033580807,-7.67377785201347
1.933,-3.70656737375372,-9.80929190729752,-7.66649276529478
1.934,-3.70322506757109,-9.81651574129192,-7.6591822218957
1.935,-3.69988782452302,-9.823771999149,-7.65184630764615
1.936,-3.69655569391519,-9.83106084293144,-7.6444851095376
1.937,-3.69322872514623,-9.83838243541049,-7.6370987157206
1.938,-3.68990696770649,-9.8457369400695,-7.62968721550209
1.939,-3.68659047117678,-9.85312452110753,-7.62225069934264
1.94,-3.68327928522713,-9.86054534344306,-7.61478925885353
1.941,-3.67997345961545,-9.86799957271757,-7.60730298679372
1.942,-3.6766730441863,-9.87548737529927,-7.59979197706672
1.943,-3.67337808886957,-9.88300891828685,-7.59225632471728
1.944,-3.67008864367911,-9.89056436951326,-7.58469612592802
1.945,-3.66680475871146,-9.89815389754942,-7.57711147801592
1.946,-3.66352648414443,-9.90577767170814,-7.56950247942866
1.947,-3.66025387023577,-9.91343586204788,-7.56186922974089
1.948,-3.65698696732178,-9.92112863937668,-7.55421182965028
1.949,-3.6537258258159,-9.9288561752561,-7.54653038097361
1.95,-3.65047049620728,-9.93661864200511,-7.53882498664257
1.951,-3.64722102905939,-9.94441621270411,-7.53109575069957
1.952,-3.64397747500855,-9.95224906119896,-7.52334277829333
1.953,-3.64073988476245,-9.96011736210496,-7.51556617567445
1.954,-3.63750830909872,-9.96802129081102,-7.50776605019076
1.955,-3.63428279886338,-9.97596102348369,-7.49994251028264
1.956,-3.6310634049694,-9.98393673707139,-7.49209566547815
1.957,-3.62785017839511,-9.99194860930855,-7.48422562638812
1.958,-3.62464317018271,-9.99999681871984,-7.47633250470104
1.959,-3.62144243143669,-10.0080815446244,-7.46841641317789
1.96,-3.61824801332227,-10.0162029671403,-7.46047746564683
1.961,-3.61505996706383,-10.0243612671887,-7.45251577699781
1.962,-3.61187834394328,-10.032556626498,-7.444531463177
1.963,-3.60870319529847,-10.0407892276089,-7.43652464118121
1.964,-3.60553457252155,-10.0490592538784,-7.42849542905204
1.965,-3.60237252705732,-10.057366889484,-7.42044394587011
1.966,-3.59921711040158,-10.0657123194291,-7.41237031174901
1.967,-3.59606837409945,-10.0740957295467,-7.40427464782924
1.968,-3.59292636974366,-10.0825173065044,-7.39615707627202
1.969,-3.58979114897288,-10.0909772378092,-7.38801772025297
1.97,-3.58666276346996,-10.0994757118117,-7.37985670395567
1.971,-3.58354126496021,-10.1080129177114,-7.3716741525652
1.972,-3.58042670520966,-10.1165890455611,-7.36347019226145
1.973,-3.57731913602324,-10.1252042862719,-7.35524495021239
1.974,-3.57421860924307,-10.1338588316179,-7.34699855456728
1.975,-3.5711251767466,-10.1425528742413,-7.33873113444969
1.976,-3.56803889044483,-10.1512866076573,-7.33044281995043
1.977,-3.56495980228047,-10.1600602262589,-7.32213374212047
1.978,-3.56188796422608,-10.1688739253224,-7.31380403296364
1.979,-3.55882342828224,-10.177727901012,-7.30545382542929
1.98,-3.55576624647566,-10.1866223503852,-7.29708325340486
1.981,-3.55271647085728,-10.1955574713981,-7.28869245170835
1.982,-3.54967415350038,-10.2045334629102,-7.28028155608062
1.983,-3.54663934649866,-10.2135505246904,-7.27185070317772
1.984,-3.54361210196429,-10.2226088574216,-7.26340003056304
1.985,-3.54059247202598,-10.2317086627066,-7.25492967669936
1.986,-3.53758050882701,-10.2408501430733,-7.24643978094086
1.987,-3.53457626452323,-10.2500335019803,-7.23793048352505
1.988,-3.5315797912811,-10.2592589438226,-7.2294019255645
1.989,-3.52859114127565,-10.2685266739366,-7.22085424903859
1.99,-3.52561036668848,-10.2778368986067,-7.21228759678518
1.991,-3.52263751970571,-10.2871898250702,-7.20370211249209
1.992,-3.51967265251592,-10.2965856615235,-7.19509794068858
1.993,-3.51671581730811,-10.3060246171278,-7.18647522673673
1.994,-3.51376706626959,-10.3155069020151,-7.17783411682277
1.995,-3.51082645158389,-10.3250327272939,-7.16917475794819
1.996,-3.50789402542866,-10.3346023050556,-7.16049729792097
1.997,-3.50496983997356,-10.34421584838,-7.15180188534661
1.998,-3.50205394737808,-10.3538735713422,-7.14308866961904
1.999,-3.4991463997894,-10.3635756890179,-7.13435780091164
2,-3.49624724934027,-10.3733224174906,-7.12560943016793
2.001,-3.49335654814676,-10.3831139738571,-7.11684370909244
2.002,-3.49047434830612,-10.3929505762343,-7.10806079014132
2.003,-3.48760070189455,-10.4028324437656,-7.09926082651297
2.004,-3.48473566096498,-10.4127597966275,-7.09044397213857
2.005,-3.48187927754482,-10.4227328560359,-7.0816103816726
2.006,-3.47903160363376,-10.4327518442531,-7.07276021048318
2.007,-3.47619269120144,-10.4428169845943,-7.06389361464245
2.008,-3.47336259218525,-10.4529285014344,-7.05501075091686
2.009,-3.47054135848798,-10.4630866202151,-7.04611177675734
2.01,-3.46772904197555,-10.4732915674513,-7.03719685028952
2.011,-3.46492569447468,-10.483543570739,-7.02826613030377
2.012,-3.4621313677706,-10.4938428587613,-7.0193197762453
2.013,-3.45934611360464,-10.5041896612967,-7.01035794820406
2.014,-3.45656998367198,-10.5145842092254,-7.00138080690476
2.015,-3.45380302961918,-10.5250267345371,-6.9923885136967
2.016,-3.45104530304188,-10.5355174703382,-6.98338123054358
2.017,-3.44829685548237,-10.5460566508596,-6.9743591200133
2.018,-3.4455577384272,-10.5566445114639,-6.9653223452677
2.019,-3.44282800330477,-10.5672812886532,-6.95627107005221
2.02,-3.44010770148294,-10.5779672200766,-6.94720545868549
2.021,-3.4373968842665,-10.5887025445387,-6.93812567604903
2.022,-3.43469560289483,-10.5994875020066,-6.92903188757666
2.023,-3.43200390853938,-10.6103223336185,-6.91992425924413
2.024,-3.42932185230119,-10.6212072816916,-6.91080295755851
2.025,-3.42664948520846,-10.6321425897301,-6.90166814954763
2.026,-3.42398685821402,-10.6431285024339,-6.8925200027495
2.027,-3.42133402219284,-10.6541652657064,-6.88335868520162
2.028,-3.41869102793949,-10.6652531266634,-6.87418436543035
2.029,-3.41605792616567,-10.6763923336413,-6.8649972124402
2.03,-3.41343476749762,-10.6875831362061,-6.85579739570304
2.031,-3.4108216024736,-10.6988257851619,-6.8465850851474
2.032,-3.40821848154136,-10.7101205325595,-6.8373604511476
2.033,-3.40562545505551,-10.7214676317061,-6.82812366451301
2.034,-3.40304257327502,-10.7328673371735,-6.81887489647715
2.035,-3.40046988636058,-10.7443199048078,-6.80961431868685
2.036,-3.39790744437203,-10.7558255917383,-6.80034210319136
2.037,-3.39535529726577,-10.7673846563873,-6.7910584224314
2.038,-3.39281349489211,-10.7789973584791,-6.78176344922833
2.039,-3.39028208699272,-10.7906639590498,-6.77245735677309
2.04,-3.38776112319791,-10.8023847204571,-6.76314031861535
2.041,-3.38525065302407,-10.81415990639,-6.75381250865246
2.042,-3.38275072587097,-10.8259897818785,-6.74447410111852
2.043,-3.38026139101916,-10.8378746133043,-6.73512527057336
2.044,-3.37778269762727,-10.8498146684101,-6.72576619189157
2.045,-3.37531469472935,-10.8618102163106,-6.71639704025146
2.046,-3.37285743123219,-10.8738615275026,-6.70701799112404
2.047,-3.37041095591266,-10.8859688738755,-6.69762922026206
2.048,-3.367975317415,-10.898132528722,-6.68823090368891
2.049,-3.36555056424813,-10.910352766749,-6.67882321768768
2.05,-3.36313674478294,-10.9226298640886,-6.66940633879008
2.051,-3.36073390724957,-10.9349640983087,-6.65998044376543
2.052,-3.35834209973474,-10.9473557484247,-6.65054570960967
2.053,-3.35596137017897,-10.9598050949105,-6.64110231353435
2.054,-3.35359176637391,-10.9723124197103,-6.63165043295555
2.055,-3.35123333595953,-10.9848780062499,-6.62219024548302
2.056,-3.34888612642148,-10.9975021394483,-6.61272192890904
2.057,-3.34655018508826,-11.0101851057302,-6.60324566119757
2.058,-3.34422555912853,-11.0229271930376,-6.5937616204732
2.059,-3.34191229554831,-11.0357286908421,-6.58426998501024
2.06,-3.33961044118829,-11.0485898901571,-6.57477093322179
2.061,-3.33732004272099,-11.0615110835506,-6.56526464364876
2.062,-3.33504114664805,-11.0744925651577,-6.55575129494905
2.063,-3.33277379929745,-11.0875346306933,-6.54623106588662
2.064,-3.33051804682073,-11.1006375774654,-6.5367041353206
2.065,-3.32827393519022,-11.1138017043879,-6.52717068219451
2.066,-3.32604151019626,-11.1270273119941,-6.51763088552542
2.067,-3.32382081744443,-11.1403147024502,-6.50808492439312
2.068,-3.32161190235276,-11.153664179569,-6.49853297792941
2.069,-3.31941481014895,-11.1670760488235,-6.48897522530733
2.07,-3.31722958586758,-11.180550617361,-6.47941184573045
2.071,-3.31505627434732,-11.1940881940176,-6.46984301842217
2.072,-3.31289492022815,-11.2076890893322,-6.46026892261511
2.073,-3.31074556794857,-11.221353615561,-6.45068973754046
2.074,-3.30860826174281,-11.2350820866928,-6.44110564241744
2.075,-3.30648304563801,-11.2488748184633,-6.43151681644266
2.076,-3.3043699634515,-11.2627321283705,-6.42192343877973
2.077,-3.30226905878792,-11.2766543356903,-6.41232568854867
2.078,-3.3001803750365,-11.2906417614917,-6.40272374481556
2.079,-3.29810395536824,-11.3046947286523,-6.3931177865821
2.08,-3.29603984273313,-11.3188135618752,-6.38350799277525
2.081,-3.29398807985735,-11.332998587704,-6.37389454223695
2.082,-3.29194870924049,-11.3472501345401,-6.36427761371382
2.083,-3.2899217731528,-11.3615685326586,-6.35465738584695
2.084,-3.28790731363234,-11.3759541142258,-6.34503403716173
2.085,-3.28590537248226,-11.3904072133155,-6.3354077460577
2.086,-3.283915991268,-11.4049281659269,-6.32577869079847
2.087,-3.28193921131451,-11.4195173100018,-6.31614704950171
2.088,-3.27997507370349,-11.4341749854424,-6.30651300012911
2.089,-3.27802361927064,-11.4489015341293,-6.29687672047652
2.09,-3.27608488860285,-11.4636972999395,-6.28723838816403
2.091,-3.27415892203549,-11.4785626287653,-6.27759818062612
2.092,-3.27224575964963,-11.4934978685326,-6.26795627510195
2.093,-3.2703454412693,-11.5085033692203,-6.2583128486256
2.094,-3.26845800645873,-11.5235794828791,-6.24866807801639
2.095,-3.26658349451963,-11.5387265636512,-6.23902213986936
2.096,-3.26472194448848,-11.5539449677901,-6.22937521054563
2.097,-3.26287339513372,-11.5692350536808,-6.21972746616298
2.098,-3.26103788495312,-11.5845971818596,-6.2100790825864
2.099,-3.25921545217102,-11.6000317150353,-6.20043023541872
2.1,-3.25740613473564,-11.6155390181096,-6.19078109999135
2.101,-3.25560997031637,-11.6311194581988,-6.18113185135498
2.102,-3.25382699630106,-11.6467734046547,-6.17148266427048
2.103,-3.25205724979339,-11.6625012290866,-6.16183371319972
2.104,-3.25030076761013,-11.6783033053838,-6.15218517229656
2.105,-3.24855758627852,-11.6941800097371,-6.14253721539789
2.106,-3.24682774203361,-11.7101317206626,-6.1328900160147
2.107,-3.24511127081556,-11.7261588190236,-6.12324374732324
2.108,-3.24340820826707,-11.7422616880548,-6.11359858215626
2.109,-3.24171858973069,-11.7584407133856,-6.10395469299426
2.11,-3.24004245024625,-11.7746962830643,-6.09431225195695
2.111,-3.2383798245482,-11.7910287875823,-6.0846714307946
2.112,-3.23673074706306,-11.8074386198988,-6.07503240087959
2.113,-3.23509525190682,-11.823926175466,-6.06539533319802
2.114,-3.23347337288232,-11.8404918522546,-6.05576039834129
2.115,-3.23186514347677,-11.8571360507793,-6.0461277664979
2.116,-3.2302705968591,-11.8738591741251,-6.03649760744525
2.117,-3.2286897658775,-11.8906616279741,-6.02687009054146
2.118,-3.22712268305687,-11.9075438206321,-6.0172453847174
2.119,-3.22556938059627,-11.9245061630558,-6.0076236584687
2.12,-3.22402989036648,-11.9415490688811,-5.9980050798478
2.121,-3.22250424390748,-11.9586729544506,-5.98838981645624
2.122,-3.22099247242594,-11.9758782388424,-5.97877803543683
2.123,-3.21949460679286,-11.9931653438993,-5.96916990346607
2.124,-3.21801067754103,-12.0105346942577,-5.95956558674652
2.125,-3.21654071486266,-12.0279867173776,-5.9499652509993
2.126,-3.21508474860693,-12.0455218435731,-5.94036906145672
2.127,-3.21364280827762,-12.0631405060427,-5.93077718285491
2.128,-3.21221492303073,-12.0808431409008,-5.92118977942654
2.129,-3.21080112167207,-12.098630187209,-5.91160701489371
2.13,-3.20940143265498,-12.1165020870085,-5.90202905246078
2.131,-3.20801588407795,-12.1344592853524,-5.89245605480744
2.132,-3.20664450368231,-12.152502230339,-5.8828881840817
2.133,-3.20528731884996,-12.1706313731452,-5.8733256018931
2.134,-3.20394435660104,-12.1888471680606,-5.86376846930593
2.135,-3.20261564359175,-12.207150072522,-5.85421694683257
2.136,-3.20130120611201,-12.2255405471487,-5.84467119442685
2.137,-3.20000107008334,-12.244019055778,-5.83513137147758
2.138,-3.19871526105655,-12.2625860655013,-5.82559763680213
2.139,-3.19744380420965,-12.2812420467008,-5.81607014864003
2.14,-3.19618672434563,-12.2999874730871,-5.8065490646468
2.141,-3.19494404589032,-12.3188228217367,-5.79703454188772
2.142,-3.19371579289029,-12.3377485731306,-5.78752673683173
2.143,-3.19250198901072,-12.3567652111932,-5.77802580534552
2.144,-3.19130265753334,-12.3758732233322,-5.76853190268752
2.145,-3.19011782135434,-12.3950731004785,-5.7590451835021
2.146,-3.18894750298238,-12.4143653371273,-5.74956580181386
2.147,-3.1877917245365,-12.4337504313794,-5.74009391102196
2.148,-3.18665050774421,-12.4532288849835,-5.73062966389455
2.149,-3.18552387393943,-12.4728012033791,-5.72117321256324
2.15,-3.18441184406062,-12.4924678957396,-5.71172470851782
2.151,-3.18331443864879,-12.5122294750168,-5.70228430260084
2.152,-3.18223167784564,-12.5320864579857,-5.69285214500243
2.153,-3.18116358139164,-12.5520393652897,-5.68342838525519
2.154,-3.18011016862424,-12.5720887214874,-5.67401317222913
2.155,-3.17907145847595,-12.5922350550991,-5.66460665412667
2.156,-3.17804746947261,-12.612478898655,-5.65520897847784
2.157,-3.17703821973156,-12.6328207887434,-5.6458202921354
2.158,-3.17604372695991,-12.65326126606,-5.63644074127027
2.159,-3.1750640084528,-12.6738008754582,-5.62707047136678
2.16,-3.17409908109168,-12.6944401659995,-5.61770962721825
2.161,-3.17314896134267,-12.715179691006,-5.60835835292249
2.162,-3.17221366525485,-12.7360200081119,-5.5990167918775
2.163,-3.17129320845869,-12.7569616793176,-5.58968508677714
2.164,-3.17038760616441,-12.7780052710437,-5.58036337960705
2.165,-3.16949687316041,-12.7991513541863,-5.57105181164043
2.166,-3.16862102381175,-12.8204005041724,-5.56175052343416
2.167,-3.16776007205862,-12.8417533010176,-5.55245965482481
2.168,-3.16691403141482,-12.8632103293836,-5.54317934492484
2.169,-3.16608291496635,-12.8847721786367,-5.53390973211882
2.17,-3.16526673536993,-12.9064394429082,-5.52465095405983
2.171,-3.16446550485161,-12.9282127211546,-5.5154031476658
2.172,-3.16367923520542,-12.9500926172196,-5.50616644911613
2.173,-3.16290793779197,-12.972079739897,-5.49694099384816
2.174,-3.16215162353716,-12.9941747029941,-5.48772691655398
2.175,-3.16141030293091,-13.0163781253971,-5.47852435117712
2.176,-3.16068398602585,-13.0386906311366,-5.46933343090939
2.177,-3.15997268243615,-13.061112849455,-5.46015428818788
2.178,-3.15927640133628,-13.0836454148745,-5.45098705469191
2.179,-3.15859515145982,-13.1062889672665,-5.4418318613402
2.18,-3.15792894109841,-13.1290441519222,-5.43268883828802
2.181,-3.15727777810053,-13.1519116196241,-5.42355811492443
2.182,-3.15664166987051,-13.1748920267192,-5.41443981986969
2.183,-3.15602062336744,-13.1979860351928,-5.40533408097269
2.184,-3.15541464510417,-13.2211943127443,-5.39624102530842
2.185,-3.15482374114632,-13.2445175328635,-5.38716077917564
2.186,-3.15424791711134,-13.2679563749092,-5.37809346809449
2.187,-3.15368717816757,-13.2915115241879,-5.36903921680429
2.188,-3.1531415290334,-13.3151836720351,-5.35999814926141
2.189,-3.15261097397635,-13.3389735158971,-5.35097038863711
2.19,-3.15209551681229,-13.3628817594147,-5.34195605731565
2.191,-3.15159516090465,-13.3869091125082,-5.33295527689229
2.192,-3.15110990916365,-13.4110562914637,-5.32396816817151
2.193,-3.15063976404557,-13.4353240190216,-5.31499485116521
2.194,-3.15018472755208,-13.4597130244656,-5.30603544509106
2.195,-3.14974480122958,-13.484224043714,-5.29709006837087
2.196,-3.14931998616856,-13.5088578194128,-5.28815883862911
2.197,-3.14891028300302,-13.5336151010294,-5.27924187269141
2.198,-3.14851569190992,-13.5584966449494,-5.27033928658323
2.199,-3.14813621260863,-13.5835032145735,-5.26145119552856
2.2,-3.14777184436048,-13.6086355804179,-5.25257771394869
2.201,-3.14742258596828,-13.633894520215,-5.24371895546106
2.202,-3.14708843577591,-13.6592808190166,-5.23487503287823
2.203,-3.14676939166792,-13.684795269299,-5.22604605820683
2.204,-3.1464654510692,-13.7104386710698,-5.21723214264673
2.205,-3.14617661094464,-13.7362118319765,-5.20843339659005
2.206,-3.14590286779886,-13.7621155674177,-5.19964992962055
2.207,-3.14564421767598,-13.7881507006554,-5.19088185051281
2.208,-3.14540065615936,-13.8143180629302,-5.18212926723165
2.209,-3.14517217837148,-13.840618493578,-5.17339228693158
2.21,-3.14495877897374,-13.8670528401494,-5.16467101595627
2.211,-3.14476045216639,-13.8936219585307,-5.15596555983816
2.212,-3.14457719168846,-13.9203267130677,-5.14727602329816
2.213,-3.14440899081771,-13.9471679766915,-5.13860251024524
2.214,-3.1442558423706,-13.9741466310464,-5.12994512377636
2.215,-3.14411773870237,-14.001263566621,-5.12130396617625
2.216,-3.14399467170711,-14.0285196828809,-5.11267913891735
2.217,-3.14388663281781,-14.0559158884041,-5.10407074265983
2.218,-3.14379361300656,-14.0834531010197,-5.09547887725158
2.219,-3.14371560278469,-14.1111322479479,-5.0869036417284
2.22,-3.14365259220299,-14.1389542659439,-5.07834513431418
