"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []"
1.27,-8.07678216780405,-1.41690221622203
1.271,-8.09097453624866,-1.41394293970973
1.272,-8.10518106402481,-1.4109924693251
1.273,-8.11940173789169,-1.40805078936863
1.274,-8.13363654450055,-1.40511788413416
1.275,-8.14788547039428,-1.402193737909
1.276,-8.16214850200724,-1.39927833497388
1.277,-8.17642562566475,-1.3963716596032
1.278,-8.19071682758258,-1.39347369606503
1.279,-8.20502209386679,-1.39058442862122
1.28,-8.21934141051333,-1.38770384152752
1.281,-8.23367476340745,-1.38483191903361
1.282,-8.24802213832345,-1.38196864538327
1.283,-8.26238352092449,-1.37911400481444
1.284,-8.2767588967618,-1.37626798155927
1.285,-8.29114825127454,-1.37343055984431
1.286,-8.30555156978939,-1.37060172389053
1.287,-8.31996883752013,-1.36778145791343
1.288,-8.33440003956715,-1.36496974612318
1.289,-8.34884516091733,-1.36216657272464
1.29,-8.36330418644323,-1.35937192191754
1.291,-8.37777710090298,-1.35658577789652
1.292,-8.39226388893988,-1.35380812485125
1.293,-8.4067645350819,-1.35103894696655
1.294,-8.42127902374114,-1.34827822842242
1.295,-8.43580733921379,-1.34552595339424
1.296,-8.45034946567936,-1.34278210605278
1.297,-8.46490538720034,-1.34004667056437
1.298,-8.47947508772212,-1.33731963109094
1.299,-8.49405855107197,-1.33460097179017
1.3,-8.50865576095923,-1.33189067681557
1.301,-8.5232667009745,-1.32918873031658
1.302,-8.53789135458922,-1.3264951164387
1.303,-8.55252970515557,-1.32380981932355
1.304,-8.5671817359057,-1.321132823109
1.305,-8.5818474299515,-1.31846411192929
1.306,-8.59652677028397,-1.31580366991509
1.307,-8.61121973977308,-1.31315148119366
1.308,-8.6259263211672,-1.31050752988889
1.309,-8.64064649709244,-1.30787180012147
1.31,-8.65538025005243,-1.30524427600896
1.311,-8.6701275624281,-1.3026249416659
1.312,-8.68488841647681,-1.30001378120392
1.313,-8.69966279433204,-1.29741077873184
1.314,-8.71445067800312,-1.29481591835581
1.315,-8.72925204937476,-1.29222918417938
1.316,-8.7440668902061,-1.2896505603036
1.317,-8.75889518213111,-1.28708003082718
1.318,-8.77373690665735,-1.28451757984654
1.319,-8.78859204516606,-1.28196319145596
1.32,-8.80346057891125,-1.27941684974769
1.321,-8.81834248901984,-1.27687853881201
1.322,-8.83323775649033,-1.27434824273741
1.323,-8.84814636219336,-1.27182594561064
1.324,-8.86306828687016,-1.26931163151685
1.325,-8.87800351113321,-1.2668052845397
1.326,-8.89295201546479,-1.26430688876146
1.327,-8.907913780217,-1.26181642826314
1.328,-8.92288878561135,-1.25933388712458
1.329,-8.93787701173783,-1.25685924942455
1.33,-8.95287843855505,-1.25439249924092
1.331,-8.96789304588924,-1.25193362065071
1.332,-8.98292081343394,-1.24948259773022
1.333,-8.99796172074953,-1.24703941455516
1.334,-9.01301574726292,-1.24460405520076
1.335,-9.02808287226675,-1.24217650374184
1.336,-9.04316307491892,-1.23975674425298
1.337,-9.05825633424234,-1.23734476080863
1.338,-9.07336262912438,-1.23494053748314
1.339,-9.08848193831595,-1.232544058351
1.34,-9.10361424043156,-1.23015530748685
1.341,-9.11875951394867,-1.22777426896567
1.342,-9.1339177372068,-1.22540092686281
1.343,-9.14908888840775,-1.22303526525418
1.344,-9.16427294561402,-1.22067726821635
1.345,-9.17946988674944,-1.21832691982661
1.346,-9.19467968959816,-1.21598420416317
1.347,-9.20990233180363,-1.21364910530519
1.348,-9.22513779086905,-1.21132160733295
1.349,-9.24038604415607,-1.20900169432797
1.35,-9.25564706888472,-1.20668935037306
1.351,-9.27092084213256,-1.20438455955252
1.352,-9.28620734083433,-1.2020873059522
1.353,-9.30150654178148,-1.19979757365963
1.354,-9.31681842162155,-1.19751534676412
1.355,-9.33214295685731,-1.19524060935692
1.356,-9.34748012384703,-1.19297334553129
1.357,-9.36282989880299,-1.19071353938262
1.358,-9.37819225779162,-1.1884611750086
1.359,-9.39356717673258,-1.18621623650924
1.36,-9.40895463139846,-1.18397870798707
1.361,-9.42435459741413,-1.18174857354724
1.362,-9.43976705025592,-1.17952581729758
1.363,-9.4551919652516,-1.1773104233488
1.364,-9.47062931757937,-1.17510237581452
1.365,-9.48607908226739,-1.17290165881148
1.366,-9.5015412341934,-1.17070825645955
1.367,-9.51701574808413,-1.16852215288196
1.368,-9.53250259851435,-1.1663433322053
1.369,-9.54800175990659,-1.16417177855975
1.37,-9.56351320653089,-1.16200747607909
1.371,-9.57903691250356,-1.15985040890091
1.372,-9.59457285178711,-1.15770056116665
1.373,-9.61012099818921,-1.15555791702176
1.374,-9.62568132536254,-1.15342246061582
1.375,-9.64125380680427,-1.1512941761026
1.376,-9.65683841585484,-1.14917304764027
1.377,-9.67243512569794,-1.14705905939143
1.378,-9.68804390935962,-1.14495219552326
1.379,-9.70366473970815,-1.14285244020764
1.38,-9.71929758945257,-1.14075977762128
1.381,-9.73494243114292,-1.13867419194578
1.382,-9.75059923716929,-1.13659566736781
1.383,-9.76626797976113,-1.13452418807921
1.384,-9.7819486309867,-1.13245973827705
1.385,-9.79764116275257,-1.13040230216383
1.386,-9.8133455468029,-1.12835186394753
1.387,-9.829061754719,-1.12630840784179
1.388,-9.84478975791825,-1.12427191806595
1.389,-9.86052952765391,-1.1222423788452
1.39,-9.87628103501445,-1.12021977441073
1.391,-9.89204425092271,-1.11820408899979
1.392,-9.90781914613552,-1.11619530685582
1.393,-9.92360569124274,-1.1141934122286
1.394,-9.93940385666699,-1.11219838937432
1.395,-9.95521361266268,-1.11021022255572
1.396,-9.9710349293157,-1.10822889604219
1.397,-9.98686777654244,-1.1062543941099
1.398,-10.0027121240894,-1.10428670104189
1.399,-10.0185679415324,-1.10232580112822
1.4,-10.0344351982759,-1.10037167866607
1.401,-10.0503138635525,-1.09842431795984
1.402,-10.0662039064221,-1.09648370332125
1.403,-10.0821052957714,-1.09454981906951
1.404,-10.0980180003132,-1.09262264953139
1.405,-10.1139419885856,-1.09070217904134
1.406,-10.1298772289513,-1.08878839194161
1.407,-10.1458236895973,-1.08688127258238
1.408,-10.1617813385339,-1.08498080532181
1.409,-10.177750143594,-1.08308697452623
1.41,-10.1937300724327,-1.08119976457021
1.411,-10.2097210925262,-1.07931915983669
1.412,-10.2257231711714,-1.07744514471708
1.413,-10.2417362754853,-1.07557770361136
1.414,-10.2577603724042,-1.07371682092823
1.415,-10.2737954286827,-1.07186248108521
1.416,-10.2898414108934,-1.07001466850869
1.417,-10.3058982854263,-1.06817336763415
1.418,-10.3219660184875,-1.06633856290619
1.419,-10.3380445760991,-1.06451023877867
1.42,-10.3541339240982,-1.06268837971482
1.421,-10.3702340281364,-1.06087297018733
1.422,-10.3863448536785,-1.05906399467849
1.423,-10.4024663660027,-1.05726143768029
1.424,-10.4185985301992,-1.05546528369454
1.425,-10.4347413111696,-1.05367551723293
1.426,-10.4508946736265,-1.05189212281721
1.427,-10.4670585820924,-1.05011508497926
1.428,-10.4832330008987,-1.04834438826119
1.429,-10.4994178941862,-1.04658001721548
1.43,-10.5156132259029,-1.04482195640508
1.431,-10.531818959804,-1.04307019040348
1.432,-10.5480350594512,-1.04132470379488
1.433,-10.5642614882119,-1.03958548117425
1.434,-10.5804982092579,-1.03785250714748
1.435,-10.5967451855657,-1.03612576633142
1.436,-10.6130023799147,-1.03440524335404
1.437,-10.6292697548873,-1.03269092285458
1.438,-10.6455472728673,-1.03098278948353
1.439,-10.6618348960401,-1.02928082790285
1.44,-10.6781325863912,-1.02758502278603
1.441,-10.6944403057055,-1.02589535881818
1.442,-10.710758015567,-1.02421182069618
1.443,-10.7270856773576,-1.02253439312876
1.444,-10.7434232522565,-1.02086306083659
1.445,-10.7597707012394,-1.01919780855242
1.446,-10.7761279850776,-1.01753862102116
1.447,-10.7924950643374,-1.01588548299997
1.448,-10.8088718993792,-1.01423837925842
1.449,-10.8252584503571,-1.01259729457853
1.45,-10.8416546772174,-1.01096221375489
1.451,-10.8580605396981,-1.00933312159482
1.452,-10.8744759973285,-1.00771000291838
1.453,-10.8909010094279,-1.00609284255853
1.454,-10.9073355351053,-1.00448162536124
1.455,-10.9237795332578,-1.00287633618554
1.456,-10.9402329625707,-1.00127695990368
1.457,-10.956695781516,-0.999683481401184
1.458,-10.9731679483522,-0.998095885576985
1.459,-10.9896494211229,-0.996514157343512
1.46,-11.0061401576564,-0.994938281626771
1.461,-11.0226401155648,-0.993368243366489
1.462,-11.0391492522427,-0.991804027516164
1.463,-11.0556675248673,-0.990245619043213
1.464,-11.0721948903968,-0.988693002929016
1.465,-11.08873130557,-0.987146164169066
1.466,-11.1052767269052,-0.985605087773041
1.467,-11.1218311106997,-0.984069758764897
1.468,-11.1383944130283,-0.982540162182987
1.469,-11.1549665897434,-0.981016283080142
1.47,-11.1715475964734,-0.97949810652376
1.471,-11.1881373886224,-0.977985617595924
1.472,-11.2047359213687,-0.976478801393501
1.473,-11.2213431496648,-0.974977643028197
1.474,-11.2379590282358,-0.973482127626697
1.475,-11.254583511579,-0.97199224033074
1.476,-11.2712165539628,-0.970507966297215
1.477,-11.2878581094261,-0.969029290698259
1.478,-11.304508131777,-0.967556198721341
1.479,-11.3211665745927,-0.966088675569384
1.48,-11.3378333912178,-0.964626706460818
1.481,-11.3545085347637,-0.963170276629698
1.482,-11.3711919581085,-0.961719371325795
1.483,-11.3878836138946,-0.96027397581468
1.484,-11.4045834545294,-0.958834075377824
