Freq(Hz),S11 Log Mag_measured(dB),S11 Log Mag_HFSS(dB)
1201000000,-7.6929212,-7.414950578
1202000000,-7.6650481,-7.428241684
1203000000,-7.656179,-7.441546324
1204000000,-7.7012277,-7.454864489
1205000000,-7.7245965,-7.468196174
1206000000,-7.7244787,-7.481541368
1207000000,-7.7317929,-7.494900066
1208000000,-7.7671247,-7.508272258
1209000000,-7.7700906,-7.521657937
1210000000,-7.8017931,-7.535057095
1211000000,-7.7718973,-7.548469724
1212000000,-7.8178339,-7.561895814
1213000000,-7.8179979,-7.575335358
1214000000,-7.861999,-7.588788347
1215000000,-7.8867979,-7.602254773
1216000000,-7.8706899,-7.615734626
1217000000,-7.8830924,-7.629227899
1218000000,-7.867979,-7.642734581
1219000000,-7.8992634,-7.656254664
1220000000,-7.9287667,-7.669788138
1221000000,-7.9441395,-7.683334995
1222000000,-7.9347525,-7.696895225
1223000000,-7.9536648,-7.710468818
1224000000,-7.9643726,-7.724055765
1225000000,-7.9772477,-7.737656057
1226000000,-8.0135975,-7.751269682
1227000000,-8.00776,-7.764896632
1228000000,-8.0321054,-7.778536896
1229000000,-8.0472755,-7.792190465
1230000000,-8.0399723,-7.805857327
1231000000,-8.0651703,-7.819537473
1232000000,-8.0897713,-7.833230891
1233000000,-8.1150808,-7.846937572
1234000000,-8.1031237,-7.860657505
1235000000,-8.125042,-7.874390679
1236000000,-8.1608601,-7.888137082
1237000000,-8.1272249,-7.901896704
1238000000,-8.1542892,-7.915669534
1239000000,-8.2045908,-7.929455561
1240000000,-8.1789198,-7.943254772
1241000000,-8.2409134,-7.957067156
1242000000,-8.2133665,-7.970892703
1243000000,-8.2622118,-7.984731399
1244000000,-8.2683716,-7.998583233
1245000000,-8.261034,-8.012448194
1246000000,-8.2766409,-8.026326269
1247000000,-8.2981539,-8.040217445
1248000000,-8.3268452,-8.054121711
1249000000,-8.3183632,-8.068039053
1250000000,-8.3623505,-8.08196946
1251000000,-8.3398724,-8.095912919
1252000000,-8.3624496,-8.109869416
1253000000,-8.392643,-8.123838939
1254000000,-8.426137,-8.137821475
1255000000,-8.418479,-8.15181701
1256000000,-8.417284,-8.165825532
1257000000,-8.456111,-8.179847026
1258000000,-8.4425201,-8.193881479
1259000000,-8.4741201,-8.207928878
1260000000,-8.4781818,-8.221989208
1261000000,-8.5110188,-8.236062456
1262000000,-8.543602,-8.250148608
1263000000,-8.5092487,-8.264247648
1264000000,-8.579915,-8.278359564
1265000000,-8.5347242,-8.29248434
1266000000,-8.5934896,-8.306621963
1267000000,-8.5992661,-8.320772416
1268000000,-8.5844231,-8.334935686
1269000000,-8.6229668,-8.349111757
1270000000,-8.6088209,-8.363300614
1271000000,-8.6403408,-8.377502242
1272000000,-8.6466446,-8.391716626
1273000000,-8.6693621,-8.40594375
1274000000,-8.7086039,-8.420183598
1275000000,-8.7493944,-8.434436155
1276000000,-8.7066965,-8.448701405
1277000000,-8.7652636,-8.462979331
1278000000,-8.7258444,-8.477269918
1279000000,-8.7415934,-8.49157315
1280000000,-8.7533007,-8.505889009
1281000000,-8.7803583,-8.520217479
1282000000,-8.8035135,-8.534558544
1283000000,-8.8476133,-8.548912186
1284000000,-8.887742,-8.563278389
1285000000,-8.8576126,-8.577657136
1286000000,-8.8964577,-8.592048409
1287000000,-8.8897839,-8.60645219
1288000000,-8.9015932,-8.620868463
1289000000,-8.9215202,-8.63529721
1290000000,-8.9628687,-8.649738412
1291000000,-8.9954967,-8.664192052
1292000000,-8.9756994,-8.678658112
1293000000,-9.0098677,-8.693136574
1294000000,-9.0173006,-8.707627418
1295000000,-9.0073404,-8.722130627
1296000000,-9.0270739,-8.736646182
1297000000,-9.0479794,-8.751174064
1298000000,-9.0709267,-8.765714254
1299000000,-9.085,-8.780266734
1300000000,-9.1029158,-8.794831483
1301000000,-9.1248779,-8.809408482
1302000000,-9.1622267,-8.823997712
1303000000,-9.1335812,-8.838599153
1304000000,-9.1266193,-8.853212786
1305000000,-9.1714649,-8.86783859
1306000000,-9.1792068,-8.882476546
1307000000,-9.2092724,-8.897126632
1308000000,-9.2278585,-8.911788829
1309000000,-9.2405481,-8.926463115
1310000000,-9.2494488,-8.941149472
1311000000,-9.2836323,-8.955847876
1312000000,-9.262619,-8.970558308
1313000000,-9.3392076,-8.985280746
1314000000,-9.2971287,-9.000015169
1315000000,-9.3383818,-9.014761555
1316000000,-9.3362207,-9.029519883
1317000000,-9.3573017,-9.044290131
1318000000,-9.3515043,-9.059072278
1319000000,-9.3837328,-9.0738663
1320000000,-9.3882246,-9.088672176
1321000000,-9.4149475,-9.103489883
1322000000,-9.4299288,-9.1183194
1323000000,-9.4398375,-9.133160702
1324000000,-9.4773874,-9.148013768
1325000000,-9.4804668,-9.162878574
1326000000,-9.4746227,-9.177755097
1327000000,-9.4947777,-9.192643313
1328000000,-9.5185461,-9.2075432
1329000000,-9.5302687,-9.222454734
1330000000,-9.5625811,-9.237377891
1331000000,-9.577775,-9.252312646
1332000000,-9.5834379,-9.267258976
1333000000,-9.570262,-9.282216857
1334000000,-9.6055784,-9.297186263
1335000000,-9.6323986,-9.312167171
1336000000,-9.6480122,-9.327159556
1337000000,-9.6600361,-9.342163392
1338000000,-9.6560555,-9.357178655
1339000000,-9.6761341,-9.37220532
1340000000,-9.6718006,-9.38724336
1341000000,-9.6968393,-9.402292751
1342000000,-9.7363558,-9.417353466
1343000000,-9.7241316,-9.43242548
1344000000,-9.7401218,-9.447508767
1345000000,-9.7760611,-9.4626033
1346000000,-9.8106356,-9.477709053
1347000000,-9.7997007,-9.492826
1348000000,-9.8408613,-9.507954113
1349000000,-9.8435793,-9.523093366
1350000000,-9.870882,-9.538243732
1351000000,-9.8597536,-9.553405183
1352000000,-9.8629065,-9.568577692
1353000000,-9.8933086,-9.583761232
1354000000,-9.9116783,-9.598955774
1355000000,-9.9238501,-9.614161291
1356000000,-9.9423485,-9.629377754
1357000000,-9.9656839,-9.644605136
1358000000,-9.9809284,-9.659843408
1359000000,-9.9891539,-9.675092541
1360000000,-9.991971,-9.690352507
1361000000,-9.9940796,-9.705623276
1362000000,-10.053829,-9.72090482
1363000000,-10.041388,-9.736197108
1364000000,-10.057892,-9.751500112
1365000000,-10.083889,-9.766813802
1366000000,-10.103924,-9.782138148
1367000000,-10.128941,-9.797473121
1368000000,-10.116611,-9.812818689
1369000000,-10.115205,-9.828174822
1370000000,-10.142807,-9.84354149
1371000000,-10.175841,-9.858918663
1372000000,-10.162573,-9.874306309
1373000000,-10.206061,-9.889704397
1374000000,-10.23028,-9.905112896
1375000000,-10.252381,-9.920531774
1376000000,-10.265764,-9.935961
1377000000,-10.253143,-9.951400542
1378000000,-10.292708,-9.966850368
1379000000,-10.270827,-9.982310446
1380000000,-10.312138,-9.997780744
1381000000,-10.346371,-10.01326123
1382000000,-10.316648,-10.02875187
1383000000,-10.377944,-10.04425263
1384000000,-10.37107,-10.05976347
1385000000,-10.372685,-10.07528438
1386000000,-10.386672,-10.0908153
1387000000,-10.457655,-10.10635621
1388000000,-10.429455,-10.12190708
1389000000,-10.462278,-10.13746786
1390000000,-10.464823,-10.15303853
1391000000,-10.492696,-10.16861905
1392000000,-10.464005,-10.18420939
1393000000,-10.505369,-10.19980951
1394000000,-10.531608,-10.21541938
1395000000,-10.546273,-10.23103896
1396000000,-10.588327,-10.24666821
1397000000,-10.575677,-10.26230711
1398000000,-10.604696,-10.27795561
1399000000,-10.593558,-10.29361367
1400000000,-10.615252,-10.30928127
1401000000,-10.627009,-10.32495837
1402000000,-10.686927,-10.34064493
1403000000,-10.669884,-10.35634091
1404000000,-10.668671,-10.37204628
1405000000,-10.70231,-10.38776099
1406000000,-10.719563,-10.40348502
1407000000,-10.750898,-10.41921832
1408000000,-10.753922,-10.43496086
1409000000,-10.761115,-10.4507126
1410000000,-10.787505,-10.46647349
1411000000,-10.791296,-10.48224351
1412000000,-10.799735,-10.49802262
1413000000,-10.840895,-10.51381076
1414000000,-10.853763,-10.52960792
1415000000,-10.879012,-10.54541404
1416000000,-10.866029,-10.56122909
1417000000,-10.915651,-10.57705302
1418000000,-10.909389,-10.59288581
1419000000,-10.935426,-10.6087274
1420000000,-10.916092,-10.62457776
1421000000,-10.951044,-10.64043685
1422000000,-10.987203,-10.65630463
1423000000,-10.971891,-10.67218105
1424000000,-10.965103,-10.68806608
1425000000,-11.036557,-10.70395967
1426000000,-11.074357,-10.71986179
1427000000,-11.0523,-10.73577238
1428000000,-11.095087,-10.75169142
1429000000,-11.086265,-10.76761886
1430000000,-11.135589,-10.78355464
1431000000,-11.13218,-10.79949875
1432000000,-11.135208,-10.81545112
1433000000,-11.111106,-10.83141172
1434000000,-11.193884,-10.84738051
1435000000,-11.172614,-10.86335743
1436000000,-11.16841,-10.87934246
1437000000,-11.237442,-10.89533553
1438000000,-11.257666,-10.91133662
1439000000,-11.248084,-10.92734568
1440000000,-11.292493,-10.94336265
1441000000,-11.313365,-10.9593875
1442000000,-11.317316,-10.97542019
1443000000,-11.321338,-10.99146066
1444000000,-11.353063,-11.00750887
1445000000,-11.358385,-11.02356478
1446000000,-11.38422,-11.03962835
1447000000,-11.419297,-11.05569951
1448000000,-11.377673,-11.07177824
1449000000,-11.429911,-11.08786447
1450000000,-11.426889,-11.10395818
1451000000,-11.468216,-11.1200593
1452000000,-11.477563,-11.1361678
1453000000,-11.512448,-11.15228362
1454000000,-11.536283,-11.16840671
1455000000,-11.491992,-11.18453704
1456000000,-11.552068,-11.20067455
1457000000,-11.536982,-11.21681919
1458000000,-11.571929,-11.23297092
1459000000,-11.567014,-11.24912969
1460000000,-11.593824,-11.26529545
1461000000,-11.619967,-11.28146814
1462000000,-11.636499,-11.29764772
1463000000,-11.659568,-11.31383415
1464000000,-11.639172,-11.33002737
1465000000,-11.644726,-11.34622732
1466000000,-11.712327,-11.36243397
1467000000,-11.728187,-11.37864726
1468000000,-11.713799,-11.39486713
1469000000,-11.736621,-11.41109355
1470000000,-11.781645,-11.42732646
1471000000,-11.764651,-11.4435658
1472000000,-11.816697,-11.45981152
1473000000,-11.819661,-11.47606358
1474000000,-11.814718,-11.49232192
1475000000,-11.905941,-11.50858649
1476000000,-11.837441,-11.52485723
1477000000,-11.871081,-11.5411341
1478000000,-11.889287,-11.55741704
1479000000,-11.923943,-11.573706
1480000000,-11.965048,-11.59000092
1481000000,-11.945713,-11.60630175
1482000000,-11.958528,-11.62260843
1483000000,-12.010787,-11.63892092
1484000000,-12.01086,-11.65523916
1485000000,-12.029763,-11.67156309
1486000000,-12.021386,-11.68789266
1487000000,-12.050069,-11.70422781
1488000000,-12.058768,-11.72056848
1489000000,-12.089931,-11.73691463
1490000000,-12.141837,-11.7532662
1491000000,-12.121955,-11.76962313
1492000000,-12.073237,-11.78598536
1493000000,-12.108455,-11.80235283
1494000000,-12.180276,-11.8187255
1495000000,-12.179444,-11.8351033
1496000000,-12.15729,-11.85148617
1497000000,-12.204156,-11.86787406
1498000000,-12.223942,-11.88426692
1499000000,-12.237251,-11.90066467
1500000000,-12.290736,-11.91706727
1501000000,-12.271034,-11.93347465
1502000000,-12.280043,-11.94988676
1503000000,-12.287289,-11.96630354
1504000000,-12.315542,-11.98272492
1505000000,-12.329127,-11.99915085
1506000000,-12.343792,-12.01558127
1507000000,-12.377235,-12.03201612
1508000000,-12.387214,-12.04845534
1509000000,-12.391797,-12.06489886
1510000000,-12.409807,-12.08134663
1511000000,-12.410968,-12.09779858
1512000000,-12.460752,-12.11425466
1513000000,-12.458718,-12.13071479
1514000000,-12.418533,-12.14717893
1515000000,-12.462043,-12.16364701
1516000000,-12.494518,-12.18011896
1517000000,-12.527903,-12.19659472
1518000000,-12.561474,-12.21307423
1519000000,-12.539399,-12.22955743
1520000000,-12.579995,-12.24604425
1521000000,-12.58065,-12.26253463
1522000000,-12.614362,-12.27902851
1523000000,-12.671115,-12.29552581
1524000000,-12.589496,-12.31202648
1525000000,-12.641549,-12.32853045
1526000000,-12.666637,-12.34503766
1527000000,-12.685904,-12.36154804
1528000000,-12.706737,-12.37806153
1529000000,-12.738117,-12.39457805
1530000000,-12.695513,-12.41109754
1531000000,-12.768392,-12.42761995
1532000000,-12.752847,-12.44414519
1533000000,-12.781412,-12.4606732
1534000000,-12.793292,-12.47720392
1535000000,-12.831599,-12.49373728
1536000000,-12.838235,-12.51027321
1537000000,-12.827206,-12.52681164
1538000000,-12.874715,-12.54335251
1539000000,-12.848628,-12.55989574
1540000000,-12.93069,-12.57644126
1541000000,-12.91715,-12.59298902
1542000000,-12.928786,-12.60953893
1543000000,-12.91717,-12.62609093
1544000000,-12.973206,-12.64264494
1545000000,-12.970862,-12.65920091
1546000000,-12.993439,-12.67575875
1547000000,-12.969658,-12.6923184
1548000000,-13.039575,-12.70887978
1549000000,-13.02597,-12.72544283
1550000000,-13.035583,-12.74200747
1551000000,-13.04416,-12.75857363
1552000000,-13.073255,-12.77514123
1553000000,-13.139518,-12.79171022
1554000000,-13.129869,-12.8082805
1555000000,-13.16964,-12.82485202
1556000000,-13.14563,-12.84142469
1557000000,-13.172599,-12.85799844
1558000000,-13.160018,-12.8745732
1559000000,-13.18559,-12.8911489
1560000000,-13.19287,-12.90772546
1561000000,-13.244267,-12.9243028
1562000000,-13.250212,-12.94088085
1563000000,-13.253339,-12.95745954
1564000000,-13.318594,-12.97403878
1565000000,-13.304992,-12.99061851
1566000000,-13.343348,-13.00719865
1567000000,-13.345657,-13.02377911
1568000000,-13.320832,-13.04035983
1569000000,-13.355575,-13.05694073
1570000000,-13.395209,-13.07352173
1571000000,-13.405152,-13.09010274
1572000000,-13.459109,-13.1066837
1573000000,-13.434507,-13.12326453
1574000000,-13.461874,-13.13984514
1575000000,-13.507045,-13.15642546
1576000000,-13.435267,-13.17300541
1577000000,-13.493662,-13.18958491
1578000000,-13.492221,-13.20616388
1579000000,-13.561034,-13.22274224
1580000000,-13.545473,-13.2393199
1581000000,-13.579409,-13.2558968
1582000000,-13.59425,-13.27247284
1583000000,-13.607595,-13.28904795
1584000000,-13.607705,-13.30562204
1585000000,-13.606967,-13.32219504
1586000000,-13.673327,-13.33876686
1587000000,-13.699397,-13.35533742
1588000000,-13.696319,-13.37190663
1589000000,-13.710402,-13.38847442
1590000000,-13.744163,-13.4050407
1591000000,-13.713942,-13.42160538
1592000000,-13.751415,-13.43816838
1593000000,-13.807473,-13.45472963
1594000000,-13.779407,-13.47128902
1595000000,-13.829671,-13.48784649
1596000000,-13.829893,-13.50440194
1597000000,-13.855671,-13.52095529
1598000000,-13.840204,-13.53750645
1599000000,-13.865446,-13.55405533
1600000000,-13.853086,-13.57060186
1601000000,-13.931548,-13.58714594
1602000000,-13.947707,-13.60368749
1603000000,-13.971707,-13.62022642
1604000000,-13.920643,-13.63676264
1605000000,-13.975754,-13.65329606
1606000000,-13.995649,-13.6698266
1607000000,-14.012055,-13.68635417
1608000000,-14.067936,-13.70287867
1609000000,-14.045074,-13.71940003
1610000000,-14.064479,-13.73591814
1611000000,-14.117452,-13.75243293
1612000000,-14.114865,-13.7689443
1613000000,-14.140626,-13.78545216
1614000000,-14.120604,-13.80195641
1615000000,-14.151866,-13.81845698
1616000000,-14.213326,-13.83495377
1617000000,-14.245957,-13.85144668
1618000000,-14.201437,-13.86793562
1619000000,-14.209897,-13.88442051
1620000000,-14.276167,-13.90090125
1621000000,-14.279654,-13.91737774
1622000000,-14.285314,-13.9338499
1623000000,-14.303731,-13.95031763
1624000000,-14.328069,-13.96678084
1625000000,-14.363974,-13.98323943
1626000000,-14.331123,-13.99969331
1627000000,-14.381212,-14.01614238
1628000000,-14.354504,-14.03258655
1629000000,-14.408153,-14.04902573
1630000000,-14.419715,-14.06545981
1631000000,-14.467221,-14.08188871
1632000000,-14.459266,-14.09831232
1633000000,-14.471244,-14.11473056
1634000000,-14.508896,-14.13114331
1635000000,-14.545409,-14.14755049
1636000000,-14.540765,-14.163952
1637000000,-14.565272,-14.18034775
1638000000,-14.557487,-14.19673762
1639000000,-14.594814,-14.21312153
1640000000,-14.647287,-14.22949937
1641000000,-14.596382,-14.24587105
1642000000,-14.65004,-14.26223647
1643000000,-14.692892,-14.27859553
1644000000,-14.676045,-14.29494812
1645000000,-14.688208,-14.31129415
1646000000,-14.754426,-14.32763352
1647000000,-14.754052,-14.34396613
1648000000,-14.789777,-14.36029187
1649000000,-14.753414,-14.37661064
1650000000,-14.817161,-14.39292235
1651000000,-14.807099,-14.40922688
1652000000,-14.870358,-14.42552415
1653000000,-14.819476,-14.44181404
1654000000,-14.83604,-14.45809644
1655000000,-14.783086,-14.47437127
1656000000,-14.926551,-14.49063841
1657000000,-14.893528,-14.50689777
1658000000,-14.951669,-14.52314923
1659000000,-14.910401,-14.53939269
1660000000,-14.991603,-14.55562804
1661000000,-14.99602,-14.57185519
1662000000,-15.02382,-14.58807403
1663000000,-15.027742,-14.60428445
1664000000,-15.053377,-14.62048633
1665000000,-15.027705,-14.63667959
1666000000,-15.025383,-14.65286411
1667000000,-15.077482,-14.66903978
1668000000,-15.054398,-14.6852065
1669000000,-15.085032,-14.70136416
1670000000,-15.149901,-14.71751265
1671000000,-15.152016,-14.73365186
1672000000,-15.150714,-14.74978168
1673000000,-15.196611,-14.76590201
1674000000,-15.142273,-14.78201273
1675000000,-15.207104,-14.79811374
1676000000,-15.209911,-14.81420493
1677000000,-15.243641,-14.83028618
1678000000,-15.267732,-14.84635739
1679000000,-15.294482,-14.86241844
1680000000,-15.322604,-14.87846923
1681000000,-15.39053,-14.89450964
1682000000,-15.345804,-14.91053956
1683000000,-15.381245,-14.92655888
1684000000,-15.371798,-14.94256748
1685000000,-15.438361,-14.95856526
1686000000,-15.422805,-14.9745521
1687000000,-15.413687,-14.99052789
1688000000,-15.459741,-15.00649251
1689000000,-15.443984,-15.02244585
1690000000,-15.488144,-15.0383878
1691000000,-15.511911,-15.05431824
1692000000,-15.493345,-15.07023706
1693000000,-15.524238,-15.08614414
1694000000,-15.545617,-15.10203937
1695000000,-15.573446,-15.11792263
1696000000,-15.596765,-15.1337938
1697000000,-15.556035,-15.14965277
1698000000,-15.629098,-15.16549943
1699000000,-15.614293,-15.18133365
1700000000,-15.671301,-15.19715532
1701000000,-15.672536,-15.21296433
1702000000,-15.698412,-15.22876054
1703000000,-15.674411,-15.24454386
1704000000,-15.748487,-15.26031415
1705000000,-15.756221,-15.2760713
1706000000,-15.757792,-15.29181519
1707000000,-15.769469,-15.30754571
1708000000,-15.811101,-15.32326272
1709000000,-15.825617,-15.33896612
1710000000,-15.806326,-15.35465578
1711000000,-15.850913,-15.37033158
1712000000,-15.862246,-15.38599341
1713000000,-15.875421,-15.40164114
1714000000,-15.885572,-15.41727464
1715000000,-15.935317,-15.43289381
1716000000,-15.923592,-15.44849851
1717000000,-15.974182,-15.46408863
1718000000,-15.997664,-15.47966404
1719000000,-15.990513,-15.49522462
1720000000,-16.005722,-15.51077025
1721000000,-16.023924,-15.5263008
1722000000,-16.073193,-15.54181616
1723000000,-16.069624,-15.55731619
1724000000,-16.10076,-15.57280078
1725000000,-16.074602,-15.5882698
1726000000,-16.167236,-15.60372313
1727000000,-16.131407,-15.61916063
1728000000,-16.14724,-15.63458219
1729000000,-16.220882,-15.64998769
1730000000,-16.149014,-15.66537699
1731000000,-16.158834,-15.68074997
1732000000,-16.220249,-15.6961065
1733000000,-16.18918,-15.71144647
1734000000,-16.256475,-15.72676973
1735000000,-16.331593,-15.74207617
1736000000,-16.297573,-15.75736566
1737000000,-16.34479,-15.77263807
1738000000,-16.333578,-15.78789327
1739000000,-16.34482,-15.80313114
1740000000,-16.361477,-15.81835155
1741000000,-16.334547,-15.83355437
1742000000,-16.392439,-15.84873946
1743000000,-16.459888,-15.86390672
1744000000,-16.391651,-15.87905599
1745000000,-16.407328,-15.89418716
1746000000,-16.465828,-15.9093001
1747000000,-16.501444,-15.92439467
1748000000,-16.487837,-15.93947075
1749000000,-16.485264,-15.95452821
1750000000,-16.54586,-15.96956691
1751000000,-16.613708,-15.98458672
1752000000,-16.608383,-15.99958752
1753000000,-16.60659,-16.01456918
1754000000,-16.645639,-16.02953155
1755000000,-16.619627,-16.04447452
1756000000,-16.687387,-16.05939795
1757000000,-16.67367,-16.0743017
1758000000,-16.679008,-16.08918566
1759000000,-16.674688,-16.10404967
1760000000,-16.674814,-16.11889361
1761000000,-16.744013,-16.13371736
1762000000,-16.741085,-16.14852077
1763000000,-16.73756,-16.16330371
1764000000,-16.798931,-16.17806605
1765000000,-16.831547,-16.19280765
1766000000,-16.845097,-16.20752839
1767000000,-16.820324,-16.22222813
1768000000,-16.813,-16.23690673
1769000000,-16.865541,-16.25156405
1770000000,-16.964163,-16.26619998
1771000000,-16.902821,-16.28081436
1772000000,-16.960291,-16.29540708
1773000000,-16.88903,-16.30997798
1774000000,-16.928694,-16.32452693
1775000000,-16.965626,-16.33905381
1776000000,-17.00139,-16.35355848
1777000000,-16.991474,-16.36804079
1778000000,-17.098215,-16.38250061
1779000000,-17.076357,-16.39693782
1780000000,-17.081827,-16.41135226
1781000000,-17.109932,-16.42574381
1782000000,-17.117826,-16.44011233
1783000000,-17.140108,-16.45445768
1784000000,-17.202862,-16.46877972
1785000000,-17.196161,-16.48307832
1786000000,-17.197929,-16.49735335
1787000000,-17.182796,-16.51160465
1788000000,-17.219753,-16.52583211
1789000000,-17.271685,-16.54003557
1790000000,-17.269375,-16.5542149
1791000000,-17.272791,-16.56836997
1792000000,-17.379654,-16.58250063
1793000000,-17.316133,-16.59660675
1794000000,-17.362341,-16.61068819
1795000000,-17.408285,-16.62474481
1796000000,-17.390089,-16.63877648
1797000000,-17.44631,-16.65278304
1798000000,-17.424105,-16.66676438
1799000000,-17.426779,-16.68072034
1800000000,-17.458916,-16.69465078
1801000000,-17.484325,-16.70855558
1802000000,-17.485973,-16.72243459
1803000000,-17.487459,-16.73628766
1804000000,-17.569534,-16.75011467
1805000000,-17.565428,-16.76391548
1806000000,-17.554417,-16.77768993
1807000000,-17.550726,-16.7914379
1808000000,-17.606647,-16.80515924
1809000000,-17.645372,-16.81885382
1810000000,-17.640396,-16.83252149
1811000000,-17.687567,-16.84616212
1812000000,-17.668213,-16.85977556
1813000000,-17.695221,-16.87336168
1814000000,-17.691254,-16.88692033
1815000000,-17.75226,-16.90045138
1816000000,-17.771517,-16.91395468
1817000000,-17.806944,-16.9274301
1818000000,-17.821926,-16.94087749
1819000000,-17.801487,-16.95429672
1820000000,-17.819725,-16.96768764
1821000000,-17.856606,-16.98105012
