Freq(Hz),S21 Log Mag_measured(dB),S21 Log Mag_HFSS(dB)
1511000000,-0.000850822,-0.094954476
1512000000,-0.010479045,-0.094958434
1513000000,-0.017190104,-0.094962328
1514000000,-0.010054262,-0.094966157
1515000000,0.003763313,-0.094969921
1516000000,-0.016050503,-0.09497362
1517000000,-0.025363972,-0.094977254
1518000000,-0.030287696,-0.094980823
1519000000,0.008531909,-0.094984327
1520000000,0.001716749,-0.094987767
1521000000,-0.01034427,-0.094991142
1522000000,-0.026252858,-0.094994452
1523000000,-0.006439448,-0.094997697
1524000000,0.035643775,-0.095000877
1525000000,-0.002837698,-0.095003993
1526000000,-0.00231765,-0.095007043
1527000000,-0.014636251,-0.095010029
1528000000,-0.026783153,-0.095012951
1529000000,-0.026404981,-0.095015807
1530000000,-0.015536862,-0.095018599
1531000000,-0.02694175,-0.095021327
1532000000,-0.018442528,-0.09502399
1533000000,0.000378283,-0.095026588
1534000000,-0.002139528,-0.095029121
1535000000,-0.011321841,-0.09503159
1536000000,-0.018773003,-0.095033995
1537000000,-0.003953227,-0.095036335
1538000000,-0.012171688,-0.095038611
1539000000,-0.045797348,-0.095040822
1540000000,-0.023839314,-0.095042968
1541000000,-0.028509932,-0.095045051
1542000000,-0.013689886,-0.095047068
1543000000,-0.027296832,-0.095049022
1544000000,-0.008446211,-0.095050911
1545000000,-0.019346084,-0.095052736
1546000000,-0.027694831,-0.095054497
1547000000,0.001572003,-0.095056194
1548000000,-0.022846088,-0.095057826
1549000000,0.005454905,-0.095059394
1550000000,-0.030050805,-0.095060898
1551000000,-0.005912664,-0.095062338
1552000000,-0.012885535,-0.095063714
1553000000,-0.014528546,-0.095065026
1554000000,-0.020420317,-0.095066274
1555000000,-0.003389144,-0.095067457
1556000000,-0.033581022,-0.095068577
1557000000,-0.011415435,-0.095069633
1558000000,-0.014725641,-0.095070626
1559000000,0.000485567,-0.095071554
1560000000,-0.013217792,-0.095072419
1561000000,-0.043607425,-0.09507322
1562000000,-0.029127492,-0.095073957
1563000000,-0.004900929,-0.095074631
1564000000,-0.03364078,-0.09507524
1565000000,-0.021508265,-0.095075787
1566000000,-0.028103199,-0.09507627
1567000000,-0.023516592,-0.095076689
