Freq(Hz),S21 Log Mag_measured(dB),S21 Log Mag_HFSS(dB)
1165000000,-14.630805,-12.61077435
1166000000,-14.607288,-12.59916938
1167000000,-14.575729,-12.58759956
1168000000,-14.581837,-12.57606481
1169000000,-14.546288,-12.56456508
1170000000,-14.54755,-12.5531003
1171000000,-14.530332,-12.54167042
1172000000,-14.51455,-12.53027537
1173000000,-14.516088,-12.51891509
1174000000,-14.535598,-12.50758951
1175000000,-14.491143,-12.49629858
1176000000,-14.52743,-12.48504223
1177000000,-14.498501,-12.4738204
1178000000,-14.47346,-12.46263303
1179000000,-14.474712,-12.45148005
1180000000,-14.424381,-12.4403614
1181000000,-14.42986,-12.42927701
1182000000,-14.416025,-12.41822683
1183000000,-14.434576,-12.40721079
1184000000,-14.427277,-12.39622881
1185000000,-14.402574,-12.38528085
1186000000,-14.377745,-12.37436683
1187000000,-14.356986,-12.36348669
1188000000,-14.394553,-12.35264037
1189000000,-14.347015,-12.3418278
1190000000,-14.340238,-12.33104891
1191000000,-14.343342,-12.32030364
1192000000,-14.32965,-12.30959193
1193000000,-14.313207,-12.2989137
1194000000,-14.3097,-12.28826889
1195000000,-14.294608,-12.27765744
1196000000,-14.293362,-12.26707928
1197000000,-14.29404,-12.25653435
1198000000,-14.246609,-12.24602257
1199000000,-14.240878,-12.23554388
1200000000,-14.239434,-12.22509821
1201000000,-14.237553,-12.2146855
1202000000,-14.211171,-12.20430567
1203000000,-14.207005,-12.19395867
1204000000,-14.179185,-12.18364443
1205000000,-14.19201,-12.17336286
1206000000,-14.188136,-12.16311392
1207000000,-14.161561,-12.15289753
1208000000,-14.170454,-12.14271362
1209000000,-14.137892,-12.13256213
1210000000,-14.127064,-12.12244298
1211000000,-14.122097,-12.11235611
1212000000,-14.11518,-12.10230144
1213000000,-14.104981,-12.09227892
1214000000,-14.13413,-12.08228847
1215000000,-14.117375,-12.07233002
1216000000,-14.091513,-12.06240351
1217000000,-14.090327,-12.05250886
1218000000,-14.05824,-12.04264601
1219000000,-14.048788,-12.03281488
1220000000,-14.061057,-12.0230154
1221000000,-14.027802,-12.01324752
1222000000,-14.03922,-12.00351115
1223000000,-14.000708,-11.99380623
1224000000,-14.00956,-11.98413268
1225000000,-14.01303,-11.97449044
1226000000,-13.965242,-11.96487944
1227000000,-14.014206,-11.9552996
1228000000,-13.980231,-11.94575086
1229000000,-13.991682,-11.93623315
1230000000,-13.977131,-11.92674639
1231000000,-13.949689,-11.91729051
1232000000,-13.941223,-11.90786545
1233000000,-13.931001,-11.89847114
1234000000,-13.944972,-11.88910749
1235000000,-13.926539,-11.87977444
1236000000,-13.893615,-11.87047193
1237000000,-13.895207,-11.86119987
1238000000,-13.86509,-11.8519582
1239000000,-13.900079,-11.84274685
1240000000,-13.894905,-11.83356574
1241000000,-13.881976,-11.8244148
1242000000,-13.841341,-11.81529397
1243000000,-13.846395,-11.80620317
1244000000,-13.835085,-11.79714232
1245000000,-13.809286,-11.78811137
1246000000,-13.795586,-11.77911022
1247000000,-13.844082,-11.77013882
1248000000,-13.794802,-11.7611971
1249000000,-13.780765,-11.75228497
1250000000,-13.799931,-11.74340237
1251000000,-13.788203,-11.73454922
1252000000,-13.754176,-11.72572546
1253000000,-13.753221,-11.71693101
1254000000,-13.74446,-11.70816579
1255000000,-13.777308,-11.69942975
1256000000,-13.733826,-11.69072279
1257000000,-13.742624,-11.68204486
1258000000,-13.75244,-11.67339588
1259000000,-13.686241,-11.66477578
1260000000,-13.704492,-11.65618448
1261000000,-13.71525,-11.64762191
1262000000,-13.666855,-11.639088
1263000000,-13.682076,-11.63058268
1264000000,-13.692727,-11.62210587
1265000000,-13.642929,-11.61365751
1266000000,-13.658851,-11.60523751
1267000000,-13.673338,-11.59684582
1268000000,-13.656242,-11.58848234
1269000000,-13.629751,-11.58014702
1270000000,-13.61038,-11.57183977
1271000000,-13.602821,-11.56356053
1272000000,-13.649929,-11.55530922
1273000000,-13.614182,-11.54708578
1274000000,-13.585942,-11.53889012
1275000000,-13.580172,-11.53072217
1276000000,-13.595178,-11.52258187
1277000000,-13.59822,-11.51446913
1278000000,-13.568768,-11.50638389
1279000000,-13.538497,-11.49832608
1280000000,-13.542443,-11.49029561
1281000000,-13.56341,-11.48229242
1282000000,-13.506834,-11.47431644
1283000000,-13.526356,-11.46636759
1284000000,-13.525318,-11.4584458
1285000000,-13.54048,-11.45055099
1286000000,-13.529133,-11.4426831
1287000000,-13.521846,-11.43484205
1288000000,-13.47384,-11.42702777
1289000000,-13.49206,-11.41924018
1290000000,-13.494569,-11.41147922
1291000000,-13.471014,-11.4037448
1292000000,-13.462982,-11.39603686
1293000000,-13.421238,-11.38835533
1294000000,-13.435986,-11.38070012
1295000000,-13.418966,-11.37307118
1296000000,-13.394904,-11.36546842
1297000000,-13.388336,-11.35789178
1298000000,-13.3821,-11.35034118
1299000000,-13.404503,-11.34281654
1300000000,-13.386055,-11.33531781
1301000000,-13.372147,-11.32784489
1302000000,-13.39071,-11.32039773
1303000000,-13.373454,-11.31297625
1304000000,-13.321137,-11.30558037
1305000000,-13.366225,-11.29821002
1306000000,-13.295192,-11.29086514
1307000000,-13.307483,-11.28354565
1308000000,-13.344374,-11.27625147
1309000000,-13.344284,-11.26898254
1310000000,-13.287576,-11.26173878
1311000000,-13.308559,-11.25452013
1312000000,-13.263563,-11.2473265
1313000000,-13.285396,-11.24015783
1314000000,-13.273023,-11.23301404
1315000000,-13.282136,-11.22589507
1316000000,-13.242387,-11.21880083
1317000000,-13.244028,-11.21173127
1318000000,-13.257827,-11.2046863
1319000000,-13.213449,-11.19766586
1320000000,-13.205242,-11.19066987
1321000000,-13.221771,-11.18369827
1322000000,-13.194923,-11.17675097
1323000000,-13.209203,-11.16982792
1324000000,-13.20498,-11.16292903
1325000000,-13.206952,-11.15605424
1326000000,-13.193441,-11.14920347
1327000000,-13.221312,-11.14237666
1328000000,-13.161434,-11.13557374
1329000000,-13.180181,-11.12879462
1330000000,-13.13192,-11.12203925
1331000000,-13.174626,-11.11530754
1332000000,-13.137479,-11.10859944
1333000000,-13.103801,-11.10191486
1334000000,-13.127351,-11.09525374
1335000000,-13.121517,-11.08861601
1336000000,-13.101644,-11.08200159
1337000000,-13.111497,-11.07541042
1338000000,-13.12184,-11.06884243
1339000000,-13.131766,-11.06229754
1340000000,-13.073767,-11.05577569
1341000000,-13.046668,-11.0492768
1342000000,-13.068566,-11.0428008
1343000000,-13.073094,-11.03634764
1344000000,-13.044683,-11.02991722
1345000000,-13.066929,-11.02350949
1346000000,-13.085034,-11.01712438
1347000000,-13.003132,-11.01076181
1348000000,-13.033208,-11.00442171
1349000000,-12.992887,-10.99810403
1350000000,-13.019979,-10.99180868
1351000000,-13.028064,-10.9855356
1352000000,-13.004232,-10.97928471
1353000000,-12.987411,-10.97305596
1354000000,-12.994284,-10.96684927
1355000000,-12.970847,-10.96066457
1356000000,-12.943243,-10.95450179
1357000000,-12.960463,-10.94836086
1358000000,-12.961457,-10.94224172
1359000000,-12.930024,-10.9361443
1360000000,-12.928436,-10.93006852
1361000000,-12.910745,-10.92401433
1362000000,-12.937286,-10.91798164
1363000000,-12.926603,-10.9119704
1364000000,-12.914127,-10.90598054
1365000000,-12.914588,-10.90001198
1366000000,-12.897263,-10.89406467
1367000000,-12.894677,-10.88813852
1368000000,-12.912519,-10.88223348
1369000000,-12.848451,-10.87634948
1370000000,-12.858192,-10.87048644
1371000000,-12.856847,-10.86464431
1372000000,-12.848333,-10.85882302
1373000000,-12.840851,-10.85302249
1374000000,-12.867373,-10.84724266
1375000000,-12.856204,-10.84148346
1376000000,-12.83079,-10.83574484
1377000000,-12.825214,-10.83002671
1378000000,-12.804611,-10.82432902
1379000000,-12.829979,-10.81865169
1380000000,-12.808823,-10.81299467
1381000000,-12.802026,-10.80735788
1382000000,-12.805947,-10.80174127
1383000000,-12.810671,-10.79614475
1384000000,-12.806275,-10.79056827
1385000000,-12.714174,-10.78501177
1386000000,-12.735157,-10.77947517
1387000000,-12.791485,-10.77395841
1388000000,-12.730292,-10.76846142
1389000000,-12.784221,-10.76298415
1390000000,-12.744818,-10.75752652
1391000000,-12.757669,-10.75208847
1392000000,-12.732408,-10.74666994
1393000000,-12.724236,-10.74127085
1394000000,-12.719567,-10.73589115
1395000000,-12.744564,-10.73053078
1396000000,-12.720342,-10.72518966
1397000000,-12.705515,-10.71986773
1398000000,-12.688519,-10.71456493
1399000000,-12.677813,-10.70928119
1400000000,-12.667224,-10.70401646
1401000000,-12.684587,-10.69877066
1402000000,-12.692579,-10.69354373
1403000000,-12.6841,-10.68833562
1404000000,-12.647708,-10.68314625
1405000000,-12.639695,-10.67797556
1406000000,-12.68032,-10.6728235
1407000000,-12.618698,-10.66768999
1408000000,-12.669175,-10.66257497
1409000000,-12.623483,-10.65747838
1410000000,-12.640053,-10.65240017
1411000000,-12.619485,-10.64734026
1412000000,-12.653515,-10.64229859
1413000000,-12.630258,-10.63727511
1414000000,-12.586703,-10.63226974
1415000000,-12.60177,-10.62728243
1416000000,-12.558426,-10.62231312
1417000000,-12.575843,-10.61736174
1418000000,-12.574799,-10.61242823
1419000000,-12.598177,-10.60751254
1420000000,-12.563651,-10.60261459
1421000000,-12.539814,-10.59773434
1422000000,-12.575099,-10.59287171
1423000000,-12.57087,-10.58802664
1424000000,-12.586529,-10.58319909
1425000000,-12.534401,-10.57838898
1426000000,-12.569171,-10.57359625
1427000000,-12.553079,-10.56882085
1428000000,-12.544131,-10.56406271
1429000000,-12.521433,-10.55932178
1430000000,-12.546459,-10.55459799
1431000000,-12.514312,-10.54989128
1432000000,-12.504657,-10.5452016
1433000000,-12.467144,-10.54052889
1434000000,-12.497381,-10.53587308
1435000000,-12.487679,-10.53123411
1436000000,-12.49875,-10.52661194
1437000000,-12.485515,-10.52200649
1438000000,-12.504348,-10.51741772
1439000000,-12.47964,-10.51284555
1440000000,-12.502374,-10.50828994
1441000000,-12.499164,-10.50375082
1442000000,-12.459333,-10.49922813
1443000000,-12.467186,-10.49472183
1444000000,-12.446157,-10.49023184
1445000000,-12.447592,-10.48575812
1446000000,-12.469364,-10.4813006
1447000000,-12.475064,-10.47685922
1448000000,-12.448708,-10.47243394
1449000000,-12.447046,-10.46802468
1450000000,-12.445866,-10.4636314
1451000000,-12.444674,-10.45925404
1452000000,-12.444959,-10.45489254
1453000000,-12.41398,-10.45054684
1454000000,-12.443661,-10.44621689
1455000000,-12.411082,-10.44190263
1456000000,-12.409166,-10.437604
1457000000,-12.389933,-10.43332096
1458000000,-12.429877,-10.42905343
1459000000,-12.42961,-10.42480137
1460000000,-12.367043,-10.42056472
1461000000,-12.39757,-10.41634343
1462000000,-12.408884,-10.41213744
1463000000,-12.381008,-10.40794669
1464000000,-12.361596,-10.40377112
1465000000,-12.379457,-10.3996107
1466000000,-12.382463,-10.39546535
1467000000,-12.332151,-10.39133502
1468000000,-12.325423,-10.38721966
1469000000,-12.379185,-10.38311922
1470000000,-12.349731,-10.37903364
1471000000,-12.344408,-10.37496287
1472000000,-12.346656,-10.37090685
1473000000,-12.3493,-10.36686552
1474000000,-12.324093,-10.36283884
1475000000,-12.358234,-10.35882675
1476000000,-12.293547,-10.3548292
1477000000,-12.351664,-10.35084613
1478000000,-12.32405,-10.3468775
1479000000,-12.308816,-10.34292324
1480000000,-12.288002,-10.3389833
1481000000,-12.29116,-10.33505764
1482000000,-12.339586,-10.3311462
1483000000,-12.285886,-10.32724892
1484000000,-12.298028,-10.32336576
1485000000,-12.286897,-10.31949665
1486000000,-12.306819,-10.31564156
1487000000,-12.24953,-10.31180043
1488000000,-12.282139,-10.3079732
1489000000,-12.286604,-10.30415983
1490000000,-12.268932,-10.30036026
1491000000,-12.280614,-10.29657444
1492000000,-12.25025,-10.29280232
1493000000,-12.244586,-10.28904385
1494000000,-12.247849,-10.28529898
1495000000,-12.271158,-10.28156765
1496000000,-12.231353,-10.27784982
1497000000,-12.221673,-10.27414544
1498000000,-12.268221,-10.27045445
1499000000,-12.195104,-10.26677681
1500000000,-12.255023,-10.26311246
1501000000,-12.238858,-10.25946136
1502000000,-12.198012,-10.25582345
1503000000,-12.207996,-10.25219869
1504000000,-12.218564,-10.24858702
1505000000,-12.213393,-10.2449884
1506000000,-12.197651,-10.24140278
1507000000,-12.208632,-10.2378301
1508000000,-12.172612,-10.23427032
1509000000,-12.208772,-10.23072339
1510000000,-12.198699,-10.22718927
1511000000,-12.150624,-10.22366789
1512000000,-12.180294,-10.22015922
1513000000,-12.166452,-10.2166632
1514000000,-12.155152,-10.21317979
1515000000,-12.135937,-10.20970894
1516000000,-12.15006,-10.2062506
1517000000,-12.153967,-10.20280473
1518000000,-12.144036,-10.19937127
1519000000,-12.146731,-10.19595017
1520000000,-12.141871,-10.1925414
1521000000,-12.124944,-10.1891449
1522000000,-12.124903,-10.18576063
1523000000,-12.107639,-10.18238854
1524000000,-12.106713,-10.17902858
1525000000,-12.103617,-10.1756807
1526000000,-12.097387,-10.17234486
1527000000,-12.100171,-10.16902102
1528000000,-12.109365,-10.16570912
1529000000,-12.116109,-10.16240912
1530000000,-12.097287,-10.15912097
1531000000,-12.093064,-10.15584464
1532000000,-12.063223,-10.15258006
1533000000,-12.086181,-10.1493272
1534000000,-12.071608,-10.14608601
1535000000,-12.05973,-10.14285645
1536000000,-12.081957,-10.13963847
1537000000,-12.061015,-10.13643202
1538000000,-12.056236,-10.13323706
1539000000,-12.076617,-10.13005355
1540000000,-12.06252,-10.12688143
1541000000,-12.051962,-10.12372067
1542000000,-12.036718,-10.12057123
1543000000,-12.072191,-10.11743305
1544000000,-12.071724,-10.11430609
1545000000,-12.047523,-10.11119031
1546000000,-12.042673,-10.10808567
1547000000,-12.016202,-10.10499211
1548000000,-12.078876,-10.1019096
1549000000,-12.032916,-10.0988381
1550000000,-12.04279,-10.09577755
1551000000,-12.025377,-10.09272793
1552000000,-12.033165,-10.08968917
1553000000,-12.001208,-10.08666125
1554000000,-12.00728,-10.08364411
1555000000,-12.036277,-10.08063771
1556000000,-12.043075,-10.07764202
1557000000,-11.999444,-10.07465699
1558000000,-12.029179,-10.07168257
1559000000,-11.983747,-10.06871873
1560000000,-12.004158,-10.06576542
1561000000,-12.017336,-10.0628226
1562000000,-12.009575,-10.05989023
1563000000,-11.987018,-10.05696827
1564000000,-11.968457,-10.05405666
1565000000,-11.99851,-10.05115539
1566000000,-12.008568,-10.04826439
1567000000,-11.987762,-10.04538364
1568000000,-11.967965,-10.04251308
1569000000,-11.943935,-10.03965268
1570000000,-11.984647,-10.0368024
1571000000,-11.98947,-10.03396219
1572000000,-11.978721,-10.03113202
1573000000,-11.953438,-10.02831185
1574000000,-11.950042,-10.02550162
1575000000,-11.974806,-10.02270132
1576000000,-11.935033,-10.01991089
1577000000,-11.999974,-10.01713029
1578000000,-11.935303,-10.01435948
1579000000,-11.90569,-10.01159843
1580000000,-11.922884,-10.00884709
1581000000,-11.952444,-10.00610543
1582000000,-11.896248,-10.0033734
1583000000,-11.908319,-10.00065097
1584000000,-11.918739,-9.997938093
1585000000,-11.908263,-9.995234734
1586000000,-11.88981,-9.992540854
1587000000,-11.938503,-9.989856413
1588000000,-11.90659,-9.987181373
1589000000,-11.896011,-9.984515694
1590000000,-11.915558,-9.981859339
1591000000,-11.886635,-9.979212268
1592000000,-11.895679,-9.976574445
1593000000,-11.900476,-9.973945829
1594000000,-11.879238,-9.971326384
1595000000,-11.866349,-9.968716071
1596000000,-11.87704,-9.966114852
1597000000,-11.853099,-9.96352269
1598000000,-11.865012,-9.960939547
1599000000,-11.858547,-9.958365385
1600000000,-11.862522,-9.955800168
1601000000,-11.87123,-9.953243857
1602000000,-11.856326,-9.950696416
1603000000,-11.879389,-9.948157807
1604000000,-11.840449,-9.945627994
1605000000,-11.861784,-9.94310694
1606000000,-11.835027,-9.940594607
1607000000,-11.834409,-9.93809096
1608000000,-11.872402,-9.935595962
1609000000,-11.824039,-9.933109577
1610000000,-11.821836,-9.930631767
1611000000,-11.833459,-9.928162498
1612000000,-11.831355,-9.925701733
1613000000,-11.821558,-9.923249435
1614000000,-11.804814,-9.92080557
1615000000,-11.811174,-9.918370101
1616000000,-11.818398,-9.915942993
1617000000,-11.809693,-9.913524211
1618000000,-11.820497,-9.911113718
1619000000,-11.78868,-9.908711479
1620000000,-11.814426,-9.90631746
1621000000,-11.775014,-9.903931626
1622000000,-11.79342,-9.90155394
1623000000,-11.777996,-9.899184369
1624000000,-11.735538,-9.896822878
1625000000,-11.793167,-9.894469431
1626000000,-11.797375,-9.892123995
1627000000,-11.766403,-9.889786535
1628000000,-11.785069,-9.887457017
1629000000,-11.783679,-9.885135406
1630000000,-11.769958,-9.882821668
1631000000,-11.795877,-9.88051577
1632000000,-11.832262,-9.878217676
1633000000,-11.737626,-9.875927354
1634000000,-11.766314,-9.87364477
1635000000,-11.778982,-9.87136989
1636000000,-11.770291,-9.869102681
1637000000,-11.777347,-9.866843108
1638000000,-11.723125,-9.86459114
1639000000,-11.760428,-9.862346742
1640000000,-11.767974,-9.860109882
1641000000,-11.743089,-9.857880526
1642000000,-11.704104,-9.855658642
1643000000,-11.778317,-9.853444196
1644000000,-11.708267,-9.851237157
1645000000,-11.741189,-9.849037491
1646000000,-11.74071,-9.846845166
1647000000,-11.729933,-9.84466015
1648000000,-11.743422,-9.84248241
1649000000,-11.73413,-9.840311914
1650000000,-11.732963,-9.83814863
1651000000,-11.690789,-9.835992525
1652000000,-11.748504,-9.833843569
1653000000,-11.719273,-9.831701729
1654000000,-11.688867,-9.829566973
1655000000,-11.6851,-9.82743927
1656000000,-11.753742,-9.825318588
1657000000,-11.693461,-9.823204896
1658000000,-11.707463,-9.821098162
1659000000,-11.675805,-9.818998356
1660000000,-11.69145,-9.816905446
1661000000,-11.671347,-9.814819401
1662000000,-11.688088,-9.812740189
1663000000,-11.712008,-9.810667781
1664000000,-11.71428,-9.808602146
1665000000,-11.683612,-9.806543252
1666000000,-11.708217,-9.804491069
1667000000,-11.710666,-9.802445567
1668000000,-11.655401,-9.800406715
1669000000,-11.665149,-9.798374483
1670000000,-11.696139,-9.79634884
1671000000,-11.692067,-9.794329758
1672000000,-11.657257,-9.792317205
1673000000,-11.628088,-9.790311151
1674000000,-11.677816,-9.788311567
1675000000,-11.670425,-9.786318423
1676000000,-11.645089,-9.78433169
1677000000,-11.649463,-9.782351337
1678000000,-11.646598,-9.780377335
1679000000,-11.637348,-9.778409655
1680000000,-11.656863,-9.776448268
1681000000,-11.645851,-9.774493144
1682000000,-11.663202,-9.772544254
1683000000,-11.664214,-9.77060157
1684000000,-11.659413,-9.768665061
1685000000,-11.67153,-9.7667347
1686000000,-11.668134,-9.764810457
1687000000,-11.646528,-9.762892304
1688000000,-11.626155,-9.760980212
1689000000,-11.622426,-9.759074153
1690000000,-11.636628,-9.757174098
1691000000,-11.615402,-9.755280019
1692000000,-11.642738,-9.753391888
1693000000,-11.626356,-9.751509676
1694000000,-11.648473,-9.749633355
1695000000,-11.611415,-9.747762897
1696000000,-11.646601,-9.745898275
1697000000,-11.608063,-9.744039461
1698000000,-11.635137,-9.742186426
1699000000,-11.608509,-9.740339144
1700000000,-11.621416,-9.738497585
1701000000,-11.626047,-9.736661724
1702000000,-11.627872,-9.734831533
1703000000,-11.583058,-9.733006984
1704000000,-11.568453,-9.731188049
1705000000,-11.565224,-9.729374703
1706000000,-11.570429,-9.727566917
1707000000,-11.566216,-9.725764665
1708000000,-11.599538,-9.723967919
1709000000,-11.588009,-9.722176654
1710000000,-11.592067,-9.720390842
1711000000,-11.581552,-9.718610456
1712000000,-11.578938,-9.71683547
1713000000,-11.601731,-9.715065857
1714000000,-11.610748,-9.713301591
1715000000,-11.557524,-9.711542645
1716000000,-11.573057,-9.709788994
1717000000,-11.594453,-9.708040611
1718000000,-11.588316,-9.706297469
1719000000,-11.57856,-9.704559543
1720000000,-11.560901,-9.702826807
1721000000,-11.599189,-9.701099235
1722000000,-11.592175,-9.699376801
1723000000,-11.565659,-9.697659479
1724000000,-11.584849,-9.695947244
1725000000,-11.591783,-9.69424007
1726000000,-11.590081,-9.692537931
1727000000,-11.577385,-9.690840803
1728000000,-11.547827,-9.689148659
1729000000,-11.566276,-9.687461474
1730000000,-11.543323,-9.685779224
1731000000,-11.559732,-9.684101883
1732000000,-11.550844,-9.682429426
1733000000,-11.542909,-9.680761828
1734000000,-11.571304,-9.679099064
1735000000,-11.568317,-9.677441109
1736000000,-11.577728,-9.675787939
1737000000,-11.565987,-9.674139528
1738000000,-11.553092,-9.672495853
1739000000,-11.516056,-9.670856889
1740000000,-11.52853,-9.66922261
1741000000,-11.567161,-9.667592994
1742000000,-11.520125,-9.665968014
1743000000,-11.537491,-9.664347648
1744000000,-11.529617,-9.662731871
1745000000,-11.533363,-9.661120659
1746000000,-11.560493,-9.659513988
1747000000,-11.522313,-9.657911833
1748000000,-11.514924,-9.656314172
1749000000,-11.512877,-9.65472098
1750000000,-11.497177,-9.653132233
1751000000,-11.541493,-9.651547908
1752000000,-11.505473,-9.64996798
1753000000,-11.515608,-9.648392428
1754000000,-11.505867,-9.646821226
1755000000,-11.534266,-9.645254353
1756000000,-11.498289,-9.643691783
1757000000,-11.537848,-9.642133495
1758000000,-11.496201,-9.640579464
1759000000,-11.530944,-9.639029669
1760000000,-11.510859,-9.637484084
1761000000,-11.52514,-9.635942689
1762000000,-11.536702,-9.634405459
1763000000,-11.518826,-9.632872372
1764000000,-11.500847,-9.631343406
1765000000,-11.527434,-9.629818536
1766000000,-11.505257,-9.628297742
1767000000,-11.490365,-9.626780999
1768000000,-11.522176,-9.625268286
1769000000,-11.518678,-9.62375958
1770000000,-11.521793,-9.622254859
1771000000,-11.49813,-9.620754101
1772000000,-11.508384,-9.619257282
1773000000,-11.509128,-9.617764382
1774000000,-11.520743,-9.616275377
1775000000,-11.477117,-9.614790246
1776000000,-11.513294,-9.613308967
1777000000,-11.52022,-9.611831518
1778000000,-11.519313,-9.610357877
1779000000,-11.501708,-9.608888022
1780000000,-11.500495,-9.607421931
1781000000,-11.540349,-9.605959583
