!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Tuesday, March 08, 2016 15:31:03
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°)
1063000000,-4.9852667,-118.69773
1064000000,-5.0299835,-118.97343
1065000000,-5.0021091,-118.99593
1066000000,-5.0256042,-119.20464
1067000000,-4.9891362,-119.4585
1068000000,-4.9814806,-119.52857
1069000000,-5.0017405,-119.40706
1070000000,-5.0290914,-119.60365
1071000000,-5.0110936,-119.75267
1072000000,-4.9999437,-119.99211
1073000000,-5.0243816,-119.97464
1074000000,-4.991209,-120.00145
1075000000,-5.0261478,-120.45799
1076000000,-4.9922605,-120.52832
1077000000,-5.0148544,-120.72884
1078000000,-4.9971504,-120.67837
1079000000,-4.997807,-120.83669
1080000000,-4.9931545,-120.94973
1081000000,-5.0168424,-121.17841
1082000000,-5.0253038,-121.40596
1083000000,-4.9843144,-121.51808
1084000000,-4.9676237,-121.50867
1085000000,-5.0077343,-121.78339
1086000000,-5.0106678,-122.05007
1087000000,-4.9748898,-122.13594
1088000000,-5.0065856,-122.15818
1089000000,-4.974432,-122.28748
1090000000,-4.9952593,-122.50343
1091000000,-4.9937229,-122.57824
1092000000,-4.9985633,-122.75323
1093000000,-4.9600606,-123.07845
1094000000,-4.9859028,-123.04183
1095000000,-4.9978333,-123.22456
1096000000,-4.9959683,-123.30922
1097000000,-4.9914412,-123.6152
1098000000,-4.9650145,-123.65873
1099000000,-4.9995384,-123.91034
1100000000,-4.9977942,-123.74937
1101000000,-4.9873466,-124.10207
1102000000,-5.0057631,-123.95219
1103000000,-4.9908237,-124.38511
1104000000,-4.9706526,-124.4241
1105000000,-4.985261,-124.63496
1106000000,-4.9669113,-124.7823
1107000000,-4.9880252,-124.94934
1108000000,-4.9664359,-125.18542
1109000000,-4.9443011,-125.20187
1110000000,-4.9849482,-125.33378
1111000000,-4.9777651,-125.31162
1112000000,-4.9619474,-125.79587
1113000000,-4.9657602,-125.79744
1114000000,-4.9785991,-125.85977
1115000000,-4.9666076,-125.92317
1116000000,-4.9748774,-126.17589
1117000000,-4.9432011,-126.32584
1118000000,-4.9951906,-126.34669
1119000000,-4.9751029,-126.48259
1120000000,-4.9548335,-126.61294
1121000000,-4.9669561,-126.94785
1122000000,-4.9805756,-127.10169
1123000000,-4.9419432,-127.11381
1124000000,-4.945365,-127.30806
1125000000,-4.9716473,-127.54742
1126000000,-4.9675231,-127.5742
1127000000,-4.950778,-127.70963
1128000000,-4.9946294,-128.08173
1129000000,-4.9871407,-128.21458
1130000000,-4.9982014,-128.09952
1131000000,-4.9555531,-128.39703
1132000000,-4.9752092,-128.43939
1133000000,-4.9683461,-128.75642
1134000000,-4.9404249,-128.60637
1135000000,-4.9809952,-128.89711
1136000000,-4.9794564,-129.05823
1137000000,-4.9610515,-129.2838
1138000000,-4.9645386,-129.28876
1139000000,-4.9721193,-129.43832
1140000000,-4.9625754,-129.69099
1141000000,-4.9817872,-129.7475
1142000000,-4.9975376,-129.82516
1143000000,-4.9434686,-130.05167
1144000000,-4.9622006,-130.39362
1145000000,-4.9419379,-130.71426
1146000000,-4.937283,-130.49124
1147000000,-4.9270797,-130.67619
1148000000,-4.9426351,-130.78275
1149000000,-4.941062,-131.0062
1150000000,-4.9431534,-131.09683
1151000000,-4.9505377,-131.10402
1152000000,-4.9571981,-131.49179
1153000000,-4.9425488,-131.4601
1154000000,-4.9689665,-131.65289
1155000000,-4.9751558,-131.88553
1156000000,-4.9368691,-132.05055
1157000000,-4.9421926,-132.1239
1158000000,-4.9682007,-132.35994
1159000000,-4.9601817,-132.52403
1160000000,-4.9390712,-132.71796
1161000000,-4.9492273,-132.55666
1162000000,-4.9503527,-132.95601
1163000000,-4.9655986,-133.08839
1164000000,-4.9507842,-133.21011
1165000000,-4.9348612,-133.25545
1166000000,-4.9327426,-133.5273
1167000000,-4.9299922,-133.75916
1168000000,-4.9478669,-133.77682
1169000000,-4.9502411,-133.92419
1170000000,-4.9320402,-134.04865
1171000000,-4.9432678,-134.24767
1172000000,-4.9328828,-134.46269
1173000000,-4.957047,-134.50485
1174000000,-4.9796543,-134.48811
1175000000,-4.9453969,-134.8643
1176000000,-4.9037099,-135.002
1177000000,-4.9650812,-135.18822
1178000000,-4.9381475,-135.45239
1179000000,-4.9408779,-135.41307
1180000000,-4.9462962,-135.75043
1181000000,-4.9438086,-135.67949
1182000000,-4.9345069,-136.03004
1183000000,-4.9708433,-136.0968
1184000000,-4.9650354,-136.14674
1185000000,-4.9695296,-136.35059
1186000000,-4.9712586,-136.3788
1187000000,-4.9659357,-136.74632
1188000000,-4.9457612,-136.8141
1189000000,-4.9546142,-137.06091
1190000000,-4.901547,-137.06363
1191000000,-4.948894,-137.29706
1192000000,-4.9283233,-137.35555
1193000000,-4.9516568,-137.63101
1194000000,-4.9207397,-137.63443
1195000000,-4.9379659,-137.89841
1196000000,-4.9530358,-138.05612
1197000000,-4.9455633,-138.22441
1198000000,-4.9381499,-138.39383
1199000000,-4.9211607,-138.48723
1200000000,-4.9210181,-138.73129
1201000000,-4.9370866,-138.76822
1202000000,-4.9456758,-138.93813
1203000000,-4.9640465,-139.09137
1204000000,-4.9533095,-139.22356
1205000000,-4.9483714,-139.43654
1206000000,-4.9589477,-139.4982
1207000000,-4.9419923,-139.58006
1208000000,-4.9467554,-139.68893
1209000000,-4.936029,-139.9606
1210000000,-4.9625421,-140.0367
1211000000,-4.9399743,-140.38338
1212000000,-4.9360743,-140.41397
1213000000,-4.9674616,-141.00247
1214000000,-4.9468679,-140.59016
1215000000,-4.926568,-140.90298
1216000000,-4.9399881,-141.1344
1217000000,-4.9396515,-141.34482
1218000000,-4.9264355,-141.59883
1219000000,-4.9141498,-141.5136
1220000000,-4.9049258,-141.60521
1221000000,-4.9264832,-142.03354
1222000000,-4.9375415,-141.99785
1223000000,-4.9530954,-142.18488
1224000000,-4.9176879,-142.06387
1225000000,-4.9437504,-142.48685
1226000000,-4.9413562,-142.6432
1227000000,-4.9584403,-142.99245
1228000000,-4.9737492,-143.01057
1229000000,-4.9404488,-143.17152
1230000000,-4.954155,-143.39574
1231000000,-4.9463806,-143.62837
1232000000,-4.969398,-143.56169
1233000000,-4.9486227,-143.71471
1234000000,-4.9706783,-143.90887
1235000000,-4.9364777,-144.00635
1236000000,-4.9491653,-144.19943
1237000000,-4.960597,-144.34015
1238000000,-4.9545765,-144.61386
1239000000,-4.9658198,-144.72784
1240000000,-4.946959,-144.84439
1241000000,-4.9574618,-144.93311
1242000000,-4.959116,-145.12134
1243000000,-4.9708695,-145.34315
1244000000,-4.9648724,-145.50696
1245000000,-4.9636006,-145.76279
1246000000,-4.931109,-145.8923
1247000000,-4.9565005,-146.07666
1248000000,-4.966352,-146.08664
1249000000,-4.9539914,-146.31248
1250000000,-4.9770823,-146.59822
1251000000,-4.9446163,-146.68933
1252000000,-4.9483485,-146.75656
1253000000,-4.9566326,-146.99619
1254000000,-4.9949718,-147.34006
1255000000,-4.9248576,-147.34166
1256000000,-4.9535728,-147.51624
1257000000,-4.9420652,-147.67711
1258000000,-4.9464417,-147.89769
1259000000,-4.9778037,-148.2063
1260000000,-4.9786253,-147.82841
1261000000,-4.9860883,-148.09706
1262000000,-4.9789662,-148.64749
1263000000,-4.96772,-148.62979
1264000000,-4.9817581,-148.71687
1265000000,-4.9641085,-148.72801
1266000000,-4.9448299,-149.07925
1267000000,-4.9597397,-149.44514
1268000000,-4.9643474,-149.40924
1269000000,-4.9566603,-149.62286
1270000000,-5.0024176,-149.85132
1271000000,-4.9984288,-149.95911
1272000000,-4.9851184,-150.16792
1273000000,-4.9860277,-150.20016
1274000000,-4.9604101,-150.39278
1275000000,-4.9757328,-150.70412
1276000000,-5.0002427,-150.70323
1277000000,-4.9857011,-150.866
1278000000,-4.985209,-150.96974
1279000000,-4.9727764,-151.24811
1280000000,-4.9923029,-151.52092
1281000000,-5.0079513,-151.54604
1282000000,-5.0106635,-151.76709
1283000000,-4.9812059,-152.14952
1284000000,-4.983768,-152.02029
1285000000,-4.9859896,-152.25058
1286000000,-4.9780402,-152.35458
1287000000,-4.9914212,-152.35904
1288000000,-4.9944553,-152.77899
1289000000,-5.0343809,-152.90135
1290000000,-5.0079746,-153.26614
1291000000,-5.0091414,-153.28984
1292000000,-5.001811,-153.6315
1293000000,-5.0303984,-153.63295
1294000000,-4.9861751,-153.6938
1295000000,-4.9789934,-153.89066
1296000000,-5.0281529,-153.94128
1297000000,-5.0414424,-154.33371
1298000000,-5.0142508,-154.67969
1299000000,-5.0061054,-154.49246
1300000000,-4.9926147,-154.81236
1301000000,-5.0474977,-154.8139
1302000000,-4.9935451,-155.01901
1303000000,-5.0151491,-155.45247
1304000000,-5.0371618,-155.2238
1305000000,-5.0395179,-155.57065
1306000000,-5.0329986,-155.79761
1307000000,-5.0176268,-156.17488
1308000000,-5.0559988,-155.96826
1309000000,-5.0364094,-156.28418
1310000000,-5.0267029,-156.5103
1311000000,-5.0494137,-156.54492
1312000000,-5.0422206,-156.83693
1313000000,-5.0346613,-157.00864
1314000000,-5.0482988,-157.38921
1315000000,-5.0457072,-157.32083
1316000000,-5.063108,-157.3996
1317000000,-5.0478806,-157.49039
1318000000,-5.0336251,-157.73016
1319000000,-5.0765123,-157.96445
1320000000,-5.064456,-158.07838
1321000000,-5.0679326,-158.36201
1322000000,-5.0491061,-158.37389
1323000000,-5.077466,-158.58907
1324000000,-5.0728669,-158.69379
1325000000,-5.0810113,-158.9082
1326000000,-5.0591516,-158.95895
1327000000,-5.0670199,-159.24049
1328000000,-5.07092,-159.42529
1329000000,-5.1066666,-159.509
1330000000,-5.0719161,-159.80347
1331000000,-5.0846906,-160.05736
1332000000,-5.0874381,-160.12254
1333000000,-5.1115069,-160.47223
1334000000,-5.0883536,-160.66341
1335000000,-5.0711317,-160.69157
1336000000,-5.0980535,-160.85037
1337000000,-5.0816607,-161.19257
1338000000,-5.0945754,-161.2874
1339000000,-5.0802112,-161.38585
1340000000,-5.1570683,-161.56728
1341000000,-5.1002574,-161.79486
1342000000,-5.0978937,-162.00253
1343000000,-5.1027513,-162.13831
1344000000,-5.1001534,-162.27798
1345000000,-5.1423168,-162.56789
1346000000,-5.1234198,-162.74625
1347000000,-5.1430316,-162.75356
1348000000,-5.0988731,-162.89465
1349000000,-5.154604,-163.26768
1350000000,-5.1284714,-163.44672
1351000000,-5.1274428,-163.33897
1352000000,-5.161191,-163.771
1353000000,-5.1323423,-163.80836
1354000000,-5.1482677,-163.90894
1355000000,-5.1802893,-164.09282
1356000000,-5.1437764,-164.24234
1357000000,-5.1537452,-164.56718
1358000000,-5.1732049,-164.55824
1359000000,-5.1705122,-164.95088
1360000000,-5.1503677,-165.09758
1361000000,-5.1696525,-165.28958
1362000000,-5.1688342,-165.50034
1363000000,-5.1596327,-165.66187
1364000000,-5.1768188,-165.80591
1365000000,-5.1661162,-166.05235
1366000000,-5.1750979,-166.04803
1367000000,-5.1872258,-166.29039
1368000000,-5.176477,-166.5793
1369000000,-5.1745291,-166.66454
1370000000,-5.1720257,-166.79579
1371000000,-5.2135501,-166.91476
1372000000,-5.1897769,-167.50903
1373000000,-5.2104635,-167.49658
1374000000,-5.1949749,-167.74141
1375000000,-5.2347946,-167.77942
1376000000,-5.2198863,-167.76295
1377000000,-5.2255034,-168.13484
1378000000,-5.2144222,-168.33936
1379000000,-5.2300873,-168.62794
1380000000,-5.2641926,-168.71718
1381000000,-5.2591662,-168.79187
1382000000,-5.2498226,-169.1906
1383000000,-5.2619486,-169.01085
1384000000,-5.2712026,-169.31577
1385000000,-5.2421689,-169.51202
1386000000,-5.2382293,-169.71466
1387000000,-5.2795634,-169.83141
1388000000,-5.3011074,-170.21825
1389000000,-5.2715559,-170.37779
1390000000,-5.2798944,-170.40509
1391000000,-5.2832508,-170.61099
1392000000,-5.303648,-170.69986
1393000000,-5.3046446,-170.8987
1394000000,-5.2874269,-171.22469
1395000000,-5.2807503,-171.20654
1396000000,-5.2898412,-171.71327
1397000000,-5.3026652,-171.70863
1398000000,-5.2922602,-171.9068
1399000000,-5.3075371,-171.99161
1400000000,-5.321682,-172.38956
1401000000,-5.3097391,-172.55035
1402000000,-5.3495622,-172.46512
1403000000,-5.3224902,-172.8855
1404000000,-5.3547359,-173.0661
1405000000,-5.3487449,-173.19836
1406000000,-5.341033,-173.42787
1407000000,-5.399909,-173.48625
1408000000,-5.3576965,-173.62135
1409000000,-5.3215346,-173.81706
1410000000,-5.3672662,-174.16763
1411000000,-5.3553467,-174.45117
1412000000,-5.3828797,-174.52155
1413000000,-5.3904724,-174.66966
1414000000,-5.3888984,-174.80086
1415000000,-5.3949156,-175.10658
1416000000,-5.373692,-175.32037
1417000000,-5.3913651,-175.42548
1418000000,-5.3988619,-175.57594
1419000000,-5.4070811,-176.02844
1420000000,-5.4375844,-176.02882
1421000000,-5.4125242,-176.29396
1422000000,-5.4229975,-176.18793
1423000000,-5.4227533,-176.40163
1424000000,-5.4383111,-176.82944
1425000000,-5.4270997,-176.7691
1426000000,-5.4653344,-177.14952
1427000000,-5.4481125,-177.3712
1428000000,-5.448535,-177.59967
1429000000,-5.4575844,-177.66971
1430000000,-5.4799418,-177.80844
1431000000,-5.4779215,-177.98134
1432000000,-5.471385,-178.29439
1433000000,-5.4807749,-178.45007
1434000000,-5.5092168,-178.55342
1435000000,-5.4834957,-178.77789
1436000000,-5.5157614,-178.92406
1437000000,-5.5206428,-179.26094
1438000000,-5.5183749,-179.22797
1439000000,-5.5360975,-179.53246
1440000000,-5.5355091,-179.78027
1441000000,-5.5406885,-179.78883
1442000000,-5.5687351,-179.97217
1443000000,-5.550272,-180.33719
1444000000,-5.5491076,-180.31468
1445000000,-5.5793495,-180.54169
1446000000,-5.5945344,-180.89688
1447000000,-5.5790806,-180.97372
1448000000,-5.5775366,-181.14339
1449000000,-5.6016073,-181.35565
1450000000,-5.5974598,-181.52676
1451000000,-5.6161022,-181.77066
1452000000,-5.5925632,-181.99339
1453000000,-5.6582694,-182.2684
1454000000,-5.6230655,-182.32629
1455000000,-5.6481066,-182.48219
1456000000,-5.6510878,-182.74274
1457000000,-5.6613379,-182.92673
1458000000,-5.6549845,-183.19296
1459000000,-5.6802845,-183.22661
1460000000,-5.6568217,-183.19812
1461000000,-5.6629186,-183.70277
1462000000,-5.677814,-183.76036
1463000000,-5.7007074,-183.99258
1464000000,-5.7152324,-184.21651
1465000000,-5.7223377,-184.39317
1466000000,-5.7207799,-184.52377
1467000000,-5.7291541,-184.80003
1468000000,-5.7132907,-184.91481
1469000000,-5.7381606,-185.1559
1470000000,-5.7420487,-185.38356
1471000000,-5.764636,-185.56334
1472000000,-5.7691894,-185.60146
1473000000,-5.7912979,-185.96732
1474000000,-5.7639585,-185.96111
1475000000,-5.8004746,-186.35881
1476000000,-5.7813411,-186.46214
1477000000,-5.8107862,-186.53168
1478000000,-5.8410115,-186.71466
1479000000,-5.8611088,-187.02402
1480000000,-5.8209982,-187.20413
1481000000,-5.8276281,-187.33545
1482000000,-5.8351164,-187.64136
1483000000,-5.865901,-187.67493
1484000000,-5.8666358,-188.03459
1485000000,-5.8809652,-188.14005
1486000000,-5.8879771,-188.21164
1487000000,-5.9119363,-188.56602
1488000000,-5.9153433,-188.5347
1489000000,-5.9121461,-188.94398
1490000000,-5.9176188,-189.06537
1491000000,-5.9341135,-189.47304
1492000000,-5.9283223,-189.37042
1493000000,-5.9469242,-189.45602
1494000000,-5.9586468,-189.79013
1495000000,-5.9857216,-190.00323
1496000000,-5.9666228,-190.23129
1497000000,-5.9759407,-190.59406
1498000000,-5.9798193,-190.48967
1499000000,-5.9706182,-190.69363
1500000000,-6.001327,-191.04779
1501000000,-6.0216517,-191.3354
1502000000,-6.0236039,-191.52626
1503000000,-6.0450149,-191.53554
1504000000,-6.005404,-191.56439
1505000000,-6.068573,-192.04622
1506000000,-6.0753036,-192.17796
1507000000,-6.0669999,-192.27234
1508000000,-6.0838356,-192.59476
1509000000,-6.0993338,-192.58168
1510000000,-6.0910115,-192.93248
1511000000,-6.1121764,-192.91455
1512000000,-6.1052675,-193.18159
1513000000,-6.129241,-193.30672
1514000000,-6.1392732,-193.55183
1515000000,-6.1380568,-193.81508
1516000000,-6.1856995,-194.08337
1517000000,-6.1898527,-194.21098
1518000000,-6.1935229,-194.20871
1519000000,-6.1994376,-194.39482
1520000000,-6.2063041,-194.77029
1521000000,-6.2265406,-194.9886
1522000000,-6.2393837,-195.14378
1523000000,-6.2364569,-195.38058
1524000000,-6.2701735,-195.60468
1525000000,-6.2588444,-195.74396
1526000000,-6.2648234,-196.02022
1527000000,-6.2862315,-196.25748
1528000000,-6.3076224,-196.19977
1529000000,-6.3015428,-196.19821
1530000000,-6.3097243,-196.68491
1531000000,-6.317534,-196.83998
1532000000,-6.3248148,-197.06421
1533000000,-6.3621607,-197.17409
1534000000,-6.3353329,-197.25119
1535000000,-6.3628912,-197.62114
1536000000,-6.3462434,-197.8833
1537000000,-6.3949075,-198.02373
1538000000,-6.3955603,-198.03438
1539000000,-6.4358482,-198.40628
1540000000,-6.4380145,-198.40234
1541000000,-6.4442573,-198.73546
1542000000,-6.4638505,-198.86929
1543000000,-6.4650435,-199.19693
1544000000,-6.4811673,-199.41028
1545000000,-6.5121927,-199.44717
1546000000,-6.4782796,-199.62349
1547000000,-6.5137792,-199.88829
1548000000,-6.5134382,-199.92097
1549000000,-6.508585,-200.26254
1550000000,-6.5722747,-200.38901
1551000000,-6.5403018,-200.55739
1552000000,-6.5632539,-200.8103
1553000000,-6.5869107,-200.98795
1554000000,-6.5925512,-200.92096
1555000000,-6.5974879,-201.20609
1556000000,-6.5885277,-201.33054
1557000000,-6.6289959,-201.69185
1558000000,-6.6318607,-201.88161
1559000000,-6.6461153,-202.12799
1560000000,-6.6735229,-202.30807
1561000000,-6.6574993,-202.42703
1562000000,-6.6796317,-202.72716
1563000000,-6.7062569,-202.55818
1564000000,-6.697392,-202.9007
1565000000,-6.7124319,-203.14842
1566000000,-6.7236981,-203.26273
1567000000,-6.75319,-203.46629
1568000000,-6.7621441,-203.61487
1569000000,-6.7755065,-203.87663
1570000000,-6.7717848,-204.16714
1571000000,-6.7724934,-204.49054
1572000000,-6.8177423,-204.34279
1573000000,-6.8380694,-204.84166
1574000000,-6.831387,-204.72079
1575000000,-6.8323112,-204.9859
1576000000,-6.8541665,-205.22025
1577000000,-6.837708,-205.58978
1578000000,-6.8745522,-205.56009
1579000000,-6.907486,-205.7473
1580000000,-6.9106894,-205.90619
1581000000,-6.9381423,-206.05592
1582000000,-6.9266024,-206.33174
1583000000,-6.9241581,-206.52257
1584000000,-6.9766965,-206.89552
1585000000,-7.0097294,-206.70114
1586000000,-7.0115047,-207.12599
1587000000,-7.0254121,-207.10391
1588000000,-7.0575385,-207.44847
1589000000,-7.0435247,-207.60623
1590000000,-7.0532999,-207.88524
1591000000,-7.0860844,-207.93645
1592000000,-7.0835376,-208.12805
1593000000,-7.0901003,-208.42505
1594000000,-7.114182,-208.52455
1595000000,-7.1303749,-208.68755
1596000000,-7.1713629,-208.96033
1597000000,-7.1732321,-209.00739
1598000000,-7.1522722,-209.19386
1599000000,-7.1843195,-209.43454
1600000000,-7.1752133,-209.48563
1601000000,-7.1987214,-209.73825
1602000000,-7.2245741,-210.07645
1603000000,-7.2184372,-210.01848
1604000000,-7.2477064,-210.40996
1605000000,-7.2565484,-210.33087
1606000000,-7.286036,-210.78278
1607000000,-7.3011522,-210.70447
1608000000,-7.3097153,-210.86949
1609000000,-7.3419518,-211.38617
1610000000,-7.3365202,-211.48424
1611000000,-7.3398428,-211.63661
1612000000,-7.3681259,-211.78522
1613000000,-7.3786273,-211.77475
1614000000,-7.4161539,-212.00534
1615000000,-7.4022365,-212.06364
1616000000,-7.43292,-212.41779
1617000000,-7.4643393,-212.55518
1618000000,-7.4737248,-212.79887
1619000000,-7.4527483,-213.07112
1620000000,-7.4774699,-213.20081
1621000000,-7.4774799,-213.27907
1622000000,-7.5218692,-213.44026
1623000000,-7.5267053,-213.71422
1624000000,-7.5373697,-213.66907
1625000000,-7.5700483,-214.07112
1626000000,-7.5925164,-214.16991
1627000000,-7.6055903,-214.40533
1628000000,-7.6274285,-214.46385
1629000000,-7.6414194,-214.82195
1630000000,-7.6325035,-215.0502
1631000000,-7.6798582,-215.07814
1632000000,-7.6706939,-215.23116
1633000000,-7.6916599,-215.42896
1634000000,-7.7274103,-215.56125
1635000000,-7.7372141,-215.79268
1636000000,-7.7445817,-216.01654
1637000000,-7.7622967,-216.05441
1638000000,-7.7655511,-216.36673
1639000000,-7.7922368,-216.50139
1640000000,-7.8227534,-216.47963
1641000000,-7.8441639,-216.81593
1642000000,-7.8301811,-217.01633
1643000000,-7.8455129,-217.16869
1644000000,-7.8657794,-217.19655
1645000000,-7.9130707,-217.52817
1646000000,-7.9104385,-217.69075
1647000000,-7.8925385,-217.90063
1648000000,-7.9383674,-217.86911
1649000000,-7.9600348,-218.21814
1650000000,-7.9627881,-218.33955
1651000000,-7.9750004,-218.49962
1652000000,-7.9971681,-218.84644
1653000000,-8.0202856,-218.84137
1654000000,-8.0287762,-219.11632
1655000000,-8.044404,-219.25056
1656000000,-8.0390491,-219.34914
1657000000,-8.0737085,-219.44412
1658000000,-8.094656,-219.74342
1659000000,-8.1221523,-219.86713
1660000000,-8.1351624,-220.18164
1661000000,-8.1567602,-220.02283
1662000000,-8.1746702,-220.20552
1663000000,-8.1933489,-220.37566
1664000000,-8.1929321,-220.66338
1665000000,-8.2192335,-220.74396
1666000000,-8.208024,-221.08281
1667000000,-8.2463236,-221.24007
1668000000,-8.2775812,-221.26416
1669000000,-8.2981253,-221.63435
1670000000,-8.3188667,-221.79356
1671000000,-8.3356209,-221.93973
1672000000,-8.3421268,-221.97972
1673000000,-8.3760052,-222.24962
1674000000,-8.365469,-222.35307
1675000000,-8.4029169,-222.65816
1676000000,-8.4228058,-222.57953
1677000000,-8.449295,-222.931
1678000000,-8.4498215,-222.99402
1679000000,-8.5024233,-223.27022
1680000000,-8.510664,-223.44022
1681000000,-8.49611,-223.4095
1682000000,-8.5353746,-223.48427
1683000000,-8.4980745,-223.90656
1684000000,-8.5336018,-223.86871
1685000000,-8.5882549,-223.95673
1686000000,-8.6094227,-224.35675
1687000000,-8.5963812,-224.50133
1688000000,-8.6353817,-224.51271
1689000000,-8.6187639,-224.73833
1690000000,-8.6610641,-224.90298
1691000000,-8.6671095,-225.00896
1692000000,-8.7117043,-225.32446
1693000000,-8.7320013,-225.47748
1694000000,-8.7135334,-225.73175
1695000000,-8.7482653,-225.79359
1696000000,-8.7474422,-226.02478
1697000000,-8.7927351,-225.98396
1698000000,-8.795825,-226.25121
1699000000,-8.8037205,-226.34576
1700000000,-8.8314857,-226.57672
1701000000,-8.8725853,-226.77919
1702000000,-8.8920326,-226.93715
1703000000,-8.8751917,-227.21439
1704000000,-8.8956661,-227.1991
1705000000,-8.9517641,-227.36964
1706000000,-8.9010935,-227.7278
1707000000,-8.9697676,-227.77328
1708000000,-8.9557981,-227.92484
1709000000,-9.0210562,-228.077
1710000000,-9.0026455,-228.18352
1711000000,-9.0107908,-228.08891
1712000000,-9.0375805,-228.41312
1713000000,-9.0982666,-228.78542
1714000000,-9.0825329,-228.88792
1715000000,-9.1062937,-228.8477
1716000000,-9.1491356,-229.35901
1717000000,-9.1333246,-229.1795
1718000000,-9.1665421,-229.47334
1719000000,-9.1984892,-229.65987
1720000000,-9.2094908,-229.52785
1721000000,-9.2096291,-229.63702
1722000000,-9.2295284,-230.12227
1723000000,-9.2931051,-230.14166
1724000000,-9.2618589,-230.29016
1725000000,-9.31991,-230.36179
1726000000,-9.3069973,-230.72882
1727000000,-9.3402853,-230.64713
1728000000,-9.3174829,-230.83783
1729000000,-9.3714714,-230.99004
1730000000,-9.4066296,-231.24152
1731000000,-9.4081812,-231.34042
1732000000,-9.4317484,-231.66986
1733000000,-9.4272366,-231.80586
1734000000,-9.4717932,-231.79253
1735000000,-9.4790087,-231.78777
1736000000,-9.4858255,-232.05685
1737000000,-9.5308228,-232.04871
1738000000,-9.533577,-232.46437
1739000000,-9.5328913,-232.59592
1740000000,-9.5977201,-232.64378
1741000000,-9.609498,-232.76228
1742000000,-9.6294127,-233.06786
1743000000,-9.6495905,-233.12616
1744000000,-9.640852,-233.31863
1745000000,-9.6556492,-233.36494
1746000000,-9.7007933,-233.73932
1747000000,-9.7024498,-233.88167
1748000000,-9.7130661,-234.02406
1749000000,-9.7525816,-234.03308
1750000000,-9.7698584,-234.45316
1751000000,-9.8203745,-234.50371
1752000000,-9.8031168,-234.56973
1753000000,-9.8312645,-234.47437
1754000000,-9.8181067,-234.76918
1755000000,-9.8798046,-234.9317
1756000000,-9.9044094,-235.05643
1757000000,-9.9067545,-235.3022
1758000000,-9.9269419,-235.43518
1759000000,-9.9356232,-235.55713
1760000000,-9.9644918,-235.64529
1761000000,-9.9864321,-235.84062
1762000000,-10.00606,-236.07727
1763000000,-10.024023,-236.09557
1764000000,-10.030029,-236.16675
1765000000,-10.048886,-236.46751
1766000000,-10.082887,-236.51814
