frequency,e',e''
2890000000,64.3015,16.0893
2900000000,64.2896,16.075
2910000000,64.2802,16.0787
2920000000,64.2729,16.1025
2930000000,64.2563,16.1171
2940000000,64.2588,16.1508
2950000000,64.2544,16.1553
2960000000,64.2306,16.1848
2970000000,64.2516,16.197
2980000000,64.2443,16.2161
2990000000,64.2506,16.2717
3000000000,64.2656,16.2795
3010000000,64.2868,16.3026
3020000000,64.3224,16.3376
3030000000,64.3593,16.3747
3040000000,64.3989,16.3888
3050000000,64.4031,16.4092
3060000000,64.4089,16.4223
3070000000,64.4603,16.4726
3080000000,64.4771,16.5028
3090000000,64.4956,16.5291
3100000000,64.5209,16.592
3110000000,64.5495,16.6119
3120000000,64.5719,16.6308
3130000000,64.5867,16.6346
3140000000,64.5805,16.6579
3150000000,64.5825,16.6524
3160000000,64.5822,16.6743
3170000000,64.572,16.7174
3180000000,64.5726,16.7396
3190000000,64.561,16.746
3200000000,64.5419,16.7666
3210000000,64.536,16.776
3220000000,64.5009,16.7709
3230000000,64.4552,16.755
3240000000,64.3906,16.7677
3250000000,64.3373,16.7501
3260000000,64.2666,16.7395
3270000000,64.2077,16.7493
3280000000,64.1693,16.7859
3290000000,64.1304,16.7957
3300000000,64.0789,16.7989
3310000000,64.0398,16.8107
3320000000,63.9907,16.8231
3330000000,63.9334,16.8126
3340000000,63.8693,16.8422
3350000000,63.8107,16.8539
3360000000,63.7517,16.9012
3370000000,63.7226,16.936
3380000000,63.6991,17.0061
3390000000,63.7152,17.0298
3400000000,63.7152,17.0782
3410000000,63.7165,17.1079
3420000000,63.7021,17.1571
3430000000,63.6864,17.1648
3440000000,63.68,17.2083
3450000000,63.6487,17.2666
3460000000,63.6415,17.3274
3470000000,63.6586,17.389
3480000000,63.6951,17.4483
3490000000,63.7213,17.501
3500000000,63.7556,17.5561
3510000000,63.8001,17.5811
3520000000,63.7927,17.6218
3530000000,63.8011,17.6612
3540000000,63.7993,17.7009
3550000000,63.794,17.7368
3560000000,63.7957,17.7892
3570000000,63.7951,17.841
3580000000,63.8237,17.8593
3590000000,63.8088,17.9237
3600000000,63.8304,17.9104
3610000000,63.8359,17.9384
3620000000,63.8277,17.9383
3630000000,63.8062,17.9523
3640000000,63.7851,17.946
3650000000,63.7605,17.9629
3660000000,63.7218,17.9767
3670000000,63.6961,17.9646
3680000000,63.6476,17.968
3690000000,63.6079,17.9506
3700000000,63.5476,17.9304
3710000000,63.5012,17.9133
3720000000,63.4375,17.8926
3730000000,63.3706,17.8914
3740000000,63.3048,17.8801
3750000000,63.2384,17.8939
3760000000,63.1879,17.8925
3770000000,63.1237,17.9156
3780000000,63.0562,17.9
3790000000,63.003,17.8986
3800000000,62.9238,17.9029
3810000000,62.844,17.9226
3820000000,62.7643,17.9487
3830000000,62.7118,17.9691
3840000000,62.6579,18.0125
3850000000,62.6242,18.0608
3860000000,62.6082,18.1268
3870000000,62.6027,18.1524
3880000000,62.5756,18.1675
3890000000,62.5574,18.2059
3900000000,62.5308,18.2351
3910000000,62.5343,18.2502
3920000000,62.5281,18.3015
3930000000,62.5342,18.3572
3940000000,62.5589,18.3932
3950000000,62.5845,18.4842
3960000000,62.6271,18.5112
3970000000,62.6871,18.559
3980000000,62.6818,18.5634
3990000000,62.67,18.5935
4000000000,62.6615,18.6159
4010000000,62.6472,18.6524
4020000000,62.6276,18.7129
4030000000,62.6371,18.7743
4040000000,62.6636,18.8363
4050000000,62.7296,18.8997
4060000000,62.7718,18.9317
4070000000,62.8093,18.9858
4080000000,62.8529,19.007
4090000000,62.8615,18.9927
4100000000,62.8663,18.9779
4110000000,62.8469,18.9603
4120000000,62.8016,18.971
4130000000,62.757,18.9469
4140000000,62.6977,18.9539
4150000000,62.661,18.9471
4160000000,62.6027,18.9438
4170000000,62.57,18.9303
4180000000,62.5132,18.9091
4190000000,62.4679,18.8795
4200000000,62.3874,18.841
4210000000,62.3003,18.8177
4220000000,62.2072,18.7823
4230000000,62.0967,18.7548
4240000000,61.9706,18.7446
4250000000,61.8655,18.7207
4260000000,61.776,18.7268
4270000000,61.6761,18.7275
4280000000,61.6233,18.7501
4290000000,61.5858,18.7635
4300000000,61.5734,18.7761
4310000000,61.5469,18.7997
4320000000,61.5546,18.8379
4330000000,61.5283,18.8497
4340000000,61.5309,18.8541
4350000000,61.5125,18.8865
4360000000,61.5159,18.9164
4370000000,61.5074,18.9463
4380000000,61.4974,19.001
4390000000,61.5234,19.0717
4400000000,61.5599,19.1114
4410000000,61.5787,19.174
4420000000,61.5968,19.2211
4430000000,61.6471,19.2791
4440000000,61.6675,19.3329
4450000000,61.6756,19.3607
4460000000,61.6861,19.4001
4470000000,61.7201,19.4515
4480000000,61.7424,19.5006
4490000000,61.7985,19.5529
4500000000,61.8529,19.5977
4510000000,61.901,19.6512
4520000000,61.9265,19.722
4530000000,61.9731,19.7391
4540000000,62.001,19.7396
4550000000,62.0204,19.7232
4560000000,62.0041,19.7411
4570000000,61.9994,19.7327
4580000000,61.9859,19.7145
4590000000,61.9437,19.705
4600000000,61.8996,19.7023
4610000000,61.867,19.6844
4620000000,61.7799,19.6546
4630000000,61.6867,19.6018
4640000000,61.5911,19.5848
4650000000,61.4971,19.5577
4660000000,61.3982,19.5623
4670000000,61.3361,19.5444
4680000000,61.2806,19.5676
4690000000,61.2387,19.5795
4700000000,61.1899,19.5831
4710000000,61.1455,19.5669
4720000000,61.0856,19.5404
4730000000,60.9972,19.5257
4740000000,60.9295,19.5252
4750000000,60.8583,19.5436
4760000000,60.7941,19.5796
4770000000,60.7791,19.6173
4780000000,60.7806,19.6616
4790000000,60.7627,19.7235
4800000000,60.7717,19.7435
4810000000,60.7901,19.7926
4820000000,60.7742,19.8256
4830000000,60.7571,19.851
4840000000,60.7446,19.8895
4850000000,60.7476,19.9352
4860000000,60.7435,19.9806
4870000000,60.76,20.0262
4880000000,60.7763,20.0899
4890000000,60.8064,20.1272
4900000000,60.8283,20.1707
4910000000,60.8436,20.2335
4920000000,60.8546,20.2698
4930000000,60.8908,20.3051
4940000000,60.9063,20.3518
4950000000,60.9348,20.4035
4960000000,60.9768,20.4452
4970000000,61.0202,20.4919
4980000000,61.0252,20.5481
4990000000,61.0819,20.5556
5000000000,61.0878,20.5446
