!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 11, 2016 13:37:51
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1000000000,-0.1868466,-144.46965,-35.58168,77.877998
1001000000,-0.19960733,-144.65042,-35.153599,81.418205
1002000000,-0.1681809,-144.72362,-35.298923,82.426094
1003000000,-0.20562425,-144.88023,-35.260078,84.474686
1004000000,-0.19685473,-145.10204,-34.93676,82.72702
1005000000,-0.19819723,-145.29385,-34.745491,84.933456
1006000000,-0.18586123,-145.28592,-34.40332,86.08448
1007000000,-0.18721119,-145.55502,-34.113556,85.474556
1008000000,-0.19803888,-145.60831,-34.379501,89.513199
1009000000,-0.22565778,-145.73065,-34.176952,88.583313
1010000000,-0.16952972,-146.06107,-33.939106,89.108238
1011000000,-0.20168976,-146.08893,-34.029617,91.243484
1012000000,-0.17981733,-146.36147,-33.634003,90.399223
1013000000,-0.19072391,-146.22949,-33.625034,90.573952
1014000000,-0.20490026,-146.42253,-33.312962,92.945099
1015000000,-0.18360949,-146.80626,-33.072197,92.426826
1016000000,-0.18150763,-146.70308,-32.730488,92.888275
1017000000,-0.17129101,-146.89751,-33.193066,92.637993
1018000000,-0.21589099,-147.16235,-32.768131,94.354729
1019000000,-0.20147398,-147.1086,-32.473289,94.231918
1020000000,-0.17909123,-147.44582,-32.456142,95.980751
1021000000,-0.18577486,-147.40514,-32.285545,95.922508
1022000000,-0.17260951,-147.84105,-32.105938,96.903862
1023000000,-0.21131729,-148.04623,-32.017666,96.21566
1024000000,-0.22585702,-147.84494,-31.785736,97.332016
1025000000,-0.18488941,-148.04268,-31.496904,96.00013
1026000000,-0.17051792,-148.39308,-31.260174,97.728523
1027000000,-0.19974922,-148.29831,-31.28767,99.782959
1028000000,-0.20534496,-148.58727,-31.004911,99.8004
1029000000,-0.17890543,-148.65341,-30.748932,99.665108
1030000000,-0.19324689,-148.9021,-30.746958,99.660408
1031000000,-0.19071789,-149.03609,-30.614386,99.224525
1032000000,-0.20592922,-148.96407,-30.452345,98.710861
1033000000,-0.21821587,-149.34752,-30.366039,98.82766
1034000000,-0.18172774,-149.53334,-30.236084,99.366226
1035000000,-0.1761374,-149.61108,-29.980915,100.61092
1036000000,-0.1802773,-149.61028,-29.97094,101.24819
1037000000,-0.24204664,-149.84282,-29.711636,99.887177
1038000000,-0.20948879,-149.83699,-29.658588,99.627983
1039000000,-0.22674435,-150.41235,-29.731497,99.226006
1040000000,-0.21713914,-150.39085,-29.539789,100.38652
1041000000,-0.2038995,-150.43294,-29.475443,102.46288
1042000000,-0.21398224,-150.69666,-29.474157,101.52425
1043000000,-0.22556788,-150.76067,-29.137426,100.92132
1044000000,-0.21437342,-150.92795,-28.987934,101.18721
1045000000,-0.17272426,-151.06155,-28.859911,101.56036
1046000000,-0.20532146,-151.37477,-28.882153,101.61455
1047000000,-0.18483157,-151.26288,-28.68574,101.92828
1048000000,-0.2105014,-151.32988,-28.743935,102.75981
1049000000,-0.19699243,-151.69437,-28.536619,100.98515
1050000000,-0.20344308,-151.84921,-28.503935,100.82146
1051000000,-0.20968738,-152.03044,-28.388138,101.68778
1052000000,-0.21278206,-152.18896,-28.333855,101.56915
1053000000,-0.20686772,-152.29071,-28.357157,102.16293
