"Freq [GHz]","cang_deg(S(2,1))-cang_deg(S(2,4)) [deg]"
1.241,27.74643152055
1.242,27.7856774359881
1.243,27.8249852946072
1.244,27.8643552460038
1.245,27.9037874396129
1.246,27.9432820247045
1.247,27.98283915038
1.248,28.0224589655672
1.249,28.0621416190175
1.25,28.1018872593016
1.251,28.1416960348049
1.252,28.1815680937252
1.253,28.2215035840669
1.254,28.2615026536385
1.255,28.3015654500478
1.256,28.3416921206984
1.257,28.3818828127855
1.258,28.4221376732925
1.259,28.4624568489859
1.26,28.5028404864128
1.261,28.5432887318963
1.262,28.583801731531
1.263,28.6243796311795
1.264,28.6650225764695
1.265,28.7057307127876
1.266,28.7465041852775
1.267,28.787343138835
1.268,28.8282477181038
1.269,28.8692180674727
1.27,28.9102543310699
1.271,28.951356652761
1.272,28.9925251761438
1.273,29.0337600445443
1.274,29.0750614010137
1.275,29.1164293883234
1.276,29.1578641489613
1.277,29.1993658251289
1.278,29.2409345587358
1.279,29.2825704913963
1.28,29.3242737644264
1.281,29.366044518838
1.282,29.4078828953372
1.283,29.4497890343181
1.284,29.4917630758606
1.285,29.5338051597256
1.286,29.5759154253511
1.287,29.6180940118487
1.288,29.6603410579992
1.289,29.702656702249
1.29,29.7450410827059
1.291,29.7874943371354
1.292,29.8300166029565
1.293,29.8726080172386
1.294,29.9152687166963
1.295,29.9579988376864
1.296,30.0007985162039
1.297,30.0436678878775
1.298,30.0866070879668
1.299,30.1296162513576
1.3,30.1726955125575
1.301,30.2158450056936
1.302,30.2590648645073
1.303,30.3023552223508
1.304,30.3457162121832
1.305,30.3891479665671
1.306,30.4326506176638
1.307,30.4762242972303
1.308,30.5198691366154
1.309,30.5635852667547
1.31,30.6073728181685
1.311,30.6512319209568
1.312,30.6951627047956
1.313,30.7391652989337
1.314,30.783239832188
1.315,30.8273864329403
1.316,30.8716052291336
1.317,30.9158963482673
1.318,30.9602599173949
1.319,31.0046960631191
1.32,31.0492049115884
1.321,31.0937865884931
1.322,31.1384412190622
1.323,31.1831689280591
1.324,31.2279698397773
1.325,31.272844078038
1.326,31.3177917661852
1.327,31.3628130270828
1.328,31.40790798311
1.329,31.4530767561589
1.33,31.4983194676289
1.331,31.5436362384248
1.332,31.5890271889522
1.333,31.634492439114
1.334,31.6800321083068
1.335,31.7256463154171
1.336,31.7713351788176
1.337,31.8170988163639
1.338,31.8629373453904
1.339,31.9088508827068
1.34,31.9548395445949
1.341,32.0009034468044
1.342,32.0470427045498
1.343,32.0932574325056
1.344,32.139547744805
1.345,32.1859137550342
1.346,32.2323555762294
1.347,32.2788733208742
1.348,32.3254671008943
1.349,32.3721370276559
1.35,32.4188832119601
1.351,32.4657057640416
1.352,32.5126047935633
1.353,32.5595804096135
1.354,32.6066327207032
1.355,32.6537618347611
1.356,32.7009678591309
1.357,32.7482509005683
1.358,32.7956110652365
1.359,32.8430484587036
1.36,32.890563185939
1.361,32.938155351309
1.362,32.9858250585753
1.363,33.0335724108894
1.364,33.0813975107912
1.365,33.1293004602042
1.366,33.1772813604324
1.367,33.2253403121574
1.368,33.2734774154346
1.369,33.3216927696905
1.37,33.369986473718
1.371,33.4183586256745
1.372,33.4668093230776
1.373,33.5153386628026
1.374,33.5639467410783
1.375,33.6126336534847
1.376,33.6613994949484
1.377,33.7102443597408
1.378,33.7591683414737
1.379,33.8081715330968
1.38,33.8572540268935
1.381,33.906415914479
1.382,33.9556572867958
1.383,34.0049782341115
1.384,34.0543788460145
1.385,34.1038592114118
1.386,34.1534194185253
1.387,34.2030595548887
1.388,34.2527797073444
1.389,34.3025799620402
1.39,34.3524604044264
1.391,34.4024211192522
1.392,34.4524621905627
1.393,34.5025837016968
1.394,34.5527857352819
1.395,34.603068373233
1.396,34.6534316967483
1.397,34.7038757863065
1.398,34.7544007216635
1.399,34.8050065818502
1.4,34.8556934451677
1.401,34.906461389186
1.402,34.9573104907401
1.403,35.0082408259269
1.404,35.0592524701024
1.405,35.1103454978785
1.406,35.1615199831205
1.407,35.2127759989427
1.408,35.2641136177075
1.409,35.3155329110209
1.41,35.3670339497292
1.411,35.4186168039177
1.412,35.4702815429058
1.413,35.5220282352455
1.414,35.5738569487177
1.415,35.6257677503294
1.416,35.6777607063107
1.417,35.7298358821121
1.418,35.781993342401
1.419,35.8342331510598
1.42,35.8865553711814
1.421,35.9389600650682
1.422,35.9914472942274
1.423,36.0440171193692
1.424,36.0966696004036
1.425,36.1494047964373
1.426,36.2022227657711
1.427,36.255123565897
1.428,36.3081072534948
1.429,36.36117388443
1.43,36.4143235137503
1.431,36.4675561956833
1.432,36.5208719836331
1.433,36.5742709301775
1.434,36.6277530870653
1.435,36.6813185052138
1.436,36.7349672347051
1.437,36.7886993247841
1.438,36.8425148238549
1.439,36.8964137794788
1.44,36.9503962383703
1.441,37.0044622463957
1.442,37.0586118485687
1.443,37.1128450890493
1.444,37.167162011139
1.445,37.2215626572795
1.446,37.2760470690496
1.447,37.3306152871615
1.448,37.3852673514594
1.449,37.4400033009145
1.45,37.494823173625
1.451,37.5497270068109
1.452,37.6047148368124
1.453,37.6597866990863
1.454,37.7149426282039
1.455,37.7701826578477
1.456,37.8255068208088
1.457,37.8809151489836
1.458,37.9364076733718
1.459,37.9919844240725
1.46,38.0476454302825
1.461,38.1033907202924
1.462,38.1592203214841
1.463,38.2151342603283
1.464,38.2711325623817
1.465,38.327215252283
1.466,38.3833823537509
1.467,38.4396338895822
1.468,38.4959698816466
1.469,38.5523903508859
1.47,38.6088953173097
1.471,38.6654847999933
1.472,38.7221588170748
1.473,38.7789173857518
1.474,38.8357605222785
1.475,38.8926882419631
1.476,38.949700559165
1.477,39.0067974872905
1.478,39.0639790387918
1.479,39.1212452251631
1.48,39.1785960569373
1.481,39.2360315436833
1.482,39.2935516940039
1.483,39.3511565155309
1.484,39.408846014924
1.485,39.4666201978668
1.486,39.5244790690634
1.487,39.5824226322368
1.488,39.6404508901245
1.489,39.6985638444756
1.49,39.7567614960488
1.491,39.8150438446078
1.492,39.8734108889191
1.493,39.9318626267493
1.494,39.9903990548604
1.495,40.0490201690086
1.496,40.1077259639393
1.497,40.1665164333858
1.498,40.2253915700642
1.499,40.2843513656719
1.5,40.3433958108829
1.501,40.4025248953458
1.502,40.4617386076799
1.503,40.5210369354722
1.504,40.5804198652732
1.505,40.6398873825956
1.506,40.6994394719088
1.507,40.7590761166368
1.508,40.8187972991548
1.509,40.8786030007851
1.51,40.9384932017945
1.511,40.9984678813908
1.512,41.0585270177182
1.513,41.1186705878556
1.514,41.178898567812
1.515,41.2392109325236
1.516,41.299607655849
1.517,41.3600887105679
1.518,41.4206540683751
1.519,41.4813036998789
1.52,41.542037574596
1.521,41.6028556609487
1.522,41.6637579262611
1.523,41.7247443367557
1.524,41.7858148575481
1.525,41.8469694526461
1.526,41.9082080849428
1.527,41.9695307162156
1.528,42.0309373071201
1.529,42.0924278171878
1.53,42.1540022048217
1.531,42.2156604272921
1.532,42.2774024407331
1.533,42.3392282001386
1.534,42.4011376593583
1.535,42.4631307710928
1.536,42.5252074868914
1.537,42.5873677571467
1.538,42.6496115310902
1.539,42.7119387567893
1.54,42.7743493811425
1.541,42.836843349875
1.542,42.8994206075351
1.543,42.9620810974892
1.544,43.0248247619181
1.545,43.0876515418122
1.546,43.150561376968
1.547,43.2135542059822
1.548,43.2766299662489
1.549,43.3397885939539
1.55,43.4030300240709
1.551,43.4663541903566
1.552,43.5297610253466
1.553,43.59325046035
1.554,43.6568224254456
1.555,43.7204768494767
1.556,43.7842136600467
1.557,43.8480327835136
1.558,43.9119341449861
1.559,43.9759176683192
1.56,44.0399832761069
1.561,44.1041308896807
1.562,44.1683604291018
1.563,44.2326718131578
1.564,44.2970649593564
1.565,44.361539783922
1.566,44.4260962017887
1.567,44.4907341265967
1.568,44.5554534706862
1.569,44.6202541450927
1.57,44.6851360595411
1.571,44.7500991224412
1.572,44.8151432408815
1.573,44.8802683206243
1.574,44.9454742661004
1.575,45.0107609804033
1.576,45.0761283652838
1.577,45.141576321144
1.578,45.2071047470326
1.579,45.2727135406383
1.58,45.338402598285
1.581,45.4041718149248
1.582,45.4700210841339
1.583,45.5359502981049
1.584,45.6019593476424
1.585,45.6680481221567
1.586,45.7342165096568
1.587,45.8004643967462
1.588,45.8667916686151
1.589,45.9331982090354
1.59,45.9996839003543
1.591,46.0662486234875
1.592,46.1328922579139
1.593,46.1996146816684
1.594,46.2664157713365
1.595,46.3332954020468
1.596,46.4002534474655
1.597,46.4672897797891
1.598,46.5344042697391
1.599,46.6015967865539
1.6,46.6688671979831
1.601,46.7362153702806
1.602,46.8036411681981
1.603,46.8711444549776
1.604,46.9387250923455
1.605,47.0063829405051
1.606,47.0741178581297
1.607,47.1419297023563
1.608,47.2098183287775
1.609,47.2777835914352
1.61,47.3458253428134
1.611,47.4139434338311
1.612,47.4821377138341
1.613,47.5504080305892
1.614,47.6187542302764
1.615,47.6871761574805
1.616,47.7556736551854
1.617,47.8242465647653
1.618,47.8928947259779
1.619,47.9616179769562
1.62,48.0304161542023
1.621,48.0992890925773
1.622,48.1682366252964
1.623,48.2372585839188
1.624,48.3063547983418
1.625,48.3755250967912
1.626,48.4447693058149
1.627,48.514087250274
1.628,48.5834787533354
1.629,48.6529436364631
1.63,48.722481719411
1.631,48.7920928202137
1.632,48.8617767551797
1.633,48.9315333388815
1.634,49.0013623841489
1.635,49.07126370206
1.636,49.1412371019321
1.637,49.2112823913149
1.638,49.2813993759809
1.639,49.351587859917
1.64,49.4218476453163
1.641,49.4921785325695
1.642,49.5625803202562
1.643,49.6330528051357
1.644,49.7035957821394
1.645,49.7742090443608
1.646,49.8448923830478
1.647,49.9156455875934
1.648,49.9864684455262
1.649,50.0573607425028
1.65,50.1283222622977
1.651,50.199352786795
1.652,50.2704520959789
1.653,50.3416199679246
1.654,50.4128561787896
1.655,50.4841605028047
1.656,50.5555327122638
1.657,50.6269725775158
1.658,50.6984798669546
1.659,50.7700543470105
1.66,50.8416957821395
1.661,50.9134039348159
1.662,50.9851785655215
1.663,51.0570194327361
1.664,51.1289262929294
1.665,51.2008989005496
1.666,51.2729370080159
1.667,51.3450403657068
1.668,51.4172087219525
1.669,51.4894418230244
1.67,51.5617394131248
1.671,51.6341012343787
1.672,51.7065270268231
1.673,51.7790165283976
1.674,51.8515694749344
1.675,51.9241856001489
1.676,51.9968646356299
1.677,52.0696063108296
1.678,52.1424103530539
1.679,52.2152764874528
1.68,52.2882044370099
1.681,52.361193922533
1.682,52.4342446626445
1.683,52.5073563737708
1.684,52.580528770133
1.685,52.6537615637366
1.686,52.7270544643616
1.687,52.8004071795532
1.688,52.8738194146104
1.689,52.9472908725779
1.69,53.0208212542346
1.691,53.0944102580849
1.692,53.1680575803471
1.693,53.2417629149454
1.694,53.3155259534984
1.695,53.3893463853094
1.696,53.4632238973576
1.697,53.5371581742866
1.698,53.6111488983953
1.699,53.6851957496276
1.7,53.7592984055627
1.701,53.8334565414053
1.702,53.9076698299748
1.703,53.9819379416969
1.704,54.0562605445922
1.705,54.1306373042675
1.706,54.2050678839048
1.707,54.2795519442529
1.708,54.3540891436156
1.709,54.4286791378443
1.71,54.5033215803264
1.711,54.5780161219761
1.712,54.6527624112251
1.713,54.7275600940117
1.714,54.8024088137734
1.715,54.8773082114346
1.716,54.9522579253985
1.717,55.0272575915382
1.718,55.1023068431854
1.719,55.177405311122
1.72,55.252552623571
1.721,55.3277484061859
1.722,55.4029922820429
1.723,55.4782838716303
1.724,55.5536227928398
1.725,55.6290086609575
1.726,55.7044410886544
1.727,55.7799196859779
1.728,55.8554440603417
1.729,55.931013816518
1.73,56.006628556628
1.731,56.0822878801335
1.732,56.1579913838277
1.733,56.2337386618264
1.734,56.3095293055598
1.735,56.3853629037646
1.736,56.4612390424739
1.737,56.5371573050099
1.738,56.6131172719759
1.739,56.6891185212472
1.74,56.7651606279633
1.741,56.8412431645205
1.742,56.9173657005625
1.743,56.9935278029747
1.744,57.0697290358743
1.745,57.1459689606039
1.746,57.2222471357235
1.747,57.2985631170036
1.748,57.3749164574166
1.749,57.4513067071315
1.75,57.5277334135049
1.751,57.6041961210749
1.752,57.6806943715544
1.753,57.757227703824
1.754,57.8337956539254
1.755,57.9103977550547
1.756,57.9870335375565
1.757,58.0637025289173
1.758,58.1404042537593
1.759,58.2171382338349
1.76,58.2939039880202
1.761,58.3707010323096
1.762,58.4475288798107
1.763,58.5243870407383
1.764,58.601275022409
1.765,58.6781923292369
1.766,58.7551384627278
1.767,58.832112921475
1.768,58.9091152011545
1.769,58.9861447945205
1.77,59.0632011914012
1.771,59.1402838786944
1.772,59.2173923403641
1.773,59.2945260574362
1.774,59.3716845079955
1.775,59.4488671671816
1.776,59.5260735071864
1.777,59.6033029972506
1.778,59.680555103661
1.779,59.7578292897481
1.78,59.8351250158834
1.781,59.9124417394768
1.782,59.9897789149761
1.783,60.0671359938633
1.784,60.1445124246541
1.785,60.2219076528963
1.786,60.2993211211689
1.787,60.3767522690803
1.788,60.4542005332687
1.789,60.5316653474008
1.79,60.6091461421719
1.791,60.686642345306
1.792,60.7641533815554
1.793,60.8416786727023
1.794,60.919217637558
1.795,60.9967696919654
1.796,61.074334248799
1.797,61.1519107179669
1.798,61.2294985064125
1.799,61.3070970181164
1.8,61.3847056540986
1.801,61.4623238124211
1.802,61.5399508881904
1.803,61.6175862735614
1.804,61.6952293577392
1.805,61.7728795269843
1.806,61.8505361646154
1.807,61.9281986510139
1.808,62.0058663636288
1.809,62.0835386769805
1.81,62.1612149626671
1.811,62.238894589368
1.812,62.3165769228517
1.813,62.3942613259799
1.814,62.4719471587145
1.815,62.5496337781247
1.816,62.6273205383926
1.817,62.7050067908216
1.818,62.7826918838431
1.819,62.8603751630249
1.82,62.9380559710793
1.821,63.0157336478707
1.822,63.0934075304256
1.823,63.1710769529417
1.824,63.2487412467962
1.825,63.3263997405566
1.826,63.404051759991
1.827,63.481696628078
1.828,63.5593336650178
1.829,63.6369621882438
1.83,63.7145815124334
1.831,63.7921909495209
1.832,63.8697898087087
1.833,63.9473773964808
1.834,64.0249530166153
1.835,64.1025159701983
1.836,64.1800655556369
1.837,64.2576010686741
1.838,64.3351218024029
1.839,64.4126270472807
1.84,64.4901160911457
1.841,64.5675882192313
1.842,64.6450427141832
1.843,64.7224788560748
1.844,64.7998959224248
1.845,64.8772931882133
1.846,64.9546699259012
1.847,65.032025405446
1.848,65.1093588943217
1.849,65.1866696575367
1.85,65.2639569576536
1.851,65.3412200548083
1.852,65.4184582067297
1.853,65.495670668761
1.854,65.5728566938795
1.855,65.6500155327181
1.856,65.7271464335872
1.857,65.8042486424962
1.858,65.881321403176
1.859,65.9583639571023
1.86,66.035375543518
1.861,66.1123553994576
1.862,66.1893027597708
1.863,66.266216857147
1.864,66.343096922141
1.865,66.4199421831967
1.866,66.4967518666742
1.867,66.5735251968759
1.868,66.650261396072
1.869,66.7269596845288
1.87,66.8036192805355
1.871,66.8802394004316
1.872,66.9568192586364
1.873,67.0333580676763
1.874,67.1098550382154
1.875,67.1863093790833
1.876,67.2627202973067
1.877,67.3390869981392
1.878,67.4154086850917
1.879,67.4916845599639
1.88,67.5679138228768
1.881,67.6440956723034
1.882,67.720229305102
1.883,67.7963139165492
1.884,67.8723487003736
1.885,67.9483328487881
1.886,68.0242655525256
1.887,68.1001460008739
1.888,68.1759733817087
1.889,68.2517468815314
1.89,68.3274656855034
1.891,68.4031289774831
1.892,68.4787359400625
1.893,68.5542857546048
1.894,68.6297776012804
1.895,68.705210659107
1.896,68.7805841059861
1.897,68.8558971187425
1.898,68.9311488731644
1.899,69.006338544041
1.9,69.081465305204
1.901,69.1565283295675
1.902,69.2315267891684
1.903,69.3064598552085
1.904,69.3813266980947
1.905,69.4561264874824
1.906,69.5308583923163
1.907,69.6055215808748
1.908,69.6801152208113
1.909,69.7546384791988
1.91,69.8290905225733
1.911,69.9034705169783
1.912,69.9777776280092
1.913,70.0520110208576
1.914,70.1261698603575
1.915,70.2002533110307
1.916,70.2742605371323
1.917,70.3481907026975
1.918,70.4220429715877
1.919,70.4958165075385
1.92,70.569510474206
1.921,70.6431240352151
1.922,70.7166563542068
1.923,70.7901065948872
1.924,70.8634739210761
1.925,70.9367574967553
1.926,71.0099564861187
1.927,71.0830700536207
1.928,71.1560973640268
1.929,71.2290375824641
1.93,71.3018898744705
1.931,71.3746534060461
1.932,71.4473273437044
1.933,71.5199108545227
1.934,71.5924031061947
1.935,71.664803267081
1.936,71.7371105062613
1.937,71.8093239935877
1.938,71.8814428997358
1.939,71.953466396258
1.94,72.0253936556364
1.941,72.0972238513359
1.942,72.1689561578569
1.943,72.2405897507902
1.944,72.3121238068692
1.945,72.3835575040246
1.946,72.4548900214381
1.947,72.5261205395976
1.948,72.59724824035
1.949,72.6682723069571
1.95,72.7391919241498
1.951,72.810006278183
1.952,72.880714556891
1.953,72.9513159497418
1.954,73.0218096478927
1.955,73.0921948442464
1.956,73.1624707335053
1.957,73.2326365122279
1.958,73.3026913788839
1.959,73.3726345339102
1.96,73.4424651797666
1.961,73.5121825209916
1.962,73.5817857642587
1.963,73.651274118432
1.964,73.7206467946215
1.965,73.7899030062405
1.966,73.8590419690608
1.967,73.9280629012686
1.968,73.9969650235211
1.969,74.0657475590019
1.97,74.1344097334773
1.971,74.2029507753522
1.972,74.2713699157265
1.973,74.33966638845
1.974,74.4078394301793
1.975,74.4758882804326
1.976,74.5438121816459
1.977,74.6116103792287
1.978,74.6792821216192
1.979,74.7468266603398
1.98,74.8142432500524
1.981,74.8815311486134
1.982,74.9486896171292
1.983,75.0157179200104
1.984,75.0826153250271
1.985,75.1493811033629
1.986,75.21601452967
1.987,75.2825148821228
1.988,75.348881442472
1.989,75.4151134960988
1.99,75.4812103320679
1.991,75.5471712431814
1.992,75.6129955260315
1.993,75.6786824810535
1.994,75.7442314125789
1.995,75.8096416288873
1.996,75.874912442258
1.997,75.9400431690233
1.998,76.0050331296185
1.999,76.0698816486334
2,76.1345880548647
2.001,76.1991516813643
2.002,76.263571865491
2.003,76.3278479489602
2.004,76.3919792778927
2.005,76.4559652028653
2.006,76.519805078958
2.007,76.5834982658037
2.008,76.6470441276354
2.009,76.7104420333342
2.01,76.7736913564764
2.011,76.8367914753803
2.012,76.899741773153
2.013,76.9625416377353
2.014,77.0251904619483
2.015,77.0876876435373
2.016,77.1500325852175
2.017,77.2122246947172
2.018,77.2742633848216
2.019,77.336148073416
2.02,77.3978781835283
2.021,77.4594531433709
2.022,77.5208723863824
2.023,77.5821353512685
2.024,77.6432414820426
2.025,77.7041902280657
2.026,77.7649810440851
2.027,77.8256133902745
2.028,77.8860867322705
2.029,77.9464005412119
2.03,78.0065542937753
2.031,78.0665474722127
2.032,78.1263795643861
2.033,78.186050063804
2.034,78.2455584696549
2.035,78.3049042868419
2.036,78.3640870260155
2.037,78.4231062036066
2.038,78.4819613418586
2.039,78.5406519688583
2.04,78.599177618567
2.041,78.6575378308499
2.042,78.7157321515063
2.043,78.7737601322979
2.044,78.8316213309759
2.045,78.8893153113094
2.046,78.9468416431117
2.047,79.0041999022652
2.048,79.0613896707478
2.049,79.1184105366562
2.05,79.1752620942304
2.051,79.2319439438759
2.052,79.2884556921862
2.053,79.3447969519648
2.054,79.4009673422444
2.055,79.4569664883084
2.056,79.5127940217094
2.057,79.568449580287
2.058,79.6239328081868
2.059,79.6792433558761
2.06,79.7343808801609
2.061,79.7893450442
2.062,79.8441355175211
2.063,79.8987519760332
2.064,79.9531941020407
2.065,80.0074615842544
2.066,80.061554117804
2.067,80.1154714042479
2.068,80.1692131515835
2.069,80.2227790742561
2.07,80.2761688931667
2.071,80.3293823356801
2.072,80.3824191356307
2.073,80.4352790333292
2.074,80.4879617755668
2.075,80.5404671156197
2.076,80.5927948132524
2.077,80.6449446347205
2.078,80.6969163527723
2.079,80.7487097466494
2.08,80.8003246020877
2.081,80.8517607113155
2.082,80.9030178730533
2.083,80.954095892511
2.084,81.0049945813842
2.085,81.0557137578515
2.086,81.1062532465691
2.087,81.1566128786649
2.088,81.2067924917336
2.089,81.256791929828
2.09,81.3066110434522
2.091,81.3562496895526
2.092,81.4057077315085
2.093,81.4549850391215
2.094,81.5040814886051
2.095,81.5529969625724
2.096,81.6017313500238
2.097,81.6502845463333
2.098,81.6986564532348
2.099,81.7468469788067
2.1,81.794856037457
2.101,81.8426835499058
2.102,81.8903294431693
2.103,81.937793650541
2.104,81.9850761115733
2.105,82.0321767720585
2.106,82.0790955840081
2.107,82.1258325056323
2.108,82.1723875013183
2.109,82.2187605416079
2.11,82.2649516031746
2.111,82.3109606688001
2.112,82.3567877273496
2.113,82.402432773747
2.114,82.4478958089484
2.115,82.4931768399169
2.116,82.5382758795941
2.117,82.5831929468735
2.118,82.6279280665712
2.119,82.6724812693976
2.12,82.7168525919264
2.121,82.7610420765661
2.122,82.8050497715271
2.123,82.8488757307915
2.124,82.8925200140802
2.125,82.9359826868204
2.126,82.9792638201118
2.127,83.0223634906933
2.128,83.0652817809076
2.129,83.1080187786671
2.13,83.1505745774171
2.131,83.1929492761004
2.132,83.2351429791204
2.133,83.2771557963036
2.134,83.3189878428619
2.135,83.3606392393544
2.136,83.4021101116484
2.137,83.4434005908804
2.138,83.484510813416
2.139,83.5254409208099
2.14,83.5661910597651
2.141,83.6067613820917
2.142,83.6471520446656
2.143,83.6873632093862
2.144,83.7273950431338
2.145,83.7672477177276
2.146,83.8069214098815
2.147,83.8464163011608
2.148,83.8857325779389
2.149,83.9248704313518
2.15,83.9638300572541
2.151,84.0026116561739
2.152,84.0412154332676
2.153,84.0796415982735
2.154,84.1178903654668
2.155,84.1559619536122
2.156,84.1938565859185
2.157,84.2315744899908
2.158,84.2691158977836
2.159,84.306481045554
2.16,84.3436701738131
2.161,84.3806835272794
2.162,84.4175213548292
2.163,84.45418390945
2.164,84.4906714481906
2.165,84.5269842321133
2.166,84.563122526245
2.167,84.5990865995277
2.168,84.6348767247701
