frequency,e',e''
1000000000,20.778,0.2602
1010000000,20.7668,0.2285
1020000000,20.7613,0.2623
1030000000,20.8076,0.29
1040000000,20.8246,0.2604
1050000000,20.822,0.2598
1060000000,20.8472,0.2501
1070000000,20.8433,0.2499
1080000000,20.8368,0.3242
1090000000,20.7979,0.2643
1100000000,20.8174,0.2538
1110000000,20.7984,0.2626
1120000000,20.8024,0.2616
1130000000,20.8265,0.2499
1140000000,20.8181,0.2647
1150000000,20.8564,0.2577
1160000000,20.8272,0.2649
1170000000,20.8415,0.2784
1180000000,20.8185,0.2475
1190000000,20.8071,0.272
1200000000,20.7916,0.2383
1210000000,20.8022,0.2325
1220000000,20.852,0.1798
1230000000,20.7905,0.2078
1240000000,20.8208,0.2202
1250000000,20.8291,0.1802
1260000000,20.8418,0.2204
1270000000,20.8814,0.2233
1280000000,20.8765,0.1866
1290000000,20.9076,0.2123
1300000000,20.8881,0.1912
1310000000,20.8798,0.1929
1320000000,20.9295,0.2337
1330000000,20.883,0.2232
1340000000,20.8819,0.2304
1350000000,20.886,0.2319
1360000000,20.8794,0.211
1370000000,20.8767,0.2071
1380000000,20.8844,0.2013
1390000000,20.8534,0.2253
1400000000,20.8601,0.1792
1410000000,20.8747,0.1763
1420000000,20.8814,0.1547
1430000000,20.9064,0.1624
1440000000,20.9469,0.1146
1450000000,20.9685,0.0947
1460000000,20.9931,0.1243
1470000000,21.0334,0.1417
1480000000,21.0304,0.2031
1490000000,21.0391,0.2233
1500000000,21.0284,0.256
1510000000,21.0302,0.2921
1520000000,20.9966,0.3093
1530000000,20.9775,0.3235
1540000000,20.9473,0.3452
1550000000,20.9129,0.3222
1560000000,20.8673,0.3441
1570000000,20.8141,0.3144
1580000000,20.8366,0.2786
1590000000,20.8117,0.2602
1600000000,20.8383,0.2432
1610000000,20.8452,0.2291
1620000000,20.8431,0.1941
1630000000,20.8756,0.1712
1640000000,20.9077,0.2024
1650000000,20.9107,0.1935
1660000000,20.9092,0.1826
1670000000,20.9341,0.1884
1680000000,20.9607,0.1988
1690000000,20.9321,0.1873
1700000000,20.9597,0.1818
1710000000,20.9799,0.2189
1720000000,20.9984,0.2254
1730000000,20.9934,0.2473
1740000000,21.0239,0.2444
1750000000,20.9942,0.256
1760000000,21.0005,0.2457
1770000000,21.0095,0.2539
1780000000,20.9999,0.2593
1790000000,21.0055,0.2735
1800000000,21.0139,0.3138
1810000000,21.0213,0.3079
1820000000,21.0215,0.332
1830000000,21.0272,0.3466
1840000000,21.0126,0.3457
1850000000,20.9991,0.3851
1860000000,20.9934,0.374
1870000000,20.9902,0.3695
1880000000,20.958,0.3851
1890000000,20.9548,0.3811
1900000000,20.9268,0.3904
1910000000,20.9157,0.3753
1920000000,20.9082,0.3522
1930000000,20.8999,0.3462
1940000000,20.8962,0.3531
1950000000,20.8909,0.3308
1960000000,20.8868,0.3385
1970000000,20.8889,0.3463
1980000000,20.8808,0.3138
1990000000,20.8894,0.332
2000000000,20.8927,0.3236
2010000000,20.8903,0.3317
2020000000,20.8875,0.3261
2030000000,20.8729,0.3208
2040000000,20.885,0.3223
2050000000,20.8633,0.3009
2060000000,20.8607,0.3166
2070000000,20.8669,0.3145
2080000000,20.8518,0.3332
2090000000,20.8594,0.3369
2100000000,20.858,0.3334
2110000000,20.861,0.3274
2120000000,20.8698,0.3274
2130000000,20.875,0.315
2140000000,20.8665,0.3213
2150000000,20.8798,0.3382
2160000000,20.8859,0.3385
2170000000,20.8787,0.3447
2180000000,20.8784,0.3527
2190000000,20.8965,0.3372
2200000000,20.8904,0.3428
2210000000,20.8984,0.3389
2220000000,20.8947,0.3475
2230000000,20.8864,0.3296
2240000000,20.8812,0.3326
2250000000,20.8782,0.3321
2260000000,20.8813,0.3234
2270000000,20.8799,0.3294
2280000000,20.8614,0.3403
2290000000,20.8718,0.3205
2300000000,20.8685,0.3249
2310000000,20.8617,0.3042
2320000000,20.8537,0.3303
2330000000,20.8626,0.3112
2340000000,20.8565,0.3152
2350000000,20.8517,0.3019
2360000000,20.8471,0.3129
2370000000,20.8519,0.3167
2380000000,20.8544,0.3065
2390000000,20.848,0.3144
2400000000,20.831,0.2999
2410000000,20.8372,0.2934
2420000000,20.8194,0.2881
2430000000,20.8238,0.315
2440000000,20.8243,0.3125
2450000000,20.8184,0.321
2460000000,20.832,0.3324
2470000000,20.8305,0.3316
2480000000,20.8302,0.3423
2490000000,20.8166,0.3387
2500000000,20.8032,0.333
2510000000,20.7879,0.3434
2520000000,20.7907,0.3467
2530000000,20.7834,0.3308
2540000000,20.7928,0.3371
2550000000,20.7791,0.3271
2560000000,20.7914,0.3108
2570000000,20.7853,0.3068
2580000000,20.7841,0.2914
2590000000,20.7862,0.298
2600000000,20.7974,0.285
2610000000,20.8035,0.2821
2620000000,20.8169,0.2954
2630000000,20.8153,0.2843
2640000000,20.8185,0.2892
2650000000,20.8203,0.2841
2660000000,20.8201,0.2857
2670000000,20.8251,0.2837
2680000000,20.8349,0.2784
2690000000,20.838,0.2695
2700000000,20.8618,0.28
2710000000,20.8567,0.2993
2720000000,20.8854,0.285
2730000000,20.8871,0.2833
2740000000,20.888,0.28
2750000000,20.898,0.2868
2760000000,20.9016,0.2958
2770000000,20.8902,0.2754
2780000000,20.8788,0.2737
2790000000,20.8698,0.2805
2800000000,20.8686,0.2748
2810000000,20.8562,0.2747
2820000000,20.8609,0.2721
2830000000,20.8552,0.265
2840000000,20.8511,0.263
2850000000,20.8426,0.2712
2860000000,20.8277,0.2571
2870000000,20.8207,0.2469
2880000000,20.8026,0.243
2890000000,20.8036,0.2599
2900000000,20.797,0.2422
2910000000,20.7909,0.2359
2920000000,20.7943,0.2365
2930000000,20.8013,0.238
2940000000,20.8155,0.2358
2950000000,20.8208,0.2277
2960000000,20.8256,0.2344
2970000000,20.8359,0.23
2980000000,20.841,0.2265
2990000000,20.8501,0.24
3000000000,20.8563,0.2429
3010000000,20.8679,0.2487
3020000000,20.8763,0.2611
3030000000,20.9005,0.2787
3040000000,20.924,0.2886
3050000000,20.9329,0.2955
3060000000,20.9345,0.2848
3070000000,20.9713,0.3021
3080000000,20.9734,0.2925
3090000000,20.9912,0.3078
3100000000,20.999,0.3323
3110000000,21.0171,0.3383
3120000000,21.0254,0.3347
3130000000,21.032,0.3497
3140000000,21.0468,0.3443
3150000000,21.057,0.3398
3160000000,21.0636,0.3393
3170000000,21.0693,0.3588
3180000000,21.0747,0.3535
3190000000,21.0739,0.3643
3200000000,21.0702,0.3687
3210000000,21.0763,0.3665
3220000000,21.075,0.3666
3230000000,21.0633,0.3693
3240000000,21.0476,0.3784
3250000000,21.0354,0.3557
3260000000,21.015,0.353
3270000000,20.993,0.3628
3280000000,20.9808,0.3727
3290000000,20.977,0.3647
3300000000,20.9686,0.3744
3310000000,20.9656,0.3769
3320000000,20.9566,0.3718
3330000000,20.9443,0.3766
3340000000,20.9305,0.3763
3350000000,20.9173,0.3657
3360000000,20.8991,0.375
3370000000,20.8855,0.3907
3380000000,20.8865,0.3963
3390000000,20.8858,0.4033
3400000000,20.8961,0.4099
3410000000,20.9009,0.4144
3420000000,20.9061,0.4105
3430000000,20.9019,0.4164
3440000000,20.9065,0.4144
3450000000,20.8937,0.4186
3460000000,20.8947,0.44
3470000000,20.8954,0.4456
3480000000,20.9012,0.4533
3490000000,20.9145,0.4788
3500000000,20.9345,0.4848
3510000000,20.9463,0.4926
3520000000,20.9494,0.502
3530000000,20.9633,0.5103
3540000000,20.9658,0.5206
3550000000,20.9681,0.5203
3560000000,20.962,0.534
3570000000,20.9725,0.5452
3580000000,20.9696,0.5444
3590000000,20.9723,0.5648
3600000000,20.9816,0.5614
3610000000,20.9752,0.548
3620000000,20.9756,0.5528
3630000000,20.9681,0.532
3640000000,20.9629,0.5282
3650000000,20.9607,0.5241
3660000000,20.9625,0.5025
3670000000,20.9643,0.4933
3680000000,20.9663,0.4916
3690000000,20.9676,0.4796
3700000000,20.972,0.4702
3710000000,20.9616,0.4569
3720000000,20.9507,0.4382
3730000000,20.947,0.4339
3740000000,20.9321,0.4241
3750000000,20.923,0.4157
3760000000,20.9311,0.4154
3770000000,20.926,0.4313
3780000000,20.9204,0.428
3790000000,20.9149,0.4334
3800000000,20.9021,0.432
3810000000,20.8765,0.4332
3820000000,20.8572,0.4377
3830000000,20.8418,0.438
3840000000,20.8272,0.4642
3850000000,20.811,0.465
3860000000,20.8082,0.4855
3870000000,20.8005,0.5082
3880000000,20.7877,0.505
3890000000,20.7848,0.5075
3900000000,20.7634,0.5085
3910000000,20.7465,0.4923
3920000000,20.7415,0.495
3930000000,20.7315,0.496
3940000000,20.7393,0.4925
3950000000,20.7524,0.5085
3960000000,20.7759,0.5051
3970000000,20.8086,0.4994
3980000000,20.8267,0.4964
3990000000,20.8377,0.4839
4000000000,20.8418,0.4687
4010000000,20.8447,0.458
4020000000,20.8444,0.4576
4030000000,20.8444,0.4622
4040000000,20.8653,0.467
4050000000,20.8933,0.4637
4060000000,20.9126,0.4649
4070000000,20.9483,0.4885
4080000000,20.9776,0.4848
4090000000,20.9957,0.4727
4100000000,21.0048,0.4671
4110000000,21.0114,0.4585
4120000000,21.0107,0.4529
4130000000,21.0078,0.4536
4140000000,21.0118,0.4643
4150000000,21.017,0.4733
4160000000,21.024,0.4672
4170000000,21.0226,0.4695
4180000000,21.0209,0.4643
4190000000,21.0119,0.4545
4200000000,20.9921,0.4421
4210000000,20.9705,0.4397
4220000000,20.955,0.4333
4230000000,20.9329,0.4251
4240000000,20.9116,0.4302
4250000000,20.8902,0.4369
4260000000,20.8766,0.4359
4270000000,20.8451,0.4254
4280000000,20.8258,0.4238
4290000000,20.8096,0.4193
4300000000,20.7988,0.409
4310000000,20.7825,0.4088
4320000000,20.7885,0.416
4330000000,20.7924,0.4152
4340000000,20.7968,0.4071
4350000000,20.8036,0.4075
4360000000,20.8101,0.4047
4370000000,20.815,0.4009
4380000000,20.8103,0.3984
4390000000,20.82,0.4014
4400000000,20.8394,0.3989
4410000000,20.8574,0.4091
4420000000,20.8713,0.422
4430000000,20.879,0.4289
4440000000,20.9153,0.4283
4450000000,20.9298,0.4348
4460000000,20.9412,0.4387
4470000000,20.9515,0.4438
4480000000,20.96,0.4509
4490000000,20.9769,0.4507
4500000000,21.0161,0.4696
4510000000,21.0446,0.4973
4520000000,21.0808,0.5087
4530000000,21.1118,0.519
4540000000,21.1421,0.5127
4550000000,21.1542,0.5081
4560000000,21.1644,0.5017
4570000000,21.1667,0.5012
4580000000,21.1715,0.4952
4590000000,21.1686,0.502
4600000000,21.1838,0.518
4610000000,21.1902,0.5148
4620000000,21.186,0.5201
4630000000,21.1768,0.5196
4640000000,21.1658,0.5201
4650000000,21.1396,0.5148
4660000000,21.1155,0.5119
4670000000,21.094,0.5169
4680000000,21.0791,0.5202
4690000000,21.0616,0.5329
4700000000,21.0549,0.5514
4710000000,21.0483,0.5664
4720000000,21.0304,0.5632
4730000000,21.0153,0.5595
4740000000,20.9926,0.5584
4750000000,20.9642,0.5518
4760000000,20.9384,0.5486
4770000000,20.9139,0.5495
4780000000,20.9052,0.5676
4790000000,20.8998,0.5829
4800000000,20.9172,0.5824
4810000000,20.9153,0.5923
4820000000,20.9325,0.5943
4830000000,20.9312,0.5869
4840000000,20.9318,0.5846
4850000000,20.9362,0.5849
4860000000,20.9304,0.5745
4870000000,20.9367,0.5817
4880000000,20.9582,0.5901
4890000000,20.9821,0.5979
4900000000,20.9882,0.6077
4910000000,21.0141,0.6173
4920000000,21.0318,0.6146
4930000000,21.0371,0.6097
4940000000,21.044,0.6121
4950000000,21.056,0.6174
4960000000,21.0703,0.6239
4970000000,21.1047,0.6205
4980000000,21.0956,0.6528
4990000000,21.1361,0.652
5000000000,21.1522,0.6503
