"Freq [GHz]","cang_deg(S(2,1)) [deg]"
1.124,108.231641904478
1.125,108.166847990298
1.126,108.102054320505
1.127,108.037260896439
1.128,107.972467719428
1.129,107.907674790788
1.13,107.842882111825
1.131,107.778089683831
1.132,107.713297508091
1.133,107.648505585875
1.134,107.583713918443
1.135,107.518922507043
1.136,107.454131352914
1.137,107.389340457282
1.138,107.324549821362
1.139,107.259759446358
1.14,107.194969333464
1.141,107.130179483862
1.142,107.065389898724
1.143,107.000600579208
1.144,106.935811526466
1.145,106.871022741635
1.146,106.806234225844
1.147,106.741445980208
1.148,106.676658005835
1.149,106.61187030382
1.15,106.547082875247
1.151,106.48229572119
1.152,106.417508842714
1.153,106.35272224087
1.154,106.287935916701
1.155,106.223149871239
1.156,106.158364105505
1.157,106.09357862051
1.158,106.028793417254
1.159,105.964008496727
1.16,105.899223859909
1.161,105.834439507769
1.162,105.769655441266
1.163,105.704871661348
1.164,105.640088168955
1.165,105.575304965014
1.166,105.510522050443
1.167,105.445739426151
1.168,105.380957093035
1.169,105.316175051983
1.17,105.251393303872
1.171,105.186611849572
1.172,105.121830689939
1.173,105.05704982582
1.174,104.992269258056
1.175,104.927488987472
1.176,104.862709014888
1.177,104.797929341111
1.178,104.733149966942
1.179,104.668370893167
1.18,104.603592120567
1.181,104.538813649911
1.182,104.474035481959
1.183,104.409257617461
1.184,104.344480057158
1.185,104.279702801781
1.186,104.214925852051
1.187,104.150149208681
1.188,104.085372872372
1.189,104.020596843819
1.19,103.955821123705
1.191,103.891045712704
1.192,103.826270611482
1.193,103.761495820694
1.194,103.696721340987
1.195,103.631947172998
1.196,103.567173317355
1.197,103.502399774677
1.198,103.437626545574
1.199,103.372853630645
1.2,103.308081030484
1.201,103.243308745672
1.202,103.178536776782
1.203,103.113765124379
1.204,103.048993789019
1.205,102.984222771248
1.206,102.919452071603
1.207,102.854681690614
1.208,102.7899116288
1.209,102.725141886672
1.21,102.660372464733
1.211,102.595603363475
1.212,102.530834583385
1.213,102.466066124938
1.214,102.401297988601
1.215,102.336530174834
1.216,102.271762684086
1.217,102.206995516799
1.218,102.142228673407
1.219,102.077462154333
1.22,102.012695959994
1.221,101.947930090797
1.222,101.883164547142
1.223,101.81839932942
1.224,101.753634438012
1.225,101.688869873293
1.226,101.624105635628
1.227,101.559341725376
1.228,101.494578142885
1.229,101.429814888497
1.23,101.365051962543
1.231,101.300289365349
1.232,101.235527097232
1.233,101.170765158498
1.234,101.10600354945
1.235,101.041242270379
1.236,100.976481321569
1.237,100.911720703296
1.238,100.84696041583
1.239,100.782200459429
1.24,100.717440834346
1.241,100.652681540827
1.242,100.587922579107
1.243,100.523163949415
1.244,100.458405651973
1.245,100.393647686993
1.246,100.328890054681
1.247,100.264132755235
1.248,100.199375788845
1.249,100.134619155693
1.25,100.069862855955
1.251,100.005106889796
1.252,99.9403512573779
1.253,99.8755959588513
1.254,99.8108409943612
1.255,99.7460863640445
1.256,99.6813320680308
1.257,99.6165781064423
1.258,99.5518244793936
1.259,99.4870711869919
1.26,99.4223182293373
1.261,99.3575656065222
1.262,99.2928133186321
1.263,99.228061365745
1.264,99.1633097479315
1.265,99.0985584652553
1.266,99.0338075177725
1.267,98.9690569055325
1.268,98.9043066285771
1.269,98.8395566869412
1.27,98.7748070806527
1.271,98.7100578097323
1.272,98.6453088741934
1.273,98.580560274043
1.274,98.5158120092805
1.275,98.4510640798987
1.276,98.3863164858834
1.277,98.3215692272132
1.278,98.2568223038603
1.279,98.1920757157897
1.28,98.1273294629596
1.281,98.0625835453215
1.282,97.99783796282
1.283,97.933092715393
1.284,97.8683478029717
1.285,97.8036032254806
1.286,97.7388589828373
1.287,97.6741150749531
1.288,97.6093715017323
1.289,97.5446282630728
1.29,97.479885358866
1.291,97.4151427889965
1.292,97.3504005533427
1.293,97.285658651776
1.294,97.2209170841618
1.295,97.1561758503589
1.296,97.0914349502195
1.297,97.0266943835894
1.298,96.9619541503084
1.299,96.8972142502096
1.3,96.8324746831197
1.301,96.7677354488593
1.302,96.7029965472426
1.303,96.6382579780778
1.304,96.5735197411663
1.305,96.508781836304
1.306,96.4440442632799
1.307,96.3793070218774
1.308,96.3145701118735
1.309,96.2498335330392
1.31,96.1850972851391
1.311,96.1203613679323
1.312,96.0556257811712
1.313,95.9908905246028
1.314,95.9261555979677
1.315,95.8614210010005
1.316,95.7966867334302
1.317,95.7319527949796
1.318,95.6672191853657
1.319,95.6024859042995
1.32,95.5377529514863
1.321,95.4730203266254
1.322,95.4082880294106
1.323,95.3435560595296
1.324,95.2788244166645
1.325,95.2140931004915
1.326,95.1493621106813
1.327,95.0846314468988
1.328,95.0199011088032
1.329,94.9551710960482
1.33,94.8904414082817
1.331,94.825712045146
1.332,94.760983006278
1.333,94.6962542913089
1.334,94.6315258998645
1.335,94.5667978315649
1.336,94.5020700860248
1.337,94.4373426628535
1.338,94.3726155616548
1.339,94.3078887820271
1.34,94.2431623235634
1.341,94.1784361858513
1.342,94.1137103684731
1.343,94.0489848710057
1.344,93.9842596930207
1.345,93.9195348340845
1.346,93.8548102937582
1.347,93.7900860715976
1.348,93.7253621671533
1.349,93.6606385799707
1.35,93.5959153095901
1.351,93.5311923555466
1.352,93.4664697173701
1.353,93.4017473945855
1.354,93.3370253867125
1.355,93.2723036932658
1.356,93.2075823137551
1.357,93.142861247685
1.358,93.078140494555
1.359,93.0134200538599
1.36,92.9486999250892
1.361,92.8839801077278
1.362,92.8192606012554
1.363,92.7545414051469
1.364,92.6898225188724
1.365,92.6251039418971
1.366,92.5603856736812
1.367,92.4956677136804
1.368,92.4309500613454
1.369,92.3662327161221
1.37,92.3015156774519
1.371,92.236798944771
1.372,92.1720825175114
1.373,92.1073663951001
1.374,92.0426505769595
1.375,91.9779350625075
1.376,91.9132198511571
1.377,91.8485049423169
1.378,91.7837903353909
1.379,91.7190760297784
1.38,91.6543620248743
1.381,91.5896483200689
1.382,91.5249349147479
1.383,91.4602218082928
1.384,91.3955090000804
1.385,91.330796489483
1.386,91.2660842758687
1.387,91.2013723586011
1.388,91.1366607370393
1.389,91.0719494105382
1.39,91.0072383784483
1.391,90.9425276401156
1.392,90.8778171948822
1.393,90.8131070420854
1.394,90.7483971810586
1.395,90.6836876111309
1.396,90.6189783316271
1.397,90.5542693418678
1.398,90.4895606411694
1.399,90.4248522288441
1.4,90.3601441042001
1.401,90.2954362665413
1.402,90.2307287151675
1.403,90.1660214493746
1.404,90.1013144684542
1.405,90.0366077716939
1.406,89.9719013583773
1.407,89.9071952277841
1.408,89.8424893791897
1.409,89.7777838118658
1.41,89.71307852508
1.411,89.648373518096
1.412,89.5836687901735
1.413,89.5189643405685
1.414,89.4542601685329
1.415,89.3895562733148
1.416,89.3248526541585
1.417,89.2601493103044
1.418,89.1954462409891
1.419,89.1307434454455
1.42,89.0660409229026
1.421,89.0013386725857
1.422,88.9366366937163
1.423,88.8719349855123
1.424,88.8072335471879
1.425,88.7425323779533
1.426,88.6778314770156
1.427,88.6131308435776
1.428,88.5484304768391
1.429,88.4837303759957
1.43,88.41903054024
1.431,88.3543309687605
1.432,88.2896316607424
1.433,88.2249326153673
1.434,88.1602338318134
1.435,88.0955353092552
1.436,88.0308370468638
1.437,87.9661390438068
1.438,87.9014412992485
1.439,87.8367438123495
1.44,87.7720465822671
1.441,87.7073496081554
1.442,87.6426528891648
1.443,87.5779564244425
1.444,87.5132602131324
1.445,87.4485642543748
1.446,87.3838685473071
1.447,87.319173091063
1.448,87.2544778847731
1.449,87.1897829275649
1.45,87.1250882185624
1.451,87.0603937568864
1.452,86.9956995416546
1.453,86.9310055719814
1.454,86.8663118469782
1.455,86.801618365753
1.456,86.7369251274108
1.457,86.6722321310535
1.458,86.6075393757796
1.459,86.542846860685
1.46,86.4781545848622
1.461,86.4134625474005
1.462,86.3487707473866
1.463,86.2840791839037
1.464,86.2193878560323
1.465,86.1546967628499
1.466,86.0900059034307
1.467,86.0253152768464
1.468,85.9606248821653
1.469,85.8959347184532
1.47,85.8312447847726
1.471,85.7665550801833
1.472,85.7018656037423
1.473,85.6371763545035
1.474,85.572487331518
1.475,85.5077985338343
1.476,85.4431099604979
1.477,85.3784216105515
1.478,85.313733483035
1.479,85.2490455769854
1.48,85.1843578914373
1.481,85.1196704254224
1.482,85.0549831779694
1.483,84.9902961481048
1.484,84.9256093348519
1.485,84.8609227372316
1.486,84.7962363542621
1.487,84.7315501849591
1.488,84.6668642283353
1.489,84.6021784834011
1.49,84.5374929491642
1.491,84.4728076246297
1.492,84.4081225088001
1.493,84.3434376006754
1.494,84.2787528992531
1.495,84.2140684035281
1.496,84.1493841124928
1.497,84.0847000251371
1.498,84.0200161404484
1.499,83.9553324574118
1.5,83.8906489750098
1.501,83.8259656922224
1.502,83.7612826080273
1.503,83.6965997213998
1.504,83.6319170313128
1.505,83.5672345367368
1.506,83.5025522366399
1.507,83.4378701299879
1.508,83.3731882157443
1.509,83.3085064928702
1.51,83.2438249603245
1.511,83.1791436170637
1.512,83.1144624620422
1.513,83.0497814942119
1.514,82.9851007125227
1.515,82.9204201159221
1.516,82.8557397033554
1.517,82.7910594737657
1.518,82.7263794260942
1.519,82.6616995592794
1.52,82.5970198722581
1.521,82.5323403639647
1.522,82.4676610333316
1.523,82.402981879289
1.524,82.338302900765
1.525,82.2736240966857
1.526,82.208945465975
1.527,82.1442670075549
1.528,82.0795887203453
1.529,82.0149106032639
1.53,81.9502326552265
1.531,81.8855548751472
1.532,81.8208772619374
1.533,81.7561998145073
1.534,81.6915225317645
1.535,81.6268454126152
1.536,81.5621684559632
1.537,81.4974916607106
1.538,81.4328150257576
1.539,81.3681385500025
1.54,81.3034622323416
1.541,81.2387860716695
1.542,81.1741100668788
1.543,81.1094342168604
1.544,81.0447585205033
1.545,80.9800829766946
1.546,80.9154075843196
1.547,80.8507323422621
1.548,80.7860572494038
1.549,80.7213823046247
1.55,80.6567075068032
1.551,80.5920328548158
1.552,80.5273583475374
1.553,80.4626839838411
1.554,80.3980097625983
1.555,80.3333356826788
1.556,80.2686617429507
1.557,80.2039879422805
1.558,80.1393142795328
1.559,80.0746407535708
1.56,80.0099673632561
1.561,79.9452941074485
1.562,79.8806209850065
1.563,79.8159479947867
1.564,79.7512751356443
1.565,79.6866024064331
1.566,79.6219298060048
1.567,79.5572573332102
1.568,79.4925849868985
1.569,79.4279127659168
1.57,79.3632406691114
1.571,79.2985686953268
1.572,79.2338968434061
1.573,79.1692251121908
1.574,79.1045535005212
1.575,79.039882007236
1.576,78.9752106311727
1.577,78.9105393711668
1.578,78.8458682260532
1.579,78.7811971946649
1.58,78.7165262758336
1.581,78.6518554683899
1.582,78.5871847711628
1.583,78.5225141829799
1.584,78.4578437026676
1.585,78.3931733290512
1.586,78.3285030609543
1.587,78.2638328971995
1.588,78.1991628366081
1.589,78.134492878
1.59,78.0698230201939
1.591,78.0051532620072
1.592,77.9404836022563
1.593,77.8758140397562
1.594,77.8111445733207
1.595,77.7464752017624
1.596,77.6818059238928
1.597,77.6171367385223
1.598,77.5524676444599
1.599,77.4877986405135
1.6,77.4231297254901
1.601,77.3584608981954
1.602,77.2937921574339
1.603,77.2291235020093
1.604,77.1644549307239
1.605,77.099786442379
1.606,77.035118035775
1.607,76.9704497097109
1.608,76.9057814629851
1.609,76.8411132943948
1.61,76.7764452027359
1.611,76.7117771868035
1.612,76.6471092453919
1.613,76.5824413772941
1.614,76.5177735813024
1.615,76.4531058562077
1.616,76.3884382008004
1.617,76.3237706138698
1.618,76.2591030942041
1.619,76.1944356405909
1.62,76.1297682518165
1.621,76.0651009266667
1.622,76.0004336639262
1.623,75.9357664623787
1.624,75.8710993208073
1.625,75.806432237994
1.626,75.7417652127202
1.627,75.6770982437662
1.628,75.6124313299117
1.629,75.5477644699354
1.63,75.4830976626154
1.631,75.4184309067287
1.632,75.3537642010519
1.633,75.2890975443606
1.634,75.2244309354295
1.635,75.1597643730328
1.636,75.0950978559441
1.637,75.0304313829357
1.638,74.9657649527798
1.639,74.9010985642473
1.64,74.8364322161091
1.641,74.7717659071347
1.642,74.7070996360934
1.643,74.6424334017537
1.644,74.5777672028833
1.645,74.5131010382494
1.646,74.4484349066185
1.647,74.3837688067566
1.648,74.3191027374288
1.649,74.2544366974
1.65,74.1897706854341
1.651,74.1251047002946
1.652,74.0604387407444
1.653,73.995772805546
1.654,73.9311068934609
1.655,73.8664410032505
1.656,73.8017751336754
1.657,73.7371092834958
1.658,73.6724434514714
1.659,73.6077776363611
1.66,73.5431118369238
1.661,73.4784460519174
1.662,73.4137802800997
1.663,73.3491145202278
1.664,73.2844487710586
1.665,73.2197830313481
1.666,73.1551172998523
1.667,73.0904515753265
1.668,73.0257858565258
1.669,72.9611201422046
1.67,72.8964544311172
1.671,72.8317887220172
1.672,72.7671230136581
1.673,72.7024573047928
1.674,72.6377915941739
1.675,72.5731258805539
1.676,72.5084601626846
1.677,72.4437944393174
1.678,72.3791287092038
1.679,72.3144629710946
1.68,72.2497972237405
1.681,72.1851314658918
1.682,72.1204656962985
1.683,72.0557999137103
1.684,71.9911341168768
1.685,71.9264683045472
1.686,71.8618024754702
1.687,71.7971366283948
1.688,71.7324707620694
1.689,71.6678048752421
1.69,71.603138966661
1.691,71.5384730350739
1.692,71.4738070792285
1.693,71.4091410978721
1.694,71.3444750897518
1.695,71.2798090536149
1.696,71.215142988208
1.697,71.1504768922781
1.698,71.0858107645716
1.699,71.021144603835
1.7,70.9564784088145
1.701,70.8918121782564
1.702,70.8271459109067
1.703,70.7624796055113
1.704,70.6978132608161
1.705,70.6331468755669
1.706,70.5684804485093
1.707,70.503813978389
1.708,70.4391474639515
1.709,70.3744809039423
1.71,70.3098142971068
1.711,70.2451476421905
1.712,70.1804809379387
1.713,70.1158141830968
1.714,70.0511473764101
1.715,69.986480516624
1.716,69.9218136024837
1.717,69.8571466327348
1.718,69.7924796061225
1.719,69.7278125213922
1.72,69.6631453772893
1.721,69.5984781725594
1.722,69.5338109059481
1.723,69.4691435762007
1.724,69.4044761820632
1.725,69.3398087222811
1.726,69.2751411956003
1.727,69.2104736007668
1.728,69.1458059365265
1.729,69.0811382016255
1.73,69.0164703948103
1.731,68.951802514827
1.732,68.8871345604223
1.733,68.8224665303426
1.734,68.757798423335
1.735,68.6931302381462
1.736,68.6284619735234
1.737,68.5637936282139
1.738,68.4991252009651
1.739,68.4344566905249
1.74,68.3697880956409
1.741,68.3051194150611
1.742,68.240450647534
1.743,68.1757817918079
1.744,68.1111128466316
1.745,68.0464438107541
1.746,67.9817746829244
1.747,67.917105461892
1.748,67.8524361464067
1.749,67.7877667352184
1.75,67.7230972270772
1.751,67.6584276207337
1.752,67.5937579149388
1.753,67.5290881084434
1.754,67.4644181999989
1.755,67.3997481883571
1.756,67.3350780722699
1.757,67.2704078504898
1.758,67.2057375217692
1.759,67.1410670848613
1.76,67.0763965385194
1.761,67.0117258814972
1.762,66.9470551125487
1.763,66.8823842304284
1.764,66.8177132338911
1.765,66.7530421216918
1.766,66.6883708925863
1.767,66.6236995453305
1.768,66.5590280786807
1.769,66.4943564913937
1.77,66.4296847822267
1.771,66.3650129499374
1.772,66.3003409932836
1.773,66.235668911024
1.774,66.1709967019175
1.775,66.1063243647234
1.776,66.0416518982017
1.777,65.9769793011124
1.778,65.9123065722166
1.779,65.8476337102754
1.78,65.7829607140505
1.781,65.7182875823042
1.782,65.6536143137993
1.783,65.5889409072988
1.784,65.5242673615666
1.785,65.4595936753671
1.786,65.3949198474649
1.787,65.3302458766254
1.788,65.2655717616145
1.789,65.2008975011985
1.79,65.1362230941446
1.791,65.07154853922
1.792,65.006873835193
1.793,64.9421989808323
1.794,64.8775239749072
1.795,64.8128488161873
1.796,64.7481735034431
1.797,64.6834980354458
1.798,64.6188224109668
1.799,64.5541466287785
1.8,64.4894706876537
1.801,64.4247945863658
1.802,64.360118323689
1.803,64.2954418983981
1.804,64.2307653092684
1.805,64.166088555076
1.806,64.1014116345976
1.807,64.0367345466105
1.808,63.9720572898928
1.809,63.9073798632231
1.81,63.8427022653809
1.811,63.7780244951462
1.812,63.7133465513
1.813,63.6486684326233
1.814,63.5839901378987
1.815,63.5193116659089
1.816,63.4546330154375
1.817,63.3899541852688
1.818,63.3252751741879
1.819,63.2605959809807
1.82,63.1959166044335
1.821,63.1312370433338
1.822,63.0665572964695
1.823,63.0018773626294
1.824,62.9371972406031
1.825,62.872516929181
1.826,62.807836427154
1.827,62.7431557333142
1.828,62.6784748464542
1.829,62.6137937653674
1.83,62.5491124888482
1.831,62.4844310156917
1.832,62.4197493446936
1.833,62.3550674746508
1.834,62.2903854043608
1.835,62.2257031326219
1.836,62.1610206582333
1.837,62.0963379799952
1.838,62.0316550967082
1.839,61.9669720071744
1.84,61.9022887101961
1.841,61.8376052045769
1.842,61.7729214891211
1.843,61.7082375626339
1.844,61.6435534239214
1.845,61.5788690717905
1.846,61.5141845050492
1.847,61.449499722506
1.848,61.3848147229709
1.849,61.3201295052543
1.85,61.2554440681675
1.851,61.1907584105232
1.852,61.1260725311346
1.853,61.0613864288159
1.854,60.9967001023824
1.855,60.93201355065
1.856,60.867326772436
1.857,60.8026397665583
1.858,60.7379525318359
1.859,60.6732650670887
1.86,60.6085773711377
1.861,60.5438894428046
1.862,60.4792012809124
1.863,60.4145128842848
1.864,60.3498242517467
1.865,60.2851353821238
1.866,60.2204462742431
1.867,60.1557569269323
1.868,60.0910673390201
1.869,60.0263775093363
1.87,59.9616874367121
1.871,59.8969971199789
1.872,59.8323065579699
1.873,59.7676157495188
1.874,59.7029246934607
1.875,59.6382333886316
1.876,59.5735418338685
1.877,59.5088500280095
1.878,59.4441579698937
1.879,59.3794656583614
1.88,59.3147730922538
1.881,59.2500802704133
1.882,59.1853871916834
1.883,59.1206938549084
1.884,59.0560002589341
1.885,58.9913064026071
1.886,58.9266122847751
1.887,58.8619179042871
1.888,58.797223259993
1.889,58.7325283507439
1.89,58.6678331753921
1.891,58.6031377327908
1.892,58.5384420217945
1.893,58.4737460412587
1.894,58.4090497900403
1.895,58.3443532669969
1.896,58.2796564709876
1.897,58.2149594008726
1.898,58.1502620555132
1.899,58.0855644337716
1.9,58.0208665345115
1.901,57.9561683565978
1.902,57.8914698988963
1.903,57.826771160274
1.904,57.7620721395995
1.905,57.697372835742
1.906,57.6326732475721
1.907,57.5679733739618
1.908,57.5032732137841
1.909,57.4385727659132
1.91,57.3738720292246
1.911,57.3091710025948
1.912,57.2444696849017
1.913,57.1797680750244
1.914,57.1150661718432
1.915,57.0503639742397
1.916,56.9856614810965
1.917,56.9209586912977
1.918,56.8562556037283
1.919,56.7915522172749
1.92,56.7268485308253
1.921,56.6621445432684
1.922,56.5974402534942
1.923,56.5327356603944
1.924,56.4680307628617
1.925,56.40332555979
1.926,56.3386200500747
1.927,56.2739142326122
1.928,56.2092081063003
1.929,56.1445016700382
1.93,56.0797949227262
1.931,56.0150878632662
1.932,55.9503804905608
1.933,55.8856728035146
1.934,55.8209648010329
1.935,55.7562564820228
1.936,55.6915478453924
1.937,55.6268388900512
1.938,55.56212961491
1.939,55.497420018881
1.94,55.4327101008776
1.941,55.3679998598145
1.942,55.303289294608
1.943,55.2385784041755
1.944,55.1738671874359
1.945,55.1091556433092
1.946,55.0444437707169
1.947,54.9797315685819
1.948,54.9150190358285
1.949,54.850306171382
1.95,54.7855929741695
1.951,54.7208794431195
1.952,54.6561655771612
1.953,54.591451375226
1.954,54.526736836246
1.955,54.4620219591554
1.956,54.3973067428889
1.957,54.3325911863835
1.958,54.2678752885768
1.959,54.2031590484084
1.96,54.1384424648189
1.961,54.0737255367505
1.962,54.0090082631468
1.963,53.9442906429527
1.964,53.8795726751146
1.965,53.8148543585803
1.966,53.7501356922989
1.967,53.6854166752211
1.968,53.6206973062991
1.969,53.5559775844862
1.97,53.4912575087374
1.971,53.4265370780089
1.972,53.3618162912588
1.973,53.297095147446
1.974,53.2323736455314
1.975,53.167651784477
1.976,53.1029295632465
1.977,53.0382069808048
1.978,52.9734840361186
1.979,52.9087607281556
1.98,52.8440370558854
1.981,52.7793130182789
1.982,52.7145886143082
1.983,52.6498638429475
1.984,52.5851387031718
1.985,52.5204131939581
1.986,52.4556873142845
1.987,52.390961063131
1.988,52.3262344394786
1.989,52.2615074423101
1.99,52.1967800706099
1.991,52.1320523233636
1.992,52.0673241995583
1.993,52.0025956981831
1.994,51.9378668182279
1.995,51.8731375586847
1.996,51.8084079185467
1.997,51.7436778968086
1.998,51.6789474924668
1.999,51.6142167045192
2,51.549485531965
2.001,51.4847539738052
2.002,51.4200220290422
2.003,51.3552896966798
2.004,51.2905569757238
2.005,51.2258238651809
2.006,51.1610903640598
2.007,51.0963564713707
2.008,51.0316221861252
2.009,50.9668875073364
2.01,50.9021524340193
2.011,50.8374169651899
2.012,50.7726810998663
2.013,50.7079448370679
2.014,50.6432081758157
2.015,50.5784711151322
2.016,50.5137336540416
2.017,50.4489957915696
2.018,50.3842575267436
2.019,50.3195188585922
2.02,50.2547797861461
2.021,50.1900403084371
2.022,50.1253004244989
2.023,50.0605601333668
2.024,49.9958194340774
2.025,49.9310783256692
2.026,49.8663368071821
2.027,49.8015948776576
2.028,49.7368525361391
2.029,49.6721097816712
2.03,49.6073666133003
2.031,49.5426230300744
2.032,49.4778790310429
2.033,49.4131346152573
2.034,49.3483897817702
2.035,49.2836445296362
2.036,49.2188988579112
2.037,49.1541527656528
2.038,49.0894062519205
2.039,49.0246593157752
2.04,48.9599119562793
2.041,48.8951641724971
2.042,48.8304159634943
2.043,48.7656673283384
2.044,48.7009182660986
2.045,48.6361687758454
2.046,48.5714188566512
2.047,48.5066685075902
2.048,48.4419177277379
2.049,48.3771665161715
2.05,48.3124148719702
2.051,48.2476627942143
2.052,48.1829102819864
2.053,48.1181573343701
2.054,48.0534039504511
2.055,47.9886501293167
2.056,47.9238958700557
2.057,47.8591411717587
2.058,47.7943860335178
2.059,47.729630454427
2.06,47.664874433582
2.061,47.6001179700798
2.062,47.5353610630193
2.063,47.4706037115014
2.064,47.405845914628
2.065,47.3410876715032
2.066,47.2763289812328
2.067,47.2115698429238
2.068,47.1468102556854
2.069,47.0820502186282
2.07,47.0172897308646
2.071,46.9525287915088
2.072,46.8877673996763
2.073,46.8230055544848
2.074,46.7582432550534
2.075,46.6934805005028
2.076,46.6287172899558
2.077,46.5639536225365
2.078,46.4991894973709
2.079,46.4344249135868
2.08,46.3696598703134
2.081,46.3048943666818
2.082,46.2401284018249
2.083,46.1753619748771
2.084,46.1105950849748
2.085,46.0458277312558
2.086,45.9810599128599
2.087,45.9162916289283
2.088,45.8515228786043
2.089,45.7867536610325
2.09,45.7219839753597
2.091,45.6572138207341
2.092,45.5924431963056
2.093,45.5276721012261
2.094,45.4629005346489
2.095,45.3981284957294
2.096,45.3333559836244
2.097,45.2685829974926
2.098,45.2038095364945
2.099,45.139035599792
2.1,45.0742611865493
2.101,45.0094862959318
2.102,44.944710927107
2.103,44.879935079244
2.104,44.8151587515136
2.105,44.7503819430885
2.106,44.685604653143
2.107,44.6208268808533
2.108,44.5560486253971
2.109,44.4912698859542
2.11,44.4264906617058
2.111,44.3617109518352
2.112,44.2969307555271
2.113,44.2321500719682
2.114,44.167368900347
2.115,44.1025872398535
2.116,44.0378050896798
2.117,43.9730224490195
2.118,43.908239317068
2.119,43.8434556930227
2.12,43.7786715760825
2.121,43.7138869654479
2.122,43.6491018603217
2.123,43.5843162599082
2.124,43.5195301634133
2.125,43.454743570045
2.126,43.3899564790129
2.127,43.3251688895283
2.128,43.2603808008044
2.129,43.1955922120561
2.13,43.1308031225002
2.131,43.0660135313551
2.132,43.0012234378412
2.133,42.9364328411806
2.134,42.8716417405969
2.135,42.806850135316
2.136,42.7420580245652
2.137,42.6772654075736
2.138,42.6124722835724
2.139,42.5476786517942
2.14,42.4828845114737
2.141,42.4180898618473
2.142,42.3532947021529
2.143,42.2884990316306
2.144,42.2237028495221
2.145,42.158906155071
2.146,42.0941089475226
2.147,42.0293112261239
2.148,41.9645129901239
2.149,41.8997142387733
2.15,41.8349149713246
2.151,41.7701151870322
2.152,41.705314885152
2.153,41.6405140649421
2.154,41.5757127256622
2.155,41.5109108665736
2.156,41.4461084869399
2.157,41.381305586026
2.158,41.3165021630989
2.159,41.2516982174274
2.16,41.186893748282
2.161,41.1220887549349
2.162,41.0572832366605
2.163,40.9924771927345
2.164,40.9276706224349
2.165,40.8628635250411
2.166,40.7980558998345
2.167,40.7332477460984
2.168,40.6684390631178
2.169,40.6036298501794
2.17,40.5388201065719
2.171,40.4740098315857
2.172,40.4091990245133
2.173,40.3443876846485
2.174,40.2795758112872
2.175,40.2147634037273
2.176,40.1499504612682
2.177,40.0851369832112
2.178,40.0203229688595
2.179,39.9555084175182
2.18,39.890693328494
2.181,39.8258777010954
2.182,39.7610615346329
2.183,39.6962448284188
2.184,39.6314275817673
2.185,39.566609793994
2.186,39.5017914644168
2.187,39.4369725923551
2.188,39.3721531771305
2.189,39.3073332180661
