Freq [GHz],"dB(S(1,1)) []","dB(S(1,2)) []","dB(S(2,1)) []","dB(S(2,2)) []"
1.059,-5.189496061,-2.153779394,-2.153779394,-5.184925165
1.06,-5.189501932,-2.15429773,-2.15429773,-5.184911196
1.061,-5.189521522,-2.154809433,-2.154809433,-5.18491089
1.062,-5.189554828,-2.155314504,-2.155314504,-5.184924244
1.063,-5.189601849,-2.15581294,-2.15581294,-5.184951257
1.064,-5.189662581,-2.156304742,-2.156304742,-5.184991926
1.065,-5.189737023,-2.156789909,-2.156789909,-5.18504625
1.066,-5.189825173,-2.15726844,-2.15726844,-5.185114226
1.067,-5.189927029,-2.157740334,-2.157740334,-5.185195854
1.068,-5.19004259,-2.15820559,-2.15820559,-5.18529113
1.069,-5.190171853,-2.158664209,-2.158664209,-5.185400055
1.07,-5.190314817,-2.15911619,-2.15911619,-5.185522625
1.071,-5.190471481,-2.159561531,-2.159561531,-5.185658841
1.072,-5.190641843,-2.160000233,-2.160000233,-5.185808701
1.073,-5.190825903,-2.160432296,-2.160432296,-5.185972204
1.074,-5.191023659,-2.160857719,-2.160857719,-5.186149349
1.075,-5.19123511,-2.161276501,-2.161276501,-5.186340135
1.076,-5.191460255,-2.161688643,-2.161688643,-5.186544561
1.077,-5.191699094,-2.162094144,-2.162094144,-5.186762627
1.078,-5.191951626,-2.162493004,-2.162493004,-5.186994332
1.079,-5.19221785,-2.162885223,-2.162885223,-5.187239675
1.08,-5.192497766,-2.163270801,-2.163270801,-5.187498657
1.081,-5.192791374,-2.163649738,-2.163649738,-5.187771277
1.082,-5.193098673,-2.164022033,-2.164022033,-5.188057535
1.083,-5.193419663,-2.164387687,-2.164387687,-5.188357431
1.084,-5.193754345,-2.164746701,-2.164746701,-5.188670965
1.085,-5.194102718,-2.165099073,-2.165099073,-5.188998137
1.086,-5.194464782,-2.165444805,-2.165444805,-5.189338948
1.087,-5.194840538,-2.165783896,-2.165783896,-5.189693398
1.088,-5.195229987,-2.166116347,-2.166116347,-5.190061487
1.089,-5.195633128,-2.166442158,-2.166442158,-5.190443216
1.09,-5.196049963,-2.166761329,-2.166761329,-5.190838587
1.091,-5.196480493,-2.167073861,-2.167073861,-5.191247598
1.092,-5.196924717,-2.167379755,-2.167379755,-5.191670253
1.093,-5.197382638,-2.16767901,-2.16767901,-5.192106551
1.094,-5.197854255,-2.167971628,-2.167971628,-5.192556494
1.095,-5.198339571,-2.168257608,-2.168257608,-5.193020084
1.096,-5.198838587,-2.168536952,-2.168536952,-5.19349732
1.097,-5.199351304,-2.16880966,-2.16880966,-5.193988206
1.098,-5.199877723,-2.169075733,-2.169075733,-5.194492742
1.099,-5.200417847,-2.169335172,-2.169335172,-5.19501093
1.1,-5.200971676,-2.169587977,-2.169587977,-5.195542772
1.101,-5.201539213,-2.169834149,-2.169834149,-5.19608827
1.102,-5.20212046,-2.17007369,-2.17007369,-5.196647426
1.103,-5.202715419,-2.170306599,-2.170306599,-5.197220242
1.104,-5.203324092,-2.170532879,-2.170532879,-5.19780672
1.105,-5.203946481,-2.170752529,-2.170752529,-5.198406863
1.106,-5.204582588,-2.170965552,-2.170965552,-5.199020673
1.107,-5.205232417,-2.171171948,-2.171171948,-5.199648152
1.108,-5.205895969,-2.171371718,-2.171371718,-5.200289303
1.109,-5.206573248,-2.171564864,-2.171564864,-5.200944129
1.11,-5.207264256,-2.171751386,-2.171751386,-5.201612633
1.111,-5.207968996,-2.171931287,-2.171931287,-5.202294817
1.112,-5.208687472,-2.172104567,-2.172104567,-5.202990686
1.113,-5.209419685,-2.172271228,-2.172271228,-5.203700241
1.114,-5.210165641,-2.172431271,-2.172431271,-5.204423486
1.115,-5.210925341,-2.172584698,-2.172584698,-5.205160425
1.116,-5.211698789,-2.17273151,-2.17273151,-5.205911061
1.117,-5.21248599,-2.172871709,-2.172871709,-5.206675398
1.118,-5.213286946,-2.173005296,-2.173005296,-5.207453439
1.119,-5.214101662,-2.173132273,-2.173132273,-5.208245188
1.12,-5.214930141,-2.173252641,-2.173252641,-5.209050649
1.121,-5.215772388,-2.173366403,-2.173366403,-5.209869827
1.122,-5.216628406,-2.17347356,-2.17347356,-5.210702724
1.123,-5.2174982,-2.173574114,-2.173574114,-5.211549347
1.124,-5.218381774,-2.173668067,-2.173668067,-5.212409698
1.125,-5.219279132,-2.173755421,-2.173755421,-5.213283782
1.126,-5.22019028,-2.173836177,-2.173836177,-5.214171604
1.127,-5.221115221,-2.173910338,-2.173910338,-5.215073169
1.128,-5.222053961,-2.173977905,-2.173977905,-5.215988481
1.129,-5.223006505,-2.174038882,-2.174038882,-5.216917545
1.13,-5.223972857,-2.174093269,-2.174093269,-5.217860366
1.131,-5.224953022,-2.174141069,-2.174141069,-5.218816949
1.132,-5.225947006,-2.174182285,-2.174182285,-5.2197873
1.133,-5.226954815,-2.174216918,-2.174216918,-5.220771424
1.134,-5.227976452,-2.174244971,-2.174244971,-5.221769326
1.135,-5.229011925,-2.174266446,-2.174266446,-5.222781011
1.136,-5.230061239,-2.174281346,-2.174281346,-5.223806486
1.137,-5.231124399,-2.174289673,-2.174289673,-5.224845755
1.138,-5.232201411,-2.17429143,-2.17429143,-5.225898826
1.139,-5.233292282,-2.174286618,-2.174286618,-5.226965703
1.14,-5.234397018,-2.174275241,-2.174275241,-5.228046394
1.141,-5.235515624,-2.174257302,-2.174257302,-5.229140903
1.142,-5.236648106,-2.174232802,-2.174232802,-5.230249237
1.143,-5.237794473,-2.174201746,-2.174201746,-5.231371404
1.144,-5.238954729,-2.174164134,-2.174164134,-5.232507408
1.145,-5.240128882,-2.174119971,-2.174119971,-5.233657257
1.146,-5.241316938,-2.174069259,-2.174069259,-5.234820958
1.147,-5.242518904,-2.174012001,-2.174012001,-5.235998517
1.148,-5.243734788,-2.173948199,-2.173948199,-5.237189941
1.149,-5.244964595,-2.173877858,-2.173877858,-5.238395237
1.15,-5.246208334,-2.17380098,-2.17380098,-5.239614413
1.151,-5.247466012,-2.173717567,-2.173717567,-5.240847475
1.152,-5.248737636,-2.173627624,-2.173627624,-5.242094431
1.153,-5.250023214,-2.173531153,-2.173531153,-5.243355289
1.154,-5.251322753,-2.173428157,-2.173428157,-5.244630055
1.155,-5.252636262,-2.17331864,-2.17331864,-5.245918738
1.156,-5.253963747,-2.173202605,-2.173202605,-5.247221346
1.157,-5.255305217,-2.173080056,-2.173080056,-5.248537885
1.158,-5.25666068,-2.172950995,-2.172950995,-5.249868366
1.159,-5.258030144,-2.172815427,-2.172815427,-5.251212794
1.16,-5.259413618,-2.172673354,-2.172673354,-5.252571179
1.161,-5.260811109,-2.17252478,-2.17252478,-5.253943529
1.162,-5.262222627,-2.172369709,-2.172369709,-5.255329853
1.163,-5.26364818,-2.172208145,-2.172208145,-5.256730158
1.164,-5.265087777,-2.172040091,-2.172040091,-5.258144454
1.165,-5.266541427,-2.17186555,-2.17186555,-5.259572749
1.166,-5.268009138,-2.171684527,-2.171684527,-5.261015053
1.167,-5.26949092,-2.171497025,-2.171497025,-5.262471373
1.168,-5.270986782,-2.171303049,-2.171303049,-5.26394172
1.169,-5.272496733,-2.171102601,-2.171102601,-5.265426102
1.17,-5.274020783,-2.170895687,-2.170895687,-5.266924529
1.171,-5.275558941,-2.170682309,-2.170682309,-5.268437011
1.172,-5.277111217,-2.170462473,-2.170462473,-5.269963556
1.173,-5.27867762,-2.170236181,-2.170236181,-5.271504174
1.174,-5.280258161,-2.170003439,-2.170003439,-5.273058875
1.175,-5.281852849,-2.16976425,-2.16976425,-5.27462767
1.176,-5.283461695,-2.169518619,-2.169518619,-5.276210567
1.177,-5.285084708,-2.16926655,-2.16926655,-5.277807577
1.178,-5.2867219,-2.169008046,-2.169008046,-5.27941871
1.179,-5.28837328,-2.168743114,-2.168743114,-5.281043977
1.18,-5.290038859,-2.168471756,-2.168471756,-5.282683388
1.181,-5.291718648,-2.168193977,-2.168193977,-5.284336952
1.182,-5.293412657,-2.167909782,-2.167909782,-5.286004682
1.183,-5.295120897,-2.167619176,-2.167619176,-5.287686588
1.184,-5.29684338,-2.167322162,-2.167322162,-5.28938268
1.185,-5.298580117,-2.167018746,-2.167018746,-5.29109297
1.186,-5.300331118,-2.166708933,-2.166708933,-5.292817468
1.187,-5.302096394,-2.166392726,-2.166392726,-5.294556186
1.188,-5.303875959,-2.166070131,-2.166070131,-5.296309136
1.189,-5.305669822,-2.165741152,-2.165741152,-5.298076327
1.19,-5.307477996,-2.165405795,-2.165405795,-5.299857773
1.191,-5.309300493,-2.165064064,-2.165064064,-5.301653484
1.192,-5.311137324,-2.164715964,-2.164715964,-5.303463472
1.193,-5.312988501,-2.1643615,-2.1643615,-5.30528775
1.194,-5.314854037,-2.164000678,-2.164000678,-5.307126329
1.195,-5.316733943,-2.163633502,-2.163633502,-5.308979221
1.196,-5.318628233,-2.163259977,-2.163259977,-5.310846438
1.197,-5.320536918,-2.162880109,-2.162880109,-5.312727993
1.198,-5.322460011,-2.162493903,-2.162493903,-5.314623898
1.199,-5.324397526,-2.162101364,-2.162101364,-5.316534165
1.2,-5.326349474,-2.161702497,-2.161702497,-5.318458808
1.201,-5.328315868,-2.161297308,-2.161297308,-5.320397839
1.202,-5.330296723,-2.160885802,-2.160885802,-5.322351271
1.203,-5.33229205,-2.160467985,-2.160467985,-5.324319116
1.204,-5.334301863,-2.160043863,-2.160043863,-5.326301388
1.205,-5.336326176,-2.15961344,-2.15961344,-5.3282981
1.206,-5.338365002,-2.159176722,-2.159176722,-5.330309266
1.207,-5.340418355,-2.158733715,-2.158733715,-5.332334898
1.208,-5.342486248,-2.158284425,-2.158284425,-5.334375011
1.209,-5.344568695,-2.157828857,-2.157828857,-5.336429617
1.21,-5.346665711,-2.157367017,-2.157367017,-5.338498731
1.211,-5.348777309,-2.156898912,-2.156898912,-5.340582367
1.212,-5.350903503,-2.156424546,-2.156424546,-5.342680538
1.213,-5.353044309,-2.155943926,-2.155943926,-5.344793259
1.214,-5.355199739,-2.155457057,-2.155457057,-5.346920544
1.215,-5.35736981,-2.154963947,-2.154963947,-5.349062407
1.216,-5.359554535,-2.1544646,-2.1544646,-5.351218862
1.217,-5.361753929,-2.153959023,-2.153959023,-5.353389925
1.218,-5.363968008,-2.153447222,-2.153447222,-5.355575609
1.219,-5.366196785,-2.152929204,-2.152929204,-5.35777593
1.22,-5.368440278,-2.152404974,-2.152404974,-5.359990903
1.221,-5.370698499,-2.151874539,-2.151874539,-5.362220542
1.222,-5.372971466,-2.151337905,-2.151337905,-5.364464862
1.223,-5.375259193,-2.150795078,-2.150795078,-5.36672388
1.224,-5.377561697,-2.150246066,-2.150246066,-5.368997609
1.225,-5.379878992,-2.149690874,-2.149690874,-5.371286067
1.226,-5.382211095,-2.149129509,-2.149129509,-5.373589268
1.227,-5.384558022,-2.148561978,-2.148561978,-5.375907227
1.228,-5.386919788,-2.147988286,-2.147988286,-5.378239962
1.229,-5.38929641,-2.147408442,-2.147408442,-5.380587487
1.23,-5.391687905,-2.146822451,-2.146822451,-5.382949819
1.231,-5.394094288,-2.146230321,-2.146230321,-5.385326974
1.232,-5.396515577,-2.145632058,-2.145632058,-5.387718968
1.233,-5.398951787,-2.145027668,-2.145027668,-5.390125818
1.234,-5.401402936,-2.14441716,-2.14441716,-5.39254754
1.235,-5.403869041,-2.143800539,-2.143800539,-5.39498415
1.236,-5.406350118,-2.143177814,-2.143177814,-5.397435666
1.237,-5.408846186,-2.14254899,-2.14254899,-5.399902105
1.238,-5.41135726,-2.141914075,-2.141914075,-5.402383483
1.239,-5.413883359,-2.141273077,-2.141273077,-5.404879817
1.24,-5.416424499,-2.140626002,-2.140626002,-5.407391125
1.241,-5.4189807,-2.139972857,-2.139972857,-5.409917424
1.242,-5.421551978,-2.13931365,-2.13931365,-5.412458731
1.243,-5.424138351,-2.138648388,-2.138648388,-5.415015064
1.244,-5.426739837,-2.137977079,-2.137977079,-5.417586441
1.245,-5.429356455,-2.13729973,-2.13729973,-5.42017288
1.246,-5.431988222,-2.136616348,-2.136616348,-5.422774398
1.247,-5.434635157,-2.135926941,-2.135926941,-5.425391013
1.248,-5.437297278,-2.135231517,-2.135231517,-5.428022744
1.249,-5.439974605,-2.134530083,-2.134530083,-5.430669609
1.25,-5.442667155,-2.133822646,-2.133822646,-5.433331626
1.251,-5.445374948,-2.133109215,-2.133109215,-5.436008814
1.252,-5.448098003,-2.132389798,-2.132389798,-5.438701191
1.253,-5.450836338,-2.131664401,-2.131664401,-5.441408777
1.254,-5.453589973,-2.130933034,-2.130933034,-5.444131589
1.255,-5.456358927,-2.130195703,-2.130195703,-5.446869648
1.256,-5.459143219,-2.129452416,-2.129452416,-5.449622971
1.257,-5.46194287,-2.128703183,-2.128703183,-5.452391579
1.258,-5.464757899,-2.12794801,-2.12794801,-5.455175491
1.259,-5.467588325,-2.127186906,-2.127186906,-5.457974726
1.26,-5.470434169,-2.12641988,-2.12641988,-5.460789303
1.261,-5.473295451,-2.125646938,-2.125646938,-5.463619243
1.262,-5.476172191,-2.12486809,-2.12486809,-5.466464566
1.263,-5.479064408,-2.124083343,-2.124083343,-5.46932529
1.264,-5.481972125,-2.123292706,-2.123292706,-5.472201437
1.265,-5.484895361,-2.122496188,-2.122496188,-5.475093027
1.266,-5.487834136,-2.121693796,-2.121693796,-5.478000079
1.267,-5.490788472,-2.12088554,-2.12088554,-5.480922615
1.268,-5.49375839,-2.120071428,-2.120071428,-5.483860654
1.269,-5.496743911,-2.119251467,-2.119251467,-5.486814218
1.27,-5.499745055,-2.118425668,-2.118425668,-5.489783328
1.271,-5.502761845,-2.117594038,-2.117594038,-5.492768003
1.272,-5.505794301,-2.116756587,-2.116756587,-5.495768266
1.273,-5.508842446,-2.115913322,-2.115913322,-5.498784137
1.274,-5.5119063,-2.115064254,-2.115064254,-5.501815638
1.275,-5.514985886,-2.11420939,-2.11420939,-5.50486279
1.276,-5.518081225,-2.113348739,-2.113348739,-5.507925615
1.277,-5.52119234,-2.112482312,-2.112482312,-5.511004134
1.278,-5.524319253,-2.111610115,-2.111610115,-5.514098369
1.279,-5.527461986,-2.110732159,-2.110732159,-5.517208342
1.28,-5.530620562,-2.109848453,-2.109848453,-5.520334076
1.281,-5.533795003,-2.108959006,-2.108959006,-5.523475591
1.282,-5.536985331,-2.108063826,-2.108063826,-5.526632911
1.283,-5.540191571,-2.107162924,-2.107162924,-5.529806058
1.284,-5.543413743,-2.106256308,-2.106256308,-5.532995055
1.285,-5.546651873,-2.105343988,-2.105343988,-5.536199923
1.286,-5.549905982,-2.104425973,-2.104425973,-5.539420686
1.287,-5.553176095,-2.103502272,-2.103502272,-5.542657367
1.288,-5.556462234,-2.102572896,-2.102572896,-5.545909989
1.289,-5.559764424,-2.101637853,-2.101637853,-5.549178575
1.29,-5.563082688,-2.100697153,-2.100697153,-5.552463147
1.291,-5.566417049,-2.099750805,-2.099750805,-5.555763731
1.292,-5.569767532,-2.098798821,-2.098798821,-5.559080348
1.293,-5.573134161,-2.097841208,-2.097841208,-5.562413024
1.294,-5.57651696,-2.096877977,-2.096877977,-5.565761781
1.295,-5.579915954,-2.095909137,-2.095909137,-5.569126643
1.296,-5.583331166,-2.094934699,-2.094934699,-5.572507635
1.297,-5.586762622,-2.093954673,-2.093954673,-5.57590478
1.298,-5.590210347,-2.092969067,-2.092969067,-5.579318104
1.299,-5.593674364,-2.091977893,-2.091977893,-5.582747629
1.3,-5.5971547,-2.090981161,-2.090981161,-5.586193382
1.301,-5.600651379,-2.089978879,-2.089978879,-5.589655386
1.302,-5.604164427,-2.08897106,-2.08897106,-5.593133667
1.303,-5.607693869,-2.087957711,-2.087957711,-5.596628249
1.304,-5.61123973,-2.086938845,-2.086938845,-5.600139157
1.305,-5.614802037,-2.085914472,-2.085914472,-5.603666416
1.306,-5.618380814,-2.0848846,-2.0848846,-5.607210053
1.307,-5.621976089,-2.083849242,-2.083849242,-5.610770092
1.308,-5.625587886,-2.082808407,-2.082808407,-5.614346558
1.309,-5.629216233,-2.081762106,-2.081762106,-5.617939478
1.31,-5.632861155,-2.080710349,-2.080710349,-5.621548878
1.311,-5.636522679,-2.079653147,-2.079653147,-5.625174782
1.312,-5.640200831,-2.07859051,-2.07859051,-5.628817219
1.313,-5.643895639,-2.07752245,-2.07752245,-5.632476212
1.314,-5.647607129,-2.076448977,-2.076448977,-5.63615179
1.315,-5.651335328,-2.075370101,-2.075370101,-5.639843978
1.316,-5.655080263,-2.074285834,-2.074285834,-5.643552803
1.317,-5.658841962,-2.073196186,-2.073196186,-5.647278292
1.318,-5.662620452,-2.072101168,-2.072101168,-5.651020471
1.319,-5.66641576,-2.071000791,-2.071000791,-5.654779368
1.32,-5.670227914,-2.069895067,-2.069895067,-5.65855501
1.321,-5.674056941,-2.068784005,-2.068784005,-5.662347424
1.322,-5.677902871,-2.067667618,-2.067667618,-5.666156637
1.323,-5.681765731,-2.066545916,-2.066545916,-5.669982677
1.324,-5.685645548,-2.065418911,-2.065418911,-5.673825572
1.325,-5.689542352,-2.064286614,-2.064286614,-5.677685349
1.326,-5.69345617,-2.063149036,-2.063149036,-5.681562037
1.327,-5.697387033,-2.062006188,-2.062006188,-5.685455662
1.328,-5.701334967,-2.060858082,-2.060858082,-5.689366255
1.329,-5.705300002,-2.059704729,-2.059704729,-5.693293842
1.33,-5.709282168,-2.058546141,-2.058546141,-5.697238452
1.331,-5.713281492,-2.057382329,-2.057382329,-5.701200115
1.332,-5.717298005,-2.056213305,-2.056213305,-5.705178858
1.333,-5.721331736,-2.055039081,-2.055039081,-5.709174711
1.334,-5.725382715,-2.053859667,-2.053859667,-5.713187702
1.335,-5.729450971,-2.052675076,-2.052675076,-5.71721786
1.336,-5.733536533,-2.05148532,-2.05148532,-5.721265216
1.337,-5.737639433,-2.05029041,-2.05029041,-5.725329798
1.338,-5.7417597,-2.049090358,-2.049090358,-5.729411635
1.339,-5.745897364,-2.047885176,-2.047885176,-5.733510758
1.34,-5.750052456,-2.046674876,-2.046674876,-5.737627197
1.341,-5.754225007,-2.04545947,-2.04545947,-5.74176098
1.342,-5.758415046,-2.044238971,-2.044238971,-5.745912139
1.343,-5.762622606,-2.043013389,-2.043013389,-5.750080704
1.344,-5.766847716,-2.041782738,-2.041782738,-5.754266704
1.345,-5.771090407,-2.040547029,-2.040547029,-5.75847017
1.346,-5.775350712,-2.039306275,-2.039306275,-5.762691134
1.347,-5.779628662,-2.038060488,-2.038060488,-5.766929625
1.348,-5.783924287,-2.03680968,-2.03680968,-5.771185675
1.349,-5.78823762,-2.035553864,-2.035553864,-5.775459315
1.35,-5.792568693,-2.034293052,-2.034293052,-5.779750575
1.351,-5.796917537,-2.033027256,-2.033027256,-5.784059488
1.352,-5.801284184,-2.03175649,-2.03175649,-5.788386084
1.353,-5.805668667,-2.030480765,-2.030480765,-5.792730395
1.354,-5.810071018,-2.029200095,-2.029200095,-5.797092454
1.355,-5.81449127,-2.027914491,-2.027914491,-5.801472291
1.356,-5.818929455,-2.026623967,-2.026623967,-5.805869939
1.357,-5.823385606,-2.025328535,-2.025328535,-5.810285429
1.358,-5.827859756,-2.024028209,-2.024028209,-5.814718795
1.359,-5.832351938,-2.022723,-2.022723,-5.819170069
1.36,-5.836862185,-2.021412923,-2.021412923,-5.823639283
1.361,-5.841390531,-2.020097989,-2.020097989,-5.82812647
1.362,-5.845937009,-2.018778212,-2.018778212,-5.832631663
1.363,-5.850501653,-2.017453605,-2.017453605,-5.837154894
1.364,-5.855084496,-2.016124181,-2.016124181,-5.841696198
1.365,-5.859685573,-2.014789953,-2.014789953,-5.846255607
1.366,-5.864304918,-2.013450934,-2.013450934,-5.850833154
1.367,-5.868942565,-2.012107138,-2.012107138,-5.855428873
1.368,-5.873598548,-2.010758577,-2.010758577,-5.860042799
1.369,-5.878272902,-2.009405265,-2.009405265,-5.864674964
1.37,-5.882965661,-2.008047216,-2.008047216,-5.869325403
1.371,-5.887676861,-2.006684443,-2.006684443,-5.873994149
1.372,-5.892406536,-2.005316959,-2.005316959,-5.878681238
1.373,-5.897154722,-2.003944777,-2.003944777,-5.883386704
1.374,-5.901921453,-2.002567912,-2.002567912,-5.88811058
1.375,-5.906706766,-2.001186377,-2.001186377,-5.892852903
1.376,-5.911510695,-1.999800185,-1.999800185,-5.897613706
1.377,-5.916333277,-1.998409351,-1.998409351,-5.902393024
1.378,-5.921174547,-1.997013888,-1.997013888,-5.907190894
1.379,-5.926034542,-1.995613809,-1.995613809,-5.912007349
1.38,-5.930913297,-1.994209129,-1.994209129,-5.916842427
1.381,-5.935810848,-1.992799861,-1.992799861,-5.921696161
1.382,-5.940727234,-1.99138602,-1.99138602,-5.926568588
1.383,-5.945662489,-1.989967619,-1.989967619,-5.931459744
1.384,-5.95061665,-1.988544672,-1.988544672,-5.936369665
1.385,-5.955589756,-1.987117194,-1.987117194,-5.941298386
1.386,-5.960581842,-1.985685198,-1.985685198,-5.946245945
1.387,-5.965592946,-1.984248699,-1.984248699,-5.951212378
1.388,-5.970623105,-1.982807711,-1.982807711,-5.956197721
1.389,-5.975672357,-1.981362248,-1.981362248,-5.961202011
1.39,-5.980740739,-1.979912324,-1.979912324,-5.966225284
1.391,-5.98582829,-1.978457954,-1.978457954,-5.971267579
1.392,-5.990935047,-1.976999152,-1.976999152,-5.976328933
1.393,-5.996061048,-1.975535933,-1.975535933,-5.981409381
1.394,-6.001206332,-1.97406831,-1.97406831,-5.986508963
1.395,-6.006370937,-1.972596299,-1.972596299,-5.991627716
1.396,-6.011554902,-1.971119914,-1.971119914,-5.996765677
1.397,-6.016758266,-1.96963917,-1.96963917,-6.001922885
1.398,-6.021981067,-1.968154081,-1.968154081,-6.007099377
1.399,-6.027223344,-1.966664662,-1.966664662,-6.012295192
1.4,-6.032485137,-1.965170928,-1.965170928,-6.017510368
1.401,-6.037766485,-1.963672894,-1.963672894,-6.022744945
1.402,-6.043067428,-1.962170574,-1.962170574,-6.02799896
1.403,-6.048388005,-1.960663983,-1.960663983,-6.033272452
1.404,-6.053728256,-1.959153136,-1.959153136,-6.03856546
1.405,-6.059088221,-1.957638048,-1.957638048,-6.043878025
1.406,-6.064467941,-1.956118735,-1.956118735,-6.049210184
1.407,-6.069867455,-1.954595211,-1.954595211,-6.054561977
1.408,-6.075286804,-1.953067491,-1.953067491,-6.059933445
1.409,-6.080726029,-1.951535591,-1.951535591,-6.065324626
1.41,-6.08618517,-1.949999525,-1.949999525,-6.070735561
1.411,-6.091664269,-1.94845931,-1.94845931,-6.07616629
1.412,-6.097163366,-1.946914959,-1.946914959,-6.081616853
1.413,-6.102682503,-1.945366489,-1.945366489,-6.087087291
1.414,-6.108221721,-1.943813915,-1.943813915,-6.092577643
1.415,-6.113781062,-1.942257252,-1.942257252,-6.098087951
1.416,-6.119360568,-1.940696516,-1.940696516,-6.103618256
1.417,-6.12496028,-1.939131723,-1.939131723,-6.109168599
1.418,-6.130580241,-1.937562887,-1.937562887,-6.11473902
1.419,-6.136220492,-1.935990025,-1.935990025,-6.120329561
1.42,-6.141881077,-1.934413151,-1.934413151,-6.125940265
1.421,-6.147562037,-1.932832283,-1.932832283,-6.131571171
1.422,-6.153263416,-1.931247435,-1.931247435,-6.137222322
1.423,-6.158985256,-1.929658623,-1.929658623,-6.142893761
1.424,-6.1647276,-1.928065863,-1.928065863,-6.148585529
1.425,-6.170490492,-1.926469171,-1.926469171,-6.154297668
1.426,-6.176273975,-1.924868563,-1.924868563,-6.160030221
1.427,-6.182078093,-1.923264055,-1.923264055,-6.165783231
1.428,-6.187902888,-1.921655662,-1.921655662,-6.17155674
1.429,-6.193748406,-1.920043402,-1.920043402,-6.177350791
1.43,-6.19961469,-1.918427289,-1.918427289,-6.183165428
1.431,-6.205501784,-1.91680734,-1.91680734,-6.189000693
1.432,-6.211409732,-1.915183571,-1.915183571,-6.19485663
1.433,-6.21733858,-1.913555998,-1.913555998,-6.200733283
