"Freq [GHz]","dB(S(1,1)) []","dB(S(1,2)) []","dB(S(2,1)) []","dB(S(2,2)) []"
1.136,-22.572248258383,-0.643838392491756,-0.643838392491731,-22.577070376323
1.137,-22.5192331209753,-0.644728234591317,-0.644728234591294,-22.5239437775941
1.138,-22.466762804552,-0.645618687427152,-0.645618687427131,-22.471364349606
1.139,-22.4148312143641,-0.646509718460727,-0.646509718460704,-22.4193259385439
1.14,-22.3634323924807,-0.647401295093552,-0.647401295093531,-22.3678225293583
1.141,-22.3125605140816,-0.648293384669728,-0.648293384669707,-22.3168482419821
1.142,-22.2622098838787,-0.649185954478483,-0.649185954478462,-22.2663973276812
1.143,-22.21237493266,-0.650078971756753,-0.650078971756735,-22.2164641655289
1.144,-22.1630502139521,-0.650972403691759,-0.650972403691737,-22.1670432590041
1.145,-22.1142304007959,-0.651866217423592,-0.651866217423572,-22.1181292327038
1.146,-22.0659102826316,-0.652760380047836,-0.652760380047818,-22.0697168291691
1.147,-22.0180847622878,-0.653654858618199,-0.65365485861818,-22.0218009058176
1.148,-21.970748853072,-0.654549620149125,-0.654549620149108,-21.9743764319792
1.149,-21.9238976759571,-0.655444631618478,-0.655444631618461,-21.9274384860308
1.15,-21.8775264568614,-0.65633985997019,-0.656339859970176,-21.8809822526271
1.151,-21.8316305240177,-0.657235272116953,-0.657235272116938,-21.8350030200219
1.152,-21.7862053054287,-0.658130834942913,-0.658130834942898,-21.789496177478
1.153,-21.7412463264049,-0.659026515306375,-0.659026515306361,-21.7444572127623
1.154,-21.6967492071823,-0.659922280042539,-0.659922280042526,-21.6998817097218
1.155,-21.6527096606172,-0.660818095966228,-0.660818095966214,-21.6557653459383
1.156,-21.6091234899541,-0.661713929874636,-0.661713929874624,-21.6121038904588
1.157,-21.5659865866656,-0.662609748550115,-0.662609748550103,-21.5688932015986
1.158,-21.5232949283601,-0.663505518762929,-0.663505518762918,-21.5261292248146
1.159,-21.4810445767563,-0.664401207274064,-0.664401207274054,-21.4838079906457
1.16,-21.4392316757209,-0.665296780838032,-0.665296780838024,-21.4419256127191
1.161,-21.3978524493678,-0.666192206205686,-0.666192206205675,-21.4004782858185
1.162,-21.3569032002166,-0.667087450127053,-0.667087450127045,-21.3594622840136
1.163,-21.3163803074084,-0.667982479354192,-0.667982479354185,-21.318873958847
1.164,-21.2762802249765,-0.668877260644044,-0.668877260644036,-21.2787097375784
1.165,-21.2365994801703,-0.669771760761305,-0.669771760761299,-21.2389661214824
1.166,-21.1973346718305,-0.670665946481325,-0.670665946481316,-21.199639684199
1.167,-21.1584824688144,-0.67155978459299,-0.671559784592985,-21.1607270701347
1.168,-21.1200396084686,-0.672453241901648,-0.672453241901644,-21.1222249929123
1.169,-21.0820028951479,-0.67334628523203,-0.673346285232024,-21.0841302338681
1.17,-21.0443691987794,-0.674238881431186,-0.674238881431181,-21.0464396405948
1.171,-21.0071354534693,-0.675130997371443,-0.675130997371437,-21.0091501255278
1.172,-20.970298656152,-0.676022599953358,-0.676022599953355,-20.972258664575
1.173,-20.933855865279,-0.676913656108714,-0.676913656108711,-20.9357622957868
1.174,-20.8978041995474,-0.677804132803482,-0.677804132803476,-20.8996581180671
1.175,-20.8621408366657,-0.678693997040845,-0.678693997040842,-20.8639432899213
1.176,-20.8268630121567,-0.679583215864205,-0.679583215864204,-20.8286150282431
1.177,-20.7919680181955,-0.680471756360207,-0.680471756360202,-20.7936706071359
1.178,-20.7574532024815,-0.681359585661774,-0.681359585661773,-20.7591073567703
1.179,-20.7233159671441,-0.682246670951178,-0.68224667095118,-20.7249226622747
1.18,-20.6895537676803,-0.683132979463076,-0.683132979463075,-20.6911139626583
1.181,-20.6561641119233,-0.684018478487597,-0.684018478487597,-20.6576787497671
1.182,-20.6231445590411,-0.68490313537344,-0.684903135373439,-20.6246145672686
1.183,-20.5904927185651,-0.685786917530956,-0.685786917530958,-20.5919190096683
1.184,-20.5582062494464,-0.686669792435272,-0.686669792435271,-20.5595897213534
1.185,-20.526282859139,-0.687551727629397,-0.687551727629398,-20.5276243956653
1.186,-20.4947203027113,-0.688432690727385,-0.688432690727384,-20.4960207739991
1.187,-20.463516381982,-0.689312649417448,-0.689312649417448,-20.464776644929
1.188,-20.4326689446814,-0.690191571465139,-0.690191571465141,-20.4338898433594
1.189,-20.4021758836374,-0.691069424716515,-0.691069424716517,-20.4033582497013
1.19,-20.3720351359849,-0.691946177101313,-0.691946177101317,-20.3731797890714
1.191,-20.342244682398,-0.692821796636143,-0.692821796636146,-20.3433524305161
1.192,-20.3128025463451,-0.693696251427699,-0.693696251427701,-20.3138741862566
1.193,-20.2837067933644,-0.694569509675967,-0.694569509675971,-20.2847431109574
1.194,-20.2549555303619,-0.695441539677454,-0.695441539677458,-20.255957301015
1.195,-20.226546904929,-0.696312309828429,-0.696312309828436,-20.2275148938683
1.196,-20.1984791046798,-0.697181788628167,-0.697181788628173,-20.1994140673285
1.197,-20.1707503566086,-0.698049944682205,-0.698049944682209,-20.1716530389288
1.198,-20.1433589264652,-0.698916746705622,-0.698916746705627,-20.1442300652935
1.199,-20.1163031181494,-0.699782163526321,-0.699782163526327,-20.1171434415255
1.2,-20.0895812731225,-0.700646164088308,-0.700646164088314,-20.0903915006116
1.201,-20.0631917698367,-0.701508717455008,-0.701508717455016,-20.0639726128457
1.202,-20.0371330231811,-0.702369792812585,-0.702369792812589,-20.0378851852694
1.203,-20.0114034839444,-0.70322935947324,-0.703229359473246,-20.0121276611284
1.204,-19.9860016382932,-0.704087386878572,-0.704087386878579,-19.986698519346
1.205,-19.9609260072662,-0.704943844602921,-0.704943844602929,-19.9615962740121
1.206,-19.9361751462838,-0.705798702356709,-0.705798702356715,-19.9368194738877
1.207,-19.911747644672,-0.706651929989822,-0.706651929989829,-19.9123667019244
1.208,-19.8876421252012,-0.70750349749498,-0.707503497494988,-19.8882365747987
1.209,-19.863857243639,-0.708353375011131,-0.70835337501114,-19.8644277424604
1.21,-19.8403916883168,-0.709201532826834,-0.709201532826844,-19.8409388876952
1.211,-19.8172441797097,-0.71004794138369,-0.710047941383697,-19.8177687257009
1.212,-19.79441347003,-0.710892571279734,-0.710892571279743,-19.7949160036771
1.213,-19.7718983428326,-0.711735393272887,-0.711735393272897,-19.7723795004272
1.214,-19.7496976126344,-0.712576378284377,-0.712576378284386,-19.7501580259743
1.215,-19.7278101245445,-0.713415497402198,-0.713415497402209,-19.7282504211885
1.216,-19.7062347539071,-0.71425272188456,-0.714252721884571,-19.7066555574267
1.217,-19.6849704059563,-0.715088023163359,-0.71508802316337,-19.6853723361849
1.218,-19.6640160154819,-0.715921372847666,-0.715921372847676,-19.6643996887612
1.219,-19.6433705465068,-0.71675274272719,-0.716752742727199,-19.6437365759304
1.22,-19.6230329919753,-0.717582104775798,-0.717582104775807,-19.6233819876307
1.221,-19.6030023734521,-0.718409431155009,-0.718409431155019,-19.60333494266
1.222,-19.5832777408319,-0.719234694217521,-0.719234694217531,-19.5835944883838
1.223,-19.5638581720596,-0.720057866510722,-0.720057866510733,-19.5641597004533
1.224,-19.5447427728601,-0.720878920780236,-0.720878920780245,-19.5450296825341
1.225,-19.5259306764789,-0.721697829973462,-0.721697829973471,-19.5262035660444
1.226,-19.5074210434316,-0.722514567243131,-0.722514567243144,-19.5076805099039
1.227,-19.4892130612637,-0.723329105950871,-0.72332910595088,-19.4894597002917
1.228,-19.4713059443194,-0.724141419670769,-0.724141419670778,-19.4715403504145
1.229,-19.4536989335202,-0.724951482192959,-0.724951482192971,-19.4539217002837
1.23,-19.4363912961517,-0.725759267527223,-0.725759267527236,-19.4366030165022
1.231,-19.4193823256605,-0.72656474990657,-0.726564749906581,-19.4195835920595
1.232,-19.4026713414592,-0.727367903790854,-0.727367903790863,-19.402862746137
1.233,-19.3862576887402,-0.728168703870388,-0.7281687038704,-19.386439823921
1.234,-19.3701407382984,-0.72896712506959,-0.7289671250696,-19.3703141964249
1.235,-19.3543198863619,-0.729763142550579,-0.72976314255059,-19.3544852603203
1.236,-19.3387945544314,-0.730556731716851,-0.730556731716864,-19.3389524377759
1.237,-19.3235641891275,-0.731347868216923,-0.731347868216934,-19.323715176305
1.238,-19.3086282620465,-0.732136527947988,-0.732136527947997,-19.3087729486215
1.239,-19.2939862696237,-0.732922687059582,-0.732922687059592,-19.2941252525038
1.24,-19.2796377330052,-0.733706321957271,-0.733706321957284,-19.2797716106666
1.241,-19.265582197927,-0.734487409306341,-0.734487409306352,-19.2657115706411
1.242,-19.2518192346021,-0.735265926035471,-0.735265926035484,-19.2519447046628
1.243,-19.2383484376153,-0.736041849340457,-0.736041849340471,-19.2384706095667
1.244,-19.2251694258254,-0.736815156687919,-0.736815156687934,-19.225288906691
1.245,-19.2122818422751,-0.737585825819007,-0.73758582581902,-19.2123992417881
1.246,-19.1996853541081,-0.738353834753142,-0.738353834753155,-19.1998012849428
1.247,-19.1873796524939,-0.739119161791749,-0.739119161791762,-19.1874947304987
1.248,-19.1753644525597,-0.739881785521998,-0.73988178552201,-19.1754792969915
1.249,-19.1636394933298,-0.740641684820553,-0.740641684820566,-19.16375472709
1.25,-19.1522045376717,-0.741398838857333,-0.741398838857347,-19.1523207875447
1.251,-19.1410593722502,-0.742153227099285,-0.742153227099296,-19.1411772691429
1.252,-19.1302038074881,-0.74290482931414,-0.742904829314153,-19.1303239866722
1.253,-19.1196376775339,-0.743653625574227,-0.74365362557424,-19.1197607788903
1.254,-19.1093608402371,-0.744399596260227,-0.744399596260239,-19.1094875085026
1.255,-19.0993731771303,-0.745142722064989,-0.745142722065004,-19.0995040621469
1.256,-19.0896745934181,-0.745882983997341,-0.745882983997353,-19.0898103503853
1.257,-19.0802650179734,-0.746620363385885,-0.746620363385897,-19.0804063077031
1.258,-19.0711444033408,-0.747354841882824,-0.747354841882837,-19.071291892515
1.259,-19.0623127257464,-0.748086401467798,-0.748086401467809,-19.0624670871786
1.26,-19.0537699851151,-0.748815024451698,-0.74881502445171,-19.0539318980149
1.261,-19.0455162050951,-0.749540693480523,-0.749540693480533,-19.0456863553359
1.262,-19.0375514330888,-0.750263391539223,-0.750263391539232,-19.0377305134797
1.263,-19.0298757402911,-0.750983101955547,-0.75098310195556,-19.0300644508526
1.264,-19.0224892217345,-0.751699808403918,-0.75169980840393,-19.0226882699781
1.265,-19.0153919963419,-0.752413494909284,-0.752413494909298,-19.0156020975538
1.266,-19.0085842069856,-0.753124145851019,-0.753124145851028,-19.0088060845151
1.267,-19.0020660205536,-0.753831745966767,-0.753831745966776,-19.002300406106
1.268,-18.995837628024,-0.754536280356363,-0.754536280356375,-18.9960852619581
1.269,-18.989899244545,-0.755237734485719,-0.755237734485731,-18.9901608761759
1.27,-18.9842511095231,-0.755936094190717,-0.755936094190728,-18.9845274974302
1.271,-18.9788934867188,-0.756631345681115,-0.756631345681129,-18.9791853990587
1.272,-18.9738266643484,-0.757323475544483,-0.757323475544495,-18.9741348791742
1.273,-18.9690509551948,-0.75801247075009,-0.758012470750102,-18.9693762607806
1.274,-18.9645666967239,-0.758698318652855,-0.758698318652866,-18.9649098918957
1.275,-18.96037425121,-0.759381006997263,-0.759381006997273,-18.9607361456831
1.276,-18.9564740058679,-0.760060523921316,-0.760060523921327,-18.9568554205903
1.277,-18.9528663729931,-0.760736857960459,-0.76073685796047,-18.9532681404961
1.278,-18.9495517901088,-0.76140999805155,-0.76140999805156,-18.9499747548649
1.279,-18.9465307201222,-0.762079933536792,-0.762079933536805,-18.9469757389095
1.28,-18.943803651487,-0.762746654167715,-0.762746654167723,-18.9442715937622
1.281,-18.9413710983748,-0.763410150109117,-0.763410150109127,-18.9418628466535
1.282,-18.9392336008549,-0.764070411943057,-0.764070411943069,-18.9397500510998
1.283,-18.9373917250807,-0.764727430672819,-0.764727430672829,-18.9379337870991
1.284,-18.9358460634862,-0.76538119772689,-0.765381197726901,-18.9364146613358
1.285,-18.9345972349897,-0.766031704962956,-0.766031704962964,-18.9351933073933
1.286,-18.9336458852063,-0.766678944671876,-0.766678944671886,-18.9342703859761
1.287,-18.932992686669,-0.767322909581706,-0.767322909581717,-18.9336465851411
1.288,-18.9326383390587,-0.767963592861663,-0.767963592861671,-18.9333226205368
1.289,-18.9325835694429,-0.768600988126154,-0.768600988126165,-18.9332992356532
1.29,-18.9328291325231,-0.769235089438776,-0.769235089438788,-18.9335772020802
1.291,-18.9333758108924,-0.769865891316331,-0.769865891316341,-18.9341573197756
1.292,-18.9342244153011,-0.77049338873284,-0.770493388732849,-18.935040417343
1.293,-18.9353757849328,-0.771117577123571,-0.771117577123577,-18.9362273523198
1.294,-18.9368307876898,-0.771738452389049,-0.771738452389059,-18.9377190114749
1.295,-18.938590320488,-0.77235601089911,-0.772356010899116,-18.9395163111169
1.296,-18.9406553095622,-0.7729702494969,-0.77297024949691,-18.9416201974126
1.297,-18.943026710782,-0.773581165502944,-0.773581165502955,-18.9440316467164
1.298,-18.9457055099769,-0.774188756719168,-0.774188756719173,-18.9467516659104
1.299,-18.9486927232732,-0.774793021432929,-0.774793021432937,-18.9497812927556
1.3,-18.9519893974408,-0.775393958421096,-0.775393958421103,-18.9531215962548
1.301,-18.9555966102522,-0.775991566954057,-0.775991566954064,-18.9567736770264
1.302,-18.959515470851,-0.776585846799804,-0.776585846799815,-18.9607386676909
1.303,-18.9637471201339,-0.777176798227975,-0.777176798227983,-18.9650177332687
1.304,-18.9682927311428,-0.777764422013897,-0.777764422013902,-18.9696120715908
1.305,-18.97315350947,-0.77834871944266,-0.778348719442668,-18.9745229137215
1.306,-18.9783306936747,-0.778929692313175,-0.778929692313182,-18.9797515243954
1.307,-18.9838255557135,-0.77950734294224,-0.779507342942248,-18.9852992024657
1.308,-18.9896394013819,-0.780081674168593,-0.7800816741686,-18.9911672813677
1.309,-18.9957735707704,-0.780652689356987,-0.780652689356993,-18.9973571295953
1.31,-19.0022294387334,-0.781220392402256,-0.781220392402264,-19.003870151192
1.311,-19.0090084153719,-0.781784787733389,-0.781784787733396,-19.0107077862563
1.312,-19.0161119465302,-0.782345880317586,-0.782345880317594,-19.0178715114623
1.313,-19.0235415143076,-0.782903675664345,-0.782903675664353,-19.0253628405952
1.314,-19.0312986375838,-0.783458179829529,-0.783458179829532,-19.0331833251028
1.315,-19.0393848725606,-0.784009399419426,-0.784009399419431,-19.0413345546629
1.316,-19.0478018133186,-0.784557341594839,-0.784557341594845,-19.0498181577673
1.317,-19.0565510923894,-0.785102014075159,-0.785102014075162,-19.0586358023228
1.318,-19.0656343813451,-0.785643425142418,-0.785643425142423,-19.0677891962692
1.319,-19.0750533914035,-0.786181583645389,-0.786181583645391,-19.0772800882157
1.32,-19.0848098740515,-0.786716499003627,-0.78671649900363,-19.0871102680955
1.321,-19.0949056216852,-0.787248181211578,-0.787248181211581,-19.0972815678387
1.322,-19.1053424682688,-0.787776640842615,-0.787776640842621,-19.107795862065
1.323,-19.116122290012,-0.78830188905313,-0.788301889053135,-19.1186550687966
1.324,-19.1272470060658,-0.788823937586591,-0.788823937586597,-19.129861150191
1.325,-19.1387185792389,-0.78934279877762,-0.789342798777622,-19.1414161132949
1.326,-19.1505390167339,-0.789858485556039,-0.789858485556045,-19.1533220108199
1.327,-19.1627103709037,-0.790371011450957,-0.790371011450959,-19.1655809419405
1.328,-19.17523474003,-0.790880390594807,-0.790880390594811,-19.1781950531149
1.329,-19.1881142691234,-0.791386637727428,-0.791386637727432,-19.1911665389292
1.33,-19.2013511507455,-0.7918897682001,-0.791889768200102,-19.2044976429661
1.331,-19.2149476258553,-0.792389797979609,-0.79238979797961,-19.2181906586985
1.332,-19.2289059846781,-0.792886743652287,-0.792886743652292,-19.2322479304091
1.333,-19.2432285676001,-0.793380622428076,-0.793380622428076,-19.2466718541357
1.334,-19.2579177660875,-0.793871452144538,-0.793871452144541,-19.2614648786447
1.335,-19.2729760236318,-0.794359251270923,-0.794359251270924,-19.2766295064324
1.336,-19.2884058367221,-0.79484403891219,-0.79484403891219,-19.2921682947554
1.337,-19.3042097558443,-0.795325834813029,-0.795325834813032,-19.3080838566905
1.338,-19.3203903865098,-0.795804659361907,-0.795804659361905,-19.3243788622262
1.339,-19.336950390312,-0.796280533595048,-0.796280533595051,-19.3410560393852
1.34,-19.3538924860144,-0.796753479200491,-0.796753479200493,-19.3581181753807
1.341,-19.3712194506685,-0.797223518522065,-0.797223518522066,-19.3755681178054
1.342,-19.3889341207644,-0.7976906745634,-0.797690674563401,-19.3934087758567
1.343,-19.4070393934146,-0.798154970991916,-0.798154970991919,-19.411643121597
1.344,-19.4255382275711,-0.798616432142827,-0.798616432142827,-19.430274191252
1.345,-19.4444336452779,-0.799075083023102,-0.799075083023102,-19.4493050865469
1.346,-19.4637287329604,-0.799530949315442,-0.799530949315444,-19.4687389760828
