!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Thursday, February 25, 2016 16:42:25
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB)
1514000000,-1.2277133
1515000000,-1.2293653
1516000000,-1.2616833
1517000000,-1.273641
1518000000,-1.2389282
1519000000,-1.2254547
1520000000,-1.2346625
1521000000,-1.2401026
1522000000,-1.2486956
1523000000,-1.2653786
1524000000,-1.2483468
1525000000,-1.2495438
1526000000,-1.2459121
1527000000,-1.2562587
1528000000,-1.2691312
1529000000,-1.2515669
1530000000,-1.2488463
1531000000,-1.2685293
1532000000,-1.2392902
1533000000,-1.2440065
1534000000,-1.2330172
1535000000,-1.2596267
1536000000,-1.2301086
1537000000,-1.2202675
1538000000,-1.2123723
1539000000,-1.230037
1540000000,-1.2068367
1541000000,-1.221917
1542000000,-1.2506894
1543000000,-1.2427315
1544000000,-1.2241797
1545000000,-1.224757
1546000000,-1.2167668
1547000000,-1.2436788
1548000000,-1.238868
1549000000,-1.2314932
1550000000,-1.2178937
1551000000,-1.2038958
1552000000,-1.2133049
1553000000,-1.2520534
1554000000,-1.2273839
1555000000,-1.220861
1556000000,-1.2447875
1557000000,-1.239297
1558000000,-1.2172942
1559000000,-1.2559859
1560000000,-1.2123348
1561000000,-1.2361782
1562000000,-1.2185446
1563000000,-1.2273635
1564000000,-1.2255299
1565000000,-1.2337182
1566000000,-1.2389159
1567000000,-1.2273139
1568000000,-1.2120622
1569000000,-1.2297798
1570000000,-1.2546862
1571000000,-1.2211767
1572000000,-1.2194741
1573000000,-1.2113913
1574000000,-1.2281855
1575000000,-1.2264973
1576000000,-1.1915303
1577000000,-1.2392291
1578000000,-1.1880037
1579000000,-1.1753229
1580000000,-1.2162921
1581000000,-1.225168
1582000000,-1.1926786
1583000000,-1.2274575
1584000000,-1.1919451
1585000000,-1.2060021
1586000000,-1.2063974
1587000000,-1.2420325
1588000000,-1.1899387
1589000000,-1.2129266
1590000000,-1.2452599
1591000000,-1.1820267
1592000000,-1.1987013
1593000000,-1.2343475
1594000000,-1.224731
1595000000,-1.1970735
1596000000,-1.2129862
1597000000,-1.2037015
1598000000,-1.2123561
1599000000,-1.1936743
1600000000,-1.2086835
1601000000,-1.2116412
1602000000,-1.1866051
1603000000,-1.211138
1604000000,-1.2159563
1605000000,-1.2112312
1606000000,-1.2310512
1607000000,-1.2119702
1608000000,-1.1990057
1609000000,-1.1733555
1610000000,-1.1993803
1611000000,-1.1888366
1612000000,-1.1808617
1613000000,-1.2029965
1614000000,-1.2111578
1615000000,-1.2095027
1616000000,-1.2103108
