frequency, S11, S12, S21, S22
1000000000.0000000000, 0.0303198211, 0.9989145994, 0.9989146590, 0.0303199105
1010000000.0000000000, 0.0389618129, 0.9986134171, 0.9986135960, 0.0389617346
1020000000.0000000000, 0.0475051217, 0.9982419610, 0.9982421398, 0.0475050844
1030000000.0000000000, 0.0559338070, 0.9978041053, 0.9978041053, 0.0559337884
1040000000.0000000000, 0.0642324984, 0.9973030090, 0.9973028898, 0.0642324835
1050000000.0000000000, 0.0723849088, 0.9967431426, 0.9967432618, 0.0723849237
1060000000.0000000000, 0.0803755522, 0.9961295724, 0.9961293340, 0.0803755224
1070000000.0000000000, 0.0881890357, 0.9954678416, 0.9954679012, 0.0881889910
1080000000.0000000000, 0.0958096609, 0.9947621822, 0.9947619438, 0.0958096758
1090000000.0000000000, 0.1032223254, 0.9940193295, 0.9940189719, 0.1032223031
1100000000.0000000000, 0.1104119495, 0.9932454228, 0.9932455420, 0.1104119346
1110000000.0000000000, 0.1173639372, 0.9924473763, 0.9924473763, 0.1173637807
1120000000.0000000000, 0.1240632161, 0.9916316867, 0.9916319251, 0.1240632311
1130000000.0000000000, 0.1304955184, 0.9908049107, 0.9908047318, 0.1304956079
1140000000.0000000000, 0.1366470158, 0.9899748564, 0.9899746180, 0.1366470158
1150000000.0000000000, 0.1425030082, 0.9891476631, 0.9891477823, 0.1425029486
1160000000.0000000000, 0.1480500549, 0.9883322120, 0.9883320928, 0.1480500102
1170000000.0000000000, 0.1532744020, 0.9875347614, 0.9875347614, 0.1532744467
1180000000.0000000000, 0.1581625938, 0.9867631197, 0.9867631793, 0.1581624448
1190000000.0000000000, 0.1627009809, 0.9860237837, 0.9860239029, 0.1627011299
1200000000.0000000000, 0.1668765843, 0.9853247404, 0.9853246808, 0.1668767184
1210000000.0000000000, 0.1706761569, 0.9846726656, 0.9846729040, 0.1706762463
1220000000.0000000000, 0.1740865856, 0.9840745926, 0.9840744138, 0.1740866452
1230000000.0000000000, 0.1770946681, 0.9835367203, 0.9835368395, 0.1770945936
1240000000.0000000000, 0.1796870828, 0.9830651283, 0.9830648303, 0.1796870679
1250000000.0000000000, 0.1818508357, 0.9826655984, 0.9826657176, 0.1818507761
1260000000.0000000000, 0.1835725456, 0.9823436737, 0.9823438525, 0.1835726053
1270000000.0000000000, 0.1848389208, 0.9821045399, 0.9821044207, 0.1848389357
1280000000.0000000000, 0.1856362671, 0.9819524288, 0.9819524884, 0.1856361926
1290000000.0000000000, 0.1859510839, 0.9818905592, 0.9818903804, 0.1859510541
1300000000.0000000000, 0.1857689768, 0.9819224477, 0.9819223285, 0.1857688129
1310000000.0000000000, 0.1850762367, 0.9820507765, 0.9820506573, 0.1850761920
1320000000.0000000000, 0.1838579774, 0.9822769761, 0.9822772741, 0.1838580072
1330000000.0000000000, 0.1820997745, 0.9826014638, 0.9826014042, 0.1820997894
1340000000.0000000000, 0.1797864288, 0.9830237627, 0.9830237031, 0.1797863543
1350000000.0000000000, 0.1769028157, 0.9835432172, 0.9835430384, 0.1769029796
1360000000.0000000000, 0.1734335124, 0.9841570258, 0.9841569662, 0.1734334379
1370000000.0000000000, 0.1693627983, 0.9848614931, 0.9848614931, 0.1693628132
1380000000.0000000000, 0.1646744013, 0.9856514335, 0.9856516123, 0.1646742970
1390000000.0000000000, 0.1593527496, 0.9865210056, 0.9865210652, 0.1593526155
1400000000.0000000000, 0.1533813328, 0.9874617457, 0.9874619246, 0.1533813328
1410000000.0000000000, 0.1467446238, 0.9884641171, 0.9884640574, 0.1467444748
1420000000.0000000000, 0.1394260377, 0.9895173907, 0.9895173311, 0.1394261420
1430000000.0000000000, 0.1314109266, 0.9906070828, 0.9906070232, 0.1314109862
1440000000.0000000000, 0.1226839200, 0.9917193651, 0.9917192459, 0.1226840019
1450000000.0000000000, 0.1132308021, 0.9928364754, 0.9928362966, 0.1132308766
1460000000.0000000000, 0.1030381620, 0.9939381480, 0.9939378500, 0.1030382141
1470000000.0000000000, 0.0920941085, 0.9950046539, 0.9950046539, 0.0920942351
1480000000.0000000000, 0.0803879946, 0.9960110784, 0.9960110188, 0.0803878754
1490000000.0000000000, 0.0679105073, 0.9969313145, 0.9969313145, 0.0679106116
1500000000.0000000000, 0.0546563864, 0.9977371097, 0.9977372289, 0.0546564050
1510000000.0000000000, 0.0406211279, 0.9983984232, 0.9983986616, 0.0406211615
1520000000.0000000000, 0.0258045197, 0.9988824129, 0.9988822937, 0.0258044899
1530000000.0000000000, 0.0102096247, 0.9991546869, 0.9991549850, 0.0102095883
1540000000.0000000000, 0.0061605358, 0.9991787076, 0.9991789460, 0.0061605652
