!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Thursday, May 05, 2016 14:26:46
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S11 Phase(°),S21 Phase(°)
2000000000,-2.4101348,-3.8137102,-17.244349,144.71346
2001000000,-2.3673601,-3.7370901,-17.929321,141.77406
2002000000,-2.3563311,-3.8094082,-18.751549,138.81509
2003000000,-2.3746347,-3.9314377,-19.793608,135.67418
2004000000,-2.4503398,-4.1164875,-20.502001,133.11708
2005000000,-2.5384805,-4.3997178,-21.053278,130.87495
2006000000,-2.6108353,-4.7009835,-21.370853,129.18266
2007000000,-2.7295775,-5.0174232,-21.549036,127.77625
2008000000,-2.8030515,-5.3607988,-21.476074,126.67608
2009000000,-2.8713534,-5.7011242,-21.222666,126.09636
2010000000,-2.9069748,-6.0729713,-21.085709,126.01756
2011000000,-2.9301734,-6.3808179,-20.89185,126.11737
2012000000,-2.930819,-6.7434068,-20.763302,126.50685
2013000000,-2.873724,-7.0155802,-20.609594,127.52875
2014000000,-2.8298407,-7.288928,-20.461969,128.74646
2015000000,-2.8009703,-7.5365434,-20.565401,130.31444
2016000000,-2.7230422,-7.6744409,-20.603294,132.09262
2017000000,-2.6773896,-7.8104529,-20.715254,134.02411
2018000000,-2.6869435,-7.8504744,-21.348606,136.17236
2019000000,-2.6672063,-7.8259416,-21.665203,138.55862
2020000000,-2.6091759,-7.7069941,-22.361046,140.72932
2021000000,-2.5935471,-7.5324597,-22.92341,142.63029
2022000000,-2.5879827,-7.2404408,-23.185345,144.17311
2023000000,-2.6198385,-6.9248495,-23.927216,145.49411
2024000000,-2.681993,-6.5439906,-24.482286,146.25925
2025000000,-2.7164767,-6.139482,-24.737753,146.48981
2026000000,-2.7444935,-5.7571206,-25.007761,146.06187
2027000000,-2.7948534,-5.3587046,-25.192806,145.26508
2028000000,-2.8294873,-5.0160079,-25.354336,143.6492
2029000000,-2.8927612,-4.7087274,-25.533466,141.88705
2030000000,-2.8932559,-4.4754844,-25.577862,139.53862
2031000000,-2.860146,-4.2937407,-25.513802,136.9438
2032000000,-2.8729231,-4.189528,-25.321423,134.20143
2033000000,-2.8323758,-4.1376295,-25.649614,131.45972
2034000000,-2.7871547,-4.1851106,-26.033606,128.55917
2035000000,-2.7423723,-4.2920504,-26.150097,126.17989
2036000000,-2.7085536,-4.4743629,-26.715782,123.39739
2037000000,-2.6627512,-4.69135,-27.406017,121.34965
2038000000,-2.65748,-4.9600301,-28.215944,119.48822
2039000000,-2.7000575,-5.2929192,-28.765188,118.02537
2040000000,-2.7447469,-5.6274834,-29.50276,116.79462
2041000000,-2.8245869,-5.9928184,-29.944748,116.39423
2042000000,-2.908407,-6.3359294,-30.474352,116.23787
2043000000,-3.0174634,-6.6906204,-30.757473,116.49453
2044000000,-3.057328,-6.9777722,-30.675964,116.83869
2045000000,-3.1527472,-7.2514238,-30.498045,117.94073
2046000000,-3.1910832,-7.5118337,-30.578026,119.12589
2047000000,-3.2228384,-7.6834993,-30.078505,120.63686
2048000000,-3.2258263,-7.8204327,-30.002348,122.07574
2049000000,-3.2085853,-7.9087029,-29.682346,123.96392
2050000000,-3.1694357,-7.9340754,-29.547707,125.58371
2051000000,-3.0609233,-7.9162788,-29.528521,127.4517
2052000000,-3.0011442,-7.8177614,-29.67124,129.20486
2053000000,-2.9635127,-7.6552567,-30.050537,130.77124
2054000000,-2.8911819,-7.4449563,-30.471428,132.27022
2055000000,-2.8278484,-7.1805511,-30.972136,133.2205
2056000000,-2.8214164,-6.8780842,-31.548983,134.02414
2057000000,-2.8139918,-6.5457745,-32.221497,133.806
2058000000,-2.7972515,-6.2151523,-33.165615,133.97369
2059000000,-2.8401277,-5.9017153,-33.794727,132.9435
2060000000,-2.8953538,-5.6230869,-34.368702,131.85162
2061000000,-2.9408677,-5.3935175,-34.803989,130.26578
2062000000,-2.9978228,-5.1760459,-35.059994,128.48114
2063000000,-3.0419836,-5.02981,-35.061115,126.41373
2064000000,-3.1059892,-4.9025445,-35.416767,124.11364
2065000000,-3.1536791,-4.8930874,-35.396004,121.84933
2066000000,-3.1553917,-4.8845468,-35.500984,119.5798
2067000000,-3.1274052,-4.9643326,-35.462719,117.45033
2068000000,-3.1282966,-5.0847058,-35.593494,115.49174
2069000000,-3.1356506,-5.2360744,-35.514053,113.53411
2070000000,-3.0860934,-5.435483,-36.087719,112.04182
2071000000,-3.0456254,-5.6836157,-36.472576,110.41246
2072000000,-3.0211744,-5.9104939,-36.965363,109.55054
2073000000,-3.0155129,-6.1934876,-37.441254,108.52325
2074000000,-3.0156691,-6.4456663,-37.9282,108.32626
2075000000,-3.032352,-6.7192903,-38.394302,108.04141
2076000000,-3.0436099,-6.9892545,-38.921947,108.21804
2077000000,-3.0920663,-7.199759,-39.535934,108.58768
2078000000,-3.1414936,-7.4059458,-40.027283,109.33916
2079000000,-3.1927307,-7.5915551,-40.427101,110.25233
2080000000,-3.262938,-7.725462,-40.694767,111.01977
2081000000,-3.3167133,-7.7958565,-40.796555,112.33987
2082000000,-3.355725,-7.8665361,-40.707935,113.42308
2083000000,-3.38588,-7.9122586,-40.943638,114.65115
2084000000,-3.4394021,-7.8927345,-40.771473,115.62215
2085000000,-3.402528,-7.8480964,-40.776173,116.46615
2086000000,-3.4050429,-7.7682004,-40.824184,117.49554
2087000000,-3.3651381,-7.6461935,-40.639263,118.25992
2088000000,-3.2841597,-7.5420518,-40.957897,118.95056
2089000000,-3.2253895,-7.3643456,-41.037369,119.2387
2090000000,-3.1798594,-7.1961775,-41.677902,119.55264
2091000000,-3.144062,-7.0288935,-42.209629,119.50656
2092000000,-3.0727832,-6.8392181,-42.985176,119.30767
2093000000,-3.071732,-6.6585436,-43.720974,118.90712
2094000000,-3.1099892,-6.5229144,-44.561192,118.35172
2095000000,-3.1259449,-6.3334832,-45.467823,117.24236
2096000000,-3.1880178,-6.2058282,-45.980934,116.16947
2097000000,-3.2452183,-6.0816121,-46.706768,115.02206
2098000000,-3.3149929,-6.0041513,-46.904022,113.81013
2099000000,-3.3708189,-5.9548774,-47.194717,112.32101
2100000000,-3.4096205,-5.9483776,-47.383968,110.92458
2101000000,-3.446517,-5.9445257,-47.505928,109.36708
2102000000,-3.4623029,-5.9587259,-47.613464,108.12454
2103000000,-3.4704695,-6.0246816,-47.753925,106.35874
2104000000,-3.464062,-6.1388979,-47.851578,105.50526
2105000000,-3.4422858,-6.2748542,-48.131519,104.00285
2106000000,-3.4395227,-6.4078946,-48.349339,103.25453
2107000000,-3.4214191,-6.5631948,-48.726509,102.19204
2108000000,-3.388814,-6.7651582,-49.128826,101.45552
2109000000,-3.3508351,-6.9251585,-49.576763,101.02013
2110000000,-3.3535526,-7.1505241,-50.224819,100.5852
2111000000,-3.343823,-7.320385,-50.827686,100.50249
2112000000,-3.3593485,-7.5254068,-51.556488,100.74452
2113000000,-3.3942082,-7.7004709,-52.13483,101.15201
2114000000,-3.4023166,-7.8518782,-52.812359,101.88994
2115000000,-3.4342847,-8.0056534,-53.138775,102.65001
2116000000,-3.4957156,-8.0847359,-53.773598,103.53857
2117000000,-3.5369611,-8.1576824,-54.138184,104.53611
2118000000,-3.5892994,-8.1963177,-54.605469,105.67523
2119000000,-3.6199064,-8.181179,-54.836571,106.73824
2120000000,-3.6533966,-8.1216316,-55.098721,107.99464
2121000000,-3.6765618,-8.0031624,-55.297619,109.24583
2122000000,-3.7038229,-7.915256,-55.365963,109.91409
2123000000,-3.7032959,-7.7327161,-55.611965,110.74136
2124000000,-3.707418,-7.5527339,-55.927132,111.31702
2125000000,-3.6743472,-7.3253002,-56.180176,111.66496
2126000000,-3.6678517,-7.0804009,-56.75341,111.82438
2127000000,-3.626503,-6.8454413,-57.246666,111.4043
2128000000,-3.5964775,-6.5958557,-57.970638,110.92639
2129000000,-3.5840757,-6.3784575,-58.529613,110.08363
2130000000,-3.6277704,-6.1761823,-59.38456,108.83595
2131000000,-3.6327088,-5.9698105,-60.076214,107.45551
2132000000,-3.6848857,-5.8087845,-60.899464,105.58171
2133000000,-3.7670138,-5.7288809,-61.374741,103.94468
2134000000,-3.8438544,-5.6394792,-61.930515,102.07849
2135000000,-3.9343622,-5.6674228,-62.234791,100.07072
2136000000,-3.9786184,-5.716444,-62.486279,98.33007
2137000000,-4.0410271,-5.7784276,-62.619183,96.62513
2138000000,-4.0699959,-5.8776526,-62.773701,94.862679
2139000000,-4.0781832,-6.0362763,-62.735806,93.547989
2140000000,-4.0755992,-6.1952839,-63.044422,92.42749
2141000000,-4.0645413,-6.4028597,-63.196716,91.203743
2142000000,-4.0486016,-6.5915675,-63.601822,90.64502
2143000000,-4.0306625,-6.8219128,-63.868828,90.315262
2144000000,-4.002378,-7.0070667,-64.442268,90.047569
2145000000,-4.0157323,-7.1984887,-64.884369,90.019211
2146000000,-3.9654448,-7.3626251,-65.60125,90.338074
2147000000,-3.9753771,-7.5206132,-66.19014,90.931213
2148000000,-3.9893467,-7.6383376,-66.944771,91.454346
2149000000,-4.0389709,-7.7124267,-67.703468,92.355171
2150000000,-4.0571547,-7.7687345,-68.27578,93.561203
2151000000,-4.11692,-7.7840281,-68.926552,94.494438
2152000000,-4.15659,-7.7342062,-69.561844,95.557472
2153000000,-4.2097812,-7.6588907,-69.92852,96.253517
2154000000,-4.2555966,-7.5323768,-70.469337,96.954987
2155000000,-4.2945981,-7.37744,-70.968582,97.407562
2156000000,-4.3343816,-7.1703076,-71.26413,97.946648
2157000000,-4.3769164,-6.9947076,-71.642998,97.860901
2158000000,-4.4224281,-6.7605429,-72.034134,97.520912
2159000000,-4.4041972,-6.5654135,-72.213539,97.072586
2160000000,-4.4450569,-6.341032,-72.618698,96.330765
2161000000,-4.4471149,-6.1443396,-73.229004,95.266945
2162000000,-4.4326253,-5.9994211,-73.436981,94.060349
2163000000,-4.4358182,-5.8577542,-74.018829,92.540192
2164000000,-4.4479351,-5.7614484,-74.645248,91.151726
2165000000,-4.4556003,-5.6598811,-75.440193,89.35379
2166000000,-4.4666443,-5.6386929,-76.049065,87.784096
2167000000,-4.5448337,-5.6558867,-76.643288,85.780602
2168000000,-4.5964408,-5.728538,-77.356636,84.201294
2169000000,-4.6453433,-5.7685266,-77.722252,82.525162
2170000000,-4.7026134,-5.9083633,-78.115494,81.071236
2171000000,-4.7699752,-6.018086,-78.381889,79.885223
2172000000,-4.7952032,-6.1738324,-78.600685,78.918564
2173000000,-4.7981081,-6.3028531,-78.922745,78.018547
2174000000,-4.7999234,-6.4805274,-79.151428,77.047295
2175000000,-4.8006482,-6.6196508,-79.43924,76.605164
2176000000,-4.7981339,-6.8210926,-79.839622,76.228241
2177000000,-4.7869987,-6.9222302,-80.107742,76.049385
2178000000,-4.7697091,-7.1049771,-80.783821,76.21553
2179000000,-4.7501044,-7.1881318,-81.454529,76.304016
2180000000,-4.7335572,-7.2972088,-82.196045,76.520226
2181000000,-4.7360945,-7.3943529,-82.888153,76.810555
2182000000,-4.7184534,-7.4037046,-83.613716,77.313309
2183000000,-4.7694879,-7.4392991,-84.336861,77.576698
2184000000,-4.7804441,-7.4236741,-85.154968,78.025932
2185000000,-4.8149228,-7.4161353,-86.015549,78.276649
2186000000,-4.8522735,-7.3435216,-86.774605,78.538048
2187000000,-4.8991723,-7.280416,-87.421844,78.466743
2188000000,-4.9420609,-7.2004933,-88.108688,78.383194
2189000000,-4.9895315,-7.12394,-88.642136,78.131729
2190000000,-5.0232015,-7.0390387,-89.124977,78.073837
2191000000,-5.1061597,-6.9580913,-89.507042,77.730499
2192000000,-5.1189146,-6.841711,-89.985443,77.106621
2193000000,-5.1173382,-6.7471266,-90.29261,76.408852
2194000000,-5.1387939,-6.6953645,-90.861435,75.602112
2195000000,-5.1444407,-6.6038694,-91.440735,74.752266
2196000000,-5.1615005,-6.5804563,-91.76741,73.888901
2197000000,-5.1498461,-6.5411658,-92.59185,72.807091
2198000000,-5.1488447,-6.4870448,-93.206291,71.662148
2199000000,-5.1545634,-6.4946246,-94.034248,70.639839
2200000000,-5.1657367,-6.5034738,-94.615845,69.476746
2201000000,-5.1847377,-6.5466614,-95.366997,68.493645
2202000000,-5.2424016,-6.6119227,-96.061867,67.307106
2203000000,-5.2509217,-6.6346254,-96.756485,66.250031
2204000000,-5.2884541,-6.6881084,-97.591148,65.22229
2205000000,-5.312849,-6.8046103,-98.337311,64.159317
2206000000,-5.36552,-6.8963761,-98.818443,63.509983
2207000000,-5.3704939,-7.0075951,-99.321617,62.643135
2208000000,-5.3937788,-7.1580677,-99.789497,61.956886
2209000000,-5.4000278,-7.2742515,-100.55119,61.101669
2210000000,-5.3872919,-7.4122462,-101.07934,60.796608
2211000000,-5.3949533,-7.5320592,-101.77756,60.467735
2212000000,-5.3765011,-7.6526861,-102.61963,60.136932
2213000000,-5.380878,-7.7646427,-103.24557,60.08102
2214000000,-5.3884964,-7.9016824,-104.16768,60.042023
2215000000,-5.3925323,-8.059248,-105.14955,60.233219
2216000000,-5.3869534,-8.0959606,-106.25602,60.360935
2217000000,-5.3999052,-8.1862717,-106.9971,60.810043
2218000000,-5.4391985,-8.2196312,-108.01344,61.014545
2219000000,-5.4795556,-8.2891188,-109.04482,61.274181
2220000000,-5.5145779,-8.3023357,-109.78329,61.827755
2221000000,-5.5516243,-8.2839479,-110.77307,62.333332
2222000000,-5.6189165,-8.2896805,-111.54568,62.61755
2223000000,-5.6508565,-8.2346077,-112.52557,63.093369
2224000000,-5.7167411,-8.1507196,-113.27827,63.536873
2225000000,-5.7253332,-8.0707846,-114.06879,63.626976
2226000000,-5.7661996,-7.9603553,-114.83567,63.586079
2227000000,-5.8012314,-7.8523488,-115.366,63.338413
2228000000,-5.8409715,-7.7426038,-116.00652,63.225552
