!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Thursday, May 05, 2016 14:24:48
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S11 Phase(°),S21 Phase(°)
2000000000,-2.6669207,-2.9922166,-16.844028,147.50674
2001000000,-2.6063282,-2.8296704,-17.653431,144.33507
2002000000,-2.5931005,-2.8484182,-18.582836,140.99153
2003000000,-2.616137,-2.9387102,-19.758755,137.59236
2004000000,-2.6881468,-3.1027055,-20.592077,134.60663
2005000000,-2.7987101,-3.3667357,-21.286947,132.01811
2006000000,-2.8885505,-3.6766515,-21.685469,129.95183
2007000000,-3.0227041,-4.0108194,-21.902363,128.15195
2008000000,-3.1075375,-4.3717589,-21.923313,126.80987
2009000000,-3.1845069,-4.7453527,-21.723923,125.97282
2010000000,-3.24142,-5.1363811,-21.506588,125.67252
2011000000,-3.2569652,-5.4768815,-21.103491,125.53896
2012000000,-3.2624078,-5.8858895,-20.999851,125.79097
2013000000,-3.2323217,-6.2203612,-20.786751,126.70983
2014000000,-3.2072034,-6.5338087,-20.561506,127.79781
2015000000,-3.1741879,-6.8460212,-20.623533,129.35306
2016000000,-3.1120365,-7.0558968,-20.925465,131.08768
2017000000,-3.0224748,-7.2732224,-20.903913,133.13455
2018000000,-3.0243762,-7.3839636,-21.364046,135.55846
2019000000,-2.9901161,-7.4385004,-22.015833,138.47868
2020000000,-2.9726102,-7.3991518,-22.589146,141.16119
2021000000,-2.9265981,-7.2572069,-23.40839,143.80255
2022000000,-2.9221103,-7.00214,-23.727608,146.12137
2023000000,-2.9558079,-6.6989279,-24.504812,148.23119
2024000000,-3.0065455,-6.2696004,-25.032335,149.86
2025000000,-3.0357702,-5.8293839,-25.693115,150.79878
2026000000,-3.1006715,-5.3716545,-25.816523,151.12965
2027000000,-3.1556931,-4.8554907,-26.196041,150.89786
2028000000,-3.2072577,-4.4153204,-26.198629,149.88387
2029000000,-3.2549722,-3.9707813,-26.294924,148.34418
2030000000,-3.2688553,-3.6015337,-26.520422,146.10956
2031000000,-3.2742884,-3.2928636,-26.48665,143.49657
2032000000,-3.2686088,-3.0778449,-26.284462,140.60861
2033000000,-3.2294881,-2.9190302,-26.382143,137.51755
2034000000,-3.1673539,-2.854682,-26.751509,134.14592
2035000000,-3.1143196,-2.8880582,-27.014223,131.24194
2036000000,-3.0561874,-2.9872673,-27.757568,127.78458
2037000000,-3.0270824,-3.1857212,-28.49358,125.0302
2038000000,-3.0099537,-3.4430218,-29.385735,122.48095
2039000000,-3.0541461,-3.779809,-30.145853,120.34467
2040000000,-3.116466,-4.1581903,-31.105078,118.42751
2041000000,-3.1948686,-4.5617847,-31.795835,117.4761
2042000000,-3.3113654,-4.9664693,-32.359001,116.84891
2043000000,-3.424582,-5.3894086,-32.552586,116.66802
2044000000,-3.5312848,-5.7590952,-32.714813,116.78777
