!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Thursday, May 05, 2016 14:27:01
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S11 Phase(°),S21 Phase(°)
2000000000,-2.4032776,-5.7648726,-21.927065,167.18369
2001000000,-2.3563726,-5.467845,-22.281063,165.79538
2002000000,-2.3103569,-5.2503719,-22.742586,164.15471
2003000000,-2.2863603,-5.0616808,-23.545366,161.88023
2004000000,-2.2898977,-4.9069777,-24.309593,159.76889
2005000000,-2.3252647,-4.8428159,-25.098207,157.26205
2006000000,-2.3844104,-4.8611107,-25.655716,155.21132
2007000000,-2.4798677,-4.8877754,-26.203651,152.91771
2008000000,-2.5714412,-4.9994097,-26.572975,150.70607
2009000000,-2.6781578,-5.1254973,-26.721317,148.86996
2010000000,-2.7651031,-5.3462858,-26.687553,147.36684
2011000000,-2.8101592,-5.5076199,-26.582726,146.1252
2012000000,-2.8785114,-5.7893577,-26.395926,144.95319
2013000000,-2.8847063,-6.0234504,-26.089813,144.45151
2014000000,-2.8899484,-6.2607136,-25.87995,144.10822
2015000000,-2.8786156,-6.5295167,-25.883587,144.16638
2016000000,-2.8583353,-6.7348428,-25.826097,144.34766
2017000000,-2.8344345,-6.9417067,-25.897463,144.8065
2018000000,-2.8053508,-7.1198034,-26.052164,145.65709
2019000000,-2.7877605,-7.2957587,-26.421026,147.17474
2020000000,-2.7478311,-7.3909078,-26.868135,148.42737
2021000000,-2.7286868,-7.458272,-27.288774,149.98782
2022000000,-2.7010522,-7.4159622,-27.614527,151.65291
2023000000,-2.7166874,-7.3521519,-28.055374,153.44366
2024000000,-2.7400842,-7.165081,-28.450926,155.14728
2025000000,-2.7684877,-6.9440198,-29.193022,156.53021
2026000000,-2.8249698,-6.6682248,-29.47571,157.60895
2027000000,-2.8550749,-6.3190536,-29.924753,158.44199
2028000000,-2.895678,-5.9582725,-30.050848,158.5891
2029000000,-2.9471714,-5.5735044,-30.257336,158.49115
2030000000,-3.0061414,-5.2047935,-30.353231,157.63631
2031000000,-3.0156429,-4.846653,-30.505159,156.28171
2032000000,-3.0369425,-4.5472922,-30.143269,154.55054
2033000000,-3.0249116,-4.2287707,-30.105049,152.49513
2034000000,-2.9998536,-4.0279913,-30.273352,149.89154
2035000000,-2.954078,-3.8677962,-30.299543,147.60619
2036000000,-2.9082727,-3.7796397,-30.783667,144.28548
2037000000,-2.8416665,-3.7685523,-31.427809,141.67114
2038000000,-2.8104286,-3.8229413,-32.216125,138.78662
2039000000,-2.7983093,-3.9788733,-32.970947,136.17107
2040000000,-2.8513303,-4.1806931,-33.928024,133.57739
2041000000,-2.8941455,-4.4667516,-34.532715,131.77921
2042000000,-2.9850934,-4.7486949,-35.156666,130.17258
2043000000,-3.0937357,-5.1101856,-35.564529,128.94717
2044000000,-3.2220645,-5.4130006,-35.768612,128.00218
2045000000,-3.3439286,-5.7421103,-35.893684,127.79885
2046000000,-3.408849,-6.0972843,-36.068832,127.79788
2047000000,-3.4864802,-6.3982296,-35.670837,128.33812
2048000000,-3.5340796,-6.6682363,-35.189281,128.9454
2049000000,-3.5090249,-6.8862157,-34.9678,130.21477
2050000000,-3.54668,-7.1220794,-34.693493,131.38174
2051000000,-3.5018778,-7.2832336,-34.56691,132.9269
2052000000,-3.4119034,-7.3969951,-34.434254,134.73198
2053000000,-3.3972425,-7.4162164,-34.553272,136.77892
2054000000,-3.3253026,-7.4187093,-34.708324,138.82199
2055000000,-3.2683127,-7.3075957,-35.259396,140.86865
2056000000,-3.2426977,-7.1510959,-35.663357,142.97591
2057000000,-3.208055,-6.8564973,-36.142498,144.47964
2058000000,-3.1686137,-6.5254865,-36.836128,146.11494
2059000000,-3.1917121,-6.1695156,-37.627258,146.9109
2060000000,-3.2176566,-5.7755671,-38.326885,147.30209
2061000000,-3.258219,-5.3588142,-39.028732,147.09917
2062000000,-3.3089643,-4.9272375,-39.422962,146.29912
2063000000,-3.3799934,-4.545197,-40.013229,144.94804
2064000000,-3.4746537,-4.1483874,-40.414017,142.91719
2065000000,-3.5419991,-3.894156,-40.495312,140.60832
2066000000,-3.5948019,-3.6219478,-40.776199,137.92937
2067000000,-3.6262145,-3.4931471,-40.503178,135.04976
2068000000,-3.6377664,-3.3940976,-40.498119,132.19994
2069000000,-3.6585214,-3.3943517,-40.428379,129.10394
2070000000,-3.629204,-3.4605393,-40.571575,126.32659
2071000000,-3.5792818,-3.6315956,-40.679356,123.47232
2072000000,-3.557359,-3.8251853,-41.158714,121.06353
2073000000,-3.5301633,-4.0816455,-41.704487,118.69697
2074000000,-3.5127707,-4.3843293,-42.351669,117.15231
2075000000,-3.5202646,-4.7046695,-42.947437,115.68495
2076000000,-3.5538168,-5.0908575,-43.682892,114.69144
2077000000,-3.5918229,-5.4106088,-44.331451,114.27034
2078000000,-3.6674645,-5.7852979,-45.075611,114.31845
2079000000,-3.732326,-6.1301398,-45.6161,114.81844
2080000000,-3.8504462,-6.4265623,-46.063065,115.4623
2081000000,-3.9370224,-6.6619902,-46.234295,116.89539
2082000000,-4.0397015,-6.9096608,-46.278988,118.34034
2083000000,-4.1170616,-7.0761557,-46.121052,120.19528
2084000000,-4.1987109,-7.1373372,-46.056923,122.03033
2085000000,-4.2097325,-7.1752276,-45.874748,123.80326
2086000000,-4.2502174,-7.1490507,-45.580502,125.99731
2087000000,-4.2462482,-7.0166845,-45.347137,127.89652
2088000000,-4.1867175,-6.858139,-45.282333,129.78494
2089000000,-4.1014977,-6.6118541,-45.221523,131.31996
2090000000,-4.0548682,-6.2959156,-45.671955,132.52744
2091000000,-3.9851992,-5.9499083,-45.955715,133.41122
2092000000,-3.917331,-5.5654931,-46.687458,133.90663
2093000000,-3.9011786,-5.1554174,-47.504696,133.7448
2094000000,-3.8928432,-4.7538857,-48.392517,133.24927
2095000000,-3.9078441,-4.320437,-49.501427,131.71274
2096000000,-3.9746213,-3.968281,-50.328423,129.98482
2097000000,-4.0630178,-3.6412838,-51.137791,127.71889
2098000000,-4.1888814,-3.413568,-51.787563,125.22591
2099000000,-4.3131242,-3.2347357,-52.111435,122.31974
2100000000,-4.4141355,-3.1578476,-52.299599,119.32108
2101000000,-4.5321159,-3.1374836,-52.197948,116.4273
2102000000,-4.5895066,-3.1498675,-52.172115,113.69633
2103000000,-4.6450405,-3.2854278,-51.918739,110.90413
2104000000,-4.6456304,-3.4637313,-51.821819,108.75445
2105000000,-4.6430259,-3.6976302,-51.774143,106.32816
2106000000,-4.6347208,-3.9466441,-51.860722,104.67522
2107000000,-4.6129746,-4.2302313,-51.999969,103.19718
2108000000,-4.587255,-4.5340066,-52.230377,101.9205
2109000000,-4.5319219,-4.8293934,-52.702641,101.24551
2110000000,-4.5257359,-5.1813745,-53.193565,100.7662
2111000000,-4.5357122,-5.4847517,-53.939068,100.79916
2112000000,-4.5598588,-5.7757206,-54.681519,101.33376
2113000000,-4.600831,-6.0246735,-55.397369,102.03535
2114000000,-4.6537166,-6.2579303,-55.993114,103.49235
2115000000,-4.698916,-6.4093585,-56.506023,104.8315
2116000000,-4.8137727,-6.5172191,-57.045456,106.34927
2117000000,-4.8822093,-6.5448442,-57.35376,108.03916
2118000000,-4.9816418,-6.5064664,-57.722477,109.71458
2119000000,-5.0462303,-6.4205928,-57.754456,111.08833
2120000000,-5.127296,-6.2455645,-57.791523,112.52338
2121000000,-5.1923251,-6.0161767,-57.778374,113.84003
2122000000,-5.2432489,-5.7965574,-57.476994,114.42422
2123000000,-5.2481356,-5.5077572,-57.527653,114.9551
2124000000,-5.2504067,-5.2119193,-57.493343,115.05011
2125000000,-5.2196288,-4.872663,-57.598377,114.81773
2126000000,-5.186224,-4.5417533,-58.048332,114.10475
2127000000,-5.1361442,-4.2402878,-58.473324,112.922
2128000000,-5.1081533,-3.9392502,-59.239788,111.49564
2129000000,-5.1185923,-3.715991,-59.935196,109.72572
2130000000,-5.1750932,-3.5054574,-60.902893,107.55302
2131000000,-5.2336135,-3.3449609,-61.785072,105.11491
2132000000,-5.3366399,-3.248071,-62.604088,102.56097
2133000000,-5.4749479,-3.2330432,-62.919689,100.02212
2134000000,-5.6194444,-3.2628241,-63.252285,97.664841
2135000000,-5.7756653,-3.3769598,-63.367649,95.061096
2136000000,-5.8644161,-3.5189462,-63.140762,93.250511
2137000000,-5.9398322,-3.6597011,-62.95182,91.266602
2138000000,-6.0043583,-3.839174,-62.663448,89.485992
