!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Thursday, May 05, 2016 14:27:37
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S11 Phase(°),S21 Phase(°)
2000000000,-1.863013,-5.0410295,-15.089777,121.8563
2001000000,-1.8712629,-5.2482123,-15.824471,118.95182
2002000000,-1.9230626,-5.5689769,-16.380331,116.43624
2003000000,-1.9596792,-5.9340639,-17.188873,114.14687
2004000000,-2.0104358,-6.3016562,-17.379951,112.60915
2005000000,-2.0998404,-6.7351403,-17.71722,111.51244
2006000000,-2.1226392,-7.1593332,-17.662886,111.09524
2007000000,-2.2036164,-7.5471659,-17.512774,110.97865
2008000000,-2.2111094,-7.9385409,-17.547726,111.23399
2009000000,-2.2399096,-8.3067713,-17.370024,112.00967
2010000000,-2.2291346,-8.6525745,-17.27352,113.21132
2011000000,-2.1948047,-8.9230442,-17.248262,114.74545
2012000000,-2.1822989,-9.2143812,-17.194786,116.53091
2013000000,-2.1185131,-9.380909,-17.440397,118.7306
2014000000,-2.0986612,-9.4598799,-17.418192,121.17159
2015000000,-2.0645678,-9.5043678,-17.81801,123.70008
2016000000,-2.0226929,-9.3947163,-18.161339,126.141
2017000000,-1.9764887,-9.2187948,-18.382439,128.30745
2018000000,-1.967743,-8.9627638,-18.750713,130.22325
2019000000,-1.9654794,-8.6341019,-19.390394,131.88721
2020000000,-1.9559125,-8.2305326,-19.800764,132.83855
2021000000,-1.9720882,-7.8369989,-20.659239,132.97165
2022000000,-1.972908,-7.3877349,-20.841269,132.49448
2023000000,-1.9915987,-6.9875035,-21.112206,131.54675
2024000000,-2.0243368,-6.5904503,-21.573465,129.92171
2025000000,-2.0779092,-6.267077,-21.8372,127.67864
2026000000,-2.0940874,-6.0263987,-21.884357,125.10765
2027000000,-2.1358483,-5.8431473,-22.044191,122.34352
2028000000,-2.1313121,-5.7481098,-22.026476,119.19063
2029000000,-2.1046951,-5.7531996,-22.241543,116.04935
2030000000,-2.0967953,-5.8501668,-22.458746,112.83736
2031000000,-2.0812027,-6.0253263,-22.600943,109.95457
2032000000,-2.0402315,-6.2807608,-22.59342,107.26917
2033000000,-2.012007,-6.5647278,-23.045115,104.91558
2034000000,-1.9987448,-6.9160213,-23.40233,102.90242
2035000000,-1.9705499,-7.3170485,-23.911526,101.87235
2036000000,-1.9629772,-7.7086549,-24.420855,100.4078
2037000000,-1.9925582,-8.1301308,-25.004681,100.13294
2038000000,-1.9780287,-8.5391111,-25.313803,100.17269
2039000000,-2.0082896,-8.9262581,-25.780231,100.6851
2040000000,-2.0519383,-9.288188,-26.508871,101.37186
2041000000,-2.0832002,-9.642417,-26.572292,102.89705
2042000000,-2.1409457,-9.8564711,-26.851669,104.76887
2043000000,-2.1900964,-10.057764,-26.882833,106.61353
2044000000,-2.2030261,-10.142411,-26.809282,108.46266
2045000000,-2.1985097,-10.157853,-26.731518,110.67794
2046000000,-2.1965411,-10.134321,-26.866163,112.60438
2047000000,-2.1755457,-9.9981079,-26.70615,114.55201
2048000000,-2.1177061,-9.8051224,-26.943815,116.03989
2049000000,-2.0762732,-9.5298605,-26.941319,117.06602
2050000000,-2.0517931,-9.2361603,-27.168621,117.75591
2051000000,-1.9629724,-8.9254522,-27.678097,117.83994
2052000000,-1.9112678,-8.5827513,-27.918531,117.17107
2053000000,-1.8818294,-8.2617159,-28.511147,116.17499
2054000000,-1.8474623,-7.9994698,-29.106865,114.54189
2055000000,-1.819608,-7.7617583,-29.869511,112.42807
2056000000,-1.8721739,-7.6208138,-30.225344,109.9921
2057000000,-1.9023423,-7.5253458,-30.838861,107.09747
2058000000,-1.9075089,-7.5458651,-31.224121,104.53317
2059000000,-1.9386607,-7.6422863,-31.774618,101.65659
2060000000,-1.9754592,-7.8242464,-32.184566,98.994911
2061000000,-1.9972677,-8.0988379,-32.224087,96.63723
2062000000,-2.0075376,-8.3881235,-32.438896,94.614975
2063000000,-1.9584305,-8.7516775,-32.817192,92.973457
2064000000,-2.0025997,-9.1085043,-32.99662,91.55661
2065000000,-1.9866427,-9.5422697,-33.327934,90.657547
2066000000,-1.9772304,-9.9133282,-33.845211,90.155777
2067000000,-1.9295605,-10.336875,-33.867588,90.153107
2068000000,-1.9079111,-10.71587,-34.204086,90.863075
2069000000,-1.9020596,-11.058431,-34.550304,91.549942
2070000000,-1.8845789,-11.383738,-35.076206,92.933792
2071000000,-1.8590415,-11.674271,-35.483727,94.167442
2072000000,-1.8675214,-11.837712,-36.086414,96.1035
2073000000,-1.8622236,-11.975548,-36.582428,97.690453
2074000000,-1.8648858,-12.015565,-37.066784,99.662743
2075000000,-1.8665173,-12.017566,-37.389469,101.31142
2076000000,-1.8623092,-11.932929,-38.019119,102.43262
2077000000,-1.8831334,-11.796772,-38.2934,103.48193
2078000000,-1.8948575,-11.648582,-38.987942,104.31759
2079000000,-1.9077344,-11.487444,-39.263119,104.36706
2080000000,-1.9162236,-11.325561,-39.719849,103.73448
2081000000,-1.9424835,-11.173576,-39.901237,103.27078
2082000000,-1.9380068,-11.119828,-40.225986,102.02411
2083000000,-1.9390911,-11.122412,-40.498787,100.59431
2084000000,-1.9309373,-11.140972,-40.888393,99.01355
2085000000,-1.9152999,-11.254436,-41.433372,97.002373
2086000000,-1.8834575,-11.449155,-41.749893,95.704987
2087000000,-1.8789464,-11.667969,-42.26759,94.268028
2088000000,-1.8712786,-11.983539,-42.865368,93.100967
2089000000,-1.825855,-12.325622,-43.361439,92.227173
2090000000,-1.8399352,-12.740407,-44.142296,91.873215
2091000000,-1.8302646,-13.129402,-44.559731,91.93792
2092000000,-1.8315597,-13.557957,-45.183949,92.205162
2093000000,-1.8738028,-13.937772,-45.668835,93.274727
2094000000,-1.8918896,-14.410695,-46.209419,94.736473
2095000000,-1.9080302,-14.72925,-46.885841,96.569115
2096000000,-1.8980348,-15.065896,-47.328918,98.852898
2097000000,-1.9312063,-15.321831,-47.859737,101.75781
2098000000,-1.9434251,-15.508929,-48.576889,105.12701
2099000000,-1.9660455,-15.619598,-48.728836,108.12539
2100000000,-1.9496841,-15.663617,-49.451797,111.44547
2101000000,-2.0078051,-15.561732,-49.908314,114.70109
2102000000,-1.9779508,-15.374239,-50.408695,117.90426
2103000000,-2.0062213,-15.138165,-50.789749,120.55215
2104000000,-2.0227215,-14.846898,-51.245678,123.0887
2105000000,-2.0243173,-14.490337,-51.812401,124.50453
2106000000,-2.0696425,-14.116388,-52.293545,126.07073
2107000000,-2.0512183,-13.720746,-52.807747,126.53806
2108000000,-2.0864224,-13.34945,-53.444244,126.5496
2109000000,-2.0574245,-13.01254,-53.927399,126.07547
2110000000,-2.0929909,-12.775832,-54.601974,125.32549
2111000000,-2.0888464,-12.526028,-55.122906,124.08088
2112000000,-2.0978613,-12.396416,-55.723759,122.90186
2113000000,-2.1067762,-12.312003,-56.359272,121.40392
2114000000,-2.1421094,-12.305778,-56.914616,120.27225
2115000000,-2.1312761,-12.354243,-57.542786,119.22177
2116000000,-2.1883392,-12.449328,-58.315235,118.28328
2117000000,-2.2034085,-12.606648,-58.750118,117.66997
2118000000,-2.2519295,-12.772802,-59.23391,117.35623
2119000000,-2.2617922,-12.947701,-59.970955,117.54144
2120000000,-2.2717383,-13.110397,-60.381626,118.19883
2121000000,-2.3352957,-13.269352,-60.95998,119.22253
2122000000,-2.3597236,-13.452613,-61.190525,120.17374
2123000000,-2.3994682,-13.558604,-61.853729,121.8768
2124000000,-2.4147239,-13.651823,-62.349258,123.8801
2125000000,-2.4320769,-13.667692,-62.869366,125.94527
2126000000,-2.4529226,-13.605934,-63.584129,128.369
2127000000,-2.4808214,-13.528283,-63.953072,130.67116
2128000000,-2.4469008,-13.299685,-64.691841,133.24219
2129000000,-2.4661367,-13.062587,-65.180077,135.59555
2130000000,-2.5160966,-12.690701,-65.759796,137.65968
2131000000,-2.5123463,-12.263205,-66.306885,139.41853
2132000000,-2.5129285,-11.753396,-67.115089,140.47314
2133000000,-2.5658021,-11.245578,-67.877602,141.15404
2134000000,-2.5935531,-10.698192,-68.484871,141.11475
2135000000,-2.6392365,-10.206489,-69.220879,140.32663
2136000000,-2.7011538,-9.704464,-69.767502,139.31635
2137000000,-2.7335744,-9.2147064,-70.601387,137.30981
2138000000,-2.8118906,-8.8243999,-71.195381,134.91743
2139000000,-2.8319325,-8.520853,-71.525185,132.33882
2140000000,-2.875345,-8.2833433,-72.225288,129.66197
2141000000,-2.9221935,-8.1348495,-72.656326,126.27074
2142000000,-2.9620104,-8.1051226,-72.996544,123.68806
2143000000,-2.9618564,-8.1264257,-73.477882,120.94347
2144000000,-3.0115833,-8.2217321,-73.947113,118.04749
2145000000,-3.0613177,-8.3985806,-74.281334,115.98877
2146000000,-3.0412509,-8.5660057,-74.91433,114.10853
2147000000,-3.0464523,-8.8146849,-75.433876,112.65318
2148000000,-3.0836129,-9.0613632,-76.087196,111.37727
2149000000,-3.1209948,-9.3083353,-77.210396,110.83501
2150000000,-3.1301348,-9.597806,-77.784935,110.84078
2151000000,-3.1565182,-9.8427715,-78.550194,111.05747
2152000000,-3.1773374,-10.079197,-79.171883,111.86568
2153000000,-3.2314179,-10.270874,-79.629738,112.96314
2154000000,-3.2653098,-10.428256,-80.493454,114.31157
2155000000,-3.3256805,-10.518547,-81.48896,115.91129
2156000000,-3.3715096,-10.480046,-82.124489,118.01237
2157000000,-3.4138296,-10.432743,-82.937065,119.83521
2158000000,-3.5052321,-10.270925,-83.202812,121.58256
2159000000,-3.4931641,-10.049745,-83.754875,123.43581
2160000000,-3.5682592,-9.7238398,-84.333633,125.11958
2161000000,-3.625453,-9.3556566,-85.15612,126.25664
2162000000,-3.6134861,-8.9750557,-85.450424,126.90141
2163000000,-3.664072,-8.535841,-86.094856,127.03955
2164000000,-3.6983516,-8.079215,-87.220016,126.76582
2165000000,-3.7241566,-7.6120362,-87.664383,125.70939
2166000000,-3.7387142,-7.1921287,-88.352043,124.45477
2167000000,-3.7911892,-6.7710986,-89.319389,122.3223
2168000000,-3.8458688,-6.4722662,-90.249947,119.91347
2169000000,-3.878545,-6.1592393,-91.029961,117.10224
2170000000,-3.9403756,-5.9930964,-91.936546,114.15334
2171000000,-4.0506887,-5.8921704,-92.679245,110.96311
2172000000,-4.1088524,-5.8709679,-93.256371,107.97646
2173000000,-4.1933117,-5.9092031,-94.042442,105.03588
2174000000,-4.2652898,-6.0506139,-94.492477,102.16196
2175000000,-4.3100152,-6.1950412,-95.007713,99.741501
2176000000,-4.3722205,-6.4641161,-95.55265,97.772003
2177000000,-4.415792,-6.6514969,-95.855064,95.992561
2178000000,-4.4464383,-6.9751835,-96.480743,94.859039
2179000000,-4.4604545,-7.2267585,-97.276215,93.828705
2180000000,-4.4773321,-7.5332804,-98.031097,93.35379
2181000000,-4.5080137,-7.8448157,-98.708366,93.200401
2182000000,-4.5068293,-8.0713644,-99.394936,93.726326
2183000000,-4.5714417,-8.3297443,-100.29021,94.380852
2184000000,-4.5848494,-8.5045519,-101.182,95.322151
2185000000,-4.6146426,-8.6524715,-102.28138,96.569344
2186000000,-4.6726489,-8.7192211,-103.34605,98.294495
2187000000,-4.7255392,-8.7249861,-104.25742,99.80999
2188000000,-4.7878103,-8.6708527,-105.24963,101.45173
2189000000,-4.8557587,-8.5414448,-106.15241,103.1289
2190000000,-4.922452,-8.3113794,-107.1359,104.66074
2191000000,-5.0426412,-8.0406685,-107.91595,106.00447
2192000000,-5.1040602,-7.6936827,-108.79408,106.52218
2193000000,-5.1700664,-7.320859,-109.42295,107.10084
2194000000,-5.27459,-6.9840622,-110.38684,106.82744
2195000000,-5.3091388,-6.546495,-111.15251,106.18546
2196000000,-5.3997808,-6.1831026,-111.7668,105.21779
2197000000,-5.4510207,-5.8338227,-112.53771,103.68819
2198000000,-5.4877586,-5.4638681,-113.42911,101.65221
2199000000,-5.5535259,-5.2172055,-114.32872,99.35508
2200000000,-5.5926929,-4.9943304,-115.18146,96.818161
2201000000,-5.6355333,-4.8609161,-116.083,94.105881
2202000000,-5.7301803,-4.7879777,-116.98392,91.227318
2203000000,-5.8013458,-4.7541928,-118.15375,88.263748
2204000000,-5.8951263,-4.8227601,-119.38927,85.534004
2205000000,-5.9736667,-4.945405,-120.34713,82.818756
2206000000,-6.0940166,-5.1316419,-121.26559,80.746773
2207000000,-6.1898274,-5.333405,-122.07829,78.754852
2208000000,-6.2824359,-5.5922875,-122.75166,76.9869
2209000000,-6.3736057,-5.8600936,-123.7207,75.649162
2210000000,-6.4411159,-6.1466632,-124.38507,74.829727
2211000000,-6.5044165,-6.3889937,-125.19315,74.367355
2212000000,-6.5716739,-6.6562791,-126.05849,74.213173
