frequency,e',e''
200000000,71.7737,60.767
209600000,71.812,58.3461
219200000,71.4488,55.6469
228800000,71.2359,53.4331
238400000,70.9722,51.5375
248000000,70.8351,49.5096
257600000,70.7594,47.9088
267200000,70.5472,46.144
276800000,70.5595,44.5098
286400000,70.4415,43.2537
296000000,70.357,42.1324
305600000,70.1339,40.8578
315200000,70.1884,39.6789
324800000,70.1603,38.5118
334400000,70.0708,37.4575
344000000,69.87,36.6461
353600000,70.0001,35.7438
363200000,69.8064,34.9973
372800000,69.7373,34.0957
382400000,69.7039,33.3969
392000000,69.5998,32.7382
401600000,69.5031,32.141
411200000,69.3827,31.503
420800000,69.4057,30.826
430400000,69.248,30.236
440000000,69.2392,29.7127
449600000,69.1761,29.1928
459200000,69.1824,28.7006
468800000,69.0538,28.315
478400000,69.1003,27.8312
488000000,68.9499,27.4245
497600000,68.9651,27.0032
507200000,68.8093,26.5885
516800000,68.745,26.2286
526400000,68.7367,25.8288
536000000,68.6081,25.5135
545600000,68.5996,25.1619
555200000,68.4948,24.8423
564800000,68.4049,24.6197
574400000,68.3566,24.3374
584000000,68.2684,24.0253
593600000,68.2081,23.6867
603200000,68.097,23.3517
612800000,68.0739,22.9881
622400000,68.1132,22.7443
632000000,68.0473,22.5689
641600000,67.9904,22.3913
651200000,67.8733,22.1889
660800000,67.7762,21.9115
670400000,67.6791,21.7452
680000000,67.602,21.3835
689600000,67.4888,21.0842
699200000,67.4447,20.778
708800000,67.4209,20.3802
718400000,67.4195,20.0079
728000000,67.6369,19.6115
737600000,67.9383,19.3845
747200000,68.1747,19.5451
756800000,68.1952,19.6065
766400000,68.1484,19.6218
776000000,68.101,19.5573
785600000,67.9578,19.4496
795200000,67.7991,19.3714
804800000,67.7003,19.2002
814400000,67.6055,19.0668
824000000,67.4807,18.9317
833600000,67.4323,18.8478
843200000,67.3825,18.7077
852800000,67.2241,18.3673
862400000,67.3601,18.1013
872000000,67.5081,17.8474
881600000,67.6704,17.6444
891200000,67.9715,17.7228
900800000,67.9514,17.8653
910400000,67.9196,17.8343
920000000,67.8034,17.9193
929600000,67.7509,17.8327
939200000,67.6872,17.818
948800000,67.6602,17.7509
958400000,67.6281,17.6473
968000000,67.5093,17.5339
977600000,67.504,17.488
987200000,67.4579,17.3976
996800000,67.3989,17.3365
1006400000,67.3802,17.29
1016000000,67.319,17.1972
1025600000,67.2767,17.1544
1035200000,67.2355,17.1457
1044800000,67.2271,17.0482
1054400000,67.1782,16.9961
1064000000,67.1142,16.924
1073600000,67.1071,16.8251
1083200000,67.0874,16.7732
1092800000,67.0238,16.7532
1102400000,66.9901,16.6877
1112000000,66.8993,16.6493
1121600000,66.9855,16.6275
1131200000,66.8933,16.5627
1140800000,66.833,16.436
1150400000,66.8953,16.378
1160000000,66.8829,16.341
1169600000,66.8516,16.3401
1179200000,66.7698,16.2636
1188800000,66.7492,16.2519
1198400000,66.725,16.2812
1208000000,66.666,16.2334
1217600000,66.6814,16.1862
1227200000,66.6231,16.1621
1236800000,66.6202,16.1278
1246400000,66.6094,16.0995
1256000000,66.5365,16.0415
1265600000,66.5388,15.9998
1275200000,66.4636,15.9503
1284800000,66.4757,15.936
1294400000,66.459,15.9077
1304000000,66.3649,15.847
1313600000,66.3238,15.8322
1323200000,66.3198,15.7542
1332800000,66.2953,15.743
1342400000,66.2374,15.6817
1352000000,66.2021,15.6837
1361600000,66.1643,15.5875
1371200000,66.1426,15.5857
