frequency,e',e''
200000000,38.137,6.5939
209600000,37.923,6.6897
219200000,37.905,6.84
228800000,37.8685,7.2274
238400000,37.7718,7.5748
248000000,37.8894,7.523
257600000,37.9006,7.7671
267200000,37.6612,7.9132
276800000,37.6291,8.0987
286400000,37.6242,8.3745
296000000,37.5814,8.6964
305600000,37.4171,8.8653
315200000,37.3761,9.0569
324800000,37.2463,9.3051
334400000,37.1831,9.4323
344000000,37.0154,9.6938
353600000,36.9294,9.8596
363200000,36.7863,10.0318
372800000,36.6755,10.1729
382400000,36.6365,10.3618
392000000,36.4462,10.6035
401600000,36.2998,10.7452
411200000,36.1785,11.0309
420800000,36.0355,11.0954
430400000,35.8616,11.301
440000000,35.761,11.4746
449600000,35.621,11.5559
459200000,35.5085,11.7903
468800000,35.3174,11.964
478400000,35.1408,12.0559
488000000,35.0052,12.248
497600000,34.8948,12.4455
507200000,34.6275,12.6137
516800000,34.504,12.7241
526400000,34.3742,12.8368
536000000,34.1577,12.9495
545600000,33.9911,13.0188
555200000,33.8361,13.2005
564800000,33.6378,13.3607
574400000,33.4647,13.4768
584000000,33.2568,13.5858
593600000,33.1252,13.7071
603200000,32.9596,13.8025
612800000,32.8339,13.8829
622400000,32.6926,13.9907
632000000,32.5091,14.1182
641600000,32.3328,14.2998
651200000,32.1561,14.3894
660800000,31.9476,14.4635
670400000,31.7175,14.552
680000000,31.5587,14.6001
689600000,31.3825,14.6976
699200000,31.2033,14.7415
708800000,31.0669,14.7073
718400000,30.9447,14.6867
728000000,30.8838,14.7359
737600000,30.8736,14.8097
747200000,30.7922,15.0257
756800000,30.6302,15.2188
766400000,30.4503,15.3631
776000000,30.2574,15.5107
785600000,30.0213,15.6263
795200000,29.7917,15.6523
804800000,29.5856,15.6993
814400000,29.3923,15.7773
824000000,29.1907,15.7638
833600000,28.9821,15.8661
843200000,28.8101,15.8922
852800000,28.6078,15.8301
862400000,28.4915,15.7987
872000000,28.4364,15.8072
881600000,28.343,15.8176
891200000,28.3137,16.0337
900800000,28.1125,16.1521
910400000,27.8922,16.2699
920000000,27.7157,16.2907
929600000,27.5693,16.3729
939200000,27.354,16.4146
948800000,27.2093,16.4125
958400000,27.0583,16.4714
968000000,26.8847,16.4856
977600000,26.7084,16.5134
987200000,26.5551,16.5298
996800000,26.379,16.5407
1006400000,26.2095,16.5741
1016000000,26.0661,16.5917
1025600000,25.8944,16.6228
1035200000,25.7061,16.6609
1044800000,25.592,16.6303
1054400000,25.4173,16.6039
1064000000,25.2479,16.6272
1073600000,25.1457,16.6432
1083200000,25.0197,16.6449
1092800000,24.804,16.634
1102400000,24.6798,16.6586
1112000000,24.5504,16.6334
1121600000,24.4235,16.6777
1131200000,24.2613,16.6565
1140800000,24.1142,16.6142
1150400000,24.0094,16.6294
1160000000,23.8988,16.6549
1169600000,23.7482,16.6447
1179200000,23.5886,16.6211
1188800000,23.47,16.652
1198400000,23.3177,16.6851
1208000000,23.1598,16.6538
1217600000,23.0686,16.6454
1227200000,22.94,16.65
1236800000,22.8107,16.6044
1246400000,22.6835,16.6007
1256000000,22.5688,16.5844
1265600000,22.4523,16.5873
1275200000,22.3089,16.5474
1284800000,22.173,16.5285
1294400000,22.0811,16.5451
1304000000,21.9153,16.4925
1313600000,21.8274,16.4798
1323200000,21.7262,16.4756
1332800000,21.6274,16.4434
1342400000,21.4601,16.4286
1352000000,21.3938,16.406
1361600000,21.2788,16.3843
1371200000,21.1609,16.3619
1380800000,21.0117,16.3352
1390400000,20.908,16.2953
1400000000,20.8299,16.3213
1409600000,20.7372,16.3079
1419200000,20.5759,16.265
1428800000,20.5156,16.2122
1438400000,20.4314,16.2044
1448000000,20.3388,16.1491
1457600000,20.1913,16.1035
1467200000,20.145,16.1074
1476800000,20.0565,16.0852
1486400000,19.9454,16.0242
1496000000,19.8457,15.9974
1505600000,19.7476,16.0036
1515200000,19.6624,15.9584
1524800000,19.6108,15.9364
1534400000,19.517,15.9275
1544000000,19.3894,15.8867
1553600000,19.3285,15.856
1563200000,19.2079,15.8217
1572800000,19.1044,15.7958
1582400000,19.0416,15.7822
1592000000,18.9303,15.7454
1601600000,18.8433,15.7294
1611200000,18.7975,15.7063
1620800000,18.7277,15.6468
1630400000,18.6569,15.6163
1640000000,18.5782,15.6046
1649600000,18.5062,15.5437
1659200000,18.4174,15.5201
1668800000,18.3786,15.5065
1678400000,18.2971,15.4914
1688000000,18.1874,15.461
1697600000,18.1464,15.4563
1707200000,18.0674,15.4291
1716800000,17.9904,15.4187
1726400000,17.9051,15.4208
1736000000,17.8402,15.3796
1745600000,17.7621,15.3629
1755200000,17.6947,15.3234
1764800000,17.6184,15.3026
1774400000,17.5055,15.2844
1784000000,17.4666,15.2796
1793600000,17.3664,15.2243
1803200000,17.2947,15.2101
1812800000,17.2208,15.1822
1822400000,17.1529,15.1496
1832000000,17.0842,15.083
1841600000,17.0121,15.0761
1851200000,16.9393,15.0574
1860800000,16.8837,15.012
1870400000,16.8118,15.0183
1880000000,16.7367,14.9702
1889600000,16.6701,14.9641
1899200000,16.5986,14.9239
1908800000,16.5265,14.8863
1918400000,16.4677,14.8647
1928000000,16.3903,14.8256
1937600000,16.321,14.7848
1947200000,16.263,14.7598
1956800000,16.1817,14.7273
1966400000,16.118,14.695
1976000000,16.0458,14.6663
1985600000,15.982,14.6325
1995200000,15.918,14.6046
2004800000,15.8462,14.557
2014400000,15.7784,14.5474
2024000000,15.7271,14.4896
2033600000,15.6672,14.4259
2043200000,15.6034,14.3932
2052800000,15.5448,14.3762
2062400000,15.4817,14.3464
2072000000,15.4277,14.3292
2081600000,15.3821,14.2966
2091200000,15.3192,14.243
2100800000,15.2677,14.2039
2110400000,15.2186,14.165
2120000000,15.1594,14.1283
2129600000,15.0978,14.1092
2139200000,15.0463,14.0736
2148800000,14.9749,14.048
2158400000,14.9345,14.0058
2168000000,14.8793,13.9735
2177600000,14.8408,13.9451
2187200000,14.7789,13.9221
2196800000,14.7401,13.882
2206400000,14.684,13.8488
2216000000,14.6312,13.8268
2225600000,14.5807,13.7755
2235200000,14.539,13.7598
2244800000,14.4978,13.7128
2254400000,14.4397,13.6882
2264000000,14.4129,13.6457
2273600000,14.3667,13.6176
2283200000,14.3332,13.5777
2292800000,14.2899,13.5422
2302400000,14.2429,13.4998
2312000000,14.2096,13.4486
2321600000,14.1525,13.4121
2331200000,14.103,13.3859
2340800000,14.0751,13.3505
2350400000,14.0238,13.3203
2360000000,13.996,13.3104
2369600000,13.9484,13.2646
2379200000,13.9189,13.2245
2388800000,13.87,13.1796
2398400000,13.8307,13.1439
2408000000,13.7873,13.125
2417600000,13.7383,13.0929
2427200000,13.6961,13.0603
2436800000,13.661,13.0515
2446400000,13.6208,13.0127
2456000000,13.5957,12.9796
2465600000,13.557,12.947
2475200000,13.5217,12.9267
2484800000,13.4861,12.8921
2494400000,13.4404,12.8534
2504000000,13.4014,12.8314
2513600000,13.3688,12.8132
2523200000,13.3306,12.7818
2532800000,13.2931,12.7621
2542400000,13.2632,12.7401
2552000000,13.2278,12.7241
2561600000,13.1921,12.7075
2571200000,13.1605,12.6668
2580800000,13.1323,12.6496
2590400000,13.0867,12.6106
2600000000,13.0494,12.5917
2609600000,13.0109,12.5747
