!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Thursday, May 05, 2016 14:50:01
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S11 Phase(°),S21 Phase(°)
2000000000,-4.9176826,-7.6808939,-47.225548,-0.24542882
2001000000,-4.9025326,-7.8540368,-47.342159,-2.2191546
2002000000,-4.8681674,-8.0285921,-47.470982,-3.9134512
2003000000,-4.8599629,-8.2612123,-47.784439,-5.5550361
2004000000,-4.8519387,-8.5193672,-48.017082,-6.6345716
2005000000,-4.8474102,-8.7612658,-48.225746,-7.4066472
2006000000,-4.8561754,-9.0201674,-48.489403,-7.6088624
2007000000,-4.8670421,-9.2789125,-48.935009,-8.0684872
2008000000,-4.9040227,-9.5532169,-49.174324,-7.7387967
2009000000,-4.9582582,-9.7890749,-49.485992,-7.0640302
2010000000,-4.987905,-10.014901,-49.691368,-6.1392746
2011000000,-5.0286188,-10.144711,-49.941471,-4.9063001
2012000000,-5.0818019,-10.284197,-49.953609,-3.5295937
2013000000,-5.1180167,-10.341917,-49.963551,-1.9278916
2014000000,-5.1845489,-10.349125,-49.956051,-0.17865209
2015000000,-5.2104278,-10.322557,-49.919975,1.4269987
2016000000,-5.2202587,-10.19412,-49.816589,3.0860207
2017000000,-5.2241292,-10.036257,-49.667198,4.5270247
2018000000,-5.2412019,-9.8050165,-49.532703,5.7285895
2019000000,-5.2547765,-9.5404711,-49.687447,6.6987481
2020000000,-5.2131972,-9.2311735,-49.635769,7.4449697
2021000000,-5.2301211,-8.8974552,-49.65395,7.8708043
2022000000,-5.1871462,-8.5478363,-49.725174,7.6954026
2023000000,-5.2044554,-8.2065258,-49.844009,7.1671047
2024000000,-5.2094755,-7.8697653,-50.082146,6.1572237
2025000000,-5.2015858,-7.5615263,-50.224274,4.7877192
2026000000,-5.2224092,-7.2892499,-50.576839,3.1921651
2027000000,-5.2475591,-7.0686231,-50.911266,1.0658919
2028000000,-5.2838225,-6.8888259,-50.950741,-0.96929651
