frequency, S11, S12, S21, S22
1064000000.0000000000, -87.4809463210, -179.5676913729, -179.5676913729, -91.9240541958
1065000000.0000000000, -87.6832899162, -179.7535793728, -179.7535793728, -92.0906986690
1066000000.0000000000, -87.8852158075, -179.9394090885, -179.9394090885, -92.2576637057
1067000000.0000000000, -88.0869862739, 179.8746746805, 179.8746941085, -92.4251727290
1068000000.0000000000, -88.2884361769, 179.6888061086, 179.6888061086, -92.5930800283
1069000000.0000000000, -88.4895169461, 179.5028986806, 179.5028986806, -92.7613953176
1070000000.0000000000, -88.6903451500, 179.3169912525, 179.3169912525, -92.9300603125
1071000000.0000000000, -88.8907362218, 179.1310643964, 179.1310643964, -93.0989584445
1072000000.0000000000, -89.0910301532, 178.9451375403, 178.9451375403, -93.2683325649
1073000000.0000000000, -89.2908286682, 178.7592106842, 178.7591912561, -93.4381049612
1074000000.0000000000, -89.4904231882, 178.5732449718, 178.5732449718, -93.6079744979
1075000064.0000000000, -89.6899594239, 178.3872404033, 178.3872404033, -93.7784851617
1076000000.0000000000, -89.8890779556, 178.2012941191, 178.2012941191, -93.9491123941
1076999936.0000000000, -90.0877593552, 178.0153089787, 178.0153089787, -94.1199921917
1077999872.0000000000, -90.2864990391, 177.8293432664, 177.8293432664, -94.2913868338
1078999808.0000000000, -90.4847821628, 177.6433581260, 177.6433386979, -94.4628494742
1079999744.0000000000, -90.6829292898, 177.4573341294, 177.4573341294, -94.6347103905
1080999680.0000000000, -90.8808238516, 177.2713295609, 177.2713101328, -94.8068044440
1081999616.0000000000, -91.0785921308, 177.0853055643, 177.0853055643, -94.9791996329
1082999552.0000000000, -91.2760689886, 176.8992427115, 176.8992427115, -95.1517696746
1083999488.0000000000, -91.4734001357, 176.7131992868, 176.7131992868, -95.3248157047
1084999424.0000000000, -91.6704787176, 176.5271364341, 176.5271364341, -95.4979103050
1085999360.0000000000, -91.8674115888, 176.3410930094, 176.3410930094, -95.6713448969
1086999296.0000000000, -92.0641696071, 176.1549913004, 176.1549913004, -95.8449737697
1087999232.0000000000, -92.2606750602, 175.9689090195, 175.9689090195, -96.0187289252
1088999168.0000000000, -92.4569959464, 175.7828073106, 175.7828267386, -96.1928629285
1089999104.0000000000, -92.6532002641, 175.5967056016, 175.5967056016, -96.3672203549
1090999040.0000000000, -92.8491520165, 175.4106038926, 175.4106233207, -96.5417137779
1091998976.0000000000, -93.0449969145, 175.2244633275, 175.2244633275, -96.7164694802
1092998912.0000000000, -93.2407058157, 175.0383421904, 175.0383227623, -96.8914777477
1093998848.0000000000, -93.4362010080, 174.8521821971, 174.8521821971, -97.0666317259
1094998784.0000000000, -93.6315699176, 174.6660416320, 174.6660416320, -97.2418634164
1095998720.0000000000, -93.8268611149, 174.4798622106, 174.4798622106, -97.4175030970
1096998656.0000000000, -94.0218317486, 174.2936827893, 174.2936827893, -97.5932204899
1097998592.0000000000, -94.2167149559, 174.1075033680, 174.1075227960, -97.7691127357
1098998528.0000000000, -94.4114815946, 173.9213433747, 173.9213433747, -97.9451604062
1099998464.0000000000, -94.6060928086, 173.7351250972, 173.7351250972, -98.1215092121
1100998400.0000000000, -94.8005777400, 173.5489262477, 173.5489262477, -98.2978968743
1101998336.0000000000, -94.9949655309, 173.3627079702, 173.3627079702, -98.4745079595
1102998272.0000000000, -95.1892561813, 173.1764702646, 173.1764702646, -98.6513910381
1103998208.0000000000, -95.3833428368, 172.9902325590, 172.9902325590, -98.8283518290
1104998144.0000000000, -95.5773323518, 172.8039948533, 172.8039948533, -99.0054194744
1105998080.0000000000, -95.7711955841, 172.6177182915, 172.6177182915, -99.1826619727
1106998016.0000000000, -95.9649131058, 172.4314805859, 172.4314805859, -99.3601278940
1107997952.0000000000, -96.1586111994, 172.2451651679, 172.2451651679, -99.5376812418
1108997888.0000000000, -96.3520955840, 172.0589080342, 172.0589080342, -99.7154774407
1109997824.0000000000, -96.5455119702, 171.8726120443, 171.8726120443, -99.8933416380
1110997760.0000000000, -96.7388215019, 171.6863160544, 171.6863160544, -100.0713515460
1111997696.0000000000, -96.9320241791, 171.5000006364, 171.5000200645, -100.2495071646
1112997632.0000000000, -97.1250228613, 171.3136852184, 171.3136852184, -100.4277210676
1113997568.0000000000, -97.3181575402, 171.1273503723, 171.1273503723, -100.6062361060
1114997504.0000000000, -97.5109619414, 170.9410155262, 170.9410349543, -100.7847705725
1115997440.0000000000, -97.7037080584, 170.7546612520, 170.7546612520, -100.9633924654
1116997376.0000000000, -97.8964833176, 170.5683069778, 170.5683069778, -101.1422183533
1117997312.0000000000, -98.0890254396, 170.3819527036, 170.3819527036, -101.3211705238
1118997248.0000000000, -98.2815675616, 170.1955595732, 170.1955595732, -101.5002392629
1119997184.0000000000, -98.4740028291, 170.0091858710, 170.0091664429, -101.6794148565
1120997120.0000000000, -98.6663215280, 169.8227733125, 169.8227733125, -101.8587361608
1121997056.0000000000, -98.8586985112, 169.6363607540, 169.6363801821, -102.0381740336
1122996992.0000000000, -99.0508035011, 169.4499676237, 169.4499676237, -102.2176701907
1123996928.0000000000, -99.2428599208, 169.2635550652, 169.2635550652, -102.3973120586
1124996864.0000000000, -99.4349260545, 169.0771230786, 169.0771230786, -102.5771093512
1125996800.0000000000, -99.6269047618, 168.8906716640, 168.8906522359, -102.7570037842
1126996736.0000000000, -99.8186697601, 168.7042202493, 168.7042202493, -102.9369079313
1127996672.0000000000, -100.0104444724, 168.5177688347, 168.5177688347, -103.1170549296
1128996608.0000000000, -100.2021511864, 168.3312785638, 168.3312785638, -103.2971922138
1129996544.0000000000, -100.3938093301, 168.1448077211, 168.1448077211, -103.4775529211
1130996480.0000000000, -100.5853509053, 167.9583174502, 167.9583174502, -103.6579621986
1131996416.0000000000, -100.7768439103, 167.7718077513, 167.7718077513, -103.8383909043
1132996352.0000000000, -100.9682786309, 167.5852980524, 167.5852980524, -104.0189847487
1133996288.0000000000, -101.1595384988, 167.3987883534, 167.3987883534, -104.1997243038
1134996224.0000000000, -101.3508955071, 167.2122397983, 167.2122397983, -104.3804347168
1135996160.0000000000, -101.5421165187, 167.0257106713, 167.0257106713, -104.5613685528
1136996096.0000000000, -101.7332986742, 166.8391426881, 166.8391426881, -104.7423801013
1137996032.0000000000, -101.9244225453, 166.6525552767, 166.6525747048, -104.9234693621
1138995968.0000000000, -102.1154881322, 166.4659872935, 166.4659872935, -105.1046460493
1139995904.0000000000, -102.3064468646, 166.2794193103, 166.2794193103, -105.2858421647
1140995840.0000000000, -102.4973667408, 166.0928124709, 166.0928124709, -105.4672228469
1141995776.0000000000, -102.6883060451, 165.9061862034, 165.9061862034, -105.6487006696
1142995712.0000000000, -102.8790996387, 165.7195599359, 165.7195405078, -105.8302270625
1143995648.0000000000, -103.0698446620, 165.5329336684, 165.5329336684, -106.0117825975
1144995584.0000000000, -103.2605119730, 165.3463074009, 165.3463074009, -106.1934838433
1145995520.0000000000, -103.4512181402, 165.1596422772, 165.1596422772, -106.3752142312
1146995456.0000000000, -103.6418271669, 164.9729577254, 164.9729577254, -106.5571000438
1147995392.0000000000, -103.8323196250, 164.7862926018, 164.7863120299, -106.7390441408
1148995328.0000000000, -104.0229092236, 164.5995886219, 164.5995886219, -106.9210562360
1149995264.0000000000, -104.2132948272, 164.4128846420, 164.4128846420, -107.1031460437
1150995200.0000000000, -104.4037387151, 164.2261418060, 164.2261612341, -107.2853329918
1151995136.0000000000, -104.5940854625, 164.0394378261, 164.0394378261, -107.4675879382
1152995072.0000000000, -104.7844904942, 163.8526949900, 163.8526949900, -107.6499788813
1153995008.0000000000, -104.9747498153, 163.6659327259, 163.6659327259, -107.8323795384
1154994944.0000000000, -105.1649605660, 163.4791510336, 163.4791510336, -108.0148676220
1155994880.0000000000, -105.3551907449, 163.2923693414, 163.2923693414, -108.1973945617
1156994816.0000000000, -105.5453140692, 163.1055876491, 163.1056070772, -108.3800769262
1157994752.0000000000, -105.7353985374, 162.9187573867, 162.9187671007, -108.5627981469
1158994688.0000000000, -105.9254732915, 162.7319465523, 162.7319659804, -108.7455485097
1159994624.0000000000, -106.1155869018, 162.5450871476, 162.5450968617, -108.9284154411
1160994560.0000000000, -106.3055450874, 162.3582374571, 162.3582568852, -109.1113600848
1161994496.0000000000, -106.4954935589, 162.1713683384, 162.1713683384, -109.2944018690
1162994432.0000000000, -106.6854614585, 161.9845089338, 161.9844895057, -109.4774242252
1163994368.0000000000, -106.8752739334, 161.7975912449, 161.7975912449, -109.6605340077
1164994304.0000000000, -107.0652515470, 161.6106735560, 161.6106735560, -109.8438380712
1165994240.0000000000, -107.2550057376, 161.4237461530, 161.4237461530, -110.0270838504
1166994176.0000000000, -107.4447793563, 161.2368090360, 161.2368090360, -110.2104461982
1167994112.0000000000, -107.6345529749, 161.0498330628, 161.0498330628, -110.3938959724
1168994048.0000000000, -107.8242780234, 160.8628570897, 160.8628570897, -110.5774137449
1169993984.0000000000, -108.0139836437, 160.6758811165, 160.6758811165, -110.7609800876
1170993920.0000000000, -108.2036698359, 160.4888565731, 160.4888565731, -110.9446144287
1171993856.0000000000, -108.3933560282, 160.3018028875, 160.3018028875, -111.1283847664
1172993792.0000000000, -108.5829353659, 160.1147686300, 160.1147686300, -111.3121259620
1173993728.0000000000, -108.7724661334, 159.9277343726, 159.9277343726, -111.4958962997
1174993664.0000000000, -108.9621231835, 159.7406418308, 159.7406418308, -111.6798317763
1175993600.0000000000, -109.1515859527, 159.5535492891, 159.5535492891, -111.8637963949
1176993536.0000000000, -109.3411361483, 159.3664276052, 159.3664276052, -112.0477998698
1177993472.0000000000, -109.5305697753, 159.1793059213, 159.1793059213, -112.2318810570
1178993408.0000000000, -109.7200908288, 158.9921356672, 158.9921356672, -112.4160982409
1179993344.0000000000, -109.9095147417, 158.8049751271, 158.8049848412, -112.6002959967
1180993280.0000000000, -110.0988997985, 158.6177660168, 158.6177854449, -112.7846394632
1181993216.0000000000, -110.2883431396, 158.4305569065, 158.4305666206, -112.9690606421
1182993152.0000000000, -110.4777573385, 158.2433283681, 158.2433283681, -113.1534235367
1183993088.0000000000, -110.6670549689, 158.0560804016, 158.0560804016, -113.3379224279
1184993024.0000000000, -110.8563914555, 157.8688032930, 157.8688032930, -113.5224893175
1185992960.0000000000, -111.0457473701, 157.6814970422, 157.6814970422, -113.7070853492
1186992896.0000000000, -111.2350158584, 157.4942005055, 157.4942199336, -113.8918368057
1187992832.0000000000, -111.4242940606, 157.3068748266, 157.3068748266, -114.0765202638
1188992768.0000000000, -111.6136208332, 157.1195005775, 157.1195005775, -114.2613397186
1189992704.0000000000, -111.8028601792, 156.9321069003, 156.9321069003, -114.4462174577
1190992640.0000000000, -111.9921189534, 156.7447132231, 156.7447229372, -114.6311631950
1191992576.0000000000, -112.1813194433, 156.5572904038, 156.5572904038, -114.8161769308
1192992512.0000000000, -112.3705490754, 156.3698481563, 156.3698481563, -115.0012198086
1193992448.0000000000, -112.5597301372, 156.1823670527, 156.1823670527, -115.1863598270
1194992384.0000000000, -112.7489014850, 155.9948859491, 155.9948859491, -115.3715678436
1195992320.0000000000, -112.9380631187, 155.8073368472, 155.8073562753, -115.5568147165
1196992256.0000000000, -113.1272344664, 155.6198071733, 155.6198071733, -115.7421490158
1197992192.0000000000, -113.3163766721, 155.4322289292, 155.4322386433, -115.9274930291
1198992128.0000000000, -113.5055091636, 155.2446409711, 155.2446409711, -116.1129924671
1199992064.0000000000, -113.6946125131, 155.0570141568, 155.0570238708, -116.2984627631
1200992000.0000000000, -113.8838324311, 154.8693582003, 154.8693776284, -116.4841273399
1201991936.0000000000, -114.0728774962, 154.6817119579, 154.6817119579, -116.6696850623
1202991872.0000000000, -114.2620488440, 154.4939880031, 154.4939880031, -116.8554662077
1203991808.0000000000, -114.4511619075, 154.3062931905, 154.3062931905, -117.0412473531
1204991744.0000000000, -114.6402749710, 154.1185012374, 154.1185012374, -117.2270284985
1205991680.0000000000, -114.8293491783, 153.9307287123, 153.9307287123, -117.4129164985
1206991616.0000000000, -115.0184719558, 153.7429270452, 153.7429270452, -117.5989210670
1207991552.0000000000, -115.2075170209, 153.5550865218, 153.5550865218, -117.7849062074
1208991488.0000000000, -115.3966203704, 153.3672168563, 153.3672168563, -117.9709982023
1209991424.0000000000, -115.5856751496, 153.1793180487, 153.1793180487, -118.1571873377
1210991360.0000000000, -115.7747687850, 152.9913900989, 152.9913900989, -118.3433861871
1211991296.0000000000, -115.9638527063, 152.8034232930, 152.8034232930, -118.5296530349
1212991232.0000000000, -116.1529366277, 152.6154564870, 152.6154564870, -118.7160461653
1213991168.0000000000, -116.3420011209, 152.4274022546, 152.4274216827, -118.9024490097
1214991104.0000000000, -116.5310559001, 152.2393674503, 152.2393674503, -119.0889198525
1215991040.0000000000, -116.7201301074, 152.0512937899, 152.0512937899, -119.2754878357
1216990976.0000000000, -116.9091946007, 151.8631618451, 151.8631812732, -119.4620752470
1217990912.0000000000, -117.0983659484, 151.6750201863, 151.6750201863, -119.6488083690
1218990848.0000000000, -117.2873430153, 151.4868299573, 151.4868493854, -119.8355026348
1219990784.0000000000, -117.4764949349, 151.2985911580, 151.2986105861, -120.0223523254
1220990720.0000000000, -117.6655691422, 151.1103523587, 151.1103717868, -120.2091534457
1221990656.0000000000, -117.8546530636, 150.9220844173, 150.9220844173, -120.3961294189
1222990592.0000000000, -118.0437272709, 150.7337484776, 150.7337387635, -120.5831831045
1223990528.0000000000, -118.2328014782, 150.5454028238, 150.5454028238, -120.7702465041
1224990464.0000000000, -118.4219145416, 150.3569988857, 150.3569988857, -120.9574070442
1225990400.0000000000, -118.6110664613, 150.1685560915, 150.1685560915, -121.1446647247
1226990336.0000000000, -118.8001892388, 149.9800938691, 149.9800938691, -121.3319224052
1227990272.0000000000, -118.9893023023, 149.7915830766, 149.7915830766, -121.5192869403
1228990208.0000000000, -119.1784445079, 149.6030528559, 149.6030528559, -121.7066903315
1229990144.0000000000, -119.3675964276, 149.4144546369, 149.4144740650, -121.8942102913
1230990080.0000000000, -119.5567774894, 149.2258369898, 149.2258369898, -122.0817885354
1231990016.0000000000, -119.7459779793, 149.0371707725, 149.0371902005, -122.2694250638
1232989952.0000000000, -119.9351298990, 148.8484559849, 148.8484656989, -122.4571198764
1233989888.0000000000, -120.1243109608, 148.6597509114, 148.6597411973, -122.6449215436
1234989824.0000000000, -120.3134823086, 148.4709486974, 148.4709486974, -122.8327426389
1235989760.0000000000, -120.5027702249, 148.2821076272, 148.2821076272, -123.0207094448
1236989696.0000000000, -120.6920095710, 148.0932665570, 148.0932665570, -123.2086859648
1237989632.0000000000, -120.8811906328, 147.9043574885, 147.9043574885, -123.3967207691
1238989568.0000000000, -121.0705174053, 147.7153901358, 147.7153804217, -123.5849012841
1239989504.0000000000, -121.2597761795, 147.5263936408, 147.5263936408, -123.7731886536
1240989440.0000000000, -121.4490446677, 147.3373582897, 147.3373582897, -123.9614177388
1241989376.0000000000, -121.6384200105, 147.1482743684, 147.1482743684, -124.1498216769
1242989312.0000000000, -121.8277176409, 146.9591127347, 146.9591127347, -124.3382353290
1243989248.0000000000, -122.0170541274, 146.7699413869, 146.7699316729, -124.5267946918
1244989184.0000000000, -122.2064100421, 146.5807408970, 146.5807408970, -124.7153734827
1245989120.0000000000, -122.3958145270, 146.3914335526, 146.3914335526, -124.9040785562
1246989056.0000000000, -122.5851898697, 146.2020970660, 146.2021164941, -125.0928419140
1247988992.0000000000, -122.7746429248, 146.0127508654, 146.0127508654, -125.2816538421
1248988928.0000000000, -122.9640959800, 145.8232978103, 145.8233075243, -125.4705726246
1249988864.0000000000, -123.1535684632, 145.6338447552, 145.6338544692, -125.6595691195
1250988800.0000000000, -123.3430215183, 145.4443334158, 145.4443334158, -125.8486238987
1251988736.0000000000, -123.5325619998, 145.2547540780, 145.2547540780, -126.0377855325
1252988672.0000000000, -123.7220830533, 145.0651164560, 145.0651164560, -126.2269957364
1253988608.0000000000, -123.9116818191, 144.8754594059, 144.8754594059, -126.4163225089
1254988544.0000000000, -124.1011737304, 144.6857440715, 144.6857440715, -126.6056881376
1255988480.0000000000, -124.2908502086, 144.4959413107, 144.4959413107, -126.7952189051
1256988416.0000000000, -124.4804392604, 144.3061094078, 144.3060899797, -126.9847205305
1257988352.0000000000, -124.6700768824, 144.1162386486, 144.1162386486, -127.1743484384
1258988288.0000000000, -124.8598602151, 143.9262901771, 143.9262901771, -127.3640929150
1259988224.0000000000, -125.0495658355, 143.7362639932, 143.7362639932, -127.5539053898
1260988160.0000000000, -125.2392325996, 143.5462378094, 143.5462378094, -127.7437761490
1261988096.0000000000, -125.4290742166, 143.3560853429, 143.3560853429, -127.9338411890
1262988032.0000000000, -125.6188672634, 143.1659134483, 143.1659134483, -128.1238673729
1263987968.0000000000, -125.8087088804, 142.9757124116, 142.9757124116, -128.3140198394
1264987904.0000000000, -125.9985602114, 142.7854045203, 142.7854045203, -128.5042985885
1265987840.0000000000, -126.1884601127, 142.5950480588, 142.5950480588, -128.6945870517
1266987776.0000000000, -126.3783891561, 142.4046527412, 142.4046333131, -128.8850503677
1267987712.0000000000, -126.5683959119, 142.2141505690, 142.2141505690, -129.0755719679
1268987648.0000000000, -126.7583540974, 142.0236581109, 142.0236483968, -129.2661615665
1269987584.0000000000, -126.9483317111, 141.8330587982, 141.8330587982, -129.4568191635
1270987520.0000000000, -127.1384938916, 141.6423623451, 141.6423623451, -129.6476418992
1271987456.0000000000, -127.3285395036, 141.4516561779, 141.4516464639, -129.8385326332
1272987392.0000000000, -127.5187211122, 141.2608431563, 141.2608431563, -130.0295302218
1273987328.0000000000, -127.7088152945, 141.0700301346, 141.0700301346, -130.2205472385
1274987264.0000000000, -127.8990260452, 140.8791005443, 140.8791005443, -130.4117488220
1275987200.0000000000, -128.0892853662, 140.6881320979, 140.6881320979, -130.6030281179
1276987136.0000000000, -128.2795835434, 140.4970567970, 140.4970470829, -130.7943754122
1277987072.0000000000, -128.4698622925, 140.3059329258, 140.3059232118, -130.9858295610
1278987008.0000000000, -128.6602576102, 140.1147507703, 140.1147313423, -131.1774197064
1279986944.0000000000, -128.8506432138, 139.9234909025, 139.9234909025, -131.3690875642
1280986880.0000000000, -129.0411065298, 139.7321436083, 139.7321338942, -131.5608331343
1281986816.0000000000, -129.2315504177, 139.5407671719, 139.5407671719, -131.7526175607
1282986752.0000000000, -129.4220720180, 139.3492741669, 139.3492741669, -131.9446351242
1283986688.0000000000, -129.6126227604, 139.1577423058, 139.1577520198, -132.1366624017
1284986624.0000000000, -129.8032900714, 138.9661035901, 138.9661035901, -132.3288742461
1285986560.0000000000, -129.9939185262, 138.7744163042, 138.7744357323, -132.5211055186
1286986496.0000000000, -130.1846246933, 138.5826707341, 138.5826415919, -132.7135213580
1287986432.0000000000, -130.3753794307, 138.3908085953, 138.3908085953, -132.9060149098
1288986368.0000000000, -130.5661438822, 138.1989076004, 138.1988881723, -133.0985570318
1289986304.0000000000, -130.7569763319, 138.0068803229, 138.0068803229, -133.2912934348
1290986240.0000000000, -130.9478962081, 137.8148044751, 137.8148044751, -133.4841366922
1291986176.0000000000, -131.1388160843, 137.6226606290, 137.6226606290, -133.6770090918
1292986112.0000000000, -131.3297553886, 137.4304584986, 137.4304584986, -133.8700174881
1293986048.0000000000, -131.5207821193, 137.2381397997, 137.2381300857, -134.0631618810
1294985984.0000000000, -131.7118671343, 137.0457239603, 137.0457239603, -134.2564131284
1295985920.0000000000, -131.9029230071, 136.8532789788, 136.8532789788, -134.4497226602
1296985856.0000000000, -132.0941537328, 136.6607077146, 136.6607077146, -134.6432459009
1297985792.0000000000, -132.2853650304, 136.4680684521, 136.4680684521, -134.8368565681
1298985728.0000000000, -132.4766248983, 136.2753611913, 136.2753611913, -135.0305060914
1299985664.0000000000, -132.6679430504, 136.0825470760, 136.0825470760, -135.2243693238
1300985600.0000000000, -132.8593680570, 135.8896552483, 135.8896455343, -135.4183199826
1301985536.0000000000, -133.0508027777, 135.6966662801, 135.6966662801, -135.6123774959
1302985472.0000000000, -133.2422472124, 135.5035995996, 135.5036190277, -135.8065807199
1303985408.0000000000, -133.4338276438, 135.3104454927, 135.3104454927, -136.0009005125
1304985344.0000000000, -133.6254275032, 135.1171651031, 135.1171748171, -136.1953077315
1305985280.0000000000, -133.8170759329, 134.9238458573, 134.9238458573, -136.3898898033
1306985216.0000000000, -134.0087632188, 134.7304294711, 134.7304294711, -136.5845398735
1307985152.0000000000, -134.2005282171, 134.5369159444, 134.5369159444, -136.7793453684
1308985088.0000000000, -134.3923320715, 134.3433149913, 134.3433149913, -136.9741800055
1309985024.0000000000, -134.5842330665, 134.1495586134, 134.1495877556, -137.1693254920
1310984960.0000000000, -134.7762117738, 133.9557828075, 133.9557828075, -137.3644709786
1311984896.0000000000, -134.9682293372, 133.7618904330, 133.7619098610, -137.5598301742
1312984832.0000000000, -135.1602469007, 133.5679300601, 133.5679300601, -137.7552573681
1313984768.0000000000, -135.3523810328, 133.3738239766, 133.3738239766, -137.9508885570
1314984704.0000000000, -135.5445151648, 133.1796693228, 133.1796693228, -138.1465683161
1315984640.0000000000, -135.7367852935, 132.9853786723, 132.9853786723, -138.3423937860
1316984576.0000000000, -135.9290942784, 132.7909811674, 132.7909811674, -138.5383843946
1317984512.0000000000, -136.1214809757, 132.5964962360, 132.5964962360, -138.7345012858
1318984448.0000000000, -136.3138968151, 132.4019335923, 132.4019335923, -138.9307736018
1319984384.0000000000, -136.5063806528, 132.2072446659, 132.2072446659, -139.1271430583
1320984320.0000000000, -136.6989422029, 132.0124488850, 132.0124488850, -139.3236776535
1321984256.0000000000, -136.8915426092, 131.8175851058, 131.8175948199, -139.5203676736
1322984192.0000000000, -137.0842207279, 131.6225659019, 131.6225659019, -139.7172131183
1323984128.0000000000, -137.2769765589, 131.4274981277, 131.4274981277, -139.9141751316
1324984064.0000000000, -137.4698003883, 131.2322943569, 131.2323040709, -140.1113022837
1325984000.0000000000, -137.6626436457, 131.0369837315, 131.0369837315, -140.3085168623
1326983936.0000000000, -137.8555937577, 130.8415662516, 130.8415662516, -140.5058965796
1327983872.0000000000, -138.0486312961, 130.6460419172, 130.6460516313, -140.7034802919
1328983808.0000000000, -138.2417076907, 130.4503718722, 130.4503718722, -140.9011611447
1329983744.0000000000, -138.4348617977, 130.2546435428, 130.2546435428, -141.0990071362
1330983680.0000000000, -138.6280839029, 130.0587695027, 130.0587695027, -141.2970668369
