"Freq [GHz]","ang_deg(S(1,1)) [deg]","ang_deg(S(1,2)) [deg]","ang_deg(S(2,1)) [deg]","ang_deg(S(2,2)) [deg]"
2.047,-147.633147625658,101.288802999424,101.288802999409,164.769091424087
2.048,-147.930317595584,101.044856658128,101.044856658112,164.564223845397
2.049,-148.227513378504,100.800836118913,100.800836118897,164.359204462845
2.05,-148.524735571054,100.55674122333,100.556741223313,164.154033740161
2.051,-148.821984764318,100.312571812492,100.312571812475,163.948712134783
2.052,-149.11926154388,100.068327727078,100.068327727061,163.743240097905
2.053,-149.416566489862,99.8240088073296,99.8240088073118,163.537618074532
2.054,-149.713900176978,99.57961489305,99.5796148930319,163.331846503533
2.055,-150.01126317457,99.3351458236037,99.3351458235852,163.125925817688
2.056,-150.308656046663,99.090601437914,99.0906014378951,162.919856443745
2.057,-150.606079352001,98.8459815744637,98.8459815744444,162.713638802464
2.058,-150.903533644094,98.6012860712924,98.6012860712727,162.507273308671
2.059,-151.201019471265,98.3565147659961,98.356514765976,162.300760371307
2.06,-151.498537376685,98.1116674957265,98.1116674957061,162.094100393473
2.061,-151.796087898427,97.8667440971888,97.866744097168,161.887293772483
2.062,-152.093671569496,97.6217444066415,97.6217444066202,161.680340899907
2.063,-152.391288917881,97.3766682598952,97.3766682598735,161.473242161623
2.064,-152.688940466592,97.1315154923106,97.1315154922885,161.265997937859
2.065,-152.986626733703,96.8862859387988,96.8862859387763,161.058608603241
2.066,-153.284348232391,96.6409794338194,96.6409794337964,160.851074526839
2.067,-153.582105470978,96.3955958113791,96.3955958113556,160.643396072211
2.068,-153.879898952971,96.1501349050315,96.1501349050076,160.435573597449
2.069,-154.177729177103,95.9045965478753,95.904596547851,160.227607455222
2.07,-154.475596637371,95.6589805725534,95.6589805725287,160.019497992819
2.071,-154.773501823075,95.4132868112523,95.4132868112272,159.811245552195
2.072,-155.071445218859,95.1675150956999,95.1675150956743,159.602850470009
2.073,-155.369427304746,94.9216652571657,94.9216652571397,159.394313077671
2.074,-155.667448556181,94.6757371264589,94.6757371264324,159.185633701382
2.075,-155.965509444066,94.4297305339274,94.4297305339005,158.976812662173
2.076,-156.263610434795,94.1836453094576,94.1836453094302,158.767850275951
2.077,-156.5617519903,93.9374812824718,93.9374812824439,158.558746853534
2.078,-156.859934568078,93.6912382819284,93.6912382819001,158.349502700694
2.079,-157.158158621233,93.4449161363207,93.4449161362919,158.140118118198
2.08,-157.456424598513,93.1985146736749,93.1985146736457,157.930593401843
2.081,-157.754732944344,92.9520337215505,92.9520337215207,157.720928842498
2.082,-158.053084098867,92.7054731070379,92.7054731070077,157.511124726143
2.083,-158.351478497972,92.4588326567583,92.4588326567277,157.301181333901
2.084,-158.649916573337,92.2121121968624,92.2121121968313,157.091098942086
2.085,-158.948398752459,91.965311553029,91.9653115529973,156.88087782223
2.086,-159.246925458691,91.7184305504642,91.7184305504321,156.670518241124
2.087,-159.545497111275,91.4714690139012,91.4714690138686,156.460020460857
2.088,-159.844114125379,91.2244267675974,91.2244267675643,156.249384738847
2.089,-160.142776912129,90.9773036353354,90.977303635302,156.038611327879
2.09,-160.441485878642,90.7300994404211,90.7300994403871,155.827700476143
2.091,-160.740241428062,90.482814005682,90.4828140056475,155.616652427261
2.092,-161.039043959591,90.2354471534679,90.2354471534329,155.405467420332
2.093,-161.337893868522,89.9879987056482,89.9879987056127,155.194145689957
2.094,-161.636791546276,89.7404684836117,89.7404684835758,154.982687466278
2.095,-161.935737380428,89.4928563082662,89.4928563082298,154.771092975011
2.096,-162.234731754745,89.2451620000361,89.2451619999992,154.559362437477
2.097,-162.533775049214,88.9973853788628,88.9973853788253,154.347496070634
2.098,-162.832867640076,88.7495262642028,88.7495262641649,154.135494087116
2.099,-163.13200989986,88.5015844750273,88.501584474989,153.923356695257
2.1,-163.431202197409,88.2535598298214,88.2535598297825,153.711084099127
2.101,-163.730444897915,88.0054521465821,88.0054521465427,153.498676498563
2.102,-164.02973836295,87.7572612428185,87.7572612427787,153.286134089199
2.103,-164.329082950494,87.5089869355508,87.5089869355104,153.073457062498
2.104,-164.62847901497,87.2606290413082,87.2606290412673,152.860645605782
2.105,-164.927926907272,87.0121873761296,87.0121873760882,152.647699902264
2.106,-165.227426974794,86.7636617555614,86.7636617555196,152.434620131072
2.107,-165.526979561462,86.5150519946575,86.5150519946152,152.221406467287
2.108,-165.826585007764,86.2663579079778,86.2663579079349,152.008059081966
2.109,-166.126243650779,86.0175793095875,86.0175793095442,151.794578142171
2.11,-166.425955824204,85.7687160130564,85.7687160130127,151.580963811003
2.111,-166.72572185839,85.519767831458,85.5197678314137,151.367216247625
2.112,-167.025542080363,85.270734577368,85.2707345773232,151.153335607292
2.113,-167.32541681386,85.0216160628645,85.0216160628193,150.939322041379
2.114,-167.625346379353,84.7724120995266,84.7724120994809,150.72517569741
2.115,-167.925331094079,84.5231224984331,84.523122498387,150.51089671908
2.116,-168.225371272071,84.2737470701629,84.2737470701163,150.296485246289
2.117,-168.52546722418,84.0242856247929,84.0242856247457,150.081941415163
2.118,-168.825619258111,83.7747379718976,83.77473797185,149.867265358085
2.119,-169.125827678444,83.5251039205492,83.5251039205011,149.652457203717
2.12,-169.426092786668,83.2753832793151,83.2753832792665,149.437517077029
2.121,-169.726414881203,83.0255758562587,83.0255758562097,149.222445099323
2.122,-170.02679425743,82.7756814589377,82.7756814588882,149.007241388258
2.123,-170.327231207719,82.5256998944038,82.5256998943538,148.791906057879
2.124,-170.627726021456,82.2756309692017,82.2756309691513,148.576439218636
2.125,-170.928278985068,82.0254744893682,82.0254744893173,148.360840977414
2.126,-171.228890382052,81.7752302604321,81.7752302603807,148.145111437552
2.127,-171.529560493,81.5248980874128,81.524898087361,147.929250698875
2.128,-171.830289595629,81.2744777748198,81.2744777747676,147.71325885771
2.129,-172.131077964803,81.0239691266525,81.0239691265997,147.497136006913
2.13,-172.431925872561,80.7733719463984,80.7733719463452,147.280882235893
2.131,-172.732833588144,80.5226860370336,80.52268603698,147.064497630637
2.132,-173.033801378022,80.2719112010216,80.2719112009676,146.847982273727
2.133,-173.334829505915,80.0210472403124,80.021047240258,146.631336244369
2.134,-173.635918232826,79.7700939563425,79.7700939562876,146.414559618413
2.135,-173.93706781706,79.5190511500336,79.5190511499783,146.197652468375
2.136,-174.238278514254,79.2679186217924,79.2679186217366,145.980614863461
2.137,-174.539550577399,79.0166961715098,79.0166961714536,145.763446869587
2.138,-174.840884256868,78.7653835985608,78.7653835985042,145.546148549401
2.139,-175.142279800439,78.513980701803,78.5139807017459,145.328719962306
2.14,-175.443737453322,78.2624872795767,78.2624872795192,145.11116116448
2.141,-175.745257458183,78.0109031297044,78.0109031296466,144.893472208897
2.142,-176.046840055168,77.7592280494897,77.7592280494315,144.675653145351
2.143,-176.348485481927,77.5074618357178,77.5074618356592,144.45770402047
2.144,-176.650193973643,77.2556042846533,77.2556042845943,144.239624877745
2.145,-176.95196576305,77.0036551920419,77.0036551919824,144.021415757543
2.146,-177.253801080463,76.7516143531077,76.7516143530478,143.803076697133
2.147,-177.555700153797,76.4994815625543,76.4994815624941,143.584607730702
2.148,-177.857663208596,76.2472566145641,76.2472566145036,143.366008889376
2.149,-178.159690468054,75.994939302797,75.994939302736,143.14728020124
