Freq(Hz),S31(dB)_milled,S31(dB)_HFSS,S31(dB)_z0lver
1965000000,-3.2454855,-3.457474547,-3.534933929
1966000000,-3.2302666,-3.457702268,-3.534695422
1967000000,-3.2417657,-3.457930367,-3.534455223
1968000000,-3.2477806,-3.458158842,-3.534214181
1969000000,-3.2093422,-3.458387694,-3.533973144
1970000000,-3.2350161,-3.45861692,-3.533735509
1971000000,-3.2412667,-3.458846519,-3.533494484
1972000000,-3.2270436,-3.459076491,-3.53325686
1973000000,-3.2300134,-3.459306834,-3.533014998
1974000000,-3.2223866,-3.459537547,-3.532779083
1975000000,-3.2414081,-3.459768628,-3.532542324
1976000000,-3.2228293,-3.460000077,-3.532303025
1977000000,-3.2395647,-3.460231892,-3.532067975
1978000000,-3.2399616,-3.460464072,-3.531830385
1979000000,-3.2425804,-3.460696615,-3.531594497
1980000000,-3.2368805,-3.460929522,-3.531359463
1981000000,-3.2320142,-3.46116279,-3.531122738
1982000000,-3.2693496,-3.461396418,-3.530887716
1983000000,-3.2373157,-3.461630405,-3.530651002
1984000000,-3.2398748,-3.461864749,-3.530418536
1985000000,-3.2493124,-3.46209945,-3.530182682
1986000000,-3.2450597,-3.462334506,-3.529951075
1987000000,-3.2289143,-3.462569915,-3.529718625
1988000000,-3.241333,-3.462805678,-3.529485332
1989000000,-3.2368352,-3.463041791,-3.529252044
1990000000,-3.2677128,-3.463278254,-3.529019611
1991000000,-3.245645,-3.463515066,-3.528788031
1992000000,-3.2400117,-3.463752226,-3.528558152
1993000000,-3.2756417,-3.463989731,-3.528325735
1994000000,-3.2496068,-3.464227581,-3.528096716
1995000000,-3.2275763,-3.464465774,-3.527866853
1996000000,-3.2448401,-3.46470431,-3.5276353
1997000000,-3.239953,-3.464943185,-3.527405448
1998000000,-3.2380519,-3.465182401,-3.52717645
1999000000,-3.2861121,-3.465421954,-3.526948305
2000000000,-3.2732685,-3.465661844,-3.526720165
2001000000,-3.2729788,-3.465902068,-3.526492031
2002000000,-3.2355459,-3.466142627,-3.526263902
2003000000,-3.2838845,-3.466383518,-3.526037474
2004000000,-3.2573705,-3.46662474,-3.525811051
2005000000,-3.2371659,-3.466866292,-3.525585481
2006000000,-3.2516253,-3.467108172,-3.52535822
2007000000,-3.2452891,-3.467350379,-3.525130965
2008000000,-3.2668419,-3.467592911,-3.524907954
2009000000,-3.2569151,-3.467835767,-3.524684101
2010000000,-3.2184639,-3.468078946,-3.524458556
2011000000,-3.2522185,-3.468322445,-3.524233865
2012000000,-3.2528059,-3.468566265,-3.524010874
2013000000,-3.2503643,-3.468810402,-3.523787889
2014000000,-3.2267966,-3.469054856,-3.523565756
2015000000,-3.2465549,-3.469299625,-3.523341933
2016000000,-3.2752964,-3.469544708,-3.523121505
2017000000,-3.1952741,-3.469790103,-3.522898539
2018000000,-3.1990337,-3.470035809,-3.522677274
2019000000,-3.2640207,-3.470281825,-3.522455166
2020000000,-3.2399504,-3.470528148,-3.522235606
2021000000,-3.2474766,-3.470774777,-3.522017746
2022000000,-3.2460861,-3.471021711,-3.521797348
2023000000,-3.2695942,-3.471268948,-3.521576107
2024000000,-3.248456,-3.471516487,-3.521357414
2025000000,-3.2688742,-3.471764326,-3.521138725
2026000000,-3.255295,-3.472012463,-3.520921737
2027000000,-3.2353766,-3.472260898,-3.520702211
2028000000,-3.2390549,-3.472509628,-3.520485232
2029000000,-3.2464836,-3.472758652,-3.52026741
2030000000,-3.2450991,-3.473007968,-3.520052136
2031000000,-3.2457683,-3.473257575,-3.519836866
2032000000,-3.2364025,-3.473507471,-3.519620753
2033000000,-3.2636905,-3.473757655,-3.51940295
2034000000,-3.2555716,-3.474008124,-3.519191084
2035000000,-3.2499237,-3.474258879,-3.518977528
2036000000,-3.2320764,-3.474509915,-3.518760586
2037000000,-3.2445941,-3.474761233,-3.518547887
2038000000,-3.2444365,-3.475012831,-3.518334344
2039000000,-3.243346,-3.475264706,-3.518123348
2040000000,-3.2659926,-3.475516858,-3.517908967
2041000000,-3.2463489,-3.475769284,-3.517697133
2042000000,-3.246067,-3.476021984,-3.517484456
2043000000,-3.2494106,-3.476274954,-3.51727263
2044000000,-3.2366595,-3.476528195,-3.517062504
2045000000,-3.2485316,-3.476781703,-3.516853229
2046000000,-3.2303605,-3.477035477,-3.516643112
2047000000,-3.2504199,-3.477289517,-3.516432999
2048000000,-3.2602274,-3.477543819,-3.516222043
2049000000,-3.2789218,-3.477798382,-3.516013633
2050000000,-3.2564576,-3.478053205,-3.51580438
2051000000,-3.263273,-3.478308286,-3.515596826
2052000000,-3.2559068,-3.478563622,-3.515390124
2053000000,-3.2347219,-3.478819214,-3.515180037
2054000000,-3.2570994,-3.479075058,-3.51497419
2055000000,-3.2293019,-3.479331153,-3.514768347
2056000000,-3.2623053,-3.479587497,-3.514559968
2057000000,-3.2747555,-3.479844088,-3.514355828
2058000000,-3.24951,-3.480100926,-3.514150845
2059000000,-3.2627821,-3.480358007,-3.513945866
2060000000,-3.2481289,-3.48061533,-3.513741739
2061000000,-3.2649362,-3.480872894,-3.513536769
2062000000,-3.2424581,-3.481130697,-3.513332649
2063000000,-3.2559137,-3.481388737,-3.513131075
2064000000,-3.2579656,-3.481647011,-3.512927811
2065000000,-3.2907813,-3.481905519,-3.512724552
2066000000,-3.2552061,-3.482164259,-3.512524684
2067000000,-3.2476203,-3.482423228,-3.512320585
2068000000,-3.2815034,-3.482682425,-3.512119878
2069000000,-3.2567585,-3.482941848,-3.511919175
2070000000,-3.2565124,-3.483201496,-3.51172017
2071000000,-3.2863798,-3.483461366,-3.511517782
2072000000,-3.2567711,-3.483721456,-3.511320478
2073000000,-3.2575147,-3.483981766,-3.511119791
2074000000,-3.2359064,-3.484242292,-3.510918262
2075000000,-3.2666998,-3.484503033,-3.510724357
2076000000,-3.2697926,-3.484763988,-3.510523682
2077000000,-3.2448874,-3.485025154,-3.510324705
2078000000,-3.2426534,-3.48528653,-3.510129118
2079000000,-3.2624333,-3.485548113,-3.509931842
2080000000,-3.2622271,-3.485809902,-3.50973711
2081000000,-3.271873,-3.486071895,-3.509539841
2082000000,-3.2648277,-3.48633409,-3.509345116
2083000000,-3.2633424,-3.486596485,-3.509150395
2084000000,-3.2678468,-3.486859078,-3.508956525
2085000000,-3.286078,-3.487121868,-3.508761812
2086000000,-3.2556186,-3.487384851,-3.508567949
2087000000,-3.2531013,-3.487648028,-3.508373243
2088000000,-3.2594001,-3.487911395,-3.50818108
2089000000,-3.2421775,-3.488174951,-3.507988922
2090000000,-3.2311914,-3.488438693,-3.507796766
2091000000,-3.2484143,-3.48870262,-3.507605462
2092000000,-3.2772639,-3.48896673,-3.50741416
2093000000,-3.2665977,-3.489231021,-3.50722117
2094000000,-3.2415497,-3.489495491,-3.507033262
2095000000,-3.2410538,-3.489760138,-3.506841125
2096000000,-3.2480056,-3.49002496,-3.506653224
2097000000,-3.25738,-3.490289955,-3.506462787
2098000000,-3.269135,-3.490555121,-3.506273201
2099000000,-3.2722883,-3.490820456,-3.50608531
2100000000,-3.2496078,-3.491085959,-3.505897424
2101000000,-3.2468922,-3.491351626,-3.505712079
2102000000,-3.2567737,-3.491617457,-3.505525046
2103000000,-3.2378149,-3.491883449,-3.505336323
2104000000,-3.2759492,-3.4921496,-3.505149297
2105000000,-3.265965,-3.492415908,-3.504965659
2106000000,-3.2651994,-3.492682371,-3.504779485
2107000000,-3.2622707,-3.492948988,-3.504592469
2108000000,-3.2615693,-3.493215755,-3.504410534
2109000000,-3.2421863,-3.493482672,-3.504226063
2110000000,-3.2975314,-3.493749736,-3.504041596
2111000000,-3.2762918,-3.494016945,-3.503857132
2112000000,-3.2782202,-3.494284296,-3.503674364
2113000000,-3.2862461,-3.494551789,-3.503494138
2114000000,-3.2636404,-3.494819421,-3.503313068
2115000000,-3.2727568,-3.495087189,-3.50313031
2116000000,-3.2734342,-3.495355093,-3.502950094
2117000000,-3.2528741,-3.495623129,-3.502769034
2118000000,-3.2716901,-3.495891296,-3.50258967
2119000000,-3.2450063,-3.496159591,-3.502406925
2120000000,-3.2731633,-3.496428013,-3.502228414
2121000000,-3.2833891,-3.49669656,-3.502051597
2122000000,-3.2757926,-3.496965228,-3.501870554
2123000000,-3.2487819,-3.497234017,-3.501693744
2124000000,-3.2462206,-3.497502925,-3.501516091
2125000000,-3.2872303,-3.497771948,-3.501338441
2126000000,-3.2526388,-3.498041086,-3.501162487
2127000000,-3.2739859,-3.498310335,-3.500984843
2128000000,-3.2910116,-3.498579694,-3.500809741
2129000000,-3.2512929,-3.498849161,-3.500634641
2130000000,-3.2711601,-3.499118733,-3.500457853
2131000000,-3.269804,-3.499388409,-3.50028276
2132000000,-3.2707806,-3.499658186,-3.50010767
2133000000,-3.2488892,-3.499928063,-3.49993512
2134000000,-3.2662494,-3.500198036,-3.499760882
2135000000,-3.2637818,-3.500468104,-3.499586646
2136000000,-3.28901,-3.500738266,-3.499414951
2137000000,-3.2721462,-3.501008518,-3.499243259
2138000000,-3.2734601,-3.501278858,-3.499070724
2139000000,-3.2843292,-3.501549285,-3.49890073
2140000000,-3.2925456,-3.501819796,-3.498731584
2141000000,-3.3041756,-3.502090389,-3.498559904
2142000000,-3.2788146,-3.502361062,-3.498389072
2143000000,-3.2886896,-3.502631812,-3.498219935
2144000000,-3.2617052,-3.502902639,-3.4980508
2145000000,-3.2876298,-3.503173538,-3.497881668
2146000000,-3.2590954,-3.503444509,-3.497714231
2147000000,-3.3147886,-3.503715549,-3.497545951
2148000000,-3.2638152,-3.503986656,-3.49738021
2149000000,-3.2990925,-3.504257828,-3.497212781
2150000000,-3.2540774,-3.504529062,-3.497045355
2151000000,-3.2691565,-3.504800356,-3.496878777
2152000000,-3.2767394,-3.505071708,-3.496714738
2153000000,-3.2608466,-3.505343117,-3.496549011
2154000000,-3.2736566,-3.505614579,-3.496384133
2155000000,-3.2818165,-3.505886092,-3.496220948
2156000000,-3.256952,-3.506157655,-3.496056074
2157000000,-3.2723074,-3.506429265,-3.49589374
2158000000,-3.249337,-3.50670092,-3.495730564
2159000000,-3.2656984,-3.506972617,-3.495568235
2160000000,-3.2562695,-3.507244355,-3.495405063
2161000000,-3.2913284,-3.507516132,-3.495243585
2162000000,-3.2502267,-3.507787944,-3.49508211
2163000000,-3.2572341,-3.50805979,-3.494922328
2164000000,-3.3130021,-3.508331668,-3.494761703
2165000000,-3.2728209,-3.508603574,-3.494601926
2166000000,-3.3001692,-3.508875508,-3.494442152
2167000000,-3.2942545,-3.509147467,-3.494284071
2168000000,-3.294836,-3.509419449,-3.494125147
2169000000,-3.3015177,-3.509691451,-3.493967916
2170000000,-3.2545562,-3.50996347,-3.493808152
2171000000,-3.2640581,-3.510235506,-3.493651771
2172000000,-3.2846892,-3.510507556,-3.493496238
2173000000,-3.2957718,-3.510779617,-3.493339017
2174000000,-3.2793837,-3.511051687,-3.493182644
2175000000,-3.2528765,-3.511323763,-3.493027964
2176000000,-3.2959008,-3.511595845,-3.492871596
2177000000,-3.2800193,-3.511867929,-3.492719456
2178000000,-3.2565832,-3.512140012,-3.492563092
2179000000,-3.2826085,-3.512412094,-3.492410112
2180000000,-3.2852015,-3.512684171,-3.492258825
2181000000,-3.2501593,-3.512956242,-3.492103313
2182000000,-3.2710266,-3.513228303,-3.491952876
2183000000,-3.2912879,-3.513500354,-3.491801595
2184000000,-3.2777195,-3.51377239,-3.491651162
2185000000,-3.2553558,-3.514044411,-3.491499886
2186000000,-3.2829156,-3.514316414,-3.491347767
2187000000,-3.3101332,-3.514588396,-3.49119734
2188000000,-3.2728572,-3.514860356,-3.491046916
2189000000,-3.286891,-3.515132291,-3.490898184
2190000000,-3.2830029,-3.515404198,-3.490749455
2191000000,-3.2979643,-3.515676076,-3.490601572
2192000000,-3.2808325,-3.515947922,-3.490453692
2193000000,-3.2987101,-3.516219735,-3.490307504
2194000000,-3.2928073,-3.51649151,-3.490160474
2195000000,-3.2975848,-3.516763247,-3.490013445
2196000000,-3.2807448,-3.517034943,-3.489867264
2197000000,-3.2894852,-3.517306596,-3.489722774
2198000000,-3.2529655,-3.517578203,-3.489577442
2199000000,-3.3007944,-3.517849762,-3.489432112
2200000000,-3.2910604,-3.518121271,-3.489287628
2201000000,-3.2648106,-3.518392728,-3.489144837
2202000000,-3.2639158,-3.51866413,-3.489000358
2203000000,-3.2858312,-3.518935474,-3.488858416
2204000000,-3.2691035,-3.519206759,-3.488716476
2205000000,-3.2948947,-3.519477983,-3.488576227
2206000000,-3.3031168,-3.519749143,-3.488433446
2207000000,-3.2792532,-3.520020236,-3.488292357
2208000000,-3.2745285,-3.52029126,-3.488152114
2209000000,-3.2884605,-3.520562214,-3.488012719
2210000000,-3.3050902,-3.520833094,-3.48787248
2211000000,-3.3195732,-3.521103899,-3.487733088
2212000000,-3.3493164,-3.521374626,-3.487593698
2213000000,-3.2798119,-3.521645272,-3.487456
2214000000,-3.2857249,-3.521915836,-3.487318303
2215000000,-3.282711,-3.522186316,-3.487180609
2216000000,-3.3098781,-3.522456708,-3.487043761
2217000000,-3.2496655,-3.52272701,-3.48690607
2218000000,-3.2879434,-3.522997221,-3.486770915
2219000000,-3.2798145,-3.523267338,-3.486633228
2220000000,-3.2930689,-3.523537358,-3.486501455
2221000000,-3.2732596,-3.52380728,-3.486366306
2222000000,-3.2750921,-3.5240771,-3.486229469
2223000000,-3.2992582,-3.524346817,-3.486096857
2224000000,-3.2681775,-3.524616429,-3.485965092
2225000000,-3.3050478,-3.524885932,-3.485831639
2226000000,-3.2816441,-3.525155325,-3.485699033
2227000000,-3.3255601,-3.525424605,-3.485569807
2228000000,-3.2738225,-3.525693771,-3.485436359
2229000000,-3.2665694,-3.525962819,-3.485302913
2230000000,-3.3014348,-3.526231747,-3.485176226
2231000000,-3.2957454,-3.526500553,-3.485043628
2232000000,-3.3105488,-3.526769235,-3.484916099
2233000000,-3.3229463,-3.527037791,-3.48478435
2234000000,-3.3152993,-3.527306218,-3.48465598
2235000000,-3.2907841,-3.527574513,-3.484529301
2236000000,-3.2939148,-3.527842675,-3.484401778
2237000000,-3.3001266,-3.528110701,-3.484273414
2238000000,-3.2769125,-3.528378588,-3.484147584
2239000000,-3.2932415,-3.528646335,-3.484021755
2240000000,-3.308969,-3.52891394,-3.483897618
2241000000,-3.2852385,-3.529181399,-3.483770104
2242000000,-3.3140957,-3.529448711,-3.483646813
2243000000,-3.3070321,-3.529715873,-3.48352268
2244000000,-3.313379,-3.529982882,-3.483396015
2245000000,-3.3031516,-3.530249738,-3.483273574
2246000000,-3.3174973,-3.530516436,-3.483149446
2247000000,-3.2861221,-3.530782976,-3.483026163
2248000000,-3.2612784,-3.531049354,-3.482904571
2249000000,-3.3100345,-3.531315569,-3.482782136
2250000000,-3.3106418,-3.531581617,-3.482662235
2251000000,-3.3137376,-3.531847497,-3.482541492
2252000000,-3.2956936,-3.532113207,-3.482421594
2253000000,-3.3050101,-3.532378743,-3.482300854
2254000000,-3.2856081,-3.532644105,-3.48217927
2255000000,-3.3271253,-3.532909289,-3.48206191
2256000000,-3.2962129,-3.533174292,-3.481945395
2257000000,-3.3115652,-3.533439114,-3.481825505
2258000000,-3.3402796,-3.533703751,-3.481708993
2259000000,-3.2977815,-3.533968202,-3.481592482
2260000000,-3.3318653,-3.534232463,-3.481474284
2261000000,-3.3012774,-3.534496533,-3.481358621
2262000000,-3.2956443,-3.53476041,-3.481242114
2263000000,-3.3010893,-3.53502409,-3.481128142
2264000000,-3.3145738,-3.535287572,-3.481014171
2265000000,-3.3025308,-3.535550854,-3.480901889
2266000000,-3.3265202,-3.535813932,-3.480786232
2267000000,-3.2935286,-3.536076806,-3.480674798
2268000000,-3.3144746,-3.536339472,-3.480558299
2269000000,-3.316155,-3.536601928,-3.480447711
2270000000,-3.2923529,-3.536864172,-3.480335436
2271000000,-3.3121259,-3.537126202,-3.480222318
2272000000,-3.3146634,-3.537388016,-3.480112578
2273000000,-3.3184774,-3.53764961,-3.480001995
2274000000,-3.3004842,-3.537910983,-3.47989479
2275000000,-3.3087153,-3.538172133,-3.479783365
2276000000,-3.2926326,-3.538433057,-3.479674474
2277000000,-3.3049438,-3.538693753,-3.479563052
2278000000,-3.3080668,-3.538954219,-3.47945754
2279000000,-3.2945862,-3.539214452,-3.479349496
2280000000,-3.3284345,-3.539474451,-3.47924061
2281000000,-3.3050535,-3.539734212,-3.479135101
2282000000,-3.3034112,-3.539993734,-3.479027905
2283000000,-3.2849131,-3.540253014,-3.47892493
2284000000,-3.3216431,-3.540512051,-3.478816892
2285000000,-3.3020558,-3.540770841,-3.478712232
2286000000,-3.3101587,-3.541029383,-3.478607573
2287000000,-3.3201492,-3.541287675,-3.478502914
2288000000,-3.3187325,-3.541545713,-3.478401633
2289000000,-3.2987077,-3.541803497,-3.478297821
2290000000,-3.3193791,-3.542061023,-3.478194854
2291000000,-3.3207347,-3.542318289,-3.478092732
2292000000,-3.3159299,-3.542575294,-3.477993987
2293000000,-3.2953231,-3.542832034,-3.477891867
2294000000,-3.2703364,-3.543088508,-3.477790592
2295000000,-3.2953775,-3.543344714,-3.477688474
2296000000,-3.2744975,-3.543600648,-3.477590577
2297000000,-3.3016527,-3.54385631,-3.477490993
2298000000,-3.2922957,-3.544111696,-3.47739141
2299000000,-3.288188,-3.544366805,-3.47729436
2300000000,-3.2911351,-3.544621634,-3.477198998
2301000000,-3.3248725,-3.544876182,-3.477101106
2302000000,-3.2911286,-3.545130445,-3.47700237
2303000000,-3.3171217,-3.545384422,-3.476906168
2304000000,-3.3256483,-3.54563811,-3.476812498
2305000000,-3.306386,-3.545891507,-3.476717141
2306000000,-3.3188038,-3.546144612,-3.476621784
2307000000,-3.3425162,-3.546397421,-3.476526429
2308000000,-3.2963364,-3.546649934,-3.476431919
2309000000,-3.3155394,-3.546902146,-3.476338253
2310000000,-3.3142147,-3.547154057,-3.476244588
2311000000,-3.2904024,-3.547405664,-3.476151768
2312000000,-3.330476,-3.547656965,-3.47606148
2313000000,-3.3241425,-3.547907957,-3.475969506
2314000000,-3.3056269,-3.54815864,-3.47587922
2315000000,-3.3361707,-3.548409009,-3.47578809
2316000000,-3.3255053,-3.548659064,-3.475697806
2317000000,-3.3207262,-3.548908802,-3.47560921
2318000000,-3.2952712,-3.549158221,-3.47551977
2319000000,-3.3026373,-3.549407318,-3.475431176
2320000000,-3.3117614,-3.549656092,-3.475342582
2321000000,-3.3108232,-3.549904541,-3.475254833
2322000000,-3.3204653,-3.550152662,-3.475167928
2323000000,-3.2684171,-3.550400453,-3.475078493
2324000000,-3.2871056,-3.550647912,-3.474994964
2325000000,-3.3054948,-3.550895037,-3.474908905
2326000000,-3.3319213,-3.551141825,-3.474822004
2327000000,-3.3169999,-3.551388276,-3.474739321
2328000000,-3.3247664,-3.551634386,-3.474656639
2329000000,-3.3125105,-3.551880153,-3.474568896
2330000000,-3.3143251,-3.552125575,-3.474487903
2331000000,-3.3208375,-3.552370651,-3.474404379
2332000000,-3.3300247,-3.552615378,-3.474320856
2333000000,-3.3501506,-3.552859754,-3.474239022
2334000000,-3.314131,-3.553103776,-3.474158031
2335000000,-3.3053913,-3.553347444,-3.474076198
2336000000,-3.2784324,-3.553590754,-3.473996052
2337000000,-3.3476067,-3.553833705,-3.473915064
2338000000,-3.3085756,-3.554076294,-3.473835763
2339000000,-3.3431151,-3.55431852,-3.47375815
2340000000,-3.2819362,-3.55456038,-3.473677164
2341000000,-3.2829483,-3.554801872,-3.473597865
2342000000,-3.2979946,-3.555042995,-3.473521941
2343000000,-3.326998,-3.555283746,-3.473446862
2344000000,-3.3285213,-3.555524123,-3.473369252
2345000000,-3.2792187,-3.555764125,-3.473292487
2346000000,-3.3301299,-3.556003748,-3.473217409
2347000000,-3.3175344,-3.556242991,-3.473142331
2348000000,-3.2947018,-3.556481853,-3.473067255
2349000000,-3.3343451,-3.55672033,-3.472992179
2350000000,-3.3204062,-3.556958421,-3.472919634
2351000000,-3.3329873,-3.557196124,-3.472844559
2352000000,-3.3028064,-3.557433437,-3.472775389
2353000000,-3.3191621,-3.557670359,-3.472702002
2354000000,-3.3067453,-3.557906885,-3.472628616
2355000000,-3.3047104,-3.558143016,-3.472556917
2356000000,-3.3284423,-3.558378749,-3.472486906
2357000000,-3.3041065,-3.558614082,-3.472417738
2358000000,-3.3258743,-3.558849012,-3.472346885
2359000000,-3.346704,-3.559083539,-3.472276875
2360000000,-3.3364544,-3.55931766,-3.472209396
2361000000,-3.3505108,-3.559551372,-3.472140231
2362000000,-3.3246746,-3.559784675,-3.472071909
2363000000,-3.3336098,-3.560017566,-3.472001901
2364000000,-3.3143756,-3.560250043,-3.471937798
2365000000,-3.3256462,-3.560482104,-3.471870322
2366000000,-3.2928753,-3.560713748,-3.471804532
2367000000,-3.32722,-3.560944972,-3.471738744
2368000000,-3.2942078,-3.561175774,-3.471672955
2369000000,-3.3083298,-3.561406153,-3.471610541
2370000000,-3.3169947,-3.561636106,-3.471544754
2371000000,-3.3183875,-3.561865632,-3.471483184
2372000000,-3.3636744,-3.562094729,-3.471417397
2373000000,-3.3124135,-3.562323394,-3.471354141
2374000000,-3.3395259,-3.562551627,-3.471290885
2375000000,-3.337337,-3.562779424,-3.471231004
2376000000,-3.3053465,-3.563006785,-3.471168592
2377000000,-3.3022192,-3.563233707,-3.471108711
2378000000,-3.3338423,-3.563460189,-3.471047988
2379000000,-3.3377523,-3.563686228,-3.470988107
2380000000,-3.328866,-3.563911823,-3.470929914
2381000000,-3.3031971,-3.564136972,-3.470870878
2382000000,-3.3465319,-3.564361673,-3.470813529
2383000000,-3.3375413,-3.564585923,-3.470753651
2384000000,-3.3424149,-3.564809723,-3.470697146
2385000000,-3.3343723,-3.565033068,-3.470640641
2386000000,-3.3127182,-3.565255959,-3.47058498
2387000000,-3.3134885,-3.565478392,-3.470527633
2388000000,-3.3311126,-3.565700367,-3.470473659
2389000000,-3.3335266,-3.56592188,-3.470419686
2390000000,-3.3388,-3.566142931,-3.470364869
2391000000,-3.3407147,-3.566363518,-3.47031174
2392000000,-3.2843032,-3.566583638,-3.470257767
2393000000,-3.3172774,-3.566803291,-3.470202952
2394000000,-3.3453803,-3.567022474,-3.470152353
2395000000,-3.3284523,-3.567241186,-3.470100068
2396000000,-3.3168428,-3.567459424,-3.470048626
2397000000,-3.3318348,-3.567677187,-3.469998029
2398000000,-3.3346553,-3.567894474,-3.469948274
2399000000,-3.3281429,-3.568111282,-3.469897677
2400000000,-3.3291116,-3.56832761,-3.469847923
2401000000,-3.3240781,-3.568543456,-3.469799013
2402000000,-3.3439724,-3.568758819,-3.469749259
2403000000,-3.3476186,-3.568973696,-3.469701193
2404000000,-3.3034735,-3.569188086,-3.469655656
2405000000,-3.3356307,-3.569401987,-3.46960759
2406000000,-3.3509722,-3.569615398,-3.469560367
2407000000,-3.3333201,-3.569828317,-3.469515675
2408000000,-3.3127809,-3.570040742,-3.469468452
2409000000,-3.3263354,-3.570252671,-3.469422917
2410000000,-3.3168919,-3.570464103,-3.469379068
2411000000,-3.3363104,-3.570675037,-3.469334376
2412000000,-3.3198943,-3.57088547,-3.469292214
2413000000,-3.3091824,-3.571095401,-3.469249209
2414000000,-3.3170731,-3.571304828,-3.469206205
2415000000,-3.3587737,-3.571513749,-3.4691632
2416000000,-3.3219154,-3.571722164,-3.469120196
2417000000,-3.3530438,-3.57193007,-3.469080564
2418000000,-3.3218231,-3.572137466,-3.469039247
2419000000,-3.3524947,-3.57234435,-3.468998772
2420000000,-3.3305373,-3.572550721,-3.468959985
2421000000,-3.3326151,-3.572756576,-3.468920354
2422000000,-3.3119338,-3.572961915,-3.46888241
2423000000,-3.3268092,-3.573166736,-3.468845309
2424000000,-3.3416841,-3.573371037,-3.468807365
2425000000,-3.3221204,-3.573574817,-3.468768578
2426000000,-3.3438234,-3.573778074,-3.468732321
2427000000,-3.3157218,-3.573980806,-3.468696907
2428000000,-3.2724018,-3.574183013,-3.468661493
2429000000,-3.302958,-3.574384692,-3.46862355
2430000000,-3.3137097,-3.574585842,-3.468589823
2431000000,-3.3194962,-3.574786461,-3.468556939
2432000000,-3.3085425,-3.574986549,-3.468521526
2433000000,-3.3143091,-3.575186103,-3.468489485
2434000000,-3.32335,-3.575385122,-3.468457445
2435000000,-3.3452027,-3.575583604,-3.468423718
2436000000,-3.3390307,-3.575781549,-3.468392521
2437000000,-3.3441739,-3.575978954,-3.468361324
2438000000,-3.2975328,-3.576175819,-3.468330128
2439000000,-3.307642,-3.57637214,-3.468298931
2440000000,-3.3397727,-3.576567919,-3.46826942
2441000000,-3.2880952,-3.576763152,-3.468240753
2442000000,-3.3499596,-3.576957838,-3.468208714
2443000000,-3.3458037,-3.577151976,-3.468182576
2444000000,-3.3282111,-3.577345565,-3.46815391
2445000000,-3.3487058,-3.577538602,-3.468126086
2446000000,-3.3290615,-3.577731088,-3.468099949
2447000000,-3.3153353,-3.57792302,-3.468071282
2448000000,-3.3363602,-3.578114396,-3.468047674
2449000000,-3.3309221,-3.578305217,-3.46802238
2450000000,-3.33655,-3.578495479,-3.467999616
2451000000,-3.3004942,-3.578685182,-3.467972636
2452000000,-3.3482552,-3.578874325,-3.467948185
2453000000,-3.3189564,-3.579062906,-3.467926264
2454000000,-3.3075237,-3.579250924,-3.467902657
2455000000,-3.3685844,-3.579438377,-3.467879049
2456000000,-3.354768,-3.579625264,-3.467857128
2457000000,-3.3210435,-3.579811585,-3.46783858
2458000000,-3.2909634,-3.579997336,-3.467816659
2459000000,-3.3790839,-3.580182518,-3.467794738
2460000000,-3.3303752,-3.580367129,-3.46777366
2461000000,-3.3489091,-3.580551168,-3.467754269
2462000000,-3.3488417,-3.580734633,-3.467736564
2463000000,-3.3326538,-3.580917523,-3.467718858
2464000000,-3.310113,-3.581099838,-3.467699467
2465000000,-3.317528,-3.581281574,-3.467682605
2466000000,-3.3413875,-3.581462733,-3.4676649
2467000000,-3.3406119,-3.581643311,-3.467649724
2468000000,-3.2929077,-3.581823309,-3.467631176
2469000000,-3.3209894,-3.582002724,-3.467617686
2470000000,-3.3299074,-3.582181556,-3.467603354
2471000000,-3.341485,-3.582359803,-3.467589864
2472000000,-3.3276772,-3.582537465,-3.467572159
2473000000,-3.3243062,-3.582714539,-3.46755867
2474000000,-3.3665156,-3.582891025,-3.46754518
2475000000,-3.340827,-3.583066922,-3.467531691
2476000000,-3.3498712,-3.583242229,-3.467521574
2477000000,-3.3461137,-3.583416944,-3.467509771
2478000000,-3.3393641,-3.583591066,-3.467497124
2479000000,-3.331948,-3.583764595,-3.467488694
2480000000,-3.3802862,-3.583937529,-3.467476047
2481000000,-3.3477237,-3.584109866,-3.467466773
2482000000,-3.3375521,-3.584281606,-3.467458343
2483000000,-3.299643,-3.584452749,-3.467450755
2484000000,-3.3411348,-3.584623291,-3.467441481
2485000000,-3.3460622,-3.584793234,-3.46743305
2486000000,-3.3449914,-3.584962575,-3.467425462
2487000000,-3.3528433,-3.585131313,-3.467418718
2488000000,-3.3420696,-3.585299448,-3.467413659
2489000000,-3.3436267,-3.585466978,-3.467408601
2490000000,-3.31777,-3.585633903,-3.467402699
2491000000,-3.351747,-3.585800221,-3.467397641
2492000000,-3.3462126,-3.585965932,-3.467394269
2493000000,-3.3230376,-3.586131034,-3.467388367
2494000000,-3.3660126,-3.586295526,-3.467385838
2495000000,-3.3327951,-3.586459407,-3.467384152
2496000000,-3.340179,-3.586622678,-3.467380779
2497000000,-3.3787568,-3.586785335,-3.467381622
2498000000,-3.3459196,-3.586947379,-3.467379093
2499000000,-3.3395653,-3.587108809,-3.467376564
2500000000,-3.3384051,-3.587269623,-3.467379093
2501000000,-3.3534319,-3.587429821,-3.467379093
2502000000,-3.3348801,-3.587589402,-3.46737825
