Freq,S21sim,S21mea
1.12,-0.088999368,0.074497245
1.121,-0.089022392,0.060971472
1.122,-0.089045405,0.071161307
1.123,-0.089068407,0.042573176
1.124,-0.089091397,0.047117319
1.125,-0.089114375,0.059436601
1.126,-0.089137341,0.036332402
1.127,-0.089160295,0.088786773
1.128,-0.089183236,0.06172156
1.129,-0.089206163,0.061524853
1.13,-0.089229078,0.067003518
1.131,-0.089251978,0.043713272
1.132,-0.089274864,0.041299462
1.133,-0.089297736,0.050604969
1.134,-0.089320593,0.077502109
1.135,-0.089343436,0.069146663
1.136,-0.089366262,0.045852363
1.137,-0.089389074,0.054356761
1.138,-0.089411869,0.048224065
1.139,-0.089434648,0.061417531
1.14,-0.08945741,0.048700579
1.141,-0.089480155,0.065573417
1.142,-0.089502884,0.045006271
1.143,-0.089525594,0.065984048
1.144,-0.089548287,0.057183377
1.145,-0.089570962,0.063294657
1.146,-0.089593618,0.06014074
1.147,-0.089616256,0.051897805
1.148,-0.089638874,0.056792732
1.149,-0.089661474,0.049097519
1.15,-0.089684053,0.049233094
1.151,-0.089706613,0.051256835
1.152,-0.089729153,0.059152476
1.153,-0.089751672,0.074197955
1.154,-0.08977417,0.071714424
1.155,-0.089796647,0.04976853
1.156,-0.089819103,0.012272147
1.157,-0.089841537,0.052829109
1.158,-0.08986395,0.053487841
1.159,-0.08988634,0.052981213
1.16,-0.089908707,0.080646932
1.161,-0.089931052,0.039028529
1.162,-0.089953374,0.055346113
1.163,-0.089975672,0.060513068
1.164,-0.089997947,0.017495094
1.165,-0.090020198,0.040240336
1.166,-0.090042425,0.046701014
1.167,-0.090064627,0.072452478
1.168,-0.090086804,0.05701717
1.169,-0.090108957,0.02204399
1.17,-0.090131084,0.020347467
1.171,-0.090153186,0.062397879
1.172,-0.090175261,0.055449601
1.173,-0.090197311,0.060033716
1.174,-0.090219335,0.022693885
1.175,-0.090241331,0.026166717
1.176,-0.090263301,0.043835055
1.177,-0.090285244,0.043309439
1.178,-0.090307159,0.054174799
1.179,-0.090329047,0.045832422
1.18,-0.090350907,0.044372045
1.181,-0.090372738,0.063418813
1.182,-0.090394541,0.036800236
1.183,-0.090416316,0.02972476
1.184,-0.090438061,0.046831809
1.185,-0.090459777,0.026258379
1.186,-0.090481464,0.050346561
1.187,-0.090503121,0.024934165
1.188,-0.090524748,0.044445802
1.189,-0.090546344,0.059910558
1.19,-0.090567911,0.0320867
1.191,-0.090589446,0.059002489
1.192,-0.090610951,0.016232289
1.193,-0.090632424,0.06325455
1.194,-0.090653866,0.040563781
1.195,-0.090675276,0.035873767
1.196,-0.090696654,0.043234549
1.197,-0.090718,0.024943478
1.198,-0.090739313,0.065159962
1.199,-0.090760594,0.043232553
1.2,-0.090781842,0.034653649
1.201,-0.090803056,0.025494957
1.202,-0.090824238,0.037194353
1.203,-0.090845385,0.047370821
1.204,-0.090866499,0.049863137
1.205,-0.090887579,0.043166105
1.206,-0.090908624,0.018550871
1.207,-0.090929635,0.042672686
1.208,-0.090950611,0.05622869
1.209,-0.090971552,0.037723899
1.21,-0.090992457,0.027315475
1.211,-0.091013327,0.058623537
1.212,-0.091034162,0.047479216
1.213,-0.09105496,0.024363952
1.214,-0.091075723,0.028158493
1.215,-0.091096449,0.024905974
1.216,-0.091117138,0.024170592
1.217,-0.09113779,0.049590483
1.218,-0.091158406,0.062384613
1.219,-0.091178984,0.053688817
1.22,-0.091199525,0.031396028
1.221,-0.091220028,0.046589315
1.222,-0.091240493,0.048723377
1.223,-0.091260919,0.051646963
1.224,-0.091281308,0.056668527
1.225,-0.091301658,0.036605995
1.226,-0.091321969,0.048700839
1.227,-0.091342241,0.033602215
1.228,-0.091362474,0.054379307
1.229,-0.091382668,0.026196113
1.23,-0.091402822,0.051317733
1.231,-0.091422936,0.046083421
1.232,-0.09144301,0.038926113
1.233,-0.091463044,0.032297857
1.234,-0.091483037,0.012755115
1.235,-0.09150299,0.037849959
1.236,-0.091522902,0.045886993
1.237,-0.091542773,0.047727861
1.238,-0.091562603,0.057124365
1.239,-0.091582391,0.007978337
1.24,-0.091602137,0.038754214
1.241,-0.091621842,0.007824424
1.242,-0.091641505,0.043595921
1.243,-0.091661125,0.02044962
1.244,-0.091680703,0.041900892
1.245,-0.091700238,0.068836503
1.246,-0.091719731,0.058874153
1.247,-0.09173918,0.009561713
1.248,-0.091758586,0.025633877
1.249,-0.091777949,0.057790767
1.25,-0.091797269,0.037995692
1.251,-0.091816544,0.027828828
1.252,-0.091835776,0.041519087
1.253,-0.091854963,0.022467582
1.254,-0.091874106,0.049845938
1.255,-0.091893205,0.03854708
1.256,-0.091912259,0.013814338
1.257,-0.091931268,0.055548545
1.258,-0.091950232,0.025613895
1.259,-0.091969151,0.052814089
1.26,-0.091988024,0.036240559
1.261,-0.092006852,0.016458498
1.262,-0.092025633,0.026596513
1.263,-0.092044369,0.026976008
1.264,-0.092063059,0.037727255
1.265,-0.092081703,0.02548955
1.266,-0.0921003,0.039628565
1.267,-0.09211885,0.026667301
1.268,-0.092137354,0.021304356
1.269,-0.09215581,0.066181384
1.27,-0.09217422,0.028257636
1.271,-0.092192582,0.031913575
1.272,-0.092210897,0.038622215
1.273,-0.092229164,0.028429212
1.274,-0.092247383,0.043290507
1.275,-0.092265554,0.029137235
1.276,-0.092283677,0.011610907
1.277,-0.092301751,0.024421444
1.278,-0.092319777,0.029048285
1.279,-0.092337755,0.025847951
1.28,-0.092355684,0.046007361
1.281,-0.092373563,0.03548184
1.282,-0.092391394,0.059014786
1.283,-0.092409175,0.028790968
1.284,-0.092426907,0.019198103
1.285,-0.092444589,0.006939455
1.286,-0.092462221,0.020718435
1.287,-0.092479804,0.02145306
1.288,-0.092497336,0.043137401
1.289,-0.092514818,0.039559063
1.29,-0.09253225,0.01569535
1.291,-0.092549632,0.025730103
1.292,-0.092566962,0.043866701
1.293,-0.092584242,0.052401222
1.294,-0.092601471,0.062463995
1.295,-0.092618648,0.016666956
1.296,-0.092635775,0.053781871
1.297,-0.09265285,0.040510647
1.298,-0.092669873,0.065147355
1.299,-0.092686845,0.022025732
1.3,-0.092703765,0.011843522
1.301,-0.092720633,0.025281945
1.302,-0.092737448,0.011169328
1.303,-0.092754212,0.034567066
1.304,-0.092770923,0.052813329
1.305,-0.092787581,-0.001691146
1.306,-0.092804187,0.065724008
1.307,-0.09282074,0.033163339
1.308,-0.09283724,0.016560307
1.309,-0.092853687,0.028478568
1.31,-0.09287008,0.030276062
1.311,-0.092886421,0.02776975
1.312,-0.092902707,0.070585236
1.313,-0.092918941,0.016281907
1.314,-0.09293512,0.036555205
1.315,-0.092951245,0.036747728
1.316,-0.092967317,-0.004704371
1.317,-0.092983334,0.032629117
1.318,-0.092999297,0.012155407
1.319,-0.093015205,0.055583883
1.32,-0.093031059,0.025663951
1.321,-0.093046859,0.000734804
1.322,-0.093062603,0.046788421
1.323,-0.093078293,0.00318705
1.324,-0.093093927,0.011296988
1.325,-0.093109507,0.000554939
1.326,-0.093125031,0.019511573
1.327,-0.093140499,0.00963318
1.328,-0.093155912,0.027580667
1.329,-0.09317127,0.006920553
1.33,-0.093186572,0.036379024
1.331,-0.093201818,-0.02161091
1.332,-0.093217007,-0.000883433
1.333,-0.093232141,0.042051695
1.334,-0.093247219,0.050791819
1.335,-0.09326224,0.02440626
1.336,-0.093277205,0.002968462
1.337,-0.093292113,0.013070571
1.338,-0.093306964,0.003311185
1.339,-0.093321759,-0.002596342
1.34,-0.093336497,0.05901796
1.341,-0.093351177,0.0270673
1.342,-0.093365801,0.032380495
1.343,-0.093380367,0.005799684
1.344,-0.093394876,0.027912375
1.345,-0.093409328,-0.011559702
1.346,-0.093423722,-0.004201854
1.347,-0.093438059,0.019910075
1.348,-0.093452337,0.017636854
1.349,-0.093466558,0.002118917
1.35,-0.093480721,0.016832499
1.351,-0.093494826,0.015934017
1.352,-0.093508872,0.031655256
1.353,-0.093522861,0.015612298
1.354,-0.093536791,-0.008741107
1.355,-0.093550662,0.020805152
1.356,-0.093564475,0.010641651
1.357,-0.093578229,0.032969933
1.358,-0.093591925,0.003052644
1.359,-0.093605562,-0.007244501
1.36,-0.09361914,-0.003018027
1.361,-0.093632658,0.02570842
1.362,-0.093646118,0.001157504
1.363,-0.093659518,0.004864226
1.364,-0.09367286,0.001754841
1.365,-0.093686141,0.00368222
1.366,-0.093699363,0.013253693
1.367,-0.093712526,-0.016774382
1.368,-0.093725629,0.015267191
1.369,-0.093738672,0.011568085
1.37,-0.093751656,0.011462063
1.371,-0.093764579,0.010889177
1.372,-0.093777443,0.02157587
1.373,-0.093790246,0.017737694
1.374,-0.093802989,0.005115075
1.375,-0.093815672,0.01452322
1.376,-0.093828295,0.008002625
1.377,-0.093840857,-0.000231029
1.378,-0.093853358,0.019897051
1.379,-0.093865799,0.005254551
1.38,-0.09387818,0.033540122
1.381,-0.093890499,-0.020694127
1.382,-0.093902758,0.013600178
1.383,-0.093914956,-0.024500109
1.384,-0.093927093,-0.00222306
1.385,-0.093939169,0.002621171
1.386,-0.093951184,0.019659916
1.387,-0.093963137,0.012386702
1.388,-0.09397503,0.007433969
1.389,-0.093986861,-0.001255836
1.39,-0.09399863,-0.003597071
1.391,-0.094010338,-0.007970173
1.392,-0.094021985,0.018282738
1.393,-0.09403357,-0.006725483
1.394,-0.094045093,-0.001642894
1.395,-0.094056554,0.009860761
1.396,-0.094067954,0.015667466
1.397,-0.094079292,0.002173782
1.398,-0.094090568,0.018561503
1.399,-0.094101781,0.005578165
1.4,-0.094112933,0.009130975
1.401,-0.094124022,-0.004035445
1.402,-0.09413505,-0.00161971
1.403,-0.094146015,0.004273695
1.404,-0.094156917,0.001285444
1.405,-0.094167758,0.024372589
1.406,-0.094178535,-0.007174085
1.407,-0.094189251,0.029500874
1.408,-0.094199904,0.008139666
1.409,-0.094210494,-0.002854466
1.41,-0.094221021,-0.0130305
1.411,-0.094231486,-0.002398872
1.412,-0.094241888,-0.015201044
1.413,-0.094252227,-0.011921441
1.414,-0.094262503,-0.007834693
1.415,-0.094272716,0.011626783
1.416,-0.094282866,0.035556037
1.417,-0.094292953,-0.00360062
1.418,-0.094302977,0.028415423
1.419,-0.094312937,0.002213143
1.42,-0.094322835,0.009431135
1.421,-0.094332669,0.001029906
1.422,-0.09434244,-0.004899296
1.423,-0.094352148,0.016433092
1.424,-0.094361792,0.004299956
1.425,-0.094371373,0.016091486
1.426,-0.09438089,0.002845866
1.427,-0.094390343,-0.003267474
1.428,-0.094399733,-0.010169346
1.429,-0.09440906,0.007914668
1.43,-0.094418322,-0.020020641
1.431,-0.094427521,-0.021274833
1.432,-0.094436657,-0.002829973
1.433,-0.094445728,0.035253592
1.434,-0.094454736,0.002659384
1.435,-0.094463679,0.024440859
1.436,-0.094472559,0.003565499
1.437,-0.094481375,-0.012796424
1.438,-0.094490127,-0.014296867
1.439,-0.094498814,0.009467687
1.44,-0.094507438,-0.005340908
1.441,-0.094515998,-0.024332877
1.442,-0.094524493,-0.003740956
1.443,-0.094532924,-0.002902549
1.444,-0.094541292,-0.007712222
1.445,-0.094549594,-0.000452523
1.446,-0.094557833,-0.015493519
1.447,-0.094566007,0.000702403
1.448,-0.094574117,-0.024658773
1.449,-0.094582163,-0.004181608
1.45,-0.094590144,0.014226864
1.451,-0.09459806,-0.009765812
1.452,-0.094605913,-0.002791972
1.453,-0.0946137,-0.002197933
1.454,-0.094621424,-0.006419282
1.455,-0.094629082,-0.020105628
1.456,-0.094636677,0.000455623
1.457,-0.094644206,0.004796656
1.458,-0.094651671,0.005896285
1.459,-0.094659072,-0.002793237
1.46,-0.094666407,-0.002897786
1.461,-0.094673678,-0.014329446
1.462,-0.094680885,-0.008867128
1.463,-0.094688026,-0.013654014
1.464,-0.094695103,0.023386398
1.465,-0.094702115,0.004996105
1.466,-0.094709063,-0.007802004
1.467,-0.094715945,-0.002528518
1.468,-0.094722763,-0.006467937
1.469,-0.094729516,-0.010034744
1.47,-0.094736204,0.019114144
1.471,-0.094742827,-0.009394568
1.472,-0.094749386,-0.029847804
1.473,-0.094755879,-0.014232959
1.474,-0.094762308,-0.01200575
1.475,-0.094768671,-0.021998413
1.476,-0.09477497,0.003272455
1.477,-0.094781204,-0.031287
1.478,-0.094787373,-0.034002099
1.479,-0.094793477,-0.014327509
1.48,-0.094799516,-0.027300045
1.481,-0.09480549,-0.017772963
1.482,-0.094811399,-0.030753346
1.483,-0.094817243,-0.024034394
1.484,-0.094823022,-0.011630284
1.485,-0.094828736,-0.01056563
1.486,-0.094834385,-0.007440354
1.487,-0.094839969,-0.01072829
1.488,-0.094845488,0.000165097
1.489,-0.094850941,0.005076286
1.49,-0.09485633,-0.006492356
1.491,-0.094861654,-0.020982882
1.492,-0.094866913,-0.000727213
1.493,-0.094872107,0.018986706
1.494,-0.094877235,-0.014980058
1.495,-0.094882299,-0.014069856
1.496,-0.094887298,-0.004276929
1.497,-0.094892232,-0.029018003
1.498,-0.0948971,-0.001968312
1.499,-0.094901904,-0.01578193
1.5,-0.094906642,-0.03977748
1.501,-0.094911316,0.008555973
1.502,-0.094915924,-0.00186582
1.503,-0.094920468,-0.015138702
1.504,-0.094924946,-0.007973539
1.505,-0.09492936,-0.026648523
1.506,-0.094933708,-0.020387996
1.507,-0.094937992,-0.025909599
1.508,-0.09494221,0.014814382
1.509,-0.094946364,0.007005577
1.51,-0.094950452,-0.004178835
1.511,-0.094954476,-0.000850822
1.512,-0.094958434,-0.010479045
1.513,-0.094962328,-0.017190104
1.514,-0.094966157,-0.010054262
1.515,-0.094969921,0.003763313
1.516,-0.09497362,-0.016050503
1.517,-0.094977254,-0.025363972
1.518,-0.094980823,-0.030287696
1.519,-0.094984327,0.008531909
1.52,-0.094987767,0.001716749
1.521,-0.094991142,-0.01034427
1.522,-0.094994452,-0.026252858
1.523,-0.094997697,-0.006439448
1.524,-0.095000877,0.035643775
1.525,-0.095003993,-0.002837698
1.526,-0.095007043,-0.00231765
1.527,-0.095010029,-0.014636251
1.528,-0.095012951,-0.026783153
1.529,-0.095015807,-0.026404981
1.53,-0.095018599,-0.015536862
1.531,-0.095021327,-0.02694175
1.532,-0.09502399,-0.018442528
1.533,-0.095026588,0.000378283
1.534,-0.095029121,-0.002139528
1.535,-0.09503159,-0.011321841
1.536,-0.095033995,-0.018773003
1.537,-0.095036335,-0.003953227
1.538,-0.095038611,-0.012171688
1.539,-0.095040822,-0.045797348
1.54,-0.095042968,-0.023839314
1.541,-0.095045051,-0.028509932
1.542,-0.095047068,-0.013689886
1.543,-0.095049022,-0.027296832
1.544,-0.095050911,-0.008446211
1.545,-0.095052736,-0.019346084
1.546,-0.095054497,-0.027694831
1.547,-0.095056194,0.001572003
1.548,-0.095057826,-0.022846088
1.549,-0.095059394,0.005454905
1.55,-0.095060898,-0.030050805
1.551,-0.095062338,-0.005912664
1.552,-0.095063714,-0.012885535
1.553,-0.095065026,-0.014528546
1.554,-0.095066274,-0.020420317
1.555,-0.095067457,-0.003389144
1.556,-0.095068577,-0.033581022
1.557,-0.095069633,-0.011415435
1.558,-0.095070626,-0.014725641
1.559,-0.095071554,0.000485567
1.56,-0.095072419,-0.013217792
1.561,-0.09507322,-0.043607425
1.562,-0.095073957,-0.029127492
1.563,-0.095074631,-0.004900929
1.564,-0.09507524,-0.03364078
1.565,-0.095075787,-0.021508265
1.566,-0.09507627,-0.028103199
1.567,-0.095076689,-0.023516592
1.568,-0.095077045,-0.01194702
1.569,-0.095077337,0.003902904
1.57,-0.095077566,-0.026514011
1.571,-0.095077732,-0.017343095
1.572,-0.095077835,-0.047123652
1.573,-0.095077874,0.004028065
1.574,-0.09507785,-0.021117607
1.575,-0.095077763,-0.02304728
1.576,-0.095077613,-0.0184421
1.577,-0.0950774,-0.033543713
1.578,-0.095077123,-0.030809708
1.579,-0.095076784,-0.014396195
1.58,-0.095076382,-0.014301089
1.581,-0.095075917,-0.030309942
1.582,-0.095075389,-0.020996688
1.583,-0.095074799,-0.047555454
1.584,-0.095074146,-0.043968931
1.585,-0.09507343,-0.032830421
1.586,-0.095072651,-0.021060508
1.587,-0.09507181,-0.03955083
1.588,-0.095070907,-0.0056422
1.589,-0.095069941,-0.022285189
1.59,-0.095068912,-0.047675952
1.591,-0.095067822,-0.005635296
1.592,-0.095066669,-0.006047029
1.593,-0.095065454,-0.038665377
1.594,-0.095064176,-0.022477988
1.595,-0.095062837,-0.024758184
1.596,-0.095061435,-0.020334141
1.597,-0.095059971,0.003077551
1.598,-0.095058446,-0.010431137
1.599,-0.095056859,-0.003435883
1.6,-0.095055209,-0.004607785
1.601,-0.095053498,-0.026674073
1.602,-0.095051726,-0.02405443
1.603,-0.095049891,-0.047150265
1.604,-0.095047995,-0.004741082
1.605,-0.095046038,-0.011076036
1.606,-0.095044019,-0.013105819
1.607,-0.095041938,-0.028189834
1.608,-0.095039797,-0.032372352
1.609,-0.095037594,-0.019803967
1.61,-0.095035329,-0.019668976
1.611,-0.095033004,-0.027955644
1.612,-0.095030618,-0.020678716
1.613,-0.09502817,-0.026837423
1.614,-0.095025662,-0.009092661
1.615,-0.095023092,-0.014934141
1.616,-0.095020462,-0.031686675
1.617,-0.095017771,-0.004912511
1.618,-0.09501502,-0.038357012
1.619,-0.095012208,-0.008768268
1.62,-0.095009335,-0.026439071
1.621,-0.095006402,-0.001635963
1.622,-0.095003408,-0.013088505
1.623,-0.095000354,-0.019144204
1.624,-0.09499724,-0.005532586
1.625,-0.094994065,-0.003107098
1.626,-0.094990831,-0.030264225
1.627,-0.094987536,-0.005680739
1.628,-0.094984181,0.002751584
1.629,-0.094980767,-0.013410786
1.63,-0.094977292,-0.024804782
1.631,-0.094973758,-0.029554078
1.632,-0.094970164,-0.069478102
1.633,-0.094966511,-0.015196281
1.634,-0.094962798,0.000989654
1.635,-0.094959025,-0.020984631
1.636,-0.094955193,-0.012465708
1.637,-0.094951302,-0.008924746
1.638,-0.094947352,0.018532822
1.639,-0.094943342,-0.038299818
1.64,-0.094939273,-0.021841627
1.641,-0.094935146,-0.02700139
1.642,-0.094930959,-0.015283282
1.643,-0.094926714,-0.026402496
1.644,-0.094922409,-0.002622162
1.645,-0.094918047,-0.011506336
1.646,-0.094913625,-0.022567665
1.647,-0.094909145,-0.011091603
1.648,-0.094904607,-0.027864143
1.649,-0.09490001,-0.047750123
1.65,-0.094895355,-0.018066593
1.651,-0.094890641,-0.029864596
1.652,-0.09488587,-0.043926314
1.653,-0.09488104,-0.027393067
1.654,-0.094876153,-0.014058853
1.655,-0.094871208,0.025350094
1.656,-0.094866205,-0.038695458
1.657,-0.094861144,-0.00826624
1.658,-0.094856026,-0.027408332
1.659,-0.09485085,-0.019720851
1.66,-0.094845616,-0.02733052
1.661,-0.094840326,-0.025173757
1.662,-0.094834978,-0.02323835
1.663,-0.094829573,-0.013860689
1.664,-0.094824111,-0.047649056
1.665,-0.094818592,-0.014432008
1.666,-0.094813015,-0.027031697
1.667,-0.094807383,-0.050851949
1.668,-0.094801693,-0.032665234
1.669,-0.094795947,-0.01253702
1.67,-0.094790144,-0.058800884
1.671,-0.094784285,-0.027604081
1.672,-0.094778369,-0.027206594
1.673,-0.094772398,-0.038831152
1.674,-0.09476637,-0.02357151
1.675,-0.094760286,-0.024527291
1.676,-0.094754145,-0.024483271
1.677,-0.09474795,-0.006126193
1.678,-0.094741698,-0.006339204
1.679,-0.09473539,-0.006514595
1.68,-0.094729027,-0.035629179
1.681,-0.094722609,-0.035627406
1.682,-0.094716135,-0.031184893
1.683,-0.094709605,-0.022544099
1.684,-0.094703021,-0.024838757
1.685,-0.094696381,-0.038560547
1.686,-0.094689687,-0.044947412
1.687,-0.094682937,0.005404313
1.688,-0.094676133,-0.015644167
1.689,-0.094669273,0.002629065
1.69,-0.09466236,-0.026861966
1.691,-0.094655391,-0.015012648
1.692,-0.094648368,-0.026823437
1.693,-0.094641291,-0.028697807
1.694,-0.09463416,-0.036269162
1.695,-0.094626975,0.009550829
1.696,-0.094619735,-0.028712252
1.697,-0.094612442,-0.006799706
1.698,-0.094605094,-0.038765926
1.699,-0.094597693,-0.040180806
1.7,-0.094590239,0.008163198
1.701,-0.094582731,-0.037700444
1.702,-0.094575169,-0.030183628
1.703,-0.094567554,-0.017655075
1.704,-0.094559886,-0.031264011
1.705,-0.094552165,-0.028085103
1.706,-0.094544391,-0.03459629
1.707,-0.094536564,-0.031699691
1.708,-0.094528684,-0.039540172
1.709,-0.094520752,-0.042984392
1.71,-0.094512766,-0.02795521
1.711,-0.094504729,-0.045203287
1.712,-0.094496639,-0.021788597
1.713,-0.094488497,-0.062457062
1.714,-0.094480303,-0.043186337
1.715,-0.094472056,-0.023473296
1.716,-0.094463758,-0.024033405
1.717,-0.094455408,-0.057295658
1.718,-0.094447006,-0.026454009
1.719,-0.094438553,-0.030013045
1.72,-0.094430048,-0.013469555
1.721,-0.094421492,-0.021516694
1.722,-0.094412885,-0.029340345
1.723,-0.094404226,-0.060952056
1.724,-0.094395517,-0.019595554
1.725,-0.094386756,-0.03095104
1.726,-0.094377945,-0.034216721
1.727,-0.094369083,-0.03960903
1.728,-0.09436017,-0.023860643
1.729,-0.094351207,-0.045454629
1.73,-0.094342193,-0.025213985
1.731,-0.09433313,-0.006186198
1.732,-0.094324016,-0.022581173
1.733,-0.094314852,-0.017619211
1.734,-0.094305638,-0.050513957
1.735,-0.094296375,-0.024057453
1.736,-0.094287062,-0.050455015
1.737,-0.094277699,-0.06358213
1.738,-0.094268287,-0.017662205
1.739,-0.094258825,-0.011102177
1.74,-0.094249315,-0.025409106
1.741,-0.094239755,-0.025427567
1.742,-0.094230146,0.008997171
1.743,-0.094220489,-0.01610375
1.744,-0.094210782,-0.017848719
1.745,-0.094201027,-0.027460778
1.746,-0.094191224,-0.056812182
1.747,-0.094181372,-0.023375688
1.748,-0.094171472,-0.001147161
1.749,-0.094161524,-0.035888273
1.75,-0.094151528,-0.023770418
1.751,-0.094141484,-0.019960601
1.752,-0.094131392,-0.023855602
1.753,-0.094121253,-0.056588288
1.754,-0.094111066,-0.01954574
1.755,-0.094100832,-0.033830874
1.756,-0.09409055,-0.023758018
1.757,-0.094080221,-0.034036409
1.758,-0.094069846,-0.016281614
1.759,-0.094059423,-0.024044557
1.76,-0.094048953,-0.020094141
1.761,-0.094038437,-0.04234622
1.762,-0.094027875,-0.026314571
1.763,-0.094017266,-0.038299635
1.764,-0.09400661,-0.021580506
1.765,-0.093995909,-0.020310292
1.766,-0.093985161,-0.035450973
1.767,-0.093974368,-0.01682217
1.768,-0.093963528,-0.024291677
1.769,-0.093952644,-0.030329607
1.77,-0.093941713,-0.013378577
1.771,-0.093930737,-0.016600609
1.772,-0.093919716,-0.030394953
1.773,-0.09390865,-0.020334428
1.774,-0.093897539,-0.018956721
1.775,-0.093886383,-0.007082381
1.776,-0.093875182,-0.034105055
1.777,-0.093863936,-0.02378645
1.778,-0.093852646,-0.050804332
1.779,-0.093841312,-0.037117243
1.78,-0.093829933,-0.019800153
1.781,-0.093818511,-0.057302013
1.782,-0.093807044,-0.017067557
1.783,-0.093795533,-0.015437102
1.784,-0.093783979,-0.01923158
1.785,-0.093772381,-0.023355719
1.786,-0.09376074,-0.010889689
1.787,-0.093749055,-0.025086697
1.788,-0.093737327,-0.034473784
1.789,-0.093725556,-0.041544557
1.79,-0.093713742,-0.006080673
1.791,-0.093701886,-0.01002223
1.792,-0.093689987,-0.021142317
1.793,-0.093678045,-0.034791708
1.794,-0.09366606,-0.032437578
1.795,-0.093654034,-0.016279206
1.796,-0.093641965,-0.022210591
1.797,-0.093629855,-0.031617478
1.798,-0.093617702,-0.041123658
1.799,-0.093605508,-0.0365435
