Freq,S21sim,S21mea
1.82,-9.578954003,-11.516809
1.821,-9.577658676,-11.492094
1.822,-9.576366131,-11.525364
1.823,-9.575076347,-11.468354
1.824,-9.573789301,-11.46761
1.825,-9.572504975,-11.50191
1.826,-9.571223346,-11.509542
1.827,-9.569944395,-11.522582
1.828,-9.5686681,-11.487551
1.829,-9.567394442,-11.485066
1.83,-9.566123399,-11.481317
1.831,-9.564854951,-11.549467
1.832,-9.563589079,-11.50553
1.833,-9.562325762,-11.516194
1.834,-9.561064979,-11.518583
1.835,-9.559806711,-11.530357
1.836,-9.558550938,-11.503773
1.837,-9.557297639,-11.504607
1.838,-9.556046796,-11.504829
1.839,-9.554798387,-11.486048
1.84,-9.553552394,-11.526985
1.841,-9.552308797,-11.492758
1.842,-9.551067576,-11.479795
1.843,-9.549828711,-11.50945
1.844,-9.548592184,-11.494255
1.845,-9.547357975,-11.524944
1.846,-9.546126065,-11.514619
1.847,-9.544896434,-11.525904
1.848,-9.543669064,-11.517617
1.849,-9.542443935,-11.493697
1.85,-9.541221028,-11.503844
1.851,-9.540000324,-11.459886
1.852,-9.538781806,-11.49424
1.853,-9.537565453,-11.483935
1.854,-9.536351246,-11.502912
1.855,-9.535139169,-11.506107
1.856,-9.533929201,-11.498368
1.857,-9.532721325,-11.456644
1.858,-9.531515521,-11.494511
1.859,-9.530311772,-11.467552
1.86,-9.529110059,-11.500376
1.861,-9.527910364,-11.497948
1.862,-9.526712669,-11.480546
1.863,-9.525516956,-11.478163
1.864,-9.524323206,-11.487148
1.865,-9.523131402,-11.475203
1.866,-9.521941526,-11.507853
1.867,-9.52075356,-11.499326
1.868,-9.519567486,-11.490938
1.869,-9.518383287,-11.463975
1.87,-9.517200945,-11.489791
1.871,-9.516020442,-11.513818
1.872,-9.514841761,-11.508058
1.873,-9.513664884,-11.519771
1.874,-9.512489794,-11.486374
1.875,-9.511316474,-11.48588
1.876,-9.510144907,-11.486331
1.877,-9.508975075,-11.517677
1.878,-9.507806961,-11.501217
1.879,-9.506640549,-11.479565
1.88,-9.50547582,-11.492321
1.881,-9.504312759,-11.482273
1.882,-9.503151349,-11.488005
1.883,-9.501991572,-11.489452
1.884,-9.500833412,-11.507071
1.885,-9.499676852,-11.503007
1.886,-9.498521876,-11.523973
1.887,-9.497368468,-11.515881
1.888,-9.496216609,-11.485239
1.889,-9.495066286,-11.513436
1.89,-9.49391748,-11.507136
1.891,-9.492770175,-11.497302
1.892,-9.491624357,-11.468188
1.893,-9.490480007,-11.48623
1.894,-9.489337111,-11.517099
1.895,-9.488195652,-11.515819
1.896,-9.487055614,-11.505056
1.897,-9.485916981,-11.52274
1.898,-9.484779737,-11.468703
1.899,-9.483643868,-11.488743
1.9,-9.482509356,-11.508423
1.901,-9.481376186,-11.51942
1.902,-9.480244343,-11.483416
1.903,-9.479113811,-11.465851
1.904,-9.477984574,-11.49994
1.905,-9.476856617,-11.502062
1.906,-9.475729926,-11.510899
1.907,-9.474604483,-11.501949
1.908,-9.473480275,-11.509338
1.909,-9.472357286,-11.471648
1.91,-9.4712355,-11.533635
1.911,-9.470114904,-11.478392
1.912,-9.468995481,-11.496213
1.913,-9.467877217,-11.448235
1.914,-9.466760096,-11.500974
1.915,-9.465644105,-11.511944
1.916,-9.464529228,-11.510587
1.917,-9.46341545,-11.497597
1.918,-9.462302757,-11.511559
1.919,-9.461191135,-11.505929
1.92,-9.460080567,-11.514756
1.921,-9.458971042,-11.507576
1.922,-9.457862542,-11.497476
1.923,-9.456755055,-11.510776
1.924,-9.455648566,-11.464962
1.925,-9.454543061,-11.502737
1.926,-9.453438525,-11.493208
1.927,-9.452334944,-11.482665
1.928,-9.451232304,-11.480034
1.929,-9.450130592,-11.530354
1.93,-9.449029792,-11.511942
1.931,-9.447929892,-11.474319
1.932,-9.446830877,-11.510985
1.933,-9.445732733,-11.482815
1.934,-9.444635447,-11.532578
1.935,-9.443539005,-11.483489
1.936,-9.442443393,-11.507282
1.937,-9.441348598,-11.450511
1.938,-9.440254605,-11.519563
1.939,-9.439161402,-11.519089
1.94,-9.438068975,-11.480652
1.941,-9.436977311,-11.485507
1.942,-9.435886396,-11.490322
1.943,-9.434796217,-11.543856
1.944,-9.433706761,-11.501248
1.945,-9.432618014,-11.517501
1.946,-9.431529963,-11.509478
1.947,-9.430442596,-11.490541
1.948,-9.429355899,-11.457689
1.949,-9.428269859,-11.507346
1.95,-9.427184463,-11.491561
1.951,-9.426099699,-11.481129
1.952,-9.425015553,-11.49114
1.953,-9.423932013,-11.456865
1.954,-9.422849066,-11.504852
1.955,-9.4217667,-11.479658
1.956,-9.420684901,-11.489499
1.957,-9.419603657,-11.50045
1.958,-9.418522956,-11.485811
1.959,-9.417442785,-11.493482
1.96,-9.416363132,-11.477993
1.961,-9.415283983,-11.493305
1.962,-9.414205328,-11.497699
1.963,-9.413127154,-11.53156
1.964,-9.412049448,-11.498483
1.965,-9.410972198,-11.518291
1.966,-9.409895392,-11.477259
1.967,-9.408819018,-11.496277
1.968,-9.407743065,-11.493555
1.969,-9.406667519,-11.494887
1.97,-9.405592369,-11.51709
1.971,-9.404517604,-11.493737
1.972,-9.40344321,-11.475797
1.973,-9.402369177,-11.492874
1.974,-9.401295493,-11.506897
1.975,-9.400222146,-11.466963
1.976,-9.399149125,-11.466003
1.977,-9.398076417,-11.506196
1.978,-9.397004011,-11.470413
1.979,-9.395931896,-11.482755
1.98,-9.394860061,-11.438437
1.981,-9.393788493,-11.494052
1.982,-9.392717181,-11.4442
1.983,-9.391646115,-11.512911
1.984,-9.390575282,-11.470666
1.985,-9.389504672,-11.476147
1.986,-9.388434273,-11.473421
1.987,-9.387364075,-11.506784
1.988,-9.386294066,-11.511038
1.989,-9.385224234,-11.484287
1.99,-9.38415457,-11.482871
1.991,-9.383085062,-11.505431
1.992,-9.382015699,-11.465532
1.993,-9.380946471,-11.499978
1.994,-9.379877366,-11.473149
1.995,-9.378808373,-11.472563
1.996,-9.377739483,-11.489899
1.997,-9.376670683,-11.493879
1.998,-9.375601965,-11.507339
1.999,-9.374533316,-11.455197
2,-9.373464727,-11.479211
2.001,-9.372396187,-11.488116
2.002,-9.371327685,-11.460714
2.003,-9.370259211,-11.478355
2.004,-9.369190754,-11.501065
2.005,-9.368122305,-11.491718
2.006,-9.367053853,-11.437846
2.007,-9.365985387,-11.46443
2.008,-9.364916898,-11.468596
2.009,-9.363848375,-11.503826
2.01,-9.362779808,-11.507717
2.011,-9.361711188,-11.484906
2.012,-9.360642503,-11.520008
2.013,-9.359573744,-11.507369
2.014,-9.358504901,-11.452706
2.015,-9.357435964,-11.489227
2.016,-9.356366924,-11.452247
2.017,-9.355297769,-11.495191
2.018,-9.354228491,-11.463719
2.019,-9.35315908,-11.523211
2.02,-9.352089526,-11.467043
2.021,-9.35101982,-11.50478
2.022,-9.349949951,-11.468453
2.023,-9.34887991,-11.47896
2.024,-9.347809687,-11.446366
2.025,-9.346739274,-11.489852
2.026,-9.34566866,-11.46582
2.027,-9.344597837,-11.510933
2.028,-9.343526794,-11.436395
2.029,-9.342455522,-11.45032
2.03,-9.341384012,-11.473782
2.031,-9.340312255,-11.485792
2.032,-9.339240242,-11.452693
2.033,-9.338167963,-11.45075
2.034,-9.337095409,-11.43214
2.035,-9.33602257,-11.459826
2.036,-9.334949439,-11.47215
2.037,-9.333876006,-11.449524
2.038,-9.332802261,-11.472468
2.039,-9.331728197,-11.439002
2.04,-9.330653803,-11.469827
2.041,-9.329579071,-11.482092
2.042,-9.328503993,-11.45195
2.043,-9.327428558,-11.406999
2.044,-9.32635276,-11.446587
2.045,-9.325276588,-11.461987
2.046,-9.324200034,-11.479248
2.047,-9.32312309,-11.452193
2.048,-9.322045746,-11.468448
2.049,-9.320967995,-11.43307
2.05,-9.319889827,-11.449643
2.051,-9.318811235,-11.437652
2.052,-9.317732209,-11.449705
2.053,-9.316652741,-11.419883
2.054,-9.315572823,-11.45188
2.055,-9.314492446,-11.415762
2.056,-9.313411602,-11.416226
2.057,-9.312330283,-11.482141
2.058,-9.311248481,-11.442484
2.059,-9.310166186,-11.457458
2.06,-9.309083392,-11.440819
2.061,-9.308000089,-11.423267
2.062,-9.306916271,-11.413599
2.063,-9.305831927,-11.449137
2.064,-9.304747052,-11.455269
2.065,-9.303661636,-11.437129
2.066,-9.302575671,-11.394987
2.067,-9.30148915,-11.38191
2.068,-9.300402065,-11.438548
2.069,-9.299314407,-11.439584
2.07,-9.29822617,-11.384048
2.071,-9.297137344,-11.458812
2.072,-9.296047923,-11.416204
2.073,-9.294957898,-11.417739
2.074,-9.293867263,-11.42852
2.075,-9.292776008,-11.387208
2.076,-9.291684127,-11.419757
2.077,-9.290591612,-11.433512
2.078,-9.289498455,-11.416114
2.079,-9.288404649,-11.399613
2.08,-9.287310186,-11.44497
2.081,-9.286215059,-11.470489
2.082,-9.28511926,-11.413319
2.083,-9.284022782,-11.386297
2.084,-9.282925618,-11.399425
2.085,-9.28182776,-11.440784
2.086,-9.2807292,-11.445662
2.087,-9.279629933,-11.429585
2.088,-9.278529949,-11.419586
2.089,-9.277429243,-11.437736
2.09,-9.276327806,-11.421039
2.091,-9.275225633,-11.454609
2.092,-9.274122714,-11.440624
2.093,-9.273019045,-11.421769
2.094,-9.271914616,-11.431824
2.095,-9.270809423,-11.386676
2.096,-9.269703456,-11.435363
2.097,-9.26859671,-11.431481
2.098,-9.267489178,-11.417462
2.099,-9.266380852,-11.453302
2.1,-9.265271725,-11.40789
2.101,-9.264161792,-11.391858
2.102,-9.263051044,-11.424994
2.103,-9.261939476,-11.412954
2.104,-9.260827081,-11.450613
2.105,-9.259713851,-11.430326
2.106,-9.25859978,-11.468267
2.107,-9.257484861,-11.42942
2.108,-9.256369089,-11.417365
2.109,-9.255252455,-11.430718
2.11,-9.254134954,-11.44409
2.111,-9.253016579,-11.370593
2.112,-9.251897324,-11.375832
2.113,-9.250777181,-11.403582
2.114,-9.249656146,-11.430114
2.115,-9.24853421,-11.403459
2.116,-9.247411368,-11.435948
2.117,-9.246287613,-11.413987
2.118,-9.24516294,-11.436854
2.119,-9.244037341,-11.425179
2.12,-9.24291081,-11.424687
2.121,-9.241783342,-11.442533
2.122,-9.240654929,-11.412869
2.123,-9.239525567,-11.42351
2.124,-9.238395247,-11.41325
2.125,-9.237263966,-11.399238
2.126,-9.236131715,-11.422535
2.127,-9.23499849,-11.405766
2.128,-9.233864284,-11.415954
2.129,-9.232729091,-11.3957
2.13,-9.231592905,-11.441438
2.131,-9.23045572,-11.3994
2.132,-9.229317531,-11.45591
2.133,-9.22817833,-11.406404
2.134,-9.227038113,-11.392576
2.135,-9.225896874,-11.439939
2.136,-9.224754606,-11.415833
2.137,-9.223611304,-11.35964
2.138,-9.222466962,-11.386795
2.139,-9.221321574,-11.354934
2.14,-9.220175135,-11.400778
2.141,-9.219027639,-11.371552
2.142,-9.21787908,-11.425203
2.143,-9.216729452,-11.37067
2.144,-9.21557875,-11.442826
2.145,-9.214426968,-11.391294
2.146,-9.213274101,-11.386668
2.147,-9.212120144,-11.378729
2.148,-9.210965089,-11.388018
2.149,-9.209808933,-11.431801
2.15,-9.20865167,-11.375911
2.151,-9.207493294,-11.376112
2.152,-9.206333799,-11.386869
2.153,-9.205173181,-11.380468
2.154,-9.204011434,-11.405093
2.155,-9.202848552,-11.387774
2.156,-9.201684531,-11.375166
2.157,-9.200519365,-11.35647
2.158,-9.199353048,-11.393268
2.159,-9.198185576,-11.42663
2.16,-9.197016943,-11.399213
2.161,-9.195847145,-11.376847
2.162,-9.194676175,-11.383792
2.163,-9.193504029,-11.378805
2.164,-9.192330701,-11.342962
2.165,-9.191156187,-11.403882
2.166,-9.189980482,-11.347338
2.167,-9.18880358,-11.429007
2.168,-9.187625476,-11.356607
2.169,-9.186446165,-11.373827
2.17,-9.185265643,-11.355081
2.171,-9.184083905,-11.362102
2.172,-9.182900944,-11.348366
2.173,-9.181716758,-11.375264
2.174,-9.180531339,-11.368539
2.175,-9.179344685,-11.350707
2.176,-9.17815679,-11.365273
2.177,-9.176967649,-11.353299
2.178,-9.175777257,-11.355133
2.179,-9.174585609,-11.353812
2.18,-9.173392702,-11.354756
2.181,-9.172198529,-11.360446
2.182,-9.171003087,-11.369545
2.183,-9.169806371,-11.352331
2.184,-9.168608375,-11.336668
2.185,-9.167409096,-11.329768
2.186,-9.166208529,-11.347281
2.187,-9.165006669,-11.320505
2.188,-9.163803512,-11.368232
2.189,-9.162599052,-11.376312
2.19,-9.161393286,-11.352194
2.191,-9.16018621,-11.385328
2.192,-9.158977817,-11.398612
2.193,-9.157768105,-11.361024
2.194,-9.156557069,-11.338896
2.195,-9.155344703,-11.349053
2.196,-9.154131005,-11.361201
2.197,-9.152915969,-11.345698
2.198,-9.151699591,-11.355808
2.199,-9.150481866,-11.347122
2.2,-9.149262792,-11.334394
2.201,-9.148042362,-11.329521
2.202,-9.146820573,-11.321545
2.203,-9.145597421,-11.349113
2.204,-9.144372901,-11.371316
2.205,-9.14314701,-11.313702
2.206,-9.141919742,-11.30842
2.207,-9.140691094,-11.338167
2.208,-9.139461062,-11.357949
2.209,-9.138229642,-11.330335
2.21,-9.136996829,-11.307711
2.211,-9.135762619,-11.354014
2.212,-9.134527009,-11.323718
2.213,-9.133289994,-11.360651
2.214,-9.13205157,-11.331553
2.215,-9.130811733,-11.328404
2.216,-9.12957048,-11.343124
2.217,-9.128327806,-11.385074
2.218,-9.127083707,-11.36749
2.219,-9.125838179,-11.306592
2.22,-9.12459122,-11.333446
2.221,-9.123342823,-11.32392
2.222,-9.122092987,-11.31364
2.223,-9.120841706,-11.328335
2.224,-9.119588977,-11.339833
2.225,-9.118334797,-11.365673
2.226,-9.117079161,-11.344055
2.227,-9.115822065,-11.314436
2.228,-9.114563507,-11.297437
2.229,-9.113303482,-11.299879
2.23,-9.112041986,-11.319039
2.231,-9.110779016,-11.314215
2.232,-9.109514568,-11.312449
2.233,-9.108248639,-11.313912
2.234,-9.106981224,-11.318444
2.235,-9.10571232,-11.335932
2.236,-9.104441924,-11.290556
2.237,-9.103170032,-11.330794
2.238,-9.10189664,-11.294373
2.239,-9.100621745,-11.350191
2.24,-9.099345344,-11.300028
2.241,-9.098067432,-11.292352
2.242,-9.096788006,-11.295237
2.243,-9.095507064,-11.290122
2.244,-9.0942246,-11.282727
2.245,-9.092940613,-11.278724
2.246,-9.091655098,-11.310813
2.247,-9.090368051,-11.269897
2.248,-9.089079471,-11.295879
2.249,-9.087789353,-11.308846
2.25,-9.086497694,-11.313011
2.251,-9.08520449,-11.302837
2.252,-9.083909739,-11.288383
2.253,-9.082613436,-11.308471
2.254,-9.081315579,-11.313151
2.255,-9.080016165,-11.346968
2.256,-9.07871519,-11.343542
2.257,-9.07741265,-11.310622
2.258,-9.076108543,-11.316535
2.259,-9.074802866,-11.311006
2.26,-9.073495615,-11.329271
2.261,-9.072186787,-11.310744
2.262,-9.070876378,-11.296958
2.263,-9.069564387,-11.296711
2.264,-9.068250809,-11.296053
2.265,-9.066935642,-11.310022
2.266,-9.065618882,-11.349352
2.267,-9.064300527,-11.294964
2.268,-9.062980573,-11.314199
2.269,-9.061659017,-11.298277
2.27,-9.060335856,-11.2889
2.271,-9.059011088,-11.316321
2.272,-9.057684708,-11.279818
2.273,-9.056356715,-11.292294
2.274,-9.055027105,-11.272764
2.275,-9.053695876,-11.281437
2.276,-9.052363024,-11.307143
2.277,-9.051028546,-11.299867
2.278,-9.04969244,-11.281301
2.279,-9.048354703,-11.28111
2.28,-9.047015331,-11.287679
2.281,-9.045674322,-11.267116
2.282,-9.044331673,-11.292107
2.283,-9.042987382,-11.277721
2.284,-9.041641444,-11.270326
2.285,-9.040293859,-11.305676
2.286,-9.038944622,-11.29207
2.287,-9.037593732,-11.31395
2.288,-9.036241184,-11.283126
2.289,-9.034886977,-11.30269
2.29,-9.033531108,-11.242158
2.291,-9.032173574,-11.269468
2.292,-9.030814373,-11.275196
2.293,-9.029453501,-11.267009
2.294,-9.028090956,-11.285748
2.295,-9.026726736,-11.256577
2.296,-9.025360837,-11.280784
2.297,-9.023993258,-11.300139
2.298,-9.022623995,-11.246026
2.299,-9.021253046,-11.271946
2.3,-9.019880408,-11.258779
2.301,-9.018506079,-11.257007
2.302,-9.017130056,-11.221536
2.303,-9.015752337,-11.247147
2.304,-9.014372919,-11.254324
2.305,-9.012991799,-11.271446
2.306,-9.011608976,-11.248773
2.307,-9.010224446,-11.249176
2.308,-9.008838207,-11.245236
2.309,-9.007450256,-11.254418
2.31,-9.006060592,-11.234103
2.311,-9.004669212,-11.207239
2.312,-9.003276113,-11.216889
2.313,-9.001881293,-11.272708
2.314,-9.000484749,-11.250342
2.315,-8.99908648,-11.21651
2.316,-8.997686482,-11.233788
2.317,-8.996284754,-11.255059
2.318,-8.994881292,-11.224896
2.319,-8.993476096,-11.247226
2.32,-8.992069161,-11.262683
2.321,-8.990660487,-11.235486
2.322,-8.98925007,-11.238674
2.323,-8.987837909,-11.241667
2.324,-8.986424001,-11.241821
2.325,-8.985008344,-11.232372
2.326,-8.983590936,-11.256914
2.327,-8.982171774,-11.225179
2.328,-8.980750856,-11.225646
2.329,-8.97932818,-11.21935
2.33,-8.977903744,-11.238688
2.331,-8.976477546,-11.236232
2.332,-8.975049583,-11.234556
2.333,-8.973619853,-11.239643
2.334,-8.972188355,-11.201108
2.335,-8.970755085,-11.203799
2.336,-8.969320042,-11.190956
2.337,-8.967883224,-11.258408
2.338,-8.966444629,-11.229755
2.339,-8.965004254,-11.226713
2.34,-8.963562097,-11.234628
2.341,-8.962118157,-11.187527
2.342,-8.960672431,-11.215934
2.343,-8.959224917,-11.194351
2.344,-8.957775613,-11.201177
2.345,-8.956324518,-11.177794
2.346,-8.954871629,-11.213229
2.347,-8.953416944,-11.198303
2.348,-8.951960461,-11.221804
2.349,-8.950502178,-11.177368
2.35,-8.949042093,-11.161568
2.351,-8.947580204,-11.212397
2.352,-8.94611651,-11.216825
2.353,-8.944651008,-11.196097
2.354,-8.943183697,-11.229069
2.355,-8.941714574,-11.213762
2.356,-8.940243637,-11.170524
2.357,-8.938770885,-11.175145
2.358,-8.937296316,-11.201681
2.359,-8.935819928,-11.151531
2.36,-8.934341719,-11.160882
2.361,-8.932861687,-11.179823
2.362,-8.93137983,-11.189738
2.363,-8.929896147,-11.178782
2.364,-8.928410636,-11.194111
2.365,-8.926923294,-11.192375
2.366,-8.92543412,-11.220999
2.367,-8.923943113,-11.180511
2.368,-8.92245027,-11.170901
2.369,-8.920955589,-11.160576
2.37,-8.91945907,-11.153202
2.371,-8.917960709,-11.175041
2.372,-8.916460506,-11.166556
2.373,-8.914958459,-11.162055
2.374,-8.913454566,-11.163865
2.375,-8.911948824,-11.178942
2.376,-8.910441234,-11.198339
2.377,-8.908931792,-11.170731
2.378,-8.907420497,-11.194622
2.379,-8.905907347,-11.156406
2.38,-8.904392342,-11.118522
2.381,-8.902875478,-11.148136
2.382,-8.901356755,-11.162059
2.383,-8.89983617,-11.151525
2.384,-8.898313723,-11.148562
2.385,-8.896789411,-11.161052
2.386,-8.895263233,-11.142364
2.387,-8.893735187,-11.160598
2.388,-8.892205272,-11.122727
2.389,-8.890673486,-11.116713
2.39,-8.889139828,-11.162113
2.391,-8.887604295,-11.121907
2.392,-8.886066887,-11.145574
2.393,-8.884527602,-11.141111
2.394,-8.882986438,-11.138138
2.395,-8.881443393,-11.126365
2.396,-8.879898467,-11.142118
2.397,-8.878351657,-11.136637
2.398,-8.876802963,-11.181579
2.399,-8.875252382,-11.140613
2.4,-8.873699914,-11.130494
2.401,-8.872145556,-11.176504
2.402,-8.870589307,-11.17046
2.403,-8.869031165,-11.173425
2.404,-8.867471131,-11.140428
2.405,-8.8659092,-11.144826
2.406,-8.864345373,-11.141475
2.407,-8.862779648,-11.114415
2.408,-8.861212024,-11.121271
2.409,-8.859642498,-11.113501
2.41,-8.85807107,-11.145609
2.411,-8.856497739,-11.149591
2.412,-8.854922502,-11.135187
2.413,-8.853345358,-11.132078
2.414,-8.851766306,-11.132154
2.415,-8.850185345,-11.120173
2.416,-8.848602474,-11.147682
2.417,-8.84701769,-11.155866
2.418,-8.845430992,-11.115232
2.419,-8.84384238,-11.088385
2.42,-8.842251852,-11.137915
2.421,-8.840659406,-11.088156
2.422,-8.839065041,-11.132017
2.423,-8.837468756,-11.104809
2.424,-8.83587055,-11.106315
2.425,-8.834270421,-11.12595
2.426,-8.832668367,-11.147505
2.427,-8.831064389,-11.089607
2.428,-8.829458483,-11.133101
2.429,-8.82785065,-11.109048
2.43,-8.826240888,-11.097519
2.431,-8.824629195,-11.08951
2.432,-8.82301557,-11.115062
2.433,-8.821400012,-11.056139
2.434,-8.819782521,-11.134312
2.435,-8.818163093,-11.110003
2.436,-8.816541729,-11.083969
2.437,-8.814918427,-11.118237
2.438,-8.813293186,-11.122015
2.439,-8.811666004,-11.072358
2.44,-8.810036881,-11.098681
2.441,-8.808405815,-11.096232
2.442,-8.806772805,-11.093972
2.443,-8.80513785,-11.075204
2.444,-8.803500949,-11.048048
2.445,-8.8018621,-11.097774
2.446,-8.800221303,-11.092634
2.447,-8.798578555,-11.118943
2.448,-8.796933857,-11.079599
2.449,-8.795287206,-11.077108
2.45,-8.793638602,-11.072471
2.451,-8.791988044,-11.070593
2.452,-8.79033553,-11.065653
2.453,-8.78868106,-11.088833
2.454,-8.787024631,-11.055752
2.455,-8.785366244,-11.099813
2.456,-8.783705897,-11.115189
2.457,-8.782043588,-11.066412
2.458,-8.780379317,-11.066139
2.459,-8.778713083,-11.062577
2.46,-8.777044885,-11.078378
2.461,-8.775374721,-11.046077
2.462,-8.77370259,-11.052269
2.463,-8.772028492,-11.020604
2.464,-8.770352425,-11.088342
2.465,-8.768674388,-11.026931
2.466,-8.766994381,-11.065177
2.467,-8.765312401,-11.031148
2.468,-8.763628449,-11.046562
2.469,-8.761942522,-11.05111
2.47,-8.760254621,-11.063278
2.471,-8.758564744,-11.032907
2.472,-8.756872889,-11.032738
2.473,-8.755179057,-11.054966
2.474,-8.753483245,-11.039081
2.475,-8.751785453,-11.062816
2.476,-8.75008568,-11.040384
2.477,-8.748383925,-11.014319
2.478,-8.746680187,-11.093213
2.479,-8.744974465,-11.058095
2.48,-8.743266758,-11.053512
2.481,-8.741557065,-11.054955
2.482,-8.739845385,-11.070325
2.483,-8.738131716,-11.022831
2.484,-8.736416059,-11.026404
2.485,-8.734698412,-11.030674
2.486,-8.732978774,-11.066686
2.487,-8.731257144,-11.015538
2.488,-8.729533522,-11.051796
2.489,-8.727807905,-11.008779
2.49,-8.726080294,-11.003406
2.491,-8.724350687,-11.011245
2.492,-8.722619084,-11.031607
2.493,-8.720885484,-10.976748
2.494,-8.719149885,-11.05785
2.495,-8.717412286,-11.022993
2.496,-8.715672688,-11.02756
2.497,-8.713931088,-11.02631
2.498,-8.712187486,-11.007574
2.499,-8.710441882,-11.016852
2.5,-8.708694273,-11.001718
2.501,-8.70694466,-11.017519
2.502,-8.705193041,-10.985896
2.503,-8.703439416,-11.014729
2.504,-8.701683783,-10.995347
2.505,-8.699926142,-10.992851
2.506,-8.698166492,-10.991922
2.507,-8.696404831,-10.976447
2.508,-8.69464116,-10.984376
2.509,-8.692875477,-11.011944
2.51,-8.691107782,-11.010555
2.511,-8.689338073,-10.963117
2.512,-8.68756635,-11.007723
2.513,-8.685792611,-10.997186
2.514,-8.684016857,-11.015985
2.515,-8.682239085,-11.010494
2.516,-8.680459296,-10.964332
2.517,-8.678677489,-10.96034
2.518,-8.676893662,-10.997994
2.519,-8.675107814,-10.988039
2.52,-8.673319946,-11.010862
2.521,-8.671530056,-10.984027
2.522,-8.669738143,-10.97797
2.523,-8.667944207,-10.98049
2.524,-8.666148246,-10.977102
2.525,-8.66435026,-11.002429
2.526,-8.662550249,-10.977115
2.527,-8.66074821,-10.986513
2.528,-8.658944144,-10.964299
2.529,-8.657138049,-10.964433
2.53,-8.655329926,-10.952061
2.531,-8.653519772,-11.010344
2.532,-8.651707588,-10.980541
2.533,-8.649893372,-10.948779
2.534,-8.648077124,-10.947587
2.535,-8.646258843,-10.968742
2.536,-8.644438528,-10.949734
2.537,-8.642616178,-10.964393
2.538,-8.640791793,-10.968466
2.539,-8.638965371,-10.975543
2.54,-8.637136913,-10.956223
2.541,-8.635306417,-10.947902
2.542,-8.633473882,-10.976315
2.543,-8.631639308,-10.959488
2.544,-8.629802694,-10.937487
2.545,-8.627964039,-10.949646
2.546,-8.626123343,-10.932271
2.547,-8.624280604,-10.921039
2.548,-8.622435822,-10.966668
2.549,-8.620588996,-10.947968
2.55,-8.618740126,-10.977715
2.551,-8.616889211,-10.964355
2.552,-8.615036249,-10.949592
2.553,-8.61318124,-10.964329
2.554,-8.611324185,-10.967005
2.555,-8.60946508,-10.964054
2.556,-8.607603927,-10.950054
2.557,-8.605740724,-10.96195
2.558,-8.60387547,-10.964562
2.559,-8.602008166,-10.941735
2.56,-8.600138809,-10.940764
2.561,-8.598267399,-10.965222
2.562,-8.596393937,-10.951324
2.563,-8.59451842,-10.91652
2.564,-8.592640848,-10.923696
2.565,-8.59076122,-10.954727
2.566,-8.588879537,-10.916145
2.567,-8.586995796,-10.937371
2.568,-8.585109997,-10.923027
2.569,-8.583222141,-10.92023
2.57,-8.581332224,-10.899945
2.571,-8.579440249,-10.923262
2.572,-8.577546212,-10.910691
2.573,-8.575650114,-10.896637
2.574,-8.573751954,-10.910437
2.575,-8.571851732,-10.917608
2.576,-8.569949446,-10.914172
2.577,-8.568045096,-10.945701
2.578,-8.566138681,-10.923576
2.579,-8.564230201,-10.950687
2.58,-8.562319654,-10.887119
2.581,-8.560407041,-10.907138
2.582,-8.558492359,-10.914588
2.583,-8.55657561,-10.886555
2.584,-8.554656791,-10.919664
2.585,-8.552735903,-10.892245
2.586,-8.550812945,-10.868209
2.587,-8.548887915,-10.864054
2.588,-8.546960813,-10.902533
2.589,-8.545031639,-10.860265
2.59,-8.543100392,-10.914468
2.591,-8.541167071,-10.900392
2.592,-8.539231676,-10.895442
2.593,-8.537294205,-10.893387
2.594,-8.535354658,-10.908671
2.595,-8.533413035,-10.843966
2.596,-8.531469334,-10.873819
2.597,-8.529523555,-10.853885
2.598,-8.527575698,-10.876326
2.599,-8.525625761,-10.905054
2.6,-8.523673744,-10.8917
2.601,-8.521719647,-10.899593
2.602,-8.519763468,-10.896222
2.603,-8.517805207,-10.904982
2.604,-8.515844863,-10.847072
2.605,-8.513882435,-10.877974
2.606,-8.511917924,-10.88151
2.607,-8.509951327,-10.868675
2.608,-8.507982646,-10.857094
2.609,-8.506011878,-10.879497
2.61,-8.504039023,-10.906511
2.611,-8.50206408,-10.926448
2.612,-8.500087049,-10.880886
2.613,-8.49810793,-10.898715
2.614,-8.49612672,-10.886796
2.615,-8.494143421,-10.86789
2.616,-8.49215803,-10.869682
2.617,-8.490170548,-10.858447
2.618,-8.488180973,-10.909347
2.619,-8.486189305,-10.888499
2.62,-8.484195544,-10.822485
2.621,-8.482199688,-10.887199
2.622,-8.480201738,-10.886894
2.623,-8.478201691,-10.867706
2.624,-8.476199548,-10.816186
2.625,-8.474195308,-10.845834
2.626,-8.47218897,-10.849099
2.627,-8.470180534,-10.788191
2.628,-8.468169998,-10.885187
2.629,-8.466157363,-10.847081
2.63,-8.464142627,-10.845222
2.631,-8.46212579,-10.867007
2.632,-8.460106851,-10.845126
2.633,-8.458085809,-10.848819
2.634,-8.456062664,-10.823293
2.635,-8.454037415,-10.808996
2.636,-8.452010062,-10.849959
2.637,-8.449980603,-10.88701
2.638,-8.447949038,-10.791289
2.639,-8.445915366,-10.844954
2.64,-8.443879587,-10.857488
2.641,-8.4418417,-10.862479
