Freq,S21sim,S21mea
1.133,-33.45298448,-35.537907
1.134,-33.48341109,-35.371574
1.135,-33.51383616,-35.400116
1.136,-33.54425969,-35.523869
1.137,-33.57468168,-35.473915
1.138,-33.60510214,-35.683048
1.139,-33.63552107,-35.448681
1.14,-33.66593848,-35.478382
1.141,-33.69635437,-35.344879
1.142,-33.72676875,-35.669937
1.143,-33.75718162,-35.501003
1.144,-33.78759298,-35.445305
1.145,-33.81800285,-35.59774
1.146,-33.84841121,-35.69416
1.147,-33.87881809,-35.627846
1.148,-33.90922348,-35.77832
1.149,-33.93962739,-35.683266
1.15,-33.97002982,-35.904217
1.151,-34.00043078,-35.943058
1.152,-34.03083026,-35.857834
1.153,-34.06122829,-35.856316
1.154,-34.09162485,-35.916332
1.155,-34.12201995,-35.757931
1.156,-34.1524136,-35.681042
1.157,-34.18280581,-36.201485
1.158,-34.21319657,-35.941067
1.159,-34.24358589,-36.166855
1.16,-34.27397378,-36.130894
1.161,-34.30436023,-36.131401
1.162,-34.33474526,-36.165234
1.163,-34.36512887,-36.21909
1.164,-34.39551106,-36.289074
1.165,-34.42589183,-36.15958
1.166,-34.45627119,-36.408997
1.167,-34.48664915,-36.32576
1.168,-34.5170257,-36.337166
1.169,-34.54740086,-36.374413
1.17,-34.57777462,-36.400082
1.171,-34.60814699,-36.430275
1.172,-34.63851798,-36.351654
1.173,-34.66888758,-36.503036
1.174,-34.69925581,-36.439014
1.175,-34.72962266,-36.593769
1.176,-34.75998814,-36.514725
1.177,-34.79035226,-36.545891
1.178,-34.82071501,-36.636009
1.179,-34.85107641,-36.818405
1.18,-34.88143645,-36.730625
1.181,-34.91179514,-36.574585
1.182,-34.94215248,-36.843468
1.183,-34.97250849,-36.687141
1.184,-35.00286315,-37.010612
1.185,-35.03321648,-36.764893
1.186,-35.06356847,-36.739243
1.187,-35.09391914,-36.909748
1.188,-35.12426849,-36.834187
1.189,-35.15461651,-36.954235
1.19,-35.18496322,-36.91893
1.191,-35.21530862,-36.924366
1.192,-35.24565271,-37.041061
1.193,-35.27599549,-37.119267
1.194,-35.30633697,-37.195778
1.195,-35.33667716,-37.13813
1.196,-35.36701605,-37.140228
1.197,-35.39735365,-37.110416
1.198,-35.42768996,-37.397354
1.199,-35.45802499,-37.16254
1.2,-35.48835874,-37.35384
1.201,-35.51869122,-37.210018
1.202,-35.54902242,-37.301506
1.203,-35.57935236,-37.510147
1.204,-35.60968103,-37.385002
1.205,-35.64000844,-37.571209
1.206,-35.67033459,-37.484882
1.207,-35.70065949,-37.454399
1.208,-35.73098313,-37.674385
1.209,-35.76130553,-37.691116
1.21,-35.79162669,-37.481663
1.211,-35.8219466,-37.54269
1.212,-35.85226528,-37.513142
1.213,-35.88258273,-37.820259
1.214,-35.91289894,-37.629631
1.215,-35.94321393,-37.91267
1.216,-35.97352769,-37.751442
1.217,-36.00384024,-37.856354
1.218,-36.03415157,-37.90678
1.219,-36.06446169,-38.040001
1.22,-36.09477059,-37.98772
1.221,-36.12507829,-37.985542
1.222,-36.15538479,-37.980198
1.223,-36.18569009,-37.945972
1.224,-36.21599419,-37.841175
1.225,-36.2462971,-37.826233
1.226,-36.27659882,-38.040478
1.227,-36.30689936,-38.156193
1.228,-36.33719871,-38.356297
1.229,-36.36749688,-38.179031
1.23,-36.39779388,-38.130165
1.231,-36.4280897,-38.116047
1.232,-36.45838435,-38.283207
1.233,-36.48867784,-38.317444
1.234,-36.51897016,-38.514175
1.235,-36.54926132,-38.478355
1.236,-36.57955132,-38.315536
1.237,-36.60984017,-38.333977
1.238,-36.64012787,-38.31311
1.239,-36.67041443,-38.307766
1.24,-36.70069983,-38.521984
1.241,-36.7309841,-38.538887
1.242,-36.76126723,-38.493221
1.243,-36.79154922,-38.657703
1.244,-36.82183008,-38.497246
1.245,-36.85210982,-38.812248
1.246,-36.88238842,-38.598629
1.247,-36.91266591,-38.711872
1.248,-36.94294227,-38.742455
1.249,-36.97321752,-38.781094
1.25,-37.00349165,-38.839821
1.251,-37.03376467,-38.837616
1.252,-37.06403659,-38.848579
1.253,-37.0943074,-38.937485
1.254,-37.12457711,-38.953568
1.255,-37.15484572,-38.803444
1.256,-37.18511324,-38.89349
1.257,-37.21537966,-39.095276
1.258,-37.24564499,-38.964272
1.259,-37.27590924,-39.007259
1.26,-37.3061724,-39.221989
1.261,-37.33643449,-38.998722
1.262,-37.36669549,-39.219242
1.263,-37.39695542,-39.123146
1.264,-37.42721428,-39.142204
1.265,-37.45747206,-39.087761
1.266,-37.48772879,-39.399704
1.267,-37.51798444,-39.276585
1.268,-37.54823904,-39.262749
1.269,-37.57849258,-39.467575
1.27,-37.60874507,-39.281544
1.271,-37.6389965,-39.480961
1.272,-37.66924688,-39.385384
1.273,-37.69949622,-39.598083
1.274,-37.72974451,-39.376816
1.275,-37.75999177,-39.570358
1.276,-37.79023798,-39.590668
1.277,-37.82048316,-39.56461
1.278,-37.85072731,-39.684544
1.279,-37.88097043,-39.715996
1.28,-37.91121252,-39.579376
1.281,-37.94145358,-39.679489
1.282,-37.97169363,-39.865536
1.283,-38.00193265,-39.694843
1.284,-38.03217066,-39.492142
1.285,-38.06240766,-40.027378
1.286,-38.09264365,-39.960724
1.287,-38.12287862,-39.841125
1.288,-38.1531126,-39.952209
1.289,-38.18334557,-40.011253
1.29,-38.21357754,-39.902271
1.291,-38.24380851,-40.039913
1.292,-38.27403849,-40.033943
1.293,-38.30426748,-40.132992
1.294,-38.33449547,-39.993992
1.295,-38.36472248,-40.262268
1.296,-38.39494851,-40.192944
1.297,-38.42517355,-40.285515
1.298,-38.45539762,-40.227642
1.299,-38.48562071,-40.291241
1.3,-38.51584282,-40.383152
1.301,-38.54606397,-40.501171
1.302,-38.57628415,-40.267551
1.303,-38.60650336,-40.248955
1.304,-38.6367216,-40.348621
1.305,-38.66693889,-40.36129
1.306,-38.69715521,-40.570831
1.307,-38.72737059,-40.454746
1.308,-38.757585,-40.47966
1.309,-38.78779847,-40.544617
1.31,-38.81801099,-40.602093
1.311,-38.84822256,-40.839855
1.312,-38.87843319,-40.860893
1.313,-38.90864288,-40.604893
1.314,-38.93885163,-40.725189
1.315,-38.96905944,-40.600483
1.316,-38.99926633,-40.85696
1.317,-39.02947227,-40.966087
1.318,-39.0596773,-40.790028
1.319,-39.08988139,-40.924511
1.32,-39.12008456,-40.917053
1.321,-39.15028681,-40.929813
1.322,-39.18048814,-40.794617
1.323,-39.21068856,-40.987144
1.324,-39.24088806,-41.097301
1.325,-39.27108664,-41.121407
1.326,-39.30128432,-41.043064
1.327,-39.3314811,-41.125
1.328,-39.36167696,-41.168243
1.329,-39.39187193,-41.233597
1.33,-39.42206599,-41.213821
1.331,-39.45225916,-41.194351
1.332,-39.48245143,-41.249809
1.333,-39.51264281,-41.335052
1.334,-39.5428333,-41.363182
1.335,-39.5730229,-41.435959
1.336,-39.60321162,-41.597252
1.337,-39.63339945,-41.316753
1.338,-39.6635864,-41.528969
1.339,-39.69377247,-41.636787
1.34,-39.72395767,-41.539169
1.341,-39.75414199,-41.608166
1.342,-39.78432543,-41.581009
1.343,-39.81450801,-41.546139
1.344,-39.84468972,-41.736179
1.345,-39.87487057,-41.689384
1.346,-39.90505055,-41.618225
1.347,-39.93522967,-41.610371
1.348,-39.96540793,-41.814629
1.349,-39.99558533,-41.95665
1.35,-40.02576189,-41.940033
1.351,-40.05593758,-41.920265
1.352,-40.08611243,-41.780048
1.353,-40.11628644,-41.725845
1.354,-40.14645959,-41.925797
1.355,-40.1766319,-41.963993
1.356,-40.20680338,-42.121777
1.357,-40.23697401,-41.96241
1.358,-40.26714381,-42.050575
1.359,-40.29731277,-42.051445
1.36,-40.3274809,-42.024712
1.361,-40.3576482,-42.195179
1.362,-40.38781467,-42.212471
1.363,-40.41798031,-42.28347
1.364,-40.44814513,-42.002316
1.365,-40.47830913,-42.137417
1.366,-40.50847231,-42.372711
1.367,-40.53863467,-42.417202
1.368,-40.56879622,-42.230885
1.369,-40.59895695,-42.493484
1.37,-40.62911687,-42.274143
1.371,-40.65927599,-42.553432
1.372,-40.68943429,-42.461609
1.373,-40.71959179,-42.550808
1.374,-40.74974849,-42.612846
1.375,-40.77990439,-42.669289
1.376,-40.81005949,-42.693218
1.377,-40.84021379,-42.449875
1.378,-40.8703673,-42.635197
1.379,-40.90052001,-42.631077
1.38,-40.93067194,-42.704948
1.381,-40.96082307,-42.866318
1.382,-40.99097342,-42.603565
1.383,-41.02112299,-42.917164
1.384,-41.05127177,-42.792595
1.385,-41.08141977,-43.043259
1.386,-41.11156699,-42.818043
1.387,-41.14171344,-42.893177
1.388,-41.17185911,-42.897869
1.389,-41.20200401,-42.877827
1.39,-41.23214814,-43.002953
1.391,-41.2622915,-43.086529
1.392,-41.29243409,-43.117863
1.393,-41.32257592,-42.923965
1.394,-41.35271699,-43.19838
1.395,-41.3828573,-43.147327
1.396,-41.41299684,-43.129177
1.397,-41.44313563,-43.236843
1.398,-41.47327367,-43.151691
1.399,-41.50341095,-43.133327
1.4,-41.53354749,-43.242901
1.401,-41.56368327,-43.180878
1.402,-41.5938183,-43.317646
1.403,-41.62395259,-43.339188
1.404,-41.65408614,-43.470478
1.405,-41.68421895,-43.396011
1.406,-41.71435101,-43.354046
1.407,-41.74448234,-43.444885
1.408,-41.77461293,-43.47298
1.409,-41.80474279,-43.486252
1.41,-41.83487192,-43.480122
1.411,-41.86500032,-43.718567
1.412,-41.89512799,-43.41021
1.413,-41.92525493,-43.882851
1.414,-41.95538115,-43.769196
1.415,-41.98550664,-43.794685
1.416,-42.01563141,-43.70578
1.417,-42.04575547,-43.781384
1.418,-42.07587881,-43.796879
1.419,-42.10600143,-43.69474
1.42,-42.13612334,-43.952541
1.421,-42.16624454,-44.102097
1.422,-42.19636503,-43.970963
1.423,-42.22648481,-43.847549
1.424,-42.25660388,-44.024944
1.425,-42.28672225,-43.994205
1.426,-42.31683992,-44.271122
1.427,-42.34695688,-44.122707
1.428,-42.37707315,-44.205246
1.429,-42.40718872,-44.186073
1.43,-42.43730359,-43.982502
1.431,-42.46741777,-44.254963
1.432,-42.49753126,-44.215027
1.433,-42.52764406,-44.28157
1.434,-42.55775617,-44.225662
1.435,-42.58786759,-44.229401
1.436,-42.61797833,-44.34856
1.437,-42.64808839,-44.513794
1.438,-42.67819776,-44.463959
1.439,-42.70830646,-44.364559
1.44,-42.73841447,-44.375183
1.441,-42.76852182,-44.55682
1.442,-42.79862848,-44.582817
1.443,-42.82873448,-44.536335
1.444,-42.8588398,-44.726948
1.445,-42.88894445,-44.496101
1.446,-42.91904844,-44.600929
1.447,-42.94915176,-44.608135
1.448,-42.97925441,-44.522457
1.449,-43.00935641,-44.625717
1.45,-43.03945774,-44.772442
1.451,-43.06955842,-44.787701
1.452,-43.09965843,-44.638165
1.453,-43.12975779,-44.743015
1.454,-43.1598565,-44.868019
1.455,-43.18995456,-44.778812
1.456,-43.22005196,-44.980865
1.457,-43.25014871,-44.836987
1.458,-43.28024482,-44.898987
1.459,-43.31034028,-45.141865
1.46,-43.3404351,-44.925808
1.461,-43.37052928,-45.091984
1.462,-43.40062281,-44.973633
1.463,-43.43071571,-45.068275
1.464,-43.46080797,-45.000389
1.465,-43.49089959,-45.133667
1.466,-43.52099058,-45.32848
1.467,-43.55108094,-45.348263
1.468,-43.58117066,-45.407429
1.469,-43.61125976,-45.22213
1.47,-43.64134823,-45.274307
1.471,-43.67143607,-45.326633
1.472,-43.70152329,-45.413624
1.473,-43.73160988,-45.539463
1.474,-43.76169586,-45.491997
1.475,-43.79178121,-45.600388
1.476,-43.82186595,-45.40485
1.477,-43.85195007,-45.647499
1.478,-43.88203357,-45.537189
1.479,-43.91211646,-45.502785
1.48,-43.94219874,-45.626587
1.481,-43.97228041,-45.604008
1.482,-44.00236147,-45.761837
1.483,-44.03244193,-45.7024
1.484,-44.06252177,-45.572128
1.485,-44.09260102,-45.703457
1.486,-44.12267966,-45.775814
1.487,-44.1527577,-45.933491
1.488,-44.18283514,-45.893852
1.489,-44.21291199,-45.916439
1.49,-44.24298824,-46.098099
1.491,-44.27306389,-46.218811
1.492,-44.30313895,-46.088715
1.493,-44.33321342,-46.003563
1.494,-44.3632873,-46.173214
1.495,-44.39336059,-46.154964
1.496,-44.42343329,-45.954803
1.497,-44.45350541,-46.16626
1.498,-44.48357694,-46.148457
1.499,-44.5136479,-46.264561
1.5,-44.54371827,-46.436363
1.501,-44.57378806,-46.428738
1.502,-44.60385727,-46.429619
1.503,-44.63392591,-46.202934
1.504,-44.66399397,-46.480587
1.505,-44.69406146,-46.457737
1.506,-44.72412837,-46.451351
1.507,-44.75419472,-46.511028
1.508,-44.7842605,-46.439037
1.509,-44.81432571,-46.424961
1.51,-44.84439035,-46.51561
1.511,-44.87445443,-46.65102
1.512,-44.90451794,-46.663528
1.513,-44.9345809,-46.527912
1.514,-44.96464329,-46.617451
1.515,-44.99470512,-46.767193
1.516,-45.0247664,-46.946373
1.517,-45.05482712,-46.802094
1.518,-45.08488729,-46.790333
1.519,-45.1149469,-46.878296
1.52,-45.14500596,-46.864632
1.521,-45.17506448,-47.02837
1.522,-45.20512244,-46.883064
1.523,-45.23517986,-47.09864
1.524,-45.26523673,-46.851269
1.525,-45.29529305,-46.910763
1.526,-45.32534884,-46.91951
1.527,-45.35540408,-46.938927
1.528,-45.38545878,-47.158825
1.529,-45.41551294,-47.256481
1.53,-45.44556657,-47.040688
1.531,-45.47561965,-47.219501
1.532,-45.50567221,-46.959354
1.533,-45.53572423,-47.11692
1.534,-45.56577572,-47.114273
1.535,-45.59582668,-47.237583
1.536,-45.62587711,-47.313107
1.537,-45.65592701,-47.437508
1.538,-45.68597639,-47.21653
1.539,-45.71602524,-47.619564
1.54,-45.74607357,-47.413406
1.541,-45.77612138,-47.646599
1.542,-45.80616866,-47.478966
1.543,-45.83621543,-47.403053
1.544,-45.86626168,-47.670818
1.545,-45.89630741,-47.539307
1.546,-45.92635263,-47.459629
1.547,-45.95639733,-47.608059
1.548,-45.98644152,-47.601929
1.549,-46.0164852,-47.660118
1.55,-46.04652837,-47.765137
1.551,-46.07657103,-47.758156
1.552,-46.10661319,-47.754028
1.553,-46.13665484,-47.802639
1.554,-46.16669598,-47.760254
1.555,-46.19673662,-47.91555
1.556,-46.22677676,-47.969757
1.557,-46.2568164,-47.916927
1.558,-46.28685554,-47.838093
1.559,-46.31689418,-47.962059
1.56,-46.34693232,-48.122169
1.561,-46.37696997,-48.036705
1.562,-46.40700713,-48.02631
1.563,-46.43704379,-48.050266
1.564,-46.46707997,-48.292393
1.565,-46.49711565,-48.147648
1.566,-46.52715084,-48.082275
1.567,-46.55718555,-48.152908
1.568,-46.58721977,-48.143127
1.569,-46.61725351,-48.287712
1.57,-46.64728676,-48.18322
1.571,-46.67731953,-48.407825
1.572,-46.70735182,-48.347321
1.573,-46.73738363,-48.322491
1.574,-46.76741497,-48.392345
1.575,-46.79744582,-48.53455
1.576,-46.8274762,-48.552242
1.577,-46.85750611,-48.595291
1.578,-46.88753554,-48.484814
1.579,-46.9175645,-48.5909
1.58,-46.94759299,-48.560642
1.581,-46.97762101,-48.573563
1.582,-47.00764856,-48.932629
1.583,-47.03767565,-48.647549
1.584,-47.06770227,-48.855808
1.585,-47.09772842,-48.731216
1.586,-47.12775412,-48.900185
1.587,-47.15777935,-48.921215
1.588,-47.18780412,-48.814735
1.589,-47.21782843,-49.145702
1.59,-47.24785228,-48.919472
1.591,-47.27787568,-48.890759
1.592,-47.30789862,-48.824997
1.593,-47.33792111,-49.02586
1.594,-47.36794314,-48.989075
1.595,-47.39796472,-48.933865
1.596,-47.42798585,-49.041725
1.597,-47.45800654,-49.187366
1.598,-47.48802677,-48.992352
1.599,-47.51804656,-49.328594
1.6,-47.5480659,-49.269119
1.601,-47.57808479,-49.214809
1.602,-47.60810325,-49.193253
1.603,-47.63812126,-49.182182
1.604,-47.66813883,-49.256512
1.605,-47.69815596,-49.474693
1.606,-47.72817265,-49.288155
1.607,-47.75818891,-49.316154
1.608,-47.78820473,-49.434784
1.609,-47.81822011,-49.420334
1.61,-47.84823506,-49.461597
1.611,-47.87824958,-49.321346
1.612,-47.90826367,-49.562401
1.613,-47.93827733,-49.699852
1.614,-47.96829055,-49.543373
1.615,-47.99830335,-49.657715
1.616,-48.02831573,-49.628803
1.617,-48.05832768,-49.823097
1.618,-48.0883392,-49.728207
1.619,-48.1183503,-49.768368
1.62,-48.14836098,-49.794918
1.621,-48.17837124,-49.968384
1.622,-48.20838108,-49.914974
1.623,-48.2383905,-50.015812
1.624,-48.26839951,-49.911743
1.625,-48.2984081,-49.989025
1.626,-48.32841627,-49.875389
1.627,-48.35842403,-49.991123
1.628,-48.38843138,-50.172974
1.629,-48.41843832,-50.097095
1.63,-48.44844484,-50.126663
1.631,-48.47845096,-50.130627
1.632,-48.50845667,-50.137421
1.633,-48.53846197,-50.112423
1.634,-48.56846687,-50.295158
1.635,-48.59847136,-50.174923
1.636,-48.62847545,-50.365902
1.637,-48.65847914,-50.337795
1.638,-48.68848243,-50.328831
1.639,-48.71848531,-50.214977
1.64,-48.7484878,-50.301369
1.641,-48.77848989,-50.514919
1.642,-48.80849159,-50.473309
1.643,-48.83849288,-50.61298
1.644,-48.86849379,-50.511639
1.645,-48.8984943,-50.459301
1.646,-48.92849442,-50.59568
1.647,-48.95849415,-50.610935
1.648,-48.98849349,-50.446281
1.649,-49.01849244,-50.539776
1.65,-49.048491,-50.758553
1.651,-49.07848918,-50.667248
1.652,-49.10848697,-50.637836
1.653,-49.13848437,-50.616745
1.654,-49.1684814,-50.841072
1.655,-49.19847804,-50.849758
1.656,-49.2284743,-50.879436
1.657,-49.25847018,-50.720348
1.658,-49.28846568,-51.004665
1.659,-49.31846081,-50.985008
1.66,-49.34845556,-51.075855
1.661,-49.37844993,-50.957031
1.662,-49.40844393,-50.896477
1.663,-49.43843756,-50.943092
1.664,-49.46843081,-51.107929
1.665,-49.49842369,-51.155415
1.666,-49.5284162,-51.109661
1.667,-49.55840835,-51.135654
1.668,-49.58840012,-51.094841
1.669,-49.61839153,-51.14262
1.67,-49.64838258,-51.338184
1.671,-49.67837326,-51.178432
1.672,-49.70836357,-51.291748
1.673,-49.73835353,-51.306213
1.674,-49.76834312,-51.386169
1.675,-49.79833235,-51.646847
1.676,-49.82832122,-51.320332
1.677,-49.85830973,-51.389458
1.678,-49.88829789,-51.512848
1.679,-49.91828569,-51.517803
1.68,-49.94827314,-51.633034
1.681,-49.97826023,-51.562439
1.682,-50.00824697,-51.583462
1.683,-50.03823336,-51.627087
1.684,-50.06821939,-51.786613
1.685,-50.09820508,-51.750961
1.686,-50.12819042,-51.751419
1.687,-50.15817541,-51.691433
1.688,-50.18816005,-51.852695
1.689,-50.21814435,-51.810776
1.69,-50.2481283,-51.792995
1.691,-50.27811191,-51.784531
1.692,-50.30809518,-51.956177
1.693,-50.33807811,-51.84832
1.694,-50.36806069,-52.045727
1.695,-50.39804294,-52.220036
1.696,-50.42802485,-52.057369
1.697,-50.45800642,-51.990261
1.698,-50.48798765,-52.041908
1.699,-50.51796855,-52.139153
1.7,-50.54794912,-52.195526
1.701,-50.57792935,-52.236935
1.702,-50.60790925,-52.375191
1.703,-50.63788882,-52.242599
1.704,-50.66786806,-52.402309
1.705,-50.69784696,-52.380096
1.706,-50.72782555,-52.334198
1.707,-50.7578038,-52.283348
1.708,-50.78778173,-52.433609
1.709,-50.81775933,-52.430305
1.71,-50.84773661,-52.4268
1.711,-50.87771356,-52.567184
1.712,-50.9076902,-52.353065
1.713,-50.93766651,-52.48642
1.714,-50.9676425,-52.816235
1.715,-50.99761817,-52.606358
1.716,-51.02759353,-52.519569
1.717,-51.05756857,-52.643311
1.718,-51.08754329,-52.629425
1.719,-51.1175177,-52.682056
1.72,-51.14749179,-52.638435
1.721,-51.17746557,-52.744514
1.722,-51.20743903,-52.687843
1.723,-51.23741219,-52.795715
1.724,-51.26738504,-52.770977
1.725,-51.29735757,-52.757641
1.726,-51.3273298,-53.004379
1.727,-51.35730172,-52.898079
1.728,-51.38727334,-52.923634
1.729,-51.41724464,-53.194672
1.73,-51.44721565,-52.998299
1.731,-51.47718635,-52.996357
1.732,-51.50715675,-53.020061
1.733,-51.53712685,-53.178749
1.734,-51.56709665,-53.124062
1.735,-51.59706614,-53.319881
1.736,-51.62703534,-53.182167
1.737,-51.65700424,-53.228821
1.738,-51.68697285,-53.265232
1.739,-51.71694116,-53.436779
1.74,-51.74690917,-53.25782
1.741,-51.7768769,-53.290787
1.742,-51.80684432,-53.41967
1.743,-51.83681146,-53.42836
1.744,-51.86677831,-53.444309
1.745,-51.89674486,-53.496895
1.746,-51.92671113,-53.613937
1.747,-51.95667711,-53.600853
1.748,-51.9866428,-53.68911
1.749,-52.0166082,-53.722164
1.75,-52.04657332,-53.624275
1.751,-52.07653816,-53.780815
1.752,-52.10650271,-53.981293
1.753,-52.13646698,-53.731056
1.754,-52.16643097,-53.694183
1.755,-52.19639468,-53.885902
1.756,-52.22635811,-53.797775
1.757,-52.25632126,-53.79266
1.758,-52.28628413,-53.954006
1.759,-52.31624673,-53.999447
1.76,-52.34620905,-53.960365
1.761,-52.3761711,-54.020657
1.762,-52.40613287,-54.063423
1.763,-52.43609437,-54.262707
1.764,-52.46605559,-54.011581
1.765,-52.49601655,-54.377609
1.766,-52.52597723,-54.059395
1.767,-52.55593765,-54.079132
1.768,-52.58589779,-54.326298
1.769,-52.61585767,-54.247688
1.77,-52.64581729,-54.289898
1.771,-52.67577663,-54.367458
1.772,-52.70573572,-54.402622
1.773,-52.73569453,-54.21645
1.774,-52.76565309,-54.457878
1.775,-52.79561138,-54.311279
1.776,-52.82556942,-54.407814
1.777,-52.85552719,-54.370167
1.778,-52.8854847,-54.528099
1.779,-52.91544195,-54.452309
1.78,-52.94539895,-54.466492
1.781,-52.97535569,-54.659843
1.782,-53.00531218,-54.505592
1.783,-53.03526841,-54.669647
1.784,-53.06522438,-54.59938
1.785,-53.09518011,-54.892704
1.786,-53.12513558,-54.826813
1.787,-53.1550908,-54.680946
1.788,-53.18504577,-54.910931
1.789,-53.21500048,-54.879131
1.79,-53.24495496,-54.732483
1.791,-53.27490918,-54.799969
1.792,-53.30486316,-54.866177
1.793,-53.33481689,-55.090202
1.794,-53.36477037,-54.885357
1.795,-53.39472361,-55.136475
1.796,-53.42467661,-55.097038
1.797,-53.45462937,-55.104801
1.798,-53.48458188,-55.236732
1.799,-53.51453416,-55.152939
1.8,-53.54448619,-55.200272
1.801,-53.57443799,-55.270855
1.802,-53.60438955,-55.283009
1.803,-53.63434087,-55.152195
1.804,-53.66429195,-55.325958
1.805,-53.6942428,-55.319412
1.806,-53.72419341,-55.316589
1.807,-53.75414379,-55.508827
1.808,-53.78409394,-55.33889
1.809,-53.81404386,-55.464287
1.81,-53.84399354,-55.466263
1.811,-53.873943,-55.697758
1.812,-53.90389222,-55.422352
1.813,-53.93384122,-55.640659
1.814,-53.96378999,-55.61657
1.815,-53.99373853,-55.696846
1.816,-54.02368685,-55.807278
1.817,-54.05363494,-55.855778
1.818,-54.08358281,-55.603985
1.819,-54.11353045,-55.760113
1.82,-54.14347787,-55.785057
1.821,-54.17342507,-55.770733
