Freq,S21sim,S21mea
1.297,-0.336316518,-1.1104608
1.298,-0.336958572,-0.86010534
1.299,-0.337599792,-0.86343205
1.3,-0.338240179,-1.208057
1.301,-0.338879733,-1.0676316
1.302,-0.339518457,-0.95038241
1.303,-0.340156351,-0.76573068
1.304,-0.340793416,-0.83955693
1.305,-0.341429653,-1.0693471
1.306,-0.342065063,-0.99482912
1.307,-0.342699647,-1.0155715
1.308,-0.343333406,-0.98369294
1.309,-0.343966342,-0.9309597
1.31,-0.344598454,-0.90301633
1.311,-0.345229745,-1.1447397
1.312,-0.345860214,-1.1788696
1.313,-0.346489864,-0.8797006
1.314,-0.347118695,-0.93421161
1.315,-0.347746708,-0.86148703
1.316,-0.348373905,-0.95497018
1.317,-0.349000285,-0.88588202
1.318,-0.349625851,-0.97502202
1.319,-0.350250602,-1.0710741
1.32,-0.350874541,-0.90758765
1.321,-0.351497668,-0.86798871
1.322,-0.352119985,-0.87401867
1.323,-0.352741491,-0.97507834
1.324,-0.353362189,-0.91254687
1.325,-0.353982078,-0.94937366
1.326,-0.354601161,-0.90250522
1.327,-0.355219438,-0.95504469
1.328,-0.35583691,-0.92848748
1.329,-0.356453578,-0.90997297
1.33,-0.357069444,-0.80634052
1.331,-0.357684507,-0.9068346
1.332,-0.358298769,-0.90198702
1.333,-0.358912232,-1.0821675
1.334,-0.359524895,-0.88585341
1.335,-0.360136761,-1.1463675
1.336,-0.36074783,-0.97092485
1.337,-0.361358102,-0.89850062
1.338,-0.36196758,-1.0749253
1.339,-0.362576263,-1.0378355
1.34,-0.363184154,-0.90415919
1.341,-0.363791252,-1.2105266
1.342,-0.364397559,-1.0015604
1.343,-0.365003077,-0.93887758
1.344,-0.365607805,-1.038813
1.345,-0.366211744,-1.0536447
1.346,-0.366814897,-0.98255175
1.347,-0.367417263,-1.0097743
1.348,-0.368018845,-0.95292163
1.349,-0.368619641,-1.0930557
1.35,-0.369219655,-1.0064522
1.351,-0.369818886,-0.93938112
1.352,-0.370417336,-0.87668759
1.353,-0.371015005,-0.7638638
1.354,-0.371611895,-0.98190469
1.355,-0.372208006,-1.0457499
1.356,-0.37280334,-1.1374058
1.357,-0.373397897,-1.1142694
1.358,-0.373991679,-0.97371668
1.359,-0.374584686,-0.92687309
1.36,-0.375176919,-1.1498045
1.361,-0.37576838,-0.86384356
1.362,-0.376359069,-0.97496128
1.363,-0.376948987,-1.0503572
1.364,-0.377538135,-0.94799685
1.365,-0.378126514,-0.98821837
1.366,-0.378714126,-1.0061086
1.367,-0.37930097,-0.93039036
1.368,-0.379887048,-0.97677225
1.369,-0.380472362,-0.94306761
1.37,-0.381056911,-0.84142077
1.371,-0.381640697,-0.96718001
1.372,-0.38222372,-0.96479911
1.373,-0.382805983,-1.0389196
1.374,-0.383387485,-0.79154533
1.375,-0.383968227,-0.99819547
1.376,-0.384548211,-1.0216162
1.377,-0.385127438,-0.74538374
1.378,-0.385705908,-0.84660238
1.379,-0.386283622,-0.92510718
1.38,-0.386860582,-0.92815518
1.381,-0.387436788,-0.88634783
1.382,-0.388012241,-0.84954226
1.383,-0.388586943,-1.0608882
1.384,-0.389160893,-0.82835239
1.385,-0.389734093,-1.1788095
1.386,-0.390306545,-0.83952755
1.387,-0.390878248,-0.76546729
1.388,-0.391449204,-0.95043361
1.389,-0.392019414,-0.7664361
1.39,-0.392588878,-0.83202475
1.391,-0.393157598,-0.85859025
1.392,-0.393725575,-1.044623
1.393,-0.394292809,-1.0075527
1.394,-0.394859301,-0.95161122
1.395,-0.395425053,-0.90127099
1.396,-0.395990065,-0.79282898
1.397,-0.396554338,-0.7917276
1.398,-0.397117874,-0.81569558
1.399,-0.397680672,-0.78601086
1.4,-0.398242734,-0.88219839
1.401,-0.398804061,-0.8365131
1.402,-0.399364654,-1.0474535
1.403,-0.399924514,-0.98917776
1.404,-0.400483641,-0.89403605
1.405,-0.401042037,-0.96125233
1.406,-0.401599703,-0.85386699
1.407,-0.402156638,-0.78329206
1.408,-0.402712845,-1.040127
1.409,-0.403268325,-0.86378753
1.41,-0.403823077,-0.94049793
1.411,-0.404377104,-1.0339956
1.412,-0.404930405,-0.71156245
1.413,-0.405482982,-0.95512831
1.414,-0.406034836,-0.8609128
1.415,-0.406585968,-0.89771706
1.416,-0.407136379,-0.80472088
1.417,-0.407686069,-0.89582843
1.418,-0.408235039,-0.93569332
1.419,-0.408783291,-0.82260722
1.42,-0.409330825,-0.92196864
1.421,-0.409877642,-1.0509738
1.422,-0.410423743,-0.90117657
1.423,-0.410969129,-0.71209842
1.424,-0.411513801,-0.91737723
1.425,-0.41205776,-0.73313087
1.426,-0.412601006,-0.92883444
1.427,-0.413143542,-1.0006378
1.428,-0.413685366,-0.97047043
1.429,-0.414226481,-0.89205188
1.43,-0.414766887,-0.90560251
1.431,-0.415306585,-0.7780757
1.432,-0.415845577,-0.80958784
1.433,-0.416383862,-0.84505022
1.434,-0.416921442,-0.96458226
1.435,-0.417458318,-0.84343952
1.436,-0.417994491,-0.82469428
1.437,-0.418529961,-1.0518928
1.438,-0.41906473,-0.86518806
1.439,-0.419598798,-0.78897059
1.44,-0.420132166,-0.8573705
1.441,-0.420664835,-0.98909861
1.442,-0.421196806,-0.98917735
1.443,-0.42172808,-0.82204068
1.444,-0.422258658,-0.99671149
1.445,-0.422788541,-0.84853011
1.446,-0.423317729,-1.0265822
1.447,-0.423846223,-0.90807527
1.448,-0.424374025,-0.76863331
1.449,-0.424901135,-0.81730545
1.45,-0.425427555,-0.80330908
1.451,-0.425953284,-1.0034177
1.452,-0.426478324,-0.67667592
1.453,-0.427002675,-0.76339906
1.454,-0.42752634,-0.82316542
1.455,-0.428049317,-0.83956265
1.456,-0.428571609,-0.98536485
1.457,-0.429093217,-0.80414307
1.458,-0.42961414,-0.73105156
1.459,-0.430134381,-0.92371637
1.46,-0.430653939,-0.75195694
1.461,-0.431172816,-0.88591558
1.462,-0.431691013,-0.73582482
1.463,-0.43220853,-0.81136274
1.464,-0.432725369,-0.75078094
1.465,-0.43324153,-0.74276674
1.466,-0.433757014,-0.85942763
1.467,-0.434271822,-0.8219561
1.468,-0.434785955,-0.86045724
1.469,-0.435299413,-0.88203162
1.47,-0.435812199,-0.82386363
1.471,-0.436324311,-0.93630457
1.472,-0.436835752,-0.7494188
1.473,-0.437346522,-1.1020179
1.474,-0.437856622,-0.89069796
1.475,-0.438366054,-0.91590482
1.476,-0.438874816,-0.79456699
1.477,-0.439382912,-0.846946
1.478,-0.439890341,-0.92694598
1.479,-0.440397104,-0.82339084
1.48,-0.440903203,-0.8111881
1.481,-0.441408638,-0.96533936
1.482,-0.44191341,-0.7871685
1.483,-0.442417519,-0.98688847
1.484,-0.442920967,-0.88685817
1.485,-0.443423755,-0.80719501
1.486,-0.443925883,-0.89605892
1.487,-0.444427353,-1.0087572
1.488,-0.444928164,-0.76628965
1.489,-0.445428319,-0.86929059
1.49,-0.445927817,-0.99364048
1.491,-0.44642666,-0.89521033
1.492,-0.446924848,-0.92376399
1.493,-0.447422383,-0.70676374
1.494,-0.447919265,-0.85707885
1.495,-0.448415495,-0.92898858
1.496,-0.448911074,-0.88138962
1.497,-0.449406003,-0.87047315
1.498,-0.449900282,-0.86183023
1.499,-0.450393913,-0.83308762
1.5,-0.450886896,-1.1209069
1.501,-0.451379233,-0.91775537
1.502,-0.451870923,-1.0554653
1.503,-0.452361968,-0.9845655
1.504,-0.452852369,-1.0489334
1.505,-0.453342127,-0.96964747
1.506,-0.453831241,-0.95113683
1.507,-0.454319714,-1.0247732
1.508,-0.454807546,-1.0132767
1.509,-0.455294738,-0.91359776
1.51,-0.455781291,-0.87842852
1.511,-0.456267206,-0.97341692
1.512,-0.456752482,-0.86220205
1.513,-0.457237122,-0.87174398
1.514,-0.457721127,-0.73291731
1.515,-0.458204496,-0.91142315
1.516,-0.45868723,-1.0485529
1.517,-0.459169332,-0.68317538
1.518,-0.459650801,-0.9855473
1.519,-0.460131638,-1.0396458
1.52,-0.460611844,-0.8804419
1.521,-0.461091421,-0.92668217
1.522,-0.461570368,-0.71350735
1.523,-0.462048686,-1.0200266
1.524,-0.462526377,-0.84205204
1.525,-0.463003442,-0.71568537
1.526,-0.46347988,-0.91875714
1.527,-0.463955694,-0.82963979
1.528,-0.464430883,-0.95977467
1.529,-0.464905449,-0.83451444
1.53,-0.465379392,-0.72582817
1.531,-0.465852713,-0.90048146
1.532,-0.466325414,-0.94580382
1.533,-0.466797494,-0.84417325
1.534,-0.467268955,-0.69359004
1.535,-0.467739798,-0.86951602
1.536,-0.468210023,-0.999654
1.537,-0.468679631,-0.96714199
1.538,-0.469148623,-0.80611289
1.539,-0.469617001,-1.030022
1.54,-0.470084763,-0.93706661
1.541,-0.470551912,-0.91155618
1.542,-0.471018449,-0.80372822
1.543,-0.471484374,-0.70287484
1.544,-0.471949687,-0.91340941
1.545,-0.47241439,-0.7471841
1.546,-0.472878484,-0.69037235
1.547,-0.47334197,-0.81880593
1.548,-0.473804847,-1.0267189
1.549,-0.474267118,-0.869528
1.55,-0.474728782,-1.0306516
1.551,-0.475189841,-0.80310577
1.552,-0.475650295,-0.77510333
1.553,-0.476110146,-0.98656821
1.554,-0.476569394,-0.71400422
1.555,-0.477028039,-0.89547038
1.556,-0.477486084,-0.81558949
1.557,-0.477943528,-0.92160875
1.558,-0.478400372,-0.81654406
1.559,-0.478856617,-0.89003003
1.56,-0.479312264,-1.0848893
1.561,-0.479767314,-0.95037711
1.562,-0.480221768,-0.80669457
1.563,-0.480675626,-0.92711323
1.564,-0.481128889,-1.0041816
1.565,-0.481581558,-1.0028943
1.566,-0.482033634,-0.82758576
1.567,-0.482485117,-0.87031955
1.568,-0.482936009,-0.7536096
1.569,-0.48338631,-0.83438671
1.57,-0.483836021,-0.77084678
1.571,-0.484285143,-0.87288409
1.572,-0.484733677,-0.98647827
1.573,-0.485181622,-0.96368188
1.574,-0.485628981,-0.86592746
1.575,-0.486075755,-0.93669099
1.576,-0.486521942,-0.87007421
1.577,-0.486967546,-0.93551511
1.578,-0.487412566,-0.96735311
1.579,-0.487857003,-0.88415575
1.58,-0.488300857,-0.77560169
1.581,-0.488744131,-0.87029719
1.582,-0.489186825,-0.88919318
1.583,-0.489628938,-0.90889829
1.584,-0.490070473,-0.92115027
1.585,-0.49051143,-0.90030611
1.586,-0.490951809,-0.89314216
1.587,-0.491391613,-0.85288757
1.588,-0.49183084,-0.86473233
1.589,-0.492269493,-0.890504
1.59,-0.492707571,-0.81784892
1.591,-0.493145076,-0.8650226
1.592,-0.493582009,-0.7226826
1.593,-0.49401837,-0.9268319
1.594,-0.49445416,-0.91570359
1.595,-0.49488938,-0.79778332
1.596,-0.49532403,-0.8201943
1.597,-0.495758112,-0.85594529
1.598,-0.496191626,-0.79058468
1.599,-0.496624574,-0.86399138
1.6,-0.497056954,-0.94223166
1.601,-0.49748877,-0.76424021
1.602,-0.497920021,-0.83940101
1.603,-0.498350708,-0.72546005
1.604,-0.498780832,-0.78611881
1.605,-0.499210393,-0.87196827
1.606,-0.499639394,-0.79341286
1.607,-0.500067833,-0.78989178
1.608,-0.500495712,-0.91552144
1.609,-0.500923033,-0.81127119
1.61,-0.501349795,-0.5727405
1.611,-0.501775999,-0.70060581
1.612,-0.502201646,-0.82692426
1.613,-0.502626738,-0.8708635
1.614,-0.503051274,-0.6000762
1.615,-0.503475255,-0.88073325
1.616,-0.503898683,-0.88805944
1.617,-0.504321558,-0.88719636
1.618,-0.50474388,-0.79565853
1.619,-0.505165652,-0.87048715
1.62,-0.505586872,-0.90242785
1.621,-0.506007543,-0.97435176
1.622,-0.506427664,-0.87179565
1.623,-0.506847238,-0.77318871
1.624,-0.507266263,-0.68982118
1.625,-0.507684742,-0.67741281
1.626,-0.508102675,-0.76731586
1.627,-0.508520063,-0.78674352
1.628,-0.508936906,-0.8139016
1.629,-0.509353206,-0.91208851
1.63,-0.509768962,-0.7923063
1.631,-0.510184177,-0.75786805
1.632,-0.51059885,-0.9545325
1.633,-0.511012982,-0.73208135
1.634,-0.511426575,-0.86611617
1.635,-0.511839628,-0.77554899
1.636,-0.512252143,-0.75989383
1.637,-0.51266412,-0.71726018
1.638,-0.513075561,-0.92023075
1.639,-0.513486465,-0.78012574
1.64,-0.513896835,-0.67889917
1.641,-0.514306669,-0.76786339
1.642,-0.51471597,-0.99309903
1.643,-0.515124738,-0.87125945
1.644,-0.515532974,-0.82593125
1.645,-0.515940678,-0.7699275
1.646,-0.516347852,-0.97594535
1.647,-0.516754495,-0.97491753
1.648,-0.517160609,-0.54946935
1.649,-0.517566195,-0.68107992
1.65,-0.517971253,-0.78052044
1.651,-0.518375784,-0.6254344
1.652,-0.518779789,-0.82607687
1.653,-0.519183269,-0.8021155
1.654,-0.519586224,-0.90812415
1.655,-0.519988655,-0.80189717
1.656,-0.520390562,-0.91227049
1.657,-0.520791948,-0.52933252
1.658,-0.521192811,-0.91881275
1.659,-0.521593154,-0.7934888
1.66,-0.521992976,-0.93595856
1.661,-0.52239228,-0.89467043
1.662,-0.522791064,-0.84963417
1.663,-0.52318933,-0.59267324
1.664,-0.52358708,-0.75479704
1.665,-0.523984313,-0.87021327
1.666,-0.52438103,-0.79067761
1.667,-0.524777232,-0.91864115
1.668,-0.52517292,-0.69990706
1.669,-0.525568095,-0.72003412
1.67,-0.525962757,-0.83791178
1.671,-0.526356907,-0.75944513
1.672,-0.526750546,-0.77872121
1.673,-0.527143674,-0.88320988
1.674,-0.527536293,-0.84909165
1.675,-0.527928403,-0.86189407
1.676,-0.528320004,-0.62694377
1.677,-0.528711098,-0.81951016
1.678,-0.529101686,-0.75466639
1.679,-0.529491767,-0.80129981
1.68,-0.529881343,-0.8619808
1.681,-0.530270415,-0.75828046
1.682,-0.530658982,-0.82293493
1.683,-0.531047047,-0.83365721
1.684,-0.531434609,-0.85222781
1.685,-0.53182167,-0.76871043
1.686,-0.53220823,-0.78136957
1.687,-0.53259429,-0.79689538
1.688,-0.53297985,-0.71803552
1.689,-0.533364912,-0.72532904
1.69,-0.533749476,-0.83058447
1.691,-0.534133543,-0.73670465
1.692,-0.534517114,-0.81220478
1.693,-0.534900188,-0.71463329
1.694,-0.535282768,-0.7567153
1.695,-0.535664854,-0.91312695
1.696,-0.536046446,-0.81518877
1.697,-0.536427545,-0.7537455
1.698,-0.536808152,-0.76200545
1.699,-0.537188268,-0.76728874
1.7,-0.537567894,-0.74943542
1.701,-0.537947029,-0.94060469
1.702,-0.538325676,-0.85956281
1.703,-0.538703834,-0.83523011
1.704,-0.539081505,-0.92183018
1.705,-0.539458688,-0.76212615
1.706,-0.539835385,-0.5969258
1.707,-0.540211597,-0.69976091
1.708,-0.540587324,-0.84244567
1.709,-0.540962568,-0.83010906
1.71,-0.541337327,-0.79840499
1.711,-0.541711605,-0.80381608
1.712,-0.5420854,-0.59869039
1.713,-0.542458714,-0.62681603
1.714,-0.542831548,-0.73781997
1.715,-0.543203902,-0.66841626
1.716,-0.543575778,-0.78056246
1.717,-0.543947175,-0.87793219
1.718,-0.544318094,-0.78734112
1.719,-0.544688537,-0.72941834
1.72,-0.545058503,-0.70224357
1.721,-0.545427994,-0.71220762
1.722,-0.545797011,-0.61986595
1.723,-0.546165554,-0.59779912
1.724,-0.546533623,-0.79391193
1.725,-0.54690122,-0.74144697
1.726,-0.547268345,-0.77569646
1.727,-0.547634999,-0.80560881
1.728,-0.548001183,-0.68871039
1.729,-0.548366897,-0.8188206
1.73,-0.548732143,-0.77339828
1.731,-0.54909692,-0.70628762
1.732,-0.549461229,-0.6258651
1.733,-0.549825072,-0.79328424
1.734,-0.550188449,-0.57512379
1.735,-0.55055136,-0.9156813
1.736,-0.550913807,-0.72114956
1.737,-0.551275789,-0.66071075
1.738,-0.551637309,-0.78984779
1.739,-0.551998366,-0.81001139
1.74,-0.552358961,-0.59386855
1.741,-0.552719095,-0.6885283
1.742,-0.553078769,-0.70917225
1.743,-0.553437983,-0.89291281
1.744,-0.553796739,-0.56140727
1.745,-0.554155035,-0.70702279
1.746,-0.554512875,-0.74043566
1.747,-0.554870257,-0.60699403
1.748,-0.555227183,-0.7886647
1.749,-0.555583654,-0.83166504
1.75,-0.55593967,-0.60769111
1.751,-0.556295233,-0.77397943
1.752,-0.556650341,-0.7620694
1.753,-0.557004997,-0.62580007
1.754,-0.557359202,-0.78991759
1.755,-0.557712955,-0.84589148
1.756,-0.558066257,-0.74929285
1.757,-0.55841911,-0.79156041
1.758,-0.558771513,-0.72232014
1.759,-0.559123468,-0.59637964
1.76,-0.559474976,-0.63706023
1.761,-0.559826036,-0.85200977
1.762,-0.56017665,-0.81693608
1.763,-0.560526818,-0.85727727
1.764,-0.560876542,-0.72880411
1.765,-0.561225821,-0.78073716
1.766,-0.561574656,-0.64777887
1.767,-0.561923049,-0.73764712
1.768,-0.562271,-0.82228148
1.769,-0.562618509,-0.77397776
1.77,-0.562965577,-0.80139256
1.771,-0.563312205,-0.70520729
1.772,-0.563658394,-0.69098514
1.773,-0.564004145,-0.68129492
1.774,-0.564349457,-0.72599667
1.775,-0.564694332,-0.66607022
1.776,-0.56503877,-0.78755993
