Freq,S11_HFSS,S22_HFSS,S33_HFSS,S11_Milled,S22_Milled,S33_Milled
2.06,-16.81695155,-16.45179043,-16.38820262,-23.521065,-15.254062,-15.356415
2.061,-16.81828225,-16.45005658,-16.38651331,-23.488216,-15.26717,-15.350578
2.062,-16.81959319,-16.44831496,-16.3848166,-23.478662,-15.279815,-15.366481
2.063,-16.82088432,-16.44656562,-16.38311253,-23.351837,-15.242732,-15.371728
2.064,-16.82215558,-16.44480858,-16.38140112,-23.385242,-15.254793,-15.31492
2.065,-16.82340693,-16.44304388,-16.37968242,-23.383583,-15.246944,-15.328248
2.066,-16.82463832,-16.44127154,-16.37795643,-23.326138,-15.23012,-15.316346
2.067,-16.8258497,-16.4394916,-16.37622321,-23.259808,-15.290356,-15.350413
2.068,-16.82704101,-16.43770409,-16.37448277,-23.275949,-15.26687,-15.326906
2.069,-16.82821222,-16.43590904,-16.37273515,-23.255814,-15.275971,-15.293477
2.07,-16.82936326,-16.43410648,-16.37098038,-23.077431,-15.258181,-15.306629
2.071,-16.8304941,-16.43229643,-16.36921848,-23.160868,-15.265442,-15.308597
2.072,-16.83160469,-16.43047894,-16.3674495,-23.038607,-15.261838,-15.309908
2.073,-16.83269497,-16.42865403,-16.36567346,-23.010517,-15.269232,-15.319663
2.074,-16.83376491,-16.42682174,-16.36389038,-22.988716,-15.256893,-15.280881
2.075,-16.83481445,-16.42498209,-16.36210031,-22.898979,-15.299934,-15.319454
2.076,-16.83584356,-16.42313511,-16.36030327,-22.943899,-15.271701,-15.288096
2.077,-16.83685218,-16.42128084,-16.35849929,-22.923223,-15.275642,-15.299524
2.078,-16.83784026,-16.4194193,-16.3566884,-22.77573,-15.217817,-15.261118
2.079,-16.83880778,-16.41755054,-16.35487063,-22.783354,-15.270371,-15.313325
2.08,-16.83975467,-16.41567457,-16.35304602,-22.708006,-15.268508,-15.324224
2.081,-16.84068091,-16.41379143,-16.35121459,-22.633797,-15.268821,-15.292175
2.082,-16.84158644,-16.41190116,-16.34937637,-22.632696,-15.253987,-15.281397
2.083,-16.84247122,-16.41000377,-16.3475314,-22.573278,-15.252682,-15.269884
2.084,-16.84333521,-16.40809931,-16.3456797,-22.586168,-15.237327,-15.271019
2.085,-16.84417837,-16.4061878,-16.34382131,-22.512714,-15.268672,-15.28231
2.086,-16.84500065,-16.40426927,-16.34195625,-22.494629,-15.239686,-15.24507
2.087,-16.84580202,-16.40234376,-16.34008456,-22.436857,-15.265059,-15.272366
2.088,-16.84658244,-16.4004113,-16.33820626,-22.37792,-15.231398,-15.229213
2.089,-16.84734186,-16.39847191,-16.3363214,-22.380058,-15.222525,-15.225714
2.09,-16.84808025,-16.39652563,-16.33442999,-22.265356,-15.235591,-15.214081
2.091,-16.84879756,-16.39457249,-16.33253206,-22.274136,-15.256559,-15.259208
2.092,-16.84949376,-16.39261252,-16.33062766,-22.273584,-15.224781,-15.2368
2.093,-16.85016882,-16.39064575,-16.3287168,-22.239889,-15.260608,-15.258231
2.094,-16.85082268,-16.38867221,-16.32679953,-22.142187,-15.221902,-15.22897
2.095,-16.85145532,-16.38669193,-16.32487586,-22.147116,-15.255394,-15.249156
2.096,-16.85206669,-16.38470495,-16.32294583,-22.080074,-15.216767,-15.214048
2.097,-16.85265677,-16.38271129,-16.32100948,-22.007126,-15.24261,-15.244396
2.098,-16.85322552,-16.38071098,-16.31906682,-21.947468,-15.195124,-15.209762
2.099,-16.85377289,-16.37870406,-16.31711789,-21.943274,-15.255869,-15.241839
2.1,-16.85429886,-16.37669056,-16.31516273,-21.903839,-15.234284,-15.243347
2.101,-16.8548034,-16.3746705,-16.31320135,-21.883764,-15.235358,-15.232195
2.102,-16.85528646,-16.37264392,-16.3112338,-21.838797,-15.205091,-15.204597
2.103,-16.85574802,-16.37061086,-16.3092601,-21.823034,-15.236477,-15.234835
2.104,-16.85618803,-16.36857133,-16.30728028,-21.807367,-15.246739,-15.230666
2.105,-16.85660648,-16.36652537,-16.30529438,-21.703804,-15.23413,-15.198987
2.106,-16.85700333,-16.36447301,-16.30330242,-21.77248,-15.231963,-15.193844
2.107,-16.85737854,-16.36241429,-16.30130443,-21.721079,-15.203968,-15.1785
2.108,-16.85773209,-16.36034923,-16.29930044,-21.60453,-15.242776,-15.209635
2.109,-16.85806395,-16.35827786,-16.29729049,-21.664845,-15.182787,-15.164557
2.11,-16.85837408,-16.35620022,-16.2952746,-21.541367,-15.206742,-15.18525
2.111,-16.85866246,-16.35411633,-16.29325281,-21.584337,-15.21778,-15.213903
2.112,-16.85892906,-16.35202622,-16.29122514,-21.523849,-15.24852,-15.190528
2.113,-16.85917384,-16.34992994,-16.28919163,-21.528105,-15.25817,-15.174062
2.114,-16.85939679,-16.3478275,-16.2871523,-21.37784,-15.200784,-15.16797
2.115,-16.85959788,-16.34571894,-16.28510718,-21.359272,-15.250703,-15.189162
2.116,-16.85977707,-16.34360429,-16.28305632,-21.323755,-15.220614,-15.20591
2.117,-16.85993434,-16.34148358,-16.28099972,-21.308794,-15.223846,-15.188321
2.118,-16.86006968,-16.33935683,-16.27893743,-21.297365,-15.223214,-15.187968
2.119,-16.86018304,-16.33722409,-16.27686948,-21.260326,-15.208777,-15.161796
2.12,-16.86027441,-16.33508538,-16.27479589,-21.246571,-15.23324,-15.165255
2.121,-16.86034377,-16.33294073,-16.2727167,-21.226437,-15.227643,-15.192752
2.122,-16.86039109,-16.33079017,-16.27063193,-21.171095,-15.247291,-15.180224
2.123,-16.86041634,-16.32863374,-16.26854162,-21.13822,-15.209642,-15.155937
2.124,-16.86041951,-16.32647146,-16.2664458,-21.051538,-15.22681,-15.16154
2.125,-16.86040057,-16.32430336,-16.26434449,-21.078091,-15.243933,-15.169598
2.126,-16.86035951,-16.32212948,-16.26223772,-21.081213,-15.200679,-15.131565
2.127,-16.86029629,-16.31994984,-16.26012553,-21.04982,-15.210344,-15.165088
2.128,-16.86021091,-16.31776448,-16.25800795,-21.026028,-15.250542,-15.18238
2.129,-16.86010334,-16.31557342,-16.255885,-21.032145,-15.248786,-15.175011
2.13,-16.85997356,-16.3133767,-16.25375672,-20.916203,-15.205182,-15.150026
2.131,-16.85982155,-16.31117435,-16.25162313,-20.891842,-15.249158,-15.160624
2.132,-16.85964731,-16.30896639,-16.24948427,-20.89558,-15.20011,-15.137866
2.133,-16.8594508,-16.30675286,-16.24734016,-20.754601,-15.213427,-15.15608
2.134,-16.85923201,-16.30453379,-16.24519084,-20.819447,-15.217695,-15.111497
2.135,-16.85899093,-16.30230921,-16.24303633,-20.724674,-15.237588,-15.155039
2.136,-16.85872754,-16.30007915,-16.24087667,-20.704679,-15.236339,-15.151859
2.137,-16.85844182,-16.29784363,-16.23871188,-20.714867,-15.20538,-15.168017
2.138,-16.85813377,-16.29560269,-16.23654199,-20.646158,-15.209845,-15.186573
2.139,-16.85780336,-16.29335637,-16.23436704,-20.637199,-15.221326,-15.168591
2.14,-16.85745059,-16.29110468,-16.23218705,-20.621433,-15.248717,-15.158832
2.141,-16.85707543,-16.28884766,-16.23000205,-20.569155,-15.183773,-15.155574
2.142,-16.85667788,-16.28658535,-16.22781208,-20.538534,-15.220133,-15.15676
2.143,-16.85625793,-16.28431776,-16.22561715,-20.52984,-15.228134,-15.127565
2.144,-16.85581557,-16.28204493,-16.22341731,-20.478609,-15.198976,-15.115169
2.145,-16.85535078,-16.2797669,-16.22121258,-20.510582,-15.22304,-15.115471
2.146,-16.85486355,-16.27748368,-16.21900299,-20.445295,-15.189561,-15.125992
2.147,-16.85435388,-16.27519532,-16.21678858,-20.389664,-15.251592,-15.147813
2.148,-16.85382176,-16.27290183,-16.21456936,-20.344894,-15.198499,-15.122392
2.149,-16.85326717,-16.27060326,-16.21234537,-20.34277,-15.191479,-15.120796
2.15,-16.85269011,-16.26829963,-16.21011664,-20.265137,-15.21275,-15.130458
2.151,-16.85209058,-16.26599097,-16.20788319,-20.235653,-15.212852,-15.091051
2.152,-16.85146856,-16.26367731,-16.20564507,-20.22024,-15.20241,-15.116967
2.153,-16.85082406,-16.26135868,-16.20340229,-20.220234,-15.201595,-15.112671
2.154,-16.85015705,-16.25903511,-16.20115489,-20.116415,-15.227573,-15.103347
2.155,-16.84946755,-16.25670663,-16.19890289,-20.217268,-15.211625,-15.114662
2.156,-16.84875555,-16.25437327,-16.19664633,-20.150019,-15.206051,-15.100644
2.157,-16.84802104,-16.25203506,-16.19438523,-20.124535,-15.203049,-15.101472
2.158,-16.84726401,-16.24969203,-16.19211962,-20.032417,-15.226837,-15.107105
2.159,-16.84648448,-16.24734422,-16.18984954,-19.975149,-15.217589,-15.095611
2.16,-16.84568243,-16.24499164,-16.18757501,-20.001453,-15.209236,-15.108639
2.161,-16.84485786,-16.24263433,-16.18529606,-19.993553,-15.220486,-15.078823
2.162,-16.84401077,-16.24027232,-16.18301272,-19.96039,-15.192483,-15.089924
2.163,-16.84314117,-16.23790564,-16.18072502,-19.962505,-15.207472,-15.106507
2.164,-16.84224905,-16.23553432,-16.17843298,-19.968122,-15.232104,-15.119562
2.165,-16.84133441,-16.23315838,-16.17613665,-19.877277,-15.205103,-15.061921
2.166,-16.84039726,-16.23077787,-16.17383604,-19.893934,-15.230345,-15.08124
2.167,-16.8394376,-16.2283928,-16.17153118,-19.818441,-15.255452,-15.113035
2.168,-16.83845543,-16.2260032,-16.16922211,-19.781876,-15.214354,-15.065181
2.169,-16.83745075,-16.22360912,-16.16690885,-19.857594,-15.206373,-15.076674
2.17,-16.83642357,-16.22121057,-16.16459144,-19.718649,-15.201,-15.082472
2.171,-16.83537389,-16.21880758,-16.16226989,-19.696972,-15.20941,-15.064858
2.172,-16.83430172,-16.21640019,-16.15994425,-19.662243,-15.16751,-15.044974
2.173,-16.83320706,-16.21398843,-16.15761453,-19.657373,-15.232548,-15.07786
2.174,-16.83208992,-16.21157231,-16.15528077,-19.642698,-15.24531,-15.079356
2.175,-16.83095031,-16.20915188,-16.152943,-19.599781,-15.168016,-15.037463
2.176,-16.82978823,-16.20672717,-16.15060124,-19.584433,-15.249566,-15.105086
2.177,-16.82860369,-16.20429819,-16.14825552,-19.585331,-15.230572,-15.064593
2.178,-16.8273967,-16.20186498,-16.14590587,-19.559988,-15.222045,-15.061721
2.179,-16.82616726,-16.19942758,-16.14355233,-19.46344,-15.194885,-15.070751
2.18,-16.8249154,-16.196986,-16.14119491,-19.478004,-15.248996,-15.079089
2.181,-16.82364112,-16.19454028,-16.13883366,-19.396971,-15.204939,-15.045193
2.182,-16.82234442,-16.19209045,-16.13646859,-19.387194,-15.234011,-15.033908
2.183,-16.82102533,-16.18963654,-16.13409973,-19.337503,-15.240052,-15.070583
2.184,-16.81968385,-16.18717857,-16.13172712,-19.296137,-15.219916,-15.041727
2.185,-16.81831999,-16.18471658,-16.12935077,-19.345892,-15.288138,-15.078898
2.186,-16.81693378,-16.18225059,-16.12697073,-19.325932,-15.224535,-15.077756
2.187,-16.81552522,-16.17978063,-16.12458702,-19.328163,-15.232469,-15.089441
2.188,-16.81409432,-16.17730674,-16.12219966,-19.241859,-15.22412,-15.10317
2.189,-16.81264111,-16.17482893,-16.11980869,-19.23933,-15.242625,-15.105021
2.19,-16.81116559,-16.17234725,-16.11741413,-19.198412,-15.250051,-15.071982
2.191,-16.80966779,-16.16986171,-16.11501601,-19.147644,-15.260501,-15.066279
2.192,-16.80814771,-16.16737235,-16.11261436,-19.172995,-15.243242,-15.097277
2.193,-16.80660539,-16.16487919,-16.11020921,-19.158607,-15.262476,-15.09879
2.194,-16.80504083,-16.16238227,-16.10780058,-19.104828,-15.250977,-15.091657
2.195,-16.80345405,-16.15988162,-16.10538851,-19.083664,-15.265726,-15.107936
2.196,-16.80184508,-16.15737725,-16.10297302,-19.065878,-15.286081,-15.079868
2.197,-16.80021392,-16.15486921,-16.10055414,-19.042595,-15.2872,-15.104023
2.198,-16.79856061,-16.15235752,-16.0981319,-18.98443,-15.241352,-15.058823
2.199,-16.79688516,-16.1498422,-16.09570632,-19.020325,-15.261281,-15.092675
2.2,-16.7951876,-16.14732329,-16.09327744,-18.87504,-15.257885,-15.089879
2.201,-16.79346794,-16.14480081,-16.09084527,-18.958517,-15.232918,-15.038866
2.202,-16.7917262,-16.1422748,-16.08840986,-18.874619,-15.297961,-15.128961
2.203,-16.78996242,-16.13974528,-16.08597123,-18.900053,-15.247409,-15.06345
2.204,-16.78817661,-16.13721228,-16.0835294,-18.878704,-15.291085,-15.10147
2.205,-16.7863688,-16.13467583,-16.0810844,-18.803734,-15.294322,-15.081087
2.206,-16.78453902,-16.13213596,-16.07863626,-18.810841,-15.291645,-15.118536
2.207,-16.78268727,-16.12959269,-16.07618501,-18.758905,-15.256267,-15.075495
2.208,-16.78081361,-16.12704606,-16.07373068,-18.760527,-15.264364,-15.043579
2.209,-16.77891804,-16.12449608,-16.07127329,-18.721172,-15.257097,-15.046726
2.21,-16.7770006,-16.1219428,-16.06881287,-18.657543,-15.257511,-15.096603
2.211,-16.77506131,-16.11938624,-16.06634945,-18.7307,-15.266333,-15.060525
2.212,-16.7731002,-16.11682642,-16.06388306,-18.743582,-15.316596,-15.125126
2.213,-16.7711173,-16.11426338,-16.06141371,-18.65703,-15.276955,-15.044771
2.214,-16.76911264,-16.11169714,-16.05894145,-18.596813,-15.297989,-15.085617
2.215,-16.76708625,-16.10912773,-16.0564663,-18.673271,-15.279431,-15.03383
2.216,-16.76503815,-16.10655517,-16.05398828,-18.60321,-15.294459,-15.060589
2.217,-16.76296838,-16.10397951,-16.05150743,-18.493183,-15.269269,-15.030492
2.218,-16.76087698,-16.10140076,-16.04902376,-18.452007,-15.268885,-15.062247
2.219,-16.75876396,-16.09881895,-16.04653731,-18.459616,-15.261439,-15.042132
2.22,-16.75662937,-16.09623411,-16.04404811,-18.517164,-15.311282,-15.096633
2.221,-16.75447323,-16.09364627,-16.04155617,-18.451118,-15.309772,-15.075467
2.222,-16.75229558,-16.09105546,-16.03906154,-18.433661,-15.24717,-15.060673
2.223,-16.75009645,-16.0884617,-16.03656423,-18.419983,-15.293456,-15.080783
2.224,-16.74787589,-16.08586502,-16.03406427,-18.381271,-15.304144,-15.073984
2.225,-16.74563391,-16.08326544,-16.03156169,-18.40476,-15.296224,-15.088579
2.226,-16.74337056,-16.08066301,-16.02905652,-18.343683,-15.320481,-15.059547
2.227,-16.74108587,-16.07805774,-16.02654879,-18.287514,-15.308127,-15.071978
2.228,-16.73877988,-16.07544966,-16.02403851,-18.247923,-15.327861,-15.08042
2.229,-16.73645263,-16.0728388,-16.02152572,-18.25176,-15.289083,-15.046818
2.23,-16.73410415,-16.07022519,-16.01901044,-18.24135,-15.335078,-15.065273
2.231,-16.73173448,-16.06760885,-16.0164927,-18.212404,-15.292422,-15.054045
2.232,-16.72934367,-16.06498981,-16.01397253,-18.210711,-15.336776,-15.090967
2.233,-16.72693174,-16.0623681,-16.01144996,-18.174696,-15.333651,-15.082047
2.234,-16.72449874,-16.05974375,-16.008925,-18.140835,-15.328578,-15.087145
2.235,-16.7220447,-16.05711678,-16.0063977,-18.115211,-15.28747,-15.022927
2.236,-16.71956968,-16.05448722,-16.00386806,-18.130116,-15.306365,-15.03392
2.237,-16.7170737,-16.0518551,-16.00133613,-18.063568,-15.337559,-15.084013
2.238,-16.71455681,-16.04922044,-15.99880192,-18.026909,-15.321875,-15.040037
2.239,-16.71201906,-16.04658328,-15.99626547,-18.074421,-15.346113,-15.101233
2.24,-16.70946048,-16.04394364,-15.99372679,-17.996088,-15.29649,-15.050433
2.241,-16.70688112,-16.04130154,-15.99118592,-18.066187,-15.299487,-15.067175
2.242,-16.70428101,-16.03865701,-15.98864289,-17.966749,-15.321187,-15.046601
2.243,-16.70166022,-16.03601009,-15.98609771,-17.939505,-15.320285,-15.075678
2.244,-16.69901877,-16.03336079,-15.98355041,-17.86599,-15.328984,-15.070518
2.245,-16.69635671,-16.03070914,-15.98100103,-17.942101,-15.338585,-15.070662
2.246,-16.6936741,-16.02805518,-15.97844958,-17.909916,-15.329731,-15.052087
2.247,-16.69097096,-16.02539893,-15.9758961,-17.864992,-15.308141,-15.037686
2.248,-16.68824736,-16.02274041,-15.9733406,-17.849098,-15.311728,-15.057043
2.249,-16.68550334,-16.02007965,-15.97078312,-17.822908,-15.340668,-15.071802
2.25,-16.68273894,-16.01741667,-15.96822369,-17.79808,-15.321143,-15.070971
2.251,-16.67995421,-16.01475152,-15.96566231,-17.767729,-15.343481,-15.085402
2.252,-16.6771492,-16.0120842,-15.96309904,-17.734827,-15.365952,-15.088038
2.253,-16.67432396,-16.00941475,-15.96053388,-17.773445,-15.338985,-15.078063
2.254,-16.67147854,-16.0067432,-15.95796686,-17.73036,-15.31613,-15.02877
2.255,-16.66861298,-16.00406957,-15.95539802,-17.74168,-15.339437,-15.057217
2.256,-16.66572734,-16.00139388,-15.95282737,-17.724409,-15.354598,-15.060506
2.257,-16.66282166,-15.99871617,-15.95025494,-17.673027,-15.369358,-15.051664
2.258,-16.65989601,-15.99603646,-15.94768076,-17.722612,-15.378442,-15.091598
2.259,-16.65695042,-15.99335477,-15.94510485,-17.615147,-15.344905,-15.078284
2.26,-16.65398495,-15.99067114,-15.94252725,-17.650244,-15.365894,-15.083014
2.261,-16.65099965,-15.98798558,-15.93994796,-17.624525,-15.395595,-15.069185
2.262,-16.64799458,-15.98529813,-15.93736703,-17.563913,-15.385524,-15.0574
2.263,-16.64496979,-15.98260882,-15.93478447,-17.521603,-15.377354,-15.043645
2.264,-16.64192532,-15.97991765,-15.93220031,-17.597244,-15.366106,-15.101342
2.265,-16.63886124,-15.97722468,-15.92961458,-17.504393,-15.35283,-15.071445
2.266,-16.6357776,-15.97452991,-15.9270273,-17.504377,-15.387747,-15.104946
2.267,-16.63267445,-15.97183338,-15.92443849,-17.43384,-15.332911,-15.05604
2.268,-16.62955184,-15.96913511,-15.92184819,-17.472488,-15.38069,-15.061918
2.269,-16.62640984,-15.96643513,-15.91925641,-17.408667,-15.374619,-15.053452
2.27,-16.6232485,-15.96373346,-15.91666318,-17.369764,-15.385785,-15.0246
2.271,-16.62006787,-15.96103013,-15.91406853,-17.371071,-15.388907,-15.059412
2.272,-16.61686802,-15.95832516,-15.91147249,-17.365574,-15.391212,-15.069613
2.273,-16.61364899,-15.95561858,-15.90887507,-17.324356,-15.416571,-15.06979
2.274,-16.61041085,-15.95291043,-15.9062763,-17.320002,-15.368089,-15.061734
2.275,-16.60715365,-15.95020071,-15.90367621,-17.277679,-15.396847,-15.041942
2.276,-16.60387745,-15.94748946,-15.90107482,-17.291952,-15.385607,-15.058952
2.277,-16.60058231,-15.94477671,-15.89847216,-17.276672,-15.413948,-15.080117
2.278,-16.59726829,-15.94206247,-15.89586825,-17.271749,-15.428676,-15.074896
2.279,-16.59393545,-15.93934678,-15.89326312,-17.260824,-15.393879,-15.067008
2.28,-16.59058384,-15.93662966,-15.89065678,-17.243914,-15.447422,-15.089458
2.281,-16.58721353,-15.93391113,-15.88804928,-17.237158,-15.414712,-15.05112
2.282,-16.58382458,-15.93119122,-15.88544062,-17.139318,-15.433843,-15.058914
2.283,-16.58041705,-15.92846996,-15.88283084,-17.194052,-15.381312,-15.070836
2.284,-16.57699099,-15.92574737,-15.88021996,-17.138361,-15.426792,-15.058779
2.285,-16.57354648,-15.92302348,-15.877608,-17.112368,-15.386535,-15.041667
2.286,-16.57008357,-15.92029831,-15.87499499,-17.149509,-15.444317,-15.098046
2.287,-16.56660232,-15.91757189,-15.87238095,-17.079197,-15.413119,-15.040042
2.288,-16.5631028,-15.91484423,-15.86976591,-17.040108,-15.416991,-15.078804
2.289,-16.55958507,-15.91211538,-15.86714989,-17.075609,-15.419929,-15.068792
2.29,-16.55604919,-15.90938535,-15.86453292,-17.066992,-15.394586,-15.046304
2.291,-16.55249523,-15.90665416,-15.86191501,-17.043402,-15.463798,-15.085639
2.292,-16.54892324,-15.90392185,-15.8592962,-16.976933,-15.447004,-15.059848
2.293,-16.5453333,-15.90118843,-15.85667651,-16.994249,-15.432855,-15.042567
2.294,-16.54172547,-15.89845394,-15.85405597,-16.968252,-15.43007,-15.040013
2.295,-16.53809981,-15.89571839,-15.85143458,-16.986696,-15.467248,-15.105532
2.296,-16.53445639,-15.89298182,-15.84881239,-16.967316,-15.442774,-15.044547
2.297,-16.53079527,-15.89024424,-15.84618942,-16.970795,-15.441756,-15.020302
2.298,-16.52711653,-15.88750568,-15.84356568,-16.913139,-15.440849,-15.066471
2.299,-16.52342021,-15.88476616,-15.8409412,-16.867538,-15.466756,-15.035739
2.3,-16.5197064,-15.88202572,-15.83831601,-16.842556,-15.417496,-15.021499
2.301,-16.51597515,-15.87928437,-15.83569013,-16.888794,-15.460782,-15.086163
2.302,-16.51222654,-15.87654214,-15.83306358,-16.857183,-15.441473,-15.112141
2.303,-16.50846064,-15.87379906,-15.8304364,-16.86128,-15.44818,-15.053482
2.304,-16.5046775,-15.87105514,-15.82780859,-16.873758,-15.452836,-15.065142
2.305,-16.5008772,-15.86831042,-15.82518018,-16.826893,-15.466122,-15.081249
2.306,-16.4970598,-15.86556491,-15.82255121,-16.804697,-15.488288,-15.111913
2.307,-16.49322538,-15.86281865,-15.81992169,-16.783485,-15.445202,-15.070177
2.308,-16.48937399,-15.86007165,-15.81729164,-16.748569,-15.452833,-15.081599
2.309,-16.48550572,-15.85732394,-15.81466109,-16.756044,-15.518134,-15.080368
2.31,-16.48162063,-15.85457554,-15.81203006,-16.693798,-15.480066,-15.090448
2.311,-16.47771879,-15.85182648,-15.80939858,-16.687073,-15.484571,-15.093436
2.312,-16.47380027,-15.84907679,-15.80676667,-16.698042,-15.479642,-15.079971
2.313,-16.46986513,-15.84632648,-15.80413435,-16.686066,-15.509319,-15.067533
2.314,-16.46591346,-15.84357558,-15.80150164,-16.639839,-15.462325,-15.051481
2.315,-16.46194531,-15.84082412,-15.79886857,-16.619703,-15.512684,-15.09018
2.316,-16.45796077,-15.83807211,-15.79623517,-16.633722,-15.505983,-15.10054
2.317,-16.45395989,-15.83531959,-15.79360145,-16.588713,-15.483811,-15.028723
2.318,-16.44994276,-15.83256657,-15.79096744,-16.57526,-15.49045,-15.080571
2.319,-16.44590944,-15.82981308,-15.78833315,-16.557899,-15.509486,-15.085456
2.32,-16.44186001,-15.82705915,-15.78569862,-16.553352,-15.51671,-15.094389
2.321,-16.43779453,-15.82430479,-15.78306387,-16.562881,-15.48364,-15.096027
2.322,-16.43371309,-15.82155003,-15.78042892,-16.525343,-15.5319,-15.088073
2.323,-16.42961574,-15.8187949,-15.77779379,-16.452688,-15.474517,-15.038247
2.324,-16.42550257,-15.81603941,-15.7751585,-16.496172,-15.494395,-15.06852
2.325,-16.42137364,-15.8132836,-15.77252309,-16.494436,-15.492566,-15.070163
2.326,-16.41722904,-15.81052748,-15.76988756,-16.461231,-15.518268,-15.095274
2.327,-16.41306882,-15.80777108,-15.76725195,-16.432798,-15.504774,-15.103945
2.328,-16.40889308,-15.80501443,-15.76461627,-16.407307,-15.494917,-15.070577
2.329,-16.40470187,-15.80225753,-15.76198055,-16.441044,-15.538842,-15.101123
2.33,-16.40049527,-15.79950043,-15.75934481,-16.400221,-15.540198,-15.107142
2.331,-16.39627337,-15.79674314,-15.75670907,-16.372541,-15.488208,-15.067755
2.332,-16.39203622,-15.79398568,-15.75407336,-16.360142,-15.522966,-15.10125
2.333,-16.38778391,-15.79122808,-15.7514377,-16.340689,-15.577107,-15.099997
2.334,-16.38351651,-15.78847037,-15.74880211,-16.341124,-15.574308,-15.089327
2.335,-16.3792341,-15.78571255,-15.74616661,-16.312067,-15.561567,-15.111157
2.336,-16.37493674,-15.78295467,-15.74353122,-16.28113,-15.513064,-15.030191
2.337,-16.37062452,-15.78019673,-15.74089598,-16.256908,-15.526997,-15.080853
2.338,-16.36629751,-15.77743877,-15.73826089,-16.295048,-15.519401,-15.045146
2.339,-16.36195579,-15.77468081,-15.73562598,-16.285639,-15.514651,-15.081407
2.34,-16.35759943,-15.77192286,-15.73299128,-16.194483,-15.536387,-15.092409
2.341,-16.3532285,-15.76916496,-15.7303568,-16.239937,-15.513566,-15.063464
2.342,-16.34884309,-15.76640712,-15.72772257,-16.179569,-15.572662,-15.126763
2.343,-16.34444327,-15.76364937,-15.7250886,-16.220633,-15.544605,-15.132218
2.344,-16.34002911,-15.76089173,-15.72245493,-16.148001,-15.552021,-15.14562
2.345,-16.33560069,-15.75813422,-15.71982158,-16.173719,-15.499832,-15.067802
2.346,-16.33115809,-15.75537686,-15.71718855,-16.14385,-15.621944,-15.155959
2.347,-16.32670138,-15.75261969,-15.71455589,-16.116459,-15.575445,-15.126905
2.348,-16.32223065,-15.74986272,-15.7119236,-16.122637,-15.566175,-15.071002
2.349,-16.31774596,-15.74710597,-15.70929171,-16.12825,-15.581097,-15.130154
2.35,-16.3132474,-15.74434946,-15.70666024,-16.108078,-15.549805,-15.069128
2.351,-16.30873505,-15.74159322,-15.70402922,-16.115543,-15.581887,-15.121552
2.352,-16.30420897,-15.73883727,-15.70139866,-16.032751,-15.567232,-15.129934
2.353,-16.29966925,-15.73608164,-15.69876858,-16.037304,-15.53636,-15.149796
2.354,-16.29511596,-15.73332634,-15.69613901,-16.072508,-15.571475,-15.100511
2.355,-16.29054918,-15.7305714,-15.69350998,-16.001369,-15.636692,-15.158601
2.356,-16.285969,-15.72781683,-15.69088149,-16.031874,-15.578987,-15.12458
2.357,-16.28137548,-15.72506267,-15.68825357,-15.975874,-15.534852,-15.117508
2.358,-16.27676871,-15.72230893,-15.68562625,-15.968755,-15.624928,-15.156445
2.359,-16.27214876,-15.71955563,-15.68299954,-15.955848,-15.610989,-15.135453
2.36,-16.26751572,-15.71680281,-15.68037346,-15.94964,-15.605994,-15.11719
2.361,-16.26286965,-15.71405047,-15.67774804,-15.95689,-15.632754,-15.149023
2.362,-16.25821064,-15.71129864,-15.6751233,-15.923437,-15.566703,-15.089259
2.363,-16.25353877,-15.70854735,-15.67249926,-15.931944,-15.590734,-15.121015
2.364,-16.24885412,-15.70579661,-15.66987593,-15.870435,-15.61831,-15.11897
2.365,-16.24415676,-15.70304645,-15.66725335,-15.915072,-15.637665,-15.108429
2.366,-16.23944677,-15.70029688,-15.66463152,-15.880085,-15.595929,-15.113375
2.367,-16.23472424,-15.69754794,-15.66201048,-15.867359,-15.632803,-15.157707
2.368,-16.22998923,-15.69479964,-15.65939024,-15.792372,-15.612191,-15.128527
2.369,-16.22524184,-15.692052,-15.65677083,-15.790977,-15.620727,-15.097098
2.37,-16.22048213,-15.68930504,-15.65415225,-15.787374,-15.658897,-15.120774
2.371,-16.21571019,-15.68655879,-15.65153455,-15.797128,-15.654135,-15.167638
2.372,-16.2109261,-15.68381327,-15.64891772,-15.805906,-15.636512,-15.121522
2.373,-16.20612993,-15.6810685,-15.64630181,-15.759493,-15.684721,-15.176228
2.374,-16.20132177,-15.67832449,-15.64368682,-15.790046,-15.666123,-15.16699
2.375,-16.19650169,-15.67558128,-15.64107277,-15.752799,-15.6414,-15.145982
2.376,-16.19166978,-15.67283889,-15.63845969,-15.750562,-15.660557,-15.1695
2.377,-16.18682611,-15.67009732,-15.63584761,-15.668687,-15.672858,-15.146666
2.378,-16.18197076,-15.66735661,-15.63323652,-15.705007,-15.700951,-15.1959
2.379,-16.17710382,-15.66461678,-15.63062647,-15.695678,-15.669923,-15.189954
2.38,-16.17222535,-15.66187785,-15.62801747,-15.7002,-15.69163,-15.179873
2.381,-16.16733545,-15.65913983,-15.62540953,-15.688282,-15.665803,-15.167266
2.382,-16.16243419,-15.65640275,-15.62280268,-15.663577,-15.675061,-15.168422
2.383,-16.15752164,-15.65366664,-15.62019694,-15.644179,-15.696632,-15.165221
