Freq,Thru2,Thru,S180,S90
2.016,-38.362541,-21.236225,-16.729752,-21.733521
2.017,-39.472782,-21.198334,-16.706951,-21.855309
2.018,-39.37542,-21.126074,-16.69566,-21.78466
2.019,-39.674911,-21.056204,-16.747137,-21.798008
2.02,-40.42614,-21.080709,-16.756306,-21.837578
2.021,-40.014263,-21.098114,-16.762974,-21.803417
2.022,-40.628365,-20.989347,-16.754986,-21.854691
2.023,-40.926571,-21.044458,-16.828497,-21.854027
2.024,-41.176342,-20.970213,-16.781239,-21.874886
2.025,-41.416817,-20.972496,-16.863787,-21.875597
2.026,-42.577122,-20.900745,-16.769062,-21.958071
2.027,-42.383274,-20.912386,-16.884102,-21.899952
2.028,-42.911018,-20.916988,-16.859982,-21.960606
2.029,-42.681469,-20.849562,-16.937872,-21.836966
2.03,-43.651134,-20.841568,-16.953253,-21.907242
2.031,-43.41721,-20.855959,-16.970268,-21.92989
2.032,-44.767185,-20.758045,-16.982195,-21.945925
2.033,-45.89489,-20.745863,-16.949945,-22.031658
2.034,-44.515671,-20.767422,-16.992073,-21.902859
2.035,-46.260468,-20.719147,-17.05072,-21.952095
2.036,-47.937057,-20.658165,-17.015917,-22.091129
2.037,-48.583656,-20.555323,-17.068216,-22.018238
2.038,-48.0233,-20.61305,-17.12764,-21.988081
2.039,-48.258175,-20.576679,-17.10976,-22.004175
2.04,-48.604805,-20.572092,-17.180344,-22.00441
2.041,-49.909134,-20.59717,-17.129787,-22.085402
2.042,-51.039185,-20.490753,-17.136629,-22.084116
2.043,-52.672035,-20.485184,-17.193384,-22.072134
2.044,-51.782913,-20.465443,-17.235773,-21.994722
2.045,-53.68417,-20.431833,-17.24984,-22.126915
2.046,-57.136856,-20.386141,-17.191772,-22.161804
2.047,-58.30518,-20.370224,-17.225887,-22.170252
2.048,-61.652271,-20.337549,-17.252531,-22.188812
2.049,-70.675735,-20.199541,-17.327549,-22.170223
2.05,-68.982231,-20.277941,-17.325834,-22.22456
2.051,-75.738754,-20.219915,-17.338175,-22.191696
2.052,-65.046669,-20.244677,-17.336006,-22.264627
2.053,-64.66391,-20.235712,-17.368635,-22.232775
2.054,-56.050747,-20.198238,-17.329508,-22.300283
2.055,-57.687885,-20.118261,-17.40127,-22.309437
2.056,-56.158482,-20.172968,-17.3923,-22.278202
2.057,-54.565308,-20.111139,-17.458027,-22.270906
2.058,-55.569004,-20.085394,-17.519426,-22.284994
2.059,-51.965446,-20.085941,-17.491989,-22.347181
2.06,-50.759956,-20.021639,-17.486607,-22.351572
2.061,-48.180004,-19.92115,-17.496807,-22.437712
2.062,-49.272163,-19.978662,-17.529978,-22.456114
2.063,-48.167084,-19.917461,-17.566076,-22.477093
2.064,-49.767757,-19.957033,-17.645332,-22.355936
2.065,-46.620369,-19.844088,-17.655333,-22.423439
2.066,-47.943748,-19.896599,-17.716494,-22.428383
2.067,-44.79567,-19.753714,-17.567526,-22.561092
2.068,-45.624668,-19.80612,-17.664635,-22.574635
2.069,-45.886665,-19.786867,-17.706944,-22.434929
2.07,-44.138565,-19.759315,-17.69681,-22.613977
2.071,-44.547691,-19.708914,-17.764095,-22.568031
2.072,-43.706173,-19.6991,-17.781515,-22.652472
2.073,-43.048515,-19.698364,-17.765717,-22.586447
2.074,-42.519642,-19.629705,-17.741171,-22.669935
2.075,-42.185566,-19.552282,-17.81428,-22.667269
2.076,-41.959949,-19.603516,-17.790237,-22.706179
2.077,-41.85228,-19.565935,-17.850342,-22.722965
2.078,-41.398144,-19.576422,-17.83556,-22.72216
2.079,-41.477715,-19.520046,-17.939417,-22.694601
2.08,-41.195095,-19.505184,-17.940594,-22.699535
2.081,-40.789433,-19.527987,-17.983984,-22.804689
2.082,-40.16357,-19.446783,-17.987734,-22.786865
2.083,-40.020943,-19.444256,-17.971964,-22.802849
2.084,-39.999901,-19.429028,-18.001219,-22.808716
2.085,-39.573158,-19.321581,-18.0396,-22.839586
2.086,-39.353722,-19.381281,-18.041582,-22.918987
2.087,-39.273884,-19.380735,-18.052895,-22.87829
2.088,-38.671841,-19.315842,-18.082994,-22.894257
2.089,-38.718899,-19.308243,-18.111504,-22.918467
2.09,-38.253387,-19.23978,-18.139284,-22.928923
2.091,-38.247169,-19.216328,-18.161482,-23.019379
2.092,-38.265568,-19.204638,-18.20966,-22.938095
2.093,-38.04266,-19.232058,-18.204983,-22.993965
2.094,-37.838173,-19.136904,-18.239065,-22.906626
2.095,-37.007767,-19.142591,-18.167921,-23.080994
2.096,-36.640316,-19.072409,-18.246552,-23.098694
2.097,-36.712311,-19.030554,-18.230925,-23.146507
2.098,-36.901608,-19.041721,-18.287081,-23.117428
2.099,-36.546413,-19.041891,-18.256607,-23.22727
2.1,-36.623127,-19.037481,-18.346071,-23.148647
2.101,-36.557789,-18.999638,-18.392412,-23.210802
2.102,-36.31369,-19.003885,-18.379631,-23.220827
2.103,-35.963978,-18.971802,-18.414711,-23.254713
2.104,-35.909016,-18.943169,-18.32523,-23.413568
2.105,-35.898045,-18.936817,-18.423838,-23.274649
2.106,-35.629147,-18.892818,-18.444893,-23.292976
2.107,-35.261993,-18.895805,-18.468349,-23.462139
2.108,-35.461353,-18.812248,-18.443419,-23.426783
2.109,-35.019325,-18.799313,-18.504425,-23.450106
2.11,-35.022221,-18.807819,-18.531456,-23.483187
2.111,-34.838562,-18.809507,-18.50745,-23.536036
2.112,-34.43568,-18.707254,-18.466963,-23.601788
2.113,-34.568764,-18.720131,-18.562756,-23.546745
2.114,-34.535702,-18.713449,-18.567934,-23.591106
2.115,-34.435684,-18.713152,-18.619135,-23.562246
2.116,-34.573757,-18.620359,-18.652536,-23.548479
2.117,-34.079414,-18.675385,-18.651413,-23.693014
2.118,-34.067471,-18.579224,-18.703571,-23.615124
2.119,-33.81628,-18.634117,-18.637987,-23.752144
2.12,-34.029736,-18.621443,-18.755844,-23.657106
2.121,-33.846428,-18.544168,-18.709291,-23.798086
2.122,-33.602173,-18.558836,-18.704462,-23.862522
2.123,-33.406963,-18.523144,-18.730841,-23.85943
2.124,-33.353382,-18.493759,-18.774178,-23.847975
2.125,-33.351189,-18.471521,-18.752289,-23.956516
2.126,-33.151257,-18.496637,-18.78277,-23.929104
2.127,-33.273148,-18.392818,-18.815037,-23.898788
2.128,-33.03595,-18.424618,-18.826445,-23.980362
2.129,-32.890335,-18.389616,-18.866369,-23.935158
2.13,-32.820015,-18.428747,-18.835758,-24.000118
2.131,-32.648426,-18.328493,-18.886759,-24.040218
2.132,-32.882938,-18.378012,-18.97603,-24.081793
2.133,-32.645355,-18.326952,-18.969696,-24.045439
2.134,-32.751511,-18.311621,-18.987272,-24.101334
2.135,-32.344788,-18.341396,-18.959536,-24.21595
2.136,-32.332455,-18.335663,-18.971487,-24.25946
2.137,-32.188099,-18.27527,-18.989105,-24.212406
2.138,-32.19545,-18.281683,-19.054031,-24.196785
2.139,-31.775383,-18.224249,-19.002935,-24.308702
2.14,-31.813236,-18.146667,-18.978584,-24.37244
2.141,-31.961514,-18.163723,-19.102516,-24.232079
2.142,-32.014935,-18.223879,-19.14081,-24.333277
2.143,-31.649574,-18.192591,-19.075443,-24.424828
2.144,-31.685268,-18.079319,-19.068716,-24.399845
2.145,-31.74054,-18.115894,-19.157778,-24.418007
2.146,-31.389145,-18.092493,-19.158741,-24.457081
2.147,-31.396189,-18.09256,-19.177517,-24.521679
2.148,-31.526463,-18.060865,-19.257017,-24.411253
2.149,-31.175034,-18.056835,-19.190372,-24.576084
2.15,-31.214693,-18.015518,-19.211214,-24.622023
2.151,-31.064541,-18.039804,-19.184303,-24.674408
2.152,-31.023336,-17.977736,-19.184769,-24.702097
2.153,-30.97056,-17.957554,-19.247259,-24.671143
2.154,-30.784519,-17.917801,-19.185909,-24.808065
2.155,-30.69836,-17.941566,-19.246368,-24.758007
2.156,-30.627565,-17.856152,-19.190454,-24.935701
2.157,-30.725212,-17.931597,-19.339027,-24.802038
2.158,-30.591484,-17.883373,-19.300591,-24.869818
2.159,-30.372375,-17.829746,-19.234631,-24.987509
2.16,-30.4049,-17.809662,-19.2756,-25.00086
2.161,-30.364939,-17.830492,-19.271671,-25.02631
2.162,-30.303772,-17.765461,-19.279688,-25.060795
2.163,-30.052595,-17.733889,-19.281174,-25.265108
2.164,-30.145433,-17.756519,-19.310568,-25.110327
2.165,-30.225067,-17.730787,-19.401875,-25.019674
2.166,-30.035109,-17.718678,-19.394087,-25.116129
2.167,-30.010143,-17.748829,-19.365454,-25.310637
2.168,-29.957952,-17.743572,-19.376966,-25.228109
2.169,-29.960669,-17.719955,-19.416044,-25.23683
2.17,-29.849228,-17.691364,-19.440346,-25.184807
2.171,-29.666262,-17.66753,-19.379311,-25.297136
2.172,-29.622412,-17.60503,-19.37215,-25.319164
2.173,-29.642996,-17.588264,-19.408094,-25.326092
2.174,-29.610632,-17.565084,-19.420717,-25.338976
2.175,-29.578882,-17.595659,-19.392883,-25.644192
2.176,-29.419262,-17.562851,-19.4174,-25.470205
2.177,-29.494375,-17.584763,-19.475887,-25.485075
2.178,-29.371744,-17.53581,-19.464668,-25.523149
2.179,-29.383017,-17.516048,-19.412271,-25.523598
2.18,-29.232239,-17.530813,-19.477127,-25.581663
2.181,-29.231874,-17.480639,-19.461636,-25.502386
2.182,-29.111204,-17.476192,-19.446011,-25.639221
2.183,-29.036785,-17.442854,-19.45652,-25.596865
2.184,-28.904659,-17.397272,-19.411327,-25.683851
2.185,-28.967396,-17.387968,-19.447277,-25.67631
2.186,-28.850512,-17.402073,-19.449188,-25.719528
2.187,-28.852379,-17.364651,-19.481966,-25.71653
2.188,-28.688118,-17.368773,-19.425859,-25.904745
2.189,-28.640038,-17.383615,-19.434618,-25.885704
2.19,-28.630819,-17.311821,-19.44878,-25.756908
2.191,-28.50197,-17.307636,-19.425438,-25.800053
2.192,-28.541006,-17.291264,-19.483107,-25.830137
2.193,-28.544973,-17.288023,-19.435482,-25.834986
2.194,-28.393229,-17.268364,-19.416279,-25.839647
2.195,-28.334846,-17.226131,-19.401264,-25.909388
2.196,-28.309778,-17.248581,-19.425014,-25.940424
2.197,-28.241398,-17.190201,-19.414129,-25.902821
2.198,-28.096134,-17.189924,-19.377552,-25.901337
2.199,-28.233452,-17.224529,-19.4804,-25.84376
2.2,-28.070818,-17.15473,-19.406609,-25.903013
2.201,-27.995974,-17.141521,-19.394463,-25.891024
2.202,-27.952875,-17.126463,-19.436476,-25.809284
2.203,-27.986387,-17.112272,-19.39427,-25.844702
2.204,-27.93626,-17.081472,-19.395008,-25.826183
2.205,-27.910826,-17.08111,-19.40317,-25.949663
2.206,-27.838654,-17.041107,-19.380566,-25.903526
2.207,-27.807505,-17.06764,-19.389566,-25.922468
2.208,-27.652033,-17.058477,-19.329632,-26.106903
2.209,-27.578581,-17.005138,-19.331722,-25.980698
2.21,-27.624685,-17.043419,-19.299017,-26.060644
2.211,-27.642401,-16.985151,-19.304195,-25.969486
2.212,-27.56476,-16.979588,-19.302858,-26.120129
2.213,-27.561604,-16.951452,-19.275709,-26.208359
2.214,-27.579891,-16.952141,-19.291449,-26.224615
2.215,-27.463354,-16.946072,-19.263435,-26.295347
2.216,-27.421236,-16.931799,-19.233355,-26.45331
2.217,-27.431049,-16.922688,-19.22785,-26.388821
2.218,-27.456415,-16.893671,-19.249464,-26.411121
2.219,-27.40766,-16.889984,-19.260601,-26.379818
2.22,-27.349813,-16.917671,-19.194679,-26.823084
2.221,-27.225819,-16.889923,-19.173794,-26.796108
2.222,-27.471603,-16.846901,-19.215221,-26.784197
2.223,-27.136581,-16.847923,-19.170498,-26.820951
2.224,-27.224264,-16.766954,-19.137262,-27.057178
2.225,-27.143457,-16.817148,-19.177204,-27.125458
2.226,-27.017717,-16.749756,-19.124872,-27.243044
2.227,-27.08983,-16.782331,-19.100206,-27.368824
2.228,-27.075396,-16.810396,-19.141506,-27.315283
2.229,-27.048759,-16.757515,-19.10697,-27.42593
2.23,-27.053677,-16.789516,-19.110777,-27.718624
2.231,-27.094507,-16.737894,-19.137848,-27.723665
2.232,-26.972031,-16.699944,-19.062767,-27.776495
2.233,-27.040274,-16.716427,-19.144402,-27.774944
2.234,-26.900612,-16.679985,-19.025009,-27.903008
2.235,-26.892317,-16.700325,-19.028286,-28.021341
2.236,-26.919813,-16.700058,-19.05249,-28.307808
2.237,-26.908781,-16.672384,-19.069611,-28.238459
2.238,-26.772982,-16.564327,-18.985296,-28.498207
2.239,-26.831224,-16.608881,-18.995569,-28.590643
2.24,-26.828779,-16.663015,-19.063221,-28.448433
2.241,-26.792152,-16.645178,-18.996504,-28.748121
2.242,-26.736961,-16.58008,-18.973372,-28.917456
2.243,-26.724596,-16.597052,-18.973207,-28.864248
2.244,-26.760468,-16.589802,-18.967951,-28.950481
2.245,-26.609362,-16.566618,-18.978132,-28.971037
2.246,-26.624304,-16.54883,-18.969151,-28.976015
2.247,-26.572851,-16.526911,-18.915178,-29.123442
2.248,-26.592571,-16.590536,-18.955181,-29.243753
2.249,-26.430586,-16.458254,-18.802952,-29.316391
2.25,-26.433313,-16.438089,-18.866943,-29.329611
2.251,-26.491022,-16.509153,-18.863974,-29.70603
2.252,-26.434183,-16.487225,-18.859165,-29.41288
2.253,-26.426491,-16.471836,-18.841734,-29.7155
2.254,-26.36311,-16.424536,-18.808636,-29.660841
2.255,-26.32885,-16.447515,-18.784441,-29.924267
2.256,-26.335135,-16.440454,-18.736164,-30.040428
2.257,-26.306143,-16.44194,-18.818487,-29.941885
2.258,-26.314947,-16.456854,-18.726448,-30.056938
2.259,-26.278456,-16.37328,-18.72686,-30.190577
2.26,-26.235926,-16.371861,-18.662104,-30.305113
2.261,-26.196976,-16.373451,-18.717817,-30.308777
2.262,-26.08032,-16.354692,-18.651628,-30.656212
2.263,-26.151413,-16.345652,-18.655397,-30.666018
2.264,-25.981678,-16.315935,-18.616207,-30.69722
2.265,-26.071356,-16.352425,-18.621826,-30.854767
2.266,-26.01948,-16.288717,-18.569427,-30.73119
2.267,-26.065941,-16.310617,-18.564959,-30.860458
2.268,-25.936663,-16.288586,-18.522318,-31.076441
2.269,-25.975956,-16.279804,-18.505728,-31.056648
2.27,-25.879698,-16.268753,-18.476068,-31.14533
2.271,-25.817068,-16.24398,-18.442759,-30.976496
2.272,-25.908272,-16.224297,-18.425455,-31.126917
2.273,-25.886215,-16.221586,-18.434904,-31.561789
2.274,-25.894901,-16.245371,-18.415833,-31.397429
2.275,-25.820839,-16.221649,-18.374889,-31.506042
2.276,-25.774738,-16.246078,-18.357998,-31.616196
2.277,-25.76417,-16.27002,-18.382568,-31.795391
2.278,-25.762213,-16.151873,-18.279657,-31.406393
2.279,-25.694904,-16.173683,-18.255466,-31.922758
2.28,-25.705833,-16.155239,-18.255003,-31.90675
2.281,-25.721777,-16.130762,-18.240826,-31.865625
2.282,-25.648352,-16.159763,-18.223316,-31.879337
2.283,-25.658474,-16.125015,-18.186378,-31.898409
2.284,-25.607433,-16.189947,-18.207884,-32.252075
2.285,-25.560108,-16.087376,-18.112476,-32.210831
2.286,-25.591228,-16.163639,-18.163647,-32.51347
2.287,-25.661839,-16.083826,-18.075327,-32.494877
2.288,-25.637913,-16.112339,-18.117767,-32.438385
2.289,-25.6171,-16.109043,-18.094673,-32.457088
2.29,-25.549911,-16.070942,-18.000994,-32.243362
2.291,-25.519873,-16.090351,-18.012911,-32.727753
2.292,-25.495844,-16.062313,-17.981876,-32.657383
2.293,-25.430624,-16.044352,-17.956005,-32.697979
2.294,-25.505711,-16.022869,-17.950987,-32.935017
2.295,-25.558973,-16.053383,-17.957397,-33.207306
2.296,-25.446955,-16.059608,-17.921232,-32.737804
2.297,-25.492901,-16.00843,-17.872894,-32.733593
2.298,-25.469875,-16.037979,-17.867025,-33.248219
2.299,-25.386093,-16.039339,-17.887751,-32.915779
2.3,-25.403791,-16.012119,-17.756598,-32.891922
2.301,-25.49284,-15.993056,-17.780512,-33.131603
2.302,-25.419065,-15.992438,-17.69935,-33.214355
2.303,-25.382223,-15.997087,-17.754696,-33.085758
2.304,-25.337337,-15.958981,-17.705509,-32.938629
2.305,-25.433905,-15.984451,-17.701195,-33.213615
2.306,-25.34038,-15.908921,-17.641659,-33.325474
2.307,-25.298502,-15.961909,-17.598879,-33.383942
2.308,-25.318806,-15.921124,-17.616611,-33.46064
2.309,-25.289778,-15.876077,-17.572687,-33.00164
2.31,-25.317234,-15.918634,-17.590643,-33.388069
2.311,-25.300364,-15.897553,-17.52667,-33.409958
2.312,-25.203827,-15.894269,-17.492378,-33.414745
2.313,-25.22723,-15.907117,-17.481424,-33.547516
2.314,-25.208689,-15.903023,-17.453577,-33.491566
2.315,-25.239803,-15.874525,-17.456762,-33.384094
2.316,-25.250027,-15.922115,-17.439014,-33.539772
2.317,-25.2505,-15.891051,-17.447069,-33.755764
2.318,-25.153923,-15.842242,-17.326214,-33.477139
2.319,-25.164244,-15.865974,-17.34199,-33.479416
2.32,-25.215158,-15.815506,-17.309921,-33.515415
2.321,-25.183195,-15.888705,-17.291079,-33.270134
2.322,-25.250765,-15.786331,-17.257643,-33.371841
2.323,-25.18392,-15.864756,-17.244217,-33.557182
2.324,-25.167704,-15.809418,-17.182888,-33.175838
2.325,-25.201347,-15.802681,-17.202171,-32.894215
2.326,-25.111721,-15.785419,-17.141203,-33.232277
2.327,-25.145899,-15.842757,-17.150671,-33.353222
2.328,-25.131002,-15.829856,-17.156204,-33.572193
2.329,-25.072979,-15.775879,-17.097471,-33.402008
2.33,-25.153603,-15.788786,-17.086412,-33.132172
2.331,-25.156471,-15.819805,-17.043434,-32.981323
2.332,-25.092867,-15.818848,-17.065199,-33.232262
2.333,-25.051008,-15.813211,-17.029846,-33.392895
2.334,-25.099453,-15.793032,-16.970327,-33.448067
2.335,-25.095911,-15.73013,-16.918755,-32.930496
2.336,-25.139875,-15.7379,-16.923897,-33.139095
2.337,-25.00659,-15.780961,-16.940254,-33.577438
2.338,-25.085037,-15.770175,-16.868658,-33.01244
2.339,-25.110178,-15.7775,-16.869068,-33.062561
2.34,-25.079252,-15.735232,-16.812498,-33.036755
2.341,-25.030355,-15.765637,-16.838881,-33.125
2.342,-24.980045,-15.740348,-16.737616,-32.630501
2.343,-25.009792,-15.727701,-16.719734,-32.757874
2.344,-25.005484,-15.701495,-16.707155,-32.491711
2.345,-25.069359,-15.727061,-16.721661,-32.807926
2.346,-25.010147,-15.699883,-16.660786,-32.647888
2.347,-25.042614,-15.682644,-16.67704,-32.517326
2.348,-25.047455,-15.672487,-16.631926,-32.496475
2.349,-25.063473,-15.677295,-16.646151,-32.993332
2.35,-25.067766,-15.666899,-16.596539,-32.541367
2.351,-24.998173,-15.680316,-16.532164,-32.350689
2.352,-25.142511,-15.693634,-16.588629,-32.659439
2.353,-25.026102,-15.710485,-16.550116,-32.109291
2.354,-24.971474,-15.663248,-16.503471,-32.253506
2.355,-24.985304,-15.676431,-16.473452,-32.35133
2.356,-24.974611,-15.666562,-16.505669,-32.26947
2.357,-25.00569,-15.664845,-16.419552,-31.887102
2.358,-25.022722,-15.634972,-16.42782,-32.222099
2.359,-25.025673,-15.653129,-16.434086,-32.118519
2.36,-25.009851,-15.695321,-16.382925,-31.971266
2.361,-25.017927,-15.657399,-16.374683,-32.172462
2.362,-24.985727,-15.683074,-16.34243,-32.082253
2.363,-25.005335,-15.605309,-16.280167,-31.57976
2.364,-24.971659,-15.652174,-16.314306,-31.848745
2.365,-24.987061,-15.619843,-16.259237,-31.665833
2.366,-25.020916,-15.661301,-16.267483,-31.700577
2.367,-24.900259,-15.631902,-16.238407,-31.536774
2.368,-24.978857,-15.679165,-16.206644,-31.427259
2.369,-25.019188,-15.61389,-16.188534,-31.625177
2.37,-24.954597,-15.617378,-16.19219,-31.650038
2.371,-24.891804,-15.618462,-16.142042,-31.336973
2.372,-24.925077,-15.604527,-16.13776,-31.194387
2.373,-24.998199,-15.581795,-16.071075,-31.312048
2.374,-24.943789,-15.597967,-16.097677,-31.239983
2.375,-24.970486,-15.635433,-16.093796,-31.223257
2.376,-24.96987,-15.589202,-16.025002,-31.048225
2.377,-24.902765,-15.592808,-16.001389,-31.02956
2.378,-24.944418,-15.612773,-16.003542,-30.952618
2.379,-24.964064,-15.581769,-15.998493,-31.061134
2.38,-25.089905,-15.60005,-15.97057,-30.786518
2.381,-24.967537,-15.6076,-15.910639,-30.673462
2.382,-24.993399,-15.595175,-15.911166,-30.776247
2.383,-24.937946,-15.606639,-15.912353,-30.80253
2.384,-25.00635,-15.586288,-15.874675,-30.674913
2.385,-24.925058,-15.594905,-15.826148,-30.564949
2.386,-25.022104,-15.573361,-15.83954,-30.493738
2.387,-24.991888,-15.632316,-15.810392,-30.297569
2.388,-24.958244,-15.558394,-15.785654,-30.177242
2.389,-25.08086,-15.564941,-15.76361,-30.047129
2.39,-25.022713,-15.617599,-15.771932,-30.001305
2.391,-25.085281,-15.591967,-15.727087,-30.097956
2.392,-25.054081,-15.638814,-15.724679,-30.02948
2.393,-25.094889,-15.582699,-15.682153,-29.853176
2.394,-24.944483,-15.580452,-15.67866,-29.611563
2.395,-25.115694,-15.538371,-15.660122,-29.577093
2.396,-25.040424,-15.562963,-15.621132,-29.639208
2.397,-25.013866,-15.571635,-15.632301,-29.290907
2.398,-25.021688,-15.583702,-15.617716,-29.353058
2.399,-25.159973,-15.628184,-15.60393,-29.052536
2.4,-25.139668,-15.589079,-15.587482,-29.167112
2.401,-25.126438,-15.646276,-15.591647,-29.064087
2.402,-25.205971,-15.598672,-15.609653,-28.864126
2.403,-25.097351,-15.533866,-15.521397,-28.848253
2.404,-25.153839,-15.657262,-15.464942,-28.575253
2.405,-25.107166,-15.583907,-15.460794,-28.456654
2.406,-25.13007,-15.550636,-15.462316,-28.385189
2.407,-25.251671,-15.64734,-15.488074,-28.270962
2.408,-25.167004,-15.565495,-15.392359,-28.051094
2.409,-25.21677,-15.609387,-15.403117,-28.037992
2.41,-25.220739,-15.675549,-15.402491,-27.872459
2.411,-25.147318,-15.585193,-15.353388,-27.637081
2.412,-25.195465,-15.564734,-15.372008,-27.414108
2.413,-25.203953,-15.610273,-15.352344,-27.366423
2.414,-25.270374,-15.566089,-15.305235,-27.065687
2.415,-25.232313,-15.547238,-15.270658,-26.860855
2.416,-25.322506,-15.587848,-15.29209,-26.64551
2.417,-25.244308,-15.603539,-15.272703,-26.355761
2.418,-25.306997,-15.572284,-15.240747,-26.18709
2.419,-25.294958,-15.562046,-15.226816,-26.038046
2.42,-25.213575,-15.557245,-15.251113,-25.870995
2.421,-25.297295,-15.594533,-15.19489,-25.543381
2.422,-25.363611,-15.646813,-15.19235,-25.385777
2.423,-25.215279,-15.600954,-15.128867,-25.08107
2.424,-25.27426,-15.551369,-15.117761,-24.953518
2.425,-25.317066,-15.623345,-15.122928,-24.705362
2.426,-25.230396,-15.634286,-15.103523,-24.510361
2.427,-25.261635,-15.565396,-15.023781,-24.181137
2.428,-25.277428,-15.602662,-15.043749,-24.04981
2.429,-25.312931,-15.626179,-15.056026,-23.735096
2.43,-25.366117,-15.567798,-15.017203,-23.625265
2.431,-25.363649,-15.513497,-14.964756,-23.386478
2.432,-25.343304,-15.630592,-15.029207,-23.128466
2.433,-25.308458,-15.569967,-14.968482,-22.979332
2.434,-25.381849,-15.647297,-14.963162,-22.704573
2.435,-25.254595,-15.577734,-14.955688,-22.58614
2.436,-25.286024,-15.541643,-14.955077,-22.4727
2.437,-25.310375,-15.588123,-14.867998,-22.231094
2.438,-25.376787,-15.568274,-14.900759,-22.094624
2.439,-25.317129,-15.58215,-14.890695,-22.013916
2.44,-25.386257,-15.591633,-14.847818,-21.799707
2.441,-25.251081,-15.617488,-14.843088,-21.771967
2.442,-25.314592,-15.580338,-14.812918,-21.634682
2.443,-25.358458,-15.595697,-14.809435,-21.4333
2.444,-25.337524,-15.581217,-14.784066,-21.410421
2.445,-25.331141,-15.580154,-14.77844,-21.429716
2.446,-25.378254,-15.576796,-14.778371,-21.25036
2.447,-25.423607,-15.553163,-14.754786,-21.19854
2.448,-25.371912,-15.621706,-14.77845,-21.218536
2.449,-25.384945,-15.678179,-14.784314,-21.153057
2.45,-25.465275,-15.591387,-14.676849,-21.080109
2.451,-25.311157,-15.558216,-14.656216,-21.091307
2.452,-25.431705,-15.656339,-14.697803,-21.073856
2.453,-25.446421,-15.474726,-14.68087,-20.963615
2.454,-25.439598,-15.649906,-14.660269,-20.958157
2.455,-25.497631,-15.647528,-14.626767,-20.985426
2.456,-25.585554,-15.640727,-14.605577,-20.929459
2.457,-25.583551,-15.580324,-14.595779,-20.981455
2.458,-25.439598,-15.583685,-14.532953,-20.976986
2.459,-25.513111,-15.618408,-14.551744,-20.987558
2.46,-25.501278,-15.62289,-14.620288,-20.973555
2.461,-25.555103,-15.555392,-14.546256,-21.011789
2.462,-25.420254,-15.576516,-14.498762,-21.021395
2.463,-25.587759,-15.583119,-14.541326,-21.066822
2.464,-25.529278,-15.61155,-14.464746,-20.995295
2.465,-25.616234,-15.66136,-14.495296,-21.177002
2.466,-25.695267,-15.703664,-14.454123,-21.065748
2.467,-25.711281,-15.682034,-14.473388,-21.125721
2.468,-25.58672,-15.643905,-14.428567,-21.14452
2.469,-25.501236,-15.644721,-14.504071,-21.142405
2.47,-25.619066,-15.649293,-14.438636,-21.124268
2.471,-25.617584,-15.643388,-14.367927,-21.216057
2.472,-25.786833,-15.688414,-14.37726,-21.116526
2.473,-25.642338,-15.658728,-14.366774,-21.151665
2.474,-25.703323,-15.693741,-14.338362,-21.205191
2.475,-25.688507,-15.650045,-14.371295,-21.208811
2.476,-25.705801,-15.696973,-14.354768,-21.217209
2.477,-25.703121,-15.721838,-14.377957,-21.244368
2.478,-25.697779,-15.638864,-14.276588,-21.220404
2.479,-25.753096,-15.652197,-14.314075,-21.20719
2.48,-25.767523,-15.666748,-14.255473,-21.195871
2.481,-25.791159,-15.723519,-14.23262,-21.210505
2.482,-25.805141,-15.657986,-14.219367,-21.247673
2.483,-25.729549,-15.688689,-14.231074,-21.224684
2.484,-25.74736,-15.662925,-14.205316,-21.204903
2.485,-25.863033,-15.727397,-14.217741,-21.245874
2.486,-25.823666,-15.657741,-14.15723,-21.230467
2.487,-25.866831,-15.679205,-14.151125,-21.265676
2.488,-25.782269,-15.73195,-14.169671,-21.326778
2.489,-25.865524,-15.699186,-14.204162,-21.316484
2.49,-25.854156,-15.767293,-14.157111,-21.309477
2.491,-25.898645,-15.716406,-14.135411,-21.303755
2.492,-25.92823,-15.714196,-14.142041,-21.346771
2.493,-25.890173,-15.756673,-14.13741,-21.373426
2.494,-25.955896,-15.776804,-14.132974,-21.338097
2.495,-25.929655,-15.768095,-14.116135,-21.353094
2.496,-25.953724,-15.81744,-14.035834,-21.354622
2.497,-26.078976,-15.730273,-14.047764,-21.332253
2.498,-25.974846,-15.817426,-14.046725,-21.304352
2.499,-25.984114,-15.70953,-14.024839,-21.241844
2.5,-26.045496,-15.746708,-14.095547,-21.321032
2.501,-26.020658,-15.745852,-14.017266,-21.35891
2.502,-26.122395,-15.785579,-14.0314,-21.24369
2.503,-26.035574,-15.84319,-14.077578,-21.352888
2.504,-26.117588,-15.757135,-13.959016,-21.315258
2.505,-25.991508,-15.763962,-13.925945,-21.406168
2.506,-26.15099,-15.800756,-13.916501,-21.398281
2.507,-26.144299,-15.842334,-13.990296,-21.297754
2.508,-26.310101,-15.801395,-13.962958,-21.290071
2.509,-26.293549,-15.755818,-13.94017,-21.292118
2.51,-26.166641,-15.878927,-13.884967,-21.225939
2.511,-26.397497,-15.815272,-13.916266,-21.350031
2.512,-26.399515,-15.852062,-13.897032,-21.265093
2.513,-26.268307,-15.807507,-13.922286,-21.276926
2.514,-26.352638,-15.862373,-13.902717,-21.273293
