Freq,S11,S22,S33
1.651,88.073387,-18.459742,-21.592337
1.652,87.601906,-18.732456,-21.91979
1.653,87.657776,-18.635185,-21.72167
1.654,87.449318,-18.70569,-21.87155
1.655,87.564056,-18.80876,-21.847372
1.656,87.886276,-18.819883,-21.931919
1.657,87.570862,-18.876713,-21.996733
1.658,87.753517,-18.925972,-22.073345
1.659,87.394386,-18.915594,-22.12216
1.66,87.043449,-18.989492,-22.251328
1.661,87.366249,-19.088552,-22.314108
1.662,87.304176,-19.161377,-22.372437
1.663,87.424316,-19.121279,-22.337141
1.664,87.184326,-19.180023,-22.383537
1.665,87.206139,-19.245241,-22.522503
1.666,87.321281,-19.254736,-22.56225
1.667,87.408302,-19.605036,-23.032299
1.668,87.244141,-19.63179,-22.879465
1.669,87.171547,-19.597412,-22.823376
1.67,87.614029,-19.540848,-22.863531
1.671,87.236847,-19.699644,-23.025154
1.672,87.203316,-19.795128,-23.051672
1.673,87.262215,-19.703465,-23.056686
1.674,87.11055,-19.70174,-23.069845
1.675,87.150558,-20.030378,-23.310289
1.676,87.248779,-19.829685,-23.282543
1.677,87.097763,-19.917345,-23.193974
1.678,86.883301,-19.869339,-23.234474
1.679,87.011864,-20.100065,-23.521099
1.68,87.201019,-20.209435,-23.592371
1.681,87.343231,-20.078924,-23.433458
1.682,87.047829,-20.411991,-23.772585
1.683,86.737434,-20.263144,-23.619762
1.684,87.368149,-20.504126,-23.951426
1.685,87.41555,-20.334885,-23.681479
1.686,86.817032,-20.615904,-24.050848
1.687,86.809402,-20.657063,-23.915035
1.688,87.282616,-20.422892,-23.805941
1.689,86.774361,-20.658186,-24.113665
1.69,86.769859,-20.698658,-24.167664
1.691,86.738205,-20.690941,-24.034698
1.692,86.604523,-20.688652,-24.168425
1.693,86.289833,-20.881676,-24.335802
1.694,86.56665,-20.74972,-24.166677
1.695,86.536896,-20.948694,-24.30723
1.696,86.663727,-21.155712,-24.588768
1.697,86.574883,-20.959816,-24.427664
1.698,86.831192,-21.077959,-24.65575
1.699,86.658661,-21.254211,-24.862305
1.7,86.7547,-21.172266,-24.705128
1.701,86.613686,-21.417931,-24.940548
1.702,86.75676,-21.502678,-25.023838
1.703,86.31356,-21.360207,-24.832058
1.704,86.656647,-21.513571,-25.08691
1.705,86.673836,-21.525339,-25.025581
1.706,86.696686,-21.389442,-25.117197
1.707,86.842812,-21.627319,-25.147326
1.708,86.883423,-21.780291,-25.377531
1.709,87.108276,-21.745264,-25.297886
1.71,86.612206,-21.804623,-25.431757
1.711,86.538841,-21.785028,-25.310883
1.712,86.79213,-21.899818,-25.346287
1.713,86.503044,-21.851643,-25.361609
1.714,86.381042,-21.856277,-25.506666
1.715,86.593163,-21.93574,-25.595684
1.716,86.689079,-22.194473,-25.73905
1.717,86.639839,-22.08145,-25.83215
1.718,86.899811,-22.219009,-25.944252
1.719,86.675652,-22.257265,-25.915846
1.72,86.587395,-22.265284,-25.938204
1.721,86.865227,-22.410692,-26.109451
1.722,86.834114,-22.370644,-25.970219
1.723,86.602036,-22.31275,-26.049528
1.724,86.97567,-22.48317,-26.14366
1.725,86.831268,-22.533298,-26.19268
1.726,86.796844,-22.723587,-26.347818
1.727,86.934631,-22.661917,-26.355476
1.728,86.7416,-22.752071,-26.43615
1.729,87.026161,-22.68014,-26.517443
1.73,86.761612,-22.79735,-26.569567
1.731,87.278,-22.93527,-26.746201
1.732,86.734962,-22.939146,-26.685591
1.733,87.042053,-23.058029,-26.741011
1.734,86.83831,-23.082336,-26.899466
1.735,87.009872,-23.332979,-26.941029
1.736,86.760216,-23.190046,-27.008617
1.737,86.848076,-23.232552,-27.084915
1.738,87.35231,-23.288946,-27.241463
1.739,87.224899,-23.545044,-27.297878
1.74,87.598587,-23.484701,-27.267675
1.741,87.557457,-23.435793,-27.23736
1.742,87.397568,-23.561966,-27.21501
1.743,87.342545,-23.748646,-27.592968
1.744,87.415855,-23.712687,-27.561304
1.745,87.979492,-23.864157,-27.791101
1.746,87.754875,-23.524902,-27.508518
1.747,87.449097,-23.858149,-27.914074
1.748,88.367607,-24.002289,-27.915501
1.749,87.633507,-23.936953,-27.822792
1.75,87.849823,-24.127996,-28.135332
1.751,88.080643,-24.158127,-28.147482
1.752,88.249756,-24.179642,-28.130047
1.753,88.55146,-24.170666,-28.236565
1.754,87.744385,-24.160788,-28.158743
1.755,87.773689,-24.304596,-28.322666
1.756,88.947716,-24.452576,-28.348022
1.757,88.548531,-24.646484,-28.605955
1.758,88.423698,-24.635399,-28.594725
1.759,88.484108,-24.632908,-28.659895
1.76,88.012672,-24.681284,-28.70052
1.761,88.255135,-24.715696,-28.767626
1.762,88.789658,-24.724283,-28.84864
1.763,88.826683,-24.720451,-28.797686
1.764,88.844421,-24.769033,-28.824686
1.765,89.107056,-24.964354,-29.043846
1.766,89.160484,-25.049177,-29.133226
1.767,89.290939,-25.051918,-29.261992
1.768,89.896805,-25.169437,-29.197334
1.769,89.023132,-25.117523,-29.167664
1.77,88.955505,-25.153433,-29.202635
1.771,88.703079,-25.290207,-29.383255
1.772,89.603645,-25.460651,-29.522779
1.773,90.239914,-25.560411,-29.674402
1.774,89.778961,-25.425629,-29.557436
1.775,89.96302,-25.309517,-29.503567
1.776,90.011986,-25.396757,-29.664274
1.777,89.571991,-25.624155,-29.795069
1.778,89.859848,-25.884451,-29.91143
1.779,89.946594,-25.588316,-29.771357
1.78,91.091461,-25.721333,-30.017509
1.781,91.512604,-25.961229,-30.205717
1.782,90.64901,-25.937498,-30.157198
1.783,90.501465,-26.064196,-30.305624
1.784,91.322578,-26.000988,-30.268776
1.785,91.18528,-25.986069,-30.20142
1.786,91.862,-26.4097,-30.5438
1.787,92.065926,-26.390881,-30.576998
1.788,91.863426,-26.358557,-30.731306
1.789,91.750832,-26.249031,-30.590727
1.79,92.064697,-26.442631,-30.656549
1.791,92.244415,-26.521927,-30.809389
1.792,92.221085,-26.633629,-30.923027
1.793,92.968361,-26.777372,-31.07538
1.794,92.345436,-26.570965,-30.88253
1.795,93.209633,-26.741768,-31.005751
1.796,93.238037,-26.788002,-31.093353
1.797,93.457474,-27.097757,-31.352669
1.798,93.407455,-26.941843,-31.366879
1.799,94.218857,-27.119316,-31.433531
1.8,93.522614,-26.999912,-31.3992
1.801,93.806786,-27.209522,-31.596264
1.802,94.403091,-27.141682,-31.611141
1.803,94.370079,-27.290981,-31.633768
1.804,94.93589,-27.364428,-31.753611
1.805,94.69928,-27.474112,-31.754704
1.806,94.853561,-27.604364,-31.900164
1.807,95.306564,-27.502878,-32.003719
1.808,95.419296,-27.476772,-31.921783
1.809,95.51606,-27.680756,-32.128422
1.81,96.232437,-27.726622,-32.157093
1.811,96.023087,-27.86264,-32.301659
1.812,96.341095,-27.943348,-32.459869
1.813,97.737328,-28.111061,-32.559944
1.814,97.168686,-27.977547,-32.328506
1.815,97.514755,-28.031878,-32.478691
1.816,97.802109,-28.142445,-32.584671
1.817,98.012253,-28.105181,-32.712765
1.818,97.924309,-28.221972,-32.700718
1.819,98.638817,-28.353966,-32.861202
1.82,98.108261,-28.505016,-33.047939
1.821,99.364647,-28.341314,-32.925308
1.822,98.744949,-28.52939,-33.049561
1.823,100.10329,-28.57061,-33.291283
1.824,99.641243,-28.54582,-33.272747
1.825,100.61787,-28.936701,-33.571438
1.826,101.09011,-28.733213,-33.289124
1.827,101.14939,-29.034086,-33.520279
1.828,101.12648,-28.857231,-33.613766
1.829,101.62706,-29.159126,-33.782955
1.83,101.51552,-29.016848,-33.681591
1.831,101.92134,-29.089636,-33.76297
1.832,102.78242,-29.006697,-33.666832
1.833,102.99678,-29.134701,-33.832211
1.834,103.05333,-29.36034,-33.988121
1.835,103.091,-29.391697,-34.115246
1.836,103.99293,-29.522837,-34.212139
1.837,104.14599,-29.541452,-34.226311
1.838,104.33937,-29.724806,-34.411877
1.839,104.20572,-29.515108,-34.240444
1.84,105.56673,-29.728365,-34.385086
1.841,105.70766,-29.833904,-34.439156
1.842,106.08985,-29.659359,-34.529076
1.843,106.75747,-30.175154,-34.879272
1.844,106.62428,-30.0016,-34.699097
1.845,107.41075,-30.249033,-34.903969
1.846,108.29084,-30.414351,-35.124458
1.847,107.67268,-30.36698,-35.102436
1.848,108.30965,-30.283522,-35.083424
1.849,108.98339,-30.351465,-35.210712
1.85,109.14449,-30.394007,-35.103161
1.851,110.79944,-30.512836,-35.310108
1.852,110.63237,-30.568798,-35.380405
1.853,110.54393,-30.647568,-35.497208
1.854,111.22166,-30.776634,-35.596199
1.855,111.93677,-30.937534,-35.836586
1.856,112.2368,-30.868917,-35.831249
1.857,112.11742,-30.927656,-35.788376
1.858,113.38189,-31.209307,-35.951973
1.859,113.5923,-30.992142,-35.983952
1.86,114.42879,-31.285637,-36.191166
1.861,113.83292,-31.381269,-36.135147
1.862,114.98763,-31.246138,-35.983566
1.863,115.73399,-31.312634,-36.264137
1.864,116.58692,-31.592819,-36.44585
1.865,116.46329,-31.450361,-36.477631
1.866,117.65955,-31.697996,-36.515079
1.867,117.70169,-31.667053,-36.601849
1.868,117.67284,-31.677271,-36.572811
1.869,118.6804,-31.741449,-36.644417
1.87,120.47767,-31.900665,-36.880211
1.871,121.43928,-32.082787,-36.966133
1.872,121.02673,-32.104115,-37.090115
1.873,122.02188,-32.25066,-37.255516
1.874,121.74856,-32.152504,-37.202885
1.875,123.17642,-32.32555,-37.188084
1.876,123.71134,-32.511318,-37.550396
1.877,123.51559,-32.297421,-37.312988
1.878,124.44639,-32.364056,-37.382481
1.879,124.49998,-32.671436,-37.619698
1.88,124.66592,-32.495174,-37.427841
1.881,126.06255,-32.643318,-37.711376
1.882,128.2023,-32.960934,-38.066284
1.883,128.27365,-32.987926,-37.952496
1.884,128.09367,-33.035381,-37.941437
1.885,130.34998,-33.203941,-38.164063
1.886,129.3735,-32.932739,-38.10833
1.887,129.76457,-33.058647,-38.094551
1.888,132.11435,-33.150547,-38.224224
1.889,131.05792,-33.183167,-38.281754
1.89,131.63504,-33.529449,-38.433884
1.891,133.93512,-33.351097,-38.523182
1.892,133.85457,-33.559395,-38.731945
1.893,134.68542,-33.576344,-38.734905
1.894,135.60388,-33.670841,-38.757355
1.895,136.34482,-33.900116,-39.00032
1.896,137.03598,-33.748264,-38.917011
1.897,137.27975,-33.628227,-38.771412
1.898,136.50923,-33.820889,-38.898258
1.899,138.26483,-34.196335,-39.341095
1.9,138.97964,-34.20594,-39.305218
1.901,139.81082,-34.020298,-39.073711
1.902,140.82858,-34.253933,-39.242168
1.903,141.01999,-34.433388,-39.519985
1.904,142.29979,-34.418831,-39.467728
1.905,142.66281,-34.422409,-39.653065
1.906,142.80589,-34.470703,-39.533726
1.907,143.82991,-34.797695,-39.707664
1.908,143.19922,-34.472637,-39.688824
1.909,145.05983,-34.541195,-39.950619
1.91,145.11809,-34.802616,-39.885517
1.911,147.02162,-35.066734,-40.154633
1.912,147.2975,-35.070705,-40.206734
1.913,146.73956,-34.934448,-40.265308
1.914,147.51967,-35.207912,-40.289318
1.915,148.78537,-35.223328,-40.356701
1.916,149.72087,-35.207699,-40.46735
1.917,149.85855,-35.130272,-40.450684
1.918,149.76903,-35.335514,-40.483227
1.919,151.43004,-35.51152,-40.811642
1.92,152.49612,-35.714413,-40.94791
1.921,152.03709,-35.520485,-40.776783
1.922,151.75606,-35.932259,-41.038334
1.923,153.76842,-35.871174,-41.099003
1.924,154.45235,-35.907085,-41.207443
1.925,154.24977,-35.998726,-41.190388
1.926,153.85896,-35.931179,-41.237988
1.927,155.28297,-36.174702,-41.588223
1.928,156.25372,-36.109459,-41.530933
1.929,157.73044,-36.333225,-41.503307
1.93,157.98607,-36.354145,-41.684422
1.931,158.44952,-36.34325,-41.653519
1.932,158.79922,-36.364864,-41.775177
1.933,158.53148,-36.461868,-41.765541
1.934,160.00487,-36.555557,-41.828583
1.935,159.61778,-36.595631,-42.043697
1.936,160.23633,-36.837818,-42.001957
1.937,161.36452,-37.053822,-42.205093
1.938,161.89203,-37.096767,-42.476864
1.939,161.89732,-37.019035,-42.261955
1.94,162.44119,-36.982697,-42.318832
1.941,162.10399,-37.212936,-42.462662
1.942,163.34468,-37.232738,-42.403954
1.943,164.08563,-37.326187,-42.679504
1.944,164.18265,-37.380447,-42.598888
1.945,163.87466,-37.570656,-42.840122
1.946,165.18889,-37.460243,-42.835869
1.947,165.3037,-37.643204,-42.995983
1.948,165.78499,-37.712627,-43.154629
1.949,165.94946,-37.875793,-43.218716
1.95,166.5648,-37.80526,-43.214249
1.951,166.13586,-37.851559,-43.247665
1.952,167.48297,-37.957817,-43.37936
1.953,166.6154,-38.104031,-43.502594
1.954,168.37369,-38.199413,-43.496677
1.955,168.21371,-38.598595,-43.70129
1.956,169.49158,-38.34116,-43.585606
1.957,168.4313,-38.609192,-43.925594
1.958,168.94356,-38.652096,-44.038143
1.959,169.75316,-38.606972,-44.077522
1.96,169.99001,-38.53323,-43.971222
1.961,170.81361,-38.822388,-44.041298
1.962,170.05066,-38.608238,-44.015594
1.963,170.52867,-38.786354,-44.154003
1.964,170.50169,-38.770649,-44.242092
1.965,170.72275,-38.966068,-44.337078
1.966,171.98103,-39.032669,-44.408012
1.967,171.67572,-39.342304,-44.817848
1.968,171.88182,-39.424118,-44.752102
1.969,172.73581,-39.473103,-44.855705
1.97,172.71504,-39.377369,-44.806332
1.971,172.31596,-39.416328,-44.834213
1.972,173.06503,-39.610691,-45.006027
1.973,173.62123,-39.445797,-44.889847
1.974,172.95877,-39.752728,-45.296104
1.975,173.98143,-40.048496,-45.234142
1.976,173.7525,-39.964931,-45.437702
1.977,174.04959,-40.058617,-45.473274
1.978,175.0697,-40.268024,-45.448273
1.979,174.39178,-40.252865,-45.626556
1.98,175.73732,-40.237675,-45.699173
1.981,175.67667,-40.323708,-45.676327
1.982,175.65152,-40.55106,-46.008751
1.983,176.31686,-40.50827,-45.951546
1.984,176.5954,-40.680679,-46.063248
1.985,176.62004,-40.665565,-46.155048
1.986,175.76547,-40.752823,-46.258492
1.987,176.84418,-40.789261,-46.279922
1.988,176.88802,-40.808422,-46.424057
1.989,176.91409,-40.895737,-46.243504
1.99,177.36438,-40.900593,-46.416557
1.991,177.2122,-41.0275,-46.532299
1.992,177.25755,-41.355457,-46.767056
1.993,178.21838,-41.332096,-46.813133
1.994,178.0873,-41.277611,-46.875763
1.995,177.78252,-41.313049,-46.739273
1.996,178.40388,-41.37859,-46.892551
1.997,177.98756,-41.543877,-47.199535
1.998,178.20152,-41.680073,-47.148338
1.999,178.50987,-41.850945,-47.326569
2,178.83839,-41.872383,-47.27586
2.001,179.16879,-41.789764,-47.400864
2.002,179.15169,-42.021141,-47.489052
2.003,179.11455,-41.980869,-47.41618
2.004,180.13985,-41.994999,-47.443043
2.005,180.28036,-42.348736,-47.831272
2.006,179.70898,-42.195621,-47.705711
2.007,179.87193,-42.098522,-47.539867
2.008,180.40839,-42.436787,-47.825298
2.009,180.07803,-42.534359,-48.113323
2.01,179.80444,-42.650124,-48.086128
2.011,180.49345,-42.682636,-48.309669
2.012,180.64822,-42.697426,-48.25602
2.013,181.0345,-42.72739,-48.413074
2.014,180.81332,-43.097561,-48.427696
2.015,180.78758,-42.936413,-48.464218
2.016,180.80231,-43.345779,-48.851292
2.017,181.10216,-43.267193,-48.809284
2.018,180.97604,-42.969398,-48.553349
2.019,180.75594,-43.156635,-48.779076
2.02,181.15213,-43.342628,-48.922085
2.021,181.7086,-43.592346,-49.18071
2.022,180.93547,-43.418453,-48.982254
2.023,181.73076,-43.824806,-49.262554
2.024,182.05914,-43.75375,-49.29026
2.025,181.24431,-43.810753,-49.368759
2.026,182.26627,-43.848637,-49.494511
2.027,181.8188,-43.836277,-49.520847
2.028,182.27348,-44.041267,-49.55006
2.029,181.91362,-44.166985,-49.613483
2.03,182.24084,-44.014111,-49.61871
2.031,182.41055,-44.190178,-49.696152
2.032,182.79106,-44.304291,-49.763123
2.033,182.68396,-44.428455,-50.053234
2.034,183.22881,-44.448353,-49.97139
2.035,181.97173,-44.587502,-50.141304
2.036,182.78285,-44.815804,-50.321671
2.037,182.47508,-44.80162,-50.272533
2.038,182.42337,-44.950123,-50.419044
2.039,183.57661,-45.063179,-50.523552
2.04,183.44939,-44.929661,-50.514198
2.041,183.63223,-45.183285,-50.841888
2.042,183.56726,-45.221531,-50.83054
2.043,183.88171,-45.07959,-50.685406
2.044,183.7233,-45.423389,-51.11647
2.045,183.38316,-45.400978,-50.837631
2.046,183.81184,-45.454494,-51.086609
2.047,183.56714,-45.722378,-51.174679
2.048,183.87424,-45.661842,-51.221199
2.049,183.75003,-45.849579,-51.561749
2.05,183.03471,-45.919102,-51.606842
2.051,184.00513,-45.811142,-51.666241
2.052,183.77206,-46.045479,-51.617283
2.053,183.69107,-46.091526,-51.687462
2.054,183.92422,-46.080044,-51.717972
2.055,183.93195,-46.123631,-51.873253
2.056,183.97931,-46.235188,-51.847584
2.057,183.34206,-46.297955,-51.996819
2.058,183.43202,-46.57037,-52.306858
2.059,183.74187,-46.621796,-52.42786
2.06,183.42104,-46.642258,-52.142044
2.061,184.24495,-46.694027,-52.331051
2.062,184.25102,-46.686035,-52.313015
2.063,184.52884,-46.786877,-52.425987
2.064,184.20439,-46.93327,-52.684315
2.065,183.76591,-46.833061,-52.655071
2.066,184.28889,-46.964878,-52.63596
2.067,184.37379,-47.103825,-52.774277
2.068,184.03435,-47.149136,-52.989483
2.069,184.38252,-47.124233,-52.957355
2.07,184.03127,-47.371613,-53.00882
2.071,184.30368,-47.500324,-53.235542
2.072,184.18852,-47.536964,-53.176792
2.073,184.0094,-47.698967,-53.283638
2.074,184.58121,-47.495369,-53.204353
2.075,184.2435,-47.823429,-53.495415
2.076,184.27014,-47.921085,-53.674114
2.077,184.16013,-47.97998,-53.535137
2.078,184.63326,-48.195889,-53.74881
2.079,184.34059,-48.180412,-53.833523
2.08,184.00731,-48.219749,-53.959023
2.081,184.51599,-48.32209,-54.036343
2.082,184.45976,-48.599205,-54.290974
2.083,184.3868,-48.520584,-54.214924
2.084,184.07007,-48.646534,-54.21563
2.085,184.20654,-48.587254,-54.402649
2.086,184.03551,-48.510117,-54.38084
2.087,183.84828,-48.713917,-54.548553
2.088,184.52885,-48.858109,-54.554344
2.089,184.36702,-48.862968,-54.717987
2.09,184.48799,-49.195221,-54.946613
2.091,184.05055,-49.116074,-54.903988
2.092,184.68341,-49.347824,-55.125565
2.093,184.20399,-49.059319,-55.037132
2.094,184.81688,-49.371178,-55.08429
2.095,184.3075,-49.340744,-55.122826
2.096,184.9819,-49.590309,-55.349171
2.097,184.58476,-49.634449,-55.314228
2.098,184.43561,-49.641117,-55.422092
2.099,184.47423,-49.677551,-55.342739
2.1,183.90642,-49.794346,-55.579571
2.101,184.222,-49.846195,-55.660484
2.102,184.54596,-50.014652,-55.688534
2.103,184.19785,-50.168751,-56.041782
2.104,184.14037,-50.083847,-55.800098
2.105,184.44106,-50.259239,-56.075733
2.106,184.59221,-50.303101,-56.068455
2.107,184.59529,-50.425388,-56.16349
2.108,184.0677,-50.584587,-56.415482
2.109,184.80754,-50.552074,-56.262062
2.11,184.08205,-50.623108,-56.496578
2.111,184.05956,-50.850857,-56.548176
2.112,184.22029,-50.810131,-56.303047
2.113,183.95161,-50.92429,-56.654778
2.114,184.40121,-51.091763,-56.736881
2.115,183.93575,-51.154884,-56.801632
2.116,184.19475,-50.893345,-56.840515
2.117,183.80713,-51.036194,-56.800217
2.118,184.09779,-51.243782,-57.034267
2.119,184.04317,-51.411549,-57.188103
2.12,183.86964,-51.087914,-56.981609
2.121,183.42657,-51.436527,-56.981289
2.122,183.45056,-51.474445,-57.230953
2.123,183.5795,-51.489147,-57.114197
2.124,184.03082,-51.895889,-57.665169
2.125,183.35542,-51.503498,-57.495693
2.126,183.67514,-51.785133,-57.648708
2.127,183.8098,-51.833935,-57.540485
2.128,183.24361,-51.819565,-57.680523
2.129,183.11304,-52.041058,-57.519886
2.13,183.59686,-51.900017,-57.835659
2.131,183.25244,-52.308411,-57.78754
2.132,183.35579,-52.056046,-57.981693
2.133,183.16061,-52.440041,-58.355061
2.134,183.36221,-52.232216,-58.045898
2.135,183.38393,-52.706799,-58.469303
2.136,183.45827,-52.544098,-58.409977
2.137,183.26476,-52.503613,-58.38868
2.138,182.7052,-52.71315,-58.503029
2.139,182.86067,-52.968483,-58.55431
2.14,182.8905,-52.85247,-58.416355
2.141,183.09636,-52.710194,-58.647255
2.142,183.10912,-53.044415,-58.772694
2.143,183.06055,-53.087654,-58.860352
2.144,183.33286,-53.134727,-59.055038
2.145,183.2655,-53.145966,-59.215172
2.146,182.84756,-53.561863,-59.226345
2.147,182.91939,-53.482098,-59.452663
2.148,182.93385,-53.692978,-59.347843
2.149,182.5255,-53.683483,-59.522717
2.15,183.05632,-53.731728,-59.547665
2.151,182.6852,-53.880714,-59.866734
2.152,182.8215,-53.93528,-59.590725
2.153,182.56067,-53.916325,-59.848114
2.154,182.33871,-54.14082,-59.96624
2.155,182.04913,-54.174332,-60.000134
2.156,182.58423,-54.189476,-60.001438
2.157,182.73553,-54.360783,-60.115448
2.158,182.18745,-54.490398,-60.312649
2.159,182.53528,-54.220627,-60.181938
2.16,181.75514,-54.34581,-60.166206
2.161,182.13129,-54.534077,-60.408852
2.162,181.96092,-54.58144,-60.467514
2.163,182.15733,-54.604538,-60.614632
2.164,181.78145,-54.941204,-60.561649
2.165,182.07407,-55.035969,-60.791729
2.166,182.04568,-54.926273,-60.746372
2.167,181.60764,-55.137852,-61.112103
2.168,181.82124,-55.131199,-61.070137
2.169,182.24782,-55.051971,-60.991253
2.17,181.86542,-55.407265,-61.287754
2.171,181.98502,-55.358738,-60.971584
2.172,181.66882,-55.626934,-61.420525
2.173,181.35141,-55.366402,-61.342831
2.174,181.40112,-55.640579,-61.2304
2.175,181.52495,-55.816383,-61.490616
2.176,181.28992,-55.731915,-61.602024
2.177,181.48236,-55.83778,-61.590431
2.178,181.11099,-55.974106,-61.944084
2.179,181.39285,-56.060432,-61.777233
2.18,180.91469,-56.05621,-61.942795
2.181,181.41347,-56.375416,-62.131512
2.182,181.30684,-56.048267,-61.890911
2.183,180.948,-56.316345,-62.111317
2.184,181.09021,-56.481918,-62.212643
2.185,180.72369,-56.248146,-62.312008
2.186,181.09317,-56.535347,-62.362946
2.187,180.52594,-56.67207,-62.645985
2.188,180.73619,-56.796829,-62.599503
2.189,180.5502,-56.73835,-62.468002
2.19,180.59406,-56.814781,-62.555782
2.191,180.71516,-56.958382,-62.6619
2.192,180.58748,-56.906994,-62.731552
2.193,180.27571,-56.952572,-62.930447
2.194,180.19026,-57.053806,-62.894897
2.195,180.23671,-57.197163,-62.952927
2.196,180.00562,-57.279385,-63.028507
2.197,179.83177,-57.518936,-63.347492
2.198,180.30608,-57.292667,-63.13652
2.199,179.74161,-57.613529,-63.388779
2.2,180.09462,-57.857399,-63.732914
2.201,179.7968,-57.869385,-63.566277
2.202,179.84142,-57.959511,-63.642296
2.203,179.63284,-57.811008,-63.695557
2.204,179.14775,-57.992355,-63.814819
2.205,179.42915,-58.260983,-63.890186
2.206,179.82281,-58.030537,-63.944336
2.207,179.36395,-58.371082,-64.168266
2.208,179.44728,-58.43425,-64.102272
2.209,179.47575,-58.723469,-64.220322
2.21,179.36449,-58.570343,-64.481491
2.211,179.58978,-58.541462,-64.248604
2.212,178.64902,-58.359615,-64.185143
2.213,179.67287,-58.785206,-64.377502
2.214,179.06688,-59.047142,-64.678635
2.215,179.19147,-58.901249,-64.640343
2.216,178.94798,-58.878757,-64.640831
2.217,178.95424,-59.242336,-65.14106
2.218,178.85681,-59.552032,-65.087807
2.219,178.86005,-59.459557,-65.254601
2.22,178.51439,-59.23856,-65.056587
2.221,178.69608,-59.476757,-65.223816
2.222,178.83621,-59.234112,-64.95517
2.223,178.65852,-59.452427,-65.209885
2.224,178.46713,-59.721691,-65.339729
2.225,178.17191,-59.801277,-65.556717
2.226,178.42757,-59.744793,-65.436615
2.227,177.76593,-59.843979,-65.748085
2.228,177.92157,-60.236156,-65.983566
2.229,178.06747,-60.148975,-65.893448
2.23,177.91902,-60.26685,-65.872894
2.231,177.79117,-60.251526,-66.076996
2.232,177.65175,-60.21912,-65.939964
2.233,177.48564,-60.412354,-66.191299
2.234,177.86823,-60.252678,-66.044861
2.235,177.84912,-60.430626,-66.166451
2.236,177.62306,-60.67421,-66.375633
2.237,177.68344,-61.051079,-66.604019
2.238,177.59319,-61.229027,-66.878494
2.239,177.30075,-60.979492,-66.424553
2.24,177.15198,-60.898922,-66.77372
2.241,177.1783,-61.046368,-66.582718
2.242,177.16431,-60.951702,-66.688469
2.243,176.85522,-61.279461,-67.111252
2.244,177.25754,-61.417683,-67.038582
2.245,176.71758,-61.304035,-66.89122
2.246,176.84602,-61.348427,-67.309372
2.247,176.73206,-61.64558,-67.172096
2.248,176.6077,-61.654316,-67.375519
2.249,176.30524,-61.636589,-67.41819
2.25,176.80907,-61.942482,-67.480247
2.251,176.31644,-61.855675,-67.590813
2.252,176.26157,-61.938015,-67.689194
2.253,176.1797,-62.058033,-67.705482
2.254,176.1765,-62.366028,-67.950317
2.255,176.21687,-62.445599,-68.008278
2.256,176.18971,-62.287769,-67.789215
2.257,175.80186,-62.458603,-68.132507
2.258,175.29018,-62.412106,-68.034592
2.259,176.06346,-62.817818,-68.125374
2.26,175.51511,-62.757912,-68.572037
2.261,175.642,-62.742889,-68.313293
2.262,175.63823,-62.603718,-68.458832
2.263,175.62482,-62.938057,-68.995598
2.264,175.38673,-62.916813,-68.800896
2.265,175.20554,-63.024963,-68.642082
2.266,175.30215,-63.086491,-68.913589
2.267,175.3804,-63.192917,-68.877739
2.268,175.35786,-63.41869,-69.168053
2.269,175.35905,-63.406471,-68.99543
2.27,174.70908,-63.665936,-69.194061
2.271,175.03482,-63.561466,-69.447762
2.272,174.71069,-63.662617,-69.579178
2.273,174.49399,-63.95525,-69.506668
2.274,174.92229,-63.69463,-69.562119
2.275,175.01169,-63.947128,-69.636063
2.276,174.5979,-64.080292,-69.771164
2.277,174.01295,-64.149231,-69.710526
2.278,174.29182,-64.109772,-69.754311
2.279,174.511,-64.400467,-70.05233
2.28,174.36362,-64.381561,-70.137619
2.281,173.96777,-64.316032,-70.198593
2.282,174.06047,-64.669243,-70.384911
2.283,173.83966,-64.617889,-70.165924
2.284,173.77029,-64.693588,-70.493034
2.285,173.71017,-65.110634,-70.529922
2.286,173.37569,-64.724075,-70.647354
2.287,173.86295,-64.721786,-70.766426
2.288,173.81859,-65.168846,-70.793213
2.289,173.41013,-64.800201,-70.437843
2.29,173.67859,-64.820656,-70.657852
2.291,173.25447,-65.33699,-71.04583
2.292,173.45081,-65.468292,-71.128105
2.293,173.03001,-65.637466,-71.189316
2.294,173.0136,-65.378029,-71.01516
2.295,172.97447,-65.480354,-71.200073
2.296,172.748,-65.627281,-71.172485
2.297,173.00169,-65.36615,-71.160995
2.298,172.72462,-65.579262,-71.410255
2.299,172.71118,-65.844353,-71.600784
2.3,172.69273,-66.127403,-71.924133
2.301,172.50679,-66.039085,-71.796219
2.302,172.37253,-66.186348,-71.663567
2.303,172.44351,-66.060417,-71.826149
2.304,172.71265,-65.911003,-71.482658
2.305,172.19597,-66.138786,-71.994316
2.306,172.05241,-66.35128,-71.916992
2.307,172.03601,-66.602135,-71.963402
2.308,172.0399,-66.581627,-72.263168
2.309,171.44614,-66.705132,-72.333672
2.31,172.15929,-66.569405,-72.240746
2.311,171.44476,-66.748207,-72.483986
2.312,171.43423,-66.958862,-72.570778
2.313,171.30363,-67.193329,-72.685646
2.314,171.17314,-67.184006,-72.62706
2.315,171.30739,-67.142212,-72.838242
2.316,171.36842,-67.250694,-72.846985
