"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","dB(S(2,2)) []","dB(S(3,1)) []","dB(S(3,2)) []","dB(S(3,3)) []"
1.624,-15.22234185678,-3.45721386185713,-16.1345763285128,-3.4524461904049,-10.0423239043669,-16.0876679808068
1.625,-15.2266695055841,-3.45722755044484,-16.1381146577026,-3.45246191590531,-10.0466935306384,-16.0910954939024
1.626,-15.2309985343781,-3.4572413369071,-16.1416408101609,-3.45247770877924,-10.0510644171035,-16.0945110506057
1.627,-15.2353289351816,-3.45725522166025,-16.1451547635088,-3.45249356946006,-10.0554365682104,-16.0979146297025
1.628,-15.2396606998432,-3.45726920512398,-16.1486564954954,-3.45250949838478,-10.0598099884059,-16.1013062101057
1.629,-15.2439938200402,-3.45728328772129,-16.1521459839987,-3.45252549599397,-10.0641846821361,-16.1046857708555
1.63,-15.2483282872773,-3.45729746987853,-16.1556232070262,-3.45254156273181,-10.0685606538458,-16.1080532911204
1.631,-15.2526640928862,-3.45731175202535,-16.1590881427158,-3.45255769904606,-10.0729379079789,-16.1114087501983
1.632,-15.2570012280246,-3.45732613459474,-16.1625407693367,-3.45257390538806,-10.0773164489779,-16.1147521275165
1.633,-15.2613396836757,-3.45734061802299,-16.1659810652898,-3.45259018221272,-10.0816962812844,-16.1180834026328
1.634,-15.265679450647,-3.45735520274969,-16.1694090091088,-3.45260652997853,-10.086077409339,-16.1214025552365
1.635,-15.2700205195696,-3.45736988921774,-16.1728245794608,-3.45262294914753,-10.0904598375807,-16.1247095651485
1.636,-15.2743628808978,-3.45738467787334,-16.1762277551469,-3.45263944018533,-10.0948435704478,-16.1280044123225
1.637,-15.2787065249079,-3.45739956916599,-16.1796185151035,-3.45265600356106,-10.0992286123772,-16.1312870768455
1.638,-15.2830514416975,-3.45741456354844,-16.1829968384022,-3.45267263974744,-10.1036149678046,-16.1345575389383
1.639,-15.2873976211849,-3.45742966147677,-16.1863627042512,-3.4526893492207,-10.1080026411644,-16.1378157789569
1.64,-15.291745053108,-3.45744486341031,-16.189716091996,-3.45270613246059,-10.1123916368901,-16.1410617773923
1.641,-15.296093727024,-3.45746016981167,-16.1930569811195,-3.45272298995042,-10.1167819594135,-16.1442955148717
1.642,-15.300443632308,-3.45747558114672,-16.1963853512436,-3.45273992217701,-10.1211736131656,-16.1475169721591
1.643,-15.3047947581528,-3.4574910978846,-16.1997011821293,-3.45275692963066,-10.1255666025757,-16.1507261301561
1.644,-15.3091470935678,-3.45750672049767,-16.2030044536776,-3.45277401280523,-10.1299609320721,-16.1539229699023
1.645,-15.3135006273782,-3.4575224494616,-16.2062951459301,-3.45279117219804,-10.1343566060818,-16.1571074725761
1.646,-15.3178553482245,-3.45753828525526,-16.2095732390701,-3.45280840830991,-10.1387536290301,-16.1602796194953
1.647,-15.3222112445615,-3.45755422836075,-16.2128387134228,-3.45282572164517,-10.1431520053415,-16.163439392118
1.648,-15.3265683046575,-3.45757027926344,-16.2160915494562,-3.45284311271159,-10.1475517394388,-16.166586772043
1.649,-15.3309265165938,-3.45758643845188,-16.2193317277819,-3.45286058202046,-10.1519528357435,-16.1697217410105
1.65,-15.3352858682635,-3.45760270641787,-16.2225592291556,-3.45287813008648,-10.1563552986758,-16.1728442809029
1.651,-15.3396463473713,-3.45761908365642,-16.2257740344779,-3.45289575742786,-10.1607591326543,-16.1759543737451
1.652,-15.3440079414323,-3.45763557066572,-16.2289761247949,-3.45291346456624,-10.1651643420965,-16.1790520017056
1.653,-15.3483706377712,-3.4576521679472,-16.2321654812991,-3.45293125202669,-10.1695709314181,-16.1821371470968
1.654,-15.352734423522,-3.45766887600545,-16.2353420853295,-3.45294912033773,-10.1739789050337,-16.1852097923755
1.655,-15.3570992856269,-3.45768569534826,-16.2385059183729,-3.45296707003132,-10.1783882673563,-16.1882699201442
1.656,-15.3614652108353,-3.45770262648659,-16.2416569620642,-3.45298510164282,-10.1827990227973,-16.1913175131507
1.657,-15.3658321857038,-3.45771966993459,-16.2447951981872,-3.45300321571101,-10.1872111757668,-16.1943525542896
1.658,-15.3702001965948,-3.45773682620956,-16.2479206086751,-3.45302141277809,-10.1916247306734,-16.1973750266026
1.659,-15.3745692296758,-3.45775409583197,-16.2510331756112,-3.45303969338963,-10.196039691924,-16.2003849132788
1.66,-15.378939270919,-3.45777147932543,-16.2541328812296,-3.45305805809462,-10.2004560639241,-16.2033821976559
1.661,-15.3833103061004,-3.4577889772167,-16.2572197079157,-3.45307650744541,-10.2048738510777,-16.20636686322
1.662,-15.3876823207989,-3.45780659003568,-16.260293638207,-3.45309504199773,-10.2092930577871,-16.2093388936072
1.663,-15.3920553003958,-3.45782431831541,-16.2633546547935,-3.45311366231069,-10.2137136884531,-16.2122982726031
1.664,-15.3964292300738,-3.45784216259203,-16.2664027405186,-3.45313236894672,-10.218135747475,-16.2152449841441
1.665,-15.4008040948165,-3.45786012340482,-16.2694378783793,-3.45315116247165,-10.2225592392503,-16.2181790123178
1.666,-15.4051798794077,-3.45787820129614,-16.2724600515271,-3.45317004345461,-10.226984168175,-16.2211003413634
1.667,-15.4095565684303,-3.45789639681147,-16.2754692432686,-3.45318901246809,-10.2314105386435,-16.2240089556725
1.668,-15.4139341462662,-3.45791471049937,-16.278465437066,-3.45320807008786,-10.2358383550485,-16.2269048397894
1.669,-15.4183125970948,-3.45793314291151,-16.2814486165375,-3.45322721689306,-10.2402676217809,-16.2297879784118
1.67,-15.422691904893,-3.4579516946026,-16.2844187654583,-3.4532464534661,-10.2446983432302,-16.2326583563914
1.671,-15.4270720534341,-3.45797036613044,-16.2873758677607,-3.4532657803927,-10.2491305237841,-16.2355159587343
1.672,-15.431453026287,-3.4579891580559,-16.2903199075352,-3.45328519826187,-10.2535641678285,-16.2383607706014
1.673,-15.4358348068158,-3.45800807094288,-16.2932508690306,-3.45330470766588,-10.2579992797476,-16.2411927773093
1.674,-15.4402173781789,-3.45802710535832,-16.2961687366545,-3.45332430920029,-10.262435863924,-16.2440119643306
1.675,-15.4446007233284,-3.45804626187223,-16.2990734949744,-3.45334400346392,-10.2668739247385,-16.2468183172943
1.676,-15.4489848250092,-3.45806554105762,-16.3019651287177,-3.45336379105884,-10.2713134665699,-16.2496118219866
1.677,-15.4533696657585,-3.45808494349051,-16.3048436227725,-3.45338367259034,-10.2757544937957,-16.2523924643509
1.678,-15.457755227905,-3.45810446974996,-16.3077089621879,-3.45340364866697,-10.2801970107912,-16.2551602304891
1.679,-15.4621414935683,-3.45812412041802,-16.310561132175,-3.4534237199005,-10.28464102193,-16.2579151066612
1.68,-15.4665284446582,-3.45814389607971,-16.3134001181067,-3.45344388690589,-10.289086531584,-16.2606570792864
1.681,-15.4709160628738,-3.45816379732307,-16.3162259055189,-3.45346415030134,-10.2935335441232,-16.2633861349432
1.682,-15.475304329703,-3.45818382473908,-16.3190384801105,-3.45348451070821,-10.2979820639158,-16.2661022603702
1.683,-15.479693226422,-3.45820397892172,-16.3218378277444,-3.45350496875107,-10.302432095328,-16.2688054424664
1.684,-15.4840827340942,-3.4582242604679,-16.3246239344472,-3.45352552505765,-10.3068836427242,-16.2714956682914
1.685,-15.4884728335699,-3.45824466997748,-16.3273967864107,-3.45354618025884,-10.311336710467,-16.2741729250664
1.686,-15.4928635054853,-3.45826520805328,-16.3301563699914,-3.45356693498869,-10.315791302917,-16.2768372001741
1.687,-15.4972547302623,-3.45828587530103,-16.3329026717118,-3.4535877898844,-10.320247424433,-16.2794884811597
1.688,-15.5016464881074,-3.45830667232937,-16.3356356782602,-3.4536087455863,-10.3247050793718,-16.2821267557306
1.689,-15.5060387590111,-3.45832759974988,-16.3383553764915,-3.45362980273784,-10.3291642720882,-16.2847520117576
1.69,-15.5104315227476,-3.45834865817702,-16.3410617534277,-3.45365096198557,-10.3336250069351,-16.2873642372748
1.691,-15.5148247588736,-3.45836984822813,-16.3437547962582,-3.45367222397917,-10.3380872882635,-16.2899634204802
1.692,-15.5192184467282,-3.45839117052346,-16.3464344923402,-3.4536935893714,-10.3425511204224,-16.292549549736
1.693,-15.5236125654319,-3.45841262568611,-16.3491008291991,-3.45371505881808,-10.3470165077587,-16.2951226135692
1.694,-15.528007093886,-3.45843421434205,-16.3517537945295,-3.45373663297813,-10.3514834546175,-16.2976826006718
1.695,-15.5324020107722,-3.45845593712009,-16.3543933761945,-3.45375831251352,-10.3559519653416,-16.3002294999012
1.696,-15.5367972945518,-3.45847779465189,-16.3570195622271,-3.45378009808927,-10.3604220442721,-16.3027633002809
1.697,-15.541192923465,-3.45849978757193,-16.3596323408304,-3.45380199037341,-10.3648936957477,-16.3052839910003
1.698,-15.5455888755303,-3.45852191651755,-16.3622317003775,-3.45382399003703,-10.3693669241054,-16.3077915614155
1.699,-15.5499851285442,-3.45854418212883,-16.3648176294125,-3.45384609775423,-10.3738417336798,-16.3102860010496
1.7,-15.55438166008,-3.45856658504871,-16.3673901166506,-3.4538683142021,-10.3783181288037,-16.3127672995928
1.701,-15.5587784474879,-3.4585891259229,-16.3699491509782,-3.45389064006074,-10.3827961138076,-16.3152354469033
1.702,-15.5631754678938,-3.45861180539988,-16.3724947214541,-3.4539130760132,-10.3872756930201,-16.3176904330069
1.703,-15.5675726981989,-3.45863462413089,-16.3750268173089,-3.45393562274554,-10.3917568707673,-16.3201322480979
1.704,-15.5719701150793,-3.45865758276997,-16.377545427946,-3.45395828094675,-10.3962396513737,-16.3225608825393
1.705,-15.5763676949851,-3.45868068197385,-16.3800505429416,-3.45398105130878,-10.4007240391613,-16.3249763268629
1.706,-15.5807654141403,-3.45870392240203,-16.3825421520453,-3.4540039345265,-10.4052100384499,-16.3273785717699
1.707,-15.5851632485414,-3.45872730471674,-16.3850202451802,-3.45402693129771,-10.4096976535573,-16.329767608131
1.708,-15.5895611739577,-3.45875082958289,-16.3874848124436,-3.45405004232312,-10.4141868887991,-16.3321434269869
1.709,-15.5939591659302,-3.45877449766812,-16.3899358441066,-3.45407326830636,-10.4186777484886,-16.3345060195483
1.71,-15.5983571997713,-3.45879830964275,-16.3923733306154,-3.45409660995391,-10.423170236937,-16.3368553771965
1.711,-15.602755250564,-3.45882226617978,-16.3947972625906,-3.45412006797515,-10.4276643584532,-16.3391914914836
1.712,-15.6071532931615,-3.45884636795489,-16.3972076308283,-3.45414364308231,-10.432160117344,-16.3415143541325
1.713,-15.6115513021869,-3.45887061564639,-16.3996044262999,-3.45416733599047,-10.4366575179137,-16.3438239570376
1.714,-15.615949252032,-3.45889500993525,-16.4019876401526,-3.45419114741757,-10.4411565644646,-16.3461202922648
1.715,-15.6203471168575,-3.45891955150509,-16.4043572637097,-3.45421507808434,-10.4456572612967,-16.3484033520516
1.716,-15.6247448705919,-3.45894424104212,-16.4067132884708,-3.45423912871436,-10.4501596127075,-16.3506731288079
1.717,-15.6291424869314,-3.45896907923518,-16.4090557061118,-3.45426330003397,-10.4546636229924,-16.3529296151154
1.718,-15.6335399393392,-3.4589940667757,-16.4113845084858,-3.45428759277234,-10.4591692964444,-16.3551728037288
1.719,-15.6379372010447,-3.45901920435771,-16.4136996876226,-3.45431200766138,-10.4636766373543,-16.3574026875752
1.72,-15.6423342450436,-3.45904449267779,-16.4160012357296,-3.45433654543578,-10.4681856500105,-16.3596192597548
1.721,-15.6467310440969,-3.4590699324351,-16.4182891451917,-3.45436120683298,-10.472696338699,-16.3618225135409
1.722,-15.6511275707308,-3.45909552433133,-16.4205634085713,-3.45438599259314,-10.4772087077036,-16.3640124423802
1.723,-15.6555237972357,-3.45912126907074,-16.4228240186091,-3.45441090345917,-10.4817227613055,-16.366189039893
1.724,-15.6599196956662,-3.45914716736009,-16.4250709682237,-3.45443594017666,-10.4862385037838,-16.3683522998733
1.725,-15.6643152378406,-3.45917321990865,-16.4273042505125,-3.45446110349392,-10.4907559394149,-16.3705022162889
1.726,-15.6687103953398,-3.45919942742821,-16.4295238587512,-3.45448639416193,-10.4952750724731,-16.372638783282
1.727,-15.6731051395078,-3.45922579063302,-16.4317297863942,-3.45451181293435,-10.4997959072301,-16.3747619951689
1.728,-15.6774994414506,-3.45925231023984,-16.4339220270752,-3.4545373605675,-10.5043184479553,-16.3768718464404
1.729,-15.6818932720358,-3.45927898696785,-16.4361005746067,-3.45456303782032,-10.5088426989155,-16.3789683317617
1.73,-15.6862866018924,-3.45930582153872,-16.4382654229808,-3.4545888454544,-10.5133686643752,-16.3810514459731
1.731,-15.6906794014101,-3.45933281467652,-16.4404165663689,-3.45461478423396,-10.5178963485964,-16.3831211840895
1.732,-15.6950716407393,-3.45935996710778,-16.442553999122,-3.45464085492578,-10.5224257558386,-16.3851775413009
1.733,-15.69946328979,-3.4593872795614,-16.444677715771,-3.45466705829925,-10.5269568903588,-16.3872205129725
1.734,-15.703854318232,-3.45941475276871,-16.4467877110267,-3.45469339512637,-10.5314897564116,-16.3892500946447
1.735,-15.7082446954943,-3.45944238746342,-16.4488839797798,-3.45471986618164,-10.536024358249,-16.3912662820332
1.736,-15.7126343907646,-3.45947018438158,-16.4509665171012,-3.45474647224214,-10.5405607001205,-16.3932690710293
1.737,-15.717023372989,-3.45949814426164,-16.4530353182423,-3.45477321408749,-10.5450987862732,-16.3952584576998
1.738,-15.7214116108714,-3.45952626784436,-16.4550903786345,-3.4548000924998,-10.5496386209515,-16.3972344382873
1.739,-15.7257990728737,-3.45955455587286,-16.45713169389,-3.45482710826372,-10.5541802083973,-16.39919700921
1.74,-15.7301857272147,-3.45958300909254,-16.4591592598015,-3.45485426216636,-10.5587235528499,-16.401146167062
1.741,-15.7345715418703,-3.45961162825114,-16.4611730723423,-3.45488155499732,-10.5632686585462,-16.4030819086133
1.742,-15.7389564845728,-3.45964041409867,-16.4631731276665,-3.45490898754866,-10.5678155297204,-16.4050042308098
1.743,-15.7433405228107,-3.45966936738742,-16.4651594221089,-3.45493656061488,-10.572364170604,-16.4069131307734
1.744,-15.7477236238285,-3.45969848887193,-16.4671319521855,-3.45496427499292,-10.576914585426,-16.4088086058022
1.745,-15.7521057546259,-3.45972777930901,-16.4690907145928,-3.45499213148215,-10.5814667784129,-16.4106906533703
1.746,-15.7564868819581,-3.4597572394577,-16.4710357062087,-3.45502013088431,-10.5860207537884,-16.4125592711279
1.747,-15.7608669723351,-3.45978687007924,-16.4729669240918,-3.45504827400355,-10.5905765157736,-16.4144144569016
1.748,-15.7652459920214,-3.4598166719371,-16.474884365482,-3.4550765616464,-10.595134068587,-16.4162562086939
1.749,-15.7696239070357,-3.45984664579691,-16.4767880278002,-3.45510499462173,-10.5996934164445,-16.4180845246836
1.75,-15.774000683151,-3.45987679242652,-16.4786779086484,-3.45513357374077,-10.6042545635591,-16.4198994032259
1.751,-15.7783762858937,-3.4599071125959,-16.4805540058096,-3.45516229981706,-10.6088175141414,-16.4217008428518
1.752,-15.7827506805438,-3.4599376070772,-16.4824163172483,-3.45519117366646,-10.6133822723991,-16.4234888422688
1.753,-15.7871238321343,-3.4599682766447,-16.4842648411097,-3.45522019610716,-10.6179488425374,-16.4252634003607
1.754,-15.7914957054514,-3.45999912207478,-16.4860995757204,-3.45524936795957,-10.6225172287586,-16.427024516187
1.755,-15.7958662650337,-3.46003014414593,-16.487920519588,-3.45527869004642,-10.6270874352624,-16.4287721889838
1.756,-15.8002354751723,-3.46006134363875,-16.4897276714012,-3.45530816319267,-10.6316594662457,-16.4305064181631
1.757,-15.8046032999107,-3.4600927213359,-16.4915210300298,-3.45533778822552,-10.6362333259026,-16.432227203313
1.758,-15.8089697030442,-3.46012427802209,-16.4933005945244,-3.4553675659744,-10.6408090184247,-16.4339345441974
1.759,-15.8133346481199,-3.4601560144841,-16.4950663641168,-3.45539749727092,-10.6453865480006,-16.4356284407565
1.76,-15.8176980984366,-3.46018793151072,-16.4968183382197,-3.45542758294892,-10.6499659188161,-16.4373088931061
1.761,-15.8220600170442,-3.46022002989277,-16.4985565164264,-3.45545782384437,-10.6545471350545,-16.438975901538
1.762,-15.8264203667443,-3.46025231042305,-16.5002808985112,-3.45548822079542,-10.6591302008961,-16.4406294665195
1.763,-15.8307791100891,-3.46028477389638,-16.5019914844292,-3.45551877464238,-10.6637151205183,-16.442269588694
1.764,-15.8351362093819,-3.4603174211095,-16.5036882743158,-3.45554948622766,-10.6683018980959,-16.4438962688799
1.765,-15.8394916266766,-3.46035025286116,-16.5053712684872,-3.45558035639578,-10.6728905378008,-16.4455095080715
1.766,-15.8438453237779,-3.460383269952,-16.50704046744,-3.45561138599338,-10.6774810438021,-16.4471093074382
1.767,-15.8481972622408,-3.46041647318461,-16.508695871851,-3.45564257586915,-10.6820734202659,-16.4486956683248
1.768,-15.8525474033706,-3.46044986336349,-16.5103374825774,-3.45567392687385,-10.6866676713557,-16.4502685922512
1.769,-15.856895708223,-3.46048344129502,-16.5119653006564,-3.45570543986031,-10.6912638012319,-16.4518280809122
1.77,-15.8612421376036,-3.46051720778747,-16.5135793273053,-3.45573711568334,-10.6958618140523,-16.4533741361776
1.771,-15.8655866520682,-3.46055116365096,-16.515179563921,-3.45576895519982,-10.7004617139715,-16.4549067600919
1.772,-15.8699292119226,-3.46058530969744,-16.5167660120803,-3.4558009592686,-10.7050635051414,-16.4564259548742
1.773,-15.8742697772223,-3.46061964674073,-16.5183386735397,-3.45583312875048,-10.7096671917111,-16.4579317229179
1.774,-15.8786083077727,-3.46065417559644,-16.5198975502349,-3.45586546450829,-10.7142727778265,-16.4594240667909
1.775,-15.8829447631291,-3.46068889708198,-16.5214426442809,-3.45589796740676,-10.7188802676308,-16.4609029892351
1.776,-15.8872791025965,-3.46072381201652,-16.5229739579718,-3.45593063831255,-10.7234896652642,-16.4623684931663
1.777,-15.8916112852294,-3.46075892122104,-16.5244914937806,-3.45596347809426,-10.7281009748641,-16.4638205816741
1.778,-15.8959412698324,-3.46079422551823,-16.5259952543592,-3.45599648762237,-10.7327142005647,-16.4652592580216
1.779,-15.9002690149593,-3.46082972573254,-16.5274852425377,-3.45602966776924,-10.7373293464974,-16.4666845256455
1.78,-15.9045944789142,-3.46086542269011,-16.5289614613248,-3.45606301940909,-10.7419464167907,-16.4680963881554
1.781,-15.9089176197503,-3.46090131721881,-16.5304239139075,-3.45609654341801,-10.74656541557,-16.4694948493342
1.782,-15.9132383952712,-3.46093741014817,-16.5318726036504,-3.4561302406739,-10.7511863469577,-16.4708799131372
1.783,-15.9175567630297,-3.4609737023094,-16.5333075340959,-3.45616411205646,-10.7558092150733,-16.4722515836926
1.784,-15.9218726803289,-3.46101019453535,-16.5347287089642,-3.45619815844721,-10.7604340240332,-16.4736098653007
1.785,-15.9261861042215,-3.46104688766051,-16.5361361321524,-3.45623238072944,-10.765060777951,-16.474954762434
1.786,-15.9304969915105,-3.461083782521,-16.5375298077349,-3.45626677978819,-10.7696894809371,-16.4762862797367
1.787,-15.9348052987487,-3.46112087995453,-16.5389097399628,-3.45630135651026,-10.7743201370988,-16.4776044220249
1.788,-15.9391109822393,-3.46115818080038,-16.5402759332637,-3.45633611178416,-10.7789527505406,-16.4789091942857
1.789,-15.9434139980357,-3.46119568589942,-16.5416283922417,-3.45637104650011,-10.7835873253637,-16.4802006016777
1.79,-15.9477143019417,-3.46123339609406,-16.5429671216767,-3.45640616155005,-10.7882238656664,-16.4814786495301
1.791,-15.9520118495119,-3.46127131222823,-16.5442921265246,-3.45644145782754,-10.792862375544,-16.4827433433426
1.792,-15.9563065960512,-3.46130943514742,-16.5456034119165,-3.45647693622785,-10.7975028590886,-16.4839946887855
1.793,-15.9605984966157,-3.46134776569856,-16.5469009831591,-3.45651259764785,-10.8021453203892,-16.4852326916989
1.794,-15.9648875060125,-3.46138630473011,-16.5481848457336,-3.45654844298605,-10.8067897635318,-16.4864573580926
1.795,-15.9691735787999,-3.46142505309197,-16.5494550052963,-3.45658447314256,-10.8114361925992,-16.4876686941459
1.796,-15.9734566692876,-3.46146401163549,-16.5507114676774,-3.45662068901907,-10.8160846116713,-16.4888667062074
1.797,-15.9777367315371,-3.46150318121346,-16.5519542388814,-3.45665709151883,-10.8207350248246,-16.4900514007943
1.798,-15.9820137193616,-3.46154256268008,-16.5531833250864,-3.45669368154666,-10.8253874361327,-16.4912227845924
1.799,-15.9862875863267,-3.46158215689094,-16.5543987326439,-3.45673046000889,-10.830041849666,-16.4923808644557
1.8,-15.9905582857501,-3.461621964703,-16.5556004680785,-3.45676742781339,-10.8346982694917,-16.4935256474062
1.801,-15.9948257707023,-3.4616619869746,-16.5567885380876,-3.45680458586948,-10.839356699674,-16.4946571406332
1.802,-15.9990899940067,-3.46170222456542,-16.5579629495409,-3.45684193508801,-10.8440171442737,-16.4957753514934
1.803,-16.00335090824,-3.46174267833645,-16.5591237094802,-3.45687947638125,-10.8486796073487,-16.4968802875104
1.804,-16.0076084657322,-3.46178334915,-16.560270825119,-3.45691721066292,-10.8533440929536,-16.4979719563741
1.805,-16.0118626185674,-3.46182423786967,-16.5614043038421,-3.45695513884817,-10.8580106051398,-16.4990503659409
1.806,-16.0161133185839,-3.46186534536031,-16.5625241532054,-3.45699326185355,-10.8626791479556,-16.5001155242327
1.807,-16.0203605173743,-3.46190667248807,-16.5636303809354,-3.45703158059699,-10.8673497254459,-16.501167439437
1.808,-16.0246041662863,-3.46194822012028,-16.5647229949286,-3.4570700959978,-10.8720223416527,-16.5022061199064
1.809,-16.0288442164228,-3.46198998912554,-16.5658020032518,-3.45710880897662,-10.8766970006146,-16.5032315741582
1.81,-16.0330806186425,-3.46203198037362,-16.5668674141409,-3.45714772045544,-10.8813737063669,-16.5042438108739
1.811,-16.03731332356,-3.46207419473547,-16.5679192360011,-3.45718683135754,-10.8860524629418,-16.5052428388991
1.812,-16.0415422815466,-3.46211663308323,-16.5689574774062,-3.45722614260751,-10.8907332743684,-16.5062286672428
1.813,-16.0457674427303,-3.46215929629015,-16.5699821470983,-3.4572656551312,-10.8954161446722,-16.5072013050771
1.814,-16.0499887569966,-3.46220218523063,-16.5709932539875,-3.45730536985574,-10.9001010778758,-16.5081607617371
1.815,-16.0542061739889,-3.46224530078019,-16.5719908071512,-3.45734528770946,-10.9047880779983,-16.50910704672
1.816,-16.058419643109,-3.46228864381541,-16.5729748158338,-3.45738540962194,-10.9094771490556,-16.510040169685
1.817,-16.0626291135173,-3.46233221521397,-16.5739452894466,-3.45742573652394,-10.9141682950605,-16.5109601404527
1.818,-16.0668345341336,-3.46237601585458,-16.5749022375669,-3.4574662693474,-10.9188615200222,-16.5118669690049
1.819,-16.0710358536378,-3.46242004661702,-16.5758456699376,-3.45750700902544,-10.9235568279468,-16.512760665484
1.82,-16.0752330204698,-3.46246430838205,-16.5767755964671,-3.4575479564923,-10.9282542228372,-16.5136412401925
1.821,-16.0794259828308,-3.46250880203145,-16.5776920272288,-3.45758911268335,-10.9329537086927,-16.5145087035928
1.822,-16.0836146886833,-3.46255352844797,-16.5785949724601,-3.45763047853506,-10.9376552895096,-16.5153630663065
1.823,-16.0877990857521,-3.46259848851533,-16.5794844425628,-3.45767205498501,-10.9423589692807,-16.5162043391142
1.824,-16.0919791215246,-3.46264368311819,-16.5803604481018,-3.4577138429718,-10.9470647519956,-16.5170325329548
1.825,-16.0961547432514,-3.46268911314214,-16.5812229998052,-3.45775584343512,-10.9517726416403,-16.5178476589251
1.826,-16.1003258979474,-3.46273477947365,-16.5820721085637,-3.45779805731565,-10.9564826421979,-16.5186497282796
1.827,-16.1044925323918,-3.46278068300011,-16.58290778543,-3.45784048555512,-10.9611947576476,-16.5194387524296
1.828,-16.1086545931293,-3.46282682460976,-16.5837300416182,-3.4578831290962,-10.9659089919658,-16.5202147429429
1.829,-16.1128120264703,-3.46287320519168,-16.5845388885039,-3.45792598888256,-10.9706253491252,-16.5209777115436
1.83,-16.1169647784922,-3.46291982563579,-16.5853343376228,-3.45796906585881,-10.9753438330952,-16.5217276701112
1.831,-16.1211127950395,-3.46296668683283,-16.586116400671,-3.4580123609705,-10.9800644478419,-16.5224646306803
1.832,-16.1252560217248,-3.46301378967432,-16.5868850895043,-3.45805587516407,-10.9847871973279,-16.52318860544
1.833,-16.1293944039298,-3.46306113505255,-16.5876404161372,-3.45809960938687,-10.9895120855125,-16.5238996067336
1.834,-16.1335278868056,-3.46310872386056,-16.588382392743,-3.45814356458712,-10.9942391163516,-16.5245976470579
1.835,-16.1376564152737,-3.46315655699214,-16.5891110316531,-3.45818774171387,-10.9989682937976,-16.525282739063
1.836,-16.1417799340268,-3.46320463534179,-16.5898263453563,-3.45823214171703,-11.0036996217996,-16.5259548955511
1.837,-16.1458983875297,-3.46325295980468,-16.5905283464984,-3.4582767655473,-11.0084331043033,-16.5266141294769
1.838,-16.1500117200199,-3.4633015312767,-16.5912170478818,-3.45832161415619,-11.0131687452509,-16.5272604539463
1.839,-16.1541198755087,-3.46335035065436,-16.5918924624647,-3.45836668849597,-11.0179065485812,-16.5278938822163
1.84,-16.1582227977818,-3.46339941883482,-16.5925546033606,-3.45841198951967,-11.0226465182296,-16.5285144276945
1.841,-16.1623204304003,-3.46344873671586,-16.5932034838381,-3.45845751818105,-11.0273886581279,-16.5291221039381
1.842,-16.1664127167019,-3.46349830519587,-16.5938391173199,-3.45850327543457,-11.0321329722048,-16.5297169246539
1.843,-16.1704995998013,-3.46354812517379,-16.5944615173823,-3.45854926223542,-11.0368794643851,-16.5302989036976
1.844,-16.1745810225914,-3.46359819754915,-16.5950706977552,-3.45859547953942,-11.0416281385905,-16.5308680550729
1.845,-16.1786569277443,-3.46364852322199,-16.5956666723206,-3.45864192830307,-11.046378998739,-16.5314243929317
1.846,-16.182727257712,-3.46369910309289,-16.596249455113,-3.45868860948349,-11.0511320487453,-16.5319679315725
1.847,-16.1867919547278,-3.46374993806294,-16.5968190603179,-3.45873552403842,-11.0558872925206,-16.5324986854409
1.848,-16.190850960807,-3.46380102903367,-16.5973755022721,-3.4587826729262,-11.0606447339724,-16.5330166691284
1.849,-16.194904217748,-3.46385237690712,-16.5979187954626,-3.45883005710572,-11.065404377005,-16.5335218973718
1.85,-16.1989516671333,-3.46390398258574,-16.5984489545259,-3.45887767753645,-11.070166225519,-16.5340143850531
1.851,-16.2029932503307,-3.46395584697242,-16.5989659942479,-3.45892553517837,-11.0749302834116,-16.5344941471986
1.852,-16.2070289084941,-3.46400797097043,-16.5994699295629,-3.45897363099197,-11.0796965545765,-16.5349611989781
1.853,-16.2110585825649,-3.46406035548344,-16.5999607755533,-3.45902196593826,-11.0844650429038,-16.5354155557048
1.854,-16.215082213273,-3.46411300141548,-16.6004385474486,-3.4590705409787,-11.0892357522801,-16.5358572328346
1.855,-16.2190997411379,-3.46416590967091,-16.6009032606253,-3.4591193570752,-11.0940086865885,-16.536286245965
1.856,-16.2231111064697,-3.46421908115442,-16.6013549306058,-3.4591684151901,-11.0987838497086,-16.5367026108354
1.857,-16.2271162493706,-3.46427251677101,-16.6017935730583,-3.45921771628618,-11.1035612455165,-16.5371063433255
1.858,-16.2311151097359,-3.46432621742594,-16.6022192037956,-3.45926726132655,-11.1083408778845,-16.5374974594556
1.859,-16.2351076272552,-3.46438018402476,-16.602631838775,-3.45931705127475,-11.1131227506817,-16.5378759753855
1.86,-16.2390937414136,-3.46443441747324,-16.6030314940975,-3.45936708709464,-11.1179068677735,-16.5382419074138
1.861,-16.2430733914929,-3.46448891867738,-16.6034181860069,-3.45941736975041,-11.1226932330216,-16.5385952719778
1.862,-16.2470465165731,-3.46454368854338,-16.6037919308896,-3.45946790020655,-11.1274818502842,-16.5389360856522
1.863,-16.2510130555335,-3.46459872797762,-16.6041527452737,-3.45951867942787,-11.1322727234162,-16.5392643651492
1.864,-16.2549729470539,-3.46465403788665,-16.6045006458286,-3.45956970837941,-11.1370658562686,-16.5395801273172
