Freq,S21_HFSS,S31_HFSS,S41_HFSS,S21_Milled,S31_Milled,S41_Milled
1.733,-8.864064158,-5.896800674,-9.607626676,-7.5470033,-4.1321964,-8.4797287
1.734,-8.866388209,-5.894600962,-9.609219012,-7.5317831,-4.1534209,-8.4874153
1.735,-8.868713172,-5.89239641,-9.610807127,-7.5391889,-4.149251,-8.4941254
1.736,-8.871039052,-5.890187015,-9.612391017,-7.4940372,-4.1344838,-8.4683208
1.737,-8.873365853,-5.887972775,-9.613970675,-7.5157552,-4.1608787,-8.5241261
1.738,-8.875693583,-5.885753686,-9.615546096,-7.4957948,-4.136765,-8.4921103
1.739,-8.878022245,-5.883529746,-9.617117276,-7.5034552,-4.119627,-8.5006437
1.74,-8.880351846,-5.881300953,-9.618684208,-7.5182462,-4.1527996,-8.5403891
1.741,-8.882682391,-5.879067303,-9.620246887,-7.5006018,-4.1383228,-8.5478888
1.742,-8.885013885,-5.876828795,-9.621805308,-7.5046453,-4.1352077,-8.5295992
1.743,-8.887346334,-5.874585424,-9.623359466,-7.4898515,-4.1220794,-8.5137997
1.744,-8.889679743,-5.87233719,-9.624909356,-7.466239,-4.1147428,-8.537035
1.745,-8.892014118,-5.870084089,-9.626454972,-7.4813209,-4.1159878,-8.5187321
1.746,-8.894349464,-5.867826118,-9.62799631,-7.4916992,-4.1278696,-8.5289917
1.747,-8.896685787,-5.865563275,-9.629533363,-7.4824314,-4.1112218,-8.5598269
1.748,-8.899023092,-5.863295557,-9.631066127,-7.4784727,-4.1402817,-8.5783234
1.749,-8.901361386,-5.861022962,-9.632594597,-7.458127,-4.128016,-8.5710859
1.75,-8.903700673,-5.858745488,-9.634118768,-7.4172015,-4.0989208,-8.5811405
1.751,-8.90604096,-5.85646313,-9.635638634,-7.4503474,-4.0939937,-8.5754833
1.752,-8.908382251,-5.854175888,-9.63715419,-7.4247484,-4.1129827,-8.6020212
1.753,-8.910724553,-5.851883758,-9.638665432,-7.432128,-4.0799503,-8.6136713
1.754,-8.913067871,-5.849586737,-9.640172355,-7.435885,-4.0744324,-8.5842209
1.755,-8.915412211,-5.847284824,-9.641674952,-7.414721,-4.0930967,-8.5970745
1.756,-8.917757579,-5.844978016,-9.64317322,-7.4426889,-4.102407,-8.6268682
1.757,-8.92010398,-5.84266631,-9.644667154,-7.4111052,-4.0842128,-8.5960321
1.758,-8.92245142,-5.840349703,-9.646156747,-7.4265437,-4.0944853,-8.5857935
1.759,-8.924799905,-5.838028194,-9.647641997,-7.402935,-4.0954146,-8.6413794
1.76,-8.927149441,-5.835701779,-9.649122896,-7.3921361,-4.0620623,-8.6236143
1.761,-8.929500034,-5.833370456,-9.650599442,-7.4076638,-4.0424886,-8.6253309
1.762,-8.931851689,-5.831034223,-9.652071628,-7.3813391,-4.0809388,-8.637063
1.763,-8.934204412,-5.828693077,-9.653539451,-7.4182248,-4.0862455,-8.6659689
1.764,-8.936558209,-5.826347016,-9.655002904,-7.3625455,-4.0660334,-8.6280403
1.765,-8.938913086,-5.823996037,-9.656461984,-7.3653851,-4.0792594,-8.6664495
1.766,-8.941269049,-5.821640138,-9.657916686,-7.415782,-4.0900564,-8.6847448
1.767,-8.943626104,-5.819279316,-9.659367004,-7.3752761,-4.0686226,-8.6889973
1.768,-8.945984256,-5.816913569,-9.660812934,-7.3572664,-4.0274482,-8.6691055
1.769,-8.948343512,-5.814542894,-9.662254472,-7.3436346,-4.0410109,-8.6652784
1.77,-8.950703878,-5.81216729,-9.663691613,-7.3424702,-4.0648789,-8.6874657
1.771,-8.953065359,-5.809786753,-9.665124351,-7.3585992,-4.0626578,-8.7068501
1.772,-8.955427962,-5.807401281,-9.666552683,-7.3334913,-4.0171695,-8.6710148
1.773,-8.957791693,-5.805010873,-9.667976604,-7.3053327,-4.0255289,-8.6744957
1.774,-8.960156558,-5.802615524,-9.669396109,-7.3322625,-4.0491734,-8.7008848
1.775,-8.962522562,-5.800215234,-9.670811193,-7.3016162,-4.0494614,-8.702075
1.776,-8.964889712,-5.79781,-9.672221853,-7.310504,-4.0437942,-8.7221241
1.777,-8.967258014,-5.795399819,-9.673628083,-7.2965341,-4.0304132,-8.6989441
1.778,-8.969627474,-5.792984688,-9.675029879,-7.3157196,-4.0252633,-8.7246904
1.779,-8.971998098,-5.790564607,-9.676427237,-7.2879128,-4.0112524,-8.7375841
1.78,-8.974369893,-5.788139572,-9.677820151,-7.2831163,-4.0287848,-8.7228165
1.781,-8.976742865,-5.785709581,-9.679208619,-7.2899799,-4.018096,-8.744195
1.782,-8.979117019,-5.783274632,-9.680592635,-7.2893128,-4.0354571,-8.7389708
1.783,-8.981492362,-5.780834723,-9.681972194,-7.2688894,-4.02104,-8.7416468
1.784,-8.9838689,-5.77838985,-9.683347293,-7.2772245,-4.0038795,-8.7669353
1.785,-8.98624664,-5.775940013,-9.684717928,-7.2541523,-4.0070338,-8.7435503
1.786,-8.988625587,-5.773485208,-9.686084093,-7.2659574,-3.9955122,-8.7702713
1.787,-8.991005748,-5.771025434,-9.687445785,-7.269598,-3.9905956,-8.7630663
1.788,-8.99338713,-5.768560687,-9.688802999,-7.2690029,-3.9941072,-8.7851362
1.789,-8.995769738,-5.766090967,-9.690155732,-7.2435632,-3.9946082,-8.7834015
1.79,-8.998153579,-5.76361627,-9.691503978,-7.2448468,-4.0019927,-8.7775784
1.791,-9.000538659,-5.761136595,-9.692847735,-7.2081857,-3.997998,-8.7943487
1.792,-9.002924985,-5.758651939,-9.694186997,-7.2011633,-3.9731681,-8.7991629
1.793,-9.005312563,-5.7561623,-9.69552176,-7.2373681,-4.0093117,-8.8277521
1.794,-9.007701399,-5.753667676,-9.696852021,-7.1727576,-3.9672894,-8.7821655
1.795,-9.0100915,-5.751168065,-9.698177775,-7.2130604,-3.9754124,-8.8407736
1.796,-9.012482872,-5.748663464,-9.699499019,-7.2131319,-3.97523,-8.8693094
1.797,-9.014875522,-5.746153872,-9.700815748,-7.1725545,-3.9857395,-8.8560839
1.798,-9.017269456,-5.743639286,-9.702127958,-7.1889129,-3.9898612,-8.8501434
1.799,-9.019664681,-5.741119704,-9.703435646,-7.1901574,-3.9828174,-8.8328466
1.8,-9.022061203,-5.738595124,-9.704738807,-7.1745958,-3.9691105,-8.8573408
1.801,-9.024459029,-5.736065544,-9.706037438,-7.1828775,-3.987078,-8.8800135
1.802,-9.026858164,-5.733530962,-9.707331534,-7.1700144,-3.9527738,-8.8615017
1.803,-9.029258617,-5.730991375,-9.708621093,-7.1540174,-3.9767554,-8.8881826
1.804,-9.031660393,-5.728446782,-9.709906109,-7.1618738,-3.956928,-8.8749647
1.805,-9.034063498,-5.725897181,-9.71118658,-7.1398406,-3.949055,-8.9043884
1.806,-9.036467941,-5.723342569,-9.712462501,-7.1241598,-3.9612925,-8.8686066
1.807,-9.038873726,-5.720782944,-9.713733869,-7.1448169,-3.9439044,-8.9290848
1.808,-9.041280861,-5.718218305,-9.715000679,-7.1219854,-3.9425962,-8.8918982
1.809,-9.043689353,-5.715648649,-9.71626293,-7.1308732,-3.9476938,-8.9284983
1.81,-9.046099207,-5.713073974,-9.717520616,-7.1366396,-3.941931,-8.9305878
1.811,-9.048510431,-5.710494279,-9.718773734,-7.0978222,-3.9285128,-8.9348364
1.812,-9.050923032,-5.707909561,-9.720022281,-7.0969319,-3.9508457,-8.9288836
1.813,-9.053337016,-5.705319819,-9.721266253,-7.1146183,-3.9501731,-8.959012
1.814,-9.05575239,-5.702725049,-9.722505646,-7.0713377,-3.936048,-8.9439497
1.815,-9.05816916,-5.700125252,-9.723740458,-7.0905285,-3.9207489,-8.9775286
1.816,-9.060587334,-5.697520423,-9.724970684,-7.0918674,-3.9291394,-8.9696293
1.817,-9.063006918,-5.694910563,-9.726196321,-7.0835676,-3.9253833,-8.9755726
1.818,-9.065427919,-5.692295667,-9.727417365,-7.0530944,-3.9071064,-8.9979219
1.819,-9.067850344,-5.689675736,-9.728633815,-7.0791378,-3.9532382,-9.0118027
1.82,-9.070274199,-5.687050766,-9.729845665,-7.0422702,-3.9147608,-9.0085258
1.821,-9.072699492,-5.684420756,-9.731052913,-7.051106,-3.9221344,-9.0039558
1.822,-9.075126229,-5.681785704,-9.732255556,-7.0511026,-3.91819,-9.0059528
1.823,-9.077554417,-5.679145608,-9.73345359,-7.0420723,-3.9158494,-9.0569687
1.824,-9.079984064,-5.676500467,-9.734647011,-7.0098987,-3.9050839,-9.0181885
1.825,-9.082415175,-5.673850278,-9.735835818,-6.9967151,-3.9138062,-9.0380659
1.826,-9.084847758,-5.671195039,-9.737020007,-7.0205045,-3.9125161,-9.0642719
1.827,-9.08728182,-5.668534749,-9.738199574,-6.9845881,-3.8635445,-9.0313196
1.828,-9.089717368,-5.665869406,-9.739374517,-7.0016861,-3.8944221,-9.0424461
1.829,-9.092154408,-5.663199008,-9.740544832,-7.0018535,-3.8985324,-9.0872879
1.83,-9.094592948,-5.660523554,-9.741710517,-7.0149655,-3.8921161,-9.093545
1.831,-9.097032995,-5.657843041,-9.742871569,-6.9902134,-3.8730903,-9.0692101
1.832,-9.099474556,-5.655157468,-9.744027984,-6.9770765,-3.9073086,-9.0658627
1.833,-9.101917637,-5.652466833,-9.74517976,-6.9936075,-3.889632,-9.1252775
1.834,-9.104362246,-5.649771134,-9.746326894,-6.9744587,-3.8738177,-9.091321
1.835,-9.106808389,-5.647070369,-9.747469383,-6.9249897,-3.8426147,-9.0909567
1.836,-9.109256075,-5.644364538,-9.748607224,-6.9457388,-3.8917718,-9.1047049
1.837,-9.111705309,-5.641653638,-9.749740415,-6.9388895,-3.9044385,-9.1166897
1.838,-9.1141561,-5.638937667,-9.750868952,-6.9099202,-3.882997,-9.1204338
1.839,-9.116608453,-5.636216623,-9.751992834,-6.9274406,-3.8822892,-9.1444168
1.84,-9.119062377,-5.633490506,-9.753112057,-6.9258065,-3.8857231,-9.1557112
1.841,-9.121517878,-5.630759314,-9.754226619,-6.9199739,-3.8753855,-9.1319485
1.842,-9.123974963,-5.628023044,-9.755336517,-6.9024444,-3.860522,-9.1591845
1.843,-9.126433641,-5.625281695,-9.756441749,-6.8782339,-3.8507946,-9.1761894
1.844,-9.128893917,-5.622535265,-9.757542312,-6.9215341,-3.8640397,-9.1810675
1.845,-9.131355799,-5.619783754,-9.758638204,-6.8835225,-3.874603,-9.1648045
1.846,-9.133819294,-5.617027159,-9.759729422,-6.8561335,-3.8316953,-9.1944218
1.847,-9.13628441,-5.614265479,-9.760815964,-6.8707008,-3.8769145,-9.2120695
1.848,-9.138751153,-5.611498712,-9.761897828,-6.8522615,-3.8760664,-9.1833162
1.849,-9.141219531,-5.608726856,-9.762975011,-6.8437076,-3.8320866,-9.1951189
1.85,-9.143689551,-5.605949911,-9.764047511,-6.8585176,-3.8613999,-9.2354755
1.851,-9.146161221,-5.603167874,-9.765115325,-6.8612022,-3.8446164,-9.2137117
1.852,-9.148634547,-5.600380744,-9.766178453,-6.8504157,-3.8549836,-9.2288208
1.853,-9.151109537,-5.597588519,-9.76723689,-6.8332901,-3.853605,-9.2670145
1.854,-9.153586199,-5.594791199,-9.768290636,-6.8599815,-3.8715646,-9.2880201
1.855,-9.156064539,-5.591988781,-9.769339688,-6.8313279,-3.8537881,-9.2801409
1.856,-9.158544565,-5.589181264,-9.770384044,-6.8087821,-3.8409724,-9.2717514
1.857,-9.161026284,-5.586368647,-9.771423703,-6.790411,-3.8182728,-9.2436581
1.858,-9.163509703,-5.583550928,-9.772458661,-6.8047667,-3.8337171,-9.2766924
1.859,-9.165994831,-5.580728106,-9.773488918,-6.7720566,-3.836637,-9.2822714
1.86,-9.168481673,-5.577900179,-9.774514471,-6.7876735,-3.8152895,-9.3121223
1.861,-9.170970239,-5.575067146,-9.775535319,-6.7926626,-3.8291194,-9.3315125
1.862,-9.173460534,-5.572229006,-9.776551459,-6.7571602,-3.8089345,-9.311553
1.863,-9.175952567,-5.569385756,-9.777562891,-6.7409687,-3.8089263,-9.2915411
1.864,-9.178446344,-5.566537397,-9.778569611,-6.7391973,-3.8054676,-9.3375807
1.865,-9.180941874,-5.563683926,-9.77957162,-6.7604413,-3.802247,-9.3456993
1.866,-9.183439164,-5.560825343,-9.780568914,-6.7527437,-3.7935405,-9.3367901
1.867,-9.185938221,-5.557961645,-9.781561492,-6.7184262,-3.7605305,-9.3499355
1.868,-9.188439052,-5.555092832,-9.782549354,-6.7524271,-3.8297329,-9.3827791
1.869,-9.190941665,-5.552218902,-9.783532496,-6.7312889,-3.8233786,-9.3553305
1.87,-9.193446068,-5.549339854,-9.784510919,-6.7005324,-3.8059123,-9.3949671
1.871,-9.195952268,-5.546455686,-9.78548462,-6.673737,-3.7716277,-9.3624077
1.872,-9.198460272,-5.543566399,-9.786453598,-6.6745486,-3.7721331,-9.3645725
1.873,-9.200970089,-5.540671989,-9.787417852,-6.6770067,-3.7986608,-9.4151773
1.874,-9.203481724,-5.537772457,-9.78837738,-6.6671476,-3.8261688,-9.4009476
1.875,-9.205995187,-5.5348678,-9.789332181,-6.6410637,-3.7738628,-9.4254227
1.876,-9.208510485,-5.531958018,-9.790282255,-6.6309237,-3.763603,-9.4253597
1.877,-9.211027624,-5.529043109,-9.791227599,-6.6835494,-3.79848,-9.4305248
1.878,-9.213546613,-5.526123073,-9.792168213,-6.6398096,-3.763093,-9.4034872
1.879,-9.21606746,-5.523197908,-9.793104096,-6.6151466,-3.7587314,-9.4673777
1.88,-9.218590171,-5.520267613,-9.794035247,-6.6049066,-3.7804267,-9.464427
1.881,-9.221114754,-5.517332187,-9.794961664,-6.5932484,-3.7652762,-9.4666271
1.882,-9.223641217,-5.514391629,-9.795883347,-6.6213322,-3.7840285,-9.484643
1.883,-9.226169568,-5.511445938,-9.796800295,-6.60148,-3.7639971,-9.4960804
1.884,-9.228699814,-5.508495112,-9.797712507,-6.6056237,-3.7508471,-9.5150185
1.885,-9.231231963,-5.505539151,-9.798619983,-6.5692101,-3.7744014,-9.5166054
1.886,-9.233766022,-5.502578053,-9.799522721,-6.5818896,-3.7854142,-9.5382938
1.887,-9.236301998,-5.499611818,-9.800420721,-6.5759454,-3.7639775,-9.520978
1.888,-9.238839901,-5.496640445,-9.801313982,-6.5580316,-3.775281,-9.5211496
1.889,-9.241379736,-5.493663932,-9.802202504,-6.572022,-3.7377434,-9.5336857
1.89,-9.243921513,-5.490682279,-9.803086286,-6.5734172,-3.7556231,-9.5530529
1.891,-9.246465237,-5.487695484,-9.803965327,-6.5320201,-3.7418525,-9.5599489
1.892,-9.249010918,-5.484703547,-9.804839628,-6.546052,-3.751858,-9.598424
1.893,-9.251558563,-5.481706467,-9.805709188,-6.5144377,-3.7479217,-9.5898438
1.894,-9.254108179,-5.478704243,-9.806574007,-6.5336037,-3.7193115,-9.6165972
1.895,-9.256659774,-5.475696874,-9.807434083,-6.5125737,-3.7418518,-9.6026039
1.896,-9.259213356,-5.472684358,-9.808289418,-6.4980087,-3.7530489,-9.6051741
1.897,-9.261768932,-5.469666696,-9.80914001,-6.4811983,-3.7287385,-9.604701
1.898,-9.264326511,-5.466643886,-9.80998586,-6.4881072,-3.7430649,-9.6447649
1.899,-9.266886099,-5.463615928,-9.810826967,-6.4967437,-3.757041,-9.651475
1.9,-9.269447705,-5.460582821,-9.811663332,-6.4593372,-3.7182624,-9.6674194
1.901,-9.272011336,-5.457544563,-9.812494955,-6.4553642,-3.7524953,-9.6594152
1.902,-9.274576999,-5.454501154,-9.813321835,-6.4642801,-3.7461545,-9.6955881
1.903,-9.277144704,-5.451452594,-9.814143973,-6.4338436,-3.7284269,-9.6651278
1.904,-9.279714456,-5.448398881,-9.814961368,-6.4658146,-3.7315209,-9.6836748
1.905,-9.282286265,-5.445340016,-9.815774022,-6.4359283,-3.7363958,-9.7189732
1.906,-9.284860137,-5.442275996,-9.816581934,-6.4461651,-3.7125757,-9.6980724
1.907,-9.287436081,-5.439206822,-9.817385105,-6.4301872,-3.7376742,-9.7106113
1.908,-9.290014104,-5.436132492,-9.818183536,-6.4051414,-3.7019784,-9.7217741
1.909,-9.292594214,-5.433053007,-9.818977225,-6.3965683,-3.6997302,-9.7162762
1.91,-9.295176418,-5.429968365,-9.819766175,-6.4082479,-3.7181239,-9.7272329
1.911,-9.297760725,-5.426878566,-9.820550385,-6.3758054,-3.7031579,-9.7572689
1.912,-9.300347142,-5.423783608,-9.821329857,-6.4067001,-3.7044642,-9.7987165
1.913,-9.302935677,-5.420683493,-9.822104591,-6.3615785,-3.7133012,-9.793292
1.914,-9.305526337,-5.417578218,-9.822874587,-6.3678741,-3.7381623,-9.7988405
1.915,-9.30811913,-5.414467784,-9.823639846,-6.3184881,-3.6845806,-9.7868204
1.916,-9.310714064,-5.41135219,-9.82440037,-6.3654337,-3.6972091,-9.8053408
1.917,-9.313311147,-5.408231435,-9.825156159,-6.3607202,-3.6959739,-9.8022852
1.918,-9.315910387,-5.405105519,-9.825907214,-6.3595648,-3.7096314,-9.8330212
1.919,-9.31851179,-5.401974442,-9.826653536,-6.3210273,-3.6967196,-9.8171072
1.92,-9.321115366,-5.398838202,-9.827395126,-6.3246918,-3.6999574,-9.8928022
1.921,-9.323721121,-5.395696799,-9.828131985,-6.3216205,-3.6776795,-9.8880148
1.922,-9.326329064,-5.392550234,-9.828864115,-6.2830048,-3.6712072,-9.8614073
1.923,-9.328939201,-5.389398505,-9.829591516,-6.2779226,-3.6884398,-9.8764791
1.924,-9.331551542,-5.386241612,-9.830314191,-6.2879944,-3.6817513,-9.9116907
1.925,-9.334166093,-5.383079555,-9.831032139,-6.2873917,-3.6851466,-9.9362936
1.926,-9.336782862,-5.379912333,-9.831745364,-6.2792835,-3.6876011,-9.9016781
1.927,-9.339401857,-5.376739946,-9.832453865,-6.2622805,-3.6871216,-9.9408712
1.928,-9.342023086,-5.373562394,-9.833157646,-6.2482138,-3.68383,-9.9503765
1.929,-9.344646557,-5.370379676,-9.833856706,-6.2577748,-3.6720722,-9.95473
1.93,-9.347272276,-5.367191793,-9.834551049,-6.2423663,-3.6512878,-9.9445572
1.931,-9.349900253,-5.363998743,-9.835240675,-6.2345982,-3.6654103,-9.9751329
1.932,-9.352530494,-5.360800527,-9.835925587,-6.2291608,-3.673244,-9.9557247
1.933,-9.355163007,-5.357597144,-9.836605787,-6.2234454,-3.6425967,-10.00651
1.934,-9.3577978,-5.354388594,-9.837281275,-6.1804161,-3.6515808,-9.9809704
1.935,-9.360434881,-5.351174877,-9.837952055,-6.2089787,-3.6564329,-10.019711
1.936,-9.363074257,-5.347955992,-9.838618128,-6.1936226,-3.6552238,-10.019668
1.937,-9.365715937,-5.344731941,-9.839279496,-6.1646538,-3.6414869,-10.030572
1.938,-9.368359927,-5.341502721,-9.839936161,-6.1831274,-3.6642327,-10.049785
1.939,-9.371006235,-5.338268334,-9.840588127,-6.1658626,-3.6518259,-10.061408
1.94,-9.37365487,-5.335028779,-9.841235394,-6.1608381,-3.6470077,-10.072614
1.941,-9.376305838,-5.331784057,-9.841877966,-6.1379862,-3.6395786,-10.073755
1.942,-9.378959147,-5.328534166,-9.842515845,-6.1358137,-3.6401615,-10.103609
1.943,-9.381614806,-5.325279107,-9.843149033,-6.1129842,-3.6289515,-10.081148
1.944,-9.384272821,-5.32201888,-9.843777532,-6.1462531,-3.6368709,-10.132031
1.945,-9.386933201,-5.318753485,-9.844401347,-6.106864,-3.6054676,-10.086231
1.946,-9.389595952,-5.315482922,-9.845020478,-6.0962939,-3.6163049,-10.08709
1.947,-9.392261083,-5.312207191,-9.845634929,-6.0619669,-3.6342435,-10.128801
1.948,-9.394928601,-5.308926292,-9.846244703,-6.1168847,-3.6742289,-10.173509
1.949,-9.397598514,-5.305640226,-9.846849802,-6.080925,-3.6503947,-10.171502
1.95,-9.400270829,-5.302348991,-9.84745023,-6.050777,-3.6066031,-10.129317
1.951,-9.402945554,-5.299052589,-9.84804599,-6.0738873,-3.6449184,-10.205091
1.952,-9.405622696,-5.295751019,-9.848637084,-6.0377941,-3.6257637,-10.194869
1.953,-9.408302264,-5.292444282,-9.849223516,-6.0864773,-3.6494198,-10.226112
1.954,-9.410984263,-5.289132378,-9.849805289,-5.9977522,-3.6034863,-10.217969
1.955,-9.413668703,-5.285815307,-9.850382406,-6.0004697,-3.6179156,-10.238073
1.956,-9.416355591,-5.282493069,-9.850954871,-6.0431747,-3.6263356,-10.243567
1.957,-9.419044934,-5.279165665,-9.851522687,-6.0173502,-3.6399536,-10.245336
1.958,-9.421736739,-5.275833094,-9.852085858,-6.001452,-3.6136808,-10.279427
1.959,-9.424431014,-5.272495358,-9.852644387,-5.9778652,-3.6231782,-10.295172
1.96,-9.427127767,-5.269152456,-9.853198278,-6.0001879,-3.6088157,-10.297875
1.961,-9.429827005,-5.265804388,-9.853747535,-5.993238,-3.616621,-10.311155
1.962,-9.432528736,-5.262451156,-9.854292161,-5.9759841,-3.610244,-10.325946
1.963,-9.435232966,-5.259092759,-9.854832161,-5.9958849,-3.6041789,-10.353197
1.964,-9.437939703,-5.255729197,-9.855367537,-5.9405813,-3.5933094,-10.325527
1.965,-9.440648955,-5.252360472,-9.855898295,-5.9646206,-3.5891056,-10.378345
1.966,-9.44336073,-5.248986584,-9.856424439,-5.9635344,-3.5800197,-10.373401
1.967,-9.446075033,-5.245607533,-9.856945972,-5.9281831,-3.602771,-10.391397
1.968,-9.448791874,-5.242223319,-9.857462899,-5.9461784,-3.6173246,-10.426771
1.969,-9.451511258,-5.238833944,-9.857975224,-5.8771372,-3.5586045,-10.388884
1.97,-9.454233194,-5.235439407,-9.858482951,-5.9286108,-3.5768158,-10.433406
1.971,-9.456957688,-5.232039709,-9.858986086,-5.8873029,-3.5906746,-10.440404
1.972,-9.459684749,-5.228634851,-9.859484632,-5.8918171,-3.5938725,-10.448744
1.973,-9.462414382,-5.225224834,-9.859978594,-5.8554726,-3.570703,-10.460188
1.974,-9.465146597,-5.221809657,-9.860467977,-5.8947906,-3.5652008,-10.479797
1.975,-9.467881398,-5.218389323,-9.860952786,-5.8532801,-3.580986,-10.476647
1.976,-9.470618795,-5.21496383,-9.861433026,-5.8684754,-3.5596888,-10.496892
1.977,-9.473358794,-5.211533181,-9.861908701,-5.8376732,-3.5724545,-10.495516
1.978,-9.476101401,-5.208097375,-9.862379816,-5.8206849,-3.5769429,-10.525415
1.979,-9.478846626,-5.204656413,-9.862846377,-5.8336639,-3.5713518,-10.539913
1.98,-9.481594473,-5.201210297,-9.863308389,-5.8295851,-3.5519075,-10.537192
1.981,-9.484344951,-5.197759027,-9.863765857,-5.8236356,-3.5820606,-10.578633
1.982,-9.487098067,-5.194302603,-9.864218787,-5.81984,-3.5669782,-10.58831
1.983,-9.489853827,-5.190841028,-9.864667183,-5.801208,-3.5661664,-10.582504
1.984,-9.492612239,-5.1873743,-9.865111052,-5.7929482,-3.5504756,-10.590286
1.985,-9.495373309,-5.183902422,-9.865550398,-5.7721019,-3.5482962,-10.620493
1.986,-9.498137045,-5.180425395,-9.865985228,-5.7586551,-3.5602553,-10.620592
1.987,-9.500903454,-5.176943218,-9.866415548,-5.7792754,-3.5683303,-10.678239
1.988,-9.503672542,-5.173455894,-9.866841362,-5.7595162,-3.5418744,-10.645113
1.989,-9.506444316,-5.169963423,-9.867262678,-5.7572651,-3.572854,-10.68765
1.99,-9.509218783,-5.166465806,-9.867679501,-5.7680254,-3.5659254,-10.719818
1.991,-9.51199595,-5.162963044,-9.868091837,-5.740911,-3.5506818,-10.69788
1.992,-9.514775825,-5.159455138,-9.868499693,-5.7047615,-3.5684791,-10.755118
1.993,-9.517558412,-5.15594209,-9.868903074,-5.7319207,-3.5442042,-10.742382
1.994,-9.52034372,-5.1524239,-9.869301987,-5.6984801,-3.5228543,-10.773845
1.995,-9.523131755,-5.14890057,-9.869696439,-5.6975446,-3.5250919,-10.756941
1.996,-9.525922524,-5.1453721,-9.870086435,-5.6925278,-3.5353343,-10.772653
1.997,-9.528716032,-5.141838492,-9.870471983,-5.6880245,-3.5563893,-10.785817
1.998,-9.531512288,-5.138299748,-9.87085309,-5.6818366,-3.5482769,-10.833447
1.999,-9.534311298,-5.134755867,-9.871229761,-5.6634574,-3.5331848,-10.827183
2,-9.537113067,-5.131206852,-9.871602005,-5.665493,-3.5422988,-10.813877
2.001,-9.539917603,-5.127652705,-9.871969827,-5.6328621,-3.5426641,-10.840044
2.002,-9.542724912,-5.124093425,-9.872333235,-5.6317506,-3.5428803,-10.876494
2.003,-9.545535001,-5.120529015,-9.872692236,-5.6724248,-3.5718207,-10.940454
2.004,-9.548347875,-5.116959475,-9.873046838,-5.5891104,-3.539643,-10.905842
2.005,-9.551163542,-5.113384808,-9.873397047,-5.6019945,-3.5198259,-10.928497
2.006,-9.553982007,-5.109805015,-9.873742871,-5.5958824,-3.5172698,-10.937432
2.007,-9.556803278,-5.106220096,-9.874084318,-5.6147351,-3.5460689,-10.970312
2.008,-9.559627359,-5.102630055,-9.874421395,-5.5957222,-3.5359421,-10.977751
2.009,-9.562454258,-5.099034891,-9.874754109,-5.5662084,-3.512496,-10.973155
2.01,-9.565283981,-5.095434607,-9.87508247,-5.5296044,-3.5072684,-10.987075
2.011,-9.568116533,-5.091829204,-9.875406484,-5.5591917,-3.5213349,-10.989697
2.012,-9.570951921,-5.088218684,-9.875726159,-5.562645,-3.5289125,-10.987818
2.013,-9.573790151,-5.084603049,-9.876041504,-5.55058,-3.5466609,-11.062376
2.014,-9.576631229,-5.080982299,-9.876352527,-5.5351439,-3.522754,-11.032459
2.015,-9.579475161,-5.077356437,-9.876659235,-5.5317669,-3.5104556,-11.071528
2.016,-9.582321953,-5.073725465,-9.876961638,-5.5490618,-3.540787,-11.088843
2.017,-9.58517161,-5.070089384,-9.877259744,-5.5017252,-3.4787934,-11.069758
2.018,-9.588024139,-5.066448195,-9.877553561,-5.4650488,-3.4604423,-11.058923
2.019,-9.590879546,-5.062801901,-9.877843099,-5.4763422,-3.5258703,-11.113337
2.02,-9.593737835,-5.059150504,-9.878128364,-5.5005398,-3.5144367,-11.136273
2.021,-9.596599014,-5.055494005,-9.878409368,-5.4831657,-3.5177433,-11.164245
2.022,-9.599463086,-5.051832406,-9.878686118,-5.492959,-3.5053654,-11.199588
2.023,-9.602330059,-5.048165709,-9.878958623,-5.5040846,-3.5194612,-11.175817
2.024,-9.605199938,-5.044493916,-9.879226894,-5.4485803,-3.4895065,-11.23033
2.025,-9.608072728,-5.040817029,-9.879490938,-5.4472113,-3.5030246,-11.212841
2.026,-9.610948434,-5.03713505,-9.879750765,-5.4261169,-3.5116034,-11.201002
2.027,-9.613827063,-5.03344798,-9.880006386,-5.4289274,-3.4957502,-11.238932
2.028,-9.616708618,-5.029755823,-9.880257808,-5.4346895,-3.5045087,-11.279004
2.029,-9.619593107,-5.02605858,-9.880505043,-5.3961468,-3.4772093,-11.256143
2.03,-9.622480533,-5.022356253,-9.880748099,-5.4154601,-3.4697032,-11.290088
2.031,-9.625370903,-5.018648844,-9.880986987,-5.3658299,-3.4859684,-11.270003
2.032,-9.628264221,-5.014936356,-9.881221716,-5.3684158,-3.4846082,-11.330132
2.033,-9.631160492,-5.01121879,-9.881452297,-5.3618941,-3.5034065,-11.35655
2.034,-9.634059722,-5.007496149,-9.88167874,-5.3825951,-3.4966195,-11.393348
2.035,-9.636961915,-5.003768435,-9.881901055,-5.3421159,-3.467696,-11.380226
2.036,-9.639867076,-5.000035651,-9.882119252,-5.3440094,-3.4664614,-11.394099
2.037,-9.64277521,-4.996297799,-9.882333342,-5.3683915,-3.4942617,-11.436217
2.038,-9.645686323,-4.99255488,-9.882543336,-5.3079824,-3.4640853,-11.420998
2.039,-9.648600418,-4.988806898,-9.882749244,-5.3287587,-3.4856639,-11.460373
