Freq,S21_HFSS,S31_HFSS,S41_HFSS,S21_Milled,S31_Milled,S41_Milled
1.684,-9.181520429,-3.170162294,-9.048167828,-7.7330565,-4.2775459,-8.2371769
1.685,-9.156129506,-3.161627904,-9.068870673,-7.7387547,-4.2985382,-8.25597
1.686,-9.130792988,-3.15316487,-9.089617507,-7.748631,-4.2854767,-8.2638721
1.687,-9.105511941,-3.144772886,-9.110408105,-7.6965804,-4.2685595,-8.2495499
1.688,-9.080287404,-3.136451647,-9.131242239,-7.715209,-4.2681026,-8.2663593
1.689,-9.055120387,-3.128200844,-9.152119683,-7.7316852,-4.2580276,-8.2908678
1.69,-9.030011873,-3.120020172,-9.173040209,-7.7258134,-4.2704844,-8.2597637
1.691,-9.004962818,-3.111909323,-9.194003591,-7.698843,-4.2326875,-8.2571011
1.692,-8.979974151,-3.10386799,-9.2150096,-7.699779,-4.2668653,-8.2618074
1.693,-8.955046775,-3.095895865,-9.236058009,-7.7173672,-4.2779679,-8.3041153
1.694,-8.930181567,-3.087992641,-9.257148589,-7.6919727,-4.2345142,-8.2790575
1.695,-8.905379379,-3.080158011,-9.278281111,-7.7042136,-4.2790003,-8.2960052
1.696,-8.880641036,-3.072391665,-9.299455348,-7.6585755,-4.2228379,-8.2804804
1.697,-8.855967342,-3.064693296,-9.32067107,-7.6896887,-4.2699938,-8.2988005
1.698,-8.831359073,-3.057062596,-9.341928048,-7.6724944,-4.2609272,-8.3244209
1.699,-8.806816985,-3.049499257,-9.363226054,-7.6787605,-4.2217698,-8.303607
1.7,-8.782341809,-3.042002971,-9.384564858,-7.6769524,-4.2399101,-8.3085279
1.701,-8.757934252,-3.034573428,-9.405944231,-7.6703863,-4.2477465,-8.3218317
1.702,-8.733595,-3.027210322,-9.427363944,-7.6705022,-4.2521577,-8.3510513
1.703,-8.709324717,-3.019913343,-9.448823767,-7.6572523,-4.2139568,-8.3267679
1.704,-8.685124044,-3.012682184,-9.47032347,-7.6658678,-4.2471142,-8.3327332
1.705,-8.660993602,-3.005516535,-9.491862825,-7.6816893,-4.2427068,-8.3668118
1.706,-8.636933991,-2.998416089,-9.513441601,-7.6516299,-4.2020774,-8.3368187
1.707,-8.61294579,-2.991380538,-9.53505957,-7.6623302,-4.2327504,-8.3646784
1.708,-8.589029557,-2.984409573,-9.556716502,-7.6342411,-4.1746745,-8.3112297
1.709,-8.565185833,-2.977502887,-9.578412168,-7.6425457,-4.2137132,-8.3656883
1.71,-8.541415136,-2.970660172,-9.600146338,-7.6203899,-4.1926603,-8.3562346
1.711,-8.517717968,-2.96388112,-9.621918784,-7.6081324,-4.1933026,-8.3616028
1.712,-8.494094811,-2.957165423,-9.643729275,-7.6045408,-4.2107582,-8.3338833
1.713,-8.470546128,-2.950512774,-9.665577584,-7.623426,-4.2010951,-8.3817101
1.714,-8.447072366,-2.943922866,-9.687463482,-7.5881333,-4.1872563,-8.386981
1.715,-8.423673953,-2.937395391,-9.709386739,-7.6160235,-4.1895747,-8.3710604
1.716,-8.4003513,-2.930930043,-9.731347128,-7.6466613,-4.236146,-8.4301634
1.717,-8.3771048,-2.924526515,-9.75334442,-7.5856295,-4.1980271,-8.3749456
1.718,-8.353934831,-2.918184501,-9.775378387,-7.5855484,-4.207129,-8.4169846
1.719,-8.330841755,-2.911903694,-9.797448802,-7.5723667,-4.1985245,-8.4001198
1.72,-8.307825917,-2.905683789,-9.819555437,-7.5964065,-4.2009039,-8.3916435
1.721,-8.284887645,-2.899524481,-9.841698064,-7.5717201,-4.1719875,-8.4449253
1.722,-8.262027255,-2.893425462,-9.863876457,-7.55617,-4.1876349,-8.4301558
1.723,-8.239245046,-2.88738643,-9.886090389,-7.5913634,-4.1930113,-8.4050922
1.724,-8.216541302,-2.881407079,-9.908339634,-7.5770001,-4.1590343,-8.4051504
1.725,-8.193916294,-2.875487104,-9.930623965,-7.5862007,-4.1845622,-8.4596891
1.726,-8.171370277,-2.869626203,-9.952943158,-7.5833764,-4.178225,-8.4590158
1.727,-8.148903493,-2.86382407,-9.975296986,-7.5642056,-4.1611028,-8.4272041
1.728,-8.126516173,-2.858080404,-9.997685225,-7.5651278,-4.153564,-8.4649839
1.729,-8.10420853,-2.8523949,-10.02010765,-7.5514736,-4.182373,-8.4664106
1.73,-8.081980768,-2.846767257,-10.04256404,-7.5718374,-4.1890578,-8.4654474
1.731,-8.059833076,-2.841197173,-10.06505416,-7.5355949,-4.1411824,-8.4701576
1.732,-8.037765631,-2.835684346,-10.0875778,-7.5304699,-4.1412725,-8.464879
1.733,-8.0157786,-2.830228475,-10.11013474,-7.5470033,-4.1321964,-8.4797287
1.734,-7.993872135,-2.824829259,-10.13272474,-7.5317831,-4.1534209,-8.4874153
1.735,-7.972046378,-2.819486397,-10.15534759,-7.5391889,-4.149251,-8.4941254
1.736,-7.95030146,-2.814199591,-10.17800307,-7.4940372,-4.1344838,-8.4683208
1.737,-7.928637499,-2.808968542,-10.20069096,-7.5157552,-4.1608787,-8.5241261
1.738,-7.907054604,-2.803792949,-10.22341103,-7.4957948,-4.136765,-8.4921103
1.739,-7.885552873,-2.798672515,-10.24616307,-7.5034552,-4.119627,-8.5006437
1.74,-7.864132392,-2.793606943,-10.26894685,-7.5182462,-4.1527996,-8.5403891
1.741,-7.842793239,-2.788595935,-10.29176216,-7.5006018,-4.1383228,-8.5478888
1.742,-7.821535482,-2.783639195,-10.31460879,-7.5046453,-4.1352077,-8.5295992
1.743,-7.800359176,-2.778736426,-10.33748651,-7.4898515,-4.1220794,-8.5137997
1.744,-7.779264371,-2.773887333,-10.3603951,-7.466239,-4.1147428,-8.537035
1.745,-7.758251105,-2.769091622,-10.38333435,-7.4813209,-4.1159878,-8.5187321
1.746,-7.737319406,-2.764348997,-10.40630405,-7.4916992,-4.1278696,-8.5289917
1.747,-7.716469297,-2.759659166,-10.42930398,-7.4824314,-4.1112218,-8.5598269
1.748,-7.695700789,-2.755021835,-10.45233393,-7.4784727,-4.1402817,-8.5783234
1.749,-7.675013884,-2.750436711,-10.47539367,-7.458127,-4.128016,-8.5710859
1.75,-7.65440858,-2.745903504,-10.49848301,-7.4172015,-4.0989208,-8.5811405
1.751,-7.633884862,-2.741421922,-10.52160172,-7.4503474,-4.0939937,-8.5754833
1.752,-7.613442709,-2.736991673,-10.5447496,-7.4247484,-4.1129827,-8.6020212
1.753,-7.593082095,-2.73261247,-10.56792644,-7.432128,-4.0799503,-8.6136713
1.754,-7.572802981,-2.728284022,-10.59113202,-7.435885,-4.0744324,-8.5842209
1.755,-7.552605326,-2.72400604,-10.61436614,-7.414721,-4.0930967,-8.5970745
1.756,-7.532489079,-2.719778238,-10.63762859,-7.4426889,-4.102407,-8.6268682
1.757,-7.512454182,-2.715600328,-10.66091915,-7.4111052,-4.0842128,-8.5960321
1.758,-7.492500571,-2.711472023,-10.68423764,-7.4265437,-4.0944853,-8.5857935
1.759,-7.472628175,-2.707393039,-10.70758382,-7.402935,-4.0954146,-8.6413794
1.76,-7.452836918,-2.703363089,-10.73095752,-7.3921361,-4.0620623,-8.6236143
1.761,-7.433126714,-2.699381891,-10.75435851,-7.4076638,-4.0424886,-8.6253309
1.762,-7.413497475,-2.69544916,-10.77778659,-7.3813391,-4.0809388,-8.637063
1.763,-7.393949105,-2.691564614,-10.80124157,-7.4182248,-4.0862455,-8.6659689
1.764,-7.374481502,-2.687727971,-10.82472324,-7.3625455,-4.0660334,-8.6280403
1.765,-7.355094558,-2.68393895,-10.8482314,-7.3653851,-4.0792594,-8.6664495
1.766,-7.335788162,-2.680197271,-10.87176585,-7.415782,-4.0900564,-8.6847448
1.767,-7.316562194,-2.676502653,-10.89532639,-7.3752761,-4.0686226,-8.6889973
1.768,-7.29741653,-2.672854818,-10.91891282,-7.3572664,-4.0274482,-8.6691055
1.769,-7.278351043,-2.669253488,-10.94252494,-7.3436346,-4.0410109,-8.6652784
1.77,-7.259365599,-2.665698386,-10.96616257,-7.3424702,-4.0648789,-8.6874657
1.771,-7.240460059,-2.662189236,-10.98982549,-7.3585992,-4.0626578,-8.7068501
1.772,-7.22163428,-2.658725762,-11.01351353,-7.3334913,-4.0171695,-8.6710148
1.773,-7.202888114,-2.655307689,-11.03722648,-7.3053327,-4.0255289,-8.6744957
1.774,-7.184221408,-2.651934743,-11.06096415,-7.3322625,-4.0491734,-8.7008848
1.775,-7.165634007,-2.648606652,-11.08472636,-7.3016162,-4.0494614,-8.702075
1.776,-7.147125749,-2.645323142,-11.1085129,-7.310504,-4.0437942,-8.7221241
1.777,-7.128696469,-2.642083944,-11.13232359,-7.2965341,-4.0304132,-8.6989441
1.778,-7.110345998,-2.638888785,-11.15615825,-7.3157196,-4.0252633,-8.7246904
1.779,-7.092074164,-2.635737397,-11.18001668,-7.2879128,-4.0112524,-8.7375841
1.78,-7.073880789,-2.632629511,-11.2038987,-7.2831163,-4.0287848,-8.7228165
1.781,-7.055765694,-2.629564859,-11.22780411,-7.2899799,-4.018096,-8.744195
1.782,-7.037728695,-2.626543174,-11.25173275,-7.2893128,-4.0354571,-8.7389708
1.783,-7.019769604,-2.623564189,-11.27568442,-7.2688894,-4.02104,-8.7416468
1.784,-7.001888231,-2.62062764,-11.29965894,-7.2772245,-4.0038795,-8.7669353
1.785,-6.984084382,-2.617733262,-11.32365612,-7.2541523,-4.0070338,-8.7435503
1.786,-6.96635786,-2.614880792,-11.3476758,-7.2659574,-3.9955122,-8.7702713
1.787,-6.948708465,-2.612069967,-11.37171778,-7.269598,-3.9905956,-8.7630663
1.788,-6.931135994,-2.609300526,-11.3957819,-7.2690029,-3.9941072,-8.7851362
1.789,-6.913640242,-2.606572207,-11.41986797,-7.2435632,-3.9946082,-8.7834015
1.79,-6.896220999,-2.603884751,-11.44397582,-7.2448468,-4.0019927,-8.7775784
1.791,-6.878878054,-2.601237899,-11.46810527,-7.2081857,-3.997998,-8.7943487
1.792,-6.861611194,-2.598631394,-11.49225615,-7.2011633,-3.9731681,-8.7991629
1.793,-6.844420203,-2.596064978,-11.51642828,-7.2373681,-4.0093117,-8.8277521
1.794,-6.82730486,-2.593538394,-11.5406215,-7.1727576,-3.9672894,-8.7821655
1.795,-6.810264946,-2.591051389,-11.56483563,-7.2130604,-3.9754124,-8.8407736
1.796,-6.793300237,-2.588603707,-11.58907051,-7.2131319,-3.97523,-8.8693094
1.797,-6.776410508,-2.586195095,-11.61332596,-7.1725545,-3.9857395,-8.8560839
1.798,-6.75959553,-2.583825302,-11.63760182,-7.1889129,-3.9898612,-8.8501434
1.799,-6.742855074,-2.581494075,-11.66189792,-7.1901574,-3.9828174,-8.8328466
1.8,-6.726188909,-2.579201165,-11.6862141,-7.1745958,-3.9691105,-8.8573408
1.801,-6.709596801,-2.576946321,-11.71055019,-7.1828775,-3.987078,-8.8800135
1.802,-6.693078515,-2.574729295,-11.73490604,-7.1700144,-3.9527738,-8.8615017
1.803,-6.676633814,-2.572549841,-11.75928147,-7.1540174,-3.9767554,-8.8881826
1.804,-6.660262458,-2.57040771,-11.78367634,-7.1618738,-3.956928,-8.8749647
1.805,-6.643964209,-2.568302658,-11.80809047,-7.1398406,-3.949055,-8.9043884
1.806,-6.627738823,-2.56623444,-11.83252372,-7.1241598,-3.9612925,-8.8686066
1.807,-6.611586058,-2.564202812,-11.85697592,-7.1448169,-3.9439044,-8.9290848
1.808,-6.595505669,-2.562207532,-11.88144693,-7.1219854,-3.9425962,-8.8918982
1.809,-6.57949741,-2.560248357,-11.90593658,-7.1308732,-3.9476938,-8.9284983
1.81,-6.563561033,-2.558325048,-11.93044472,-7.1366396,-3.941931,-8.9305878
1.811,-6.54769629,-2.556437364,-11.95497121,-7.0978222,-3.9285128,-8.9348364
1.812,-6.531902931,-2.554585067,-11.97951588,-7.0969319,-3.9508457,-8.9288836
1.813,-6.516180706,-2.552767919,-12.0040786,-7.1146183,-3.9501731,-8.959012
1.814,-6.500529361,-2.550985682,-12.02865921,-7.0713377,-3.936048,-8.9439497
1.815,-6.484948645,-2.549238122,-12.05325757,-7.0905285,-3.9207489,-8.9775286
1.816,-6.469438303,-2.547525003,-12.07787353,-7.0918674,-3.9291394,-8.9696293
1.817,-6.45399808,-2.545846092,-12.10250695,-7.0835676,-3.9253833,-8.9755726
1.818,-6.438627721,-2.544201156,-12.12715767,-7.0530944,-3.9071064,-8.9979219
1.819,-6.42332697,-2.542589962,-12.15182557,-7.0791378,-3.9532382,-9.0118027
1.82,-6.408095568,-2.541012281,-12.1765105,-7.0422702,-3.9147608,-9.0085258
1.821,-6.392933258,-2.539467882,-12.20121233,-7.051106,-3.9221344,-9.0039558
1.822,-6.377839782,-2.537956536,-12.2259309,-7.0511026,-3.91819,-9.0059528
1.823,-6.362814879,-2.536478015,-12.25066609,-7.0420723,-3.9158494,-9.0569687
1.824,-6.34785829,-2.535032094,-12.27541776,-7.0098987,-3.9050839,-9.0181885
1.825,-6.332969755,-2.533618544,-12.30018578,-6.9967151,-3.9138062,-9.0380659
1.826,-6.318149013,-2.532237143,-12.32497001,-7.0205045,-3.9125161,-9.0642719
1.827,-6.303395802,-2.530887666,-12.34977032,-6.9845881,-3.8635445,-9.0313196
1.828,-6.28870986,-2.52956989,-12.37458658,-7.0016861,-3.8944221,-9.0424461
1.829,-6.274090926,-2.528283593,-12.39941867,-7.0018535,-3.8985324,-9.0872879
1.83,-6.259538737,-2.527028555,-12.42426644,-7.0149655,-3.8921161,-9.093545
1.831,-6.245053029,-2.525804555,-12.44912979,-6.9902134,-3.8730903,-9.0692101
1.832,-6.23063354,-2.524611375,-12.47400857,-6.9770765,-3.9073086,-9.0658627
1.833,-6.216280007,-2.523448797,-12.49890267,-6.9936075,-3.889632,-9.1252775
1.834,-6.201992166,-2.522316604,-12.52381197,-6.9744587,-3.8738177,-9.091321
1.835,-6.187769753,-2.521214579,-12.54873634,-6.9249897,-3.8426147,-9.0909567
1.836,-6.173612504,-2.520142509,-12.57367566,-6.9457388,-3.8917718,-9.1047049
1.837,-6.159520156,-2.519100179,-12.59862982,-6.9388895,-3.9044385,-9.1166897
1.838,-6.145492444,-2.518087377,-12.62359869,-6.9099202,-3.882997,-9.1204338
1.839,-6.131529105,-2.51710389,-12.64858216,-6.9274406,-3.8822892,-9.1444168
1.84,-6.117629874,-2.516149508,-12.67358012,-6.9258065,-3.8857231,-9.1557112
1.841,-6.103794488,-2.515224021,-12.69859245,-6.9199739,-3.8753855,-9.1319485
1.842,-6.090022681,-2.514327219,-12.72361904,-6.9024444,-3.860522,-9.1591845
1.843,-6.076314192,-2.513458896,-12.74865978,-6.8782339,-3.8507946,-9.1761894
1.844,-6.062668754,-2.512618844,-12.77371455,-6.9215341,-3.8640397,-9.1810675
1.845,-6.049086106,-2.511806857,-12.79878326,-6.8835225,-3.874603,-9.1648045
1.846,-6.035565983,-2.51102273,-12.82386579,-6.8561335,-3.8316953,-9.1944218
1.847,-6.022108122,-2.51026626,-12.84896203,-6.8707008,-3.8769145,-9.2120695
1.848,-6.00871226,-2.509537243,-12.87407189,-6.8522615,-3.8760664,-9.1833162
1.849,-5.995378134,-2.508835478,-12.89919526,-6.8437076,-3.8320866,-9.1951189
1.85,-5.982105481,-2.508160763,-12.92433204,-6.8585176,-3.8613999,-9.2354755
1.851,-5.968894039,-2.507512899,-12.94948213,-6.8612022,-3.8446164,-9.2137117
1.852,-5.955743546,-2.506891686,-12.97464542,-6.8504157,-3.8549836,-9.2288208
1.853,-5.94265374,-2.506296927,-12.99982183,-6.8332901,-3.853605,-9.2670145
1.854,-5.92962436,-2.505728425,-13.02501125,-6.8599815,-3.8715646,-9.2880201
1.855,-5.916655144,-2.505185983,-13.05021359,-6.8313279,-3.8537881,-9.2801409
1.856,-5.903745832,-2.504669407,-13.07542876,-6.8087821,-3.8409724,-9.2717514
1.857,-5.890896164,-2.504178502,-13.10065666,-6.790411,-3.8182728,-9.2436581
1.858,-5.878105879,-2.503713076,-13.12589721,-6.8047667,-3.8337171,-9.2766924
1.859,-5.865374718,-2.503272936,-13.15115031,-6.7720566,-3.836637,-9.2822714
1.86,-5.852702422,-2.502857891,-13.17641587,-6.7876735,-3.8152895,-9.3121223
1.861,-5.840088733,-2.502467751,-13.20169382,-6.7926626,-3.8291194,-9.3315125
1.862,-5.827533393,-2.502102326,-13.22698405,-6.7571602,-3.8089345,-9.311553
1.863,-5.815036143,-2.501761429,-13.2522865,-6.7409687,-3.8089263,-9.2915411
1.864,-5.802596728,-2.501444872,-13.27760107,-6.7391973,-3.8054676,-9.3375807
1.865,-5.79021489,-2.501152469,-13.30292768,-6.7604413,-3.802247,-9.3456993
1.866,-5.777890373,-2.500884034,-13.32826626,-6.7527437,-3.7935405,-9.3367901
1.867,-5.765622923,-2.500639384,-13.35361672,-6.7184262,-3.7605305,-9.3499355
1.868,-5.753412284,-2.500418334,-13.37897899,-6.7524271,-3.8297329,-9.3827791
1.869,-5.741258202,-2.500220702,-13.40435299,-6.7312889,-3.8233786,-9.3553305
1.87,-5.729160424,-2.500046307,-13.42973865,-6.7005324,-3.8059123,-9.3949671
1.871,-5.717118696,-2.499894968,-13.4551359,-6.673737,-3.7716277,-9.3624077
1.872,-5.705132767,-2.499766505,-13.48054465,-6.6745486,-3.7721331,-9.3645725
1.873,-5.693202384,-2.49966074,-13.50596484,-6.6770067,-3.7986608,-9.4151773
1.874,-5.681327296,-2.499577495,-13.53139641,-6.6671476,-3.8261688,-9.4009476
1.875,-5.669507253,-2.499516593,-13.55683928,-6.6410637,-3.7738628,-9.4254227
1.876,-5.657742006,-2.499477859,-13.58229338,-6.6309237,-3.763603,-9.4253597
1.877,-5.646031305,-2.499461116,-13.60775866,-6.6835494,-3.79848,-9.4305248
1.878,-5.634374902,-2.499466192,-13.63323504,-6.6398096,-3.763093,-9.4034872
1.879,-5.62277255,-2.499492914,-13.65872247,-6.6151466,-3.7587314,-9.4673777
1.88,-5.611224,-2.499541108,-13.68422088,-6.6049066,-3.7804267,-9.464427
1.881,-5.599729008,-2.499610604,-13.70973022,-6.5932484,-3.7652762,-9.4666271
1.882,-5.588287328,-2.499701232,-13.73525042,-6.6213322,-3.7840285,-9.484643
1.883,-5.576898715,-2.499812822,-13.76078143,-6.60148,-3.7639971,-9.4960804
1.884,-5.565562925,-2.499945206,-13.78632319,-6.6056237,-3.7508471,-9.5150185
1.885,-5.554279716,-2.500098216,-13.81187565,-6.5692101,-3.7744014,-9.5166054
1.886,-5.543048843,-2.500271686,-13.83743876,-6.5818896,-3.7854142,-9.5382938
1.887,-5.531870067,-2.50046545,-13.86301246,-6.5759454,-3.7639775,-9.520978
1.888,-5.520743146,-2.500679342,-13.8885967,-6.5580316,-3.775281,-9.5211496
1.889,-5.50966784,-2.5009132,-13.91419144,-6.572022,-3.7377434,-9.5336857
1.89,-5.49864391,-2.50116686,-13.93979662,-6.5734172,-3.7556231,-9.5530529
1.891,-5.487671117,-2.50144016,-13.9654122,-6.5320201,-3.7418525,-9.5599489
1.892,-5.476749225,-2.501732938,-13.99103814,-6.546052,-3.751858,-9.598424
1.893,-5.465877995,-2.502045035,-14.01667439,-6.5144377,-3.7479217,-9.5898438
1.894,-5.455057192,-2.502376292,-14.04232091,-6.5336037,-3.7193115,-9.6165972
1.895,-5.444286581,-2.502726548,-14.06797766,-6.5125737,-3.7418518,-9.6026039
1.896,-5.433565927,-2.503095647,-14.0936446,-6.4980087,-3.7530489,-9.6051741
1.897,-5.422894998,-2.503483433,-14.11932169,-6.4811983,-3.7287385,-9.604701
1.898,-5.41227356,-2.503889748,-14.14500889,-6.4881072,-3.7430649,-9.6447649
1.899,-5.401701381,-2.504314438,-14.17070617,-6.4967437,-3.757041,-9.651475
1.9,-5.391178231,-2.50475735,-14.1964135,-6.4593372,-3.7182624,-9.6674194
1.901,-5.38070388,-2.505218328,-14.22213084,-6.4553642,-3.7524953,-9.6594152
1.902,-5.370278099,-2.505697222,-14.24785817,-6.4642801,-3.7461545,-9.6955881
1.903,-5.359900658,-2.506193879,-14.27359544,-6.4338436,-3.7284269,-9.6651278
1.904,-5.349571331,-2.506708149,-14.29934264,-6.4658146,-3.7315209,-9.6836748
1.905,-5.339289891,-2.507239882,-14.32509973,-6.4359283,-3.7363958,-9.7189732
1.906,-5.329056113,-2.507788929,-14.35086669,-6.4461651,-3.7125757,-9.6980724
1.907,-5.318869771,-2.508355141,-14.3766435,-6.4301872,-3.7376742,-9.7106113
1.908,-5.308730642,-2.508938372,-14.40243013,-6.4051414,-3.7019784,-9.7217741
1.909,-5.298638502,-2.509538475,-14.42822656,-6.3965683,-3.6997302,-9.7162762
1.91,-5.288593129,-2.510155304,-14.45403277,-6.4082479,-3.7181239,-9.7272329
1.911,-5.278594303,-2.510788714,-14.47984874,-6.3758054,-3.7031579,-9.7572689
1.912,-5.268641803,-2.511438561,-14.50567445,-6.4067001,-3.7044642,-9.7987165
1.913,-5.258735408,-2.512104703,-14.53150989,-6.3615785,-3.7133012,-9.793292
1.914,-5.248874902,-2.512786997,-14.55735504,-6.3678741,-3.7381623,-9.7988405
1.915,-5.239060065,-2.513485301,-14.58320989,-6.3184881,-3.6845806,-9.7868204
1.916,-5.229290681,-2.514199475,-14.60907442,-6.3654337,-3.6972091,-9.8053408
1.917,-5.219566535,-2.514929379,-14.63494863,-6.3607202,-3.6959739,-9.8022852
1.918,-5.209887411,-2.515674873,-14.6608325,-6.3595648,-3.7096314,-9.8330212
1.919,-5.200253096,-2.51643582,-14.68672603,-6.3210273,-3.6967196,-9.8171072
1.92,-5.190663375,-2.517212082,-14.71262921,-6.3246918,-3.6999574,-9.8928022
1.921,-5.181118038,-2.518003522,-14.73854203,-6.3216205,-3.6776795,-9.8880148
1.922,-5.171616872,-2.518810005,-14.7644645,-6.2830048,-3.6712072,-9.8614073
1.923,-5.162159667,-2.519631395,-14.7903966,-6.2779226,-3.6884398,-9.8764791
1.924,-5.152746214,-2.520467558,-14.81633833,-6.2879944,-3.6817513,-9.9116907
1.925,-5.143376304,-2.521318362,-14.8422897,-6.2873917,-3.6851466,-9.9362936
1.926,-5.13404973,-2.522183672,-14.86825071,-6.2792835,-3.6876011,-9.9016781
1.927,-5.124766284,-2.523063357,-14.89422136,-6.2622805,-3.6871216,-9.9408712
1.928,-5.11552576,-2.523957286,-14.92020165,-6.2482138,-3.68383,-9.9503765
1.929,-5.106327955,-2.524865328,-14.94619158,-6.2577748,-3.6720722,-9.95473
1.93,-5.097172663,-2.525787355,-14.97219117,-6.2423663,-3.6512878,-9.9445572
1.931,-5.088059682,-2.526723236,-14.99820043,-6.2345982,-3.6654103,-9.9751329
1.932,-5.078988809,-2.527672845,-15.02421935,-6.2291608,-3.673244,-9.9557247
1.933,-5.069959844,-2.528636054,-15.05024796,-6.2234454,-3.6425967,-10.00651
1.934,-5.060972585,-2.529612735,-15.07628627,-6.1804161,-3.6515808,-9.9809704
1.935,-5.052026834,-2.530602764,-15.10233427,-6.2089787,-3.6564329,-10.019711
1.936,-5.043122391,-2.531606015,-15.12839201,-6.1936226,-3.6552238,-10.019668
1.937,-5.03425906,-2.532622364,-15.15445948,-6.1646538,-3.6414869,-10.030572
1.938,-5.025436642,-2.533651688,-15.1805367,-6.1831274,-3.6642327,-10.049785
1.939,-5.016654944,-2.534693863,-15.2066237,-6.1658626,-3.6518259,-10.061408
1.94,-5.007913769,-2.535748768,-15.2327205,-6.1608381,-3.6470077,-10.072614
1.941,-4.999212923,-2.536816281,-15.25882711,-6.1379862,-3.6395786,-10.073755
1.942,-4.990552214,-2.537896282,-15.28494355,-6.1358137,-3.6401615,-10.103609
1.943,-4.981931449,-2.53898865,-15.31106986,-6.1129842,-3.6289515,-10.081148
1.944,-4.973350438,-2.540093266,-15.33720606,-6.1462531,-3.6368709,-10.132031
1.945,-4.964808988,-2.541210013,-15.36335217,-6.106864,-3.6054676,-10.086231
1.946,-4.956306912,-2.542338772,-15.38950822,-6.0962939,-3.6163049,-10.08709
1.947,-4.947844021,-2.543479426,-15.41567425,-6.0619669,-3.6342435,-10.128801
1.948,-4.939420126,-2.544631859,-15.44185028,-6.1168847,-3.6742289,-10.173509
1.949,-4.931035041,-2.545795955,-15.46803634,-6.080925,-3.6503947,-10.171502
1.95,-4.922688581,-2.546971599,-15.49423247,-6.050777,-3.6066031,-10.129317
1.951,-4.914380559,-2.548158678,-15.5204387,-6.0738873,-3.6449184,-10.205091
1.952,-4.906110792,-2.549357077,-15.54665507,-6.0377941,-3.6257637,-10.194869
1.953,-4.897879097,-2.550566684,-15.57288162,-6.0864773,-3.6494198,-10.226112
1.954,-4.889685292,-2.551787386,-15.59911839,-5.9977522,-3.6034863,-10.217969
1.955,-4.881529194,-2.553019072,-15.6253654,-6.0004697,-3.6179156,-10.238073
1.956,-4.873410624,-2.554261632,-15.65162272,-6.0431747,-3.6263356,-10.243567
1.957,-4.865329401,-2.555514955,-15.67789037,-6.0173502,-3.6399536,-10.245336
1.958,-4.857285347,-2.556778931,-15.70416841,-6.001452,-3.6136808,-10.279427
1.959,-4.849278284,-2.558053452,-15.73045688,-5.9778652,-3.6231782,-10.295172
1.96,-4.841308035,-2.559338411,-15.75675582,-6.0001879,-3.6088157,-10.297875
1.961,-4.833374423,-2.560633698,-15.78306529,-5.993238,-3.616621,-10.311155
1.962,-4.825477274,-2.561939209,-15.80938533,-5.9759841,-3.610244,-10.325946
1.963,-4.817616413,-2.563254835,-15.83571599,-5.9958849,-3.6041789,-10.353197
1.964,-4.809791665,-2.564580473,-15.86205733,-5.9405813,-3.5933094,-10.325527
1.965,-4.80200286,-2.565916017,-15.8884094,-5.9646206,-3.5891056,-10.378345
1.966,-4.794249824,-2.567261363,-15.91477226,-5.9635344,-3.5800197,-10.373401
1.967,-4.786532387,-2.568616407,-15.94114595,-5.9281831,-3.602771,-10.391397
1.968,-4.778850378,-2.569981047,-15.96753055,-5.9461784,-3.6173246,-10.426771
1.969,-4.771203628,-2.57135518,-15.9939261,-5.8771372,-3.5586045,-10.388884
1.97,-4.76359197,-2.572738705,-16.02033267,-5.9286108,-3.5768158,-10.433406
1.971,-4.756015234,-2.57413152,-16.04675032,-5.8873029,-3.5906746,-10.440404
1.972,-4.748473255,-2.575533526,-16.07317912,-5.8918171,-3.5938725,-10.448744
1.973,-4.740965866,-2.576944622,-16.09961912,-5.8554726,-3.570703,-10.460188
1.974,-4.733492903,-2.578364709,-16.12607039,-5.8947906,-3.5652008,-10.479797
1.975,-4.726054202,-2.57979369,-16.152533,-5.8532801,-3.580986,-10.476647
1.976,-4.718649598,-2.581231465,-16.17900702,-5.8684754,-3.5596888,-10.496892
1.977,-4.711278929,-2.582677938,-16.20549251,-5.8376732,-3.5724545,-10.495516
1.978,-4.703942034,-2.584133012,-16.23198956,-5.8206849,-3.5769429,-10.525415
1.979,-4.696638752,-2.585596591,-16.25849822,-5.8336639,-3.5713518,-10.539913
1.98,-4.689368922,-2.587068579,-16.28501858,-5.8295851,-3.5519075,-10.537192
1.981,-4.682132386,-2.588548882,-16.3115507,-5.8236356,-3.5820606,-10.578633
1.982,-4.674928985,-2.590037405,-16.33809468,-5.81984,-3.5669782,-10.58831
1.983,-4.667758561,-2.591534055,-16.36465057,-5.801208,-3.5661664,-10.582504
1.984,-4.660620957,-2.593038737,-16.39121847,-5.7929482,-3.5504756,-10.590286
1.985,-4.653516018,-2.594551361,-16.41779845,-5.7721019,-3.5482962,-10.620493
1.986,-4.646443588,-2.596071834,-16.4443906,-5.7586551,-3.5602553,-10.620592
1.987,-4.639403513,-2.597600064,-16.47099499,-5.7792754,-3.5683303,-10.678239
1.988,-4.632395639,-2.59913596,-16.49761172,-5.7595162,-3.5418744,-10.645113
1.989,-4.625419814,-2.600679433,-16.52424086,-5.7572651,-3.572854,-10.68765
