!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 04, 2016 13:47:58
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Phase(°),S21 Phase(°)
1180000000,-63.324284,-175.37112
1181000000,-63.722366,-175.49789
1182000000,-63.893539,-175.61159
1183000000,-64.265404,-175.84402
1184000000,-64.582336,-175.84113
1185000000,-64.469971,-176.05772
1186000000,-65.089035,-176.2888
1187000000,-65.196274,-176.24066
1188000000,-65.345642,-176.60347
1189000000,-65.725769,-176.65468
1190000000,-65.729172,-176.97026
1191000000,-66.071815,-177.14656
1192000000,-66.341797,-177.20546
1193000000,-66.683327,-177.32625
1194000000,-66.807938,-177.48807
1195000000,-67.145073,-177.69092
1196000000,-67.371468,-177.70871
1197000000,-67.570267,-177.90492
1198000000,-67.836731,-177.93524
1199000000,-67.981613,-178.11929
1200000000,-68.13813,-178.34837
1201000000,-68.272621,-178.46228
1202000000,-68.598488,-178.86336
1203000000,-68.878151,-178.75067
1204000000,-69.043022,-178.84589
1205000000,-69.437172,-179.13783
1206000000,-69.519264,-179.16237
1207000000,-70.057648,-179.42122
1208000000,-70.127998,-179.53528
1209000000,-70.387405,-179.53026
1210000000,-70.750763,-179.89565
1211000000,-70.918617,-179.93843
1212000000,-71.133987,179.81195
1213000000,-71.441109,179.88927
1214000000,-71.654182,179.74173
1215000000,-71.874184,179.46754
1216000000,-72.21627,179.26692
1217000000,-72.854424,179.1252
1218000000,-73.157616,178.92622
1219000000,-73.208397,178.89314
1220000000,-73.273643,178.82314
1221000000,-73.837143,178.38448
1222000000,-74.119514,178.31108
1223000000,-74.403427,178.22084
1224000000,-74.743317,177.97168
1225000000,-74.802528,177.74538
1226000000,-75.263649,177.97632
1227000000,-75.504631,177.5867
1228000000,-75.590317,177.53192
1229000000,-76.115341,177.23947
1230000000,-76.328545,177.21611
1231000000,-77.108223,177.15892
1232000000,-76.992554,176.91039
1233000000,-77.229767,176.80429
1234000000,-77.579979,176.50967
1235000000,-77.954918,176.70952
1236000000,-78.600517,176.2149
1237000000,-78.412628,176.22252
1238000000,-78.956352,175.8645
1239000000,-79.114532,175.69194
1240000000,-79.273178,175.63934
1241000000,-79.698334,175.41396
1242000000,-80.043228,175.34204
1243000000,-80.497185,175.33426
1244000000,-80.385048,174.81171
1245000000,-80.569885,174.89037
1246000000,-81.451889,174.86897
1247000000,-81.232506,174.6707
1248000000,-81.751488,174.5049
1249000000,-82.081985,174.43451
1250000000,-82.46315,174.19797
1251000000,-82.753189,174.00476
1252000000,-83.112335,174.00137
1253000000,-83.354431,173.72411
1254000000,-83.299454,173.76221
1255000000,-84.333153,173.55826
1256000000,-84.468254,173.39014
1257000000,-84.866447,173.43396
1258000000,-85.211472,173.06255
1259000000,-85.64106,172.83669
1260000000,-85.770706,172.77094
1261000000,-85.741119,172.62204
1262000000,-86.663582,172.5356
1263000000,-86.648788,172.3327
1264000000,-87.232986,172.07269
1265000000,-87.383018,172.08743
1266000000,-87.883255,172.05353
1267000000,-88.170502,171.71077
1268000000,-88.777725,171.4827
1269000000,-88.99395,171.48312
1270000000,-88.960739,171.23427
1271000000,-89.320351,171.07144
1272000000,-89.838486,170.95938
1273000000,-90.021286,170.90921
1274000000,-90.765999,170.64201
1275000000,-90.564262,170.35443
1276000000,-91.090515,170.2764
1277000000,-91.937355,170.14565
1278000000,-91.794785,170.01442
1279000000,-92.297173,169.80545
1280000000,-92.306641,169.71495
1281000000,-93.21846,169.62097
1282000000,-93.53614,169.63136
1283000000,-93.939346,169.26088
1284000000,-94.287735,169.16585
1285000000,-94.67807,168.62894
1286000000,-94.755913,168.98595
1287000000,-95.293655,168.67857
1288000000,-95.729477,168.61511
1289000000,-96.194115,168.43428
1290000000,-96.648544,168.28183
1291000000,-96.641945,167.96326
1292000000,-96.978065,167.87129
1293000000,-97.553581,167.82175
1294000000,-97.544327,167.692
1295000000,-98.491196,167.45581
1296000000,-98.892403,167.38145
1297000000,-98.365005,167.07411
1298000000,-99.164291,167.08049
1299000000,-100.5707,166.70187
1300000000,-100.16322,166.66905
1301000000,-100.89521,166.62344
1302000000,-101.32124,166.4014
1303000000,-101.39266,166.39244
1304000000,-102.09901,166.22046
1305000000,-101.67615,166.10716
1306000000,-102.98584,165.85901
1307000000,-103.24326,165.68562
1308000000,-103.07873,165.66446
1309000000,-103.4945,165.54196
1310000000,-103.90697,165.32982
1311000000,-104.11083,164.9769
1312000000,-104.65092,164.92982
1313000000,-105.11028,164.655
1314000000,-105.449,164.61917
1315000000,-106.56761,164.64168
1316000000,-106.58527,164.27544
1317000000,-107.1505,164.12708
1318000000,-107.02376,163.99091
1319000000,-108.09878,163.81395
1320000000,-108.78217,163.83078
1321000000,-109.52888,163.46111
1322000000,-109.33968,163.49626
1323000000,-110.16358,163.32243
1324000000,-110.55036,163.26163
1325000000,-110.69676,162.96222
1326000000,-111.50442,162.92737
1327000000,-112.62496,162.87352
1328000000,-112.75137,162.49823
1329000000,-112.83028,162.41882
1330000000,-114.04927,162.34953
1331000000,-114.48904,162.13266
1332000000,-114.19331,161.9474
1333000000,-115.12873,161.91922
1334000000,-115.51488,161.65099
1335000000,-116.46188,161.39874
1336000000,-116.97153,161.3737
1337000000,-117.38541,161.01822
1338000000,-118.3996,161.0793
