!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 30, 2016 16:57:40
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm),S11 SWR(U)
1129000000,23.511381,176.4901,29.059191
1130000000,23.438826,176.9301,29.279293
1131000000,24.273895,179.73848,29.128809
1132000000,24.942375,181.33856,28.836502
1133000000,25.525799,183.18523,28.726988
1134000000,25.355867,183.36037,28.963852
1135000000,25.722784,184.52042,28.896513
1136000000,26.163143,186.91577,29.107422
1137000000,26.161104,187.76682,29.353668
1138000000,28.348959,190.78291,27.973597
1139000000,26.980835,191.40277,29.515228
1140000000,29.188543,192.53685,27.661301
1141000000,28.277365,193.11047,28.674494
1142000000,30.624548,194.21736,26.841995
1143000000,29.922676,197.04396,28.185051
1144000000,31.210964,198.90875,27.542988
1145000000,30.799242,200.98283,28.434811
1146000000,33.440426,200.61391,26.19606
1147000000,33.051159,203.4559,27.185671
1148000000,32.936558,205.22597,27.715765
1149000000,33.657425,206.25763,27.401751
1150000000,34.453911,208.16675,27.258017
1151000000,35.064758,211.2233,27.538277
1152000000,36.137085,211.97455,26.937435
1153000000,36.488277,212.69405,26.859161
1154000000,37.479218,215.41052,26.807648
1155000000,38.398266,217.41745,26.653673
1156000000,39.197666,219.30818,26.562172
1157000000,38.639145,221.0829,27.329769
1158000000,38.011292,221.16478,27.77611
1159000000,40.732288,224.87987,26.835802
1160000000,42.264347,226.91867,26.357054
1161000000,40.790604,230.31645,28.014658
1162000000,43.958843,232.67767,26.610657
1163000000,43.492214,232.22105,26.78042
1164000000,42.254562,234.04918,27.920675
1165000000,43.888466,238.29169,27.857138
1166000000,45.192059,241.74886,27.838369
1167000000,46.399998,244.97633,27.837511
1168000000,51.115997,243.63782,25.18615
1169000000,49.262924,246.92523,26.716528
1170000000,53.854256,250.58688,25.285868
1171000000,52.004749,252.1898,26.42289
1172000000,54.918774,255.34277,25.714052
1173000000,56.121807,256.85428,25.485163
1174000000,55.418861,258.92496,26.16708
1175000000,58.942646,261.57309,25.203405
1176000000,60.628803,265.04922,25.171703
1177000000,60.357548,267.29578,25.671192
1178000000,63.250816,271.28317,25.28668
1179000000,64.010323,275.10019,25.668592
1180000000,65.746941,277.24387,25.417908
1181000000,67.366371,280.13675,25.348539
1182000000,69.014984,284.06271,25.449287
1183000000,70.210609,286.09265,25.392254
1184000000,72.406784,290.11218,25.347071
1185000000,73.166672,294.40433,25.800125
1186000000,76.078186,295.60309,25.110374
1187000000,76.177689,297.50143,25.377522
1188000000,81.352005,303.42758,24.835938
1189000000,83.985359,308.13715,24.845528
1190000000,87.066261,310.94446,24.484617
1191000000,87.025688,315.82739,25.198935
1192000000,90.672714,318.7612,24.736652
1193000000,92.063927,319.83047,24.565521
1194000000,94.011696,326.38763,25.03504
1195000000,98.970978,326.70523,24.012186
1196000000,99.8965,334.59222,24.87183
1197000000,104.24529,334.2955,23.963301
1198000000,107.13687,338.61481,23.972107
1199000000,108.14188,350.04398,25.246702
1200000000,117.90536,349.64966,23.477377
1201000000,122.14139,354.36026,23.371012
1202000000,119.97257,363.93839,24.856218
1203000000,128.50017,361.56384,23.26293
1204000000,128.55275,367.97644,23.984623
1205000000,138.8167,373.07742,23.146637
1206000000,136.92636,376.98608,23.820091
1207000000,146.90508,391.98999,24.156168
1208000000,149.61513,392.17633,23.84428
1209000000,157.86713,390.38693,22.737709
1210000000,154.05156,398.70715,24.002142
1211000000,165.17615,406.70447,23.591982
1212000000,170.92136,411.63025,23.494999
1213000000,178.44756,417.78751,23.369122
1214000000,186.29793,418.4783,22.750824
1215000000,191.74962,428.68381,23.220369
1216000000,199.83957,436.80319,23.299093
1217000000,206.58658,432.80487,22.46402
1218000000,223.71945,441.67896,22.092342
1219000000,225.81508,457.15637,23.204634
1220000000,232.29327,455.74112,22.699623
1221000000,236.23805,472.17264,23.769115
1222000000,254.39369,475.04559,22.982567
1223000000,256.93518,477.05377,23.004837
1224000000,276.83896,474.74905,21.954714
1225000000,287.5477,487.31555,22.397551
1226000000,300.55344,494.85602,22.428278
1227000000,316.66617,503.64801,22.467449
1228000000,324.32288,510.18167,22.647469
1229000000,346.27875,507.36337,21.891939
1230000000,354.2623,527.83325,22.911644
1231000000,354.133,530.3252,23.064062
1232000000,386.98392,531.79901,22.440443
1233000000,413.81631,529.99384,21.927303
1234000000,414.54544,534.69513,22.159761
1235000000,447.65967,543.89594,22.236326
1236000000,460.04309,545.99097,22.224474
1237000000,481.16174,567.22949,23.057632
1238000000,507.17526,565.92303,22.827799
1239000000,530.409,559.09259,22.444443
1240000000,542.4754,556.39551,22.310312
1241000000,586.02631,561.44696,22.519411
1242000000,621.21027,572.32416,23.006931
1243000000,643.14063,539.08276,21.932184
1244000000,685.56592,538.19208,22.189159
1245000000,700.11462,530.51477,22.068392
1246000000,745.82574,534.06555,22.587879
1247000000,779.51648,513.36462,22.371485
1248000000,782.86377,476.1134,21.465706
1249000000,823.69025,440.00601,21.188236
1250000000,845.3269,468.05258,22.103605
1251000000,926.77252,408.94647,22.153286
1252000000,910.86261,396.25793,21.673735
1253000000,952.5462,328.29358,21.319426
1254000000,961.71057,294.5834,21.043369
1255000000,989.32245,291.97241,21.513865
1256000000,1020.7662,205.9628,21.2484
1257000000,1055.6943,179.29956,21.724262
1258000000,1060.5502,135.09685,21.555941
1259000000,1058.1725,93.076836,21.327555
1260000000,1071.6135,25.201046,21.444149
1261000000,1025.8065,-2.7417789,20.516279
1262000000,1029.6563,-73.221611,20.69751
1263000000,1017.6954,-100.41735,20.552549
1264000000,1059.787,-145.53459,21.596323
1265000000,998.10077,-168.70651,20.533731
1266000000,979.26703,-207.52933,20.467146
1267000000,987.54779,-266.7662,21.195637
1268000000,938.35938,-307.35229,20.78578
1269000000,927.58569,-316.44543,20.716452
1270000000,883.08856,-329.65247,20.129866
1271000000,870.91284,-394.87964,21.008907
1272000000,820.17352,-421.24973,20.743393
1273000000,796.62793,-410.73413,20.181187
1274000000,780.22253,-435.53958,20.482292
1275000000,746.53937,-465.10129,20.74481
1276000000,723.45239,-481.00906,20.886549
1277000000,661.23352,-491.62286,20.562021
1278000000,637.48474,-490.08585,20.314268
1279000000,632.31567,-511.17014,20.942335
1280000000,610.37024,-507.04166,20.665041
1281000000,580.60205,-505.21298,20.441496
1282000000,573.62396,-512.73145,20.677341
1283000000,524.08093,-501.51529,20.125761
1284000000,504.66724,-516.72992,20.72579
1285000000,484.11523,-514.56866,20.675976
1286000000,463.54004,-497.32498,20.000113
1287000000,433.06427,-502.45853,20.38714
1288000000,429.9707,-505.28473,20.542839
1289000000,407.24875,-488.95694,19.958818
1290000000,391.59509,-496.57336,20.504696
1291000000,364.70877,-489.79498,20.538235
1292000000,360.87485,-473.83865,19.748678
1293000000,347.64612,-479.2345,20.260002
1294000000,339.84064,-476.58243,20.261486
1295000000,323.68155,-461.26157,19.723797
1296000000,304.06699,-456.11172,19.879162
1297000000,286.13467,-465.12469,20.971371
1298000000,283.22876,-447.99838,19.96349
1299000000,274.18372,-443.12958,19.939404
1300000000,263.97437,-437.61438,19.928186
1301000000,248.01666,-426.56689,19.784538
1302000000,245.97392,-422.4343,19.581409
1303000000,236.84688,-421.97675,19.934124
1304000000,233.67967,-414.4248,19.535807
1305000000,220.61983,-404.7753,19.440565
1306000000,217.55414,-397.3194,19.04089
1307000000,204.23148,-397.86905,19.780895
1308000000,198.7305,-389.61194,19.451513
1309000000,194.97478,-384.22263,19.247175
1310000000,186.85597,-382.76593,19.635347
1311000000,182.49106,-372.78339,19.101513
1312000000,174.35962,-369.66101,19.396816
1313000000,168.64224,-362.44531,19.196562
1314000000,164.59538,-359.18301,19.219969
1315000000,158.61954,-356.89529,19.49667
1316000000,154.75821,-355.05676,19.659286
1317000000,154.04927,-341.69412,18.509651
1318000000,149.01874,-342.51877,19.008844
1319000000,141.32214,-338.94159,19.386749
1320000000,135.82869,-339.9863,20.05489
1321000000,134.00169,-333.1265,19.565018
1322000000,129.10635,-329.24231,19.711105
1323000000,123.1249,-324.00702,19.870958
1324000000,127.68919,-320.92456,19.024557
1325000000,121.59541,-314.35855,19.044718
1326000000,122.7737,-309.30792,18.393358
1327000000,113.01701,-305.83124,19.202652
1328000000,111.44022,-304.79294,19.298048
1329000000,106.21754,-300.42871,19.538725
1330000000,105.50128,-295.02118,19.031208
1331000000,104.2652,-291.41022,18.800879
1332000000,100.89113,-286.48288,18.729523
1333000000,99.823547,-284.7486,18.688868
1334000000,97.432594,-283.27856,18.881121
1335000000,95.682755,-277.56699,18.486052
1336000000,91.019287,-273.4238,18.74378
1337000000,89.748337,-272.94165,18.900517
1338000000,89.223145,-270.63232,18.709085
1339000000,84.455338,-267.35583,19.156017
1340000000,82.538605,-265.89902,19.336765
1341000000,81.805161,-261.43204,18.904049
1342000000,80.776833,-259.56244,18.862694
1343000000,78.595367,-254.28188,18.608049
1344000000,77.077972,-252.42114,18.66967
1345000000,75.761787,-249.21017,18.516186
1346000000,72.85585,-246.54214,18.775976
1347000000,73.23407,-244.33603,18.39698
1348000000,72.004417,-241.53578,18.284231
1349000000,70.161171,-239.83435,18.458372
1350000000,68.640137,-236.99414,18.412346
1351000000,67.628708,-235.97987,18.50617
1352000000,65.169098,-232.55646,18.614489
1353000000,64.101372,-229.48282,18.438772
1354000000,62.594749,-229.51657,18.828974
1355000000,63.045658,-226.0448,18.208353
1356000000,60.430462,-224.40749,18.64905
1357000000,60.41774,-222.69835,18.398792
1358000000,58.81031,-219.21468,18.314192
1359000000,57.224773,-216.93251,18.411251
1360000000,55.891239,-216.44054,18.72246
1361000000,55.600727,-213.9845,18.427795
1362000000,54.148407,-211.85587,18.530128
1363000000,54.351974,-209.63966,18.123714
1364000000,52.38945,-207.55095,18.392876
1365000000,52.722435,-206.78439,18.168486
1366000000,51.403522,-204.43912,18.207512
1367000000,50.492722,-203.49756,18.348457
1368000000,50.405769,-200.45653,17.887899
1369000000,48.142502,-199.24225,18.438854
1370000000,48.530617,-196.84836,17.914068
1371000000,47.271118,-195.08365,18.049601
1372000000,47.299843,-193.65964,17.804924
1373000000,44.948521,-192.76611,18.491199
1374000000,45.107426,-190.91397,18.116011
1375000000,44.376118,-188.17809,17.917929
1376000000,44.348034,-187.42384,17.800056
1377000000,43.2272,-185.74977,17.928997
1378000000,42.15004,-183.64992,17.977058
1379000000,41.860039,-182.35217,17.863054
1380000000,40.47337,-180.70387,18.125664
1381000000,40.712662,-178.97319,17.721294
1382000000,39.873653,-178.26027,17.934381
1383000000,40.823521,-176.41597,17.230602
1384000000,39.557671,-174.86621,17.457907
1385000000,38.745361,-173.908,17.620304
1386000000,38.370537,-172.80798,17.578987
1387000000,36.981709,-171.20345,17.887163
1388000000,37.655823,-170.25224,17.418659
1389000000,36.758522,-168.35857,17.460186
1390000000,36.650883,-166.13753,17.10071
1391000000,35.417244,-165.87709,17.601021
1392000000,34.817226,-165.02989,17.720461
1393000000,34.706905,-164.62161,17.69491
1394000000,33.879124,-162.69981,17.723866
1395000000,33.426048,-161.56615,17.726677
1396000000,33.774151,-160.03387,17.263924
1397000000,33.456306,-159.09969,17.237402
1398000000,32.928719,-157.86169,17.254967
1399000000,31.671572,-156.93999,17.709148
1400000000,31.193375,-155.88983,17.751722
1401000000,31.214556,-155.3924,17.640921
1402000000,30.067211,-153.67299,17.91687
1403000000,30.010847,-152.33289,17.674313
1404000000,29.919916,-151.56902,17.569044
1405000000,29.385584,-150.47098,17.64249
1406000000,30.010351,-148.84221,16.971617
1407000000,29.517996,-148.18517,17.104052
1408000000,28.941011,-146.83087,17.146944
1409000000,28.801075,-145.69151,16.99296
1410000000,28.023407,-144.70767,17.231527
1411000000,28.09063,-145.11192,17.276405
1412000000,27.822777,-142.85576,16.964422
1413000000,26.778797,-142.57504,17.527569
1414000000,27.055668,-141.21916,17.072668
1415000000,25.871267,-140.29286,17.608683
1416000000,26.152542,-139.50116,17.259331
1417000000,26.066727,-138.91435,17.187307
1418000000,25.918297,-137.99107,17.082476
1419000000,25.792679,-137.21317,16.99461
1420000000,25.349682,-136.32068,17.082453
1421000000,24.869459,-135.43668,17.201254
1422000000,24.933689,-133.98436,16.844265
1423000000,24.200163,-133.43156,17.205921
1424000000,24.714659,-132.61647,16.68961
1425000000,24.006109,-131.84721,16.986774
1426000000,24.137804,-130.75044,16.659235
1427000000,23.400366,-130.44609,17.089729
1428000000,22.631535,-129.08894,17.330551
1429000000,22.916647,-128.40596,16.970846
1430000000,22.687622,-127.82605,17.002672
1431000000,22.382912,-127.84174,17.227016
1432000000,22.340979,-126.70033,16.996902
1433000000,22.315744,-125.75365,16.800299
1434000000,21.857494,-124.51596,16.852001
1435000000,21.742456,-123.92113,16.800745
1436000000,21.737425,-123.4084,16.687366
1437000000,21.930244,-122.16241,16.2672
1438000000,21.063486,-121.97643,16.862795
1439000000,21.205223,-121.16882,16.569082
1440000000,20.67148,-120.3678,16.790438
1441000000,20.481573,-119.91751,16.833538
1442000000,20.317972,-119.22559,16.799994
1443000000,20.337631,-118.25511,16.556965
1444000000,19.599176,-118.02316,17.098965
1445000000,20.047186,-117.07351,16.50843
1446000000,19.655355,-116.33619,16.648298
1447000000,19.181097,-116.55102,17.095951
1448000000,18.86392,-114.76623,16.933313
1449000000,18.753101,-114.5145,16.967848
1450000000,18.749928,-114.17561,16.887657
1451000000,18.376373,-113.73042,17.107391
1452000000,18.454678,-112.78328,16.804123
1453000000,18.29443,-112.20928,16.804214
1454000000,18.23702,-112.01086,16.806217
1455000000,18.148729,-111.22041,16.689857
1456000000,17.694464,-110.8951,17.02096
1457000000,17.736425,-109.56665,16.650677
1458000000,17.562864,-109.1209,16.698004
1459000000,17.019068,-108.74916,17.117645
1460000000,17.068581,-108.03558,16.887737
1461000000,16.986237,-107.59508,16.854631
1462000000,16.745035,-106.61322,16.837288
1463000000,16.573467,-106.26675,16.916576
1464000000,16.744875,-106.18102,16.727205
1465000000,16.529261,-104.95175,16.623089
1466000000,16.287363,-104.44192,16.730415
1467000000,16.329374,-104.26942,16.644491
1468000000,16.044003,-103.53038,16.738998
1469000000,15.9879,-103.45341,16.7759
1470000000,15.744999,-102.31605,16.728382
1471000000,15.679828,-102.14979,16.752274
1472000000,15.678878,-101.55225,16.597429
1473000000,15.323101,-101.06895,16.842857
1474000000,15.194459,-100.36642,16.794346
1475000000,15.191863,-99.812775,16.650709
1476000000,14.918635,-99.400505,16.836288
1477000000,14.974986,-98.827873,16.622591
1478000000,15.06287,-98.353371,16.403728
1479000000,14.86689,-97.846107,16.479275
1480000000,14.654291,-97.527946,16.626364
1481000000,14.79528,-97.164604,16.376423
1482000000,14.34634,-96.854805,16.790276
1483000000,14.464415,-95.799622,16.374838
1484000000,14.385764,-95.660095,16.424585
1485000000,14.374487,-95.254494,16.328972
1486000000,14.022678,-94.802368,16.604389
1487000000,13.660061,-94.188705,16.863186
1488000000,13.730934,-94.001823,16.726957
1489000000,13.372962,-93.513687,17.025957
1490000000,13.253476,-92.945045,17.015141
1491000000,13.405047,-92.583534,16.727041
1492000000,13.524379,-91.895454,16.394749
1493000000,13.64495,-91.93911,16.265415
1494000000,12.966553,-91.159752,16.873894
1495000000,13.688573,-90.874191,15.92939
1496000000,13.100327,-90.580986,16.544542
1497000000,12.860102,-90.193451,16.736759
1498000000,12.825654,-89.432999,16.56687
1499000000,12.691978,-89.117859,16.648251
1500000000,12.743775,-88.948021,16.534533
1501000000,12.756729,-88.201645,16.31007
1502000000,12.591589,-88.01123,16.465416
1503000000,12.5821,-87.498001,16.333834
1504000000,12.515724,-86.948929,16.264793
1505000000,12.374238,-86.850838,16.418802
1506000000,12.205701,-86.439667,16.523199
1507000000,12.252507,-85.991142,16.33477
1508000000,12.118879,-85.752769,16.443026
1509000000,11.766429,-85.375145,16.814575
1510000000,12.073648,-84.808739,16.235544
1511000000,11.802577,-84.401299,16.482971
1512000000,12.010033,-84.242973,16.159752
1513000000,11.840015,-83.714172,16.236103
1514000000,11.703691,-83.530663,16.368505
1515000000,11.578275,-82.962219,16.377983
1516000000,11.432158,-82.587074,16.473921
1517000000,11.19982,-82.337646,16.73502
1518000000,11.232071,-82.200974,16.647732
1519000000,11.516973,-81.726906,16.108709
1520000000,11.081657,-81.158974,16.560925
1521000000,11.02422,-80.795532,16.538355
1522000000,10.80888,-80.625137,16.810431
1523000000,10.665674,-80.343765,16.946716
1524000000,10.703095,-80.129364,16.824038
1525000000,10.666093,-79.591095,16.719547
1526000000,10.832097,-79.085175,16.319296
1527000000,10.56002,-79.346588,16.810551
1528000000,10.561548,-78.70874,16.616562
1529000000,10.297096,-78.207069,16.882196
1530000000,10.432113,-77.782562,16.540117
1531000000,10.447225,-77.426895,16.410557
1532000000,10.416334,-77.435448,16.460896
1533000000,10.345112,-76.895111,16.410376
1534000000,10.082887,-76.486649,16.704922
1535000000,10.258615,-76.464584,16.417086
1536000000,9.9382401,-76.136246,16.835945
1537000000,10.226569,-75.665451,16.228971
1538000000,9.9958782,-75.490776,16.543951
1539000000,9.8642321,-75.221306,16.678391
1540000000,9.8525295,-74.877327,16.592686
1541000000,9.8130693,-74.683685,16.599064
1542000000,9.9015903,-74.475502,16.390165
1543000000,9.8253708,-73.910156,16.343788
1544000000,9.8864202,-73.703957,16.182737
1545000000,9.3931723,-73.256912,16.878172
1546000000,9.5744801,-73.048653,16.499619
1547000000,9.5033369,-72.830208,16.553867
1548000000,9.3824453,-72.391884,16.627655
1549000000,9.5569649,-72.343681,16.314081
1550000000,9.4772539,-71.843193,16.296249
1551000000,9.3094397,-71.68409,16.536177
1552000000,9.2613029,-71.397057,16.531801
1553000000,9.1442661,-71.049789,16.631626
1554000000,9.047493,-70.892853,16.757481
1555000000,9.0934525,-70.65416,16.59944
1556000000,8.9641628,-70.139839,16.673214
1557000000,9.2344322,-70.017075,16.154942
1558000000,8.9811506,-69.845604,16.550079
1559000000,8.9373169,-69.374878,16.482887
1560000000,8.7489824,-69.320099,16.815224
1561000000,9.0366945,-68.902832,16.159227
1562000000,8.8557529,-68.602661,16.391006
1563000000,8.6665993,-68.437279,16.691229
1564000000,8.6100111,-68.376961,16.780203
1565000000,8.4370499,-67.742485,16.914175
1566000000,8.6236801,-67.742332,16.552893
1567000000,8.8101616,-67.335854,16.082214
1568000000,8.3728323,-67.176186,16.859083
1569000000,8.4164495,-66.871902,16.675562
1570000000,8.6274605,-66.56218,16.176929
1571000000,8.2772598,-66.426201,16.808292
1572000000,8.3187389,-66.274467,16.676962
1573000000,8.6189127,-66.025887,16.027109
1574000000,8.4038744,-65.479439,16.259977
1575000000,8.1498575,-65.247986,16.68568
1576000000,8.2586679,-65.128242,16.430643
1577000000,8.279315,-65.046524,16.364395
1578000000,8.2225876,-64.751099,16.382238
1579000000,8.1045227,-64.331078,16.483604
1580000000,8.1322813,-64.121834,16.361689
1581000000,8.2852211,-63.74321,15.946135
1582000000,8.0318184,-63.649811,16.413073
1583000000,7.9613528,-63.669735,16.562971
1584000000,8.0603886,-63.310684,16.248365
1585000000,7.8187284,-63.086136,16.671616
1586000000,7.7435145,-62.816093,16.743559
1587000000,7.7416539,-62.565659,16.666128
1588000000,7.7409782,-62.496384,16.6451
1589000000,7.8607559,-62.325775,16.340008
1590000000,7.6763263,-61.963123,16.610151
1591000000,7.6852312,-61.704956,16.507734
1592000000,7.6428337,-61.576069,16.556541
1593000000,7.4878173,-61.363144,16.825335
1594000000,7.565423,-61.139648,16.581966
1595000000,7.5156612,-60.969807,16.635166
1596000000,7.4979172,-60.766663,16.607895
1597000000,7.5629063,-60.489666,16.377586
1598000000,7.3593922,-60.328777,16.772537
1599000000,7.2512479,-60.225994,16.985783
1600000000,7.3056793,-59.885353,16.748112
1601000000,7.2785378,-59.732002,16.75934
1602000000,7.2467284,-59.351357,16.706598
1603000000,7.2898731,-59.288086,16.58807
1604000000,7.0522046,-58.858128,16.996859
1605000000,6.9512672,-58.586143,17.149073
