!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, April 01, 2016 14:28:56
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm),S11 SWR(U)
1259000000,65.460709,323.43878,34.005589
1260000000,71.076302,332.6554,33.233162
1261000000,67.745743,334.64658,35.125862
1262000000,70.152596,337.44186,34.549503
1263000000,73.616928,339.26315,33.391426
1264000000,72.034027,343.36691,34.840855
1265000000,72.782692,346.85751,35.17429
1266000000,77.125916,349.35406,33.810322
1267000000,81.339249,354.78217,33.160816
1268000000,79.713058,357.90195,34.331112
1269000000,82.032379,358.91586,33.627686
1270000000,87.112846,368.99957,33.547176
1271000000,89.328026,372.46509,33.377186
1272000000,91.753227,378.33627,33.550919
1273000000,91.155067,384.88916,34.845703
1274000000,96.316895,386.77057,33.47794
1275000000,93.094978,392.10803,35.401245
1276000000,98.108261,399.41794,34.965378
1277000000,101.0612,399.56113,34.081169
1278000000,106.22557,412.47009,34.598438
1279000000,106.68845,413.51709,34.628822
1280000000,119.13567,419.00668,32.244781
1281000000,113.35854,424.05252,34.405167
1282000000,111.25838,432.22522,36.229816
1283000000,122.30226,430.31479,33.105511
1284000000,124.22565,441.64185,34.259953
1285000000,125.46728,446.70361,34.68718
1286000000,124.33629,452.73495,35.831043
1287000000,132.78094,465.0383,35.578114
1288000000,142.91397,464.98795,33.436127
1289000000,146.38759,470.07803,33.429573
1290000000,157.02866,479.53659,32.716743
1291000000,157.28065,498.59485,35.04686
1292000000,165.6696,496.23889,33.313393
1293000000,169.40768,505.72156,33.847698
1294000000,168.82933,518.32306,35.470634
1295000000,174.52417,518.30347,34.53326
1296000000,177.74936,521.00763,34.35006
1297000000,192.80386,546.27417,35.042213
1298000000,193.18745,550.2702,35.44186
1299000000,219.26968,568.59924,34.073341
1300000000,217.88203,569.60858,34.34053
1301000000,223.4632,578.04089,34.568901
1302000000,240.8047,589.70343,33.876549
1303000000,242.55762,601.7627,34.886963
1304000000,242.37573,596.948,34.429268
1305000000,274.90286,602.84045,32.088417
1306000000,274.82556,619.58472,33.585312
1307000000,282.29544,639.79736,34.795158
1308000000,295.69904,648.29767,34.480938
1309000000,317.83319,636.45062,31.972137
1310000000,338.28345,673.04547,33.665466
1311000000,344.05087,676.5412,33.603584
1312000000,382.63095,686.89124,32.414303
1313000000,380.27942,688.13574,32.610764
1314000000,393.53757,725.76984,34.738602
1315000000,428.4809,728.2431,33.410717
1316000000,444.14395,736.44611,33.387894
1317000000,467.02658,741.29938,32.950157
1318000000,489.98953,780.25287,34.722321
1319000000,509.28903,765.46722,33.264015
1320000000,544.44128,785.57678,33.621166
1321000000,592.05182,761.10822,31.462454
1322000000,614.1153,812.57965,33.837811
1323000000,623.91803,836.21503,34.944866
1324000000,669.64209,839.81464,34.503174
1325000000,735.87317,847.18396,34.262867
1326000000,745.52191,860.27716,34.8027
1327000000,838.3396,876.33502,35.119007
1328000000,864.46088,824.41309,33.041206
1329000000,921.69543,846.54083,34.009041
1330000000,1004.0472,841.48523,34.206367
1331000000,1024.8308,807.22607,33.231831
1332000000,1119.299,738.56891,32.146427
1333000000,1132.7939,765.34869,33.011566
1334000000,1217.8315,761.53448,33.892239
1335000000,1286.8929,700.06085,33.363304
1336000000,1357.1888,621.26453,32.837944
1337000000,1379.1615,564.61353,32.211369
1338000000,1524.5819,635.34021,35.791809
1339000000,1459.6093,448.30179,31.948954
1340000000,1577.2344,436.95169,33.967979
1341000000,1600.1501,292.8002,33.075565
1342000000,1606.9233,288.94427,33.178551
1343000000,1630.755,135.24066,32.839622
1344000000,1663.3273,34.872108,33.281178
1345000000,1719.4932,-54.506927,34.42445
1346000000,1632.1265,-122.27406,32.825909
1347000000,1536.0929,-229.0947,31.405916
1348000000,1572.2642,-332.14594,32.849983
1349000000,1537.9193,-377.74948,32.615921
1350000000,1495.3215,-457.1026,32.703911
1351000000,1401.0006,-562.06244,32.534801
1352000000,1380.9341,-530.61823,31.701099
1353000000,1259.4402,-586.7381,30.662788
1354000000,1250.3691,-690.77686,32.64925
1355000000,1235.089,-681.67041,32.235794
1356000000,1135.7366,-708.70892,31.571884
1357000000,1108.7283,-746.52838,32.241688
1358000000,1033.6055,-810.82593,33.411823
1359000000,1002.9858,-784.63989,32.355202
1360000000,894.93781,-793.34052,31.988905
1361000000,885.59094,-788.65387,31.783367
1362000000,810.93195,-816.14417,32.677494
1363000000,813.75952,-821.01392,32.872875
1364000000,739.10516,-807.96082,32.483589
1365000000,714.51923,-809.46082,32.670109
1366000000,646.41534,-818.95459,33.726955
1367000000,634.39398,-779.91608,31.911741
1368000000,595.7428,-804.36877,33.690189
1369000000,549.10291,-771.29834,32.710655
1370000000,498.43655,-763.20825,33.411671
1371000000,495.46439,-732.32452,31.626928
1372000000,496.9906,-719.59894,30.846325
1373000000,441.9566,-733.8855,33.295116
1374000000,425.96603,-716.005,32.676708
1375000000,409.42426,-726.828,34.087215
1376000000,385.31458,-708.23407,33.84214
1377000000,376.78427,-694.39886,33.233307
1378000000,355.11633,-665.1167,32.126663
1379000000,324.31702,-657.33185,33.256294
1380000000,319.72205,-644.40662,32.496361
1381000000,306.60095,-636.16711,32.664177
1382000000,308.68164,-622.88043,31.441685
1383000000,287.31375,-619.77753,32.628658
1384000000,268.37805,-605.33392,32.830341
1385000000,264.21356,-585.69611,31.408539
1386000000,248.54036,-590.80426,33.229855
1387000000,247.38533,-570.64673,31.444374
1388000000,230.20351,-556.05914,31.653021
1389000000,232.99365,-558.92267,31.658596
1390000000,212.95157,-548.12286,32.679844
1391000000,214.07716,-537.56006,31.480221
1392000000,208.47795,-526.88367,31.008871
1393000000,192.19821,-518.02478,31.99712
1394000000,178.68663,-517.78394,33.83186
1395000000,173.8997,-502.83899,32.814682
1396000000,174.81961,-491.95251,31.43825
1397000000,166.6322,-485.57047,31.900654
1398000000,168.70184,-486.97195,31.752632
1399000000,163.00522,-476.26453,31.365717
1400000000,157.71397,-461.9491,30.499784
1401000000,154.31888,-459.67719,30.76313
1402000000,142.93964,-456.32602,32.313499
1403000000,140.59206,-447.45917,31.618217
1404000000,138.49228,-434.84534,30.404999
1405000000,129.96524,-435.33713,32.117359
