!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Thursday, February 25, 2016 16:42:09
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB)
1201000000,-14.237553
1202000000,-14.211171
1203000000,-14.207005
1204000000,-14.179185
1205000000,-14.19201
1206000000,-14.188136
1207000000,-14.161561
1208000000,-14.170454
1209000000,-14.137892
1210000000,-14.127064
1211000000,-14.122097
1212000000,-14.11518
1213000000,-14.104981
1214000000,-14.13413
1215000000,-14.117375
1216000000,-14.091513
1217000000,-14.090327
1218000000,-14.05824
1219000000,-14.048788
1220000000,-14.061057
1221000000,-14.027802
1222000000,-14.03922
1223000000,-14.000708
1224000000,-14.00956
1225000000,-14.01303
1226000000,-13.965242
1227000000,-14.014206
1228000000,-13.980231
1229000000,-13.991682
1230000000,-13.977131
1231000000,-13.949689
1232000000,-13.941223
1233000000,-13.931001
1234000000,-13.944972
1235000000,-13.926539
1236000000,-13.893615
1237000000,-13.895207
1238000000,-13.86509
1239000000,-13.900079
1240000000,-13.894905
1241000000,-13.881976
1242000000,-13.841341
1243000000,-13.846395
1244000000,-13.835085
1245000000,-13.809286
1246000000,-13.795586
1247000000,-13.844082
1248000000,-13.794802
1249000000,-13.780765
1250000000,-13.799931
1251000000,-13.788203
1252000000,-13.754176
1253000000,-13.753221
1254000000,-13.74446
1255000000,-13.777308
1256000000,-13.733826
1257000000,-13.742624
1258000000,-13.75244
1259000000,-13.686241
1260000000,-13.704492
1261000000,-13.71525
1262000000,-13.666855
1263000000,-13.682076
1264000000,-13.692727
1265000000,-13.642929
1266000000,-13.658851
1267000000,-13.673338
1268000000,-13.656242
1269000000,-13.629751
1270000000,-13.61038
1271000000,-13.602821
1272000000,-13.649929
1273000000,-13.614182
1274000000,-13.585942
1275000000,-13.580172
1276000000,-13.595178
1277000000,-13.59822
1278000000,-13.568768
1279000000,-13.538497
1280000000,-13.542443
1281000000,-13.56341
1282000000,-13.506834
1283000000,-13.526356
1284000000,-13.525318
1285000000,-13.54048
1286000000,-13.529133
1287000000,-13.521846
1288000000,-13.47384
1289000000,-13.49206
1290000000,-13.494569
1291000000,-13.471014
1292000000,-13.462982
1293000000,-13.421238
1294000000,-13.435986
1295000000,-13.418966
1296000000,-13.394904
1297000000,-13.388336
1298000000,-13.3821
1299000000,-13.404503
1300000000,-13.386055
1301000000,-13.372147
1302000000,-13.39071
1303000000,-13.373454
1304000000,-13.321137
1305000000,-13.366225
1306000000,-13.295192
1307000000,-13.307483
1308000000,-13.344374
1309000000,-13.344284
1310000000,-13.287576
1311000000,-13.308559
1312000000,-13.263563
1313000000,-13.285396
1314000000,-13.273023
1315000000,-13.282136
1316000000,-13.242387
1317000000,-13.244028
1318000000,-13.257827
1319000000,-13.213449
1320000000,-13.205242
1321000000,-13.221771
1322000000,-13.194923
1323000000,-13.209203
1324000000,-13.20498
1325000000,-13.206952
1326000000,-13.193441
1327000000,-13.221312
1328000000,-13.161434
1329000000,-13.180181
1330000000,-13.13192
1331000000,-13.174626
1332000000,-13.137479
1333000000,-13.103801
1334000000,-13.127351
1335000000,-13.121517
1336000000,-13.101644
1337000000,-13.111497
1338000000,-13.12184
1339000000,-13.131766
1340000000,-13.073767
1341000000,-13.046668
1342000000,-13.068566
1343000000,-13.073094
1344000000,-13.044683
1345000000,-13.066929
1346000000,-13.085034
1347000000,-13.003132
1348000000,-13.033208
1349000000,-12.992887
1350000000,-13.019979
1351000000,-13.028064
1352000000,-13.004232
1353000000,-12.987411
1354000000,-12.994284
1355000000,-12.970847
1356000000,-12.943243
1357000000,-12.960463
1358000000,-12.961457
1359000000,-12.930024
1360000000,-12.928436
1361000000,-12.910745
1362000000,-12.937286
1363000000,-12.926603
1364000000,-12.914127
1365000000,-12.914588
1366000000,-12.897263
1367000000,-12.894677
1368000000,-12.912519
1369000000,-12.848451
1370000000,-12.858192
1371000000,-12.856847
1372000000,-12.848333
1373000000,-12.840851
1374000000,-12.867373
1375000000,-12.856204
1376000000,-12.83079
1377000000,-12.825214
1378000000,-12.804611
1379000000,-12.829979
1380000000,-12.808823
1381000000,-12.802026
1382000000,-12.805947
1383000000,-12.810671
1384000000,-12.806275
1385000000,-12.714174
1386000000,-12.735157
1387000000,-12.791485
1388000000,-12.730292
1389000000,-12.784221
1390000000,-12.744818
1391000000,-12.757669
1392000000,-12.732408
1393000000,-12.724236
1394000000,-12.719567
1395000000,-12.744564
1396000000,-12.720342
1397000000,-12.705515
1398000000,-12.688519
1399000000,-12.677813
1400000000,-12.667224
1401000000,-12.684587
1402000000,-12.692579
1403000000,-12.6841
1404000000,-12.647708
1405000000,-12.639695
1406000000,-12.68032
1407000000,-12.618698
1408000000,-12.669175
1409000000,-12.623483
1410000000,-12.640053
1411000000,-12.619485
1412000000,-12.653515
1413000000,-12.630258
1414000000,-12.586703
1415000000,-12.60177
1416000000,-12.558426
1417000000,-12.575843
1418000000,-12.574799
1419000000,-12.598177
1420000000,-12.563651
1421000000,-12.539814
1422000000,-12.575099
1423000000,-12.57087
1424000000,-12.586529
1425000000,-12.534401
1426000000,-12.569171
1427000000,-12.553079
1428000000,-12.544131
1429000000,-12.521433
1430000000,-12.546459
1431000000,-12.514312
1432000000,-12.504657
1433000000,-12.467144
1434000000,-12.497381
1435000000,-12.487679
1436000000,-12.49875
1437000000,-12.485515
1438000000,-12.504348
1439000000,-12.47964
1440000000,-12.502374
1441000000,-12.499164
1442000000,-12.459333
1443000000,-12.467186
1444000000,-12.446157
1445000000,-12.447592
1446000000,-12.469364
1447000000,-12.475064
1448000000,-12.448708
1449000000,-12.447046
1450000000,-12.445866
1451000000,-12.444674
1452000000,-12.444959
1453000000,-12.41398
1454000000,-12.443661
1455000000,-12.411082
1456000000,-12.409166
1457000000,-12.389933
1458000000,-12.429877
1459000000,-12.42961
1460000000,-12.367043
1461000000,-12.39757
1462000000,-12.408884
1463000000,-12.381008
1464000000,-12.361596
1465000000,-12.379457
1466000000,-12.382463
1467000000,-12.332151
1468000000,-12.325423
1469000000,-12.379185
1470000000,-12.349731
1471000000,-12.344408
1472000000,-12.346656
1473000000,-12.3493
1474000000,-12.324093
1475000000,-12.358234
1476000000,-12.293547
1477000000,-12.351664
1478000000,-12.32405
1479000000,-12.308816
1480000000,-12.288002
1481000000,-12.29116
1482000000,-12.339586
1483000000,-12.285886
1484000000,-12.298028
1485000000,-12.286897
1486000000,-12.306819
1487000000,-12.24953
1488000000,-12.282139
1489000000,-12.286604
1490000000,-12.268932
1491000000,-12.280614
1492000000,-12.25025
1493000000,-12.244586
1494000000,-12.247849
1495000000,-12.271158
1496000000,-12.231353
1497000000,-12.221673
1498000000,-12.268221
1499000000,-12.195104
1500000000,-12.255023
1501000000,-12.238858
1502000000,-12.198012
1503000000,-12.207996
1504000000,-12.218564
1505000000,-12.213393
1506000000,-12.197651
1507000000,-12.208632
1508000000,-12.172612
1509000000,-12.208772
1510000000,-12.198699
1511000000,-12.150624
1512000000,-12.180294
1513000000,-12.166452
1514000000,-12.155152
1515000000,-12.135937
1516000000,-12.15006
1517000000,-12.153967
1518000000,-12.144036
1519000000,-12.146731
1520000000,-12.141871
1521000000,-12.124944
1522000000,-12.124903
1523000000,-12.107639
1524000000,-12.106713
1525000000,-12.103617
1526000000,-12.097387
1527000000,-12.100171
1528000000,-12.109365
1529000000,-12.116109
1530000000,-12.097287
1531000000,-12.093064
1532000000,-12.063223
1533000000,-12.086181
1534000000,-12.071608
1535000000,-12.05973
1536000000,-12.081957
1537000000,-12.061015
1538000000,-12.056236
1539000000,-12.076617
1540000000,-12.06252
1541000000,-12.051962
1542000000,-12.036718
1543000000,-12.072191
1544000000,-12.071724
1545000000,-12.047523
1546000000,-12.042673
1547000000,-12.016202
1548000000,-12.078876
1549000000,-12.032916
1550000000,-12.04279
1551000000,-12.025377
1552000000,-12.033165
1553000000,-12.001208
1554000000,-12.00728
1555000000,-12.036277
1556000000,-12.043075
1557000000,-11.999444
1558000000,-12.029179
1559000000,-11.983747
1560000000,-12.004158
1561000000,-12.017336
1562000000,-12.009575
1563000000,-11.987018
1564000000,-11.968457
1565000000,-11.99851
1566000000,-12.008568
1567000000,-11.987762
1568000000,-11.967965
1569000000,-11.943935
1570000000,-11.984647
1571000000,-11.98947
1572000000,-11.978721
1573000000,-11.953438
1574000000,-11.950042
1575000000,-11.974806
1576000000,-11.935033
1577000000,-11.999974
1578000000,-11.935303
1579000000,-11.90569
1580000000,-11.922884
1581000000,-11.952444
1582000000,-11.896248
1583000000,-11.908319
1584000000,-11.918739
1585000000,-11.908263
1586000000,-11.88981
1587000000,-11.938503
1588000000,-11.90659
1589000000,-11.896011
1590000000,-11.915558
1591000000,-11.886635
1592000000,-11.895679
1593000000,-11.900476
1594000000,-11.879238
1595000000,-11.866349
1596000000,-11.87704
1597000000,-11.853099
1598000000,-11.865012
1599000000,-11.858547
1600000000,-11.862522
1601000000,-11.87123
1602000000,-11.856326
1603000000,-11.879389
1604000000,-11.840449
1605000000,-11.861784
1606000000,-11.835027
1607000000,-11.834409
1608000000,-11.872402
1609000000,-11.824039
1610000000,-11.821836
1611000000,-11.833459
1612000000,-11.831355
1613000000,-11.821558
1614000000,-11.804814
1615000000,-11.811174
1616000000,-11.818398
1617000000,-11.809693
1618000000,-11.820497
1619000000,-11.78868
1620000000,-11.814426
1621000000,-11.775014
1622000000,-11.79342
1623000000,-11.777996
1624000000,-11.735538
1625000000,-11.793167
1626000000,-11.797375
1627000000,-11.766403
1628000000,-11.785069
1629000000,-11.783679
1630000000,-11.769958
1631000000,-11.795877
1632000000,-11.832262
1633000000,-11.737626
1634000000,-11.766314
1635000000,-11.778982
1636000000,-11.770291
1637000000,-11.777347
1638000000,-11.723125
1639000000,-11.760428
1640000000,-11.767974
1641000000,-11.743089
1642000000,-11.704104
1643000000,-11.778317
1644000000,-11.708267
1645000000,-11.741189
1646000000,-11.74071
1647000000,-11.729933
1648000000,-11.743422
1649000000,-11.73413
1650000000,-11.732963
1651000000,-11.690789
1652000000,-11.748504
1653000000,-11.719273
1654000000,-11.688867
1655000000,-11.6851
1656000000,-11.753742
1657000000,-11.693461
1658000000,-11.707463
1659000000,-11.675805
1660000000,-11.69145
1661000000,-11.671347
1662000000,-11.688088
1663000000,-11.712008
1664000000,-11.71428
1665000000,-11.683612
1666000000,-11.708217
1667000000,-11.710666
1668000000,-11.655401
1669000000,-11.665149
1670000000,-11.696139
1671000000,-11.692067
1672000000,-11.657257
1673000000,-11.628088
1674000000,-11.677816
1675000000,-11.670425
1676000000,-11.645089
1677000000,-11.649463
1678000000,-11.646598
1679000000,-11.637348
1680000000,-11.656863
1681000000,-11.645851
1682000000,-11.663202
1683000000,-11.664214
1684000000,-11.659413
1685000000,-11.67153
1686000000,-11.668134
1687000000,-11.646528
1688000000,-11.626155
1689000000,-11.622426
1690000000,-11.636628
1691000000,-11.615402
1692000000,-11.642738
1693000000,-11.626356
1694000000,-11.648473
1695000000,-11.611415
1696000000,-11.646601
1697000000,-11.608063
1698000000,-11.635137
1699000000,-11.608509
1700000000,-11.621416
1701000000,-11.626047
1702000000,-11.627872
1703000000,-11.583058
1704000000,-11.568453
1705000000,-11.565224
1706000000,-11.570429
1707000000,-11.566216
1708000000,-11.599538
1709000000,-11.588009
1710000000,-11.592067
1711000000,-11.581552
1712000000,-11.578938
1713000000,-11.601731
1714000000,-11.610748
1715000000,-11.557524
1716000000,-11.573057
1717000000,-11.594453
1718000000,-11.588316
1719000000,-11.57856
1720000000,-11.560901
1721000000,-11.599189
1722000000,-11.592175
1723000000,-11.565659
1724000000,-11.584849
1725000000,-11.591783
1726000000,-11.590081
1727000000,-11.577385
1728000000,-11.547827
1729000000,-11.566276
1730000000,-11.543323
1731000000,-11.559732
1732000000,-11.550844
1733000000,-11.542909
1734000000,-11.571304
1735000000,-11.568317
1736000000,-11.577728
1737000000,-11.565987
1738000000,-11.553092
1739000000,-11.516056
1740000000,-11.52853
1741000000,-11.567161
1742000000,-11.520125
1743000000,-11.537491
1744000000,-11.529617
1745000000,-11.533363
1746000000,-11.560493
1747000000,-11.522313
1748000000,-11.514924
1749000000,-11.512877
1750000000,-11.497177
1751000000,-11.541493
1752000000,-11.505473
1753000000,-11.515608
1754000000,-11.505867
1755000000,-11.534266
1756000000,-11.498289
1757000000,-11.537848
1758000000,-11.496201
1759000000,-11.530944
1760000000,-11.510859
1761000000,-11.52514
1762000000,-11.536702
1763000000,-11.518826
1764000000,-11.500847
1765000000,-11.527434
1766000000,-11.505257
1767000000,-11.490365
1768000000,-11.522176
1769000000,-11.518678
1770000000,-11.521793
1771000000,-11.49813
1772000000,-11.508384
1773000000,-11.509128
1774000000,-11.520743
1775000000,-11.477117
1776000000,-11.513294
1777000000,-11.52022
1778000000,-11.519313
1779000000,-11.501708
1780000000,-11.500495
1781000000,-11.540349
1782000000,-11.489968
1783000000,-11.49249
1784000000,-11.517316
1785000000,-11.508186
1786000000,-11.505215
1787000000,-11.485579
1788000000,-11.520872
1789000000,-11.506727
1790000000,-11.487997
1791000000,-11.494267
1792000000,-11.549233
1793000000,-11.503252
1794000000,-11.496488
1795000000,-11.508433
1796000000,-11.509809
1797000000,-11.488595
1798000000,-11.497774
1799000000,-11.509958
1800000000,-11.511192
1801000000,-11.504423
1802000000,-11.530315
1803000000,-11.488808
1804000000,-11.524868
1805000000,-11.48534
1806000000,-11.516824
1807000000,-11.517697
1808000000,-11.530019
1809000000,-11.521722
1810000000,-11.509541
1811000000,-11.497009
1812000000,-11.511899
1813000000,-11.500975
1814000000,-11.475727
1815000000,-11.49917
1816000000,-11.508692
1817000000,-11.509581
1818000000,-11.500958
1819000000,-11.496938
1820000000,-11.516809
1821000000,-11.492094
1822000000,-11.525364
1823000000,-11.468354
1824000000,-11.46761
1825000000,-11.50191
1826000000,-11.509542
1827000000,-11.522582
1828000000,-11.487551
1829000000,-11.485066
1830000000,-11.481317
1831000000,-11.549467
1832000000,-11.50553
1833000000,-11.516194
1834000000,-11.518583
1835000000,-11.530357
1836000000,-11.503773
1837000000,-11.504607
1838000000,-11.504829
1839000000,-11.486048
1840000000,-11.526985
1841000000,-11.492758
1842000000,-11.479795
1843000000,-11.50945
1844000000,-11.494255
1845000000,-11.524944
1846000000,-11.514619
1847000000,-11.525904
1848000000,-11.517617
1849000000,-11.493697
1850000000,-11.503844
1851000000,-11.459886
1852000000,-11.49424
1853000000,-11.483935
1854000000,-11.502912
1855000000,-11.506107
1856000000,-11.498368
1857000000,-11.456644
1858000000,-11.494511
1859000000,-11.467552
1860000000,-11.500376
1861000000,-11.497948
1862000000,-11.480546
1863000000,-11.478163
1864000000,-11.487148
1865000000,-11.475203
1866000000,-11.507853
1867000000,-11.499326
1868000000,-11.490938
1869000000,-11.463975
1870000000,-11.489791
1871000000,-11.513818
1872000000,-11.508058
1873000000,-11.519771
1874000000,-11.486374
1875000000,-11.48588
1876000000,-11.486331
1877000000,-11.517677
1878000000,-11.501217
1879000000,-11.479565
1880000000,-11.492321
1881000000,-11.482273
1882000000,-11.488005
1883000000,-11.489452
1884000000,-11.507071
1885000000,-11.503007
1886000000,-11.523973
1887000000,-11.515881
1888000000,-11.485239
1889000000,-11.513436
1890000000,-11.507136
1891000000,-11.497302
1892000000,-11.468188
1893000000,-11.48623
1894000000,-11.517099
1895000000,-11.515819
1896000000,-11.505056
1897000000,-11.52274
1898000000,-11.468703
1899000000,-11.488743
1900000000,-11.508423
1901000000,-11.51942
1902000000,-11.483416
1903000000,-11.465851
1904000000,-11.49994
1905000000,-11.502062
1906000000,-11.510899
1907000000,-11.501949
1908000000,-11.509338
1909000000,-11.471648
1910000000,-11.533635
1911000000,-11.478392
1912000000,-11.496213
1913000000,-11.448235
1914000000,-11.500974
1915000000,-11.511944
1916000000,-11.510587
1917000000,-11.497597
1918000000,-11.511559
1919000000,-11.505929
1920000000,-11.514756
1921000000,-11.507576
1922000000,-11.497476
1923000000,-11.510776
1924000000,-11.464962
1925000000,-11.502737
1926000000,-11.493208
1927000000,-11.482665
1928000000,-11.480034
1929000000,-11.530354
1930000000,-11.511942
1931000000,-11.474319
1932000000,-11.510985
1933000000,-11.482815
1934000000,-11.532578
1935000000,-11.483489
1936000000,-11.507282
1937000000,-11.450511
1938000000,-11.519563
1939000000,-11.519089
1940000000,-11.480652
1941000000,-11.485507
1942000000,-11.490322
1943000000,-11.543856
1944000000,-11.501248
1945000000,-11.517501
1946000000,-11.509478
1947000000,-11.490541
1948000000,-11.457689
1949000000,-11.507346
1950000000,-11.491561
1951000000,-11.481129
1952000000,-11.49114
1953000000,-11.456865
1954000000,-11.504852
1955000000,-11.479658
1956000000,-11.489499
1957000000,-11.50045
1958000000,-11.485811
1959000000,-11.493482
1960000000,-11.477993
1961000000,-11.493305
1962000000,-11.497699
1963000000,-11.53156
1964000000,-11.498483
1965000000,-11.518291
1966000000,-11.477259
1967000000,-11.496277
1968000000,-11.493555
1969000000,-11.494887
1970000000,-11.51709
1971000000,-11.493737
1972000000,-11.475797
1973000000,-11.492874
1974000000,-11.506897
1975000000,-11.466963
1976000000,-11.466003
1977000000,-11.506196
1978000000,-11.470413
1979000000,-11.482755
1980000000,-11.438437
1981000000,-11.494052
1982000000,-11.4442
1983000000,-11.512911
1984000000,-11.470666
1985000000,-11.476147
1986000000,-11.473421
1987000000,-11.506784
1988000000,-11.511038
1989000000,-11.484287
1990000000,-11.482871
1991000000,-11.505431
1992000000,-11.465532
1993000000,-11.499978
1994000000,-11.473149
1995000000,-11.472563
1996000000,-11.489899
1997000000,-11.493879
1998000000,-11.507339
1999000000,-11.455197
2000000000,-11.479211
2001000000,-11.488116
2002000000,-11.460714
2003000000,-11.478355
2004000000,-11.501065
2005000000,-11.491718
2006000000,-11.437846
2007000000,-11.46443
2008000000,-11.468596
2009000000,-11.503826
2010000000,-11.507717
2011000000,-11.484906
2012000000,-11.520008
2013000000,-11.507369
2014000000,-11.452706
2015000000,-11.489227
2016000000,-11.452247
2017000000,-11.495191
2018000000,-11.463719
2019000000,-11.523211
2020000000,-11.467043
2021000000,-11.50478
2022000000,-11.468453
2023000000,-11.47896
2024000000,-11.446366
2025000000,-11.489852
2026000000,-11.46582
2027000000,-11.510933
2028000000,-11.436395
2029000000,-11.45032
2030000000,-11.473782
2031000000,-11.485792
2032000000,-11.452693
2033000000,-11.45075
2034000000,-11.43214
2035000000,-11.459826
2036000000,-11.47215
2037000000,-11.449524
2038000000,-11.472468
2039000000,-11.439002
2040000000,-11.469827
2041000000,-11.482092
2042000000,-11.45195
2043000000,-11.406999
2044000000,-11.446587
2045000000,-11.461987
2046000000,-11.479248
2047000000,-11.452193
2048000000,-11.468448
2049000000,-11.43307
2050000000,-11.449643
2051000000,-11.437652
2052000000,-11.449705
2053000000,-11.419883
2054000000,-11.45188
2055000000,-11.415762
2056000000,-11.416226
2057000000,-11.482141
2058000000,-11.442484
2059000000,-11.457458
2060000000,-11.440819
2061000000,-11.423267
2062000000,-11.413599
2063000000,-11.449137
2064000000,-11.455269
2065000000,-11.437129
2066000000,-11.394987
2067000000,-11.38191
2068000000,-11.438548
2069000000,-11.439584
2070000000,-11.384048
2071000000,-11.458812
2072000000,-11.416204
2073000000,-11.417739
2074000000,-11.42852
2075000000,-11.387208
2076000000,-11.419757
2077000000,-11.433512
2078000000,-11.416114
2079000000,-11.399613
2080000000,-11.44497
2081000000,-11.470489
2082000000,-11.413319
2083000000,-11.386297
2084000000,-11.399425
2085000000,-11.440784
2086000000,-11.445662
2087000000,-11.429585
2088000000,-11.419586
2089000000,-11.437736
2090000000,-11.421039
2091000000,-11.454609
2092000000,-11.440624
2093000000,-11.421769
2094000000,-11.431824
2095000000,-11.386676
2096000000,-11.435363
2097000000,-11.431481
2098000000,-11.417462
2099000000,-11.453302
2100000000,-11.40789
2101000000,-11.391858
2102000000,-11.424994
2103000000,-11.412954
2104000000,-11.450613
2105000000,-11.430326
2106000000,-11.468267
2107000000,-11.42942
2108000000,-11.417365
2109000000,-11.430718
2110000000,-11.44409
2111000000,-11.370593
2112000000,-11.375832
2113000000,-11.403582
2114000000,-11.430114
2115000000,-11.403459
2116000000,-11.435948
2117000000,-11.413987
2118000000,-11.436854
2119000000,-11.425179
2120000000,-11.424687
2121000000,-11.442533
2122000000,-11.412869
2123000000,-11.42351
2124000000,-11.41325
2125000000,-11.399238
2126000000,-11.422535
2127000000,-11.405766
2128000000,-11.415954
2129000000,-11.3957
2130000000,-11.441438
2131000000,-11.3994
2132000000,-11.45591
2133000000,-11.406404
2134000000,-11.392576
2135000000,-11.439939
2136000000,-11.415833
2137000000,-11.35964
2138000000,-11.386795
2139000000,-11.354934
2140000000,-11.400778
2141000000,-11.371552
2142000000,-11.425203
2143000000,-11.37067
2144000000,-11.442826
2145000000,-11.391294
2146000000,-11.386668
2147000000,-11.378729
2148000000,-11.388018
2149000000,-11.431801
2150000000,-11.375911
2151000000,-11.376112
2152000000,-11.386869
2153000000,-11.380468
2154000000,-11.405093
2155000000,-11.387774
2156000000,-11.375166
2157000000,-11.35647
2158000000,-11.393268
2159000000,-11.42663
2160000000,-11.399213
2161000000,-11.376847
2162000000,-11.383792
2163000000,-11.378805
2164000000,-11.342962
2165000000,-11.403882
2166000000,-11.347338
2167000000,-11.429007
2168000000,-11.356607
2169000000,-11.373827
2170000000,-11.355081
2171000000,-11.362102
2172000000,-11.348366
2173000000,-11.375264
2174000000,-11.368539
2175000000,-11.350707
2176000000,-11.365273
2177000000,-11.353299
2178000000,-11.355133
2179000000,-11.353812
2180000000,-11.354756
2181000000,-11.360446
2182000000,-11.369545
2183000000,-11.352331
2184000000,-11.336668
2185000000,-11.329768
2186000000,-11.347281
2187000000,-11.320505
2188000000,-11.368232
2189000000,-11.376312
2190000000,-11.352194
2191000000,-11.385328
2192000000,-11.398612
2193000000,-11.361024
2194000000,-11.338896
2195000000,-11.349053
2196000000,-11.361201
2197000000,-11.345698
2198000000,-11.355808
2199000000,-11.347122
2200000000,-11.334394
2201000000,-11.329521
2202000000,-11.321545
2203000000,-11.349113
2204000000,-11.371316
2205000000,-11.313702
2206000000,-11.30842
2207000000,-11.338167
2208000000,-11.357949
2209000000,-11.330335
2210000000,-11.307711
2211000000,-11.354014
2212000000,-11.323718
2213000000,-11.360651
2214000000,-11.331553
2215000000,-11.328404
2216000000,-11.343124
2217000000,-11.385074
2218000000,-11.36749
2219000000,-11.306592
2220000000,-11.333446
2221000000,-11.32392
2222000000,-11.31364
2223000000,-11.328335
2224000000,-11.339833
2225000000,-11.365673
2226000000,-11.344055
2227000000,-11.314436
2228000000,-11.297437
2229000000,-11.299879
2230000000,-11.319039
2231000000,-11.314215
2232000000,-11.312449
2233000000,-11.313912
2234000000,-11.318444
2235000000,-11.335932
2236000000,-11.290556
2237000000,-11.330794
2238000000,-11.294373
2239000000,-11.350191
2240000000,-11.300028
2241000000,-11.292352
2242000000,-11.295237
2243000000,-11.290122
2244000000,-11.282727
2245000000,-11.278724
2246000000,-11.310813
2247000000,-11.269897
2248000000,-11.295879
2249000000,-11.308846
