!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 11, 2016 14:14:33
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1000000000,-0.27172524,-172.50525,-23.248293,67.978973
1001000000,-0.27624187,-172.91736,-23.143518,67.593056
1002000000,-0.22969466,-173.06024,-23.140566,67.498405
1003000000,-0.27260321,-173.05493,-23.163006,67.330078
1004000000,-0.24992825,-173.38318,-23.119864,66.892487
1005000000,-0.23184235,-173.62691,-23.064426,66.751266
1006000000,-0.23585854,-173.63547,-23.049177,66.654518
1007000000,-0.27517578,-173.97914,-23.069424,65.936905
1008000000,-0.26127902,-173.95746,-23.055473,66.246918
1009000000,-0.28352031,-174.08173,-23.059147,65.757469
1010000000,-0.2282493,-174.47012,-22.957052,65.45076
1011000000,-0.25344804,-174.49042,-23.018934,65.375366
1012000000,-0.24545905,-174.62424,-22.945923,65.358795
1013000000,-0.26168984,-174.84126,-22.978643,64.928162
1014000000,-0.28031179,-175.06892,-22.907484,64.513565
1015000000,-0.24567929,-175.15933,-22.881693,64.46463
1016000000,-0.27360687,-175.43776,-22.856459,64.046959
1017000000,-0.25843027,-175.38835,-22.860167,63.790936
1018000000,-0.2616764,-175.70941,-22.857903,63.747612
1019000000,-0.26020607,-175.75639,-22.784346,63.522755
1020000000,-0.27569383,-176.12788,-22.807814,63.276997
1021000000,-0.28366613,-176.14102,-22.812809,62.946007
1022000000,-0.24102892,-176.50169,-22.725515,62.53772
1023000000,-0.26539761,-176.68829,-22.696678,62.51263
1024000000,-0.27269217,-176.56989,-22.684225,62.529373
1025000000,-0.26120922,-176.93065,-22.651052,61.926975
1026000000,-0.24031304,-177.18202,-22.587145,61.834045
1027000000,-0.26988053,-177.31537,-22.613581,61.638641
1028000000,-0.28484765,-177.41803,-22.652233,61.363998
1029000000,-0.25805175,-177.49605,-22.565365,61.212688
1030000000,-0.28618589,-177.84909,-22.567968,60.779984
1031000000,-0.2661446,-177.92357,-22.546093,60.739574
1032000000,-0.26112953,-178.1107,-22.495668,60.309792
1033000000,-0.27827311,-178.44926,-22.507065,59.713818
1034000000,-0.25125605,-178.68787,-22.458744,59.604984
1035000000,-0.28399315,-178.7836,-22.442261,59.327797
1036000000,-0.25340533,-178.81766,-22.418106,59.493202
1037000000,-0.28961769,-178.92239,-22.438848,59.199497
1038000000,-0.29706076,-179.22617,-22.424059,58.615891
1039000000,-0.27842572,-179.39449,-22.408279,58.36916
1040000000,-0.27294967,-179.55739,-22.387705,58.215378
1041000000,-0.27143732,-179.60054,-22.400126,58.210178
