!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 11, 2016 14:37:27
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1000000000,-0.15204099,-136.7372,-27.392759,166.30864
1001000000,-0.14956161,-137.1071,-27.050495,164.74896
1002000000,-0.13194153,-137.0715,-26.933998,164.61794
1003000000,-0.17303638,-137.19447,-26.74609,164.02432
1004000000,-0.15914197,-137.4886,-26.774769,162.03188
1005000000,-0.13028875,-137.65425,-26.502729,161.25655
1006000000,-0.13797621,-137.54282,-26.342049,160.14322
1007000000,-0.15402851,-137.77626,-26.321142,158.65488
1008000000,-0.15263733,-138.04189,-26.08457,159.21771
1009000000,-0.17023027,-138.07347,-26.106983,157.60875
1010000000,-0.12086621,-138.26781,-25.920567,157.27666
1011000000,-0.14359371,-138.33694,-25.818897,157.36678
1012000000,-0.14879839,-138.37589,-25.728439,156.36461
1013000000,-0.13685101,-138.50887,-25.662502,155.52571
1014000000,-0.14338039,-138.82886,-25.450071,154.73239
1015000000,-0.14024092,-138.80995,-25.344402,154.01794
1016000000,-0.12723683,-139.05348,-25.190887,152.43246
1017000000,-0.15394017,-138.99792,-25.337049,153.8774
1018000000,-0.1419367,-139.31627,-25.06785,152.42833
1019000000,-0.16025366,-139.21671,-24.939302,151.68076
1020000000,-0.14431559,-139.65866,-24.80069,151.827
1021000000,-0.15073778,-139.75331,-24.717394,150.79607
1022000000,-0.12301523,-139.99141,-24.545797,150.27042
1023000000,-0.15446238,-140.27119,-24.48385,149.41158
1024000000,-0.14559129,-140.26651,-24.356325,148.53439
1025000000,-0.12898496,-140.42656,-24.291929,147.76396
1026000000,-0.14027958,-140.66135,-24.106066,147.54855
1027000000,-0.15808155,-140.60855,-23.945625,148.05766
1028000000,-0.15636708,-140.70045,-23.864405,147.3882
1029000000,-0.14618871,-140.88661,-23.750982,146.48035
1030000000,-0.14991631,-141.08806,-23.667131,146.14922
1031000000,-0.14571664,-141.34346,-23.615774,145.44351
1032000000,-0.15575707,-141.25302,-23.555628,144.49512
1033000000,-0.16456576,-141.43727,-23.47311,144.18367
1034000000,-0.1349487,-141.68282,-23.331387,143.7995
1035000000,-0.17253354,-141.80879,-23.176418,143.756
1036000000,-0.13834988,-141.85965,-23.085928,143.70946
1037000000,-0.18569541,-141.81392,-22.981136,142.50591
1038000000,-0.15927856,-142.12073,-22.950689,141.68513
1039000000,-0.15588881,-142.43166,-22.936575,141.48721
1040000000,-0.16883533,-142.54825,-22.80508,141.33261
1041000000,-0.14205286,-142.62132,-22.610146,141.88007
1042000000,-0.16811755,-142.96342,-22.625095,141.35176
1043000000,-0.15844429,-143.1638,-22.504721,139.78949
1044000000,-0.15571471,-143.0755,-22.352106,139.68967
1045000000,-0.12976035,-143.23907,-22.25563,139.35049
1046000000,-0.15595385,-143.31387,-22.222294,139.45116
1047000000,-0.14255233,-143.54698,-22.113266,138.64278
1048000000,-0.15869546,-143.46576,-22.076973,139.20992
1049000000,-0.15565614,-143.84406,-22.000328,137.82127
1050000000,-0.16226034,-143.97,-21.99448,137.37778
1051000000,-0.16254888,-143.99352,-21.852642,137.62704
1052000000,-0.17517433,-144.24213,-21.808886,136.95934
1053000000,-0.16356841,-144.30026,-21.769218,137.20915
1054000000,-0.14908546,-144.24507,-21.640789,137.01662
1055000000,-0.15595329,-144.5117,-21.596935,136.6915
1056000000,-0.16171832,-144.53459,-21.493134,136.12984
1057000000,-0.17444395,-144.74252,-21.52211,135.8219
1058000000,-0.20652969,-144.85646,-21.40616,135.47758
1059000000,-0.16450046,-144.99054,-21.224983,135.01401
1060000000,-0.18229167,-145.29269,-21.293907,134.91325
1061000000,-0.18745802,-145.21924,-21.188232,134.80104
1062000000,-0.154787,-145.53157,-21.09738,133.85187
1063000000,-0.16566221,-145.58507,-21.022436,134.2628
1064000000,-0.17329121,-145.83624,-20.922264,133.8954
1065000000,-0.15633687,-146.13152,-20.855349,133.04259
1066000000,-0.18989243,-146.03275,-20.828289,132.90173
1067000000,-0.1462699,-146.42249,-20.670208,132.0574
1068000000,-0.17713274,-146.43089,-20.671589,132.14816
1069000000,-0.17404352,-146.45412,-20.70631,132.67279
1070000000,-0.17486516,-146.72829,-20.535917,131.77817
1071000000,-0.16582473,-146.88535,-20.507648,131.82407
1072000000,-0.1892603,-146.94502,-20.401546,131.39172
1073000000,-0.15125692,-147.21262,-20.388966,131.10533
1074000000,-0.20503886,-147.12552,-20.271292,130.85472
1075000000,-0.18003733,-147.27492,-20.255869,130.62645
1076000000,-0.17335996,-147.52322,-20.078033,130.32924
1077000000,-0.15753148,-147.68253,-20.087612,129.96722
1078000000,-0.1736365,-147.88199,-20.023241,129.80801
1079000000,-0.18486163,-148.11324,-19.994228,129.39592
1080000000,-0.18053164,-148.07346,-19.894751,129.04919
1081000000,-0.20334451,-148.2086,-19.854841,129.22536
1082000000,-0.19758666,-148.37704,-19.76615,128.59238
1083000000,-0.17755267,-148.43129,-19.739893,128.51277
1084000000,-0.19639559,-148.74055,-19.628347,128.21663
1085000000,-0.17893425,-148.73825,-19.591913,128.48329
1086000000,-0.16531751,-148.89009,-19.541506,127.6647
1087000000,-0.18239893,-149.14995,-19.49511,127.57138
1088000000,-0.19980723,-149.2276,-19.429163,127.32309
1089000000,-0.20030974,-149.25177,-19.35885,126.99605
1090000000,-0.18948595,-149.42804,-19.314739,127.08109
1091000000,-0.185155,-149.72868,-19.210701,126.38461
1092000000,-0.20742999,-149.66801,-19.18561,126.47844
1093000000,-0.18260556,-149.87508,-19.097509,126.10891
1094000000,-0.18143132,-150.13083,-19.058563,125.83652
1095000000,-0.20457421,-150.29588,-19.005758,125.39151
1096000000,-0.21818653,-150.21765,-18.968397,125.42372
1097000000,-0.17523205,-150.6053,-18.832129,125.16942
1098000000,-0.19645196,-150.66289,-18.85404,124.83534
1099000000,-0.20366469,-150.76198,-18.701271,124.39299
1100000000,-0.20287797,-150.66298,-18.735294,124.51827
1101000000,-0.18708985,-150.86816,-18.638939,124.71375
1102000000,-0.21466669,-151.13663,-18.614485,124.33685
1103000000,-0.19519693,-151.38283,-18.529165,123.61359
1104000000,-0.18300954,-151.41838,-18.481407,123.31232
1105000000,-0.21621121,-151.49525,-18.43671,122.94064
1106000000,-0.23025729,-151.60587,-18.373804,123.36969
1107000000,-0.19309802,-151.92354,-18.315033,123.00751
1108000000,-0.20413832,-152.00436,-18.283884,122.38074
1109000000,-0.22132224,-152.19196,-18.241932,122.33028
1110000000,-0.21112287,-152.3925,-18.212784,121.82684
1111000000,-0.16932386,-152.32071,-18.07246,121.92447
1112000000,-0.18811882,-152.60539,-18.037027,121.48769
1113000000,-0.20654625,-152.60712,-18.024679,121.6017
1114000000,-0.19934514,-152.69107,-18.0037,121.05917
1115000000,-0.20665164,-152.98619,-17.948952,121.10166
