!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 09, 2016 19:21:37
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1000000000,-0.28782359,156.06465,-21.354778,88.492287
1001000000,-0.26081792,155.97839,-21.450787,88.687317
1002000000,-0.26277044,155.34789,-21.385857,88.269745
1003000000,-0.30825824,155.28644,-21.558664,87.951187
1004000000,-0.28129858,155.41531,-21.450397,88.223801
1005000000,-0.28720242,154.91081,-21.575109,87.57058
1006000000,-0.28486562,154.82239,-21.590847,87.623322
1007000000,-0.2636278,154.69229,-21.620098,87.815193
1008000000,-0.27771765,154.44954,-21.674446,87.936157
1009000000,-0.27691376,154.18578,-21.704716,87.525925
1010000000,-0.28089386,154.1104,-21.750151,87.557053
1011000000,-0.28123531,153.81432,-21.780016,87.62439
1012000000,-0.26464552,153.60004,-21.844519,87.313652
1013000000,-0.27864328,153.34209,-21.877298,87.246567
1014000000,-0.28787306,153.24997,-21.940084,87.5327
1015000000,-0.2777954,153.0649,-21.969959,87.109222
1016000000,-0.25363863,152.92296,-22.000835,86.865082
1017000000,-0.29259306,152.63831,-22.081949,87.459671
1018000000,-0.27626929,152.4657,-22.056635,87.006485
1019000000,-0.25367436,152.14516,-22.092546,87.568146
1020000000,-0.31733546,151.9917,-22.163904,86.770859
1021000000,-0.26307186,151.87898,-22.157948,87.152954
1022000000,-0.30996752,151.54521,-22.279665,86.717598
1023000000,-0.27599582,151.35045,-22.237514,86.753395
1024000000,-0.24612764,151.33907,-22.206684,87.270569
1025000000,-0.27843949,150.81369,-22.30411,87.070366
1026000000,-0.300156,150.66292,-22.399185,87.171494
1027000000,-0.26955152,150.47151,-22.414255,86.816193
1028000000,-0.26367006,150.30836,-22.474895,86.571388
1029000000,-0.28119525,150.20715,-22.447464,86.544189
1030000000,-0.27753618,149.74385,-22.489103,86.502068
1031000000,-0.27644098,149.69376,-22.54878,86.681297
1032000000,-0.25431132,149.38635,-22.58215,86.653412
1033000000,-0.2559188,149.29175,-22.644461,86.879601
1034000000,-0.27471483,149.10246,-22.648148,86.309097
1035000000,-0.27212176,148.84253,-22.743755,86.198669
1036000000,-0.27266607,148.60458,-22.809582,86.694511
1037000000,-0.26410609,148.45154,-22.757387,86.73288
1038000000,-0.27391058,148.13065,-22.928295,86.843506
1039000000,-0.28004935,148.00485,-22.905502,86.400169
1040000000,-0.2549144,148.0072,-22.905884,86.249794
1041000000,-0.28620613,147.85704,-23.021145,86.629478
1042000000,-0.312033,147.59219,-23.015549,86.54142
1043000000,-0.28883961,147.40761,-23.07407,86.24675
1044000000,-0.26979256,146.97998,-23.193039,85.963959
1045000000,-0.27571979,146.77831,-23.1245,85.793839
1046000000,-0.28978083,146.65778,-23.247831,86.313789
1047000000,-0.25748461,146.29712,-23.2379,86.142754
1048000000,-0.27435559,146.21672,-23.391665,86.010269
1049000000,-0.28059328,146.08955,-23.383579,85.91597
1050000000,-0.28754601,145.85516,-23.410896,86.05793
1051000000,-0.25985312,145.68452,-23.460495,86.353905
1052000000,-0.26535532,145.45564,-23.433527,86.954208
1053000000,-0.2644242,145.31001,-23.517593,86.182129
1054000000,-0.28641233,145.24831,-23.606039,86.366074
