!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 09, 2016 16:54:09
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1000000000,-0.21460356,-149.51955,-36.388344,-41.279903
1001000000,-0.18242602,-149.6225,-36.503674,-41.499062
1002000000,-0.23274384,-150.07317,-35.967373,-39.562511
1003000000,-0.22150776,-150.1082,-35.975468,-42.70813
1004000000,-0.2155768,-150.24701,-34.992844,-40.722366
1005000000,-0.21535034,-150.42711,-35.373234,-42.422131
1006000000,-0.19687878,-150.55731,-34.868477,-43.217918
1007000000,-0.18797421,-150.57184,-35.165962,-41.692127
1008000000,-0.19637564,-150.65724,-34.809689,-41.316612
1009000000,-0.21126556,-151.04468,-34.576668,-42.73259
1010000000,-0.18509577,-151.02095,-34.409412,-43.070496
1011000000,-0.19942327,-151.25003,-34.265083,-42.589443
1012000000,-0.17394198,-151.42343,-34.172825,-43.001068
1013000000,-0.20020419,-151.54379,-34.160362,-42.347443
1014000000,-0.20517099,-151.65279,-34.026478,-40.929661
1015000000,-0.19289397,-151.69812,-33.583347,-44.525787
1016000000,-0.1972594,-151.89229,-33.631516,-45.981003
1017000000,-0.20728558,-152.22847,-33.794987,-41.855297
1018000000,-0.2223697,-152.15315,-33.548714,-44.890175
1019000000,-0.20507373,-152.49106,-33.317703,-41.879932
1020000000,-0.2295436,-152.54723,-32.965824,-44.421341
1021000000,-0.19528654,-152.57092,-32.929749,-43.005341
1022000000,-0.19991045,-152.84441,-32.927898,-44.508312
1023000000,-0.21463566,-153.1584,-32.617428,-44.013069
1024000000,-0.18631467,-153.13121,-32.389008,-43.383686
1025000000,-0.22345519,-153.36443,-32.417294,-43.079769
1026000000,-0.2115825,-153.57286,-32.336594,-42.973217
1027000000,-0.20496556,-153.77345,-32.249737,-44.237621
1028000000,-0.17160721,-153.83244,-32.156773,-44.858761
1029000000,-0.21088685,-153.72859,-31.777636,-45.446144
1030000000,-0.20229594,-154.06743,-31.855938,-44.328037
1031000000,-0.22200111,-154.27657,-31.695084,-44.319164
1032000000,-0.20276339,-154.64044,-31.660688,-45.305649
1033000000,-0.18523155,-154.55823,-31.582426,-45.114113
1034000000,-0.18358707,-154.59502,-31.288832,-45.397999
1035000000,-0.20958813,-154.99269,-31.234247,-46.139908
1036000000,-0.19849992,-155.19952,-31.219845,-45.439442
1037000000,-0.21974485,-155.22545,-30.840012,-45.636684
1038000000,-0.19003178,-155.52223,-31.075396,-45.510502
1039000000,-0.19485345,-155.53311,-30.793083,-46.383255
1040000000,-0.20828669,-155.47798,-30.620209,-47.213169
1041000000,-0.22421621,-155.7704,-30.553659,-46.39706
1042000000,-0.2521337,-155.64931,-30.305889,-46.898083
1043000000,-0.23579964,-155.8503,-30.253233,-47.388546
1044000000,-0.193966,-156.31049,-30.338734,-47.807896
1045000000,-0.2027958,-156.41273,-30.072058,-48.431339
1046000000,-0.23694943,-156.47559,-30.127554,-47.888973
1047000000,-0.19206761,-156.71942,-30.027021,-47.266689
1048000000,-0.20300654,-156.88565,-29.958395,-48.287243
1049000000,-0.21096587,-156.95912,-29.743895,-48.424377
1050000000,-0.21613158,-157.13788,-29.679571,-48.032986
1051000000,-0.22806704,-156.94151,-29.617033,-48.898731
1052000000,-0.21646634,-157.41463,-29.360634,-47.54895
1053000000,-0.20280257,-157.35637,-29.393595,-48.716919
1054000000,-0.2205518,-157.60143,-29.29265,-48.781811
1055000000,-0.20918159,-157.81906,-29.232283,-48.601616
1056000000,-0.18961079,-157.98947,-29.25696,-49.368713
1057000000,-0.21425854,-158.09586,-28.884785,-49.421932
1058000000,-0.19933528,-158.26077,-28.940031,-50.02602
1059000000,-0.23043294,-158.4357,-28.951097,-49.369049
1060000000,-0.19739008,-158.63387,-28.821804,-49.777222
1061000000,-0.17096417,-158.74321,-28.86805,-49.944324
1062000000,-0.21824436,-158.8672,-28.605947,-49.449226
1063000000,-0.21290158,-158.98589,-28.687307,-49.295002
1064000000,-0.21910892,-159.18629,-28.50079,-49.871246
1065000000,-0.20627332,-159.49072,-28.435205,-49.901382
1066000000,-0.19689187,-159.52225,-28.442753,-49.825542
1067000000,-0.19697762,-159.5799,-28.317638,-49.592285
1068000000,-0.19953798,-159.8224,-28.240263,-49.670525
1069000000,-0.23140742,-160.14146,-28.142099,-49.850651
1070000000,-0.2082428,-160.05804,-28.156502,-49.919571
1071000000,-0.23978548,-160.22473,-27.989281,-49.983089
1072000000,-0.24594122,-160.48741,-27.976191,-50.1814
1073000000,-0.19696292,-160.54239,-27.879251,-50.537079
1074000000,-0.23325236,-160.64177,-27.758308,-50.498558
1075000000,-0.24852341,-160.77769,-27.770643,-50.879459
1076000000,-0.229745,-161.02766,-27.702578,-50.849369
1077000000,-0.22007968,-161.1174,-27.700541,-50.777496
1078000000,-0.24493656,-161.31117,-27.565029,-50.361012
1079000000,-0.24113005,-161.64221,-27.502148,-50.785389
1080000000,-0.24333633,-161.63797,-27.503988,-50.853603
1081000000,-0.23703058,-161.70425,-27.32785,-51.58873
1082000000,-0.21212901,-161.95316,-27.340099,-51.541069
1083000000,-0.20359753,-161.93776,-27.306059,-50.907326
1084000000,-0.21519117,-162.12836,-27.318466,-51.72916
1085000000,-0.19227792,-162.38336,-27.253448,-51.374733
1086000000,-0.19914681,-162.43582,-27.168133,-50.912766
1087000000,-0.22928703,-162.63028,-27.052275,-51.364334
1088000000,-0.22209042,-162.8364,-26.983868,-51.807762
1089000000,-0.20668818,-163.01193,-26.934067,-51.865635
1090000000,-0.21234798,-163.07053,-26.987125,-51.99218
1091000000,-0.19986086,-163.21349,-26.878933,-51.913361
1092000000,-0.2239877,-163.38171,-26.866312,-52.263088
1093000000,-0.20741273,-163.582,-26.765047,-52.159077
1094000000,-0.22045554,-163.62762,-26.759411,-52.54353
1095000000,-0.25010443,-163.791,-26.607298,-53.097206
1096000000,-0.1849013,-163.98407,-26.609903,-52.47266
1097000000,-0.21750121,-163.96745,-26.545471,-52.516312
1098000000,-0.23565747,-164.34715,-26.433725,-52.659801
1099000000,-0.2154844,-164.4641,-26.405457,-52.686954
1100000000,-0.21700475,-164.54424,-26.394508,-53.177837
1101000000,-0.22619393,-164.71436,-26.352549,-53.308819
1102000000,-0.19877413,-164.85684,-26.338871,-53.041191
1103000000,-0.22648288,-165.14661,-26.244146,-53.087658
1104000000,-0.2338686,-165.36234,-26.20237,-53.460667
1105000000,-0.22180879,-165.50783,-26.128181,-53.241264
1106000000,-0.233046,-165.22644,-26.091717,-53.311172
1107000000,-0.22692339,-165.50084,-26.073196,-53.537483
1108000000,-0.21256508,-165.86932,-26.022482,-53.635933
1109000000,-0.20892271,-166.04417,-25.947662,-53.520687
1110000000,-0.23079303,-166.21866,-25.853336,-53.843113
1111000000,-0.23338278,-166.47279,-25.823772,-53.624786
1112000000,-0.22217397,-166.48805,-25.807747,-54.212479
1113000000,-0.22151834,-166.44135,-25.767086,-54.050346
1114000000,-0.23423398,-166.8466,-25.731245,-54.295116
1115000000,-0.2338386,-166.94815,-25.624895,-54.392078
1116000000,-0.21342884,-167.11417,-25.617121,-54.379223
1117000000,-0.20414884,-167.04544,-25.553402,-54.434044
1118000000,-0.2478835,-167.34807,-25.461597,-54.454651
1119000000,-0.24425749,-167.33389,-25.439104,-54.375603
1120000000,-0.2299086,-167.59315,-25.415155,-54.507118
1121000000,-0.24951792,-167.75772,-25.396292,-54.70747
1122000000,-0.2321375,-168.00104,-25.286211,-54.564487
1123000000,-0.21454865,-167.93251,-25.265867,-55.128437
1124000000,-0.21789083,-168.27826,-25.209087,-55.441151
1125000000,-0.21271464,-168.28741,-25.178257,-55.016876
1126000000,-0.24661806,-168.48877,-25.103216,-55.340126
1127000000,-0.24333218,-168.74196,-25.055534,-55.292812
1128000000,-0.23952383,-168.8701,-25.012447,-55.62373
1129000000,-0.22659594,-168.87971,-25.022194,-55.416016
1130000000,-0.2410873,-169.18384,-24.864986,-55.453571
1131000000,-0.22856896,-169.3203,-24.927164,-55.80191
1132000000,-0.22857226,-169.39655,-24.832653,-55.826355
1133000000,-0.22765379,-169.36961,-24.777071,-56.08308
1134000000,-0.23963483,-169.62842,-24.795805,-56.387714
1135000000,-0.26010701,-169.84332,-24.699066,-56.262596
1136000000,-0.21464288,-170.03896,-24.678637,-56.693665
1137000000,-0.21367049,-170.25137,-24.651754,-56.965076
1138000000,-0.24300225,-170.39182,-24.589853,-56.720646
1139000000,-0.26084709,-170.38541,-24.548498,-56.936157
1140000000,-0.26388642,-170.60336,-24.468019,-56.898594
1141000000,-0.23990843,-170.73366,-24.461418,-56.880398
1142000000,-0.24399722,-171.02103,-24.418409,-57.260944
1143000000,-0.23814367,-171.12595,-24.407492,-56.919014
1144000000,-0.27392039,-171.27481,-24.359518,-57.630806
1145000000,-0.24123263,-171.49901,-24.274273,-57.442131
1146000000,-0.23986337,-171.687,-24.262691,-57.609833
