!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 09, 2016 16:34:31
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1000000000,-0.16225801,-148.93304,-39.29023,-132.04945
1001000000,-0.15332945,-148.82442,-39.010109,-133.47885
1002000000,-0.17202455,-149.55432,-39.390152,-129.50388
1003000000,-0.20201504,-149.36836,-38.599461,-130.04027
1004000000,-0.17701639,-149.38879,-38.607826,-122.8587
1005000000,-0.1864205,-149.78975,-38.179504,-127.61095
1006000000,-0.15239602,-149.69543,-37.643764,-124.99708
1007000000,-0.1587372,-149.96461,-38.123302,-127.44867
1008000000,-0.16043741,-150.10258,-37.996689,-125.36464
1009000000,-0.17269729,-150.36703,-37.481377,-124.82784
1010000000,-0.16715635,-150.46643,-37.237659,-121.98504
1011000000,-0.1628473,-150.67113,-37.191067,-122.01456
1012000000,-0.15203577,-150.82765,-36.994869,-123.10059
1013000000,-0.14484683,-150.73433,-36.835728,-123.58573
1014000000,-0.18760242,-150.97635,-37.027939,-120.48325
1015000000,-0.14855655,-151.09387,-36.28157,-119.95039
1016000000,-0.15913291,-151.14572,-35.912716,-122.92986
1017000000,-0.16279677,-151.41701,-36.562489,-124.05125
1018000000,-0.1883574,-151.63765,-35.799961,-121.49606
1019000000,-0.1706313,-151.78555,-36.133579,-121.07393
1020000000,-0.19036764,-151.75948,-35.547112,-118.86542
1021000000,-0.16944952,-151.99367,-35.697533,-118.21528
1022000000,-0.18123053,-152.34149,-35.372105,-118.89516
1023000000,-0.17495212,-152.28845,-35.275558,-117.3503
1024000000,-0.17166519,-152.47986,-35.090694,-116.11639
1025000000,-0.18550512,-152.75644,-35.327778,-116.89332
1026000000,-0.17207231,-152.75456,-35.054085,-117.11598
1027000000,-0.20656113,-153.26071,-34.842079,-117.23727
1028000000,-0.15482244,-153.07082,-34.587227,-117.87041
1029000000,-0.17455424,-153.03212,-34.200912,-115.48852
1030000000,-0.179168,-153.58635,-34.503956,-116.87112
1031000000,-0.17861716,-153.53839,-34.372997,-115.09808
1032000000,-0.14673977,-153.73169,-34.123165,-116.36578
1033000000,-0.16198301,-153.87157,-33.965473,-116.35062
1034000000,-0.1834497,-153.93686,-33.804733,-114.80717
1035000000,-0.16083136,-154.21776,-33.553093,-115.24367
1036000000,-0.13908944,-154.3864,-33.716438,-115.7829
1037000000,-0.17458789,-154.58237,-33.424568,-113.32702
1038000000,-0.17054136,-154.80228,-33.522972,-115.51242
1039000000,-0.18142499,-154.66109,-33.127644,-114.24392
1040000000,-0.17457902,-154.82092,-32.868427,-113.93347
1041000000,-0.17498784,-155.03871,-32.869705,-113.931
1042000000,-0.18819495,-155.14194,-32.700989,-112.79784
1043000000,-0.19244243,-155.30728,-32.578186,-112.68585
1044000000,-0.13728556,-155.5777,-32.529766,-114.94524
1045000000,-0.17362447,-155.49504,-32.162746,-113.18611
1046000000,-0.19188519,-155.82413,-32.285694,-114.14085
1047000000,-0.17080279,-155.90717,-32.305641,-113.59012
1048000000,-0.1806145,-156.23491,-32.146606,-113.78154
1049000000,-0.1772736,-156.10823,-31.914684,-112.87305
1050000000,-0.199169,-156.35146,-31.93395,-112.4187
1051000000,-0.18297502,-156.46071,-31.707474,-113.08476
1052000000,-0.17493986,-156.75407,-31.808819,-111.18974
1053000000,-0.17734551,-156.77615,-31.529205,-112.30065
1054000000,-0.18300241,-156.90266,-31.477816,-112.00403
1055000000,-0.17308412,-157.09904,-31.48415,-113.01303
1056000000,-0.17085831,-157.15829,-31.200672,-113.64243
1057000000,-0.18525465,-157.47881,-31.017878,-111.62246
1058000000,-0.18138492,-157.60017,-30.933836,-112.92911
1059000000,-0.1873046,-157.73007,-31.030212,-113.19062
1060000000,-0.1510033,-157.97263,-30.84758,-112.72962
1061000000,-0.17297463,-158.1478,-30.856499,-113.84882
1062000000,-0.18512695,-158.25639,-30.698774,-112.31212
1063000000,-0.16737016,-158.4281,-30.657469,-113.31897
1064000000,-0.14564723,-158.57863,-30.542727,-112.23979
1065000000,-0.20028849,-158.76411,-30.51683,-112.05041
1066000000,-0.17113426,-158.66565,-30.465435,-112.44757
1067000000,-0.1875574,-158.9886,-30.4858,-112.34219
1068000000,-0.1829728,-159.21733,-30.303259,-112.34802
1069000000,-0.17961735,-159.50203,-30.140125,-112.25005
1070000000,-0.16436084,-159.43501,-30.149368,-113.11745
1071000000,-0.18469712,-159.68097,-30.013058,-112.03056
1072000000,-0.19980882,-159.62971,-29.958313,-112.48881
1073000000,-0.21169169,-159.77975,-29.836546,-112.42412
1074000000,-0.19532941,-159.9718,-29.719128,-112.23017
1075000000,-0.19175629,-160.15976,-29.608526,-113.01231
1076000000,-0.19370945,-160.38812,-29.594629,-112.78321
1077000000,-0.18315294,-160.34851,-29.561239,-113.30137
1078000000,-0.18992934,-160.60992,-29.51202,-112.75278
1079000000,-0.20243703,-160.83768,-29.417686,-112.91962
1080000000,-0.17599294,-160.99323,-29.36072,-113.63395
1081000000,-0.18877386,-161.16093,-29.110117,-113.10757
1082000000,-0.20538457,-161.18581,-29.141882,-113.68832
1083000000,-0.18696547,-161.16841,-29.149136,-113.52363
1084000000,-0.16941498,-161.41087,-29.026224,-114.30341
1085000000,-0.1652993,-161.65291,-29.005867,-114.27596
1086000000,-0.18184879,-161.91972,-29.043772,-113.66728
1087000000,-0.18993445,-162.05544,-28.937912,-114.03323
1088000000,-0.19914989,-162.10887,-28.808733,-113.94942
1089000000,-0.15300219,-162.22351,-28.710264,-114.1073
1090000000,-0.17138439,-162.39351,-28.677208,-114.72263
1091000000,-0.17180434,-162.55121,-28.614143,-114.23526
1092000000,-0.1752888,-162.55359,-28.499468,-114.83923
1093000000,-0.17199317,-162.90312,-28.489695,-114.50298
