!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 09, 2016 17:58:52
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1000000000,-0.87563145,-170.78796,-8.462965,-91.143066
1001000000,-0.88762403,-170.83032,-8.4694662,-91.332245
1002000000,-0.88923228,-171.43158,-8.4835539,-91.698189
1003000000,-0.89659458,-171.45639,-8.4757605,-91.835487
1004000000,-0.88361007,-171.40054,-8.4542456,-91.854881
1005000000,-0.89387751,-171.71532,-8.4490633,-92.188927
1006000000,-0.88284785,-171.90117,-8.4517431,-92.451309
1007000000,-0.87961721,-171.84695,-8.452857,-92.432121
1008000000,-0.88629377,-172.02846,-8.4543505,-92.570801
1009000000,-0.91017836,-172.25772,-8.4596367,-92.850433
1010000000,-0.85126358,-172.3735,-8.4019499,-92.961433
1011000000,-0.8708083,-172.40025,-8.4224272,-93.268761
1012000000,-0.88483518,-172.77248,-8.438509,-93.324409
1013000000,-0.88974303,-172.88942,-8.4390259,-93.569283
1014000000,-0.90303242,-172.91917,-8.4597063,-93.431305
1015000000,-0.87452072,-173.12135,-8.4055891,-93.808525
1016000000,-0.86202246,-173.17116,-8.3918028,-94.013931
1017000000,-0.90447527,-173.59315,-8.4258347,-94.294769
1018000000,-0.91707706,-173.68948,-8.4245272,-94.237358
1019000000,-0.89094073,-173.85168,-8.3972578,-94.486488
1020000000,-0.91233832,-173.85141,-8.4180031,-94.641846
1021000000,-0.86806595,-174.1091,-8.4038506,-94.808136
1022000000,-0.90765423,-174.33818,-8.4100075,-95.076271
1023000000,-0.90622365,-174.55138,-8.4036303,-95.293007
1024000000,-0.91071939,-174.53096,-8.4226847,-95.409164
1025000000,-0.90715373,-174.79634,-8.4412413,-95.666405
1026000000,-0.89992446,-174.78374,-8.3827877,-95.690033
1027000000,-0.88621753,-175.24608,-8.3971739,-96.027771
1028000000,-0.86400914,-175.17638,-8.384222,-96.142952
1029000000,-0.89147919,-175.48024,-8.3991108,-96.310081
1030000000,-0.88952404,-175.69484,-8.3836784,-96.634583
1031000000,-0.90720409,-175.73506,-8.4288282,-96.658363
1032000000,-0.86340392,-176.02805,-8.3809204,-96.910843
1033000000,-0.91516191,-176.155,-8.3975401,-97.160477
1034000000,-0.90077841,-176.2186,-8.3780441,-97.334908
1035000000,-0.89021754,-176.41075,-8.3934956,-97.485901
1036000000,-0.88948071,-176.49713,-8.3889093,-97.522346
1037000000,-0.87256956,-176.83331,-8.3573084,-97.785721
1038000000,-0.87565464,-177.03804,-8.3743439,-97.918114
1039000000,-0.91723746,-177.08949,-8.413496,-98.107399
1040000000,-0.90103841,-177.17326,-8.3961716,-98.29232
1041000000,-0.92237866,-177.28052,-8.3808289,-98.133385
1042000000,-0.93466538,-177.28639,-8.4011049,-98.308517
1043000000,-0.94418705,-177.39491,-8.414793,-98.601303
1044000000,-0.87681168,-177.89293,-8.3576059,-99.18763
1045000000,-0.88840842,-177.98633,-8.3691902,-99.126266
1046000000,-0.90954822,-178.1225,-8.3493748,-99.164833
1047000000,-0.86692196,-178.41197,-8.3569822,-99.64222
1048000000,-0.92070866,-178.57419,-8.3814154,-99.697639
1049000000,-0.90539062,-178.69859,-8.3716373,-99.960281
1050000000,-0.93744838,-178.87727,-8.4105368,-100.04464
1051000000,-0.92518675,-178.92038,-8.3846912,-100.22849
1052000000,-0.92677426,-179.24706,-8.3793516,-100.56725
1053000000,-0.90519679,-179.34407,-8.3828039,-100.5307
1054000000,-0.93542171,-179.37129,-8.397521,-100.74019
1055000000,-0.90500915,-179.57947,-8.3649349,-101.05657
1056000000,-0.91600817,-179.70412,-8.3357105,-100.97203
1057000000,-0.89768934,-179.81825,-8.3369036,-101.18616
1058000000,-0.9133842,-180.17943,-8.3366127,-101.45148
1059000000,-0.93655431,-180.22653,-8.3940134,-101.64926
1060000000,-0.91246849,-180.27048,-8.3636103,-101.62974
1061000000,-0.88898581,-180.56766,-8.3263617,-102.01839
1062000000,-0.90559524,-180.55144,-8.3481607,-101.93989
1063000000,-0.90925753,-180.80679,-8.3565168,-102.22052
1064000000,-0.88451803,-180.97845,-8.3415718,-102.43599
1065000000,-0.91201448,-181.19621,-8.3384151,-102.717
1066000000,-0.91747266,-181.14287,-8.3528833,-102.66005
1067000000,-0.90691406,-181.58481,-8.3402586,-103.12907
1068000000,-0.89033639,-181.69792,-8.3413801,-103.28198
1069000000,-0.92637503,-181.8195,-8.3636074,-103.05774
1070000000,-0.90386266,-181.93729,-8.3666296,-103.61655
1071000000,-0.93942803,-182.18517,-8.3486633,-103.56186
1072000000,-0.94351584,-182.14865,-8.3649988,-103.77101
1073000000,-0.93047792,-182.37868,-8.327919,-104.01822
1074000000,-0.93947572,-182.55798,-8.3476076,-104.19568
1075000000,-0.93329775,-182.60918,-8.3402967,-104.37591
1076000000,-0.91809922,-182.92046,-8.3654947,-104.52139
1077000000,-0.91991985,-183.12407,-8.3611317,-104.84991
1078000000,-0.92287111,-183.23941,-8.3523579,-105.00815
1079000000,-0.94697237,-183.37576,-8.3732605,-105.00707
1080000000,-0.93211168,-183.59755,-8.3307676,-105.33012
1081000000,-0.90844667,-183.69002,-8.346118,-105.25552
1082000000,-0.93326873,-183.97333,-8.3475275,-105.67485
1083000000,-0.90699267,-183.96825,-8.339632,-105.85875
1084000000,-0.90540469,-184.04355,-8.3177853,-105.9718
1085000000,-0.88658094,-184.49576,-8.3314829,-106.24898
1086000000,-0.92673457,-184.60382,-8.3497105,-106.28633
1087000000,-0.92156851,-184.61403,-8.329484,-106.56688
1088000000,-0.9251588,-184.71275,-8.3431625,-106.68021
1089000000,-0.90391952,-184.80685,-8.3355169,-106.80108
1090000000,-0.89114654,-185.14644,-8.3331881,-107.03679
1091000000,-0.89013547,-185.37766,-8.3286943,-107.32158
1092000000,-0.88888735,-185.31805,-8.3374338,-107.31763
1093000000,-0.91406947,-185.6682,-8.3208847,-107.69951
1094000000,-0.92120379,-185.66104,-8.3604002,-107.68327
1095000000,-0.92605704,-185.948,-8.3591871,-107.93352
1096000000,-0.91366398,-186.14197,-8.3592768,-108.05187
1097000000,-0.94167471,-186.14677,-8.3502216,-108.2998
1098000000,-0.9341436,-186.43922,-8.366869,-108.64911
1099000000,-0.92202169,-186.46111,-8.3501358,-108.51552
1100000000,-0.92273247,-186.79475,-8.3525152,-108.89346
1101000000,-0.9132309,-186.91408,-8.3487167,-109.08718
1102000000,-0.91814876,-186.87817,-8.3377228,-109.14986
1103000000,-0.91938192,-187.49391,-8.3484945,-109.54784
1104000000,-0.91387314,-187.20467,-8.3330698,-109.46996
1105000000,-0.91166651,-187.57861,-8.3411961,-109.61858
1106000000,-0.93849176,-187.59752,-8.39079,-109.75952
1107000000,-0.89910096,-187.61777,-8.3682766,-109.90467
1108000000,-0.92735744,-188.07091,-8.3532286,-110.15441
1109000000,-0.89315802,-188.23903,-8.344079,-110.4277
1110000000,-0.9422788,-188.2937,-8.3668499,-110.55167
1111000000,-0.92607343,-188.62617,-8.380188,-110.72588
1112000000,-0.9281646,-188.68034,-8.3626089,-110.84494
1113000000,-0.9157064,-188.63528,-8.3469563,-111.0788
1114000000,-0.90567189,-189.03152,-8.3763332,-111.36128
1115000000,-0.90236199,-189.15741,-8.3512535,-111.33974
1116000000,-0.90082401,-189.30377,-8.340354,-111.6923
1117000000,-0.90239197,-189.43527,-8.3707047,-111.89521
1118000000,-0.89948297,-189.67688,-8.3418531,-111.97314
1119000000,-0.93382347,-189.69554,-8.3971329,-112.10907
1120000000,-0.91946822,-190.0041,-8.3903446,-112.41304
1121000000,-0.93819129,-190.17242,-8.3961086,-112.60259
1122000000,-0.92507577,-190.22942,-8.3810186,-112.52898
1123000000,-0.9101721,-190.39275,-8.3713999,-112.98782
1124000000,-0.90850079,-190.61371,-8.371685,-113.16951
1125000000,-0.90257573,-190.62396,-8.3675594,-113.19189
1126000000,-0.9160102,-190.89993,-8.3753214,-113.49406
1127000000,-0.9158197,-191.06784,-8.3661499,-113.53284
