"Freq [GHz]","ang_deg(S(1,1)) [deg]","ang_deg(S(1,2)) [deg]","ang_deg(S(2,1)) [deg]","ang_deg(S(2,2)) [deg]"
1.183,-131.306877304442,141.258566444511,141.258566444511,-131.962461192123
1.184,-131.473313251971,141.061798862968,141.061798862968,-132.131446729344
1.185,-131.640053894755,140.865016653107,140.865016653107,-132.300710977661
1.186,-131.80709263283,140.668219771687,140.668219771688,-132.470247878862
1.187,-131.974423037859,140.471408173343,140.471408173343,-132.640051533077
1.188,-132.142038847519,140.274581810572,140.274581810573,-132.810116193605
1.189,-132.3099339601,140.077740633729,140.07774063373,-132.980436261923
1.19,-132.478102429324,139.880884591015,139.880884591015,-133.151006282901
1.191,-132.646538459347,139.684013628467,139.684013628467,-133.321820940188
1.192,-132.815236399955,139.487127689953,139.487127689953,-133.49287505178
1.193,-132.984190741946,139.29022671716,139.29022671716,-133.664163565752
1.194,-133.153396112671,139.093310649587,139.093310649587,-133.835681556148
1.195,-133.322847271757,138.896379424536,138.896379424536,-134.007424219027
1.196,-133.49253910697,138.699432977102,138.699432977103,-134.179386868651
1.197,-133.662466630244,138.502471240168,138.502471240168,-134.351564933816
1.198,-133.832624973843,138.305494144393,138.305494144394,-134.523953954313
1.199,-134.003009386669,138.108501618207,138.108501618207,-134.696549577521
1.2,-134.173615230698,137.911493587799,137.911493587799,-134.869347555116
1.201,-134.344437977545,137.714469977112,137.714469977112,-135.042343739907
1.202,-134.515473205151,137.517430707836,137.517430707836,-135.215534082775
1.203,-134.686716594582,137.320375699396,137.320375699396,-135.388914629723
1.204,-134.858163926948,137.123304868948,137.123304868948,-135.562481519032
1.205,-135.02981108042,136.926218131367,136.926218131368,-135.736230978511
1.206,-135.201654027355,136.729115399246,136.729115399246,-135.910159322847
1.207,-135.373688831519,136.531996582882,136.531996582882,-136.08426295104
1.208,-135.545911645403,136.334861590271,136.334861590271,-136.258538343933
1.209,-135.718318707632,136.137710327101,136.137710327102,-136.432982061817
1.21,-135.890906340458,135.940542696746,135.940542696746,-136.607590742124
1.211,-136.063670947336,135.743358600255,135.743358600255,-136.782361097192
1.212,-136.236609010589,135.546157936347,135.546157936347,-136.957289912107
1.213,-136.409717089138,135.348940601407,135.348940601407,-137.132374042618
1.214,-136.582991816313,135.151706489472,135.151706489472,-137.307610413113
1.215,-136.756429897734,134.954455492232,134.954455492232,-137.48299601467
1.216,-136.930028109261,134.757187499017,134.757187499017,-137.658527903163
1.217,-137.103783295007,134.559902396794,134.559902396794,-137.834203197437
1.218,-137.27769236542,134.362600070159,134.36260007016,-138.010019077531
1.219,-137.451752295418,134.165280401333,134.165280401333,-138.18597278297
1.22,-137.625960122587,133.967943270149,133.967943270149,-138.362061611098
1.221,-137.80031294544,133.770588554054,133.770588554054,-138.538282915471
1.222,-137.974807921716,133.573216128099,133.573216128099,-138.714634104299
1.223,-138.149442266749,133.37582586493,133.37582586493,-138.891112638935
1.224,-138.324213251873,133.178417634787,133.178417634787,-139.067716032408
1.225,-138.499118202881,132.980991305497,132.980991305497,-139.244441848006
1.226,-138.674154498532,132.783546742466,132.783546742466,-139.421287697895
1.227,-138.849319569098,132.586083808674,132.586083808674,-139.598251241787
1.228,-139.024610894959,132.388602364671,132.388602364671,-139.775330185641
1.229,-139.200026005237,132.191102268569,132.191102268569,-139.952522280406
1.23,-139.37556247647,131.99358337604,131.99358337604,-140.129825320801
1.231,-139.551217931324,131.796045540307,131.796045540308,-140.307237144126
1.232,-139.726990037344,131.598488612142,131.598488612142,-140.484755629117
1.233,-139.90287650574,131.400912439857,131.400912439857,-140.662378694822
1.234,-140.078875090208,131.203316869303,131.203316869303,-140.840104299517
1.235,-140.254983585781,131.005701743863,131.005701743863,-141.017930439652
1.236,-140.431199827718,130.808066904447,130.808066904447,-141.195855148823
1.237,-140.607521690417,130.610412189488,130.610412189488,-141.373876496774
1.238,-140.783947086365,130.412737434938,130.412737434938,-141.551992588426
1.239,-140.960473965111,130.215042474261,130.215042474261,-141.73020156294
1.24,-141.137100312269,130.017327138431,130.017327138431,-141.908501592791
1.241,-141.313824148549,129.819591255926,129.819591255926,-142.086890882878
1.242,-141.49064352881,129.621834652726,129.621834652726,-142.265367669656
1.243,-141.667556541144,129.424057152307,129.424057152307,-142.443930220287
1.244,-141.844561305975,129.226258575635,129.226258575636,-142.622576831818
1.245,-142.021655975194,129.028438741169,129.028438741169,-142.801305830376
1.246,-142.198838731303,128.830597464849,128.830597464849,-142.980115570386
1.247,-142.376107786586,128.632734560096,128.632734560096,-143.159004433809
1.248,-142.553461382307,128.43484983781,128.43484983781,-143.337970829399
1.249,-142.730897787918,128.236943106363,128.236943106363,-143.517013191979
1.25,-142.908415300292,128.0390141716,128.0390141716,-143.696129981731
1.251,-143.086012242973,127.84106283683,127.84106283683,-143.87531968351
1.252,-143.263686965445,127.643088902827,127.643088902827,-144.054580806169
1.253,-143.44143784242,127.445092167825,127.445092167825,-144.233911881901
1.254,-143.619263273137,127.247072427518,127.247072427518,-144.413311465601
1.255,-143.797161680684,127.049029475052,127.049029475052,-144.592778134238
1.256,-143.975131511332,126.850963101026,126.850963101026,-144.772310486242
1.257,-144.153171233885,126.652873093488,126.652873093488,-144.951907140906
1.258,-144.331279339044,126.454759237935,126.454759237935,-145.131566737804
1.259,-144.509454338788,126.256621317304,126.256621317304,-145.311287936214
1.26,-144.687694765761,126.058459111977,126.058459111977,-145.491069414566
1.261,-144.865999172682,125.860272399776,125.860272399776,-145.670909869889
1.262,-145.044366131762,125.662060955957,125.662060955957,-145.850808017279
1.263,-145.222794234131,125.463824553216,125.463824553216,-146.030762589372
1.264,-145.401282089285,125.265562961678,125.265562961678,-146.210772335833
1.265,-145.579828324535,125.067275948904,125.067275948904,-146.390836022852
1.266,-145.758431584471,124.868963279881,124.868963279881,-146.570952432652
1.267,-145.93709053044,124.670624717027,124.670624717027,-146.751120363003
1.268,-146.115803840027,124.472260020185,124.472260020185,-146.931338626753
1.269,-146.294570206552,124.273868946625,124.273868946625,-147.111606051357
1.27,-146.473388338572,124.075451251041,124.075451251041,-147.291921478426
1.271,-146.652256959395,123.877006685548,123.877006685548,-147.472283763277
1.272,-146.831174806603,123.678534999686,123.678534999686,-147.652691774492
1.273,-147.010140631578,123.480035940414,123.480035940414,-147.833144393486
1.274,-147.189153199043,123.28150925211,123.28150925211,-148.013640514087
1.275,-147.368211286608,123.082954676575,123.082954676575,-148.19417904211
1.276,-147.547313684322,122.884371953026,122.884371953026,-148.374758894953
1.277,-147.726459194234,122.6857608181,122.6857608181,-148.55537900119
1.278,-147.905646629958,122.487121005849,122.487121005849,-148.736038300172
1.279,-148.084874816251,122.288452247748,122.288452247748,-148.916735741638
1.28,-148.264142588589,122.089754272683,122.089754272683,-149.097470285327
1.281,-148.443448792756,121.891026806964,121.891026806964,-149.278240900598
1.282,-148.622792284433,121.692269574313,121.692269574313,-149.459046566052
1.283,-148.802171928798,121.493482295874,121.493482295874,-149.639886269166
1.284,-148.981586600127,121.294664690206,121.294664690206,-149.820759005927
1.285,-149.161035181402,121.09581647329,121.09581647329,-150.001663780468
1.286,-149.340516563922,120.896937358521,120.896937358521,-150.182599604713
1.287,-149.520029646924,120.698027056719,120.698027056719,-150.363565498027
1.288,-149.699573337199,120.499085276121,120.499085276121,-150.544560486865
1.289,-149.879146548721,120.300111722388,120.300111722388,-150.725583604428
1.29,-150.058748202274,120.1011060986,120.1011060986,-150.906633890325
1.291,-150.238377225085,119.902068105265,119.902068105265,-151.087710390229
1.292,-150.418032550464,119.702997440312,119.702997440312,-151.268812155551
1.293,-150.597713117437,119.503893799097,119.503893799097,-151.449938243099
1.294,-150.777417870393,119.304756874406,119.304756874406,-151.631087714758
1.295,-150.95714575873,119.105586356453,119.105586356453,-151.81225963716
1.296,-151.1368957365,118.906381932881,118.906381932881,-151.993453081358
1.297,-151.31666676206,118.707143288769,118.707143288769,-152.17466712251
1.298,-151.496457797727,118.50787010663,118.507870106629,-152.355900839555
1.299,-151.676267809429,118.308562066412,118.308562066412,-152.537153314898
1.3,-151.856095766368,118.109218845506,118.109218845506,-152.718423634094
1.301,-152.035940640669,117.909840118742,117.909840118742,-152.899710885531
1.302,-152.21580140705,117.710425558394,117.710425558394,-153.081014160123
1.303,-152.395677042473,117.510974834185,117.510974834185,-153.262332550991
1.304,-152.575566525817,117.311487613285,117.311487613285,-153.443665153159
1.305,-152.755468837531,117.111963560318,117.111963560318,-153.62501106324
1.306,-152.935382959305,116.912402337362,116.912402337362,-153.80636937913
1.307,-153.115307873733,116.712803603955,116.712803603955,-153.987739199697
1.308,-153.295242563976,116.513167017096,116.513167017096,-154.169119624473
1.309,-153.475186013431,116.313492231249,116.313492231248,-154.35050975335
1.31,-153.655137205393,116.113778898345,116.113778898345,-154.531908686268
1.311,-153.835095122722,115.914026667791,115.914026667791,-154.713315522908
1.312,-154.015058747511,115.714235186467,115.714235186467,-154.894729362386
1.313,-154.195027060745,115.514404098733,115.514404098733,-155.076149302944
1.314,-154.37499904197,115.314533046436,115.314533046436,-155.257574441639
1.315,-154.554973668954,115.114621668907,115.114621668906,-155.439003874037
1.316,-154.734949917353,114.914669602971,114.914669602971,-155.620436693898
1.317,-154.914926760366,114.714676482952,114.714676482952,-155.801871992867
1.318,-155.094903168404,114.514641940672,114.514641940672,-155.983308860165
1.319,-155.274878108741,114.314565605461,114.314565605461,-156.164746382265
1.32,-155.454850545174,114.11444710416,114.11444710416,-156.346183642589
1.321,-155.634819437683,113.914286061126,113.914286061126,-156.52761972118
1.322,-155.814783742077,113.714082098236,113.714082098236,-156.70905369439
1.323,-155.994742409649,113.513834834895,113.513834834895,-156.890484634556
1.324,-156.174694386827,113.313543888037,113.313543888037,-157.071911609677
1.325,-156.354638614818,113.113208872137,113.113208872137,-157.253333683092
1.326,-156.534574029252,112.91282939921,112.91282939921,-157.434749913145
1.327,-156.714499559826,112.712405078822,112.712405078821,-157.616159352865
1.328,-156.894414129938,112.51193551809,112.51193551809,-157.797561049621
1.329,-157.074316656325,112.311420321696,112.311420321696,-157.978954044796
1.33,-157.254206048695,112.110859091888,112.110859091888,-158.160337373442
1.331,-157.434081209353,111.910251428485,111.910251428485,-158.341710063939
1.332,-157.613941032827,111.70959692889,111.709596928889,-158.523071137649
1.333,-157.793784405488,111.508895188088,111.508895188088,-158.704419608564
1.334,-157.973610205164,111.308145798662,111.308145798662,-158.885754482958
1.335,-158.153417300756,111.107348350793,111.107348350793,-159.067074759023
1.336,-158.333204551843,110.906502432269,110.906502432269,-159.248379426511
1.337,-158.512970808282,110.705607628496,110.705607628496,-159.429667466366
1.338,-158.692714909813,110.504663522499,110.504663522499,-159.610937850355
1.339,-158.872435685643,110.303669694935,110.303669694935,-159.792189540689
1.34,-159.052131954038,110.102625724098,110.102625724098,-159.973421489646
1.341,-159.231802521905,109.901531185927,109.901531185927,-160.154632639184
1.342,-159.411446184364,109.700385654015,109.700385654015,-160.335821920547
1.343,-159.591061724319,109.499188699618,109.499188699618,-160.516988253874
1.344,-159.770647912025,109.297939891659,109.297939891659,-160.698130547788
1.345,-159.950203504637,109.096638796743,109.096638796743,-160.879247698995
1.346,-160.129727245769,108.89528497916,108.89528497916,-161.060338591866
1.347,-160.309217865027,108.693878000898,108.693878000898,-161.241402098012
1.348,-160.488674077555,108.492417421648,108.492417421648,-161.422437075862
1.349,-160.668094583553,108.290902798817,108.290902798816,-161.603442370221
1.35,-160.847478067807,108.089333687534,108.089333687534,-161.784416811834
1.351,-161.026823199191,107.887709640663,107.887709640663,-161.965359216928
1.352,-161.20612863018,107.686030208809,107.686030208809,-162.146268386764
1.353,-161.385392996338,107.484294940331,107.484294940331,-162.32714310716
1.354,-161.564614915808,107.282503381348,107.282503381348,-162.507982148026
1.355,-161.743792988789,107.080655075754,107.080655075754,-162.688784262876
1.356,-161.922925797,106.878749565225,106.878749565225,-162.869548188337
1.357,-162.102011903141,106.67678638923,106.67678638923,-163.050272643649
1.358,-162.281049850337,106.474765085042,106.474765085042,-163.230956330156
1.359,-162.460038161579,106.27268518775,106.272685187749,-163.411597930781
1.36,-162.638975339143,106.070546230266,106.070546230266,-163.592196109503
1.361,-162.817859864011,105.868347743344,105.868347743343,-163.772749510807
1.362,-162.996690195272,105.66608925558,105.66608925558,-163.953256759143
1.363,-163.175464769509,105.463770293435,105.463770293435,-164.133716458355
1.364,-163.354182000183,105.261390381238,105.261390381238,-164.31412719111
1.365,-163.532840276995,105.058949041204,105.058949041204,-164.494487518313
1.366,-163.711437965239,104.856445793441,104.856445793441,-164.674795978508
1.367,-163.889973405144,104.653880155967,104.653880155967,-164.855051087267
1.368,-164.068444911195,104.451251644718,104.451251644718,-165.035251336567
1.369,-164.246850771444,104.248559773564,104.248559773564,-165.21539519415
1.37,-164.425189246807,104.045804054321,104.045804054321,-165.395481102877
1.371,-164.603458570343,103.84298399676,103.84298399676,-165.575507480057
1.372,-164.78165694652,103.640099108628,103.640099108628,-165.755472716773
1.373,-164.95978255046,103.437148895654,103.437148895654,-165.93537517718
1.374,-165.13783352717,103.234132861566,103.234132861566,-166.115213197798
1.375,-165.315807990758,103.031050508105,103.031050508105,-166.294985086786
1.376,-165.493704023626,102.827901335037,102.827901335037,-166.474689123195
1.377,-165.671519675648,102.624684840169,102.624684840169,-166.654323556206
1.378,-165.849252963326,102.421400519361,102.421400519361,-166.833886604355
1.379,-166.02690186893,102.218047866545,102.218047866545,-167.013376454733
1.38,-166.204464339614,102.014626373733,102.014626373733,-167.192791262171
1.381,-166.381938286513,101.811135531039,101.811135531039,-167.372129148403
1.382,-166.559321583817,101.607574826687,101.607574826687,-167.55138820121
1.383,-166.736612067825,101.403943747034,101.403943747033,-167.730566473545
1.384,-166.913807535971,101.200241776577,101.200241776577,-167.909661982633
1.385,-167.090905745833,100.996468397978,100.996468397978,-168.08867270905
1.386,-167.26790441411,100.792623092072,100.792623092072,-168.267596595785
1.387,-167.444801215582,100.588705337887,100.588705337887,-168.446431547264
1.388,-167.621593782032,100.384714612659,100.384714612658,-168.625175428369
1.389,-167.798279701158,100.180650391849,100.180650391849,-168.803826063411
1.39,-167.974856515435,99.9765121491625,99.9765121491624,-168.9823812351
1.391,-168.15132172097,99.7722993565604,99.7722993565603,-169.160838683463
1.392,-168.327672766314,99.5680114842813,99.5680114842812,-169.339196104756
1.393,-168.503907051245,99.3636480008569,99.3636480008568,-169.517451150338
1.394,-168.680021925522,99.1592083731299,99.1592083731298,-169.695601425511
1.395,-168.856014687607,98.9546920662719,98.9546920662719,-169.873644488338
1.396,-169.031882583348,98.7500985438016,98.7500985438015,-170.051577848428
1.397,-169.207622804632,98.5454272676023,98.5454272676023,-170.229398965683
1.398,-169.383232488,98.3406776979418,98.3406776979418,-170.407105249015
1.399,-169.558708713225,98.1358492934898,98.1358492934897,-170.584694055031
1.4,-169.734048501848,97.9309415113375,97.9309415113374,-170.762162686678
1.401,-169.909248815683,97.7259538070168,97.7259538070167,-170.939508391852
1.402,-170.084306555267,97.5208856345195,97.5208856345194,-171.116728361967
1.403,-170.259218558286,97.3157364463171,97.315736446317,-171.29381973049
1.404,-170.433981597933,97.1105056933806,97.1105056933806,-171.470779571429
1.405,-170.608592381247,96.9051928252008,96.9051928252007,-171.64760489778
1.406,-170.783047547382,96.6997972898082,96.6997972898081,-171.824292659932
1.407,-170.95734366584,96.4943185337941,96.4943185337941,-172.000839744026
