!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 09, 2016 16:50:26
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1173000000,-0.38587096,-181.77849,-21.98727,-50.178833
1174000000,-0.36524537,-182.01453,-21.958681,-50.023441
1175000000,-0.36629954,-182.35104,-21.876093,-50.253532
1176000000,-0.3746556,-182.47137,-21.822432,-50.375923
1177000000,-0.36844736,-182.54398,-21.761791,-50.450451
1178000000,-0.38338777,-182.66898,-21.739788,-50.398521
1179000000,-0.35850027,-182.84813,-21.690195,-50.502975
1180000000,-0.3626653,-182.99782,-21.643721,-50.630142
1181000000,-0.36153027,-183.4451,-21.583786,-50.903374
1182000000,-0.39344785,-183.38887,-21.592049,-50.821011
1183000000,-0.38421652,-183.716,-21.521709,-51.064865
1184000000,-0.37580109,-183.59709,-21.49387,-51.18758
1185000000,-0.36173406,-183.67087,-21.426325,-51.397148
1186000000,-0.37603793,-184.03406,-21.395403,-51.456421
1187000000,-0.41869029,-184.13055,-21.390783,-51.537998
1188000000,-0.3959294,-184.37454,-21.328871,-51.841934
1189000000,-0.34312278,-184.38155,-21.295784,-52.059162
1190000000,-0.37884566,-184.76201,-21.254009,-52.151676
1191000000,-0.36130303,-184.79324,-21.203091,-52.274181
1192000000,-0.37308294,-185.11082,-21.201298,-52.437847
1193000000,-0.3818565,-185.09866,-21.190453,-52.613434
1194000000,-0.35437706,-185.45483,-21.126188,-52.789013
1195000000,-0.37977371,-185.47311,-21.078897,-52.661926
1196000000,-0.39729112,-185.4743,-21.068672,-53.042862
1197000000,-0.37910768,-185.56238,-21.007877,-53.17004
1198000000,-0.41116303,-185.86179,-21.029705,-53.126877
1199000000,-0.38294074,-185.96268,-20.941084,-53.362705
1200000000,-0.36331049,-186.15985,-20.91231,-53.792171
1201000000,-0.39268184,-186.37135,-20.902346,-53.824173
1202000000,-0.35490945,-186.5961,-20.863483,-54.234253
1203000000,-0.35775277,-186.77666,-20.806795,-54.367691
1204000000,-0.36295801,-186.93143,-20.766039,-54.537304
1205000000,-0.39190614,-187.09381,-20.740889,-54.508934
1206000000,-0.36629906,-187.22447,-20.746866,-54.773506
1207000000,-0.37636945,-187.46948,-20.66902,-54.988571
1208000000,-0.36245495,-187.62187,-20.670576,-55.019558
1209000000,-0.38158879,-187.80983,-20.634949,-55.38562
1210000000,-0.37783253,-187.83003,-20.605993,-55.501575
1211000000,-0.38664746,-188.08293,-20.574993,-55.738018
1212000000,-0.36072728,-188.34602,-20.543449,-55.977364
1213000000,-0.37983829,-188.3528,-20.541306,-56.075211
1214000000,-0.37268949,-188.52188,-20.510706,-56.268646
1215000000,-0.37475812,-188.61992,-20.459677,-56.651558
1216000000,-0.38360819,-189.00826,-20.449764,-56.698929
1217000000,-0.3697727,-188.94586,-20.388596,-56.798397
1218000000,-0.36175382,-189.32738,-20.387001,-57.097317
1219000000,-0.3727949,-189.39612,-20.315269,-57.508472
1220000000,-0.37946758,-189.44073,-20.312376,-57.392624
1221000000,-0.41455773,-189.72012,-20.285685,-57.673313
1222000000,-0.353937,-189.87427,-20.246964,-57.696712
1223000000,-0.39111555,-189.72606,-20.221294,-57.844006
1224000000,-0.39135423,-189.89879,-20.218626,-58.063126
1225000000,-0.36298999,-190.5316,-20.145239,-58.444168
1226000000,-0.39079076,-190.45837,-20.111921,-58.547234
1227000000,-0.3914336,-190.53004,-20.094423,-58.631145
1228000000,-0.39374712,-190.91141,-20.063103,-58.977077
1229000000,-0.39986145,-190.85146,-20.060104,-59.090309
1230000000,-0.40182006,-191.24196,-20.033796,-59.301884
1231000000,-0.41254425,-191.4471,-19.994242,-59.532215
1232000000,-0.3809562,-191.36482,-19.920547,-59.613289
1233000000,-0.38937595,-191.54761,-19.936672,-59.802055
1234000000,-0.39125505,-191.75107,-19.881392,-60.116817
1235000000,-0.38805428,-191.75775,-19.863131,-60.26321
1236000000,-0.37235749,-192.23956,-19.849455,-60.346745
1237000000,-0.36896774,-192.10193,-19.838863,-60.590015
1238000000,-0.37142107,-192.26146,-19.78849,-60.764771
1239000000,-0.40221024,-192.6447,-19.755741,-61.043526
1240000000,-0.42807049,-192.66664,-19.762768,-61.216869
1241000000,-0.37329608,-192.96924,-19.686749,-61.33617
1242000000,-0.40311667,-192.98349,-19.672661,-61.615658
1243000000,-0.40183565,-193.23277,-19.659451,-61.756432
1244000000,-0.39456251,-193.25369,-19.616396,-61.948616
1245000000,-0.38772663,-193.47804,-19.594751,-62.202847
1246000000,-0.39349216,-193.49892,-19.560026,-62.45919
1247000000,-0.40571716,-193.77948,-19.517481,-62.540028
1248000000,-0.37621427,-194.09068,-19.530548,-62.825146
1249000000,-0.40212473,-194.28622,-19.479221,-63.044216
1250000000,-0.39819866,-194.09398,-19.438519,-63.110886
1251000000,-0.39750534,-194.46791,-19.427364,-63.194504
1252000000,-0.3938725,-194.79178,-19.392229,-63.815277
1253000000,-0.40789625,-194.77208,-19.385387,-63.617748
1254000000,-0.38715303,-195.07401,-19.356985,-63.9963
1255000000,-0.42520702,-195.1629,-19.325302,-64.284248
1256000000,-0.4028213,-195.39018,-19.268454,-64.608963
1257000000,-0.4192079,-195.53198,-19.264618,-64.688637
1258000000,-0.3914575,-195.65128,-19.251102,-65.194939
1259000000,-0.42713851,-195.86053,-19.196899,-65.304123
1260000000,-0.41765839,-196.16101,-19.172138,-65.542496
1261000000,-0.44205272,-196.14334,-19.179329,-65.84713
1262000000,-0.4430857,-196.21536,-19.117422,-66.01609
1263000000,-0.41499043,-196.45728,-19.062483,-66.338837
1264000000,-0.43209866,-196.81099,-19.075274,-66.394531
1265000000,-0.44309881,-196.85732,-19.049627,-66.817947
1266000000,-0.44050843,-197.01932,-19.035288,-67.367126
1267000000,-0.44424415,-197.15021,-18.974012,-67.579094
1268000000,-0.43046167,-197.2652,-18.958954,-67.817406
1269000000,-0.45627809,-197.40871,-18.919289,-68.227318
1270000000,-0.46299335,-197.58331,-18.877752,-68.719025
1271000000,-0.42664075,-197.74573,-18.854033,-68.86705
1272000000,-0.46000499,-197.93149,-18.833204,-69.247261
1273000000,-0.46332476,-198.01622,-18.780422,-69.569229
1274000000,-0.46456799,-198.28044,-18.790207,-70.043304
1275000000,-0.4870418,-198.39191,-18.773407,-70.516258
1276000000,-0.49038815,-198.77065,-18.737972,-70.870102
1277000000,-0.47989076,-198.73958,-18.699963,-71.314392
1278000000,-0.49402505,-199.1049,-18.689535,-71.981979
1279000000,-0.51724362,-199.25368,-18.654253,-72.299294
1280000000,-0.50314838,-199.36623,-18.642849,-72.951706
1281000000,-0.53615665,-199.26717,-18.649393,-73.300766
1282000000,-0.51040983,-199.64186,-18.602314,-74.128593
1283000000,-0.5178616,-199.91307,-18.569817,-74.854958
1284000000,-0.56067228,-199.95694,-18.609558,-75.322296
1285000000,-0.56667209,-200.12903,-18.609783,-76.12986
1286000000,-0.54024136,-200.36267,-18.650682,-76.947197
1287000000,-0.56273133,-200.47194,-18.66902,-77.741142
1288000000,-0.60364217,-200.6691,-18.698696,-78.384842
1289000000,-0.58960646,-200.60107,-18.765335,-79.285614
1290000000,-0.6330601,-200.74431,-18.85528,-80.127487
1291000000,-0.61635089,-200.72542,-18.857552,-80.721291
1292000000,-0.64689809,-200.8188,-18.995327,-81.170059
1293000000,-0.65365058,-200.92644,-19.080475,-81.895851
1294000000,-0.6798417,-200.97905,-19.262424,-82.441811
1295000000,-0.66439039,-201.10953,-19.340355,-82.935585
1296000000,-0.66941911,-201.15733,-19.495293,-83.342644
1297000000,-0.68116915,-201.116,-19.676523,-83.351311
1298000000,-0.67689592,-201.24098,-19.858334,-83.444023
1299000000,-0.67542589,-201.22961,-20.027586,-83.209564
1300000000,-0.63470733,-201.26964,-20.1082,-82.726135
1301000000,-0.65961951,-201.24084,-20.268919,-82.545731
1302000000,-0.65522546,-201.25006,-20.35841,-81.843742
1303000000,-0.61730731,-201.36908,-20.462767,-80.910774
1304000000,-0.63072807,-201.53874,-20.543545,-80.038422
1305000000,-0.59096456,-201.57838,-20.60042,-79.706879
1306000000,-0.59313136,-201.72957,-20.627596,-79.020966
1307000000,-0.59215724,-202.00298,-20.678049,-78.07357
1308000000,-0.58340967,-201.96713,-20.599825,-77.191635
1309000000,-0.53899282,-202.13342,-20.659637,-76.780891
1310000000,-0.55842817,-202.26524,-20.592409,-76.039513
1311000000,-0.53867066,-202.25146,-20.52887,-75.35759
1312000000,-0.52830189,-202.49301,-20.496107,-74.928955
1313000000,-0.54805064,-202.88414,-20.509315,-74.819778
1314000000,-0.52897125,-202.80132,-20.432829,-74.243706
1315000000,-0.51797271,-203.13829,-20.398373,-74.245461
1316000000,-0.49343601,-203.27876,-20.340069,-73.766655
1317000000,-0.48329559,-203.28252,-20.259777,-73.520256
1318000000,-0.51375622,-203.18759,-20.229647,-73.203766
1319000000,-0.49743336,-203.65524,-20.127901,-72.954475
1320000000,-0.46759397,-204.00079,-20.098158,-73.022934
1321000000,-0.47531477,-203.93459,-20.043188,-72.921417
1322000000,-0.50684816,-204.16733,-19.99507,-72.975586
1323000000,-0.46446282,-204.44603,-19.98307,-73.091286
1324000000,-0.47782794,-204.58156,-19.916382,-72.699265
1325000000,-0.47467777,-204.75342,-19.831684,-72.71315
1326000000,-0.47691053,-204.95557,-19.829403,-72.807419
1327000000,-0.46528649,-205.21542,-19.745981,-72.929878
1328000000,-0.47485414,-205.00821,-19.721615,-72.610893
1329000000,-0.42386115,-205.47281,-19.686741,-73.096771
1330000000,-0.43845555,-205.65247,-19.637577,-72.982811
1331000000,-0.46598965,-205.84979,-19.620394,-73.193993
1332000000,-0.43500462,-205.9424,-19.529638,-72.995407
1333000000,-0.43058023,-205.98753,-19.495432,-73.451691
1334000000,-0.44769776,-206.29301,-19.454372,-73.367905
1335000000,-0.45394522,-206.36705,-19.375826,-73.561378
1336000000,-0.46425793,-206.4395,-19.429798,-73.487274
1337000000,-0.45864758,-206.73721,-19.388437,-73.743065
1338000000,-0.45586231,-206.92245,-19.344074,-73.920723
1339000000,-0.43846476,-206.9312,-19.339905,-73.877205
1340000000,-0.42829719,-207.17552,-19.288975,-73.988014
1341000000,-0.45011958,-207.53177,-19.26092,-74.394676
1342000000,-0.4384343,-207.41823,-19.236837,-73.991203
1343000000,-0.43716019,-207.64702,-19.181301,-74.12944
1344000000,-0.4335849,-207.84674,-19.138191,-74.392967
1345000000,-0.45476821,-208.07426,-19.168409,-74.655434
1346000000,-0.4458313,-208.06938,-19.097727,-74.912231
