Freq,S21_HFSS,S31_HFSS,S32_HFSS,S21_Milled,S31_Milled,S32_Milled
1.809,-3.461989989,-3.457108809,-10.876697,-3.2232068,-3.2440612,-16.981375
1.81,-3.46203198,-3.45714772,-10.88137371,-3.2394035,-3.2332139,-17.018379
1.811,-3.462074195,-3.457186831,-10.88605246,-3.2198501,-3.2189543,-17.009872
1.812,-3.462116633,-3.457226143,-10.89073327,-3.2047925,-3.2199378,-17.003971
1.813,-3.462159296,-3.457265655,-10.89541614,-3.2467172,-3.2508016,-17.061838
1.814,-3.462202185,-3.45730537,-10.90010108,-3.2148697,-3.2175839,-17.021959
1.815,-3.462245301,-3.457345288,-10.90478808,-3.2085583,-3.2376335,-17.057833
1.816,-3.462288644,-3.45738541,-10.90947715,-3.2534523,-3.2402346,-17.091993
1.817,-3.462332215,-3.457425737,-10.9141683,-3.1840398,-3.2236099,-17.081644
1.818,-3.462376016,-3.457466269,-10.91886152,-3.1911216,-3.2139907,-17.075747
1.819,-3.462420047,-3.457507009,-10.92355683,-3.2481091,-3.2622492,-17.13159
1.82,-3.462464308,-3.457547956,-10.92825422,-3.2318652,-3.2165489,-17.145548
1.821,-3.462508802,-3.457589113,-10.93295371,-3.2156906,-3.2370067,-17.128689
1.822,-3.462553528,-3.457630479,-10.93765529,-3.2038887,-3.218008,-17.159061
1.823,-3.462598489,-3.457672055,-10.94235897,-3.2068942,-3.2232962,-17.171301
1.824,-3.462643683,-3.457713843,-10.94706475,-3.1963058,-3.2216678,-17.162348
1.825,-3.462689113,-3.457755843,-10.95177264,-3.2117643,-3.2350659,-17.178305
1.826,-3.462734779,-3.457798057,-10.95648264,-3.2181411,-3.233752,-17.236042
1.827,-3.462780683,-3.457840486,-10.96119476,-3.1739724,-3.2071269,-17.215429
1.828,-3.462826825,-3.457883129,-10.96590899,-3.1997812,-3.2074099,-17.242805
1.829,-3.462873205,-3.457925989,-10.97062535,-3.1961844,-3.2099502,-17.26717
1.83,-3.462919826,-3.457969066,-10.97534383,-3.227021,-3.2385952,-17.287941
1.831,-3.462966687,-3.458012361,-10.98006445,-3.2179401,-3.2120981,-17.278891
1.832,-3.46301379,-3.458055875,-10.9847872,-3.2392132,-3.2422154,-17.31558
1.833,-3.463061135,-3.458099609,-10.98951209,-3.2444654,-3.2441556,-17.342916
1.834,-3.463108724,-3.458143565,-10.99423912,-3.2306647,-3.229609,-17.322208
1.835,-3.463156557,-3.458187742,-10.99896829,-3.1870244,-3.2023106,-17.326715
1.836,-3.463204635,-3.458232142,-11.00369962,-3.2191494,-3.2275944,-17.327232
1.837,-3.46325296,-3.458276766,-11.0084331,-3.2153602,-3.2243404,-17.381832
1.838,-3.463301531,-3.458321614,-11.01316875,-3.206744,-3.2354629,-17.37431
1.839,-3.463350351,-3.458366688,-11.01790655,-3.2148058,-3.2383139,-17.420671
1.84,-3.463399419,-3.45841199,-11.02264652,-3.2093472,-3.2351413,-17.446445
1.841,-3.463448737,-3.458457518,-11.02738866,-3.2007434,-3.2425666,-17.443079
1.842,-3.463498305,-3.458503275,-11.03213297,-3.2062864,-3.2099216,-17.453659
1.843,-3.463548125,-3.458549262,-11.03687946,-3.1904204,-3.2075729,-17.443491
1.844,-3.463598198,-3.45859548,-11.04162814,-3.2281156,-3.248569,-17.490677
1.845,-3.463648523,-3.458641928,-11.046379,-3.2107928,-3.2316458,-17.475239
1.846,-3.463699103,-3.458688609,-11.05113205,-3.2046664,-3.2347534,-17.50489
1.847,-3.463749938,-3.458735524,-11.05588729,-3.2181268,-3.2459776,-17.550589
1.848,-3.463801029,-3.458782673,-11.06064473,-3.2459655,-3.2603669,-17.534464
1.849,-3.463852377,-3.458830057,-11.06540438,-3.2043731,-3.2051313,-17.525858
1.85,-3.463903983,-3.458877678,-11.07016623,-3.2482073,-3.2518382,-17.571125
1.851,-3.463955847,-3.458925535,-11.07493028,-3.2132866,-3.2224274,-17.583796
1.852,-3.464007971,-3.458973631,-11.07969655,-3.2228842,-3.2460272,-17.620121
1.853,-3.464060355,-3.459021966,-11.08446504,-3.2190421,-3.2197502,-17.634079
1.854,-3.464113001,-3.459070541,-11.08923575,-3.2380221,-3.2602324,-17.648273
1.855,-3.46416591,-3.459119357,-11.09400869,-3.2234414,-3.2361133,-17.655165
1.856,-3.464219081,-3.459168415,-11.09878385,-3.2263725,-3.2130556,-17.690414
1.857,-3.464272517,-3.459217716,-11.10356125,-3.1956739,-3.1948125,-17.669548
1.858,-3.464326217,-3.459267261,-11.10834088,-3.2046399,-3.2218513,-17.70689
1.859,-3.464380184,-3.459317051,-11.11312275,-3.2065845,-3.2326317,-17.702312
1.86,-3.464434417,-3.459367087,-11.11790687,-3.2320852,-3.2135866,-17.73917
1.861,-3.464488919,-3.45941737,-11.12269323,-3.2347937,-3.2474411,-17.744194
1.862,-3.464543689,-3.4594679,-11.12748185,-3.1870944,-3.2486589,-17.735918
1.863,-3.464598728,-3.459518679,-11.13227272,-3.2099323,-3.2360139,-17.752861
1.864,-3.464654038,-3.459569708,-11.13706586,-3.1988134,-3.2282228,-17.772423
1.865,-3.464709619,-3.459620988,-11.14186125,-3.2028618,-3.2322383,-17.80888
1.866,-3.464765473,-3.459672519,-11.14665892,-3.2078161,-3.2516842,-17.822531
1.867,-3.4648216,-3.459724303,-11.15145885,-3.2067976,-3.2573776,-17.825117
1.868,-3.464878,-3.459776341,-11.15626106,-3.2439525,-3.2376978,-17.848282
1.869,-3.464934676,-3.459828633,-11.16106555,-3.2250743,-3.2419791,-17.854685
1.87,-3.464991628,-3.45988118,-11.16587232,-3.2284622,-3.2472456,-17.896992
1.871,-3.465048857,-3.459933985,-11.17068138,-3.1939478,-3.2187705,-17.862972
1.872,-3.465106363,-3.459987046,-11.17549273,-3.1865635,-3.1932716,-17.870157
1.873,-3.465164148,-3.460040366,-11.18030637,-3.2169819,-3.2315898,-17.897915
1.874,-3.465222213,-3.460093946,-11.18512231,-3.2139924,-3.2271559,-17.943155
1.875,-3.465280558,-3.460147785,-11.18994056,-3.2113199,-3.2371778,-17.957132
1.876,-3.465339184,-3.460201886,-11.19476111,-3.1985414,-3.2059996,-17.941874
1.877,-3.465398093,-3.46025625,-11.19958396,-3.2175298,-3.2313049,-17.978233
1.878,-3.465457284,-3.460310876,-11.20440913,-3.1744699,-3.2177882,-17.984667
1.879,-3.46551676,-3.460365767,-11.20923662,-3.2106738,-3.233161,-18.026196
1.88,-3.465576521,-3.460420923,-11.21406643,-3.2166684,-3.2121,-18.021532
1.881,-3.465636568,-3.460476345,-11.21889857,-3.2056167,-3.2027779,-18.008337
1.882,-3.465696901,-3.460532035,-11.22373303,-3.2032692,-3.2162936,-18.062868
1.883,-3.465757523,-3.460587992,-11.22856982,-3.2035124,-3.2305875,-18.061911
1.884,-3.465818432,-3.460644218,-11.23340895,-3.2236345,-3.2591312,-18.118433
1.885,-3.465879632,-3.460700715,-11.23825042,-3.2124863,-3.2219057,-18.091644
1.886,-3.465941122,-3.460757482,-11.24309424,-3.2186043,-3.2381921,-18.140961
1.887,-3.466002903,-3.460814522,-11.2479404,-3.2185137,-3.228637,-18.140865
1.888,-3.466064976,-3.460871834,-11.25278891,-3.1925054,-3.230973,-18.107759
1.889,-3.466127342,-3.46092942,-11.25763978,-3.2015567,-3.2065597,-18.152903
1.89,-3.466190003,-3.460987281,-11.262493,-3.2083297,-3.2172952,-18.195026
1.891,-3.466252958,-3.461045418,-11.26734859,-3.2060928,-3.2132268,-18.165953
1.892,-3.46631621,-3.461103832,-11.27220654,-3.2238822,-3.255661,-18.214603
1.893,-3.466379758,-3.461162523,-11.27706687,-3.1822133,-3.2262642,-18.226057
1.894,-3.466443603,-3.461221493,-11.28192957,-3.2245462,-3.2390714,-18.243645
1.895,-3.466507748,-3.461280743,-11.28679464,-3.2070534,-3.2273054,-18.252075
1.896,-3.466572191,-3.461340273,-11.2916621,-3.1743073,-3.2428555,-18.288496
1.897,-3.466636935,-3.461400085,-11.29653194,-3.2092452,-3.2384191,-18.316284
1.898,-3.46670198,-3.46146018,-11.30140417,-3.2535002,-3.2307327,-18.317417
1.899,-3.466767328,-3.461520558,-11.30627879,-3.2067184,-3.2313156,-18.333921
1.9,-3.466832978,-3.46158122,-11.3111558,-3.1930287,-3.2254329,-18.353493
1.901,-3.466898933,-3.461642168,-11.31603522,-3.193099,-3.2427237,-18.378683
1.902,-3.466965192,-3.461703403,-11.32091704,-3.2025349,-3.2422521,-18.364357
1.903,-3.467031757,-3.461764924,-11.32580127,-3.2029016,-3.2182839,-18.375845
1.904,-3.467098628,-3.461826734,-11.33068791,-3.2195292,-3.2256448,-18.417992
1.905,-3.467165807,-3.461888834,-11.33557696,-3.209996,-3.2318523,-18.431887
1.906,-3.467233295,-3.461951223,-11.34046843,-3.2382064,-3.2486634,-18.436903
1.907,-3.467301092,-3.462013904,-11.34536232,-3.2173395,-3.247736,-18.453798
1.908,-3.467369199,-3.462076877,-11.35025864,-3.1896763,-3.2318151,-18.46324
1.909,-3.467437617,-3.462140143,-11.35515739,-3.1980484,-3.1968977,-18.466373
1.91,-3.467506347,-3.462203703,-11.36005857,-3.230485,-3.2508612,-18.512009
1.911,-3.46757539,-3.462267558,-11.36496218,-3.2036741,-3.2379923,-18.500477
1.912,-3.467644747,-3.462331708,-11.36986824,-3.2180245,-3.2348309,-18.53763
1.913,-3.467714419,-3.462396156,-11.37477674,-3.2033284,-3.2331429,-18.552813
1.914,-3.467784406,-3.462460902,-11.37968769,-3.1909525,-3.2224681,-18.588127
1.915,-3.467854709,-3.462525947,-11.38460109,-3.1996582,-3.22721,-18.56757
1.916,-3.46792533,-3.462591291,-11.38951694,-3.2098649,-3.2430036,-18.602423
1.917,-3.467996269,-3.462656936,-11.39443526,-3.2041874,-3.2379956,-18.615789
1.918,-3.468067527,-3.462722882,-11.39935603,-3.2001424,-3.2327237,-18.647757
1.919,-3.468139105,-3.462789132,-11.40427927,-3.218955,-3.2432601,-18.672583
1.92,-3.468211004,-3.462855684,-11.40920499,-3.2108648,-3.2455845,-18.67605
1.921,-3.468283225,-3.462922542,-11.41413317,-3.2164497,-3.2760153,-18.676201
1.922,-3.468355768,-3.462989705,-11.41906383,-3.1972477,-3.2476583,-18.699543
1.923,-3.468428635,-3.463057174,-11.42399697,-3.1937897,-3.2214456,-18.720757
1.924,-3.468501826,-3.46312495,-11.4289326,-3.1955962,-3.2532532,-18.73996
1.925,-3.468575343,-3.463193035,-11.43387071,-3.2109246,-3.2467198,-18.750189
1.926,-3.468649186,-3.463261429,-11.43881132,-3.1866767,-3.2357538,-18.768757
1.927,-3.468723355,-3.463330133,-11.44375441,-3.218452,-3.2440617,-18.798424
1.928,-3.468797853,-3.463399148,-11.44870001,-3.2194719,-3.2319858,-18.803738
1.929,-3.468872679,-3.463468475,-11.45364811,-3.2249091,-3.2296441,-18.815241
1.93,-3.468947835,-3.463538116,-11.45859872,-3.2243733,-3.2436855,-18.849895
1.931,-3.469023321,-3.46360807,-11.46355183,-3.1999066,-3.248569,-18.836777
1.932,-3.469099139,-3.463678339,-11.46850746,-3.2167354,-3.2448418,-18.86388
1.933,-3.469175289,-3.463748923,-11.47346561,-3.1974709,-3.2169721,-18.895363
1.934,-3.469251772,-3.463819825,-11.47842627,-3.1933243,-3.22665,-18.919504
1.935,-3.469328589,-3.463891044,-11.48338946,-3.2184045,-3.2479417,-18.903959
1.936,-3.469405741,-3.463962581,-11.48835518,-3.2072475,-3.2433665,-18.947559
1.937,-3.469483229,-3.464034438,-11.49332342,-3.2119021,-3.2492635,-18.93438
1.938,-3.469561053,-3.464106616,-11.4982942,-3.2277765,-3.2322521,-18.964064
1.939,-3.469639215,-3.464179114,-11.50326752,-3.208035,-3.2344968,-18.989599
1.94,-3.469717714,-3.464251935,-11.50824339,-3.2186882,-3.2296865,-19.025368
1.941,-3.469796553,-3.46432508,-11.51322179,-3.1987126,-3.2391186,-19.020006
1.942,-3.469875732,-3.464398548,-11.51820275,-3.2090755,-3.2241802,-19.033575
1.943,-3.469955252,-3.464472341,-11.52318625,-3.1973295,-3.2247865,-19.045517
1.944,-3.470035114,-3.464546461,-11.52817232,-3.2215471,-3.2412598,-19.065008
1.945,-3.470115318,-3.464620907,-11.53316094,-3.1911364,-3.1987364,-19.050983
1.946,-3.470195865,-3.464695681,-11.53815212,-3.1755092,-3.2227857,-19.07806
1.947,-3.470276757,-3.464770783,-11.54314588,-3.1867883,-3.2124045,-19.114927
1.948,-3.470357994,-3.464846216,-11.5481422,-3.2256544,-3.2576907,-19.143591
1.949,-3.470439576,-3.464921978,-11.55314109,-3.2205145,-3.2673492,-19.16259
1.95,-3.470521506,-3.464998072,-11.55814257,-3.1741505,-3.2188978,-19.149683
1.951,-3.470603783,-3.465074499,-11.56314662,-3.213841,-3.2502894,-19.21796
1.952,-3.470686408,-3.465151259,-11.56815326,-3.2224476,-3.2440698,-19.212
1.953,-3.470769383,-3.465228352,-11.57316248,-3.2103717,-3.2313397,-19.228903
1.954,-3.470852708,-3.465305781,-11.5781743,-3.1992602,-3.2171166,-19.205372
1.955,-3.470936384,-3.465383546,-11.58318871,-3.1744876,-3.2249112,-19.253826
1.956,-3.471020412,-3.465461648,-11.58820571,-3.2440536,-3.2457778,-19.284847
1.957,-3.471104792,-3.465540087,-11.59322533,-3.2121069,-3.2593703,-19.305531
1.958,-3.471189526,-3.465618865,-11.59824754,-3.1992881,-3.2543087,-19.299774
1.959,-3.471274614,-3.465697983,-11.60327236,-3.1915331,-3.2080476,-19.299536
1.96,-3.471360057,-3.465777441,-11.6082998,-3.2316318,-3.2499561,-19.35146
1.961,-3.471445856,-3.46585724,-11.61332985,-3.2006011,-3.2570529,-19.35391
1.962,-3.471532012,-3.465937381,-11.61836252,-3.2119417,-3.2543569,-19.362165
1.963,-3.471618525,-3.466017866,-11.62339782,-3.1980073,-3.2537634,-19.378237
1.964,-3.471705397,-3.466098694,-11.62843574,-3.2065473,-3.2479172,-19.395185
1.965,-3.471792628,-3.466179868,-11.63347629,-3.2047467,-3.2454855,-19.431297
1.966,-3.471880219,-3.466261387,-11.63851947,-3.213691,-3.2302666,-19.451866
1.967,-3.47196817,-3.466343252,-11.64356529,-3.193701,-3.2417657,-19.445261
1.968,-3.472056484,-3.466425466,-11.64861375,-3.2073188,-3.2477806,-19.479425
1.969,-3.47214516,-3.466508027,-11.65366485,-3.1790769,-3.2093422,-19.490294
1.97,-3.472234199,-3.466590938,-11.6587186,-3.1983414,-3.2350161,-19.50231
1.971,-3.472323602,-3.466674199,-11.663775,-3.207279,-3.2412667,-19.548084
1.972,-3.47241337,-3.466757811,-11.66883405,-3.1729541,-3.2270436,-19.539576
1.973,-3.472503504,-3.466841775,-11.67389576,-3.1965261,-3.2300134,-19.557259
1.974,-3.472594004,-3.466926091,-11.67896013,-3.2199318,-3.2223866,-19.571106
1.975,-3.472684871,-3.467010761,-11.68402716,-3.2089002,-3.2414081,-19.592598
1.976,-3.472776107,-3.467095786,-11.68909687,-3.2167981,-3.2228293,-19.607563
1.977,-3.472867711,-3.467181165,-11.69416924,-3.2111809,-3.2395647,-19.625311
1.978,-3.472959685,-3.467266901,-11.69924429,-3.2026534,-3.2399616,-19.653646
1.979,-3.473052029,-3.467352994,-11.70432201,-3.2163956,-3.2425804,-19.68568
1.98,-3.473144744,-3.467439445,-11.70940242,-3.2182732,-3.2368805,-19.716953
1.981,-3.473237832,-3.467526255,-11.71448551,-3.1963041,-3.2320142,-19.739231
1.982,-3.473331292,-3.467613424,-11.71957129,-3.2116237,-3.2693496,-19.739418
1.983,-3.473425126,-3.467700953,-11.72465976,-3.2171361,-3.2373157,-19.737732
1.984,-3.473519334,-3.467788844,-11.72975092,-3.2288709,-3.2398748,-19.74711
1.985,-3.473613917,-3.467877097,-11.73484478,-3.1985447,-3.2493124,-19.806288
1.986,-3.473708876,-3.467965713,-11.73994135,-3.223876,-3.2450597,-19.813763
1.987,-3.473804211,-3.468054692,-11.74504062,-3.1964278,-3.2289143,-19.814314
1.988,-3.473899924,-3.468144036,-11.75014259,-3.1512048,-3.241333,-19.821478
1.989,-3.473996015,-3.468233746,-11.75524728,-3.2253957,-3.2368352,-19.848269
1.99,-3.474092485,-3.468323822,-11.76035469,-3.2287767,-3.2677128,-19.880634
1.991,-3.474189335,-3.468414265,-11.76546481,-3.1989646,-3.245645,-19.899633
1.992,-3.474286565,-3.468505076,-11.77057765,-3.1918135,-3.2400117,-19.909773
1.993,-3.474384176,-3.468596255,-11.77569322,-3.2216682,-3.2756417,-19.939245
1.994,-3.474482169,-3.468687804,-11.78081152,-3.223258,-3.2496068,-19.948803
1.995,-3.474580545,-3.468779724,-11.78593255,-3.2037964,-3.2275763,-19.968176
1.996,-3.474679304,-3.468872015,-11.79105632,-3.1977468,-3.2448401,-19.982393
1.997,-3.474778447,-3.468964677,-11.79618282,-3.2135086,-3.239953,-19.960741
1.998,-3.474877975,-3.469057713,-11.80131207,-3.2129886,-3.2380519,-20.036177
1.999,-3.474977889,-3.469151122,-11.80644406,-3.2300732,-3.2861121,-20.054773
2,-3.475078189,-3.469244906,-11.8115788,-3.1938863,-3.2732685,-20.064985
2.001,-3.475178877,-3.469339065,-11.81671629,-3.1994455,-3.2729788,-20.074656
2.002,-3.475279952,-3.4694336,-11.82185653,-3.1966591,-3.2355459,-20.107765
2.003,-3.475381416,-3.469528511,-11.82699954,-3.2279274,-3.2838845,-20.137157
2.004,-3.475483268,-3.469623801,-11.83214531,-3.2229199,-3.2573705,-20.092516
2.005,-3.475585511,-3.469719468,-11.83729384,-3.1872499,-3.2371659,-20.141853
2.006,-3.475688145,-3.469815515,-11.84244514,-3.1727712,-3.2516253,-20.167175
2.007,-3.47579117,-3.469911942,-11.84759921,-3.2036736,-3.2452891,-20.184536
2.008,-3.475894587,-3.47000875,-11.85275606,-3.2079542,-3.2668419,-20.21283
2.009,-3.475998397,-3.470105939,-11.85791569,-3.205328,-3.2569151,-20.226534
2.01,-3.476102601,-3.470203511,-11.86307809,-3.2087042,-3.2184639,-20.240549
2.011,-3.476207199,-3.470301466,-11.86824329,-3.2197897,-3.2522185,-20.261581
2.012,-3.476312192,-3.470399804,-11.87341127,-3.2248676,-3.2528059,-20.278648
2.013,-3.47641758,-3.470498528,-11.87858204,-3.2332432,-3.2503643,-20.301512
2.014,-3.476523365,-3.470597636,-11.88375561,-3.1949456,-3.2267966,-20.295589
2.015,-3.476629547,-3.470697131,-11.88893197,-3.225657,-3.2465549,-20.366903
2.016,-3.476736127,-3.470797013,-11.89411114,-3.2382143,-3.2752964,-20.378815
2.017,-3.476843105,-3.470897282,-11.89929311,-3.2164156,-3.1952741,-20.363447
2.018,-3.476950482,-3.47099794,-11.90447789,-3.2002907,-3.1990337,-20.35578
2.019,-3.477058259,-3.471098987,-11.90966548,-3.2246115,-3.2640207,-20.40102
2.02,-3.477166437,-3.471200424,-11.91485589,-3.2165496,-3.2399504,-20.436686
2.021,-3.477275016,-3.471302252,-11.92004911,-3.2218368,-3.2474766,-20.466734
2.022,-3.477383996,-3.471404471,-11.92524516,-3.2406757,-3.2460861,-20.505909
2.023,-3.477493379,-3.471507083,-11.93044402,-3.2110522,-3.2695942,-20.498989
2.024,-3.477603165,-3.471610087,-11.93564572,-3.1932938,-3.248456,-20.506489
2.025,-3.477713355,-3.471713485,-11.94085025,-3.2313879,-3.2688742,-20.561314
2.026,-3.477823949,-3.471817278,-11.94605761,-3.2131276,-3.255295,-20.557299
2.027,-3.477934949,-3.471921465,-11.95126781,-3.2245138,-3.2353766,-20.578815
2.028,-3.478046354,-3.472026048,-11.95648084,-3.2324853,-3.2390549,-20.599888
2.029,-3.478158166,-3.472131028,-11.96169673,-3.2095885,-3.2464836,-20.59885
2.03,-3.478270385,-3.472236405,-11.96691545,-3.216728,-3.2450991,-20.631786
2.031,-3.478383011,-3.472342181,-11.97213703,-3.210979,-3.2457683,-20.642342
2.032,-3.478496046,-3.472448354,-11.97736147,-3.2078283,-3.2364025,-20.660175
2.033,-3.47860949,-3.472554928,-11.98258875,-3.2242818,-3.2636905,-20.670012
2.034,-3.478723344,-3.472661901,-11.9878189,-3.2268465,-3.2555716,-20.699259
2.035,-3.478837607,-3.472769275,-11.99305191,-3.1851256,-3.2499237,-20.690762
2.036,-3.478952282,-3.472877051,-11.99828779,-3.1895607,-3.2320764,-20.742218
2.037,-3.479067368,-3.472985229,-12.00352654,-3.2232831,-3.2445941,-20.79249
2.038,-3.479182866,-3.47309381,-12.00876816,-3.1903591,-3.2444365,-20.758284
2.039,-3.479298777,-3.473202794,-12.01401265,-3.2000151,-3.243346,-20.779007
2.04,-3.479415102,-3.473312183,-12.01926003,-3.2403724,-3.2659926,-20.818682
2.041,-3.47953184,-3.473421977,-12.02451028,-3.1978817,-3.2463489,-20.825302
2.042,-3.479648993,-3.473532176,-12.02976342,-3.207135,-3.246067,-20.838734
2.043,-3.479766561,-3.473642782,-12.03501945,-3.2260909,-3.2494106,-20.878691
2.044,-3.479884545,-3.473753794,-12.04027837,-3.1871889,-3.2366595,-20.893072
2.045,-3.480002945,-3.473865215,-12.04554019,-3.212168,-3.2485316,-20.902493
2.046,-3.480121763,-3.473977043,-12.0508049,-3.1913297,-3.2303605,-20.930172
2.047,-3.480240997,-3.474089281,-12.05607252,-3.2132766,-3.2504199,-20.941568
2.048,-3.48036065,-3.474201928,-12.06134304,-3.2058132,-3.2602274,-20.96899
2.049,-3.480480722,-3.474314986,-12.06661646,-3.2267282,-3.2789218,-21.006052
2.05,-3.480601213,-3.474428454,-12.0718928,-3.2455931,-3.2564576,-21.042868
2.051,-3.480722123,-3.474542334,-12.07717205,-3.2271249,-3.263273,-21.043734
2.052,-3.480843455,-3.474656627,-12.08245422,-3.2144771,-3.2559068,-21.073572
2.053,-3.480965207,-3.474771332,-12.0877393,-3.1846428,-3.2347219,-21.064901
2.054,-3.481087381,-3.474886451,-12.09302731,-3.1992707,-3.2570994,-21.083355
2.055,-3.481209977,-3.475001984,-12.09831825,-3.2009668,-3.2293019,-21.10977
2.056,-3.481332995,-3.475117931,-12.10361212,-3.2119505,-3.2623053,-21.117222
2.057,-3.481456437,-3.475234294,-12.10890891,-3.2326591,-3.2747555,-21.181704
2.058,-3.481580303,-3.475351074,-12.11420865,-3.1834731,-3.24951,-21.203209
2.059,-3.481704593,-3.475468269,-12.11951132,-3.2200036,-3.2627821,-21.183004
2.06,-3.481829307,-3.475585882,-12.12481693,-3.1964171,-3.2481289,-21.20331
2.061,-3.481954448,-3.475703913,-12.13012549,-3.2203839,-3.2649362,-21.226704
2.062,-3.482080014,-3.475822363,-12.135437,-3.216548,-3.2424581,-21.248772
2.063,-3.482206006,-3.475941231,-12.14075146,-3.2106657,-3.2559137,-21.287725
2.064,-3.482332426,-3.476060519,-12.14606887,-3.2142129,-3.2579656,-21.271471
2.065,-3.482459273,-3.476180228,-12.15138924,-3.2251587,-3.2907813,-21.323853
2.066,-3.482586549,-3.476300357,-12.15671257,-3.23875,-3.2552061,-21.32193
2.067,-3.482714252,-3.476420908,-12.16203886,-3.2398689,-3.2476203,-21.3424
2.068,-3.482842385,-3.476541881,-12.16736812,-3.1926088,-3.2815034,-21.375254
2.069,-3.482970948,-3.476663277,-12.17270035,-3.1979117,-3.2567585,-21.386795
2.07,-3.48309994,-3.476785095,-12.17803555,-3.2184863,-3.2565124,-21.374384
2.071,-3.483229363,-3.476907338,-12.18337373,-3.2446229,-3.2863798,-21.448435
2.072,-3.483359217,-3.477030005,-12.18871489,-3.2163777,-3.2567711,-21.451891
2.073,-3.483489503,-3.477153096,-12.19405903,-3.2190917,-3.2575147,-21.459354
2.074,-3.483620221,-3.477276614,-12.19940615,-3.2298055,-3.2359064,-21.489584
2.075,-3.483751371,-3.477400557,-12.20475626,-3.1969919,-3.2666998,-21.495497
2.076,-3.483882955,-3.477524927,-12.21010936,-3.2149618,-3.2697926,-21.509392
2.077,-3.484014971,-3.477649724,-12.21546546,-3.2147598,-3.2448874,-21.542219
2.078,-3.484147422,-3.477774949,-12.22082455,-3.201333,-3.2426534,-21.571775
2.079,-3.484280307,-3.477900602,-12.22618665,-3.2336407,-3.2624333,-21.610487
2.08,-3.484413627,-3.478026683,-12.23155174,-3.2017431,-3.2622271,-21.614773
2.081,-3.484547383,-3.478153194,-12.23691985,-3.2304375,-3.271873,-21.625273
2.082,-3.484681574,-3.478280135,-12.24229096,-3.1856318,-3.2648277,-21.646799
2.083,-3.484816202,-3.478407507,-12.24766508,-3.2257967,-3.2633424,-21.678698
2.084,-3.484951266,-3.478535309,-12.25304222,-3.2198465,-3.2678468,-21.678284
2.085,-3.485086767,-3.478663542,-12.25842238,-3.262955,-3.286078,-21.738403
2.086,-3.485222706,-3.478792208,-12.26380556,-3.2035844,-3.2556186,-21.740252
2.087,-3.485359083,-3.478921305,-12.26919177,-3.1919558,-3.2531013,-21.753479
2.088,-3.485495898,-3.479050836,-12.274581,-3.2128139,-3.2594001,-21.761726
2.089,-3.485633152,-3.4791808,-12.27997326,-3.2255285,-3.2421775,-21.78767
2.09,-3.485770846,-3.479311199,-12.28536855,-3.1969228,-3.2311914,-21.808823
2.091,-3.485908979,-3.479442031,-12.29076689,-3.2147191,-3.2484143,-21.828123
2.092,-3.486047553,-3.479573298,-12.29616826,-3.2012203,-3.2772639,-21.856897
2.093,-3.486186566,-3.479705001,-12.30157267,-3.2369833,-3.2665977,-21.894995
2.094,-3.486326021,-3.47983714,-12.30698013,-3.1940663,-3.2415497,-21.859467
2.095,-3.486465917,-3.479969715,-12.31239064,-3.2205825,-3.2410538,-21.907488
2.096,-3.486606255,-3.480102727,-12.31780419,-3.2253938,-3.2480056,-21.918631
2.097,-3.486747035,-3.480236176,-12.32322081,-3.2103832,-3.25738,-21.914602
2.098,-3.486888258,-3.480370063,-12.32864048,-3.2206714,-3.269135,-21.954611
2.099,-3.487029923,-3.480504388,-12.33406321,-3.2144225,-3.2722883,-21.970133
2.1,-3.487172032,-3.480639152,-12.339489,-3.1974356,-3.2496078,-21.990934
2.101,-3.487314584,-3.480774355,-12.34491786,-3.2027512,-3.2468922,-22.021568
2.102,-3.487457581,-3.480909997,-12.35034979,-3.2132833,-3.2567737,-22.02828
2.103,-3.487601022,-3.48104608,-12.35578479,-3.2148459,-3.2378149,-22.06785
2.104,-3.487744907,-3.481182602,-12.36122287,-3.2063234,-3.2759492,-22.09775
2.105,-3.487889238,-3.481319566,-12.36666402,-3.2206287,-3.265965,-22.115353
2.106,-3.488034014,-3.481456971,-12.37210826,-3.2363527,-3.2651994,-22.153151
2.107,-3.488179236,-3.481594818,-12.37755558,-3.2396488,-3.2622707,-22.178419
2.108,-3.488324904,-3.481733107,-12.38300598,-3.2289007,-3.2615693,-22.159498
2.109,-3.488471018,-3.481871838,-12.38845948,-3.2260952,-3.2421863,-22.185228
2.11,-3.488617579,-3.482011013,-12.39391607,-3.2257063,-3.2975314,-22.231092
2.111,-3.488764588,-3.48215063,-12.39937575,-3.2478702,-3.2762918,-22.293383
2.112,-3.488912044,-3.482290692,-12.40483853,-3.2203512,-3.2782202,-22.253885
2.113,-3.489059948,-3.482431198,-12.41030442,-3.2401872,-3.2862461,-22.298
2.114,-3.489208299,-3.482572148,-12.41577341,-3.1930537,-3.2636404,-22.268177
2.115,-3.4893571,-3.482713543,-12.4212455,-3.2241664,-3.2727568,-22.333998
2.116,-3.489506349,-3.482855384,-12.42672071,-3.2321534,-3.2734342,-22.346407
2.117,-3.489656047,-3.48299767,-12.43219903,-3.2254498,-3.2528741,-22.375622
2.118,-3.489806194,-3.483140402,-12.43768046,-3.2123134,-3.2716901,-22.411398
2.119,-3.489956791,-3.483283581,-12.44316502,-3.2239008,-3.2450063,-22.410175
