!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 04, 2016 14:48:31
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Phase(°),S21 Phase(°)
1168000000,-78.089279,142.2341
1169000000,-78.518517,142.13728
1170000000,-78.032501,141.96884
1171000000,-78.958527,141.84219
1172000000,-79.376961,141.55946
1173000000,-79.020325,141.48077
1174000000,-79.530617,141.3045
1175000000,-79.740898,141.02725
1176000000,-80.045784,140.8983
1177000000,-80.47821,140.5639
1178000000,-80.323097,140.38589
1179000000,-80.668137,140.12088
1180000000,-80.93972,140.08046
1181000000,-80.906296,139.86708
1182000000,-81.661964,139.59428
1183000000,-80.826569,139.40146
1184000000,-81.522736,139.16614
1185000000,-82.154663,138.83835
1186000000,-81.888306,138.8311
1187000000,-82.378082,138.59016
1188000000,-83.051559,138.34544
1189000000,-82.504944,138.18355
1190000000,-83.080711,137.8849
1191000000,-83.009468,137.74835
1192000000,-83.222389,137.44136
1193000000,-83.684128,137.26297
1194000000,-83.33007,137.02742
1195000000,-83.909798,136.78384
1196000000,-84.766846,136.72185
1197000000,-84.160202,136.57848
1198000000,-84.65004,136.41586
1199000000,-84.750473,135.91249
1200000000,-85.147835,135.88747
1201000000,-85.002243,135.5632
1202000000,-84.399933,135.32707
1203000000,-84.972847,135.3071
1204000000,-85.435905,134.99683
1205000000,-85.903603,134.82616
1206000000,-85.7407,134.68964
1207000000,-86.66922,134.35999
1208000000,-86.382027,134.18745
1209000000,-86.767311,134.10759
1210000000,-86.342133,133.87404
1211000000,-86.978554,133.55841
1212000000,-87.374199,133.58652
1213000000,-87.029633,133.31564
1214000000,-87.665115,133.14493
1215000000,-87.19162,132.93953
1216000000,-87.129074,132.61967
1217000000,-88.112984,132.31944
1218000000,-88.018646,132.07367
1219000000,-88.804115,131.95872
1220000000,-89.113441,131.86328
1221000000,-88.173203,131.69902
1222000000,-89.257195,131.33293
1223000000,-88.967979,131.11525
1224000000,-89.59343,130.74904
1225000000,-89.269699,130.5723
1226000000,-89.611595,130.6046
1227000000,-89.468277,130.38649
1228000000,-89.902031,130.23203
1229000000,-90.022133,129.8076
1230000000,-90.316086,129.78384
1231000000,-90.723564,129.60478
1232000000,-91.401283,129.2652
1233000000,-90.332565,129.20157
1234000000,-91.338539,128.62178
1235000000,-91.353645,128.80145
1236000000,-91.834145,128.47292
1237000000,-90.429878,128.34624
1238000000,-91.571404,127.89092
1239000000,-91.299675,127.835
1240000000,-92.08477,127.62449
1241000000,-92.409248,127.32943
1242000000,-91.807625,127.09314
1243000000,-91.720627,127.19577
1244000000,-92.603363,126.50878
1245000000,-92.811981,126.50861
1246000000,-92.916779,126.34477
1247000000,-92.034409,126.12539
1248000000,-92.840195,125.9649
1249000000,-92.462616,125.80637
1250000000,-92.667664,125.66114
1251000000,-93.610703,125.2279
1252000000,-93.337334,125.2567
1253000000,-92.863838,124.92109
1254000000,-93.51432,124.83529
1255000000,-94.200607,124.6237
1256000000,-93.924347,124.44421
1257000000,-94.397285,124.18119
1258000000,-94.254662,124.05679
1259000000,-94.663437,123.81355
1260000000,-94.827499,123.41708
1261000000,-93.732849,123.19786
1262000000,-94.75927,123.13744
1263000000,-94.743294,122.98839
1264000000,-94.402702,122.60143
1265000000,-95.143471,122.42522
1266000000,-95.227432,122.35347
1267000000,-95.493797,121.87967
1268000000,-95.669327,121.91705
1269000000,-95.076752,121.75201
1270000000,-95.756683,121.29405
1271000000,-95.442078,121.32635
1272000000,-95.179108,120.97121
1273000000,-95.746048,120.75437
1274000000,-96.570007,120.48786
1275000000,-95.261978,120.24094
1276000000,-95.782204,120.0678
1277000000,-96.686256,119.7879
1278000000,-96.049805,119.69402
1279000000,-96.641243,119.37974
1280000000,-96.121132,119.3474
1281000000,-96.038795,119.03709
1282000000,-96.082726,118.91348
1283000000,-96.234474,118.66235
1284000000,-96.264427,118.55724
1285000000,-97.008965,117.98612
1286000000,-95.92292,118.16762
1287000000,-96.653801,117.7045
1288000000,-97.141739,117.54746
1289000000,-97.301117,117.42448
1290000000,-97.133575,117.16129
1291000000,-96.841293,116.8624
1292000000,-96.214455,116.7315
1293000000,-96.708664,116.49892
1294000000,-95.745049,116.27228
1295000000,-97.260773,116.03738
1296000000,-97.068359,115.79472
1297000000,-95.941078,115.52744
1298000000,-96.052818,115.47404
1299000000,-97.110535,115.19466
1300000000,-97.110886,115.0528
1301000000,-95.997284,114.80624
1302000000,-97.243774,114.62742
1303000000,-95.751396,114.44337
1304000000,-97.078804,114.10439
1305000000,-95.844933,113.98786
1306000000,-96.63591,113.71847
1307000000,-96.772964,113.54697
1308000000,-97.02298,113.30351
1309000000,-96.131973,113.04677
1310000000,-96.070747,113.0075
1311000000,-95.483986,112.70455
1312000000,-96.381523,112.56578
1313000000,-96.433167,112.23558
1314000000,-96.454605,112.09704
1315000000,-96.205803,112.05547
1316000000,-96.030769,111.59779
1317000000,-96.705231,111.50033
1318000000,-95.742249,111.22538
1319000000,-96.645309,110.8501
1320000000,-96.64753,110.77242
1321000000,-95.488358,110.48579
1322000000,-95.949165,110.36556
1323000000,-95.858322,110.01975
1324000000,-95.834518,110.01806
1325000000,-95.701157,109.58075
1326000000,-96.147163,109.38679
1327000000,-96.034378,109.39995
1328000000,-96.569717,109.05957
1329000000,-95.46006,108.98098
1330000000,-96.07357,108.65646
1331000000,-95.00927,108.3817
1332000000,-95.755707,108.14642
1333000000,-95.775055,107.78557
1334000000,-95.665642,107.82737
1335000000,-95.208641,107.38568
1336000000,-94.602264,107.3025
1337000000,-95.075874,107.00234
1338000000,-94.696007,107.04367
1339000000,-94.025009,106.7215
1340000000,-94.626434,106.40959
1341000000,-94.635216,106.16793
1342000000,-94.364746,105.9563
1343000000,-94.075096,105.76552
1344000000,-94.736267,105.65602
1345000000,-93.388901,105.48764
1346000000,-93.353874,105.09792
1347000000,-93.281082,105.10954
1348000000,-93.244415,104.81916
1349000000,-93.077744,104.51909
1350000000,-93.442589,104.39787
1351000000,-92.507637,103.93289
1352000000,-92.602089,103.79539
1353000000,-92.246162,103.70071
1354000000,-92.788979,103.33881
1355000000,-92.376831,103.28136
1356000000,-92.477402,102.99457
1357000000,-90.835739,102.72183
1358000000,-91.076698,102.56889
1359000000,-92.25145,102.35925
1360000000,-90.73941,102.19218
1361000000,-91.999207,101.84515
1362000000,-90.160759,101.85844
1363000000,-89.824348,101.54977
1364000000,-90.460274,101.32504
1365000000,-90.067162,101.01147
1366000000,-89.641853,100.87137
1367000000,-90.022743,100.63644
1368000000,-90.076134,100.34002
1369000000,-89.488594,100.0741
1370000000,-89.036339,99.841072
1371000000,-88.943726,99.86869
1372000000,-89.680359,99.39193
1373000000,-88.261742,99.301888
1374000000,-88.188217,99.076347
1375000000,-87.920174,98.874802
1376000000,-87.275887,98.597832
1377000000,-88.121468,98.489288
1378000000,-87.700699,98.311958
1379000000,-87.48455,97.899498
1380000000,-86.878716,97.900848
1381000000,-86.515442,97.539764
1382000000,-87.416878,97.374832
1383000000,-85.515633,97.18013
1384000000,-86.362068,96.876389
1385000000,-85.958595,96.63916
1386000000,-84.744301,96.567307
1387000000,-85.558891,96.078857
1388000000,-84.928848,96.00988
1389000000,-84.267273,95.764
1390000000,-84.100792,95.540527
1391000000,-84.495377,95.214577
1392000000,-83.366707,95.064018
1393000000,-82.845909,94.690994
1394000000,-83.818054,94.663284
1395000000,-83.228348,94.437462
1396000000,-81.825363,94.19574
1397000000,-81.977272,93.934113
1398000000,-80.192398,93.789246
1399000000,-82.246704,93.458481
1400000000,-81.864677,93.218964
1401000000,-80.936241,93.144653
1402000000,-81.362198,92.842178
1403000000,-80.283508,92.665817
1404000000,-80.443382,92.444473
1405000000,-79.312309,92.344421
1406000000,-79.53212,92.06028
1407000000,-78.820587,91.659409
1408000000,-79.268578,91.626808
1409000000,-79.138512,91.095764
1410000000,-78.145538,91.171684
1411000000,-76.553802,90.795662
1412000000,-77.6745,90.516945
1413000000,-77.561424,90.270164
1414000000,-76.853012,90.103287
1415000000,-76.517159,89.961678
1416000000,-76.443901,89.681038
1417000000,-75.793976,89.503548
1418000000,-75.214844,89.397217
1419000000,-74.708786,89.146591
1420000000,-74.106544,88.815277
1421000000,-73.853836,88.608711
1422000000,-73.604561,88.513725
1423000000,-72.916061,88.11322
1424000000,-72.183235,88.127403
1425000000,-72.246185,87.801918
1426000000,-73.408554,87.397179
1427000000,-71.527832,87.483597
1428000000,-71.109962,86.952553
1429000000,-70.787025,86.908249
1430000000,-70.579208,86.502914
1431000000,-70.566216,86.360725
1432000000,-70.070297,86.217453
1433000000,-70.353966,85.928284
1434000000,-69.024345,85.581398
1435000000,-69.815804,85.49099
1436000000,-69.487083,85.110329
1437000000,-68.068237,84.970894
1438000000,-66.912041,84.75248
1439000000,-68.262833,84.566696
1440000000,-66.960121,84.359451
1441000000,-66.807732,84.016251
1442000000,-67.090698,83.833473
1443000000,-66.007416,83.671509
1444000000,-65.917152,83.420761
1445000000,-66.055672,83.246574
1446000000,-65.404144,82.966286
1447000000,-65.091042,82.584526
1448000000,-65.300797,82.635887
1449000000,-64.562912,82.247658
1450000000,-64.690071,82.1353
1451000000,-64.321655,81.900818
1452000000,-64.414459,81.677185
1453000000,-63.284626,81.456955
1454000000,-63.019623,81.223724
1455000000,-63.1651,80.811401
1456000000,-62.535927,80.706398
1457000000,-62.67461,80.386803
1458000000,-61.836853,80.180466
1459000000,-61.697258,79.868073
1460000000,-61.828972,79.728767
1461000000,-61.207081,79.32048
1462000000,-60.546745,79.370628
1463000000,-60.583633,78.987274
1464000000,-60.252331,78.881798
1465000000,-60.242619,78.590179
1466000000,-59.41423,78.595795
1467000000,-59.628475,78.139122
1468000000,-59.854328,77.928856
1469000000,-58.588352,77.761795
1470000000,-58.515434,77.331696
1471000000,-57.483513,77.014015
1472000000,-58.900505,76.870575
1473000000,-58.07505,76.852417
1474000000,-58.335361,76.562828
1475000000,-58.200848,76.168678
1476000000,-57.254341,76.082901
1477000000,-57.724415,75.868782
1478000000,-57.930935,75.533447
1479000000,-56.889847,75.348679
1480000000,-56.978077,75.02076
1481000000,-56.497005,74.724213
1482000000,-56.341381,74.468353
1483000000,-55.832573,74.375542
1484000000,-56.652061,74.089462
1485000000,-55.65836,73.917542
1486000000,-55.937099,73.744972
1487000000,-55.560398,73.516823
1488000000,-56.083458,73.149445
1489000000,-55.105461,73.020004
1490000000,-55.094715,72.792686
1491000000,-55.049011,72.400444
1492000000,-54.488319,72.497673
1493000000,-55.233459,71.96595
1494000000,-54.340504,71.870667
1495000000,-54.470058,71.632599
1496000000,-53.920826,71.513702
1497000000,-54.403393,71.16169
1498000000,-53.993713,70.985931
1499000000,-54.130066,70.592972
1500000000,-54.049786,70.565643
1501000000,-53.465969,70.199783
1502000000,-54.226242,70.020287
1503000000,-53.508526,69.672264
1504000000,-52.988949,69.601723
1505000000,-53.208111,69.390884
1506000000,-53.770718,68.975822
1507000000,-52.95042,68.810875
1508000000,-53.186184,68.644936
1509000000,-52.819294,68.38015
1510000000,-53.092075,68.061058
1511000000,-52.57869,67.943604
1512000000,-52.467232,67.700424
1513000000,-52.645775,67.367279
1514000000,-52.237553,67.087051
1515000000,-52.423122,66.877571
1516000000,-52.504845,66.71122
1517000000,-52.468845,66.344872
1518000000,-52.352524,66.313667
1519000000,-52.27589,65.790375
1520000000,-52.413593,65.761681
1521000000,-52.336216,65.489067
1522000000,-52.046509,65.24733
1523000000,-52.054264,65.070007
1524000000,-52.275471,64.634171
1525000000,-52.613518,64.457214
1526000000,-52.307919,64.356956
1527000000,-52.355,64.083549
1528000000,-52.602867,63.776611
1529000000,-52.45256,63.440094
1530000000,-52.210522,63.387161
1531000000,-52.295319,63.168411
1532000000,-52.628403,62.891739
1533000000,-52.524902,62.506237
1534000000,-52.652332,62.378227
1535000000,-52.311245,62.037685
1536000000,-52.566353,61.8241
1537000000,-52.418812,61.565285
1538000000,-52.368187,61.395866
1539000000,-52.38744,61.28994
1540000000,-52.141144,60.788795
1541000000,-52.523792,60.493916
1542000000,-52.785202,60.34507
1543000000,-52.402214,60.135357
1544000000,-52.802692,59.883007
1545000000,-52.535133,59.631603
1546000000,-52.679718,59.556553
1547000000,-52.486439,59.173336
1548000000,-52.653164,58.724957
1549000000,-52.904724,58.552898
1550000000,-52.56654,58.555
1551000000,-52.998875,58.123844
1552000000,-52.993767,57.876099
1553000000,-53.128963,57.626114
1554000000,-53.161816,57.296185
1555000000,-52.967064,57.262287
1556000000,-52.795517,56.984886
1557000000,-53.359238,56.719864
1558000000,-53.360386,56.501053
1559000000,-53.160103,56.16782
1560000000,-53.351784,55.93161
1561000000,-53.393444,55.852772
1562000000,-53.601627,55.273716
1563000000,-53.585827,55.156109
1564000000,-53.972263,55.136875
1565000000,-53.61422,54.722416
1566000000,-53.768124,54.528458
1567000000,-53.652222,54.351719
1568000000,-54.155678,53.92498
1569000000,-54.545338,53.546032
1570000000,-54.126701,53.458344
1571000000,-54.392891,53.23008
1572000000,-54.557938,53.043064
1573000000,-54.60149,52.759003
1574000000,-54.560463,52.491039
1575000000,-54.945637,52.093685
1576000000,-54.769444,52.024269
1577000000,-54.872063,51.657589
1578000000,-54.735661,51.598721
1579000000,-54.876972,51.495022
1580000000,-55.489361,50.889946
1581000000,-55.417995,50.820656
1582000000,-55.563423,50.336819
1583000000,-55.566727,50.186314
1584000000,-55.817635,49.907589
1585000000,-56.110813,49.698647
1586000000,-55.753025,49.594398
1587000000,-56.221642,49.084808
1588000000,-56.362587,48.856651
1589000000,-56.256989,48.59914
1590000000,-56.342098,48.677616
1591000000,-56.495762,48.329082
1592000000,-56.748653,48.067146
1593000000,-57.026756,47.619709
1594000000,-57.01083,47.62611
1595000000,-57.216446,47.207668
1596000000,-57.404293,47.096584
1597000000,-57.367306,46.729694
1598000000,-57.626492,46.509808
1599000000,-57.844704,46.149384
1600000000,-57.755409,46.055435
1601000000,-58.04969,45.613888
1602000000,-58.116085,45.512669
1603000000,-58.24633,45.271832
1604000000,-58.319305,45.009796
1605000000,-58.545925,44.715572
1606000000,-58.860722,44.487007
1607000000,-58.98119,44.395607
1608000000,-59.035622,44.039482
1609000000,-59.161461,43.733204
1610000000,-59.245621,43.289837
1611000000,-59.385674,43.177036
1612000000,-59.525715,42.938236
1613000000,-59.908772,42.61961
1614000000,-59.932083,42.477345
1615000000,-59.914162,42.311237
1616000000,-60.274521,41.777336
1617000000,-60.577297,41.659218
1618000000,-60.767673,41.479622
1619000000,-60.631786,41.271603
1620000000,-61.084274,40.836136
1621000000,-61.262344,40.580498
1622000000,-61.182549,40.445698
1623000000,-61.534225,40.027973
1624000000,-61.476135,39.897995
1625000000,-62.05545,39.469997
1626000000,-61.951538,39.362961
1627000000,-62.211571,39.036949
1628000000,-62.205853,38.920456
1629000000,-62.743832,38.396603
1630000000,-62.70158,38.393833
1631000000,-62.899677,38.004353
1632000000,-63.30093,37.755669
1633000000,-63.349957,37.570259
1634000000,-63.587444,37.218357
1635000000,-63.776947,37.003166
1636000000,-63.714027,36.88131
1637000000,-64.028336,36.450851
1638000000,-64.302498,36.295475
1639000000,-64.509857,35.996525
1640000000,-64.611115,35.779041
1641000000,-65.121384,35.144669
1642000000,-65.131592,35.046803
1643000000,-65.370796,34.772518
1644000000,-65.345467,34.712509
1645000000,-65.533218,34.485992
1646000000,-65.847313,34.167854
1647000000,-65.944252,33.939568
1648000000,-66.142776,33.691559
1649000000,-66.514214,33.285114
1650000000,-66.531364,33.174637
1651000000,-66.854515,32.745914
1652000000,-67.022385,32.531654
1653000000,-67.326294,32.196251
1654000000,-67.521233,32.079063
1655000000,-67.643448,31.776602
1656000000,-67.859764,31.444883
1657000000,-68.101883,31.364433
1658000000,-68.338737,30.811216
1659000000,-68.478531,30.776983
1660000000,-68.611076,30.441788
1661000000,-68.940269,30.041382
1662000000,-69.270607,29.864019
1663000000,-69.205345,29.708267
1664000000,-69.396515,29.47978
1665000000,-69.871223,29.101551
1666000000,-69.962723,28.811354
1667000000,-70.122154,28.578323
1668000000,-70.347572,28.426584
1669000000,-70.538086,28.16069
1670000000,-70.744263,27.860237
1671000000,-71.171364,27.55884
1672000000,-71.236206,27.361544
1673000000,-71.421127,27.123114
1674000000,-71.673073,26.773342
1675000000,-71.923866,26.441341
1676000000,-72.410347,26.184547
1677000000,-72.4468,26.059637
1678000000,-72.755554,25.74822
1679000000,-72.795509,25.519911
1680000000,-72.910461,25.162836
1681000000,-73.227386,25.045385
1682000000,-73.607002,24.551222
1683000000,-73.898888,24.288145
1684000000,-73.79509,24.152365
1685000000,-74.311699,23.834703
1686000000,-74.365807,23.733664
1687000000,-74.68895,23.454174
1688000000,-75.074936,22.900148
1689000000,-75.18718,22.833944
1690000000,-75.520699,22.449707
1691000000,-75.880928,21.975582
1692000000,-75.952972,21.841366
1693000000,-76.082748,21.675531
1694000000,-76.403732,21.351387
1695000000,-76.717468,20.999157
1696000000,-76.972466,20.687906
1697000000,-76.885582,20.720623
1698000000,-77.342812,20.383194
1699000000,-77.578941,20.143013
1700000000,-77.766724,19.707195
1701000000,-77.915474,19.497837
1702000000,-78.31881,19.262119
1703000000,-78.431519,18.905085
1704000000,-78.865128,18.590403
1705000000,-78.961525,18.404581
1706000000,-79.129356,18.120768
1707000000,-79.408897,17.935566
1708000000,-79.692131,17.568243
1709000000,-79.974136,17.478651
1710000000,-80.137146,17.162413
1711000000,-80.290672,16.894495
1712000000,-80.504875,16.685459
1713000000,-80.986794,16.20352
1714000000,-81.03804,16.000294
1715000000,-81.47612,15.718607
1716000000,-81.652695,15.408977
1717000000,-82.007912,15.187073
1718000000,-81.949242,14.973618
1719000000,-82.322823,14.554037
1720000000,-82.551414,14.318247
1721000000,-82.749893,14.279289
1722000000,-83.350845,13.692699
1723000000,-83.333321,13.576002
1724000000,-83.584846,13.379676
1725000000,-83.697372,13.205448
1726000000,-84.068947,12.76527
1727000000,-84.195404,12.57503
1728000000,-84.326553,12.387957
1729000000,-84.815712,11.932408
1730000000,-85.030418,11.839764
1731000000,-85.114388,11.566737
1732000000,-85.654976,11.092034
1733000000,-85.836838,10.986582
1734000000,-86.145485,10.577142
1735000000,-86.505638,10.127917
1736000000,-86.801788,9.9069328
1737000000,-87.176033,9.497076
1738000000,-87.30452,9.5213909
1739000000,-87.451859,9.2236948
1740000000,-87.623734,8.8845396
1741000000,-87.842781,8.804286
1742000000,-88.079018,8.3648901
1743000000,-88.292717,8.1674824
1744000000,-88.777107,7.7502155
1745000000,-88.999413,7.5286155
1746000000,-89.26207,7.2378149
1747000000,-89.321426,7.0502214
1748000000,-89.880905,6.525414
1749000000,-89.934746,6.3688631
1750000000,-90.227257,6.2938361
1751000000,-90.546066,5.942687
1752000000,-90.909531,5.6141772
1753000000,-90.959518,5.5496473
1754000000,-91.137428,4.9716296
1755000000,-91.390388,4.8728924
1756000000,-91.865013,4.519033
1757000000,-92.185219,4.1100383
1758000000,-92.246101,4.0440273
1759000000,-92.83046,3.6822665
1760000000,-92.974342,3.4698527
1761000000,-93.047905,3.1833901
1762000000,-93.343704,2.9843359
1763000000,-93.686714,2.5947535
1764000000,-93.742348,2.5185888
1765000000,-94.161224,2.1345561
1766000000,-94.477478,1.8255939
1767000000,-94.542366,1.508163
1768000000,-94.783432,1.4175901
1769000000,-95.091179,1.1268847
1770000000,-95.639557,0.65774894
1771000000,-95.831268,0.46875268
1772000000,-95.965508,0.20726413
1773000000,-96.151665,0.049784344
1774000000,-96.388245,-0.38551494
1775000000,-96.648743,-0.52403837
1776000000,-97.029778,-0.98182261
1777000000,-97.357193,-1.283501
1778000000,-97.628624,-1.5003972
1779000000,-97.871056,-1.7183788
1780000000,-98.08551,-2.0270281
1781000000,-98.397171,-2.2027299
1782000000,-98.735199,-2.7158101
1783000000,-98.760422,-2.6956735
1784000000,-99.302513,-3.1831717
1785000000,-99.374199,-3.37398
1786000000,-99.824745,-3.6451883
1787000000,-100.0513,-3.9473934
1788000000,-100.24815,-4.0955877
1789000000,-100.3105,-4.2413869
1790000000,-100.89399,-4.7642851
1791000000,-101.18285,-5.1158032
1792000000,-101.29848,-5.2770991
1793000000,-101.96071,-5.6691022
1794000000,-102.15498,-5.9121122
1795000000,-102.13535,-6.199018
1796000000,-102.21684,-6.2145572
1797000000,-102.70912,-6.6017623
1798000000,-103.03577,-6.8369293
1799000000,-103.36823,-7.3715501
1800000000,-103.40431,-7.4746876
1801000000,-103.91992,-7.6803122
1802000000,-104.08697,-8.0741234
1803000000,-104.36939,-8.3677025
