"Freq [GHz]","dB(S(1,1)) []"
1.206,-0.15626291468883
1.207,-0.156359986813384
1.208,-0.156456812245946
1.209,-0.156553391527687
1.21,-0.156649725199615
1.211,-0.156745813802565
1.212,-0.156841657877206
1.213,-0.156937257964029
1.214,-0.157032614603341
1.215,-0.157127728335265
1.216,-0.157222599699744
1.217,-0.157317229236524
1.218,-0.157411617485161
1.219,-0.157505764985015
1.22,-0.157599672275233
1.221,-0.157693339894773
1.222,-0.15778676838238
1.223,-0.157879958276586
1.224,-0.15797291011571
1.225,-0.158065624437852
1.226,-0.158158101780893
1.227,-0.158250342682491
1.228,-0.158342347680074
1.229,-0.158434117310835
1.23,-0.158525652111744
1.231,-0.15861695261952
1.232,-0.158708019370656
1.233,-0.158798852901387
1.234,-0.158889453747712
1.235,-0.158979822445374
1.236,-0.159069959529867
1.237,-0.159159865536422
1.238,-0.15924954100002
1.239,-0.15933898645537
1.24,-0.159428202436925
1.241,-0.159517189478859
1.242,-0.159605948115085
1.243,-0.159694478879232
1.244,-0.159782782304656
1.245,-0.159870858924437
1.246,-0.159958709271362
1.247,-0.16004633387794
1.248,-0.160133733276382
1.249,-0.160220907998614
1.25,-0.160307858576264
1.251,-0.160394585540664
1.252,-0.160481089422839
1.253,-0.160567370753519
1.254,-0.160653430063123
1.255,-0.160739267881758
1.256,-0.160824884739222
1.257,-0.160910281165002
1.258,-0.160995457688259
1.259,-0.161080414837838
1.26,-0.161165153142266
1.261,-0.161249673129729
1.262,-0.161333975328102
1.263,-0.161418060264919
1.264,-0.161501928467385
1.265,-0.16158558046236
1.266,-0.161669016776374
1.267,-0.161752237935614
1.268,-0.16183524446592
1.269,-0.161918036892781
1.27,-0.162000615741348
1.271,-0.162082981536411
1.272,-0.162165134802407
1.273,-0.162247076063418
1.274,-0.162328805843166
1.275,-0.162410324665009
1.276,-0.162491633051944
1.277,-0.162572731526597
1.278,-0.162653620611228
1.279,-0.162734300827723
1.28,-0.162814772697594
1.281,-0.16289503674198
1.282,-0.162975093481635
1.283,-0.163054943436938
1.284,-0.163134587127878
1.285,-0.163214025074061
1.286,-0.163293257794708
1.287,-0.163372285808641
1.288,-0.163451109634299
1.289,-0.163529729789718
1.29,-0.163608146792538
1.291,-0.163686361160001
1.292,-0.163764373408948
1.293,-0.163842184055817
1.294,-0.16391979361663
1.295,-0.163997202607012
1.296,-0.16407441154217
1.297,-0.164151420936904
1.298,-0.164228231305591
1.299,-0.164304843162195
1.3,-0.164381257020264
1.301,-0.164457473392917
1.302,-0.164533492792858
1.303,-0.164609315732356
1.304,-0.16468494272326
1.305,-0.164760374276979
1.306,-0.164835610904512
1.307,-0.164910653116393
1.308,-0.164985501422747
1.309,-0.165060156333245
1.31,-0.165134618357125
1.311,-0.165208888003178
1.312,-0.165282965779761
1.313,-0.165356852194774
1.314,-0.165430547755676
1.315,-0.165504052969467
1.316,-0.165577368342709
1.317,-0.165650494381503
1.318,-0.165723431591494
1.319,-0.165796180477868
1.32,-0.165868741545358
1.321,-0.16594111529823
1.322,-0.166013302240293
1.323,-0.16608530287488
1.324,-0.166157117704872
1.325,-0.16622874723267
1.326,-0.166300191960215
1.327,-0.16637145238896
1.328,-0.166442529019905
1.329,-0.166513422353559
1.33,-0.166584132889957
1.331,-0.166654661128661
1.332,-0.166725007568739
1.333,-0.166795172708792
1.334,-0.16686515704693
1.335,-0.166934961080774
1.336,-0.16700458530746
1.337,-0.167074030223637
1.338,-0.167143296325457
1.339,-0.167212384108592
1.34,-0.167281294068196
1.341,-0.167350026698957
1.342,-0.167418582495046
1.343,-0.167486961950135
1.344,-0.167555165557406
1.345,-0.167623193809528
1.346,-0.167691047198674
1.347,-0.167758726216508
1.348,-0.167826231354183
1.349,-0.167893563102351
1.35,-0.167960721951155
1.351,-0.16802770839021
1.352,-0.168094522908643
1.353,-0.168161165995048
1.354,-0.168227638137505
1.355,-0.168293939823584
1.356,-0.168360071540333
1.357,-0.168426033774274
1.358,-0.168491827011411
1.359,-0.168557451737228
1.36,-0.168622908436679
1.361,-0.168688197594195
1.362,-0.168753319693675
1.363,-0.168818275218495
1.364,-0.168883064651496
1.365,-0.168947688474987
1.366,-0.169012147170748
1.367,-0.169076441220023
1.368,-0.169140571103517
1.369,-0.169204537301397
1.37,-0.169268340293295
1.371,-0.169331980558305
1.372,-0.169395458574977
1.373,-0.16945877482131
1.374,-0.169521929774778
1.375,-0.169584923912293
1.376,-0.169647757710228
1.377,-0.169710431644409
1.378,-0.169772946190107
1.379,-0.169835301822049
1.38,-0.169897499014412
1.381,-0.169959538240811
1.382,-0.170021419974317
1.383,-0.170083144687438
1.384,-0.170144712852133
1.385,-0.170206124939798
1.386,-0.170267381421273
1.387,-0.170328482766835
1.388,-0.170389429446209
1.389,-0.170450221928542
1.39,-0.170510860682432
1.391,-0.170571346175906
1.392,-0.170631678876427
1.393,-0.170691859250888
1.394,-0.170751887765621
1.395,-0.170811764886379
1.396,-0.170871491078359
1.397,-0.170931066806173
1.398,-0.170990492533868
1.399,-0.171049768724916
1.4,-0.171108895842208
1.401,-0.171167874348073
1.402,-0.171226704704256
1.403,-0.171285387371926
1.404,-0.171343922811662
1.405,-0.171402311483486
1.406,-0.171460553846815
1.407,-0.17151865036051
1.408,-0.171576601482819
1.409,-0.171634407671435
1.41,-0.171692069383451
1.411,-0.171749587075373
1.412,-0.171806961203123
1.413,-0.171864192222044
1.414,-0.171921280586882
1.415,-0.171978226751789
1.416,-0.172035031170339
1.417,-0.172091694295498
1.418,-0.172148216579661
1.419,-0.172204598474613
1.42,-0.172260840431549
1.421,-0.172316942901072
1.422,-0.172372906333182
1.423,-0.172428731177292
1.424,-0.172484417882211
1.425,-0.172539966896147
1.426,-0.172595378666718
1.427,-0.17265065364093
1.428,-0.172705792265196
1.429,-0.172760794985323
1.43,-0.172815662246521
1.431,-0.172870394493383
1.432,-0.172924992169908
1.433,-0.172979455719496
1.434,-0.173033785584921
1.435,-0.173087982208369
1.436,-0.173142046031406
1.437,-0.173195977494994
1.438,-0.173249777039487
1.439,-0.173303445104624
1.44,-0.173356982129538
1.441,-0.173410388552747
1.442,-0.173463664812157
1.443,-0.173516811345066
1.444,-0.173569828588145
1.445,-0.17362271697747
1.446,-0.17367547694848
1.447,-0.17372810893601
1.448,-0.173780613374278
1.449,-0.173832990696881
1.45,-0.173885241336799
1.451,-0.173937365726388
1.452,-0.173989364297395
1.453,-0.17404123748094
1.454,-0.174092985707521
1.455,-0.17414460940701
1.456,-0.17419610900867
1.457,-0.174247484941128
1.458,-0.174298737632393
1.459,-0.174349867509846
1.46,-0.174400875000248
1.461,-0.17445176052973
1.462,-0.174502524523799
1.463,-0.174553167407331
1.464,-0.174603689604578
1.465,-0.174654091539165
1.466,-0.174704373634085
1.467,-0.1747545363117
1.468,-0.174804579993746
1.469,-0.174854505101323
1.47,-0.17490431205491
1.471,-0.174954001274343
1.472,-0.175003573178828
1.473,-0.175053028186944
1.474,-0.17510236671663
1.475,-0.175151589185193
1.476,-0.175200696009302
1.477,-0.175249687604999
1.478,-0.175298564387679
1.479,-0.175347326772113
1.48,-0.175395975172426
1.481,-0.175444510002109
1.482,-0.175492931674009
1.483,-0.175541240600346
1.484,-0.175589437192698
1.485,-0.175637521861988
1.486,-0.17568549501852
1.487,-0.175733357071951
1.488,-0.175781108431291
1.489,-0.175828749504905
1.49,-0.175876280700535
1.491,-0.175923702425265
1.492,-0.175971015085538
1.493,-0.176018219087159
1.494,-0.176065314835281
1.495,-0.176112302734422
1.496,-0.176159183188446
1.497,-0.176205956600581
1.498,-0.176252623373402
1.499,-0.17629918390884
1.5,-0.176345638608183
1.501,-0.17639198787207
1.502,-0.176438232100488
1.503,-0.176484371692782
1.504,-0.176530407047647
1.505,-0.176576338563132
1.506,-0.176622166636626
1.507,-0.176667891664887
1.508,-0.176713514044008
1.509,-0.176759034169438
1.51,-0.176804452435971
1.511,-0.176849769237761
1.512,-0.176894984968296
1.513,-0.176940100020424
1.514,-0.176985114786334
1.515,-0.177030029657567
1.516,-0.177074845025005
1.517,-0.177119561278883
1.518,-0.177164178808784
1.519,-0.177208698003632
1.52,-0.177253119251697
1.521,-0.177297442940594
1.522,-0.177341669457293
1.523,-0.177385799188094
1.524,-0.177429832518652
1.525,-0.177473769833963
1.526,-0.177517611518363
1.527,-0.177561357955539
1.528,-0.177605009528519
1.529,-0.177648566619672
1.53,-0.177692029610707
1.531,-0.177735398882681
1.532,-0.177778674815992
1.533,-0.177821857790378
1.534,-0.177864948184915
1.535,-0.177907946378029
1.536,-0.177950852747484
1.537,-0.177993667670379
1.538,-0.178036391523163
1.539,-0.178079024681616
1.54,-0.178121567520863
1.541,-0.17816402041537
1.542,-0.178206383738933
1.543,-0.178248657864703
1.544,-0.178290843165153
1.545,-0.17833294001211
1.546,-0.178374948776729
1.547,-0.178416869829507
1.548,-0.178458703540284
1.549,-0.178500450278224
1.55,-0.178542110411846
1.551,-0.178583684308992
1.552,-0.178625172336847
1.553,-0.178666574861938
1.554,-0.178707892250119
1.555,-0.178749124866589
1.556,-0.178790273075876
1.557,-0.178831337241848
1.558,-0.178872317727717
1.559,-0.178913214896011
1.56,-0.178954029108613
1.561,-0.178994760726732
1.562,-0.179035410110917
1.563,-0.179075977621047
1.564,-0.179116463616341
1.565,-0.179156868455349
1.566,-0.179197192495953
1.567,-0.179237436095378
1.568,-0.179277599610178
1.569,-0.179317683396247
1.57,-0.179357687808798
1.571,-0.179397613202398
1.572,-0.179437459930932
1.573,-0.179477228347627
1.574,-0.179516918805042
1.575,-0.179556531655066
1.576,-0.179596067248926
1.577,-0.179635525937175
1.578,-0.179674908069712
1.579,-0.179714213995758
1.58,-0.179753444063866
1.581,-0.179792598621933
1.582,-0.179831678017174
1.583,-0.179870682596146
1.584,-0.179909612704738
1.585,-0.179948468688166
1.586,-0.179987250890986
1.587,-0.180025959657078
1.588,-0.180064595329659
1.589,-0.180103158251276
1.59,-0.180141648763813
1.591,-0.180180067208478
1.592,-0.180218413925811
1.593,-0.180256689255691
1.594,-0.180294893537326
1.595,-0.180333027109255
1.596,-0.18037109030934
1.597,-0.180409083474784
1.598,-0.180447006942127
1.599,-0.180484861047227
1.6,-0.180522646125281
1.601,-0.180560362510813
1.602,-0.18059801053768
1.603,-0.180635590539074
1.604,-0.18067310284751
1.605,-0.180710547794845
1.606,-0.180747925712256
1.607,-0.180785236930256
1.608,-0.180822481778693
1.609,-0.180859660586739
1.61,-0.180896773682898
1.611,-0.180933821395008
1.612,-0.180970804050238
1.613,-0.181007721975086
1.614,-0.181044575495381
1.615,-0.181081364936282
1.616,-0.181118090622281
1.617,-0.181154752877205
1.618,-0.181191352024202
1.619,-0.181227888385755
1.62,-0.181264362283685
1.621,-0.181300774039132
1.622,-0.181337123972574
1.623,-0.181373412403822
1.624,-0.18140963965201
1.625,-0.181445806035609
1.626,-0.181481911872423
1.627,-0.181517957479583
1.628,-0.181553943173548
1.629,-0.181589869270113
1.63,-0.181625736084408
1.631,-0.181661543930886
1.632,-0.181697293123331
1.633,-0.181732983974869
1.634,-0.181768616797949
1.635,-0.181804191904346
1.636,-0.181839709605179
1.637,-0.181875170210893
1.638,-0.181910574031258
1.639,-0.181945921375384
1.64,-0.181981212551713
1.641,-0.182016447868014
1.642,-0.182051627631392
1.643,-0.182086752148274
1.644,-0.182121821724436
1.645,-0.182156836664968
1.646,-0.182191797274307
1.647,-0.182226703856212
1.648,-0.182261556713779
1.649,-0.182296356149431
1.65,-0.182331102464934
1.651,-0.182365795961373
1.652,-0.182400436939177
1.653,-0.182435025698104
1.654,-0.182469562537238
1.655,-0.182504047755006
1.656,-0.182538481649163
1.657,-0.182572864516796
1.658,-0.182607196654325
1.659,-0.182641478357506
1.66,-0.182675709921433
1.661,-0.182709891640522
1.662,-0.182744023808526
1.663,-0.182778106718539
1.664,-0.182812140662978
1.665,-0.182846125933605
1.666,-0.182880062821509
1.667,-0.182913951617114
1.668,-0.182947792610175
1.669,-0.182981586089791
1.67,-0.18301533234439
1.671,-0.183049031661731
1.672,-0.18308268432891
1.673,-0.183116290632367
1.674,-0.18314985085786
1.675,-0.183183365290495
1.676,-0.183216834214712
1.677,-0.183250257914283
1.678,-0.183283636672316
1.679,-0.183316970771257
1.68,-0.183350260492884
1.681,-0.183383506118316
1.682,-0.183416707928005
1.683,-0.183449866201743
1.684,-0.183482981218653
1.685,-0.183516053257196
1.686,-0.183549082595174
1.687,-0.183582069509724
1.688,-0.183615014277319
1.689,-0.183647917173768
1.69,-0.183680778474224
1.691,-0.183713598453168
1.692,-0.183746377384426
1.693,-0.183779115541165
1.694,-0.183811813195877
1.695,-0.183844470620409
1.696,-0.183877088085932
1.697,-0.183909665862965
1.698,-0.183942204221364
1.699,-0.183974703430323
1.7,-0.184007163758376
1.701,-0.184039585473392
1.702,-0.184071968842588
1.703,-0.184104314132519
1.704,-0.184136621609073
1.705,-0.184168891537485
1.706,-0.184201124182333
1.707,-0.184233319807524
1.708,-0.184265478676318
1.709,-0.184297601051309
1.71,-0.184329687194441
1.711,-0.184361737366986
1.712,-0.18439375182957
1.713,-0.184425730842155
1.714,-0.184457674664045
1.715,-0.184489583553889
1.716,-0.184521457769679
1.717,-0.184553297568742
1.718,-0.184585103207763
1.719,-0.184616874942752
1.72,-0.184648613029083
1.721,-0.184680317721453
1.722,-0.18471198927392
1.723,-0.184743627939874
1.724,-0.184775233972058
1.725,-0.184806807622551
1.726,-0.184838349142787
1.727,-0.184869858783539
1.728,-0.184901336794928
1.729,-0.184932783426414
1.73,-0.184964198926809
1.731,-0.184995583544272
1.732,-0.18502693752631
1.733,-0.185058261119768
1.734,-0.185089554570846
1.735,-0.185120818125081
1.736,-0.185152052027376
1.737,-0.185183256521957
1.738,-0.185214431852419
1.739,-0.185245578261696
1.74,-0.185276695992068
1.741,-0.18530778528517
1.742,-0.185338846381983
1.743,-0.185369879522833
1.744,-0.185400884947399
1.745,-0.185431862894717
1.746,-0.185462813603164
1.747,-0.185493737310464
1.748,-0.1855246342537
1.749,-0.185555504669306
1.75,-0.185586348793053
1.751,-0.185617166860087
1.752,-0.185647959104882
1.753,-0.185678725761281
1.754,-0.18570946706247
1.755,-0.18574018324099
1.756,-0.185770874528734
1.757,-0.185801541156947
1.758,-0.185832183356236
1.759,-0.18586280135655
1.76,-0.185893395387193
1.761,-0.185923965676834
1.762,-0.185954512453484
1.763,-0.185985035944517
1.764,-0.186015536376655
1.765,-0.186046013975983
1.766,-0.186076468967933
1.767,-0.186106901577308
1.768,-0.186137312028248
1.769,-0.18616770054426
1.77,-0.186198067348209
1.771,-0.186228412662315
1.772,-0.186258736708154
1.773,-0.186289039706659
1.774,-0.186319321878127
1.775,-0.186349583442209
1.776,-0.186379824617913
1.777,-0.186410045623609
1.778,-0.186440246677028
1.779,-0.186470427995255
1.78,-0.186500589794741
1.781,-0.186530732291292
1.782,-0.18656085570008
1.783,-0.186590960235632
1.784,-0.186621046111843
1.785,-0.186651113541964
1.786,-0.186681162738613
1.787,-0.186711193913761
1.788,-0.186741207278756
1.789,-0.186771203044293
1.79,-0.186801181420442
1.791,-0.186831142616638
1.792,-0.186861086841666
1.793,-0.186891014303683
1.794,-0.186920925210221
1.795,-0.186950819768163
1.796,-0.186980698183756
1.797,-0.187010560662623
1.798,-0.187040407409754
1.799,-0.187070238629487
1.8,-0.187100054525551
1.801,-0.187129855301023
1.802,-0.18715964115836
1.803,-0.187189412299378
1.804,-0.187219168925262
1.805,-0.187248911236572
1.806,-0.187278639433232
1.807,-0.187308353714534
1.808,-0.187338054279143
1.809,-0.187367741325092
1.81,-0.18739741504978
1.811,-0.187427075649987
1.812,-0.187456723321857
1.813,-0.187486358260902
1.814,-0.187515980662011
1.815,-0.187545590719446
1.816,-0.187575188626835
1.817,-0.187604774577181
1.818,-0.187634348762871
1.819,-0.187663911375652
1.82,-0.187693462606646
1.821,-0.187723002646353
1.822,-0.187752531684652
1.823,-0.187782049910787
1.824,-0.187811557513382
1.825,-0.187841054680444
1.826,-0.18787054159934
1.827,-0.187900018456828
1.828,-0.187929485439038
1.829,-0.187958942731474
1.83,-0.187988390519024
1.831,-0.188017828985945
1.832,-0.188047258315883
1.833,-0.188076678691857
1.834,-0.188106090296262
1.835,-0.18813549331088
1.836,-0.188164887916874
1.837,-0.188194274294772
1.838,-0.188223652624501
1.839,-0.188253023085361
1.84,-0.188282385856028
1.841,-0.188311741114574
1.842,-0.188341089038444
1.843,-0.188370429804465
1.844,-0.188399763588854
1.845,-0.188429090567198
1.846,-0.188458410914486
1.847,-0.188487724805079
1.848,-0.188517032412723
1.849,-0.188546333910559
1.85,-0.188575629471098
1.851,-0.188604919266253
1.852,-0.188634203467315
1.853,-0.188663482244961
1.854,-0.188692755769259
1.855,-0.188722024209657
1.856,-0.188751287735003
1.857,-0.188780546513528
1.858,-0.188809800712848
1.859,-0.188839050499969
1.86,-0.188868296041295
1.861,-0.188897537502612
1.862,-0.188926775049097
1.863,-0.188956008845321
1.864,-0.188985239055247
1.865,-0.189014465842225
1.866,-0.189043689369002
1.867,-0.189072909797714
1.868,-0.189102127289895
1.869,-0.18913134200647
1.87,-0.189160554107752
1.871,-0.189189763753459
1.872,-0.189218971102699
1.873,-0.189248176313973
1.874,-0.18927737954518
1.875,-0.189306580953613
1.876,-0.189335780695966
1.877,-0.189364978928327
1.878,-0.189394175806178
1.879,-0.18942337148441
1.88,-0.1894525661173
1.881,-0.189481759858529
1.882,-0.189510952861177
1.883,-0.189540145277729
1.884,-0.189569337260054
1.885,-0.18959852895944
1.886,-0.189627720526568
1.887,-0.189656912111517
1.888,-0.189686103863776
1.889,-0.189715295932228
1.89,-0.189744488465163
1.891,-0.189773681610276
1.892,-0.189802875514661
1.893,-0.189832070324823
1.894,-0.189861266186665
1.895,-0.189890463245495
1.896,-0.189919661646032
1.897,-0.189948861532398
1.898,-0.189978063048118
1.899,-0.190007266336131
1.9,-0.190036471538776
1.901,-0.190065678797809
1.902,-0.190094888254381
1.903,-0.190124100049066
1.904,-0.190153314321841
1.905,-0.190182531212084
1.906,-0.190211750858597
1.907,-0.190240973399591
1.908,-0.190270198972678
1.909,-0.190299427714889
1.91,-0.190328659762672
1.911,-0.190357895251868
1.912,-0.190387134317757
1.913,-0.190416377095015
1.914,-0.190445623717733
1.915,-0.190474874319426
1.916,-0.190504129033016
1.917,-0.19053338799084
1.918,-0.190562651324654
1.919,-0.190591919165635
1.92,-0.190621191644359
1.921,-0.190650468890844
1.922,-0.190679751034505
1.923,-0.190709038204192
1.924,-0.190738330528158
1.925,-0.190767628134084
1.926,-0.190796931149072
1.927,-0.190826239699636
1.928,-0.19085555391172
1.929,-0.190884873910687
1.93,-0.190914199821318
1.931,-0.190943531767817
1.932,-0.190972869873813
1.933,-0.191002214262359
1.934,-0.191031565055929
1.935,-0.191060922376418
1.936,-0.191090286345152
1.937,-0.191119657082882
1.938,-0.191149034709779
1.939,-0.191178419345443
1.94,-0.191207811108905
1.941,-0.191237210118616
1.942,-0.191266616492459
1.943,-0.191296030347746
1.944,-0.191325451801212
1.945,-0.191354880969027
1.946,-0.191384317966786
1.947,-0.191413762909524
1.948,-0.19144321591169
1.949,-0.191472677087184
1.95,-0.191502146549316
1.951,-0.191531624410849
1.952,-0.191561110783961
1.953,-0.191590605780278
1.954,-0.191620109510857
1.955,-0.191649622086176
1.956,-0.191679143616164
1.957,-0.191708674210176
1.958,-0.191738213977006
1.959,-0.191767763024887
1.96,-0.191797321461481
1.961,-0.191826889393897
1.962,-0.191856466928675
1.963,-0.191886054171797
1.964,-0.191915651228679
1.965,-0.191945258204185
1.966,-0.191974875202614
1.967,-0.192004502327701
1.968,-0.19203413968263
1.969,-0.192063787370024
1.97,-0.192093445491945
1.971,-0.192123114149907
1.972,-0.192152793444852
1.973,-0.192182483477181
1.974,-0.192212184346725
1.975,-0.192241896152774
1.976,-0.192271618994056
1.977,-0.192301352968741
1.978,-0.192331098174453
1.979,-0.192360854708261
1.98,-0.192390622666677
1.981,-0.192420402145668
1.982,-0.192450193240645
1.983,-0.192479996046464
1.984,-0.192509810657445
1.985,-0.192539637167339
1.986,-0.192569475669367
1.987,-0.192599326256183
1.988,-0.192629189019909
1.989,-0.192659064052109
1.99,-0.192688951443803
1.991,-0.192718851285463
1.992,-0.192748763667021
1.993,-0.192778688677855
1.994,-0.192808626406803
1.995,-0.19283857694216
1.996,-0.192868540371673
1.997,-0.192898516782547
1.998,-0.192928506261451
1.999,-0.192958508894497
2,-0.192988524767273
2.001,-0.193018553964816
2.002,-0.193048596571621
2.003,-0.19307865267165
2.004,-0.193108722348317
2.005,-0.193138805684506
2.006,-0.19316890276256
2.007,-0.193199013664281
2.008,-0.193229138470936
2.009,-0.193259277263261
2.01,-0.193289430121442
2.011,-0.19331959712515
2.012,-0.193349778353502
2.013,-0.193379973885088
2.014,-0.19341018379797
2.015,-0.193440408169668
2.016,-0.193470647077175
2.017,-0.19350090059695
2.018,-0.193531168804923
2.019,-0.19356145177649
2.02,-0.193591749586515
2.021,-0.19362206230934
2.022,-0.193652390018773
2.023,-0.193682732788088
2.024,-0.193713090690041
2.025,-0.193743463796862
2.026,-0.193773852180238
2.027,-0.19380425591135
2.028,-0.193834675060839
2.029,-0.193865109698827
2.03,-0.193895559894907
2.031,-0.193926025718161
2.032,-0.193956507237133
2.033,-0.193987004519847
2.034,-0.194017517633813
2.035,-0.194048046646014
2.036,-0.194078591622907
2.037,-0.194109152630437
2.038,-0.19413972973403
2.039,-0.194170322998585
2.04,-0.194200932488482
2.041,-0.194231558267601
2.042,-0.194262200399278
2.043,-0.194292858946352
2.044,-0.194323533971137
2.045,-0.19435422553544
2.046,-0.194384933700535
2.047,-0.194415658527202
2.048,-0.1944464000757
2.049,-0.194477158405763
2.05,-0.194507933576637
2.051,-0.194538725647029
2.052,-0.194569534675157
2.053,-0.194600360718712
2.054,-0.194631203834885
2.055,-0.194662064080358
2.056,-0.194692941511287
2.057,-0.194723836183345
2.058,-0.194754748151677
2.059,-0.194785677470937
2.06,-0.194816624195255
2.061,-0.194847588378273
2.062,-0.19487857007311
2.063,-0.194909569332398
2.064,-0.194940586208247
2.065,-0.194971620752279
2.066,-0.19500267301561
2.067,-0.19503374304884
2.068,-0.195064830902082
2.069,-0.19509593662495
2.07,-0.195127060266541
2.071,-0.195158201875476
2.072,-0.195189361499851
