"Freq [GHz]","cang_deg(S(2,1)) [deg]"
1.569,22.6082102556293
1.57,22.5071176481757
1.571,22.4060249417829
1.572,22.3049321351245
1.573,22.2038392268721
1.574,22.1027462156949
1.575,22.0016531002601
1.576,21.9005598792326
1.577,21.799466551275
1.578,21.6983731150477
1.579,21.5972795692092
1.58,21.4961859124157
1.581,21.3950921433212
1.582,21.2939982605779
1.583,21.1929042628355
1.584,21.0918101487419
1.585,20.9907159169432
1.586,20.889621566083
1.587,20.7885270948031
1.588,20.6874325017435
1.589,20.586337785542
1.59,20.4852429448344
1.591,20.384147978255
1.592,20.2830528844356
1.593,20.1819576620066
1.594,20.0808623095963
1.595,19.9797668258311
1.596,19.8786712093358
1.597,19.7775754587333
1.598,19.6764795726444
1.599,19.5753835496887
1.6,19.4742873884834
1.601,19.3731910876445
1.602,19.2720946457859
1.603,19.1709980615201
1.604,19.0699013334576
1.605,18.9688044602076
1.606,18.8677074403773
1.607,18.7666102725724
1.608,18.6655129553971
1.609,18.5644154874539
1.61,18.4633178673436
1.611,18.3622200936657
1.612,18.2611221650179
1.613,18.1600240799967
1.614,18.0589258371966
1.615,17.9578274352112
1.616,17.8567288726323
1.617,17.75563014805
1.618,17.6545312600535
1.619,17.5534322072303
1.62,17.4523329881665
1.621,17.3512336014467
1.622,17.2501340456545
1.623,17.1490343193717
1.624,17.0479344211792
1.625,16.9468343496563
1.626,16.845734103381
1.627,16.7446336809302
1.628,16.6435330808794
1.629,16.542432301803
1.63,16.4413313422739
1.631,16.340230200864
1.632,16.239128876144
1.633,16.1380273666833
1.634,16.0369256710504
1.635,15.9358237878123
1.636,15.8347217155351
1.637,15.7336194527838
1.638,15.6325169981221
1.639,15.531414350113
1.64,15.4303115073181
1.641,15.3292084682979
1.642,15.2281052316124
1.643,15.1270017958198
1.644,15.0258981594781
1.645,14.9247943211439
1.646,14.8236902793727
1.647,14.7225860327194
1.648,14.6214815797379
1.649,14.520376918981
1.65,14.4192720490007
1.651,14.3181669683483
1.652,14.2170616755739
1.653,14.1159561692271
1.654,14.0148504478564
1.655,13.9137445100095
1.656,13.8126383542337
1.657,13.711531979075
1.658,13.6104253830788
1.659,13.5093185647898
1.66,13.4082115227522
1.661,13.3071042555089
1.662,13.2059967616026
1.663,13.1048890395753
1.664,13.0037810879679
1.665,12.902672905321
1.666,12.8015644901747
1.667,12.7004558410681
1.668,12.5993469565398
1.669,12.4982378351279
1.67,12.3971284753699
1.671,12.2960188758026
1.672,12.1949090349626
1.673,12.0937989513856
1.674,11.9926886236069
1.675,11.8915780501615
1.676,11.7904672295834
1.677,11.6893561604068
1.678,11.588244841165
1.679,11.4871332703909
1.68,11.3860214466171
1.681,11.2849093683756
1.682,11.1837970341985
1.683,11.0826844426168
1.684,10.9815715921616
1.685,10.8804584813637
1.686,10.7793451087531
1.687,10.67823147286
1.688,10.5771175722141
1.689,10.4760034053448
1.69,10.374888970781
1.691,10.2737742670518
1.692,10.1726592926858
1.693,10.0715440462111
1.694,9.97042852615611
1.695,9.86931273104874
1.696,9.76819665941663
1.697,9.66708030978756
1.698,9.56596368068887
1.699,9.46484677064772
1.7,9.36372957819141
1.701,9.26261210184689
1.702,9.16149434014113
1.703,9.06037629160098
1.704,8.95925795475319
1.705,8.85813932812442
1.706,8.75702041024143
1.707,8.65590119963069
1.708,8.5547816948189
1.709,8.45366189433267
1.71,8.35254179669852
1.711,8.25142140044306
1.712,8.15030070409319
1.713,8.04917970617536
1.714,7.94805840521656
1.715,7.84693679974345
1.716,7.7458148882831
1.717,7.64469266936248
1.718,7.54357014150889
1.719,7.44244730324953
1.72,7.34132415311184
1.721,7.24020068962349
1.722,7.13907691131228
1.723,7.03795281670614
1.724,6.93682840433318
1.725,6.83570367272184
1.726,6.73457862040067
1.727,6.63345324589863
1.728,6.53232754774473
1.729,6.43120152446828
1.73,6.3300751745991
1.731,6.2289484966669
1.732,6.12782148920202
1.733,6.02669415073503
1.734,5.92556647979686
1.735,5.82443847491848
1.736,5.72331013463182
1.737,5.6221814574686
1.738,5.52105244196115
1.739,5.41992308664235
1.74,5.31879339004519
1.741,5.21766335070329
1.742,5.1165329671506
1.743,5.01540223792161
1.744,4.91427116155111
1.745,4.81313973657453
1.746,4.71200796152777
1.747,4.61087583494699
1.748,4.50974335536922
1.749,4.40861052133174
1.75,4.30747733137228
1.751,4.20634378402961
1.752,4.10520987784254
1.753,4.00407561135062
1.754,3.902940983094
1.755,3.80180599161345
1.756,3.70067063545025
1.757,3.59953491314648
1.758,3.49839882324469
1.759,3.39726236428806
1.76,3.29612553482049
1.761,3.19498833338658
1.762,3.09385075853139
1.763,2.99271280880114
1.764,2.89157448274217
1.765,2.79043577890184
1.766,2.68929669582829
1.767,2.5881572320703
1.768,2.48701738617743
1.769,2.38587715669988
1.77,2.28473654218875
1.771,2.18359554119579
1.772,2.0824541522739
1.773,1.98131237397627
1.774,1.88017020485722
1.775,1.77902764347192
1.776,1.67788468837618
1.777,1.57674133812681
1.778,1.47559759128144
1.779,1.37445344639865
1.78,1.27330890203774
1.781,1.17216395675905
1.782,1.07101860912378
1.783,0.969872857693892
1.784,0.868726701032642
1.785,0.767580137703844
1.786,0.666433166272452
1.787,0.565285785304398
1.788,0.46413799336648
1.789,0.362989789026614
1.79,0.261841170853613
1.791,0.160692137417226
1.792,0.0595426872882598
1.793,-0.0416071809611848
1.794,-0.142757468758422
1.795,-0.243908177529362
1.796,-0.345059308699145
1.797,-0.446210863691441
1.798,-0.547362843929297
1.799,-0.648515250834442
1.8,-0.749668085827497
1.801,-0.850821350328062
1.802,-0.951975045754493
1.803,-1.05312917352409
1.804,-1.15428373505309
1.805,-1.2554387317565
1.806,-1.35659416504799
1.807,-1.45775003634052
1.808,-1.5589063470454
1.809,-1.66006309857295
1.81,-1.76122029233247
1.811,-1.86237792973158
1.812,-1.96353601217709
1.813,-2.06469454107446
1.814,-2.16585351782797
1.815,-2.26701294384039
1.816,-2.36817282051359
1.817,-2.46933314924791
1.818,-2.57049393144258
1.819,-2.67165516849541
1.82,-2.77281686180292
1.821,-2.87397901276045
1.822,-2.97514162276187
1.823,-3.0763046931999
1.824,-3.17746822546571
1.825,-3.27863222094927
1.826,-3.37979668103915
1.827,-3.48096160712257
1.828,-3.58212700058535
1.829,-3.68329286281197
1.83,-3.78445919518546
1.831,-3.8856259990875
1.832,-3.98679327589836
1.833,-4.08796102699685
1.834,-4.18912925376031
1.835,-4.29029795756482
1.836,-4.39146713978477
1.837,-4.4926368017933
1.838,-4.59380694496206
1.839,-4.69497757066098
1.84,-4.79614868025886
1.841,-4.89732027512287
1.842,-4.99849235661849
1.843,-5.09966492610992
1.844,-5.20083798495978
1.845,-5.30201153452919
1.846,-5.40318557617774
1.847,-5.50436011126342
1.848,-5.60553514114261
1.849,-5.70671066717027
1.85,-5.80788669069972
1.851,-5.90906321308276
1.852,-6.01024023566946
1.853,-6.11141775980835
1.854,-6.21259578684646
1.855,-6.31377431812916
1.856,-6.41495335500032
1.857,-6.51613289880178
1.858,-6.61731295087415
1.859,-6.71849351255622
1.86,-6.81967458518519
1.861,-6.92085617009646
1.862,-7.02203826862411
1.863,-7.12322088210005
1.864,-7.22440401185484
1.865,-7.3255876592174
1.866,-7.4267718255147
1.867,-7.52795651207204
1.868,-7.62914172021325
1.869,-7.73032745126015
1.87,-7.83151370653298
1.871,-7.93270048735026
1.872,-8.03388779502859
1.873,-8.135075630883
1.874,-8.23626399622664
1.875,-8.33745289237107
1.876,-8.43864232062585
1.877,-8.53983228229885
1.878,-8.64102277869616
1.879,-8.74221381112198
1.88,-8.843405380879
1.881,-8.94459748926753
1.882,-9.04579013758667
1.883,-9.14698332713329
1.884,-9.24817705920254
1.885,-9.34937133508788
1.886,-9.45056615608069
1.887,-9.55176152347057
1.888,-9.65295743854514
1.889,-9.7541539025905
1.89,-9.8553509168906
1.891,-9.95654848272737
1.892,-10.0577466013811
1.893,-10.1589452741302
1.894,-10.2601445022509
1.895,-10.3613442870179
1.896,-10.4625446297036
1.897,-10.5637455315787
1.898,-10.6649469939119
1.899,-10.76614901797
1.9,-10.8673516050176
1.901,-10.9685547563179
1.902,-11.0697584731317
1.903,-11.1709627567176
1.904,-11.272167608333
1.905,-11.3733730292326
1.906,-11.4745790206695
1.907,-11.5757855838946
1.908,-11.6769927201571
1.909,-11.7782004307037
1.91,-11.8794087167796
1.911,-11.9806175796277
1.912,-12.0818270204889
1.913,-12.1830370406019
1.914,-12.2842476412039
1.915,-12.3854588235297
1.916,-12.4866705888118
1.917,-12.5878829382811
1.918,-12.6890958731661
1.919,-12.7903093946935
1.92,-12.8915235040878
1.921,-12.9927382025715
1.922,-13.0939534913647
1.923,-13.1951693716858
1.924,-13.296385844751
1.925,-13.3976029117743
1.926,-13.4988205739675
1.927,-13.6000388325406
1.928,-13.7012576887013
1.929,-13.8024771436549
1.93,-13.9036971986052
1.931,-14.0049178547534
1.932,-14.1061391132986
1.933,-14.2073609754377
1.934,-14.3085834423658
1.935,-14.4098065152755
1.936,-14.5110301953572
1.937,-14.6122544837995
1.938,-14.7134793817884
1.939,-14.814704890508
1.94,-14.9159310111401
1.941,-15.0171577448644
1.942,-15.1183850928583
1.943,-15.2196130562969
1.944,-15.3208416363534
1.945,-15.4220708341984
1.946,-15.5233006510008
1.947,-15.6245310879268
1.948,-15.7257621461405
1.949,-15.8269938268038
1.95,-15.9282261310766
1.951,-16.0294590601161
1.952,-16.1306926150776
1.953,-16.2319267971141
1.954,-16.3331616073761
1.955,-16.4343970470122
1.956,-16.5356331171684
1.957,-16.6368698189887
1.958,-16.7381071536148
1.959,-16.8393451221858
1.96,-16.9405837258388
1.961,-17.0418229657087
1.962,-17.1430628429279
1.963,-17.2443033586266
1.964,-17.3455445139325
1.965,-17.4467863099714
1.966,-17.5480287478663
1.967,-17.6492718287384
1.968,-17.7505155537061
1.969,-17.8517599238857
1.97,-17.9530049403913
1.971,-18.0542506043345
1.972,-18.1554969168245
1.973,-18.2567438789683
1.974,-18.3579914918706
1.975,-18.4592397566335
1.976,-18.560488674357
1.977,-18.6617382461387
1.978,-18.7629884730736
1.979,-18.8642393562549
1.98,-18.9654908967726
1.981,-19.0667430957151
1.982,-19.1679959541679
1.983,-19.2692494732146
1.984,-19.3705036539358
1.985,-19.4717584974104
1.986,-19.5730140047143
1.987,-19.6742701769215
1.988,-19.7755270151033
1.989,-19.8767845203285
1.99,-19.9780426936639
1.991,-20.0793015361735
1.992,-20.1805610489191
1.993,-20.2818212329601
1.994,-20.3830820893533
1.995,-20.4843436191532
1.996,-20.585605823412
1.997,-20.6868687031791
1.998,-20.788132259502
1.999,-20.8893964934252
2,-20.9906614059911
2.001,-21.0919269982397
2.002,-21.1931932712083
2.003,-21.2944602259319
2.004,-21.3957278634432
2.005,-21.496996184772
2.006,-21.598265190946
2.007,-21.6995348829905
2.008,-21.8008052619282
2.009,-21.9020763287792
2.01,-22.0033480845615
2.011,-22.10462053029
2.012,-22.2058936669778
2.013,-22.3071674956352
2.014,-22.40844201727
2.015,-22.5097172328876
2.016,-22.6109931434908
2.017,-22.7122697500802
2.018,-22.8135470536536
2.019,-22.9148250552064
2.02,-23.0161037557314
2.021,-23.1173831562192
2.022,-23.2186632576576
2.023,-23.3199440610321
2.024,-23.4212255673255
2.025,-23.5225077775183
2.026,-23.6237906925882
2.027,-23.7250743135108
2.028,-23.8263586412588
2.029,-23.9276436768026
2.03,-24.02892942111
2.031,-24.1302158751463
2.032,-24.2315030398741
2.033,-24.3327909162538
2.034,-24.4340795052433
2.035,-24.5353688077974
2.036,-24.6366588248689
2.037,-24.7379495574079
2.038,-24.839241006362
2.039,-24.9405331726762
2.04,-25.0418260572929
2.041,-25.1431196611523
2.042,-25.2444139851915
2.043,-25.3457090303456
2.044,-25.4470047975467
2.045,-25.5483012877246
2.046,-25.6495985018067
2.047,-25.7508964407175
2.048,-25.8521951053789
2.049,-25.9534944967108
2.05,-26.0547946156298
2.051,-26.1560954630507
2.052,-26.257397039885
2.053,-26.3586993470422
2.054,-26.460002385429
2.055,-26.5613061559495
2.056,-26.6626106595053
2.057,-26.7639158969954
2.058,-26.8652218693163
2.059,-26.9665285773618
2.06,-27.0678360220233
2.061,-27.1691442041894
2.062,-27.2704531247463
2.063,-27.3717627845777
2.064,-27.4730731845645
2.065,-27.574384325585
2.066,-27.6756962085152
2.067,-27.7770088342284
2.068,-27.8783222035951
2.069,-27.9796363174834
2.07,-28.080951176759
2.071,-28.1822667822845
2.072,-28.2835831349205
2.073,-28.3849002355247
2.074,-28.4862180849521
2.075,-28.5875366840554
2.076,-28.6888560336845
2.077,-28.7901761346868
2.078,-28.8914969879071
2.079,-28.9928185941877
2.08,-29.0941409543681
2.081,-29.1954640692853
2.082,-29.2967879397737
2.083,-29.3981125666652
2.084,-29.499437950789
2.085,-29.6007640929717
2.086,-29.7020909940374
2.087,-29.8034186548074
2.088,-29.9047470761008
2.089,-30.0060762587335
2.09,-30.1074062035194
2.091,-30.2087369112695
2.092,-30.3100683827921
2.093,-30.4114006188932
2.094,-30.512733620376
2.095,-30.6140673880412
2.096,-30.7154019226866
2.097,-30.816737225108
2.098,-30.9180732960981
2.099,-31.019410136447
2.1,-31.1207477469425
2.101,-31.2220861283696
2.102,-31.3234252815107
2.103,-31.4247652071457
2.104,-31.526105906052
2.105,-31.6274473790039
2.106,-31.7287896267737
2.107,-31.8301326501306
2.108,-31.9314764498417
2.109,-32.0328210266712
2.11,-32.1341663813805
2.111,-32.2355125147288
2.112,-32.3368594274726
2.113,-32.4382071203657
2.114,-32.5395555941592
2.115,-32.6409048496019
2.116,-32.7422548874398
2.117,-32.8436057084163
2.118,-32.9449573132724
2.119,-33.0463097027461
2.12,-33.1476628775732
2.121,-33.2490168384868
2.122,-33.3503715862173
2.123,-33.4517271214925
2.124,-33.5530834450378
2.125,-33.6544405575758
2.126,-33.7557984598266
2.127,-33.8571571525076
2.128,-33.9585166363339
2.129,-34.0598769120177
2.13,-34.1612379802688
2.131,-34.2625998417941
2.132,-34.3639624972984
2.133,-34.4653259474835
2.134,-34.5666901930488
2.135,-34.6680552346911
2.136,-34.7694210731045
2.137,-34.8707877089809
2.138,-34.972155143009
2.139,-35.0735233758754
