frequency,e',e''
4049600000,1.8773,-0.0834
4059200000,1.8603,-0.0873
4068800000,1.8768,-0.0808
4078400000,1.8805,-0.0814
4088000000,1.8835,-0.0731
4097600000,1.895,-0.0812
4107200000,1.89,-0.0818
4116800000,1.8966,-0.0757
4126400000,1.8968,-0.0844
4136000000,1.902,-0.0829
4145600000,1.9031,-0.085
4155200000,1.908,-0.0739
4164800000,1.9089,-0.0832
4174400000,1.9081,-0.0869
4184000000,1.9153,-0.0858
4193600000,1.9137,-0.0791
4203200000,1.9148,-0.0839
4212800000,1.9166,-0.0829
4222400000,1.9145,-0.0862
4232000000,1.9165,-0.0838
4241600000,1.9226,-0.0899
4251200000,1.9186,-0.0879
4260800000,1.9156,-0.0982
4270400000,1.9186,-0.0882
4280000000,1.9191,-0.0911
4289600000,1.9164,-0.096
4299200000,1.9158,-0.0935
4308800000,1.9104,-0.0962
4318400000,1.9097,-0.0934
4328000000,1.9065,-0.0981
4337600000,1.8996,-0.0909
4347200000,1.8969,-0.0901
4356800000,1.8937,-0.0899
4366400000,1.8938,-0.0854
4376000000,1.8887,-0.0821
4385600000,1.8861,-0.0845
4395200000,1.8818,-0.0849
4404800000,1.8798,-0.0869
4414400000,1.8754,-0.0817
4424000000,1.8709,-0.0889
4433600000,1.88,-0.0874
4443200000,1.8682,-0.0871
4452800000,1.8706,-0.0815
4462400000,1.8682,-0.0878
4472000000,1.8671,-0.0845
4481600000,1.8653,-0.0815
4491200000,1.8593,-0.0832
4500800000,1.8604,-0.0907
4510400000,1.8577,-0.092
4520000000,1.8563,-0.092
4529600000,1.86,-0.08
4539200000,1.8624,-0.08
4548800000,1.8675,-0.0808
4558400000,1.8729,-0.0822
4568000000,1.8706,-0.0808
4577600000,1.8764,-0.0797
4587200000,1.8836,-0.0845
4596800000,1.8829,-0.0842
4606400000,1.8837,-0.0802
4616000000,1.8848,-0.0864
4625600000,1.8879,-0.0866
4635200000,1.8844,-0.0859
4644800000,1.8988,-0.0898
4654400000,1.9017,-0.0928
4664000000,1.9006,-0.0921
4673600000,1.9022,-0.093
4683200000,1.9026,-0.0984
4692800000,1.8984,-0.0984
4702400000,1.9021,-0.1005
4712000000,1.8992,-0.1094
4721600000,1.9021,-0.0995
4731200000,1.8987,-0.1042
4740800000,1.8982,-0.1029
4750400000,1.8973,-0.1032
4760000000,1.8984,-0.1027
4769600000,1.8939,-0.1064
4779200000,1.8912,-0.1066
4788800000,1.8863,-0.108
4798400000,1.8915,-0.1073
4808000000,1.8842,-0.1092
4817600000,1.8811,-0.1028
4827200000,1.8795,-0.102
4836800000,1.881,-0.1013
4846400000,1.8752,-0.1053
4856000000,1.8705,-0.1022
4865600000,1.8667,-0.1045
4875200000,1.8633,-0.1057
4884800000,1.8598,-0.1047
4894400000,1.8723,-0.1093
4904000000,1.8571,-0.1071
4913600000,1.8589,-0.1039
4923200000,1.8561,-0.1019
4932800000,1.8583,-0.1034
4942400000,1.8604,-0.1063
4952000000,1.8624,-0.1072
4961600000,1.8631,-0.1029
4971200000,1.863,-0.1107
4980800000,1.8728,-0.1065
4990400000,1.8697,-0.1029
5000000000,1.8605,-0.1062
