"Freq [GHz]","im(Z(1,1)) []"
2.08,-888.770329792491
2.081,-888.156737740754
2.082,-887.544081431197
2.083,-886.932359123922
2.084,-886.321569082501
2.085,-885.711709573853
2.086,-885.102778868287
2.087,-884.494775239416
2.088,-883.887696964326
2.089,-883.281542323341
2.09,-882.676309600193
2.091,-882.071997081898
2.092,-881.468603058821
2.093,-880.866125824617
2.094,-880.2645636763
2.095,-879.663914914116
2.096,-879.064177841645
2.097,-878.465350765759
2.098,-877.867431996521
2.099,-877.270419847378
2.1,-876.674312634945
2.101,-876.079108679123
2.102,-875.484806303041
2.103,-874.891403833065
2.104,-874.298899598817
2.105,-873.707291933069
2.106,-873.116579171859
2.107,-872.526759654415
2.108,-871.937831723135
2.109,-871.349793723633
2.11,-870.762644004672
2.111,-870.176380918215
2.112,-869.591002819359
2.113,-869.006508066359
2.114,-868.422895020647
2.115,-867.840162046779
2.116,-867.258307512388
2.117,-866.677329788303
2.118,-866.097227248454
2.119,-865.517998269837
2.12,-864.939641232603
2.121,-864.362154519946
2.122,-863.785536518187
2.123,-863.209785616689
2.124,-862.634900207919
2.125,-862.060878687363
2.126,-861.487719453608
2.127,-860.915420908252
2.128,-860.343981455943
2.129,-859.773399504384
2.13,-859.203673464252
2.131,-858.634801749295
2.132,-858.066782776242
2.133,-857.499614964834
2.134,-856.933296737802
2.135,-856.367826520845
2.136,-855.803202742688
2.137,-855.239423834962
2.138,-854.676488232363
2.139,-854.114394372438
2.14,-853.553140695757
2.141,-852.992725645807
2.142,-852.433147669003
2.143,-851.874405214721
2.144,-851.316496735225
2.145,-850.759420685707
2.146,-850.203175524268
2.147,-849.647759711932
2.148,-849.093171712565
2.149,-848.539409992973
2.15,-847.986473022784
2.151,-847.434359274584
2.152,-846.88306722372
2.153,-846.332595348481
2.154,-845.782942129974
2.155,-845.234106052144
2.156,-844.686085601784
2.157,-844.138879268523
2.158,-843.59248554479
2.159,-843.046902925872
2.16,-842.502129909833
2.161,-841.958164997531
2.162,-841.415006692658
2.163,-840.872653501668
2.164,-840.331103933815
2.165,-839.790356501091
2.166,-839.250409718316
2.167,-838.711262103033
2.168,-838.172912175537
2.169,-837.635358458888
2.17,-837.098599478893
2.171,-836.562633764068
2.172,-836.027459845713
2.173,-835.493076257766
2.174,-834.959481536955
2.175,-834.426674222679
2.176,-833.894652857061
2.177,-833.363415984893
2.178,-832.832962153696
2.179,-832.303289913626
2.18,-831.774397817547
2.181,-831.24628442098
2.182,-830.718948282133
2.183,-830.192387961847
2.184,-829.666602023604
2.185,-829.141589033552
2.186,-828.617347560486
2.187,-828.093876175796
2.188,-827.571173453539
2.189,-827.049237970333
2.19,-826.52806830548
2.191,-826.007663040836
2.192,-825.488020760876
2.193,-824.96914005266
2.194,-824.451019505853
2.195,-823.933657712676
2.196,-823.417053267934
2.197,-822.90120476902
2.198,-822.386110815856
2.199,-821.871770010939
2.2,-821.358180959331
2.201,-820.845342268601
2.202,-820.333252548877
2.203,-819.821910412823
2.204,-819.311314475622
2.205,-818.801463354964
2.206,-818.292355671087
2.207,-817.783990046693
2.208,-817.276365107012
2.209,-816.769479479779
2.21,-816.263331795177
2.211,-815.757920685905
2.212,-815.253244787156
2.213,-814.749302736538
2.214,-814.246093174181
2.215,-813.743614742632
2.216,-813.241866086929
2.217,-812.740845854525
2.218,-812.24055269533
2.219,-811.7409852617
2.22,-811.242142208399
2.221,-810.744022192635
2.222,-810.246623874017
2.223,-809.74994591458
2.224,-809.253986978762
2.225,-808.758745733425
2.226,-808.264220847766
2.227,-807.770410993432
2.228,-807.277314844444
2.229,-806.784931077155
2.23,-806.29325837037
2.231,-805.802295405184
2.232,-805.312040865091
2.233,-804.822493435944
2.234,-804.333651805948
2.235,-803.845514665624
2.236,-803.358080707878
2.237,-802.871348627896
2.238,-802.385317123237
2.239,-801.89998489376
2.24,-801.415350641654
2.241,-800.9314130714
2.242,-800.448170889807
2.243,-799.965622805974
2.244,-799.483767531279
2.245,-799.002603779433
2.246,-798.522130266386
2.247,-798.042345710403
2.248,-797.563248831994
2.249,-797.084838353954
2.25,-796.607113001327
2.251,-796.13007150143
2.252,-795.653712583828
2.253,-795.178034980314
2.254,-794.703037424959
2.255,-794.228718654048
2.256,-793.755077406088
2.257,-793.282112421831
2.258,-792.809822444227
2.259,-792.338206218467
2.26,-791.867262491953
2.261,-791.396990014255
2.262,-790.92738753717
2.263,-790.458453814704
2.264,-789.990187603023
2.265,-789.522587660489
2.266,-789.055652747649
2.267,-788.58938162721
2.268,-788.123773064062
2.269,-787.658825825255
2.27,-787.194538679988
2.271,-786.730910399627
2.272,-786.267939757679
2.273,-785.805625529799
2.274,-785.343966493774
2.275,-784.882961429537
2.276,-784.42260911913
2.277,-783.962908346735
2.278,-783.503857898664
2.279,-783.045456563307
2.28,-782.5877031312
2.281,-782.130596394955
2.282,-781.674135149297
2.283,-781.218318191038
2.284,-780.7631443191
2.285,-780.308612334453
2.286,-779.854721040182
2.287,-779.401469241428
2.288,-778.948855745409
2.289,-778.4968793614
2.29,-778.045538900744
2.291,-777.59483317685
2.292,-777.144761005153
2.293,-776.695321203151
2.294,-776.246512590375
2.295,-775.798333988413
2.296,-775.350784220858
2.297,-774.903862113338
2.298,-774.457566493517
2.299,-774.011896191077
2.3,-773.566850037683
2.301,-773.122426867043
2.302,-772.678625514851
2.303,-772.235444818818
2.304,-771.792883618628
2.305,-771.350940755973
2.306,-770.909615074529
2.307,-770.468905419931
2.308,-770.028810639829
2.309,-769.5893295838
2.31,-769.15046110344
2.311,-768.712204052261
2.312,-768.274557285767
2.313,-767.837519661403
2.314,-767.401090038557
2.315,-766.965267278577
2.316,-766.530050244746
2.317,-766.095437802278
2.318,-765.661428818332
2.319,-765.228022161974
2.32,-764.795216704214
2.321,-764.363011317985
2.322,-763.93140487811
2.323,-763.500396261339
2.324,-763.069984346319
2.325,-762.640168013614
2.326,-762.210946145672
2.327,-761.782317626843
2.328,-761.354281343347
2.329,-760.926836183325
2.33,-760.499981036754
2.331,-760.073714795524
2.332,-759.648036353384
2.333,-759.222944605937
2.334,-758.798438450674
2.335,-758.374516786912
2.336,-757.951178515873
2.337,-757.528422540586
2.338,-757.106247765939
2.339,-756.684653098675
2.34,-756.263637447361
2.341,-755.843199722394
2.342,-755.423338836028
2.343,-755.004053702321
2.344,-754.585343237166
2.345,-754.167206358254
2.346,-753.749641985107
2.347,-753.332649039058
2.348,-752.91622644324
2.349,-752.500373122593
2.35,-752.085088003842
2.351,-751.670370015516
2.352,-751.256218087944
2.353,-750.842631153233
2.354,-750.429608145263
2.355,-750.017147999699
2.356,-749.605249653984
2.357,-749.193912047322
2.358,-748.783134120697
2.359,-748.372914816849
2.36,-747.963253080275
2.361,-747.55414785723
2.362,-747.145598095706
2.363,-746.737602745468
2.364,-746.330160758019
2.365,-745.923271086578
2.366,-745.516932686117
2.367,-745.111144513342
2.368,-744.70590552669
2.369,-744.301214686298
2.37,-743.897070954067
2.371,-743.493473293564
2.372,-743.090420670117
2.373,-742.68791205073
2.374,-742.285946404125
2.375,-741.884522700725
2.376,-741.483639912658
2.377,-741.083297013734
2.378,-740.683492979456
2.379,-740.284226787025
2.38,-739.885497415332
2.381,-739.487303844918
2.382,-739.089645058017
2.383,-738.69252003856
2.384,-738.295927772089
2.385,-737.899867245885
2.386,-737.504337448825
2.387,-737.109337371492
2.388,-736.714866006094
2.389,-736.32092234651
2.39,-735.927505388252
2.391,-735.534614128481
2.392,-735.142247566005
2.393,-734.750404701276
2.394,-734.359084536359
2.395,-733.968286074966
2.396,-733.578008322413
2.397,-733.18825028568
2.398,-732.799010973334
2.399,-732.410289395575
2.4,-732.022084564195
2.401,-731.634395492631
2.402,-731.247221195903
2.403,-730.860560690627
2.404,-730.474412995043
2.405,-730.088777128973
2.406,-729.703652113823
2.407,-729.319036972609
2.408,-728.934930729927
2.409,-728.551332411948
2.41,-728.168241046434
2.411,-727.785655662708
2.412,-727.403575291691
2.413,-727.021998965853
2.414,-726.640925719226
2.415,-726.260354587432
2.416,-725.880284607627
2.417,-725.500714818559
2.418,-725.121644260469
2.419,-724.743071975218
2.42,-724.364997006166
2.421,-723.987418398228
2.422,-723.610335197887
2.423,-723.233746453133
2.424,-722.857651213489
2.425,-722.482048530045
2.426,-722.106937455379
2.427,-721.732317043609
2.428,-721.35818635039
2.429,-720.98454443287
2.43,-720.61139034975
2.431,-720.238723161201
2.432,-719.86654192893
2.433,-719.494845716146
2.434,-719.123633587568
2.435,-718.7529046094
2.436,-718.382657849354
2.437,-718.012892376651
2.438,-717.643607261973
2.439,-717.274801577505
2.44,-716.90647439693
2.441,-716.538624795407
2.442,-716.171251849559
2.443,-715.804354637506
2.444,-715.437932238849
2.445,-715.071983734625
2.446,-714.706508207367
2.447,-714.341504741072
2.448,-713.976972421185
2.449,-713.612910334639
2.45,-713.24931756979
2.451,-712.886193216467
2.452,-712.52353636595
2.453,-712.161346110949
2.454,-711.799621545649
2.455,-711.438361765655
2.456,-711.077565868025
2.457,-710.717232951238
2.458,-710.357362115223
2.459,-709.997952461333
2.46,-709.639003092353
2.461,-709.280513112494
2.462,-708.922481627369
2.463,-708.564907744056
2.464,-708.207790571002
2.465,-707.851129218113
2.466,-707.49492279667
2.467,-707.139170419387
2.468,-706.783871200365
2.469,-706.429024255141
2.47,-706.074628700606
2.471,-705.720683655108
2.472,-705.367188238332
2.473,-705.014141571406
2.474,-704.661542776811
2.475,-704.309390978449
2.476,-703.957685301572
2.477,-703.606424872854
2.478,-703.255608820319
2.479,-702.905236273376
2.48,-702.55530636282
2.481,-702.20581822081
2.482,-701.856770980877
2.483,-701.508163777908
2.484,-701.159995748184
2.485,-700.812266029313
2.486,-700.464973760301
2.487,-700.118118081479
2.488,-699.77169813454
2.489,-699.425713062546
2.49,-699.080162009892
2.491,-698.73504412233
2.492,-698.390358546945
2.493,-698.046104432183
2.494,-697.702280927825
2.495,-697.358887184971
2.496,-697.015922356072
2.497,-696.673385594927
2.498,-696.331276056626
2.499,-695.989592897639
2.5,-695.64833527571
2.501,-695.307502349946
2.502,-694.967093280735
2.503,-694.627107229843
2.504,-694.287543360291
2.505,-693.948400836446
2.506,-693.609678823991
2.507,-693.271376489894
2.508,-692.933493002466
2.509,-692.596027531277
2.51,-692.258979247229
2.511,-691.922347322542
2.512,-691.586130930688
2.513,-691.250329246469
2.514,-690.914941445964
2.515,-690.579966706557
2.516,-690.24540420691
2.517,-689.911253126969
2.518,-689.57751264799
2.519,-689.244181952473
2.52,-688.911260224222
2.521,-688.578746648318
2.522,-688.246640411115
2.523,-687.914940700232
2.524,-687.583646704578
2.525,-687.252757614321
2.526,-686.92227262089
2.527,-686.592190916989
2.528,-686.262511696584
2.529,-685.933234154895
2.53,-685.604357488416
2.531,-685.275880894873
2.532,-684.947803573277
2.533,-684.620124723854
2.534,-684.292843548122
2.535,-683.96595924882
2.536,-683.639471029939
2.537,-683.31337809672
2.538,-682.987679655646
2.539,-682.662374914436
2.54,-682.337463082036
2.541,-682.012943368659
2.542,-681.688814985721
2.543,-681.365077145892
2.544,-681.041729063056
2.545,-680.718769952336
2.546,-680.396199030085
2.547,-680.074015513865
2.548,-679.752218622476
2.549,-679.430807575931
2.55,-679.109781595463
2.551,-678.78913990352
2.552,-678.46888172377
2.553,-678.149006281086
2.554,-677.829512801563
2.555,-677.510400512501
2.556,-677.191668642397
2.557,-676.873316420968
2.558,-676.555343079125
2.559,-676.23774784899
2.56,-675.920529963873
2.561,-675.603688658291
2.562,-675.28722316796
2.563,-674.971132729774
2.564,-674.65541658184
2.565,-674.340073963451
2.566,-674.025104115071
2.567,-673.710506278375
2.568,-673.39627969622
2.569,-673.082423612624
2.57,-672.768937272824
2.571,-672.455819923193
2.572,-672.143070811339
2.573,-671.830689185991
2.574,-671.518674297081
2.575,-671.20702539572
2.576,-670.895741734167
2.577,-670.584822565872
2.578,-670.274267145441
2.579,-669.964074728672
2.58,-669.65424457248
2.581,-669.344775934999
2.582,-669.03566807548
2.583,-668.726920254357
2.584,-668.418531733216
2.585,-668.11050177481
2.586,-667.802829643026
2.587,-667.495514602915
2.588,-667.188555920699
2.589,-666.881952863713
2.59,-666.57570470047
2.591,-666.269810700627
2.592,-665.964270134969
2.593,-665.659082275448
2.594,-665.354246395141
2.595,-665.04976176827
2.596,-664.745627670208
2.597,-664.441843377454
2.598,-664.138408167643
2.599,-663.83532131955
2.6,-663.532582113086
2.601,-663.230189829288
2.602,-662.928143750324
2.603,-662.62644315949
2.604,-662.325087341211
2.605,-662.024075581048
2.606,-661.723407165672
2.607,-661.423081382881
2.608,-661.123097521595
2.609,-660.82345487186
2.61,-660.524152724832
2.611,-660.225190372795
2.612,-659.926567109143
2.613,-659.628282228377
2.614,-659.330335026119
2.615,-659.032724799105
2.616,-658.735450845184
2.617,-658.438512463302
2.618,-658.141908953524
2.619,-657.845639617013
2.62,-657.549703756041
2.621,-657.254100673994
2.622,-656.95882967534
2.623,-656.663890065657
2.624,-656.369281151635
2.625,-656.075002241038
2.626,-655.781052642749
2.627,-655.487431666729
2.628,-655.19413862406
2.629,-654.901172826881
2.63,-654.608533588464
2.631,-654.316220223127
2.632,-654.024232046306
2.633,-653.732568374531
2.634,-653.441228525391
2.635,-653.150211817594
2.636,-652.8595175709
2.637,-652.569145106185
2.638,-652.279093745372
2.639,-651.989362811489
2.64,-651.699951628651
2.641,-651.41085952202
2.642,-651.12208581786
2.643,-650.833629843505
2.644,-650.545490927364
2.645,-650.257668398917
2.646,-649.970161588721
2.647,-649.682969828407
2.648,-649.396092450665
2.649,-649.10952878926
2.65,-648.823278179033
2.651,-648.537339955875
2.652,-648.251713456766
2.653,-647.966398019743
2.654,-647.68139298388
2.655,-647.396697689351
2.656,-647.112311477368
2.657,-646.828233690212
2.658,-646.544463671236
2.659,-646.26100076482
2.66,-645.97784431643
2.661,-645.69499367258
2.662,-645.412448180822
2.663,-645.130207189793
2.664,-644.84827004916
2.665,-644.566636109647
2.666,-644.285304723041
2.667,-644.004275242162
2.668,-643.723547020889
2.669,-643.443119414141
2.67,-643.162991777906
2.671,-642.883163469183
2.672,-642.603633846056
2.673,-642.324402267612
2.674,-642.045468094011
2.675,-641.766830686446
2.676,-641.488489407153
2.677,-641.21044361941
2.678,-640.932692687521
2.679,-640.655235976855
2.68,-640.378072853787
2.681,-640.101202685757
2.682,-639.824624841218
2.683,-639.548338689683
2.684,-639.272343601673
2.685,-638.996638948757
2.686,-638.721224103533
2.687,-638.446098439632
2.688,-638.171261331714
2.689,-637.896712155479
2.69,-637.622450287633
2.691,-637.348475105929
2.692,-637.074785989138
2.693,-636.801382317059
2.694,-636.528263470526
2.695,-636.255428831391
2.696,-635.982877782523
2.697,-635.710609707819
2.698,-635.438623992207
2.699,-635.166920021627
2.7,-634.89549718304
2.701,-634.624354864431
2.702,-634.353492454799
2.703,-634.082909344169
2.704,-633.812604923583
2.705,-633.542578585084
2.706,-633.272829721756
2.707,-633.003357727676
2.708,-632.734161997954
2.709,-632.465241928702
2.71,-632.196596917049
2.711,-631.928226361143
2.712,-631.660129660134
2.713,-631.392306214168
2.714,-631.12475542445
2.715,-630.857476693149
2.716,-630.590469423465
2.717,-630.323733019589
2.718,-630.057266886738
2.719,-629.791070431136
2.72,-629.525143059994
2.721,-629.259484181551
2.722,-628.994093205032
2.723,-628.728969540684
2.724,-628.464112599746
2.725,-628.199521794457
2.726,-627.935196538069
2.727,-627.67113624484
2.728,-627.407340330012
2.729,-627.14380820984
2.73,-626.880539301568
2.731,-626.617533023455
2.732,-626.354788794757
2.733,-626.092306035707
2.734,-625.830084167564
2.735,-625.568122612559
2.736,-625.306420793945
2.737,-625.04497813595
2.738,-624.783794063801
2.739,-624.522868003737
2.74,-624.262199382961
2.741,-624.001787629703
2.742,-623.741632173157
2.743,-623.481732443526
2.744,-623.222087872014
2.745,-622.962697890788
2.746,-622.703561933031
2.747,-622.44467943291
2.748,-622.186049825571
2.749,-621.927672547167
2.75,-621.669547034834
2.751,-621.411672726685
2.752,-621.154049061839
2.753,-620.896675480391
2.754,-620.63955142343
2.755,-620.382676333025
2.756,-620.126049652231
2.757,-619.869670825101
2.758,-619.613539296659
2.759,-619.357654512918
2.76,-619.102015920883
2.761,-618.846622968529
2.762,-618.591475104829
2.763,-618.336571779732
2.764,-618.081912444163
2.765,-617.827496550042
2.766,-617.573323550272
2.767,-617.319392898714
2.768,-617.065704050241
2.769,-616.812256460685
2.77,-616.559049586868
2.771,-616.306082886592
2.772,-616.053355818631
2.773,-615.800867842751
2.774,-615.54861841968
2.775,-615.296607011135
2.776,-615.044833079812
2.777,-614.793296089376
2.778,-614.541995504485
2.779,-614.290930790753
2.78,-614.040101414785
2.781,-613.789506844161
2.782,-613.539146547434
2.783,-613.289019994133
2.784,-613.039126654755
2.785,-612.789466000785
2.786,-612.540037504681
2.787,-612.290840639862
2.788,-612.041874880735
2.789,-611.793139702667
2.79,-611.544634582019
2.791,-611.296358996105
2.792,-611.048312423214
2.793,-610.800494342622
2.794,-610.552904234564
2.795,-610.305541580255
2.796,-610.058405861862
2.797,-609.811496562554
2.798,-609.564813166451
2.799,-609.318355158648
2.8,-609.072122025203
2.801,-608.82611325316
2.802,-608.580328330527
2.803,-608.334766746266
2.804,-608.089427990334
2.805,-607.844311553643
2.806,-607.599416928078
2.807,-607.354743606481
2.808,-607.110291082677
2.809,-606.866058851457
2.81,-606.622046408573
2.811,-606.378253250757
2.812,-606.134678875694
2.813,-605.891322782045
2.814,-605.648184469442
2.815,-605.405263438462
2.816,-605.162559190682
2.817,-604.920071228622
2.818,-604.677799055782
2.819,-604.435742176609
2.82,-604.193900096536
2.821,-603.95227232196
2.822,-603.710858360226
2.823,-603.469657719664
2.824,-603.228669909554
2.825,-602.987894440154
2.826,-602.747330822686
2.827,-602.506978569327
2.828,-602.266837193228
2.829,-602.026906208496
2.83,-601.787185130213
2.831,-601.547673474406
2.832,-601.308370758094
2.833,-601.069276499237
2.834,-600.830390216765
2.835,-600.591711430585
2.836,-600.353239661536
2.837,-600.11497443146
2.838,-599.876915263132
2.839,-599.639061680298
2.84,-599.401413207675
2.841,-599.163969370933
2.842,-598.926729696715
2.843,-598.689693712611
2.844,-598.45286094719
2.845,-598.216230929976
2.846,-597.979803191454
2.847,-597.743577263064
2.848,-597.507552677229
2.849,-597.271728967319
2.85,-597.03610566766
2.851,-596.800682313565
2.852,-596.565458441272
2.853,-596.330433588013
2.854,-596.095607291967
2.855,-595.860979092277
2.856,-595.626548529041
2.857,-595.392315143331
2.858,-595.158278477168
2.859,-594.92443807354
2.86,-594.690793476403
2.861,-594.457344230655
2.862,-594.224089882178
2.863,-593.991029977785
2.864,-593.758164065292
2.865,-593.525491693432
2.866,-593.293012411929
2.867,-593.060725771452
2.868,-592.828631323636
2.869,-592.59672862108
2.87,-592.365017217335
2.871,-592.133496666916
2.872,-591.902166525304
2.873,-591.671026348936
2.874,-591.440075695205
2.875,-591.209314122471
2.876,-590.978741190045
2.877,-590.748356458212
2.878,-590.518159488206
2.879,-590.288149842227
2.88,-590.058327083434
2.881,-589.828690775943
2.882,-589.599240484835
2.883,-589.369975776136
2.884,-589.14089621686
2.885,-588.912001374956
2.886,-588.683290819351
2.887,-588.45476411991
2.888,-588.226420847481
2.889,-587.99826057386
2.89,-587.770282871798
2.891,-587.542487315022
2.892,-587.314873478206
2.893,-587.087440936984
2.894,-586.860189267953
2.895,-586.633118048679
2.896,-586.406226857674
2.897,-586.179515274406
2.898,-585.952982879323
2.899,-585.726629253817
2.9,-585.500453980251
2.901,-585.274456641926
2.902,-585.048636823135
2.903,-584.822994109105
2.904,-584.597528086028
2.905,-584.372238341067
2.906,-584.147124462336
2.907,-583.922186038907
2.908,-583.69742266082
2.909,-583.472833919061
2.91,-583.248419405597
2.911,-583.024178713337
2.912,-582.800111436153
2.913,-582.576217168882
2.914,-582.352495507324
2.915,-582.128946048226
2.916,-581.905568389309
2.917,-581.682362129242
2.918,-581.45932686766
2.919,-581.236462205163
2.92,-581.013767743303
2.921,-580.791243084592
2.922,-580.568887832505
2.923,-580.346701591479
2.924,-580.124683966912
2.925,-579.902834565154
2.926,-579.681152993521
2.927,-579.459638860294
2.928,-579.238291774698
2.929,-579.017111346938
2.93,-578.796097188168
2.931,-578.575248910503
2.932,-578.354566127019
2.933,-578.134048451751
2.934,-577.913695499706
2.935,-577.693506886831
2.936,-577.473482230048
2.937,-577.253621147234
2.938,-577.03392325723
2.939,-576.814388179828
2.94,-576.595015535796
2.941,-576.375804946854
2.942,-576.156756035672
2.943,-575.9378684259
2.944,-575.719141742136
2.945,-575.500575609948
2.946,-575.282169655848
2.947,-575.063923507323
2.948,-574.845836792822
2.949,-574.627909141743
2.95,-574.410140184448
2.951,-574.192529552272
2.952,-573.975076877493
2.953,-573.757781793359
2.954,-573.54064393408
2.955,-573.323662934822
2.956,-573.106838431712
2.957,-572.890170061845
2.958,-572.673657463267
2.959,-572.45730027499
2.96,-572.241098136983
2.961,-572.025050690184
2.962,-571.809157576476
2.963,-571.593418438722
2.964,-571.377832920736
2.965,-571.162400667293
2.966,-570.947121324125
2.967,-570.731994537928
2.968,-570.517019956368
2.969,-570.302197228057
2.97,-570.087526002578
2.971,-569.873005930464
2.972,-569.65863666323
2.973,-569.444417853321
2.974,-569.230349154172
2.975,-569.016430220161
2.976,-568.802660706638
2.977,-568.589040269896
2.978,-568.375568567209
2.979,-568.162245256806
2.98,-567.949069997864
2.981,-567.73604245054
2.982,-567.523162275936
2.983,-567.310429136129
2.984,-567.097842694142
2.985,-566.885402613964
2.986,-566.673108560554
2.987,-566.460960199817
2.988,-566.248957198633
2.989,-566.037099224823
2.99,-565.825385947186
2.991,-565.613817035478
2.992,-565.402392160412
2.993,-565.191110993666
2.994,-564.979973207864
2.995,-564.768978476612
2.996,-564.558126474463
2.997,-564.347416876934
2.998,-564.136849360497
2.999,-563.926423602589
3,-563.716139281611
3.001,-563.505996076914
3.002,-563.295993668817
3.003,-563.086131738598
3.004,-562.876409968488
3.005,-562.666828041692
3.006,-562.457385642359
3.007,-562.248082455606
3.008,-562.038918167506
3.009,-561.829892465101
3.01,-561.621005036373
3.011,-561.412255570293
3.012,-561.20364375676
3.013,-560.995169286654
3.014,-560.786831851803
3.015,-560.578631145
3.016,-560.370566859991
3.017,-560.162638691495
3.018,-559.95484633516
3.019,-559.747189487632
3.02,-559.539667846487
3.021,-559.332281110269
3.022,-559.125028978474
3.023,-558.917911151575
3.024,-558.710927330986
3.025,-558.504077219081
3.026,-558.297360519194
3.027,-558.090776935618
3.028,-557.884326173603
3.029,-557.678007939361
3.03,-557.471821940052
3.031,-557.265767883802
3.032,-557.05984547969
3.033,-556.85405443775
3.034,-556.648394468987
3.035,-556.442865285336
3.036,-556.237466599717
3.037,-556.032198125989
3.038,-555.827059578973
3.039,-555.622050674441
3.04,-555.41717112914
3.041,-555.21242066074
3.042,-555.007798987897
3.043,-554.803305830212
3.044,-554.598940908235
3.045,-554.394703943479
3.046,-554.190594658408
3.047,-553.986612776445
3.048,-553.782758021962
3.049,-553.579030120289
3.05,-553.375428797714
3.051,-553.171953781468
3.052,-552.968604799748
3.053,-552.765381581699
3.054,-552.562283857417
3.055,-552.359311357956
3.056,-552.15646381532
3.057,-551.953740962471
3.058,-551.751142533313
3.059,-551.54866826271
3.06,-551.346317886483
3.061,-551.144091141389
3.062,-550.941987765158
3.063,-550.740007496452
3.064,-550.538150074897
3.065,-550.336415241056
3.066,-550.134802736463
3.067,-549.93331230358
3.068,-549.731943685837
3.069,-549.530696627603
3.07,-549.329570874205
3.071,-549.128566171905
3.072,-548.927682267936
3.073,-548.72691891046
3.074,-548.526275848597
3.075,-548.325752832405
3.076,-548.125349612906
3.077,-547.925065942064
3.078,-547.724901572779
3.079,-547.524856258908
3.08,-547.324929755256
3.081,-547.125121817567
3.082,-546.925432202536
3.083,-546.725860667804
3.084,-546.526406971956
3.085,-546.327070874518
3.086,-546.127852135968
3.087,-545.92875051772
3.088,-545.729765782135
3.089,-545.530897692526
3.09,-545.332146013137
3.091,-545.133510509157
3.092,-544.93499094672
3.093,-544.736587092913
3.094,-544.538298715736
3.095,-544.340125584161
3.096,-544.14206746808
3.097,-543.944124138329
3.098,-543.746295366701
3.099,-543.548580925902
3.1,-543.350980589601
3.101,-543.153494132384
3.102,-542.956121329799
3.103,-542.75886195831
3.104,-542.561715795333
3.105,-542.36468261921
3.106,-542.167762209233
3.107,-541.970954345619
3.108,-541.774258809523
3.109,-541.577675383034
3.11,-541.381203849185
3.111,-541.184843991933
3.112,-540.988595596176
3.113,-540.792458447733
3.114,-540.596432333372
3.115,-540.400517040783
3.116,-540.204712358593
3.117,-540.009018076352
3.118,-539.813433984549
3.119,-539.617959874603
3.12,-539.422595538859
3.121,-539.22734077059
3.122,-539.032195364008
3.123,-538.83715911424
3.124,-538.64223181735
3.125,-538.447413270319
3.126,-538.252703271064
3.127,-538.058101618425
3.128,-537.863608112171
3.129,-537.66922255299
3.13,-537.474944742495
3.131,-537.280774483221
3.132,-537.086711578635
3.133,-536.892755833113
3.134,-536.698907051966
3.135,-536.50516504142
3.136,-536.311529608621
3.137,-536.118000561633
3.138,-535.924577709449
3.139,-535.731260861971
3.14,-535.538049830021
3.141,-535.344944425343
3.142,-535.15194446059
3.143,-534.959049749342
3.144,-534.766260106083
3.145,-534.573575346218
3.146,-534.380995286068
3.147,-534.188519742865
3.148,-533.996148534751
3.149,-533.803881480787
3.15,-533.611718400937
3.151,-533.419659116082
3.152,-533.227703448008
3.153,-533.035851219417
3.154,-532.844102253917
3.155,-532.652456376017
3.156,-532.460913411142
3.157,-532.269473185622
3.158,-532.078135526686
3.159,-531.886900262478
3.16,-531.695767222037
3.161,-531.504736235308
3.162,-531.313807133142
3.163,-531.12297974729
3.164,-530.932253910402
3.165,-530.741629456028
3.166,-530.551106218621
3.167,-530.36068403353
3.168,-530.170362737002
3.169,-529.980142166185
3.17,-529.790022159114
3.171,-529.600002554724
3.172,-529.41008319285
3.173,-529.220263914213
3.174,-529.030544560433
3.175,-528.840924974013
3.176,-528.651404998359
3.177,-528.461984477757
3.178,-528.272663257388
3.179,-528.083441183314
3.18,-527.8943181025
3.181,-527.705293862777
3.182,-527.516368312883
3.183,-527.327541302421
3.184,-527.138812681894
3.185,-526.950182302681
3.186,-526.761650017042
3.187,-526.573215678112
3.188,-526.384879139928
3.189,-526.196640257382
3.19,-526.008498886256
3.191,-525.820454883216
3.192,-525.63250810578
3.193,-525.444658412373
3.194,-525.256905662267
3.195,-525.069249715626
3.196,-524.881690433475
3.197,-524.694227677725
3.198,-524.506861311136
3.199,-524.319591197351
3.2,-524.132417200884
3.201,-523.945339187109
3.202,-523.758357022269
3.203,-523.571470573472
3.204,-523.384679708693
3.205,-523.197984296761
3.206,-523.01138420738
3.207,-522.824879311102
3.208,-522.638469479354
3.209,-522.452154584407
3.21,-522.2659344994
3.211,-522.079809098319
3.212,-521.893778256017
3.213,-521.707841848195
3.214,-521.521999751406
3.215,-521.33625184306
3.216,-521.150598001412
3.217,-520.965038105573
3.218,-520.779572035499
3.219,-520.594199671999
3.22,-520.408920896718
3.221,-520.223735592153
3.222,-520.038643641649
3.223,-519.853644929389
3.224,-519.668739340394
3.225,-519.48392676053
3.226,-519.299207076512
3.227,-519.114580175871
3.228,-518.930045946996
3.229,-518.745604279099
3.23,-518.561255062229
3.231,-518.376998187281
3.232,-518.192833545956
3.233,-518.00876103081
3.234,-517.824780535216
3.235,-517.640891953379
3.236,-517.457095180333
3.237,-517.273390111931
3.238,-517.089776644851
3.239,-516.906254676606
3.24,-516.722824105522
3.241,-516.539484830737
3.242,-516.356236752227
3.243,-516.17307977077
3.244,-515.990013787974
